"Time"	G1	G3	G7	G8	G4	G83	G6	G87	G86	G89	G54	G85	G88	G30	G29	G35	G99	G100	G32	G81
400	0.7193539	0.6635990	0.3797883	0.1725747	0.7144061	0.7375295	0.2482431	0.5356494	0.4493458	0.0656328	0.3359131	0.0241577	0.6911483	0.4897796	0.0056504	0.5541668	0.6611665	0.0700246	0.2895573	0.2512135
450	0.8207254	0.6152089	0.3072376	0.2206734	1.0000000	0.7322969	0.0917145	0.4441742	0.3803699	0.1216990	0.3987058	0.0279620	0.7512662	0.5685952	0.0175950	0.4547929	0.6641285	0.0808575	0.3086260	0.2365823
500	0.6806066	0.8962887	0.3872777	0.2192802	0.7244110	0.8497577	0.1998356	0.6099277	0.4104187	0.0411355	0.3983079	0.0273880	0.8801101	0.5494041	0.0007495	0.5554687	0.6043754	0.0336353	0.3054616	0.2634126
550	0.7896130	0.7743673	0.3735873	0.1629069	0.7580623	0.8386878	0.2130384	0.4061840	0.4681865	0.0317814	0.3772305	0.2071469	0.6108484	0.5795685	0.0042481	0.6840875	0.6271584	0.1030077	0.4344040	0.2003930
600	0.8459879	0.7469036	0.3718097	0.1232923	0.8091246	0.5891918	0.1300912	0.4510373	0.3797640	0.0349257	0.3509860	0.2506616	0.6631260	0.4653754	0.0065565	0.7175239	0.6684688	0.0288556	0.6127214	0.2833137
650	0.7417712	0.9306894	0.4402523	0.1401781	0.7740366	0.7333139	0.1869777	0.4015544	0.4070519	0.0351778	0.2922625	0.2907347	0.7028193	0.4613371	0.0180151	0.6937385	0.6453606	0.0572601	0.6607136	0.1868702
700	0.7701361	0.6455965	0.2922991	0.1432299	0.8088980	0.6987684	0.1463468	0.5307059	0.4565522	0.0461567	0.1749731	0.1978620	0.8242943	0.6221911	0.0101008	0.7651865	0.6184340	0.0511117	0.6141774	0.2464064
750	0.9020085	0.8538170	0.2816972	0.2025260	0.7386809	0.7611283	0.1550346	0.5158914	0.5065372	0.0335838	0.2247575	0.2528252	0.8294155	0.5217127	0.0092926	0.6199234	0.5668517	0.0703019	0.7990288	0.1709526
800	0.6556230	0.7034630	0.2903029	0.2023916	0.7315166	0.8433103	0.0928337	0.4893622	0.3766737	0.0297529	0.1570685	0.2698611	0.8803492	0.4533049	0.0157713	0.7598422	0.6467778	0.0851763	0.7074645	0.2362284
850	0.5957356	0.6828807	0.3363468	0.1504042	0.6078440	0.6185341	0.1114234	0.3961916	0.4931729	0.0194135	0.1598306	0.3289748	0.7275381	0.5267438	0.0242410	0.7137569	0.4578359	0.1113766	0.7621997	0.1885151
900	0.5862561	0.8363563	0.4010686	0.1736083	0.6014444	0.6683254	0.1681096	0.4050739	0.4862407	0.0044824	0.2070118	0.3917010	0.6071493	0.4687511	0.0638070	0.6988271	0.3672473	0.0700305	0.7547322	0.2036608
950	0.5931534	0.7679754	0.3481667	0.1810994	0.6744637	0.7505196	0.1909047	0.3925246	0.3799875	0.0060805	0.1647991	0.3935366	0.6502386	0.5044971	0.0426666	0.7583264	0.4656241	0.0820992	0.7563239	0.1637406
1000	0.7000024	0.6976784	0.4002861	0.2172778	0.6698871	0.7173148	0.1672716	0.6390757	0.3806719	0.0142813	0.1902113	0.3415544	0.8245519	0.4457595	0.0618913	0.8800603	0.4885376	0.0921431	0.6275779	0.1953778

0	0.6684189	0.6388933	0.3317751	0.1828306	0.5087890	0.6421113	0.2284894	0.4947966	0.4681117	0.0097808	0.1704377	0.4001867	0.8239335	0.5080551	0.0617004	0.6649393	0.4406951	0.1037162	0.5761616	0.2156361
50	0.2439081	0.7090237	0.3865256	0.1614166	0.8425763	0.6186411	0.0757516	0.4080100	0.2125684	0.1150607	0.1849945	0.0345872	0.2140398	0.4721748	0.2127591	0.4046601	0.4876635	0.0614802	0.4615871	0.5854747
100	0.0813491	0.6655292	0.5778074	0.2560083	0.7485554	0.5004009	0.1042621	0.4562475	0.1509699	0.1119402	0.2899404	0.0159125	0.0569167	0.4556861	0.4824717	0.2296844	0.5401583	0.0198646	0.2077541	0.6894281
150	0.0122996	0.3714517	0.6018963	0.4810691	0.5829940	0.4928089	0.1608022	0.5198598	0.1305189	0.0969579	0.3578605	0.0029502	0.1162854	0.3235835	0.3560846	0.2023946	0.5893111	0.0105895	0.1013047	0.7135558
200	0.0076046	0.1497429	0.7897868	0.6865579	0.4642048	0.5383944	0.1566817	0.4401579	0.1538523	0.1542326	0.4160418	0.0062413	0.0932184	0.2195500	0.4228886	0.3030418	0.6495575	0.0189162	0.0561485	0.7061844
250	0.0078410	0.0601561	0.6936788	0.7009315	0.2042722	0.4970453	0.2411978	0.3599849	0.1414888	0.1674817	0.5982616	0.0009779	0.0920281	0.2251591	0.4146057	0.2443352	0.6669515	0.0261482	0.0405141	0.6902378
300	0.0027535	0.0816896	0.7886256	0.6539581	0.0795565	0.5521331	0.2304052	0.1855539	0.1355027	0.2656376	0.6128131	0.0136881	0.0615334	0.3215844	0.3192519	0.1321931	0.7303356	0.0217174	0.0486468	0.7513464
350	0.0011288	0.0413368	0.7391810	0.7642903	0.0526198	0.5011440	0.2116299	0.2886605	0.2170147	0.2298238	0.5656449	0.0246475	0.0525119	0.2384645	0.4095870	0.2691122	0.5771732	0.0050743	0.0522010	0.6861937
400	0.0133180	0.0586619	0.7489056	0.5529038	0.0288114	0.4459579	0.2142734	0.2132008	0.1018906	0.1840680	0.7976894	0.0087511	0.0422492	0.2435400	0.3645127	0.2437685	0.7706042	0.0076017	0.0324352	0.7906468
450	0.0118998	0.0331164	0.5497904	0.8265018	0.0540404	0.3964523	0.2063906	0.1467656	0.1377741	0.2411151	0.6668089	0.0086198	0.0419334	0.2044552	0.4194594	0.2321537	0.8418275	0.0066452	0.0722431	0.6985214
500	0.0210203	0.0588048	0.6934756	0.8262391	0.0391919	0.4665884	0.1814179	0.2831263	0.1019000	0.2351919	0.6572371	0.0136445	0.0172553	0.3094785	0.3757703	0.1574379	0.8212033	0.0031513	0.0367011	0.7038731
550	0.5716271	0.0454988	0.6894289	0.8149052	0.2649083	0.7199702	0.4981540	0.1988194	0.4046198	0.2533376	0.6631449	0.2737802	0.4446935	0.2077277	0.1325054	0.5726768	0.6982041	0.0327121	0.0863601	0.5264463
600	0.5253852	0.4694076	0.6908391	0.4696049	0.4991159	0.7025025	0.5467218	0.3072527	0.5287141	0.3216661	0.7562448	0.4681990	0.4488578	0.2834186	0.0452614	0.4999863	0.8186367	0.0544193	0.1372261	0.4204843
650	0.6971680	0.6534995	0.5601799	0.3161671	0.6033567	0.7282027	0.2682258	0.2768126	0.4597945	0.4234745	0.5863001	0.4419338	0.3046413	0.3666315	0.0163238	0.5662812	0.7039818	0.0485386	0.3876286	0.4352267
700	0.7922216	0.6831155	0.4916012	0.1512323	0.7876405	0.6907739	0.2195219	0.3547068	0.4033311	0.3045953	0.5208312	0.4547699	0.4551253	0.5432515	0.0094493	0.6254483	0.5561238	0.0467845	0.5219745	0.3512230
750	0.6977780	0.7581490	0.4811947	0.1840202	0.6066934	0.8279509	0.1852090	0.3375093	0.3604613	0.2494460	0.3406419	0.3107003	0.6089123	0.7071493	0.0152021	0.5766602	0.5522833	0.0447094	0.6639562	0.3755963
800	0.6608277	0.6676261	0.3154715	0.1575672	0.6610407	0.7387953	0.1513458	0.3196342	0.4556613	0.1474963	0.2725063	0.3051599	0.6671725	0.6585729	0.0181373	0.6081543	0.6471034	0.0343102	0.6116064	0.2359566
850	0.6523583	0.5551920	0.2660579	0.1843955	0.8417898	0.6769006	0.2521322	0.3604089	0.3714347	0.0523665	0.2025550	0.2497062	0.7133732	0.5316658	0.0261509	0.7352272	0.6868106	0.0500095	0.7210545	0.2049118
900	0.7305507	0.6675910	0.3867959	0.1321840	0.7945130	0.7644352	0.1377040	0.4158330	0.4994101	0.0390579	0.3247340	0.3341200	0.7925668	0.4338310	0.0215389	0.7522146	0.6634547	0.0638093	0.6687950	0.2196565
950	0.8169116	0.6619237	0.3716271	0.2765476	0.7078152	0.7279363	0.1143597	0.4414022	0.4710427	0.0142699	0.1855409	0.2295599	0.7880348	0.5571390	0.0160595	0.6452184	0.5732421	0.0850358	0.8169716	0.1673248
1000	0.7541013	0.6065790	0.3832414	0.1557066	0.7148957	0.8112181	0.1492040	0.4918421	0.4019273	0.0112046	0.1932791	0.3288240	0.7722715	0.4796785	0.0265876	0.7980785	0.5370995	0.0797745	0.8598045	0.1384109

0	0.7287115	0.8131915	0.3972104	0.1531325	0.6279993	0.6927867	0.2032991	0.4944318	0.5105807	0.0124259	0.1649505	0.4585073	0.6905710	0.5085395	0.0535050	0.8084416	0.5498318	0.1509665	0.6467677	0.1793711
50	0.7604471	0.7276565	0.2840718	0.1696853	0.5937676	0.5976240	0.1408421	0.5951974	0.4311304	0.0119822	0.2549278	0.2864044	0.4428798	0.4992292	0.1655335	0.2705236	0.6450306	0.1555708	0.6470795	0.2316818
100	0.7878707	0.7316427	0.2994527	0.1526148	0.8320529	0.4956612	0.1244790	0.7007137	0.5003795	0.0023668	0.3149338	0.2482221	0.4244010	0.5611811	0.2086454	0.2872313	0.4839623	0.0632607	0.3144812	0.1628549
150	0.6125786	0.7005446	0.2597785	0.1717220	0.7982234	0.4651657	0.1295065	0.6461698	0.3862856	0.0069441	0.3877345	0.2280146	0.4447740	0.4573957	0.1125993	0.2475044	0.5100445	0.0631325	0.3121045	0.2304272
200	0.8419340	0.6846037	0.2878713	0.1750906	0.7016908	0.6160621	0.1444307	0.6160567	0.4367819	0.0165483	0.3883304	0.1945819	0.5636700	0.4555031	0.2019507	0.2454298	0.5703330	0.0964294	0.2266849	0.2373642
250	0.7557637	0.7731121	0.3376328	0.2338913	0.6374249	0.4882980	0.1750824	0.5817288	0.4064307	0.0076546	0.3531887	0.1969103	0.3344563	0.5140330	0.1672209	0.2016836	0.6457478	0.0870346	0.2416608	0.2373406
300	0.6952769	0.7929938	0.3538024	0.1405185	0.6417566	0.5553947	0.1235260	0.5989137	0.3845128	0.0077491	0.4173111	0.1465184	0.5272768	0.6021721	0.1228638	0.2803467	0.8049182	0.0846687	0.2661015	0.3186751
350	0.6287365	0.7254751	0.2473392	0.1467280	0.8033980	0.5192349	0.1114695	0.5916202	0.3287196	0.0042106	0.3899357	0.1391724	0.4110548	0.5372362	0.1280875	0.2369568	0.6426853	0.0663203	0.3558034	0.3036925
400	0.6774302	0.7531637	0.3039432	0.2091720	0.7447635	0.5480412	0.2022219	0.6823910	0.4739076	0.0170901	0.4115236	0.1385850	0.4028574	0.5410870	0.1586641	0.2956161	0.5719981	0.0321069	0.2644632	0.3366499
450	0.7501001	0.6209579	0.2432573	0.2344229	0.7072904	0.5898927	0.2066969	0.5300266	0.3555314	0.0284354	0.3173450	0.3548917	0.3392645	0.5073639	0.1602522	0.3684015	0.8060805	0.0486113	0.2831370	0.3724534
500	0.7078255	0.7699121	0.2990438	0.1531701	0.8355645	0.5459954	0.1357839	0.4793105	0.3620454	0.0344660	0.4406045	0.1849830	0.3873434	0.4692412	0.2013081	0.1960536	0.5917205	0.0410607	0.2801569	0.3150792
550	0.8326862	0.7317695	0.3874554	0.1720469	0.7431698	0.6211192	0.2041505	0.4080316	0.4169403	0.0235488	0.3640722	0.1496632	0.6644536	0.4851722	0.0501138	0.6091470	0.6679233	0.0426076	0.2882630	0.2870735
600	0.6740696	0.5570774	0.3656482	0.1278650	0.7430461	0.6438410	0.2543450	0.3352657	0.3466496	0.0254187	0.4257917	0.2900073	0.6748350	0.4449883	0.0318016	0.7324834	0.6742828	0.0554686	0.4878729	0.2828791
650	0.6426258	0.6698861	0.4264483	0.1474902	0.7536811	0.8081496	0.1426018	0.3437251	0.3770221	0.0627012	0.3599269	0.2694617	0.6025301	0.4768532	0.0140794	0.7027714	0.6168978	0.0978458	0.7577858	0.2840667
700	0.7557227	0.6672777	0.3837300	0.1746724	0.8081956	0.7372882	0.1594062	0.5457131	0.4868999	0.0312945	0.2632441	0.2069759	0.6171258	0.6352936	0.0118006	0.8027047	0.7759156	0.0630400	0.8286839	0.3206405
750	0.6688332	0.7199866	0.3900932	0.1979797	0.6263284	0.8052562	0.1524764	0.3957997	0.5123374	0.0756892	0.2229959	0.2751068	0.7204645	0.4997857	0.0169762	0.7941756	0.5611297	0.0456650	0.8269119	0.1610480
800	0.7065621	0.7712805	0.2650198	0.1704467	0.6610920	0.7180868	0.1632326	0.4113705	0.5164723	0.0314516	0.2113136	0.1987132	0.8998009	0.6197669	0.0145429	0.7382386	0.5512410	0.0362494	0.7770881	0.2005844
850	0.8172324	0.6474601	0.3050367	0.1651918	0.7606074	0.6784625	0.1300424	0.4815644	0.4521727	0.0067532	0.1546429	0.3669065	0.6893539	0.5675628	0.0300725	0.6714842	0.4827827	0.0978222	0.6594259	0.1832082
900	0.7508761	0.7607394	0.3490894	0.2184992	0.5964667	0.8406039	0.2514340	0.5255841	0.4846186	0.0094497	0.1421035	0.3638323	0.7149462	0.4592686	0.0312153	0.7750405	0.4186221	0.0996398	0.7103071	0.0900202
950	0.7198301	0.5730182	0.2793526	0.1730803	0.8440066	0.7602888	0.1604968	0.4760675	0.3544560	0.0084600	0.2285217	0.4188852	0.8441972	0.4461965	0.0479948	0.7543366	0.4647905	0.1265140	0.5997521	0.1455555
1000	0.8715233	0.6871870	0.3631319	0.1649754	0.7866218	0.7278336	0.1389200	0.4978770	0.4890489	0.0057657	0.1846390	0.3434230	0.7324401	0.3742834	0.0436773	0.6979288	0.4932119	0.1195866	0.6934229	0.1211878

0	0.6610867	0.5697176	0.4628883	0.1570375	0.5696021	0.6883043	0.3219379	0.4875500	0.5152562	0.0226391	0.2065335	0.3565963	0.7484880	0.5488652	0.0588662	0.6969737	0.4231118	0.1098055	0.6199505	0.1486407
50	0.7304409	0.6317168	0.4879519	0.0361662	0.5965231	0.7165921	0.1370397	0.4360737	0.4040944	0.0102529	0.2380371	0.3648914	0.6649977	0.4800114	0.0497498	0.6235939	0.5042792	0.0903802	0.3176577	0.1418436
100	0.7148639	0.7584488	0.2912929	0.0035423	0.7669175	0.7902140	0.2113960	0.3660489	0.4091998	0.0099795	0.2182571	0.2618775	0.7294529	0.4619058	0.0389355	0.7615490	0.5600370	0.0948194	0.2731460	0.1126198
150	0.8104735	0.7274373	0.3564533	0.0026017	0.7299767	0.6845741	0.1414300	0.5592790	0.3756539	0.0079473	0.2839039	0.2249145	0.8264473	0.5670998	0.0277809	0.5976742	0.6218614	0.0731014	0.2698598	0.1695593
200	0.7489404	0.6913618	0.3406967	0.0119033	0.8465393	0.8010575	0.1600849	0.5311464	0.4994988	0.0204559	0.4547528	0.2301650	0.8485497	0.5462134	0.0291473	0.6287269	0.5342494	0.0775145	0.2649082	0.2175338
250	0.6515707	0.7143359	0.3394925	0.0002696	0.6874167	0.7779693	0.2592252	0.4452687	0.3644210	0.0110543	0.3950754	0.1169591	0.7797399	0.5944526	0.0101796	0.7462831	0.6805107	0.0395772	0.3194186	0.2621490
300	0.7015483	0.6562673	0.2874438	0.0001536	0.8731123	0.6811510	0.1478280	0.4659480	0.4169153	0.0203510	0.2757116	0.3371442	0.8019131	0.6264199	0.0022833	0.7286419	0.6951757	0.0405282	0.3199812	0.2735737
350	0.7653838	0.6840708	0.3315092	0.0006235	0.8497211	0.7952132	0.1480778	0.3916946	0.4064070	0.0291438	0.3102833	0.2723153	0.6850902	0.6113719	0.0070717	0.6791435	0.6169746	0.0609929	0.2884343	0.3297748
400	0.7247551	0.5970222	0.2979392	0.0000729	0.7069392	0.6910957	0.1488227	0.5381763	0.4626631	0.0150655	0.3968687	0.2043848	0.7998138	0.6094232	0.0132449	0.7755863	0.7309046	0.0362623	0.3391482	0.2342777
450	0.7841874	0.7157758	0.2673070	0.0026654	0.7169012	0.6903500	0.1484504	0.4949083	0.4249098	0.0280897	0.4107511	0.1958857	0.7143684	0.5098092	0.0165878	0.6646361	0.6652210	0.0698894	0.2937057	0.2263823
500	0.7477188	0.6195690	0.3196396	0.0048737	0.7351805	0.7131752	0.1478811	0.4383358	0.3006887	0.0419346	0.3732167	0.3069979	0.7299564	0.5363678	0.0108405	0.8557796	0.8437580	0.0536579	0.3088629	0.3163936
550	0.7886964	0.7029132	0.2825383	0.1173508	0.6381892	0.7857080	0.2014588	0.3840470	0.5198804	0.0432866	0.2791929	0.2107802	0.5777940	0.5114737	0.0023406	0.6410402	0.8401178	0.0612103	0.7274457	0.3119367
600	0.8357725	0.6674957	0.3033307	0.1570884	0.8476254	0.8526454	0.1823085	0.4361298	0.4676009	0.0260895	0.3230076	0.2236255	0.6665929	0.7424832	0.0305049	0.7098988	0.7292185	0.0624638	0.7491860	0.2570712
650	0.7856017	0.7739424	0.3001425	0.1398568	0.8786360	0.7725635	0.1727050	0.4565807	0.3992441	0.0438411	0.2122450	0.2595206	0.7601835	0.5200096	0.0099607	0.6508380	0.7103509	0.1296216	0.7495788	0.2993372
700	0.7943829	0.7360994	0.3081211	0.1323261	0.7364352	0.7807646	0.1695591	0.3892257	0.3784468	0.0561398	0.2795075	0.3850812	0.7893899	0.5328762	0.0298544	0.7468412	0.6322769	0.0516481	0.7785155	0.2215462
750	0.7749900	0.6489816	0.3650060	0.1643083	0.7848121	0.7278407	0.2822539	0.5633304	0.3729881	0.0362445	0.2006712	0.2560132	0.7045120	0.5769919	0.0280477	0.6938251	0.5972090	0.1040297	0.8936311	0.2118796
800	0.7465460	0.6402361	0.3195858	0.1818519	0.7632958	0.7196839	0.1875127	0.3852570	0.5480902	0.0425016	0.1989054	0.2339702	0.7740078	0.3698052	0.0131163	0.6515393	0.6168603	0.1408448	0.7895611	0.1334435
850	0.8785905	0.7790666	0.4018095	0.1938058	0.7977161	0.7011684	0.1582150	0.4508657	0.4776494	0.0194957	0.1668133	0.3924173	0.6896156	0.4647167	0.0575875	0.6651484	0.5044682	0.0992315	0.7622547	0.1574239
900	0.7304578	0.7301558	0.3072138	0.2035906	0.7267657	0.8167788	0.1572753	0.4549135	0.5702069	0.0159471	0.1556437	0.2997418	0.6314130	0.4822319	0.0977569	0.7942282	0.4566679	0.0568148	0.8512932	0.1113631
950	0.7901918	0.8526665	0.3319566	0.1906988	0.7633122	0.7627299	0.1157613	0.6681788	0.6212354	0.0212905	0.1703231	0.4397130	0.7066592	0.3701696	0.1041683	0.7181619	0.3153541	0.0739186	0.8106805	0.1170231
1000	0.7718216	0.7804082	0.2838607	0.1366982	0.8292179	0.6902918	0.1365336	0.4767218	0.4571834	0.0184839	0.1758358	0.3996860	0.7015933	0.4304124	0.0630505	0.6755738	0.4161048	0.0630401	0.4827164	0.1672380

0	0.6856570	0.6323184	0.4021019	0.1868976	0.5977500	0.6239092	0.1605846	0.4646997	0.4604722	0.0125247	0.1861515	0.3628254	0.7567163	0.5376664	0.1002073	0.6945737	0.5518785	0.1090169	0.6481014	0.1756187
50	0.6991493	0.9029720	0.3805752	0.1847983	0.8887454	0.8627101	0.1329498	0.1336189	0.4733179	0.1978184	0.2558685	0.2702929	0.2922221	0.4880802	0.1850975	0.7421629	0.4685038	0.0904679	0.6018477	0.1831659
100	0.7060769	0.8379012	0.4434292	0.1574261	0.7181238	0.6969059	0.1785285	0.1063353	0.3949002	0.2298025	0.2123040	0.3319438	0.3515664	0.3910475	0.2300516	0.6747103	0.5817758	0.0641029	0.3078899	0.1756968
150	0.5961451	0.7831572	0.4226360	0.2118925	0.6971822	0.8222000	0.2019174	0.0651499	0.4231190	0.2368761	0.4349664	0.2335172	0.2246188	0.4372487	0.2529584	0.8092696	0.5513802	0.0956441	0.1795258	0.1958219
200	0.5744899	0.8225482	0.3696689	0.2763052	0.7511650	0.9604417	0.2587836	0.0326043	0.3976301	0.2647216	0.3990970	0.3545044	0.2330061	0.3457988	0.2618221	0.7984481	0.5756035	0.0494120	0.1480373	0.1969284
250	0.6399073	0.7601860	0.3133978	0.2988970	0.7277757	0.7947879	0.2194581	0.0491763	0.4666225	0.2703279	0.3390287	0.2832350	0.2552298	0.3557549	0.2113944	0.6979581	0.5479104	0.0710139	0.1534858	0.2100353
300	0.6189135	0.6523199	0.3192709	0.1529160	0.7410408	0.6847948	0.1660385	0.0423647	0.3593458	0.2571633	0.4196386	0.2190697	0.2737793	0.4328835	0.1944648	0.7049555	0.6729372	0.0625578	0.1291006	0.2343512
350	0.7120225	0.7721233	0.4858443	0.1543881	0.7905328	0.7146349	0.2605636	0.0553139	0.4146719	0.2730361	0.4849409	0.2799201	0.1776932	0.3733832	0.2575311	0.7659908	0.5364166	0.0377300	0.1252680	0.3199898
400	0.6116361	0.7986205	0.3671806	0.1476235	0.8208792	0.8519566	0.1268522	0.0597108	0.3858327	0.3319948	0.5283970	0.2677768	0.1449869	0.2582819	0.1872106	0.7406158	0.7460862	0.0563364	0.0858029	0.2984371
450	0.7101937	0.7936716	0.3677111	0.2163089	0.6335995	0.7393370	0.1814701	0.0373931	0.3638970	0.2507585	0.4881211	0.2772487	0.1866645	0.2977879	0.2294240	0.7089627	0.7439203	0.0518122	0.1176057	0.3395948
500	0.6901370	0.6685553	0.4446288	0.1679648	0.5293703	0.8341631	0.2382085	0.0500271	0.4082746	0.4246690	0.5071885	0.2843592	0.1372932	0.3586910	0.2458813	0.7773738	0.6631636	0.0217523	0.1375584	0.3685724
550	0.7357739	0.6823324	0.4503304	0.2517287	0.6087311	0.6621334	0.1754787	0.2021051	0.3784859	0.1468877	0.5883759	0.2758111	0.5374040	0.4490845	0.0585978	0.8218181	0.7916125	0.0580837	0.1135120	0.3116875
600	0.7297675	0.8201487	0.3826052	0.2151761	0.6578865	0.7680624	0.1922654	0.1723837	0.3835744	0.1358088	0.6241180	0.2533526	0.4761194	0.5347546	0.0270830	0.7671749	0.7020598	0.0496582	0.2558790	0.3779756
650	0.7033144	0.7120313	0.3892459	0.2190098	0.6768805	0.6712577	0.1819598	0.1790668	0.4332079	0.0862593	0.5143441	0.3724527	0.5223499	0.5591317	0.0202828	0.7932880	0.7116031	0.0628645	0.5091319	0.4765855
700	0.6464819	0.8305476	0.3065724	0.1944713	0.6227610	0.7333276	0.2218648	0.2635401	0.3908228	0.0541848	0.3661717	0.2099945	0.6540560	0.6999497	0.0156720	0.6331667	0.6795167	0.0380270	0.5835413	0.3441657
750	0.6163115	0.7239779	0.2654975	0.1958306	0.7513293	0.8843808	0.1324396	0.3236845	0.4081732	0.0714320	0.2850015	0.3080577	0.6993160	0.6779168	0.0075618	0.7872751	0.9233050	0.0420825	0.7238072	0.3531565
800	0.6564531	0.7560833	0.4025333	0.1521964	0.8297845	0.6576533	0.1955340	0.4743891	0.4191674	0.0288901	0.2260049	0.2266349	0.7772863	0.5659252	0.0173504	0.8632464	0.6960460	0.0429973	0.8373899	0.2717417
850	0.7149698	0.7289136	0.3014640	0.1747302	0.6535776	0.7895865	0.1606719	0.3716829	0.4715034	0.0228866	0.2164608	0.2394639	0.6519080	0.5599027	0.0055617	0.7453060	0.7209813	0.0517041	0.6404483	0.2643546
900	0.8465167	0.8981242	0.4187598	0.1747635	0.7501931	0.7218432	0.2657315	0.4383571	0.5842856	0.0301207	0.1768899	0.3068975	0.7113506	0.4564652	0.0190190	0.6677972	0.6166666	0.0622283	0.7084700	0.1566012
950	0.6825282	0.8099356	0.3617246	0.2325203	0.7979460	0.7547842	0.1807461	0.4221163	0.5453521	0.0133869	0.2308144	0.2665827	0.6611660	0.5382956	0.0518830	0.8174784	0.5124060	0.1048664	0.6177650	0.2354041
1000	0.7216123	0.6831460	0.3819150	0.1880322	0.7247866	0.6796434	0.1732744	0.4767774	0.5322090	0.0294364	0.1909948	0.2763388	0.6356348	0.4781141	0.0339189	0.8413235	0.4696547	0.0764920	0.6958491	0.2062251
