"Time"	G1	G10	G20	G2	G17	G16	G4	G9	G8	G18	G94	G11	G95	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G15	G14	G12	G49	G39	G41	G44	G22	G21	G50	G13	G52	G53	G51	G55	G42	G40	G45	G54	G61	G47	G43	G48	G57	G72	G67	G60	G59	G99	G58	G80	G84	G83	G89	G82	G81	G79	G88	G78	G77	G85	G75	G90	G91	G86	G69	G93	G92	G87	G68	G96	G97	G63	G27	G26	G25	G23	G24
250	0.5931108	0.1749734	0.5820802	0.5194979	0.2290335	0.0585265	0.2966590	0.6162171	0.0872255	0.7106589	0.7713164	0.0895751	0.3429086	0.6609692	0.0647445	0.4417717	0.4273512	0.7166188	0.4930195	0.6399312	0.6594854	0.7542872	0.7432594	0.7118072	0.0101856	0.0249857	0.3902317	0.1670827	0.4959485	0.7412814	0.6689343	0.3419360	0.1982552	0.4578613	0.0296601	0.2695245	0.2765583	0.0650765	0.2158165	0.5148901	0.3154847	0.1907106	0.6670429	0.0002240	0.3945673	0.1174730	0.1459212	0.3230231	0.4203239	0.6355642	0.5893206	0.0376276	0.5768779	0.0535359	0.7921024	0.6819840	0.1614477	0.6924874	0.0367170	0.5891543	0.5410419	0.0055576	0.4567222	0.0003932	0.4524448	0.0032385	0.7993859	0.0087780	0.3833612	0.6891824	0.2547553	0.1429935	0.0217468	0.3124764	0.6039303	0.5825858	0.1239531	0.6840030	0.4782722	0.5121969	0.0866869	0.2533785	0.0252589	0.5849846	0.6298367
300	0.4771942	0.1390146	0.5304702	0.5631071	0.2483130	0.0580706	0.3062254	0.5985680	0.1176422	0.6060005	0.6705154	0.0930689	0.4678378	0.7065467	0.0838411	0.5422410	0.2874274	0.7024716	0.4371221	0.8013233	0.6712619	0.6444393	0.7087046	0.8107333	0.0198858	0.0450351	0.3148729	0.1968644	0.5229323	0.6208902	0.6637497	0.3773923	0.2725997	0.3585784	0.0228227	0.2815100	0.3198897	0.0882959	0.1660849	0.5571946	0.2097626	0.2449929	0.6420972	0.0000514	0.4381879	0.1461994	0.0700782	0.4203306	0.3445855	0.7655392	0.5662687	0.0290844	0.4497488	0.0659325	0.8236878	0.6176019	0.1174267	0.7189846	0.0220957	0.5898730	0.4884924	0.0074139	0.3793738	0.0001168	0.4087077	0.0007807	0.6280917	0.0083760	0.4591206	0.8390249	0.2119933	0.2722909	0.0150769	0.3982262	0.5814518	0.4813759	0.1925512	0.7746266	0.4976141	0.5639262	0.0808346	0.2489556	0.0494061	0.7324028	0.8484707
350	0.6173336	0.0938954	0.5460549	0.5414958	0.1934988	0.0991192	0.2719489	0.5940011	0.0861789	0.5891573	0.6769751	0.0833469	0.4367164	0.5723051	0.0976423	0.5130065	0.3608309	0.7214646	0.4691387	0.6430561	0.6622157	0.7798999	0.6664922	0.8432721	0.0187437	0.0409696	0.3537000	0.2350233	0.4618402	0.6438213	0.7135677	0.3622290	0.2053781	0.3471604	0.0394818	0.3554576	0.3258581	0.0838300	0.1911071	0.5569716	0.1480550	0.2159304	0.6267691	0.0029907	0.4584001	0.1015371	0.0668776	0.3162239	0.3112726	0.6925287	0.6207043	0.0211368	0.3259481	0.0411596	0.7061602	0.6516518	0.1332655	0.8199126	0.0876639	0.6190117	0.6170544	0.0047874	0.3499166	0.0002923	0.5516182	0.0018475	0.6574424	0.0249604	0.4322781	0.5791477	0.2550018	0.2089425	0.0107934	0.3016067	0.6274511	0.6091918	0.1458754	0.8189761	0.4793771	0.7678344	0.0520221	0.2338978	0.0268868	0.8028499	0.7238884
400	0.6120801	0.0938653	0.5859394	0.6057849	0.2543046	0.0796823	0.3226751	0.6251404	0.0931897	0.4881995	0.7114550	0.0656364	0.4519865	0.6956205	0.0888057	0.5353607	0.3258695	0.8382403	0.4635449	0.8422961	0.6712570	0.8047518	0.7764663	0.7655737	0.0060565	0.0376106	0.2849045	0.1546712	0.4590815	0.7309003	0.8793463	0.2874376	0.3017792	0.3412239	0.0265426	0.3573558	0.3425251	0.0562036	0.2376921	0.4983681	0.1332242	0.2504022	0.4633554	0.0011614	0.3606060	0.1178141	0.1020768	0.3075629	0.3770843	0.6327126	0.5209199	0.0297793	0.2030878	0.0798996	0.7492181	0.6117860	0.1699648	0.7217089	0.0446652	0.5376235	0.6235373	0.0042458	0.4266414	0.0002646	0.4352574	0.0001327	0.6241734	0.0116648	0.3177936	0.6997975	0.2722295	0.2480765	0.0209644	0.5074211	0.6472127	0.4400152	0.1302410	0.7093666	0.6223752	0.7223913	0.1106705	0.2712894	0.0048886	0.7001576	0.7194475
450	0.6685748	0.1412836	0.5248234	0.4421000	0.2414810	0.0583485	0.2687835	0.7215273	0.1109398	0.5394922	0.7429547	0.0557237	0.4135246	0.8397575	0.1049806	0.5854787	0.2742995	0.7878072	0.5016256	0.8063176	0.6443017	0.7699381	0.6808682	0.7958551	0.0250313	0.0230584	0.3252935	0.2209906	0.5855575	0.6331922	0.6364434	0.2595532	0.2824588	0.3112469	0.0276470	0.3156614	0.3197753	0.0519552	0.1766209	0.4554654	0.1677728	0.2422032	0.5354127	0.0029858	0.5611912	0.1007428	0.0985096	0.2515755	0.5082961	0.6177182	0.6209310	0.0344196	0.1457370	0.0353391	0.5799444	0.6632687	0.1772889	0.6304422	0.0428643	0.5362520	0.4679497	0.0170306	0.4221314	0.0001372	0.4175737	0.0021982	0.6802683	0.0285172	0.3477481	0.9158615	0.2634172	0.1484568	0.0104552	0.4377335	0.6117975	0.5253376	0.1581872	0.7906523	0.5762505	0.5592582	0.0768376	0.2819664	0.0108313	0.7186694	0.7768252
500	0.5700003	0.1352531	0.5505146	0.4758653	0.1672665	0.0792031	0.3021898	0.6113151	0.0943704	0.6020937	0.7162856	0.0906407	0.3867637	0.7742850	0.0810778	0.5610294	0.2976231	0.7874231	0.3968409	0.6719627	0.6717445	0.7211218	0.6080496	0.7181813	0.0313097	0.0116236	0.4164191	0.1501045	0.4512169	0.6945913	0.7507835	0.3154672	0.2172746	0.3287197	0.0326609	0.3924295	0.3863000	0.0681643	0.1115192	0.6318033	0.2160161	0.2926083	0.6911696	0.0011716	0.4684992	0.0807109	0.0792594	0.2302997	0.4393921	0.6704958	0.5516907	0.0527106	0.1373790	0.0222344	0.6778907	0.6725389	0.1164440	0.7205510	0.0610671	0.5252070	0.4388329	0.0137413	0.4210780	0.0024626	0.3333189	0.0007534	0.5511850	0.0704956	0.4383601	0.9202862	0.2453350	0.1860857	0.0075509	0.3438166	0.6371146	0.4623390	0.1600615	0.7863823	0.5913487	0.5656130	0.1488555	0.2948217	0.0112897	0.6875621	0.7941432
550	0.7068271	0.1884437	0.5886060	0.4404944	0.1632538	0.3098981	0.2581682	0.1883778	0.0219245	0.5574050	0.5780992	0.0413781	0.4608279	0.6152801	0.1504505	0.5772221	0.3426686	0.8106748	0.4376175	0.7033160	0.6386937	0.7596864	0.5638199	0.7841054	0.0058306	0.0744097	0.4708206	0.1517290	0.6077466	0.8266354	0.6820389	0.2659253	0.1754744	0.0937602	0.0358536	0.3228684	0.6892638	0.1156229	0.1305194	0.3973561	0.5001735	0.3482182	0.4968027	0.0006263	0.1171773	0.1405792	0.0433901	0.3829917	0.2990003	0.6572066	0.4005338	0.4871969	0.4959931	0.0589607	0.6040403	0.7277916	0.1546881	0.7225165	0.0402663	0.5448798	0.4419916	0.0150763	0.3693807	0.0091959	0.3947789	0.0076625	0.5029601	0.3577437	0.3651836	0.7753513	0.3141024	0.2023739	0.0079898	0.3647216	0.4374157	0.4961522	0.6564023	0.6476202	0.4873164	0.5955935	0.1643085	0.3111700	0.0070419	0.6771154	0.6981738
600	0.7190854	0.1288014	0.6161521	0.3604346	0.2744445	0.3341687	0.2054248	0.0247237	0.0083834	0.4706058	0.7032660	0.0668346	0.4237678	0.6703049	0.1139565	0.6432156	0.4507457	0.7523678	0.4472047	0.7702008	0.6183875	0.6973933	0.6732487	0.5991153	0.0025578	0.1329318	0.4743649	0.1705028	0.6264390	0.7229484	0.7230191	0.3024037	0.1672574	0.1157280	0.0633266	0.2034737	0.8398259	0.1257624	0.1597272	0.2627271	0.4294553	0.2084158	0.3042250	0.0209531	0.0325976	0.2259255	0.0679291	0.4326890	0.4269040	0.6785223	0.5129900	0.6444146	0.7794376	0.1048335	0.7006828	0.6757353	0.1916344	0.7485036	0.0546939	0.6968740	0.3663333	0.0064071	0.3228806	0.0036886	0.4104714	0.0175467	0.4545332	0.3655926	0.3248309	0.6969460	0.2569987	0.1169613	0.0130859	0.3653519	0.3973723	0.5087939	0.5319091	0.6793894	0.4408083	0.5271378	0.0479994	0.2732597	0.0174326	0.7801954	0.7424379
650	0.6047199	0.1334621	0.5690720	0.3428418	0.1639018	0.2739428	0.2533521	0.0225756	0.0030372	0.4133416	0.9566115	0.0800607	0.4165035	0.6428042	0.0824238	0.4710611	0.3882177	0.9305222	0.4999840	0.6179522	0.7615651	0.7186341	0.6523485	0.6573268	0.0181234	0.1496900	0.3875993	0.1927540	0.7300595	0.7734451	0.5401205	0.2211227	0.1606607	0.3572122	0.0539292	0.2247218	0.7559683	0.1674597	0.3082319	0.2181436	0.5340281	0.1627625	0.2345442	0.0294356	0.0216619	0.4535751	0.0251342	0.4047016	0.3616622	0.7828355	0.4297939	0.6113808	0.7401750	0.1348283	0.6449398	0.6062899	0.3537622	0.7631844	0.0502969	0.6623444	0.5046125	0.0055460	0.3614387	0.0029952	0.4470681	0.0213400	0.4517161	0.3592782	0.3212197	0.7285241	0.3347296	0.2184802	0.0114182	0.3352946	0.3752525	0.4252584	0.5756805	0.5404722	0.5213074	0.6467283	0.0452591	0.2613522	0.0132105	0.6822487	0.8184486
700	0.7911976	0.1459050	0.6453447	0.2488285	0.1928093	0.3121119	0.2290601	0.0198323	0.0001318	0.5658849	0.9049996	0.0829297	0.3969020	0.6494879	0.0948168	0.5447485	0.3267101	0.6339753	0.3828331	0.7095690	0.7230824	0.6506675	0.4762353	0.5513996	0.0383852	0.1588960	0.3401370	0.1924386	0.8243084	0.6877209	0.4646366	0.1279480	0.1541338	0.3875628	0.1158952	0.2923987	0.6590856	0.1397247	0.4169092	0.2144021	0.6257063	0.1348557	0.2579960	0.0598219	0.0025565	0.3119258	0.0677952	0.4359526	0.4327938	0.8174505	0.4358830	0.7892795	0.6270254	0.1183151	0.6215798	0.7416399	0.3456742	0.6335085	0.0415401	0.6112756	0.4795693	0.0068978	0.3770090	0.0067516	0.3676243	0.0158007	0.4718753	0.4502912	0.3677412	0.7462437	0.3199445	0.2766253	0.0106353	0.5063402	0.4049069	0.5760072	0.5490066	0.6459487	0.5613568	0.7561809	0.0567259	0.3341560	0.0203729	0.7052932	0.8097179
750	0.6779810	0.2440509	0.6537062	0.4302287	0.2236859	0.2647600	0.2710190	0.0241149	0.0037652	0.4895853	0.6443207	0.0658439	0.4696997	0.6214658	0.0467938	0.5383096	0.4100501	0.8017796	0.4407435	0.6792161	0.6663695	0.7967220	0.5234023	0.7080960	0.0217474	0.0910108	0.4360760	0.2366996	0.6896502	0.6930895	0.4049756	0.1505846	0.1081201	0.5286515	0.0675357	0.3450929	0.7139128	0.1960726	0.4919433	0.3345419	0.6804284	0.2044885	0.2319815	0.0691864	0.0111846	0.3849717	0.0306720	0.4152762	0.4276577	0.6245160	0.4304817	0.5989880	0.6589140	0.0546815	0.6841630	0.7086208	0.3036374	0.8639052	0.0554603	0.4456689	0.3031162	0.0205397	0.3691354	0.0037850	0.4394236	0.0179897	0.4646620	0.3504307	0.4116731	0.6871509	0.2228924	0.1677899	0.0253739	0.4858584	0.3483033	0.4904808	0.5590155	0.7628484	0.5012785	0.6170496	0.0813055	0.4182786	0.0453529	0.6933745	0.6497250
800	0.7186703	0.1551353	0.6881674	0.4146663	0.2646269	0.3362285	0.2901010	0.0305320	0.0000000	0.4535792	0.6048800	0.0495842	0.3200702	0.6614205	0.0677892	0.6188679	0.4540571	0.7235254	0.3896540	0.6797093	0.7117773	0.7288944	0.4165915	0.7398629	0.0231640	0.1581216	0.5624378	0.3328192	0.7408567	0.6185325	0.4161464	0.1617919	0.1074144	0.4413044	0.1133128	0.3564490	0.7044213	0.2300609	0.4959614	0.1966999	0.6549958	0.1251920	0.3022207	0.0377807	0.0078050	0.4480776	0.0181318	0.3997727	0.3407379	0.7411069	0.4305506	0.7747238	0.6275247	0.0679898	0.6161324	0.7006010	0.4251129	0.7218726	0.0492737	0.5324326	0.3315385	0.0215202	0.2722928	0.0080172	0.3590898	0.0091508	0.5054234	0.3658531	0.3170709	0.5785021	0.2336823	0.2367294	0.0264876	0.4087332	0.4279679	0.4648594	0.6020264	0.6747277	0.5465403	0.4964828	0.0836094	0.2476646	0.0269236	0.5882594	0.6930563
850	0.6878473	0.1919501	0.5703856	0.3932200	0.1677873	0.2801445	0.3008751	0.0195670	0.0003089	0.5095184	0.7058385	0.1103432	0.3925219	0.6840443	0.1358310	0.5948000	0.3902809	0.6590490	0.5185691	0.7498534	0.7345947	0.7877441	0.5058159	0.5407183	0.0062212	0.1774658	0.3906385	0.1523801	0.7215099	0.7239843	0.2313441	0.1495431	0.1390967	0.5990975	0.0759604	0.2447098	0.6545053	0.1989272	0.5415203	0.2921837	0.6299593	0.1066757	0.3087110	0.0850660	0.0051001	0.4157649	0.0267780	0.3458194	0.3769193	0.7117212	0.4581873	0.8275045	0.7729770	0.0617434	0.6709549	0.6201995	0.3943220	0.7072035	0.0530693	0.5837391	0.5094765	0.0069369	0.4610338	0.0122934	0.4353181	0.0099286	0.5298832	0.4071062	0.3988563	0.6043719	0.3284134	0.1887360	0.0112055	0.3789114	0.4064109	0.4209873	0.5915259	0.7506807	0.5089831	0.5978989	0.0493154	0.3643198	0.0133817	0.7025119	0.6222635
900	0.6399524	0.1896578	0.5456935	0.2556462	0.2827549	0.2492988	0.3005589	0.0272752	0.0014899	0.4192819	0.6685914	0.0296243	0.3563858	0.6746571	0.1115653	0.6391027	0.4253880	0.8246358	0.3774498	0.7208207	0.6068470	0.7336985	0.5209032	0.5837343	0.0074982	0.1664164	0.4707103	0.1568076	0.8510411	0.6808898	0.1931348	0.1140209	0.1384563	0.5021039	0.1142732	0.3559856	0.7011582	0.1260292	0.5636425	0.2468741	0.7517632	0.1914954	0.2396284	0.0420735	0.0075956	0.4222960	0.0913173	0.3982398	0.3388712	0.6658516	0.4643139	0.7264012	0.7627390	0.0852135	0.6821774	0.6530354	0.3584574	0.7057620	0.0599006	0.6518791	0.3938764	0.0024343	0.4152091	0.0066381	0.5491810	0.0079149	0.4719328	0.4314251	0.2987263	0.7171021	0.2367046	0.1731948	0.0168815	0.4411987	0.3721182	0.4072174	0.6001401	0.6250751	0.6003969	0.6996785	0.0614767	0.3470914	0.0084416	0.5949664	0.6954343
950	0.6010984	0.1721406	0.5949397	0.3367825	0.2323531	0.2519750	0.2380354	0.0313507	0.0020002	0.5364790	0.7770179	0.0556793	0.4237642	0.6445464	0.0754821	0.4979875	0.3678060	0.7712510	0.4413982	0.6287379	0.8370954	0.8031562	0.3675433	0.6000398	0.0217715	0.1486404	0.4414088	0.2480784	0.7220981	0.6032778	0.2353936	0.0727172	0.2352823	0.5884351	0.0562767	0.3152565	0.7079477	0.2107554	0.4731810	0.3539873	0.7805906	0.1408757	0.2503468	0.0679101	0.0063671	0.4479878	0.0340937	0.4357021	0.3102009	0.7411780	0.3594161	0.5842110	0.7629988	0.1443938	0.5975090	0.8412997	0.3807173	0.5827595	0.0344626	0.5869497	0.4207573	0.0189192	0.4223390	0.0092437	0.4135703	0.0264773	0.3306401	0.4747910	0.3674823	0.6473567	0.2483635	0.2037028	0.0378373	0.3884459	0.2459287	0.4676793	0.4727786	0.7421972	0.4850096	0.6394975	0.0864821	0.2796700	0.0252236	0.7537271	0.7704345
1000	0.7610374	0.1787355	0.6412547	0.2276993	0.2429496	0.2411250	0.2338846	0.0152962	0.0004172	0.5901830	0.7871185	0.0697507	0.5158147	0.6815027	0.0573170	0.7338233	0.3514715	0.7711624	0.4629052	0.8296866	0.6775928	0.8091574	0.4089336	0.6397141	0.0295184	0.2041272	0.4439483	0.1856319	0.7539815	0.6687702	0.1602959	0.1005751	0.1604767	0.7300265	0.0988081	0.3308335	0.6627661	0.1287537	0.4388692	0.3604582	0.5711031	0.1891395	0.2399567	0.1135091	0.0096023	0.4304286	0.0177195	0.4250803	0.3264339	0.6254153	0.4060772	0.6155375	0.6490244	0.0685955	0.6989129	0.7267970	0.4108453	0.6365945	0.0451364	0.6964362	0.4656741	0.0071291	0.3648044	0.0242032	0.4305486	0.0106418	0.3758455	0.3485522	0.3598633	0.7287885	0.2018710	0.1665739	0.0170830	0.4100928	0.3589360	0.5065913	0.7046864	0.7244625	0.4639887	0.6221374	0.0770222	0.2741110	0.0184413	0.7507636	0.7615322

0	0.8204004	0.1707680	0.5650332	0.3355755	0.2192761	0.2944344	0.2927345	0.0375679	0.0006510	0.4754483	0.7689577	0.0962237	0.5428931	0.6720479	0.0724379	0.5283352	0.4117235	0.7910747	0.4745393	0.6446023	0.7753164	0.6240844	0.4068476	0.6425644	0.0366186	0.2154393	0.4428051	0.2416832	0.8051867	0.8142590	0.1869399	0.1473520	0.1142470	0.6132833	0.1069142	0.3847439	0.7204872	0.1903331	0.3298521	0.3327022	0.6800416	0.1512204	0.2906092	0.1162145	0.0119984	0.3887223	0.0290903	0.4179370	0.3057297	0.9232682	0.5017938	0.7643145	0.7610144	0.0770507	0.6712038	0.6431849	0.3582723	0.7440140	0.0423698	0.5499921	0.4392201	0.0243269	0.3731172	0.0024157	0.5709348	0.0048681	0.4080041	0.4077188	0.3562520	0.8668196	0.2806978	0.1780901	0.0377719	0.4615518	0.4374614	0.5900203	0.7099956	0.6956512	0.4255679	0.5500022	0.0973515	0.1741503	0.0146198	0.7716910	0.7443642
50	0.6764431	0.0184262	0.6196084	0.2956596	0.2412247	0.2931111	0.5632829	0.0124350	0.1824490	0.4870841	0.2346884	0.1097975	0.3929777	0.4459799	0.0770380	0.5598579	0.3421389	0.7751789	0.3766048	0.9186833	0.6785407	0.6926010	0.4582497	0.5692495	0.0325890	0.1128250	0.2640603	0.5323055	0.6062241	0.6127243	0.2051320	0.1201559	0.1942355	0.6937220	0.1166130	0.3049011	0.6497577	0.1326931	0.2667895	0.4072178	0.4696678	0.2216519	0.1976033	0.0513153	0.0084099	0.5015036	0.0402566	0.2185906	0.3525866	0.7636246	0.5977894	0.7445981	0.8211297	0.4503724	0.6737091	0.3911301	0.4153714	0.7766129	0.0540556	0.7409201	0.3812568	0.0116052	0.4267081	0.0077860	0.5059915	0.0105573	0.4603299	0.1794841	0.3377053	0.5806660	0.2081412	0.1641047	0.0354416	0.4753545	0.3012067	0.4881624	0.6323721	0.4919938	0.4076547	0.5430368	0.2777879	0.2567543	0.0488981	0.6682622	0.8284746
100	0.7438361	0.0071037	0.6715650	0.3301100	0.2509266	0.4095468	0.6681487	0.0517202	0.1486026	0.4698577	0.2377785	0.0536963	0.1986179	0.3849293	0.0763207	0.6166143	0.3524662	0.8466431	0.5771801	0.5939424	0.7342658	0.7554721	0.5411665	0.5633257	0.0584101	0.0990585	0.2317851	0.6278390	0.6581312	0.6978435	0.1590405	0.1231869	0.2005619	0.6740831	0.1043375	0.2171380	0.6438968	0.1806102	0.2369096	0.3547338	0.3866507	0.1483236	0.1006858	0.0488597	0.0000000	0.4570359	0.0265212	0.2327836	0.4626945	0.7380554	0.4306617	0.6478313	0.8026652	0.5660792	0.5851887	0.2679747	0.1993737	0.8046524	0.0378986	0.7385182	0.4171777	0.0046069	0.4099441	0.0065820	0.6792628	0.0055653	0.3760632	0.0779954	0.3412608	0.8102614	0.2693928	0.1661796	0.0216121	0.3949511	0.3336194	0.4966487	0.6044407	0.3355403	0.5049838	0.6002025	0.2548852	0.3069512	0.0101274	0.7911320	0.6037091
150	0.6689228	0.0026011	0.6575688	0.3052264	0.1712990	0.2605615	0.6387530	0.0307688	0.2343625	0.4779623	0.1712048	0.0719534	0.1306854	0.4103990	0.1555676	0.5888472	0.4092107	0.6705519	0.5425362	0.7425218	0.6436176	0.6986944	0.3982067	0.6017214	0.0281531	0.1427973	0.1658575	0.4829718	0.6164284	0.7012712	0.2040449	0.1229047	0.1667535	0.6655233	0.1015793	0.1561065	0.5701671	0.1364565	0.2638059	0.3634635	0.5138338	0.2123169	0.0488764	0.0411030	0.0083631	0.4005540	0.0444477	0.1792064	0.4176820	0.6343959	0.4024238	0.6334113	0.7756920	0.5289920	0.5904008	0.2391739	0.1287220	0.8083887	0.0420850	0.6778996	0.4768904	0.0187439	0.4542216	0.0178916	0.6807346	0.0190697	0.4226364	0.0505281	0.4504996	0.7128526	0.2914431	0.1660669	0.0387542	0.5231926	0.2622207	0.5485835	0.6632369	0.3888568	0.4328504	0.5806981	0.2856889	0.3860084	0.0067207	0.6739482	0.7657438
200	0.7330242	0.0037051	0.6413737	0.2596962	0.2050926	0.3020290	0.6622287	0.0408251	0.2505070	0.3773416	0.1252249	0.0883051	0.0606279	0.3588667	0.1295948	0.6559632	0.3724156	0.6942082	0.5383656	0.7714513	0.5884228	0.6991844	0.4167314	0.6428222	0.0106032	0.1173485	0.1901510	0.4914258	0.5547844	0.6391064	0.2693916	0.1295071	0.2070776	0.6040910	0.1202809	0.0678729	0.6748627	0.1511570	0.2787262	0.3600238	0.5340084	0.2354914	0.0656298	0.0503527	0.0108332	0.4056159	0.0194073	0.2456115	0.4048785	0.6594513	0.4484717	0.5954632	0.6122164	0.5395437	0.5631452	0.1789344	0.0610730	0.6736245	0.0392301	0.7195450	0.4359802	0.0114989	0.3706038	0.0115751	0.5393536	0.0063030	0.4539677	0.0502306	0.4279458	0.6428620	0.2766217	0.1325635	0.0287320	0.5105234	0.3454901	0.5101463	0.6020484	0.3740063	0.3054799	0.4523603	0.2375285	0.5467567	0.0252805	0.7816103	0.6602566
250	0.6646002	0.0058587	0.6384676	0.2999411	0.1860402	0.2037398	0.6928154	0.0329589	0.2404098	0.3158300	0.1079330	0.0372977	0.0514427	0.4328275	0.0844950	0.5187987	0.3633353	0.7784838	0.4071073	0.7121597	0.7608442	0.6206616	0.4903684	0.6455711	0.0350157	0.1452888	0.2034262	0.6165335	0.6122363	0.7429415	0.3657451	0.1890455	0.1091509	0.6744890	0.0820881	0.1427695	0.7475064	0.1514638	0.2893973	0.3079985	0.4526666	0.1994965	0.0225126	0.0578186	0.0048054	0.4269613	0.0350446	0.2478420	0.3825162	0.6219585	0.4138175	0.6765843	0.6380579	0.4371153	0.4008648	0.1397455	0.0542464	0.7969008	0.0496562	0.6355676	0.4045612	0.0077534	0.5019291	0.0031490	0.5295331	0.0232740	0.3477899	0.0381571	0.4240853	0.6335085	0.2773231	0.1756508	0.0513815	0.5084269	0.3418244	0.5498835	0.4988664	0.4464230	0.3812791	0.6459337	0.3125700	0.6715521	0.0484655	0.7319930	0.7707770
300	0.6734436	0.0139707	0.5632993	0.2815855	0.1627796	0.2340210	0.7428782	0.0340634	0.2358215	0.3297653	0.1310035	0.0783866	0.0371040	0.4678536	0.0908809	0.5977856	0.3176222	0.7348316	0.4120233	0.6959480	0.7198853	0.8173325	0.3926857	0.5265023	0.0410225	0.1796208	0.1792322	0.4666769	0.6671689	0.7235690	0.2094937	0.1780578	0.1504376	0.6241452	0.0828017	0.2221325	0.7739467	0.2888734	0.4355726	0.2583368	0.4979711	0.1390148	0.0504497	0.0569250	0.0042285	0.4190506	0.0164210	0.1683095	0.3096811	0.7544190	0.3758418	0.7496103	0.6167542	0.5110235	0.3172215	0.1256312	0.0489783	0.7750799	0.0405648	0.7258429	0.4602588	0.0067105	0.3676204	0.0012357	0.6699402	0.0141588	0.4326788	0.0522091	0.4381435	0.6584377	0.2835982	0.1599122	0.0302075	0.4559412	0.3362098	0.5801898	0.5406154	0.4384852	0.3501372	0.5549944	0.2235316	0.6939525	0.0119117	0.6827152	0.7010790
350	0.8495203	0.0051997	0.5317923	0.2903469	0.1968077	0.2418555	0.7382204	0.0130704	0.2459471	0.3101369	0.1428088	0.0643393	0.0163766	0.4257668	0.0949000	0.7238526	0.3764028	0.8554681	0.4328383	0.7262445	0.7877970	0.7566394	0.4375406	0.5953718	0.0183410	0.1883087	0.1649229	0.4143834	0.6442752	0.7792194	0.2235703	0.1652894	0.1862216	0.6718796	0.0755155	0.2280444	0.6370721	0.2060526	0.4070907	0.3318401	0.6377071	0.1382990	0.0499941	0.0801018	0.0060746	0.4841983	0.0481503	0.2269920	0.3724708	0.7657627	0.4082926	0.6693441	0.6321954	0.5357724	0.2351400	0.2001961	0.0570480	0.7691275	0.0619712	0.6666465	0.3719834	0.0043606	0.4609316	0.0076761	0.6042937	0.0316315	0.4080519	0.0647800	0.4346788	0.6138213	0.2717589	0.1207607	0.0216214	0.5246126	0.4310471	0.4397191	0.5986726	0.3739007	0.3485303	0.5041890	0.2439572	0.6195757	0.0240408	0.7213217	0.8018993
400	0.8446998	0.0029735	0.5857350	0.4278099	0.2473816	0.2816559	0.7198233	0.0099692	0.3207668	0.3585116	0.1411684	0.0509127	0.0153798	0.4093503	0.0938150	0.5824648	0.3660500	0.7462637	0.4333035	0.6212957	0.6222645	0.7820643	0.4665427	0.6837044	0.0523725	0.1098483	0.1846679	0.5192781	0.6081263	0.6596361	0.3300343	0.1259917	0.2204669	0.6262286	0.0754563	0.1894953	0.6464397	0.1689799	0.3957945	0.3396980	0.5563388	0.1520727	0.0367552	0.0721832	0.0064131	0.3591855	0.0440122	0.2344987	0.4310142	0.6804755	0.3749357	0.6390478	0.6826920	0.4483463	0.3080228	0.2242273	0.0672303	0.7750046	0.0288789	0.6738654	0.4349167	0.0184267	0.3886627	0.0017929	0.5464477	0.0078051	0.4072662	0.0841976	0.3806913	0.6045645	0.1930740	0.1303291	0.0397662	0.5252892	0.3543130	0.3950678	0.6076191	0.3983916	0.4470237	0.5945948	0.2685904	0.5625343	0.0253380	0.7398702	0.7563511
450	0.7155930	0.0092810	0.6807989	0.2939236	0.2509124	0.3125044	0.7026580	0.0322636	0.2733003	0.3200276	0.1770388	0.1090923	0.0294362	0.5048707	0.0843449	0.5604544	0.3708131	0.7880062	0.4989328	0.7806162	0.6486818	0.7466786	0.4064533	0.5609137	0.0095029	0.1693087	0.1657416	0.5051834	0.6238222	0.7134178	0.3394915	0.1246138	0.1723715	0.5508092	0.0826319	0.1153097	0.6593996	0.1362134	0.3930170	0.3314025	0.6741488	0.1829205	0.0396060	0.0304815	0.0065171	0.3664733	0.0342618	0.2740235	0.3637023	0.7024264	0.4617524	0.7290449	0.5462372	0.5147011	0.3467471	0.2587407	0.0275048	0.9172445	0.0916603	0.6450335	0.4231901	0.0162534	0.4444208	0.0111150	0.5094156	0.0048675	0.5429384	0.0414129	0.2856306	0.6608987	0.2402525	0.1517622	0.0137808	0.4502868	0.3505328	0.4992496	0.4996978	0.3111720	0.2860045	0.5912972	0.3204388	0.6672379	0.0089180	0.7168343	0.8386937
