"Time"	G1	G3	G5	G22	G7	G8	G4	G83	G6	G87	G86	G88	G54	G85	G89
150	0.2353665	0.3142274	0.2898610	0.7953216	0.6572567	0.4007282	0.6430868	0.7365858	0.1190803	0.4901014	0.2992892	0.4826477	0.1847603	0.1787854	0.1511681
200	0.3899047	0.1199354	0.2708300	0.6661606	0.6728418	0.4472326	0.7781412	0.6580460	0.1213869	0.5478426	0.4376926	0.5339706	0.2514629	0.2041441	0.1295352
250	0.3494412	0.1108000	0.4205171	0.7883168	0.5594689	0.4938817	0.5221845	0.7856342	0.1364410	0.4247157	0.3932561	0.5668329	0.2167243	0.1955983	0.1231416
300	0.2887044	0.1223826	0.3571789	0.6392901	0.6458809	0.4348156	0.5663049	0.6316776	0.1200206	0.4679258	0.3859516	0.5744447	0.2356051	0.1681817	0.1661335
350	0.2439002	0.1098122	0.2849968	0.7641425	0.7880637	0.3763795	0.5849638	0.7421276	0.0900771	0.4743981	0.3096247	0.5516924	0.2178122	0.1697471	0.1425662
400	0.3584946	0.1221136	0.3452165	0.6380169	0.6508727	0.5566141	0.6542308	0.7362111	0.1063719	0.4366309	0.3164876	0.5760000	0.2552361	0.1931864	0.1387276
450	0.3760150	0.0705310	0.2905278	0.8216079	0.6627605	0.4412377	0.5754580	0.6997378	0.0861669	0.5514514	0.2798058	0.6637303	0.1722433	0.2671622	0.1772958
500	0.3672154	0.0713547	0.3209368	0.5950792	0.5379292	0.3940097	0.5951319	0.8633957	0.1476845	0.4657933	0.3981709	0.5775684	0.2408750	0.2203574	0.1934273
550	0.6861912	0.0997410	0.3432362	0.7821881	0.4852729	0.2664729	0.3359738	0.7107164	0.1146513	0.4602521	0.4408522	0.7242381	0.7086667	0.1467300	0.1168196
600	0.5941099	0.1983994	0.2832194	0.7579251	0.1709778	0.3404950	0.3027762	0.8103550	0.1606567	0.3321525	0.2127963	0.4212839	0.7037102	0.1734023	0.1077113
650	0.6432372	0.3416398	0.2460656	0.6160828	0.1556717	0.3909177	0.3705674	0.6669322	0.1116564	0.3330122	0.1920963	0.3811969	0.8967923	0.1268102	0.0786781
700	0.7088099	0.4457470	0.1563994	0.6489235	0.1237985	0.3527637	0.4879428	0.7411967	0.0800790	0.3910815	0.1888434	0.4121127	0.7151276	0.1321746	0.1787266
750	0.7472372	0.4342869	0.1783990	0.7271304	0.1185171	0.3015692	0.4678569	0.6703330	0.0902059	0.3145195	0.2010258	0.4403463	0.8889597	0.0853108	0.0924029
800	0.6109229	0.4145105	0.1337323	0.5568334	0.0741549	0.3003665	0.5597903	0.7318899	0.0797572	0.3083620	0.1108369	0.3561975	0.6164806	0.0961801	0.0891855
850	0.7550955	0.4835909	0.1871366	0.7148332	0.0960202	0.2172396	0.4531822	0.6628767	0.0783496	0.2668427	0.1503308	0.4391627	0.7072239	0.0991349	0.0418867
900	0.7585351	0.3990088	0.1603545	0.7876897	0.0964106	0.2737438	0.4175502	0.6870520	0.1109417	0.3429407	0.1874192	0.3727480	0.5917439	0.1189400	0.0669096
950	0.6756304	0.4508218	0.1610782	0.7267441	0.0954238	0.2421955	0.3563035	0.7737719	0.0865254	0.2591611	0.1480023	0.3994948	0.7379948	0.0819724	0.0319243
1000	0.7058266	0.4493398	0.1462124	0.8244579	0.0946888	0.2284672	0.4854030	0.7113029	0.1913972	0.2655855	0.1122647	0.4394450	0.6539069	0.0729000	0.0514528

0	0.7657319	0.4358688	0.2353773	0.7457033	0.1757675	0.2937451	0.5447607	0.7362153	0.1055332	0.2955932	0.1661453	0.4779276	0.6627952	0.1061092	0.0653745
50	0.3743873	0.5119612	0.2106422	0.7639746	0.1098175	0.2655330	0.4473160	0.7480246	0.0308562	0.2196151	0.0990830	0.4934216	0.7767819	0.0501476	0.0321600
100	0.3312846	0.3847085	0.1957310	0.9259145	0.2851586	0.2895650	0.3516407	0.7703017	0.0086808	0.2808212	0.1233551	0.3873474	0.8542199	0.0578069	0.0578430
150	0.3108174	0.3064448	0.2451798	0.5985514	0.3744389	0.2824799	0.2703448	0.6899098	0.0071430	0.2535454	0.1042101	0.4159925	0.7413992	0.0759611	0.0593196
200	0.2586014	0.3202327	0.2900671	0.7598289	0.5191203	0.3051223	0.3271750	0.9176168	0.0085018	0.2210530	0.0872529	0.3682781	0.7291536	0.0275970	0.0560089
250	0.2779260	0.2592003	0.2708308	0.6793859	0.3994550	0.4683234	0.3214786	0.6964127	0.0036410	0.1302695	0.0397123	0.4004329	0.6776331	0.0477874	0.0470473
300	0.2239166	0.3238827	0.2858318	0.7045855	0.4617088	0.4274076	0.1632170	0.7188983	0.0028131	0.1828883	0.0657801	0.5249182	0.7684974	0.0508096	0.0231941
350	0.4114946	0.2024829	0.2284973	0.7187775	0.4396600	0.4031512	0.1948834	0.7656032	0.0149512	0.2041226	0.0881120	0.4035854	0.5777968	0.0785446	0.0184350
400	0.2474098	0.1271466	0.2956122	0.7292755	0.4657345	0.4207362	0.2266140	0.8633602	0.0074147	0.1786843	0.0638707	0.4339993	0.6251456	0.0798708	0.0466343
450	0.3115778	0.1999607	0.2448394	0.6943489	0.5534004	0.3913563	0.1985486	0.7467202	0.0019894	0.1489830	0.0877678	0.4107924	0.7636597	0.0905941	0.0308557
500	0.3786311	0.1803532	0.2779231	0.6184744	0.4834955	0.3863556	0.2299630	0.7618937	0.0154554	0.1969681	0.0665143	0.4834933	0.6840796	0.0631039	0.0352517
550	0.5647604	0.1310915	0.2559167	0.8922804	0.4850655	0.3552467	0.2190289	0.6536560	0.0775504	0.2344491	0.1200585	0.3341169	0.6889275	0.0454568	0.0566428
600	0.6559913	0.2732001	0.1705487	0.6931193	0.1970355	0.2988714	0.3305018	0.6656115	0.0967343	0.3001361	0.0771912	0.4523449	0.6955784	0.1124960	0.0856926
650	0.6819188	0.4052562	0.1503189	0.7121024	0.0743669	0.2518215	0.3884876	0.6903188	0.0808930	0.3363537	0.0683782	0.4610761	0.7387247	0.0910176	0.0638471
700	0.6778851	0.4789203	0.1721495	0.7677172	0.1103593	0.3217209	0.3474091	0.7164526	0.1292665	0.2607700	0.1054166	0.3839793	0.7185663	0.0630529	0.0626914
750	0.6542176	0.3524252	0.2191926	0.8431586	0.1564777	0.2291759	0.3997102	0.7222210	0.0952866	0.2429895	0.1362199	0.4356799	0.7850291	0.0659156	0.0890269
800	0.7015369	0.3796415	0.1468170	0.8056200	0.1578157	0.2552393	0.4063919	0.6887189	0.1516683	0.2834829	0.1431844	0.5725994	0.6425674	0.1000487	0.1453639
850	0.6531767	0.4030996	0.1287116	0.7703545	0.1220382	0.2126835	0.4354713	0.6459982	0.0893944	0.3004846	0.1283725	0.4339279	0.5946400	0.1011762	0.1126264
900	0.6929701	0.5529910	0.1304874	0.6566573	0.0973455	0.2089380	0.4253797	0.7291928	0.1179616	0.2253648	0.1279382	0.4214048	0.6634091	0.0692544	0.0588721
950	0.6178821	0.3795037	0.1874372	0.7377223	0.1306716	0.2226845	0.4558840	0.7738347	0.0820145	0.1924243	0.1354028	0.4450174	0.7075962	0.1085533	0.0776162
1000	0.8253514	0.5250522	0.1571804	0.9064105	0.1253135	0.2799307	0.4476625	0.7271437	0.1024431	0.3023375	0.1335002	0.3960782	0.7437179	0.0892268	0.0457189

0	0.7544848	0.4513376	0.1952331	0.6477655	0.1349169	0.3790070	0.4601216	0.7197269	0.1053495	0.2791876	0.1727720	0.4757390	0.7829590	0.0906837	0.0744517
50	0.7508313	0.4055204	0.1446141	0.6164153	0.1104666	0.1683946	0.4324004	0.1412635	0.1453142	0.2769627	0.2250264	0.4834440	0.6655918	0.3033849	0.3541463
100	0.6069313	0.4867466	0.1604843	0.6376988	0.0913533	0.0854771	0.5121248	0.0820101	0.0825881	0.2704844	0.3284564	0.4516522	0.6602273	0.2749284	0.3264049
150	0.6212747	0.4377734	0.1742734	0.6596574	0.1105482	0.1227603	0.5148370	0.0250326	0.1131612	0.3016086	0.2738908	0.4632293	0.5492380	0.4234347	0.3585306
200	0.7403552	0.4224930	0.1681305	0.6222559	0.1353537	0.1040818	0.4198708	0.0471832	0.1277668	0.3173981	0.2354262	0.4325909	0.6976709	0.4839546	0.4620760
250	0.6636224	0.4044356	0.2116840	0.5459101	0.1540940	0.1421800	0.3900530	0.0222567	0.0979788	0.3199497	0.3627809	0.4134058	0.5876101	0.4615884	0.3627379
300	0.7101685	0.4756048	0.1514066	0.6597725	0.0990826	0.0704286	0.4140105	0.0211175	0.1487027	0.3445368	0.3204974	0.4034814	0.6544148	0.5934248	0.3365269
350	0.7628817	0.4537687	0.1839813	0.6210164	0.1196922	0.0612604	0.5332014	0.0405765	0.1342326	0.3259501	0.3688715	0.3047574	0.5771203	0.4190429	0.4019751
400	0.6731990	0.4806680	0.1583446	0.7007509	0.1265646	0.0685454	0.4212254	0.0289210	0.1344557	0.2968568	0.2491521	0.4680998	0.5862220	0.4397040	0.4516869
450	0.7283260	0.4612644	0.1666503	0.6179365	0.1113261	0.0784747	0.3818540	0.0267900	0.1056148	0.3886050	0.2953839	0.3802560	0.6842079	0.4136967	0.4382052
500	0.7454350	0.4269544	0.2204591	0.7559449	0.1139926	0.0634281	0.4702647	0.0165447	0.1059537	0.3506444	0.2941074	0.4158466	0.5887223	0.4083036	0.4517935
550	0.6674931	0.4614576	0.2462147	0.6868550	0.0937700	0.2976865	0.3711677	0.5718336	0.1003941	0.3155686	0.1397453	0.4659654	0.7279100	0.2318755	0.1115377
600	0.7547206	0.5009869	0.1800753	0.6738673	0.1119522	0.2389006	0.5325234	0.7223947	0.1317657	0.3018323	0.1246544	0.3646104	0.7047626	0.1551805	0.0638988
650	0.7384236	0.4459154	0.1600464	0.6968810	0.0759719	0.3134188	0.4265642	0.7084933	0.1390712	0.2994226	0.1167276	0.4346908	0.6623248	0.1266784	0.0681058
700	0.8028688	0.4904811	0.1930521	0.7356564	0.0773837	0.2570482	0.4517590	0.6504355	0.1025558	0.2732251	0.0928978	0.4162123	0.7206010	0.0865287	0.0896779
750	0.7295482	0.4457698	0.2159652	0.6704482	0.0828311	0.2966466	0.4910926	0.7212365	0.0934753	0.3013785	0.1387684	0.4570623	0.7809317	0.1095885	0.0686516
800	0.6905154	0.5223091	0.2120916	0.7562679	0.0668216	0.3014656	0.3800086	0.7137256	0.0980457	0.2494158	0.1426750	0.5506673	0.7737392	0.1367821	0.0793707
850	0.7694446	0.4762426	0.2233389	0.8008469	0.0913843	0.2969926	0.5395748	0.7173842	0.0928669	0.2138619	0.0792495	0.4117542	0.6462587	0.0884480	0.0867319
900	0.7496041	0.3493631	0.1788471	0.7565022	0.1322503	0.3081849	0.3884759	0.8904171	0.1116570	0.2705476	0.0942829	0.4413626	0.6939866	0.1141430	0.0657034
950	0.8502024	0.5168469	0.1844321	0.7543778	0.0589604	0.2601185	0.4958176	0.7134603	0.1100007	0.2767103	0.0908223	0.4021719	0.7277584	0.0905280	0.1109597
1000	0.6770334	0.5024411	0.1805186	0.7234465	0.0888955	0.2367333	0.4918080	0.9350553	0.0698266	0.3643007	0.1909530	0.3919394	0.7828530	0.1402755	0.1242680
