"Time"	G1	G10	G2	G20	G17	G16	G4	G9	G11	G18	G94	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G15	G12	G13	G14	G41	G50	G52	G53	G51	G21	G22	G55	G42	G44	G39	G49	G40	G54	G45	G47	G43	G61	G72	G67	G57	G48	G95	G8	G60	G59	G99	G58	G79	G82	G83	G81	G89	G84	G80	G88	G91	G90	G75	G78	G77	G86	G85	G69	G93	G92	G87	G68	G27	G96	G97	G63	G26	G25	G23	G24	G62	G76	G71	G74	G31
450	0.3385380	0.1327622	0.0588545	0.0157948	0.3202388	0.4165933	0.7117832	0.2520687	0.7727820	0.1591951	0.6896570	0.7170445	0.3100027	0.2747202	0.1532101	0.8726609	0.6318535	0.6854341	0.6079157	0.6526342	0.5816115	0.1824658	0.8192835	0.2483743	0.5162998	0.6221207	0.0701596	0.2349400	0.7191516	0.4525571	0.3864568	0.6521386	0.0549923	0.4842221	0.2515962	0.0246457	0.4354912	0.1967980	0.5344041	0.7262242	0.4935541	0.1957326	0.5858111	0.4494689	0.0128303	0.3513060	0.0813604	0.8090344	0.4794588	0.0266321	0.5290284	0.6879973	0.0935907	0.5261794	0.0022349	0.6197180	0.0279212	0.1302553	0.7519936	0.2368213	0.5685069	0.5586996	0.0177703	0.7373407	0.4530429	0.3190882	0.3656625	0.0016941	0.4131306	0.4810980	0.0665600	0.0004282	0.5993737	0.0159910	0.5114484	0.4790499	0.5037384	0.0004117	0.2707822	0.0923167	0.2805125	0.1807334	0.0797713	0.5073229	0.2483265	0.6631610	0.4786470	0.3535814	0.0689049	0.7948349
500	0.3698179	0.1071528	0.0967660	0.0685884	0.3744443	0.3470185	0.7197468	0.3114470	0.7261621	0.1583932	0.7686916	0.6618496	0.3267419	0.2474564	0.1248020	0.8335508	0.7195820	0.8194690	0.7439883	0.7709637	0.7280122	0.2569876	0.7360464	0.1563822	0.3934002	0.7568595	0.0709394	0.2680826	0.6676070	0.5372610	0.5080239	0.7514922	0.0754844	0.4718941	0.1605515	0.0265989	0.5254861	0.2425228	0.4925153	0.7314195	0.3909961	0.1889586	0.7533507	0.4194649	0.0034171	0.2817741	0.0938447	0.6528501	0.4113434	0.0282464	0.6570685	0.7499908	0.0986714	0.4977981	0.0075669	0.5459075	0.0288880	0.0913333	0.7363262	0.2291950	0.5606164	0.7000008	0.0396888	0.6260313	0.3458227	0.2710061	0.3183303	0.0015939	0.4206538	0.4385114	0.0671788	0.0001982	0.6171983	0.0185021	0.5889677	0.3640325	0.3826237	0.0002580	0.3107409	0.0793204	0.3597104	0.2689731	0.2130432	0.4782908	0.2072396	0.6866348	0.4703164	0.3734865	0.0904658	0.7072563
550	0.3016147	0.1545412	0.0471397	0.0459298	0.3824626	0.2964177	0.6356920	0.2026450	0.6436774	0.1887278	0.6718887	0.7068977	0.2987143	0.3006502	0.1586891	0.7540155	0.6180263	0.8347845	0.7660522	0.7665979	0.5149708	0.3338621	0.6195096	0.2833694	0.5576888	0.5979058	0.2346116	0.4321939	0.6865093	0.2705093	0.4223234	0.6837364	0.0973427	0.4776098	0.2739891	0.0527713	0.3311373	0.2290393	0.4517365	0.7605789	0.5945721	0.4485445	0.6554881	0.3481892	0.2513120	0.2973429	0.1049148	0.7421844	0.4790610	0.0282434	0.6760617	0.6689023	0.0322425	0.4025879	0.0025849	0.6234394	0.0128493	0.0745722	0.6859226	0.1458836	0.4686154	0.5046447	0.0260918	0.6660573	0.3258047	0.2819877	0.3991014	0.0992731	0.2776991	0.6076120	0.0432325	0.0719716	0.3934017	0.0207575	0.5206406	0.4357142	0.3719934	0.0000987	0.6438733	0.1140061	0.3784884	0.2332175	0.1224384	0.7100524	0.2968899	0.5299001	0.5405617	0.3536684	0.1507652	0.7074030
600	0.2653541	0.0834562	0.0698567	0.0429964	0.3367529	0.3603734	0.6597236	0.1605309	0.6172608	0.1827190	0.6026782	0.7388067	0.3410264	0.2327504	0.1468811	0.7455839	0.7295936	0.6843371	0.7339613	0.6604368	0.5644299	0.1690516	0.6367818	0.3955600	0.7387889	0.6830829	0.2421743	0.4994944	0.7378239	0.1756076	0.3895104	0.6664781	0.0825082	0.6710098	0.3847014	0.0632142	0.3160256	0.2362878	0.6328771	0.6806415	0.6415200	0.5343654	0.7138599	0.3946806	0.3105799	0.2941109	0.0707321	0.8160866	0.6142850	0.0098857	0.5703249	0.7802097	0.0111369	0.5224660	0.0034534	0.6634245	0.0293407	0.0856673	0.8341794	0.2097158	0.5198843	0.7280134	0.0347102	0.7607480	0.4228034	0.3090938	0.4716738	0.1322479	0.3502733	0.4831062	0.0701534	0.0763066	0.3399977	0.0327790	0.5811782	0.4434841	0.3849311	0.0004387	0.7227236	0.1332447	0.4015928	0.1989129	0.1884493	0.6080586	0.3696040	0.5533669	0.4197272	0.3641636	0.1522839	0.7244602
650	0.2725618	0.0930801	0.0735018	0.0652610	0.4266733	0.3116524	0.7595347	0.1481027	0.7140428	0.2612302	0.6703074	0.7948357	0.3217549	0.2331696	0.1134003	0.7159240	0.6320276	0.7229634	0.6697669	0.6608385	0.5528779	0.0844402	0.6511626	0.2699586	0.5977012	0.7317493	0.4090691	0.3834923	0.6875636	0.2364761	0.3603342	0.6146981	0.1346857	0.6335509	0.4325922	0.0855011	0.2848629	0.3183202	0.6780752	0.8308687	0.6238590	0.5147662	0.5676815	0.5723105	0.2625359	0.2537897	0.1038542	0.7704044	0.4671240	0.0302487	0.6627951	0.7310936	0.0197644	0.5245670	0.0110859	0.7031649	0.0426912	0.0808785	0.7880434	0.1196169	0.4143897	0.6402789	0.0205577	0.8448022	0.4119009	0.2603420	0.4159401	0.2155536	0.3985913	0.4954839	0.1725802	0.1771818	0.3922885	0.0448553	0.6103494	0.3516612	0.4293080	0.0000365	0.7666771	0.1089062	0.3062726	0.1164927	0.1690553	0.6805776	0.4196334	0.8235098	0.3254175	0.3828339	0.2348291	0.6958291
700	0.2979208	0.0911646	0.0682573	0.0567868	0.4119982	0.4063849	0.6863352	0.0696897	0.6584603	0.2347327	0.6212565	0.6544662	0.3501100	0.2353185	0.0928780	0.7413982	0.6717506	0.6125745	0.7498964	0.6661441	0.4577979	0.0636074	0.7436049	0.2581750	0.5261968	0.7783002	0.3533668	0.4573149	0.5264828	0.1717585	0.1898473	0.7049439	0.1646429	0.6406488	0.5698347	0.1789180	0.3522879	0.2437284	0.6821015	0.5961599	0.5685418	0.5333732	0.6983398	0.5417925	0.3425715	0.2944136	0.0829937	0.7225723	0.5414984	0.0277531	0.6761415	0.6786040	0.0078335	0.4722204	0.0014519	0.7117957	0.0316759	0.0508614	0.6195741	0.2280835	0.4201620	0.6357788	0.0475485	0.6836835	0.4632796	0.3018338	0.3785897	0.1904779	0.5148254	0.4440324	0.1013345	0.1584226	0.3971803	0.0581265	0.5362713	0.3867875	0.4768482	0.0000606	0.8118604	0.2025177	0.3860145	0.0956098	0.1163310	0.7051515	0.4737005	0.5842650	0.4034848	0.3239203	0.1633101	0.9056703
750	0.4225869	0.0749460	0.1080558	0.1475767	0.4772614	0.2853221	0.7581030	0.0836005	0.7726799	0.1668416	0.6973305	0.7293015	0.2751668	0.1979587	0.2025049	0.5963785	0.6371673	0.7492145	0.7784912	0.6203064	0.4795324	0.0838739	0.6227737	0.3289146	0.5192885	0.5733190	0.3052669	0.5013615	0.5867825	0.1307261	0.2438408	0.6776947	0.1707668	0.6165055	0.5417465	0.1267426	0.3617269	0.1876554	0.5597017	0.7083680	0.6264380	0.5118030	0.6308369	0.5260590	0.2559024	0.1910131	0.1065887	0.6772643	0.4514238	0.0162489	0.6012028	0.7192787	0.0123312	0.5178880	0.0006259	0.7889020	0.0184740	0.0724833	0.5904517	0.1823770	0.4306895	0.5929923	0.0247419	0.8762664	0.4869660	0.3089393	0.4117899	0.2440727	0.5194960	0.4982608	0.0817605	0.1512202	0.4930590	0.0424587	0.6306773	0.4195742	0.4655946	0.0000921	0.5746496	0.1619753	0.3897638	0.1353420	0.0684342	0.7816415	0.4639920	0.6780701	0.3267882	0.4244763	0.1932848	0.7080963
800	0.3304746	0.0532285	0.0474419	0.0926666	0.3514123	0.2929700	0.8470596	0.0832856	0.8068605	0.2103832	0.6464720	0.6397817	0.4428104	0.2563726	0.1907245	0.6261995	0.6707379	0.5720406	0.6332294	0.9222601	0.3981402	0.1242942	0.6404080	0.2600952	0.5528242	0.6697185	0.4061595	0.3595654	0.6976686	0.2232062	0.3429344	0.7038903	0.1435136	0.6647208	0.5939740	0.1571588	0.3799883	0.2579357	0.6413541	0.7068318	0.7110635	0.5849497	0.8224277	0.5843364	0.2953391	0.2239786	0.0938140	0.5954051	0.4367400	0.0136224	0.6257047	0.5971853	0.0103510	0.5402683	0.0041525	0.6702275	0.0174314	0.0810865	0.7166065	0.1457953	0.5104626	0.5545860	0.0523027	0.7192820	0.4061717	0.2522809	0.4465512	0.1546545	0.4435135	0.5320009	0.0458799	0.0933742	0.4025313	0.0157738	0.5439877	0.4653976	0.3646484	0.0028352	0.5659853	0.2220169	0.5044778	0.1576992	0.0651224	0.5818902	0.5346516	0.4889667	0.3541775	0.4328033	0.1399999	0.7597010
850	0.3672169	0.1172311	0.0596635	0.0546949	0.4356367	0.2812910	0.7941249	0.1122541	0.7137047	0.2062708	0.6897834	0.6489623	0.3836979	0.2001587	0.1889550	0.6637148	0.6397177	0.6377051	0.6564062	0.6764874	0.5228543	0.1410935	0.5997304	0.3268673	0.6023584	0.6306857	0.3529906	0.3914868	0.7906414	0.1555332	0.3231649	0.7636360	0.1207086	0.6502562	0.6089820	0.1804650	0.3070970	0.2627536	0.5410970	0.6563864	0.7458998	0.6063148	0.5460592	0.5620318	0.2626414	0.2760053	0.1520318	0.7916414	0.4291177	0.0156259	0.7136635	0.7467679	0.0158978	0.4439834	0.0018740	0.7148474	0.0281664	0.0704308	0.6186739	0.1965032	0.4653138	0.6048971	0.0390104	0.6671814	0.3291243	0.2922322	0.4608452	0.1569976	0.4412195	0.5270105	0.0544285	0.1464962	0.3595615	0.0579675	0.4029694	0.4649970	0.4835568	0.0000353	0.7533539	0.2323187	0.4400011	0.1328939	0.0697827	0.6386789	0.4627352	0.7167374	0.2915713	0.2985805	0.2369076	0.7159006
900	0.3176521	0.0655507	0.0462573	0.0643289	0.3571269	0.2683330	0.7048913	0.0776075	0.6543968	0.2069206	0.6493265	0.7701485	0.3354344	0.2394793	0.1820086	0.7486630	0.6825058	0.7063219	0.5812692	0.5960731	0.4784093	0.0558596	0.6518822	0.3107069	0.6743313	0.8027886	0.3668398	0.4585273	0.6650979	0.2615501	0.2822700	0.6255922	0.1288152	0.6217682	0.5550355	0.1708427	0.2777424	0.1995491	0.7919062	0.7262262	0.6921179	0.5635759	0.5921394	0.5853456	0.2959703	0.3390275	0.1482785	0.7761500	0.5039732	0.0132064	0.6433503	0.6884837	0.0091737	0.4505516	0.0003221	0.7282684	0.0151419	0.0717586	0.6913944	0.1595809	0.5886481	0.5058661	0.0351253	0.6319517	0.3637680	0.3503928	0.4427523	0.2211831	0.4021348	0.3704793	0.0541187	0.1012852	0.4164713	0.0150343	0.4817376	0.4196716	0.3606646	0.0000000	0.6597054	0.1928390	0.4261143	0.1392745	0.0645875	0.5835826	0.5805624	0.7540671	0.3579569	0.3988432	0.1304133	0.6672642
950	0.3604895	0.1163641	0.0349374	0.1030743	0.3522143	0.2404684	0.6607681	0.1038561	0.7646619	0.2088742	0.6661491	0.6700152	0.2505075	0.2439087	0.1400821	0.7334370	0.7453017	0.7187472	0.7714567	0.6473517	0.5980551	0.1100926	0.5715914	0.2210389	0.6130582	0.8162648	0.3839109	0.4057604	0.7122438	0.1539621	0.3850919	0.5610717	0.1109669	0.6353124	0.6022724	0.1834714	0.3522898	0.2400028	0.6416710	0.7025666	0.6863978	0.6244257	0.6436994	0.4389063	0.2576984	0.3623076	0.1883656	0.6933695	0.4943769	0.0274210	0.6807587	0.6569894	0.0335305	0.4523689	0.0016057	0.8708757	0.0276137	0.0984599	0.6521470	0.1749061	0.4593399	0.6473106	0.0269296	0.6014394	0.3645862	0.2322588	0.4819949	0.1991074	0.3447646	0.4256276	0.0418364	0.1061736	0.4558818	0.0271925	0.5110915	0.4583626	0.3497960	0.0000112	0.6218185	0.1985241	0.5076298	0.1226730	0.0321042	0.6615452	0.3561426	0.6921888	0.3776809	0.3598892	0.1208088	0.7000783
1000	0.3582140	0.0819295	0.0584756	0.0761767	0.2973041	0.3247633	0.5422161	0.1010303	0.6197867	0.1733787	0.7360760	0.6753312	0.4320251	0.3205009	0.1467501	0.6979373	0.6458906	0.5868009	0.6878207	0.6724042	0.5432135	0.1660773	0.6014709	0.2051773	0.7680844	0.6639247	0.3195749	0.3673999	0.7092578	0.1289104	0.2948867	0.8756523	0.1114480	0.5590626	0.5715720	0.1186731	0.4069811	0.2405945	0.6857973	0.6862490	0.5454494	0.5934262	0.6394251	0.4184874	0.3187617	0.1965037	0.0793018	0.6019816	0.4814178	0.0158460	0.5867267	0.6167314	0.0064721	0.5317042	0.0002731	0.7588951	0.0020855	0.0603992	0.8115053	0.1212004	0.4468972	0.5632216	0.0470353	0.7066555	0.4766871	0.2465242	0.5253178	0.1864258	0.4419415	0.4629777	0.0220993	0.1359329	0.3344762	0.0321170	0.5813691	0.4512848	0.5181592	0.0007739	0.7236799	0.2727346	0.4729549	0.1087089	0.0482177	0.6917820	0.3916938	0.6419717	0.4096281	0.3952514	0.1408432	0.6780814

0	0.3191609	0.1332832	0.0844235	0.1199472	0.4671457	0.2701692	0.7274921	0.0791735	0.9171125	0.2117119	0.6714957	0.8821560	0.3611094	0.2238601	0.2068083	0.7190038	0.8194343	0.6215769	0.6585180	0.7487094	0.4355619	0.0526939	0.6884354	0.3491618	0.7240015	0.6390361	0.4269141	0.3232110	0.7347975	0.0940521	0.2805428	0.6096876	0.1879901	0.6532971	0.7514115	0.2690131	0.4532906	0.3285394	0.6463056	0.6514247	0.6314265	0.5384816	0.6859814	0.5884731	0.3150919	0.2118100	0.1274109	0.7006021	0.5338884	0.0246704	0.6976090	0.7478948	0.0267083	0.4276841	0.0057144	0.5930070	0.0455637	0.0624136	0.7795767	0.1028459	0.4271655	0.6305421	0.0294080	0.5772594	0.4026206	0.2732662	0.5898699	0.1327566	0.4479680	0.4609073	0.0809898	0.1639391	0.4141713	0.0692772	0.6332488	0.4166276	0.3738188	0.0014534	0.7971464	0.2653153	0.4182811	0.1119817	0.0497270	0.7754192	0.4488817	0.6323678	0.4073355	0.3437958	0.2670829	0.6766501
50	0.2285010	0.0506169	0.0587306	0.3223264	0.3579806	0.2158203	0.7692075	0.0824715	0.6468484	0.1709391	0.2839231	0.5337816	0.3382306	0.3054446	0.2259643	0.7543543	0.6440757	0.6539597	0.6939281	0.8390645	0.2812760	0.1343379	0.5360726	0.1018225	0.7119259	0.6566163	0.1620594	0.3370765	0.7014546	0.1090202	0.4068525	0.3642785	0.0679585	0.1873253	0.5631174	0.1259978	0.2872073	0.1541081	0.4357319	0.6806457	0.5268210	0.4105388	0.6181464	0.3568380	0.1630714	0.1055469	0.1049480	0.6362818	0.4409034	0.0164954	0.7613533	0.7376288	0.0946062	0.5546825	0.0004766	0.4440675	0.1279937	0.0050650	0.6852071	0.2538989	0.4372573	0.3446570	0.0277556	0.7044451	0.3129167	0.2956431	0.3832629	0.1748844	0.4635866	0.5373006	0.2668558	0.1526173	0.6173079	0.1864558	0.5083599	0.4795343	0.3877995	0.0000167	0.7371593	0.2208706	0.5600745	0.0614707	0.0358028	0.6911690	0.4223819	0.7426304	0.2975034	0.4077606	0.1231425	0.7069124
100	0.2131500	0.0874603	0.0804071	0.3239718	0.4128218	0.2205128	0.5903041	0.1495266	0.7252302	0.1495706	0.1160200	0.5314778	0.2972977	0.2861836	0.2536500	0.7878505	0.6917491	0.6818650	0.7108555	0.6843000	0.1296844	0.1787804	0.4398010	0.0562452	0.7386005	0.8091922	0.1089541	0.3864191	0.7829160	0.1083128	0.4880273	0.2890204	0.0483657	0.0528992	0.5060771	0.0472054	0.2042571	0.1538702	0.1883525	0.5678739	0.5840859	0.4031727	0.5979354	0.1131102	0.0413155	0.0629405	0.0423731	0.6452541	0.4352668	0.0353485	0.6012730	0.4975127	0.1519531	0.4921195	0.0000906	0.4821103	0.2398515	0.0005696	0.5478714	0.3433602	0.4070545	0.1415449	0.0236745	0.6029031	0.1045207	0.3087620	0.4081726	0.2149876	0.4183168	0.4389568	0.3020485	0.2996979	0.5380515	0.4369523	0.5483962	0.4258903	0.4035211	0.0002642	0.6528454	0.2355518	0.5262280	0.0612023	0.0500199	0.5953081	0.5500431	0.6068061	0.3426448	0.4404270	0.1253547	0.7416452
150	0.1183216	0.2129942	0.1613659	0.4432139	0.4578778	0.2935721	0.1737928	0.1793581	0.7402219	0.1454990	0.0640749	0.5443936	0.2079294	0.3028826	0.2657535	0.6594153	0.7398333	0.5539428	0.7771433	0.8182045	0.1315431	0.3812482	0.4614579	0.0235842	0.7126143	0.6993487	0.0671416	0.4730665	0.8189071	0.0680518	0.5367461	0.3027502	0.0184886	0.0202241	0.2957035	0.0152464	0.2162625	0.1116226	0.0599342	0.7041131	0.5535119	0.5429582	0.4485569	0.0577748	0.0305617	0.0491342	0.0228370	0.5759338	0.5738944	0.0147911	0.4632873	0.2816015	0.1392166	0.5926672	0.0004354	0.4935167	0.1969951	0.0001847	0.1677286	0.2983695	0.4843093	0.0267902	0.0316598	0.8568017	0.0936198	0.3107325	0.3725912	0.1798309	0.4205120	0.4418262	0.4443827	0.3047449	0.5385279	0.3211829	0.4835034	0.4420275	0.3665945	0.0000011	0.5245490	0.3469123	0.4562388	0.0311907	0.0100564	0.6781946	0.4862865	0.6695081	0.3407242	0.3627718	0.1203379	0.7403318
200	0.0667229	0.3526348	0.3238002	0.3562932	0.4035178	0.2669860	0.0984982	0.2887776	0.7703017	0.1401953	0.1210995	0.6462776	0.2625694	0.3844904	0.1579231	0.8978671	0.6962031	0.6620714	0.6762969	0.6890029	0.1386483	0.2708039	0.3819198	0.0191334	0.8136335	0.6698841	0.0401302	0.5281740	0.7261775	0.1177271	0.6508347	0.2556506	0.0225239	0.0113774	0.3255579	0.0508833	0.1806145	0.1297480	0.0622884	0.6314409	0.3256768	0.3897614	0.5787386	0.0180418	0.0154876	0.0414585	0.0173653	0.6251244	0.5044681	0.0020614	0.7291559	0.2178011	0.1327937	0.4909837	0.0033940	0.4753684	0.1737864	0.0000217	0.1517916	0.3148075	0.4339720	0.0154921	0.0272619	0.7590443	0.0690807	0.3010687	0.3596754	0.1794021	0.3509472	0.4013564	0.4157567	0.3049194	0.6385175	0.3920178	0.5081570	0.4433909	0.3614595	0.0000039	0.7917483	0.3477550	0.5655866	0.0947048	0.0248050	0.6283834	0.5099004	0.6544461	0.3104578	0.5120370	0.2221741	0.7087082
250	0.0441868	0.4872109	0.4844922	0.3983499	0.3559119	0.2897253	0.0672360	0.2120908	0.7505830	0.1545750	0.0619273	0.4161251	0.2437479	0.2492643	0.2269858	0.6128721	0.6820157	0.7454385	0.6419712	0.7476843	0.1254358	0.3514117	0.5111674	0.0472128	0.8207324	0.5953247	0.0448068	0.5414160	0.7601343	0.0796088	0.6439500	0.2678775	0.0113046	0.0245039	0.1538107	0.0226914	0.1348367	0.1700749	0.0613938	0.7717756	0.3991949	0.6677990	0.5354569	0.0229463	0.0185912	0.0443466	0.0209782	0.6570976	0.3800916	0.0287945	0.5957388	0.0430670	0.1221722	0.5023483	0.0033582	0.4750440	0.3137335	0.0000000	0.2344521	0.2537907	0.4550560	0.0547630	0.0617455	0.7434986	0.1027763	0.2714500	0.4015771	0.1946564	0.3955831	0.3881080	0.3865680	0.3392948	0.5697220	0.3928699	0.6353785	0.3733013	0.3577467	0.0001340	0.6535626	0.2248680	0.5063244	0.1363630	0.0188720	0.7553122	0.4433381	0.6535041	0.4378337	0.4868205	0.1583101	0.6892022
300	0.0390478	0.6322903	0.5135031	0.4559884	0.4864677	0.3074010	0.0760707	0.2217126	0.6265460	0.1745336	0.0901494	0.4427500	0.2155914	0.2647230	0.1827748	0.6423415	0.6756700	0.7400827	0.6778228	0.7056700	0.0851112	0.2467518	0.5021445	0.0563414	0.8165508	0.7429514	0.0540007	0.4906949	0.6645435	0.1363128	0.6996574	0.2752138	0.0086956	0.0193244	0.1610003	0.0604127	0.1261016	0.1365884	0.1150017	0.7276717	0.2859528	0.6433920	0.6903879	0.0081557	0.0049510	0.0393866	0.0442982	0.6047663	0.4231170	0.0197883	0.5595351	0.0802936	0.0892079	0.5435208	0.0011361	0.4800219	0.2280754	0.0000000	0.0380369	0.2959975	0.4487159	0.0091212	0.0314772	0.6880682	0.0395050	0.2581661	0.3940740	0.1486623	0.3643651	0.4406535	0.3206357	0.3509362	0.5671350	0.3944230	0.7027355	0.3926410	0.3554066	0.0001478	0.6462156	0.1672842	0.4383608	0.1080186	0.0208152	0.7981961	0.4041819	0.6355816	0.3979637	0.5047876	0.1770224	0.7218454
350	0.0191230	0.7767898	0.6616153	0.4156968	0.5310494	0.3153633	0.0727662	0.2815586	0.7091014	0.1440870	0.1348588	0.3848179	0.2725959	0.3173003	0.2003711	0.6014758	0.7326358	0.6863995	0.7105613	0.8404870	0.1762095	0.3619323	0.3313753	0.0557889	0.6168372	0.6489007	0.0372029	0.4694410	0.7402822	0.0895539	0.8001893	0.3016990	0.0118535	0.0170728	0.1763535	0.0569116	0.1677420	0.1330773	0.0784933	0.6336192	0.3159965	0.7005506	0.7882184	0.0144800	0.0128398	0.0716470	0.0463952	0.6558257	0.4982139	0.0389766	0.4815058	0.0942713	0.1012300	0.5638591	0.0000283	0.5614374	0.2337522	0.0026348	0.0929467	0.2484384	0.3507130	0.0150980	0.0643232	0.6351047	0.0680983	0.2038360	0.3768224	0.0950483	0.3787652	0.3896228	0.3517338	0.3110364	0.5256349	0.3465226	0.4794256	0.5364149	0.3995173	0.0004938	0.7931183	0.2325901	0.3380694	0.0926588	0.0226070	0.7427054	0.4543813	0.6009452	0.3769051	0.5169005	0.0923380	0.7438492
400	0.0193207	0.6916904	0.6113850	0.4118236	0.4765255	0.3795216	0.0728876	0.3450567	0.6726808	0.1164971	0.0715428	0.5949234	0.2467023	0.2288194	0.1327686	0.7029902	0.8166940	0.7520698	0.7432941	0.8084866	0.1193988	0.2687296	0.4102521	0.0519728	0.6378738	0.7190704	0.0551969	0.4986342	0.7227420	0.1154769	0.6633324	0.3420389	0.0067565	0.0371177	0.2048541	0.0444423	0.1361723	0.1260708	0.0681880	0.6631129	0.3911641	0.6834349	0.6786220	0.0085105	0.0089193	0.0472517	0.0120742	0.7549286	0.4111853	0.0216627	0.4863601	0.0636478	0.1160579	0.5804068	0.0000455	0.5159032	0.2699723	0.0007799	0.1321846	0.2584607	0.4091219	0.0072530	0.0104157	0.6950783	0.0677076	0.2746531	0.3059487	0.1560683	0.3794011	0.4182385	0.3978131	0.2845150	0.5414833	0.4057860	0.5504003	0.4186627	0.4091627	0.0004162	0.8260427	0.2271765	0.4987078	0.1217055	0.0207628	0.6868648	0.6268486	0.7169885	0.3380539	0.3575547	0.1625430	0.7492423
450	0.0470488	0.6366157	0.6255119	0.4422662	0.3610335	0.3177270	0.0981274	0.3157055	0.8281439	0.0838627	0.0950829	0.5126728	0.2271601	0.2624734	0.1150082	0.7131356	0.6460034	0.7271108	0.7492290	0.6359024	0.1198004	0.2928353	0.3982373	0.0465107	0.6880207	0.6857712	0.0592095	0.5041584	0.6541711	0.0910036	0.6075050	0.3222811	0.0121249	0.0290155	0.1609546	0.0455628	0.1498480	0.1276951	0.0633364	0.6636824	0.3641265	0.5204792	0.7469846	0.0152021	0.0118164	0.0614581	0.0046479	0.7366951	0.4515051	0.0070397	0.5420428	0.0514342	0.1084459	0.5277494	0.0015648	0.5264319	0.2902824	0.0000000	0.2005967	0.2739924	0.5327359	0.0028753	0.0197660	0.8186877	0.0735429	0.2439583	0.4188471	0.1830437	0.4020138	0.5048253	0.3649796	0.3638726	0.5314549	0.3511142	0.6393048	0.4482773	0.3604644	0.0000000	0.6742882	0.1807956	0.4448705	0.1387970	0.0321654	0.7634077	0.6136788	0.7110204	0.4694283	0.4498915	0.0796321	0.6850538
500	0.0279107	0.6331211	0.6566900	0.4043138	0.5004907	0.3567361	0.1168698	0.4067980	0.7148925	0.1270358	0.1278736	0.3810972	0.1938465	0.2314676	0.1031493	0.7253646	0.7357292	0.8592481	0.7557357	0.6596118	0.1647149	0.2664219	0.3798555	0.0504021	0.7638231	0.6948666	0.0345993	0.6312983	0.7442702	0.1123936	0.6790055	0.2751278	0.0054363	0.0232535	0.1322377	0.0232092	0.1185511	0.1257844	0.0640304	0.6409313	0.3539381	0.6201137	0.5921529	0.0078815	0.0081873	0.0681604	0.0177886	0.6398964	0.5223257	0.0214937	0.5250536	0.0536946	0.0904229	0.6349678	0.0004952	0.5432680	0.3151659	0.0000409	0.1199805	0.2254413	0.4928054	0.0068408	0.0423302	0.7950584	0.0630468	0.3067509	0.3715808	0.1656603	0.3812364	0.3944847	0.4490792	0.3103782	0.5936435	0.4010383	0.5003427	0.4403712	0.3453149	0.0000000	0.8135698	0.2438456	0.5036050	0.1127062	0.0556130	0.7267955	0.5165123	0.6565223	0.4088025	0.4304061	0.1416674	0.5824654
550	0.1213197	0.7079561	0.6495823	0.1598762	0.6170995	0.3767108	0.2808343	0.3220962	0.7191313	0.0692317	0.7110815	0.5302147	0.2425683	0.2576221	0.1377218	0.8026478	0.6271743	0.5641961	0.7057972	0.7300073	0.5184708	0.4305836	0.4464365	0.4925683	0.8216464	0.8404811	0.2339793	0.5930962	0.7835828	0.1789378	0.5516758	0.6087399	0.0178795	0.4009416	0.2214894	0.0508553	0.1313455	0.0897344	0.3503888	0.7653459	0.4027498	0.6603357	0.6519873	0.0724271	0.2157408	0.2854930	0.0046772	0.6048592	0.4936884	0.0092730	0.6716177	0.2392218	0.0441107	0.4967729	0.0012184	0.6015582	0.0589997	0.0510100	0.5434628	0.1514037	0.4509134	0.2123650	0.0300089	0.6737030	0.1879583	0.2622696	0.5668854	0.1577074	0.3133767	0.4632987	0.1553631	0.1840851	0.3345649	0.1147446	0.5473417	0.4032239	0.3344109	0.0002044	0.7448492	0.1535286	0.5523329	0.2503865	0.0365163	0.6831951	0.5386223	0.6118842	0.3751531	0.3941901	0.1415242	0.6119569
600	0.3240278	0.3582606	0.4447093	0.0872185	0.5542767	0.4789207	0.6075708	0.2341038	0.7411081	0.1509643	0.8036326	0.6335747	0.2009911	0.1009107	0.0822627	0.7054308	0.6407980	0.6618291	0.8534541	0.7091777	0.6045425	0.2124814	0.6002082	0.5392381	0.6042471	0.6843343	0.3513948	0.4725489	0.7213070	0.1485527	0.3549220	0.6681823	0.1049943	0.6760595	0.4453191	0.0773003	0.2889724	0.2802902	0.6137680	0.7472828	0.2833884	0.6873881	0.6593932	0.4552007	0.2615844	0.2554657	0.0242094	0.7934690	0.4076729	0.0438246	0.6310235	0.5470715	0.0220754	0.5074418	0.0194757	0.6755438	0.0759491	0.0627421	0.7211020	0.2017493	0.4849685	0.5351129	0.0425192	0.8544563	0.3230261	0.2714881	0.4264966	0.1637513	0.4323051	0.4207911	0.1033020	0.1905972	0.3475413	0.0652199	0.4594080	0.4387082	0.3456554	0.0002542	0.7472568	0.3203684	0.4522200	0.2716426	0.1742329	0.7083547	0.4150965	0.6828698	0.4781501	0.3740447	0.1540095	0.6196344
