"Time"	G1	G3	G8	G4	G7	G83	G6	G89	G85	G5	G88	G54	G87	G86	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G22	G23	G80	G82	G58	G51
600	0.0395992	0.0312036	0.7981788	0.0539945	0.6086060	0.4405174	0.3966384	0.2285665	0.4573301	0.4485794	0.3282945	0.4336213	0.1037477	0.0649594	0.6237021	0.3678584	0.0786836	0.6512841	0.5940551	0.5344199	0.4956542	0.8168705	0.5968366	0.3401659	0.6661928	0.6848859	0.3035717	0.0170248	0.7657698	0.2508175
650	0.0461390	0.0250243	0.5884619	0.0377011	0.5955196	0.4967061	0.2722143	0.2298304	0.5394208	0.3885011	0.3079893	0.4049185	0.0532640	0.1121433	0.6606968	0.3145879	0.0288467	0.5993621	0.5486313	0.5424208	0.5069757	0.6592138	0.5593416	0.2243786	0.6911710	0.8087872	0.3333834	0.0198517	0.6962931	0.3215424
700	0.0368747	0.0300749	0.5830288	0.0479797	0.5978966	0.7883977	0.1380196	0.1993025	0.4129976	0.3252169	0.3461672	0.3933190	0.0598392	0.0856477	0.7503981	0.2579150	0.0397347	0.5992643	0.5131913	0.6229673	0.3947854	0.6656193	0.4738410	0.1919508	0.7103665	0.7654695	0.2899388	0.0097363	0.5490036	0.3639295
750	0.0437923	0.0391876	0.6442696	0.0875522	0.6712847	0.7088767	0.3036816	0.1699027	0.3835588	0.3997502	0.3600194	0.4242485	0.0618136	0.0770458	0.6655921	0.2825448	0.0455828	0.5217188	0.5429875	0.5267375	0.3981194	0.6631969	0.5905365	0.1645467	0.7085775	0.7175298	0.2646273	0.0049241	0.7458634	0.3734579
800	0.0264732	0.0772302	0.6411124	0.0253450	0.6209328	0.6697138	0.2165380	0.2114725	0.4593018	0.2728118	0.3802463	0.3056948	0.1529436	0.0524613	0.5888855	0.2602200	0.0924235	0.5482841	0.5577116	0.5698831	0.4420151	0.6066080	0.5668772	0.1776523	0.7559233	0.6937080	0.2828827	0.0134507	0.6690464	0.4033637
850	0.0378687	0.0244802	0.6310206	0.0786082	0.6490687	0.7288943	0.3362567	0.1820300	0.3522851	0.3914359	0.4466115	0.4065003	0.0278882	0.1283934	0.5552943	0.3298978	0.0441841	0.5362429	0.5881284	0.4621430	0.4056673	1.0000000	0.5661895	0.2013444	0.6501783	0.6952339	0.3704502	0.0146929	0.6661269	0.2691852
900	0.0530001	0.0649716	0.8340490	0.0280021	0.6010466	0.6404388	0.4213554	0.2549750	0.4721022	0.4212922	0.2954738	0.3927645	0.0734793	0.0553341	0.7678753	0.2883664	0.0669714	0.6020237	0.4986693	0.5578335	0.4695329	0.7823784	0.5901725	0.1988907	0.6724853	0.6698718	0.3853869	0.0143442	0.6982085	0.3784042
950	0.0361880	0.0424905	0.6271743	0.0416455	0.5653796	0.6246062	0.2972221	0.2068564	0.5102634	0.4028169	0.1950163	0.4201442	0.0691850	0.0966005	0.5679464	0.2815794	0.0871904	0.6015834	0.5302899	0.4982875	0.4502723	0.6976223	0.5112587	0.2564144	0.7144566	0.5672055	0.3968461	0.0062991	0.6435706	0.3276092
1000	0.0323975	0.0390971	0.6796353	0.0357787	0.6206863	0.5702545	0.4851578	0.2164823	0.5598205	0.4536595	0.3050095	0.4120726	0.0689847	0.0900828	0.6601793	0.2663703	0.0482318	0.5979969	0.5283168	0.4573358	0.3647381	0.6976186	0.6236275	0.1552401	0.7572922	0.7024532	0.4480985	0.0107196	0.6607281	0.3660708

0	0.0479608	0.0241154	0.6606177	0.0720514	0.5944376	0.7130656	0.3438073	0.1390893	0.4129554	0.3586606	0.2730522	0.3478881	0.1292340	0.0812281	0.6140761	0.3217996	0.0227218	0.5573023	0.6179606	0.5251197	0.3690015	0.7178500	0.5512971	0.2455272	0.7959786	0.5750084	0.2955960	0.0106791	0.7094323	0.2724068
50	0.0058981	0.0149493	0.6318088	0.0858222	0.6451254	0.6552251	0.1888434	0.2054282	0.5825008	0.1676481	0.0660763	0.3229956	0.0897620	0.3125897	0.4697159	0.3058109	0.0441111	0.5832539	0.5049774	0.4809012	0.3961186	0.8557229	0.6151515	0.3260352	0.6748899	0.7304481	0.3020562	0.0082750	0.7855272	0.3238914
100	0.0032208	0.0395009	0.7375476	0.0459995	0.5773079	0.7232659	0.1845167	0.1330705	0.4310026	0.1692932	0.0191896	0.2888730	0.1169305	0.4288592	0.4253750	0.3789725	0.0502181	0.5254455	0.4654581	0.5227128	0.4348685	0.6932247	0.6518842	0.3873800	0.7678081	0.7447697	0.3470343	0.0036364	0.8179558	0.1611009
150	0.0084110	0.0282573	0.6286580	0.0580807	0.6909475	0.6691342	0.2660543	0.1021708	0.4559297	0.1103655	0.0671022	0.3216380	0.1533712	0.3595096	0.5616840	0.3507170	0.0700827	0.4591391	0.5450058	0.5175619	0.5040625	0.8955277	0.6378864	0.4637693	0.7608749	0.5188651	0.3105453	0.0102690	0.7683261	0.0780412
200	0.0125426	0.0140676	0.7469929	0.0573072	0.7704490	0.5937567	0.2264049	0.1192956	0.4615917	0.1851341	0.0160041	0.2512493	0.1215774	0.5267722	0.5359271	0.3614394	0.0838855	0.5902160	0.4409469	0.4777247	0.4660970	0.6891300	0.6283076	0.4891145	0.7435858	0.6960962	0.3989967	0.0210140	0.7476836	0.1048660
250	0.0258150	0.0290491	0.8953176	0.0479293	0.6590014	0.5723128	0.3294029	0.0648828	0.3430205	0.1237114	0.0072775	0.3048829	0.1900937	0.5830521	0.3997286	0.3271377	0.0888195	0.4944327	0.4529017	0.4973051	0.5206762	0.5747247	0.6883589	0.5218943	0.6698696	0.6705103	0.3662439	0.0071789	0.6684283	0.1101852
300	0.0160632	0.0597478	0.9131274	0.0424540	0.6573928	0.6401448	0.2872865	0.0887855	0.4494941	0.1206060	0.0044736	0.2310823	0.2521524	0.4511223	0.4351189	0.3394198	0.0450962	0.5040772	0.4723806	0.4336982	0.3455393	0.7198702	0.6426861	0.4378695	0.6103046	0.7994774	0.3457604	0.0339843	0.7863806	0.0934284
350	0.0015361	0.0281924	0.7878416	0.0191443	0.6425564	0.6299149	0.2515552	0.0807754	0.2707649	0.1954158	0.0123452	0.2840331	0.1370463	0.4116665	0.4846523	0.3853132	0.0458577	0.5252989	0.4406579	0.5332285	0.4867583	0.5816650	0.5653896	0.4023596	0.7428237	0.7132162	0.2939332	0.0073999	0.6778908	0.0910589
400	0.0106562	0.0450523	0.7052304	0.0332029	0.7886124	0.5574128	0.2457627	0.1389219	0.4074031	0.1496885	0.0234986	0.3014026	0.0656806	0.4612005	0.5416200	0.3560202	0.0272939	0.4819594	0.5433291	0.4949585	0.4157525	0.6709827	0.5967057	0.4493124	0.7930252	0.5955002	0.3453808	0.0083693	0.7349469	0.1268143
450	0.0174223	0.0182005	0.6894243	0.0257778	0.6933471	0.7046408	0.1971154	0.0809099	0.4105966	0.1313889	0.0068361	0.2416540	0.1083158	0.4397331	0.6069280	0.3195234	0.0381138	0.5269646	0.4381868	0.5362328	0.4571044	0.8677285	0.6128431	0.5726805	0.6123632	0.6639365	0.3814377	0.0089587	0.6854544	0.1620748
500	0.0011364	0.0352338	0.7018529	0.0568728	0.6193016	0.6253584	0.1943528	0.0767785	0.3400489	0.1520778	0.0103376	0.2506657	0.1222062	0.4191482	0.5501228	0.3517419	0.0610702	0.5057515	0.5101940	0.5669991	0.4270863	0.6675748	0.5550776	0.4594699	0.6256912	0.7415406	0.3216059	0.0149407	0.6605372	0.1365268
550	0.0509113	0.0320591	0.7357793	0.0496310	0.7004652	0.6609804	0.6563987	0.1151097	0.4710640	0.3214601	0.3125890	0.3085657	0.0983721	0.1951454	0.5155237	0.3568082	0.0967603	0.6007923	0.5676764	0.5035288	0.4608617	0.6335114	0.5831072	0.2511382	0.7770100	0.7323260	0.2776494	0.0051682	0.7324881	0.1247356
600	0.0349430	0.0313002	0.6410229	0.0631075	0.6426627	0.6848359	0.3598398	0.1152933	0.6026182	0.3002618	0.1883748	0.2516540	0.1411001	0.1407551	0.6025675	0.4663819	0.0648864	0.5289717	0.6200124	0.4828062	0.4340614	0.7083947	0.4871297	0.1721343	0.7468471	0.6383944	0.3425092	0.0001120	0.7576521	0.2028772
650	0.0479067	0.0255137	0.6474688	0.0248705	0.7467445	0.5783686	0.3737331	0.1614394	0.5704675	0.2851648	0.3211435	0.4556381	0.1475767	0.1798974	0.4672872	0.4859814	0.0440035	0.4693796	0.5394590	0.5197841	0.4805481	0.8011668	0.5270179	0.1842614	0.7428773	0.7670626	0.3576638	0.0088878	0.8098529	0.2003439
700	0.0569100	0.0222186	0.6002302	0.0236146	0.6531479	0.5286472	0.4329744	0.1553410	0.5565119	0.3467078	0.3832857	0.3910790	0.0881508	0.1207942	0.3546047	0.3214529	0.1029452	0.5969296	0.6728646	0.4430053	0.6797892	0.7595688	0.4771944	0.1711647	0.6627517	0.7741825	0.3099050	0.0026646	0.7398344	0.2926849
750	0.0209684	0.0196206	0.5402875	0.0568030	0.6480096	0.6136689	0.1922327	0.2285337	0.5988038	0.4150826	0.3721624	0.4919820	0.0640373	0.0622182	0.5489989	0.3272306	0.0996118	0.6866510	0.4562818	0.5694962	0.4595337	0.7045323	0.6119252	0.2753877	0.6564622	0.8223717	0.3874098	0.0221644	0.7148669	0.4391584
800	0.0358124	0.0538090	0.5932161	0.0599629	0.6368476	0.6855205	0.1918683	0.2257675	0.6049888	0.4130009	0.2802778	0.4134829	0.0708745	0.0929273	0.5461011	0.2818726	0.1097845	0.6093198	0.5438917	0.5458632	0.4349974	0.7115823	0.5113876	0.2767559	0.6740785	0.7502937	0.3057439	0.0258602	0.7629098	0.3291973
850	0.0338465	0.0434785	0.5551018	0.0407295	0.5533493	0.5791430	0.2272691	0.2206837	0.5943473	0.3555312	0.3561192	0.3970812	0.0500101	0.0786787	0.5898243	0.3369759	0.0680372	0.6668675	0.5249502	0.5885951	0.5075301	0.7491098	0.5643819	0.2535766	0.6685171	0.7989738	0.2384720	0.0159036	0.6809292	0.4229861
900	0.0224023	0.0622599	0.5570946	0.0481612	0.5362754	0.6422464	0.3677279	0.2368146	0.4358900	0.3471815	0.3570626	0.4879661	0.0533951	0.0879654	0.5360516	0.2539743	0.1204043	0.6005229	0.5573535	0.5934421	0.4348258	0.5237176	0.4970368	0.1976007	0.7075840	0.5983605	0.3736046	0.0176507	0.6016294	0.4717145
950	0.0272495	0.0658612	0.5585875	0.0925165	0.6520731	0.4567735	0.4489370	0.3156705	0.4904947	0.3331208	0.3493103	0.3710636	0.0432798	0.0448105	0.5606074	0.2823318	0.0911078	0.6004092	0.4009441	0.5159371	0.5208452	0.5941667	0.4969258	0.2579878	0.7676943	0.6118987	0.3622485	0.0206988	0.7259781	0.3439152
1000	0.0238994	0.0281378	0.6295165	0.0869032	0.7635171	0.5565171	0.6125528	0.2178342	0.5934437	0.3409104	0.2855995	0.3904522	0.1002125	0.1067127	0.6149976	0.3707248	0.1093995	0.5512755	0.5212589	0.5362527	0.4439261	0.6595903	0.5932678	0.1934221	0.6499478	0.7448312	0.3271564	0.0200446	0.6165258	0.3442895

0	0.0154827	0.0370400	0.6229304	0.0473688	0.6445127	0.6611571	0.2818585	0.1898574	0.5788609	0.3952228	0.3052187	0.4202496	0.0836095	0.0670076	0.5659259	0.3205000	0.0560301	0.4974076	0.5017382	0.5413526	0.4020716	0.7334242	0.4833805	0.1882979	0.7930636	0.6643786	0.3196652	0.0055499	0.6833549	0.2260097
50	0.0040538	0.1928242	0.6380105	0.0521168	0.4192862	0.5552275	0.5648766	0.1873897	0.5795561	0.3279149	0.3396841	0.4190971	0.0635252	0.1424617	0.4349939	0.2987754	0.0130619	0.6138124	0.5212734	0.4347975	0.4539943	0.7184631	0.6897407	0.3468948	0.6398102	0.6886808	0.0906186	0.0073451	0.3256850	0.3059305
100	0.0016573	0.2211582	0.5867474	0.0628555	0.4282729	0.5049831	0.7417363	0.1686736	0.5563708	0.4324822	0.2644983	0.3519823	0.1167665	0.1042441	0.5735767	0.3370016	0.0039325	0.5724449	0.4872737	0.4858162	0.5022070	0.8035501	0.4198054	0.3852551	0.3951431	0.6878221	0.0445990	0.0350895	0.3016311	0.2733458
150	0.0001050	0.3161315	0.6323712	0.0728125	0.2642871	0.3612574	0.6317501	0.2182438	0.5324313	0.5179828	0.2969635	0.3982872	0.2161925	0.0747343	0.5721814	0.4920950	0.0092146	0.5946482	0.4179980	0.4519035	0.3936743	0.7675529	0.5346307	0.3560670	0.4021891	0.7117468	0.0311125	0.0356854	0.3230377	0.3927318
200	0.0000000	0.2165923	0.4641157	0.0706910	0.3310678	0.3915241	0.6057268	0.1455940	0.6700060	0.4263944	0.2183603	0.3403611	0.1604382	0.0693291	0.3803693	0.3536559	0.0067062	0.6794296	0.5627170	0.4322958	0.4610201	0.6271450	0.5801882	0.4888666	0.4051301	0.6540543	0.0284966	0.0016294	0.2856280	0.2280666
250	0.0004601	0.2674777	0.6708920	0.0854220	0.3342847	0.3655054	0.9022838	0.1775811	0.6539772	0.5046867	0.1688849	0.4852302	0.2038831	0.1229504	0.3893133	0.4571828	0.0007600	0.6966161	0.5875625	0.4827037	0.4756921	0.6610704	0.4773420	0.4906746	0.3669970	0.6321790	0.0149244	0.0018034	0.2231771	0.3047098
300	0.0002109	0.2476951	0.6468514	0.0380462	0.2721907	0.3630040	0.6087651	0.1676079	0.5936931	0.4862274	0.1888902	0.3926898	0.1788112	0.1082914	0.4853407	0.3891097	0.0002256	0.7307905	0.5828419	0.4062064	0.4884041	0.6499851	0.5935356	0.4113935	0.4870014	0.6889439	0.0153184	0.0154797	0.2998526	0.3053642
350	0.0000410	0.2297745	0.7351417	0.0662320	0.3425222	0.4287756	0.7863607	0.2612928	0.6235179	0.5141698	0.1926095	0.3969008	0.1704051	0.0771633	0.3719848	0.4733522	0.0000783	0.7003702	0.4387037	0.4736138	0.4569766	0.6546458	0.5894779	0.4145038	0.3785313	0.8344946	0.0153157	0.0161013	0.2454658	0.4276772
400	0.0009640	0.3259450	0.6370991	0.0850883	0.3569675	0.3918640	0.7224029	0.2543369	0.7099064	0.4837521	0.1605078	0.4444826	0.1469872	0.0650124	0.5213509	0.5090945	0.0030952	0.5612335	0.4688551	0.4233259	0.4627907	0.6693111	0.5366113	0.4493827	0.4681511	0.6184605	0.0216033	0.0105759	0.2599034	0.4239598
450	0.0015381	0.2513052	0.6558621	0.0692600	0.3775142	0.3027888	0.6991990	0.2596081	0.6850373	0.6416467	0.1862647	0.3877860	0.1507553	0.0899856	0.5331226	0.4692890	0.0003885	0.5415511	0.5358798	0.4592734	0.4673480	0.6433431	0.4969640	0.4324319	0.4241987	0.6151770	0.0254221	0.0069747	0.2516680	0.4258711
500	0.0003431	0.3063179	0.6419357	0.0391394	0.3872983	0.3979724	0.6137850	0.2755377	0.6690841	0.5778495	0.1716116	0.4005197	0.2183169	0.0883352	0.4509400	0.4229132	0.0003948	0.6554789	0.4608040	0.4813882	0.6405628	0.7006527	0.4293054	0.3765994	0.4705173	0.7506769	0.0131597	0.0084044	0.3223165	0.5328162
550	0.0488437	0.0759490	0.7592473	0.0336139	0.6069576	0.3038144	0.6751831	0.2452861	0.5548868	0.5817069	0.2152030	0.4496068	0.2101291	0.1097438	0.4105163	0.4032715	0.0834210	0.6798328	0.4759734	0.4413789	0.4339779	0.6554893	0.5450401	0.3375705	0.6263519	0.6630457	0.2835958	0.0178792	0.6388643	0.5563979
600	0.0253789	0.0279275	0.6955807	0.0617055	0.6434414	0.3965611	0.6180840	0.3258514	0.5732615	0.4766800	0.1994333	0.4072836	0.1731654	0.0525313	0.4786221	0.3158433	0.0668869	0.6810034	0.5092243	0.4164531	0.4967779	0.7256684	0.4677086	0.2627953	0.6629591	0.7426100	0.3610279	0.0333696	0.7779140	0.5037541
650	0.0654763	0.0460194	0.5858713	0.0623728	0.7217683	0.3328742	0.3655442	0.3700321	0.6319309	0.3852938	0.2716522	0.5594152	0.1850689	0.0550683	0.6310626	0.3039667	0.0405885	0.6043112	0.4751930	0.5065426	0.4687598	0.6410999	0.5358284	0.2629748	0.6538229	0.7314344	0.4001831	0.0073862	0.7239142	0.4693351
700	0.0552396	0.0707818	0.5940676	0.0539097	0.5597042	0.4548053	0.1731218	0.3232079	0.6621541	0.3472720	0.2506575	0.5442074	0.1505709	0.0419113	0.5956281	0.3370356	0.0409633	0.6066749	0.5531991	0.4737967	0.5355165	0.6663276	0.4360689	0.2970381	0.6575119	0.6623108	0.3806619	0.0070192	0.6418048	0.5243393
750	0.0356450	0.0762728	0.6568563	0.0458962	0.5743383	0.5325801	0.0918608	0.2933095	0.6072020	0.3176577	0.3892705	0.4707504	0.1248375	0.0429948	0.6050702	0.2853852	0.0636282	0.7669263	0.5657673	0.4745001	0.6151320	0.6422113	0.5606049	0.2341653	0.6704571	0.6857842	0.3431686	0.0106575	0.7015873	0.3836914
800	0.0421893	0.0901363	0.6188736	0.0925642	0.5951910	0.6150432	0.0896894	0.3136038	0.3746912	0.3302896	0.3594195	0.4429749	0.0347140	0.0665523	0.5681532	0.2200603	0.0866249	0.5074225	0.4241623	0.6085451	0.5812486	0.6788797	0.5138548	0.2244389	0.6787345	0.6629541	0.3554568	0.0124334	0.6845220	0.4000220
850	0.0422370	0.0753036	0.6583404	0.0599239	0.6042152	0.6891086	0.1887335	0.3118298	0.2924309	0.2603535	0.5359192	0.4162524	0.0564728	0.0942882	0.6506658	0.2278728	0.1149455	0.6182643	0.4101171	0.5595869	0.4093060	0.7147982	0.4623164	0.1717961	0.6138682	0.5938276	0.2813234	0.0148745	0.6894683	0.4116938
900	0.0177923	0.0333824	0.6044204	0.0632343	0.5532197	0.7137683	0.1979031	0.2463581	0.2251764	0.2942745	0.4273379	0.3460513	0.0195160	0.0539343	0.5369181	0.2628338	0.0688008	0.5969790	0.4117705	0.5165379	0.4340162	0.6000288	0.5201558	0.2030762	0.6351639	0.7666285	0.2906295	0.0149573	0.6937170	0.3236470
950	0.0109771	0.0224084	0.5890723	0.0628781	0.5544107	0.5657254	0.0819840	0.3260897	0.2810845	0.3105735	0.3935369	0.4546299	0.0334687	0.0693722	0.6847056	0.2494211	0.1042392	0.6786128	0.4526526	0.5329460	0.4171128	0.8407085	0.5475876	0.2697479	0.6731956	0.8020861	0.3482316	0.0100958	0.7934506	0.3349534
1000	0.0586729	0.0593598	0.5167838	0.0500425	0.6263939	0.6846516	0.1898682	0.2161016	0.2010092	0.2835712	0.4102362	0.4112912	0.0330861	0.0793283	0.7464944	0.1302172	0.0875252	0.5425921	0.5086097	0.6488913	0.3852961	0.6979763	0.4966214	0.2663942	0.6355698	0.6577132	0.3204227	0.0029883	0.6583700	0.2912803

0	0.0396271	0.0483935	0.7244614	0.0682601	0.6285105	0.5285029	0.2818272	0.1845685	0.5255874	0.3215940	0.3899897	0.3433554	0.1255609	0.1003432	0.5984971	0.3394270	0.0358767	0.5250015	0.5599397	0.5463300	0.4889953	0.6362581	0.5597964	0.1726191	0.7549409	0.8255055	0.3170052	0.0257070	0.8727290	0.1986708
50	0.0070538	0.0380440	0.5224539	0.0569602	0.7846159	0.7313105	0.4495312	0.2604014	0.4719043	0.4394484	0.3078177	0.1801583	0.1554708	0.1317628	0.6963771	0.1689279	0.0122493	0.5307929	0.5146146	0.5280376	0.4214734	0.6750748	0.5331841	0.2842630	0.6312626	0.6514691	0.3568917	0.0023669	0.6525862	0.2186002
100	0.0073541	0.0372742	0.4245426	0.0646909	0.7659235	0.5719876	0.6441943	0.1696216	0.4833596	0.4169125	0.1966671	0.1927783	0.3931563	0.2393790	0.6344091	0.2090158	0.0255505	0.4028677	0.6347544	0.6009199	0.5047805	0.6672839	0.5017203	0.3268129	0.6268756	0.7479660	0.2674267	0.0057672	0.8395318	0.0799221
150	0.0023361	0.0205651	0.4091203	0.0629828	0.7645095	0.4655601	0.6536792	0.1490222	0.5303081	0.4678694	0.1738908	0.1002549	0.4261865	0.2913984	0.5961307	0.2417452	0.0000000	0.2789011	0.5664692	0.6028079	0.5371873	0.7123178	0.5731411	0.3648993	0.6717773	0.7079625	0.2804367	0.0081736	0.7558402	0.0271526
200	0.0109212	0.0210196	0.4240896	0.0739010	0.8192273	0.4620186	0.6264511	0.0857112	0.6087890	0.4232781	0.2093211	0.0970582	0.5387447	0.3905017	0.5998977	0.3579968	0.0065667	0.2150576	0.6013783	0.6712713	0.3656556	0.7600710	0.4763711	0.4210125	0.6417974	0.6731199	0.2762143	0.0128427	0.7331309	0.0133971
250	0.0200558	0.0499416	0.4343906	0.0357159	0.7620201	0.4312433	0.7362843	0.1138307	0.5468516	0.4260658	0.1617707	0.1186573	0.5552143	0.3814349	0.5427431	0.2401672	0.0087550	0.1758224	0.5987427	0.4915730	0.4784008	0.8142770	0.6540732	0.4661786	0.7325880	0.7936512	0.3758721	0.0037963	0.9117606	0.0184567
300	0.0070043	0.0526840	0.4264621	0.0286265	0.7169648	0.3299063	0.5841761	0.1358803	0.7639901	0.3810524	0.1983467	0.1116433	0.5869047	0.4834624	0.5766344	0.2462966	0.0311202	0.2211412	0.6867973	0.4633387	0.3915205	0.6554582	0.4507375	0.4160805	0.6694025	0.5681390	0.3039562	0.0065621	0.7041017	0.0124169
350	0.0111124	0.0481060	0.3402926	0.0555606	0.6683713	0.2780743	0.6039343	0.1717884	0.6504888	0.4172581	0.2076507	0.0907244	0.6274487	0.4592188	0.4514602	0.3322962	0.0157929	0.1393878	0.6390851	0.5728229	0.5910086	0.7284018	0.5030679	0.4245115	0.7778712	0.6329397	0.3773619	0.0074980	0.6297491	0.0038291
400	0.0189949	0.0281713	0.3503599	0.0571900	0.7635804	0.3809217	0.5774557	0.1455728	0.6584044	0.5195919	0.1674596	0.1113584	0.5442845	0.4786787	0.5040486	0.3738511	0.0418260	0.0990624	0.6647769	0.6010390	0.3948615	0.6364778	0.4317623	0.5139622	0.5778905	0.7070678	0.3979504	0.0053563	0.6227151	0.0082607
450	0.0276634	0.0157210	0.3496322	0.0737906	0.6721416	0.2910946	0.6036145	0.1259771	0.7118215	0.3208115	0.1946616	0.0552366	0.6753480	0.5495020	0.4625625	0.3176096	0.0345329	0.0717740	0.5669033	0.4902439	0.3853269	0.6871981	0.4714874	0.4056009	0.5655746	0.5066169	0.3901956	0.0130214	0.6879461	0.0068879
500	0.0087584	0.0213764	0.4334925	0.0543717	0.7113157	0.4398966	0.6652539	0.1438046	0.6617860	0.4198041	0.2350981	0.1547778	0.5311808	0.5088124	0.5337471	0.4268662	0.0252693	0.1400997	0.5504733	0.5383987	0.6212835	0.7342639	0.5275798	0.4312838	0.7023818	0.6998889	0.3195559	0.0192930	0.6891564	0.0111574
550	0.0275798	0.0222330	0.4706721	0.0415004	0.6091930	0.3307388	0.5190622	0.0721057	0.7197926	0.3731448	0.2894727	0.3413138	0.5106020	0.3361142	0.4002858	0.4842549	0.0427076	0.3117096	0.6306505	0.5330179	0.4184750	0.8828616	0.5334617	0.2375778	0.6029481	0.6555562	0.3878973	0.0256487	0.6383232	0.0484277
600	0.0237327	0.0372625	0.6276742	0.0742508	0.8266955	0.4847248	0.4299861	0.0980661	0.6265121	0.4272253	0.2417490	0.3493001	0.3226284	0.1726980	0.3932040	0.5408931	0.0696420	0.5201809	0.5540700	0.4286121	0.5546269	0.7237712	0.5269841	0.1614871	0.6727880	0.6961169	0.3361458	0.0346537	0.6862805	0.2023498
650	0.0284265	0.0235939	0.6066898	0.0419556	0.6371073	0.4123635	0.4426272	0.2340270	0.6200242	0.3194080	0.2087480	0.4635962	0.1503434	0.1262289	0.4365819	0.4383432	0.0636770	0.6643062	0.5266838	0.4051783	0.5554462	0.5845680	0.5964319	0.2252142	0.6365392	0.5279191	0.3476558	0.0251284	0.7425301	0.3147771
700	0.0397515	0.0244394	0.5745315	0.0793647	0.6088117	0.4389455	0.3614053	0.3396017	0.6353905	0.3737410	0.3406868	0.4448900	0.1125687	0.0837600	0.4629277	0.4091287	0.0486699	0.7562132	0.3878730	0.4532907	0.5382068	0.6427140	0.5043867	0.2208304	0.7814762	0.6492371	0.4828943	0.0082319	0.7152354	0.4853131
750	0.0363444	0.0451925	0.6294128	0.0510551	0.5922164	0.4650813	0.1761692	0.2904173	0.5671886	0.2731888	0.3033081	0.4593858	0.1452583	0.1034590	0.5257309	0.3345485	0.0402833	0.6513151	0.5005301	0.5753421	0.5461550	0.6577826	0.5253207	0.2821073	0.7328071	0.6400478	0.2958648	0.0055217	0.7571010	0.4068297
800	0.0635579	0.0669191	0.5060557	0.0450973	0.6649467	0.6577126	0.1010466	0.2221325	0.4861834	0.2819872	0.3779780	0.5359263	0.0631455	0.0856828	0.6541376	0.2451666	0.0836424	0.6819035	0.4117446	0.5457286	0.4577655	0.6250231	0.5504804	0.2469012	0.7680134	0.7640171	0.3030550	0.0132976	0.6310656	0.4586145
850	0.0569439	0.0236709	0.6164800	0.0381860	0.5725020	0.6440758	0.2507236	0.1850160	0.3993896	0.2919961	0.4556753	0.3629635	0.0969540	0.0717798	0.6887649	0.2778089	0.0719363	0.7251548	0.4176861	0.5848099	0.4277287	0.7933303	0.5370622	0.2205995	0.6968014	0.6690511	0.3815643	0.0136182	0.8237067	0.3524708
900	0.0210218	0.0496220	0.7592190	0.0729723	0.5492065	0.6939619	0.2657895	0.1908829	0.4524236	0.4102564	0.4406601	0.4226415	0.0243241	0.0508278	0.7195586	0.2636684	0.0666308	0.5540301	0.4657886	0.6301590	0.3701915	0.7400089	0.4817632	0.2270922	0.7074692	0.6902292	0.3329182	0.0170536	0.6126694	0.3014948
950	0.0808422	0.0563658	0.6129268	0.0706590	0.5690639	0.6772470	0.1769592	0.2122071	0.3497004	0.3929751	0.3557186	0.3052823	0.0360175	0.0531709	0.5579644	0.2075650	0.0688769	0.6369389	0.5968445	0.5591408	0.4101797	0.6332033	0.4548776	0.2397285	0.6994377	0.7249774	0.3638622	0.0111068	0.7398221	0.3652282
1000	0.0456694	0.0415263	0.4639905	0.0806792	0.5006560	0.7288503	0.0685561	0.2666492	0.3892998	0.3777185	0.4130744	0.3285357	0.0119245	0.0915292	0.6334036	0.2973620	0.0549966	0.5724815	0.5907695	0.4354936	0.4471120	0.6514614	0.4894332	0.2147912	0.6978408	0.8665507	0.3462523	0.0070097	0.7418364	0.2863200

0	0.0218488	0.0270399	0.5695560	0.0664313	0.5104190	0.6773592	0.2658831	0.1561262	0.4419796	0.3150507	0.2871844	0.3865992	0.1058271	0.0898795	0.5690117	0.4023297	0.0662521	0.4863579	0.5788391	0.5639930	0.3962218	0.7031418	0.5865001	0.1439726	0.6711039	0.7009472	0.3253714	0.0068042	0.7870223	0.2461658
50	0.0619518	0.2706656	0.6837215	0.0678982	0.6378557	0.5279922	0.4168247	0.2071631	0.5105812	0.4480693	0.1034625	0.3220136	0.0491998	0.0862080	0.2100928	0.2827487	0.0430926	0.5282714	0.4681604	0.2243000	0.4361922	0.7076426	0.5972415	0.3839742	0.5948139	0.7292868	0.1907651	0.0147280	0.5689676	0.2544753
100	0.0390288	0.3927717	0.7506606	0.0556911	0.7390793	0.4979643	0.5678351	0.2036656	0.6416785	0.3449989	0.0568905	0.3595842	0.1495778	0.0828833	0.2536713	0.3329439	0.0392110	0.6257540	0.6577315	0.2558482	0.5109732	0.5608018	0.5159097	0.4772014	0.6468786	0.7085285	0.1702408	0.0404690	0.6826250	0.2294741
150	0.0346051	0.4466851	0.7443638	0.0742851	0.5076267	0.5344970	0.4044401	0.1342734	0.6353997	0.3107348	0.0326222	0.4517540	0.1136459	0.0967789	0.1880235	0.3235432	0.0506554	0.6060896	0.6571572	0.2920527	0.5421072	0.6607284	0.5911964	0.5875700	0.6907943	0.6455699	0.1685464	0.0082213	0.7236283	0.2730335
