"Time"	G1	G3	G7	G8	G5	G22	G4	G83	G6	G88	G85	G89	G54	G86	G87	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G23	G82	G80	G58	G31	G50	G51	G78	G94	G95	G93	G91	G90	G2	G69
700	0.3982786	0.4597864	0.6802092	0.7289555	0.0421648	0.6183128	0.1779734	0.6569498	0.4474285	0.6933046	0.5695690	0.3819908	0.0200625	0.6457032	0.5524747	0.2709412	0.4771812	0.3752822	0.0094666	0.7528470	0.4885612	0.5201923	0.7677302	0.7319217	0.2025338	0.6691989	0.0859958	0.1366615	0.7194424	0.0516956	0.0763805	0.0072720	0.5986660	0.2838483	0.5755384	0.5175327	0.2581256	0.7602323	0.3884743	0.7847143
750	0.3708867	0.5154211	0.6878633	0.7743001	0.0928559	0.8067395	0.2603570	0.7991408	0.3561773	0.6650114	0.5029247	0.4326179	0.0109989	0.7716391	0.6082662	0.2571004	0.4700762	0.5236832	0.0133251	0.6529646	0.4570445	0.4630147	0.8153361	0.7519183	0.2644381	0.7075753	0.0859650	0.1209281	0.6944139	0.0417910	0.0894652	0.0122289	0.4655064	0.2243576	0.8505450	0.5720777	0.1824030	0.5713427	0.4218775	0.6339266
800	0.2883577	0.4231757	0.6127768	0.6041005	0.1006726	0.7329331	0.1144002	0.6353215	0.6123425	0.6674183	0.4867365	0.4285652	0.0470008	0.6766602	0.6287359	0.2615549	0.3833628	0.4507158	0.0141737	0.7059563	0.6192626	0.5670622	0.6900096	0.7787421	0.1492562	0.6287619	0.1311543	0.1379270	0.6315605	0.0217115	0.0701640	0.0126161	0.4422478	0.2397002	0.7943482	0.4891059	0.3786403	0.7078444	0.4291605	0.6384518
850	0.2872373	0.4334908	0.6484269	0.7911289	0.0663133	0.6204968	0.1110723	0.7314764	0.5162053	0.6691224	0.5922449	0.3834862	0.0197548	0.6764720	0.5733844	0.2306432	0.4423780	0.2720475	0.0230435	0.6159708	0.4745329	0.5283377	0.7524907	0.7989362	0.1212435	0.7623827	0.0906584	0.1323580	0.8741852	0.0106443	0.0662977	0.0067175	0.4349199	0.3153001	0.6494653	0.5358879	0.2696193	0.5750711	0.4452276	0.6702733
900	0.2758702	0.4237224	0.7763299	0.6509538	0.0505473	0.6277079	0.2370548	0.6769229	0.5502074	0.6092896	0.5648779	0.3800952	0.0068023	0.6821089	0.5327950	0.1954043	0.4013893	0.2540995	0.0269558	0.8052232	0.5337446	0.6731754	0.7174054	0.8226369	0.1219428	0.6597904	0.0759125	0.1098134	0.8255211	0.0280819	0.0860460	0.0064585	0.5376754	0.3488959	0.6730900	0.5658656	0.2221950	0.7535016	0.3080471	0.7015409
950	0.3485528	0.5391267	0.6634815	0.4976082	0.0578883	0.6545092	0.1649857	0.6370590	0.5694220	0.7482618	0.5626149	0.2819261	0.0208896	0.5916524	0.5887654	0.2771660	0.5153391	0.5746850	0.0124937	0.6901798	0.4769162	0.4675406	0.6905143	0.7009651	0.1219529	0.6813040	0.0653683	0.1140536	0.7263205	0.0700200	0.0569757	0.0089870	0.4332533	0.2190472	0.7570096	0.4720617	0.3604779	0.6093660	0.4535990	0.8450691
1000	0.3704864	0.4601470	0.6262550	0.5919262	0.0522938	0.6949691	0.2364947	0.6455471	0.4459535	0.8791426	0.5040940	0.3878212	0.0097890	0.7090599	0.6134841	0.1846986	0.3979249	0.6234520	0.0159227	0.6833387	0.4602943	0.5243153	0.8374483	0.7306926	0.2256903	0.7562138	0.0905337	0.1519013	0.7224246	0.0301706	0.0932719	0.0095006	0.4106938	0.2868612	0.7221681	0.5951667	0.2280581	0.7966089	0.4472019	0.7339828

0	0.3982813	0.4815408	0.6414043	0.6387851	0.0382493	0.6921562	0.1937490	0.7669892	0.5946537	0.7662460	0.5626413	0.4694779	0.0112528	0.6180765	0.5013963	0.2298382	0.3726611	0.3591789	0.0132410	0.6761342	0.5386864	0.5083939	0.6960030	0.7771339	0.2137381	0.6371212	0.1071840	0.0908270	0.7213995	0.0395242	0.1325609	0.0227124	0.4374403	0.3712976	0.6599723	0.5320413	0.2879827	0.8295232	0.3828934	0.7319880
50	0.3591665	0.4397293	0.6397602	0.6238693	0.0195391	0.6408380	0.4052920	0.4301825	0.4602302	0.6396261	0.5699927	0.3651097	0.0107916	0.6927045	0.4851854	0.2445919	0.3759902	0.0753622	0.2371925	0.8540386	0.5260670	0.4769574	0.4122429	0.8891240	0.2410793	0.6402119	0.0958939	0.0329538	0.5627959	0.0363392	0.1215321	0.0064961	0.5038530	0.2888897	0.8121931	0.5406806	0.3162674	0.6525075	0.4637253	0.6851755
100	0.4295148	0.4702537	0.5965932	0.6609160	0.0316497	0.8020526	0.6650090	0.2697549	0.5161890	0.6666431	0.5389211	0.4568433	0.0138960	0.5787569	0.4375994	0.1845241	0.4212634	0.0730892	0.3147964	0.6128738	0.4320668	0.4713337	0.4792036	0.7306746	0.1621306	0.6181977	0.0792531	0.0299556	0.4984800	0.0557474	0.0959252	0.0013712	0.4928412	0.3054029	0.6354139	0.5726393	0.2172373	0.6820171	0.5295546	0.8218799
150	0.4477538	0.5539728	0.5918234	0.4812619	0.0405231	0.8117437	0.7101548	0.2906918	0.4650286	0.7091138	0.5409184	0.4693678	0.0050055	0.5904586	0.5110076	0.1957174	0.3715982	0.1984416	0.3546182	0.8534179	0.5418497	0.4259192	0.4295767	0.5981081	0.1659613	0.5799271	0.1126367	0.0208198	0.6464746	0.0313810	0.0839818	0.0040466	0.4946814	0.2308369	0.7056390	0.5943563	0.2562774	0.7792935	0.4114815	0.7282149
200	0.5083063	0.4941212	0.5889432	0.5219189	0.0301267	0.8054692	0.6750780	0.2604436	0.4494478	0.6935301	0.6102419	0.3464756	0.0161475	0.7626420	0.5410023	0.2215148	0.4046361	0.1635472	0.3738915	0.7821438	0.4957322	0.5707042	0.4773817	0.7296948	0.1692019	0.6964976	0.0986609	0.0318708	0.5853670	0.0234964	0.0997910	0.0066264	0.3774195	0.2312028	0.6674996	0.5952565	0.2279836	0.7765111	0.4177426	0.7148404
250	0.5401108	0.5403261	0.5851446	0.5556679	0.0207924	0.7297497	0.8090927	0.4343744	0.4488494	0.7311481	0.6600654	0.4481476	0.0156468	0.5761014	0.5996375	0.2174010	0.4094507	0.2157368	0.3596476	0.8294774	0.4541400	0.4686896	0.4337974	0.6595496	0.1733824	0.7058711	0.0667211	0.0115582	0.5302445	0.0149900	0.0679156	0.0025930	0.3983766	0.2797621	0.5050775	0.6050624	0.2222536	0.7979443	0.3674412	0.6282692
300	0.4254431	0.6068937	0.5285202	0.4486574	0.0135602	0.7419185	0.6474137	0.2676073	0.5014562	0.6865908	0.5088121	0.4173397	0.0146489	0.7393950	0.5025177	0.2461799	0.5002897	0.1716413	0.4319606	0.6935746	0.4377551	0.4691623	0.5009208	0.7770929	0.1547650	0.7731851	0.0843494	0.0084140	0.6890239	0.0402748	0.0567132	0.0034914	0.4811264	0.3869047	0.7045265	0.5910022	0.2373192	0.7196328	0.3240713	0.7405146
350	0.4137282	0.5804184	0.4092381	0.5064425	0.0084164	0.6287710	0.7965688	0.3479225	0.4618654	0.6789134	0.5208103	0.4462906	0.0186257	0.6548042	0.4774535	0.2375536	0.3988209	0.1282202	0.3976300	0.7298025	0.4021629	0.5693097	0.3839379	0.7457311	0.1464621	0.7278409	0.0788978	0.0098985	0.4403722	0.0276757	0.0703402	0.0028467	0.4206241	0.3238139	0.7043869	0.5240959	0.2582707	0.6835837	0.3219047	0.5860838
400	0.4764257	0.4752793	0.4622805	0.5923097	0.0234494	0.6688828	0.6928683	0.2870800	0.5535173	0.5961385	0.5980039	0.5100092	0.0091140	0.6922685	0.4363546	0.2652723	0.3665531	0.1446290	0.3953158	0.7055033	0.4568286	0.5507983	0.5061348	0.6929653	0.2663074	0.6973493	0.1057862	0.0146589	0.5844721	0.0129667	0.0745071	0.0029819	0.4301864	0.3459338	0.7844421	0.5045162	0.1975928	0.8209122	0.3505128	0.6744493
450	0.3433137	0.5354693	0.5410935	0.4321113	0.0139698	0.7427429	0.6954367	0.2175393	0.3334519	0.7699192	0.4973674	0.4462612	0.0194719	0.7498862	0.5378173	0.1954068	0.4702584	0.2630684	0.3371368	0.7241070	0.4588861	0.5729341	0.3888141	0.7629524	0.2235250	0.7486377	0.1005820	0.0123675	0.5311682	0.0267813	0.0534234	0.0007878	0.4261608	0.2450823	0.6540269	0.7213586	0.2299701	0.8466954	0.3166408	0.6556998
500	0.3671636	0.5714956	0.6229741	0.4321139	0.0065807	0.8770817	0.7063753	0.3113905	0.4526567	0.7319094	0.5306922	0.3488223	0.0278169	0.7714103	0.4856117	0.2680902	0.3988747	0.2409639	0.3917365	0.6393852	0.5249762	0.5004717	0.4412145	0.6859984	0.1993217	0.8055750	0.0738679	0.0287144	0.6271368	0.0482628	0.1197379	0.0046921	0.4397877	0.2605326	0.7818909	0.5415166	0.2452481	0.6959604	0.3809810	0.7394679
550	0.4248121	0.5915489	0.6677489	0.4859269	0.0219891	0.6808022	0.3599103	0.4820358	0.4224632	0.8454500	0.5014802	0.3882209	0.0149970	0.7222315	0.4788557	0.2691363	0.4165139	0.4781684	0.1215784	0.6263889	0.4682353	0.5257308	0.6505318	0.6070555	0.2034330	0.7174464	0.0931253	0.0899375	0.7484311	0.0276095	0.0662949	0.0033226	0.4861545	0.3605345	0.6052735	0.5670409	0.2288150	0.8471971	0.4381593	0.7559855
600	0.5077432	0.6610003	0.6887732	0.4247453	0.0476212	0.7465650	0.3334631	0.6544794	0.3668134	0.7661118	0.5197632	0.4240627	0.0099518	0.6591662	0.5412145	0.2944921	0.5972415	0.4008871	0.0466124	0.7413473	0.5190535	0.5115519	0.8380578	0.6325216	0.2090258	0.7212991	0.0346880	0.1428769	0.6656702	0.0710919	0.1113577	0.0103888	0.5762261	0.2891239	0.7006584	0.5667978	0.3228145	0.7235472	0.4576676	0.7398303
650	0.3757460	0.5996901	0.5871822	0.4506141	0.0395241	0.7984076	0.4775991	0.6740694	0.3765716	0.6883057	0.5550104	0.4377507	0.0082842	0.6722766	0.4491507	0.1875092	0.4132638	0.5354929	0.0393682	0.8072913	0.4245237	0.5734109	0.7396019	0.6816848	0.1508103	0.6319404	0.1072404	0.1312309	0.7940664	0.0096297	0.0622719	0.0072779	0.5384742	0.3449564	0.7776435	0.4800640	0.2081808	0.6959569	0.4476892	0.7908508
700	0.2947632	0.4772764	0.7644455	0.5648275	0.0450139	0.8274530	0.3128265	0.6897765	0.4958297	0.7101674	0.5863334	0.3651779	0.0291767	0.7505979	0.5953519	0.2295368	0.3917771	0.5748570	0.0450950	0.7530478	0.4907497	0.4817932	0.7327867	0.8040240	0.2090521	0.6358591	0.0989764	0.1049350	0.7902504	0.0323368	0.0520714	0.0049734	0.4730316	0.4768487	0.7296837	0.5757724	0.2923153	0.6914878	0.4225280	0.6214825
750	0.3173400	0.5124294	0.5822739	0.6308954	0.0350677	0.6654469	0.2233457	0.5407672	0.4437849	0.7447976	0.4535253	0.3978212	0.0319017	0.7326894	0.4476401	0.3004511	0.4867589	0.2930054	0.0482966	0.5765097	0.5330736	0.4992841	0.6307381	0.8044891	0.2345007	0.6304279	0.1132640	0.0722446	0.6722950	0.0119125	0.0812928	0.0016625	0.5034114	0.2974702	0.6734921	0.6100313	0.2900426	0.7945873	0.3785570	0.7247227
800	0.3457086	0.5141466	0.6932902	0.6795007	0.1147776	0.7882419	0.2097791	0.7391430	0.5078575	0.7567972	0.4630555	0.3528674	0.0166124	0.7289406	0.4628154	0.2675381	0.3030500	0.2262750	0.0141112	0.7678269	0.6288481	0.5257801	0.6962302	0.7870964	0.1995346	0.6972925	0.1023439	0.1459881	0.7042112	0.0299328	0.0793797	0.0004650	0.5103460	0.3460997	0.6884730	0.6168985	0.2969731	0.7451238	0.5320420	0.8783462
850	0.3423697	0.4939815	0.6934305	0.6068528	0.0594416	0.6776184	0.2002025	0.6909573	0.5589625	0.7159096	0.4481598	0.3550096	0.0270053	0.6449398	0.4101719	0.2333144	0.4477303	0.1215311	0.0135887	0.7484137	0.4540630	0.4602431	0.6681440	0.7308684	0.2448099	0.5525106	0.0525363	0.0895611	0.8947256	0.0140975	0.0806918	0.0002124	0.4629085	0.3307217	0.6257171	0.5416700	0.4020041	0.6382578	0.4797888	0.7404293
900	0.2627369	0.5666610	0.6531708	0.6981995	0.0542165	0.7455099	0.2334906	0.6927825	0.5468421	0.6240603	0.5831173	0.4006062	0.0124117	0.6911700	0.3212957	0.2036424	0.4500630	0.0919399	0.0452968	0.7763267	0.4786816	0.5394471	0.8246414	0.7156114	0.2132772	0.7180829	0.0649561	0.1205182	0.6336907	0.0415042	0.1172538	0.0093302	0.4228394	0.2206968	0.6140417	0.5493027	0.2336636	0.6955338	0.4315939	0.6342735
950	0.2752767	0.5345744	0.6301520	0.5891247	0.0358874	0.8050873	0.1651170	0.6962680	0.4759414	0.7334005	0.4755791	0.4423137	0.0107960	0.7936503	0.4220289	0.1756886	0.4519828	0.1104479	0.0148892	0.5872531	0.4901231	0.5194160	0.6042900	0.5927819	0.2076118	0.6886463	0.0802226	0.1162357	0.8036391	0.0266931	0.0839648	0.0071974	0.4965910	0.2770622	0.7572323	0.5607737	0.3196309	0.6094101	0.5204104	0.6954064
1000	0.3140754	0.5513990	0.6655494	0.6305523	0.0554672	0.6640634	0.1396428	0.6622699	0.4014763	0.7062683	0.4383456	0.4524923	0.0117032	0.7125389	0.3926799	0.2163093	0.4659264	0.1856847	0.0152236	0.6895579	0.4244045	0.4937258	0.6659945	0.7064144	0.1856810	0.5527768	0.0541226	0.1083250	0.7691563	0.0425118	0.1044928	0.0024366	0.4711033	0.2699486	0.6682355	0.6114671	0.2680611	0.6968104	0.3946914	0.7255511

0	0.4713614	0.5774007	0.6754779	0.4894975	0.0464898	0.7428061	0.2553707	0.6679052	0.4801509	0.7163578	0.6773109	0.4550901	0.0093202	0.5979398	0.5575568	0.2543636	0.4586717	0.3430548	0.0296638	0.7610777	0.6163563	0.6353680	0.8043752	0.6460813	0.2030754	0.6059486	0.0874409	0.1007857	0.6221860	0.0558520	0.0683730	0.0037819	0.4684386	0.4317114	0.6698106	0.5027532	0.2770504	0.6878192	0.4129114	0.7066848
50	0.1180707	0.4858247	0.3380757	0.4585318	0.0507687	0.9315487	0.2357454	0.6477338	0.4151325	0.7477455	0.7315452	0.7000189	0.0444266	0.7237586	0.3845650	0.1799808	0.4765120	0.4650148	0.0208978	0.8982615	0.4179574	0.6179089	0.7087667	0.7443464	0.2325253	0.5403939	0.0459072	0.0433176	0.2977240	0.0206187	0.0904932	0.1319107	0.4982835	0.6335584	0.7129406	0.5914833	0.2373319	0.6623681	0.4410658	0.6829243
100	0.0825387	0.1676406	0.2803620	0.7291387	0.4213824	0.7608892	0.0802420	0.7761977	0.5628363	0.5568647	0.6259564	0.6566415	0.0244537	0.7828740	0.4591260	0.1580095	0.4771961	0.3920952	0.0348004	0.5365459	0.3818579	0.5881576	0.6450796	0.7190020	0.2843636	0.6777975	0.0117564	0.0290719	0.2358953	0.0214986	0.0880516	0.2123425	0.4598661	0.4646094	0.7808479	0.5622282	0.1619774	0.6960179	0.6212167	0.6790067
150	0.0713259	0.0630863	0.2943807	0.5665454	0.5287017	0.5236190	0.0745554	0.7221954	0.5258325	0.7221291	0.6007489	0.8306484	0.0196818	0.7676474	0.4658812	0.1941389	0.4895256	0.4585404	0.0475925	0.7894777	0.4039509	0.4884009	0.7274688	0.8135622	0.1753026	0.6288489	0.0122158	0.0079721	0.1737353	0.0249578	0.0617394	0.2028302	0.4661489	0.5751322	0.7821342	0.5526532	0.1910728	0.7608852	0.4062328	0.6262382
200	0.1013624	0.0366760	0.2879395	0.7575205	0.6968698	0.7307737	0.0538604	0.6161738	0.5969015	0.8033262	0.5304262	0.8249385	0.0434595	0.8336581	0.5074141	0.2048776	0.5395813	0.5218194	0.0397000	0.6590453	0.3469870	0.5761190	0.6420229	0.7963872	0.1415191	0.6228023	0.0007412	0.0324281	0.1101713	0.0182419	0.0297315	0.2113592	0.4409500	0.4503192	0.6716911	0.5578107	0.1496669	0.7752935	0.4983175	0.6605563
250	0.0415617	0.0431120	0.3151327	0.6403540	0.6989075	0.6532750	0.0346094	0.6485690	0.5882044	0.8748264	0.6036630	0.7705286	0.0216366	0.7382597	0.5880149	0.1456939	0.5100370	0.6983360	0.0283790	0.7142845	0.4027877	0.5620575	0.6304354	0.7685656	0.1531044	0.6263068	0.0009150	0.0480367	0.1394421	0.0276710	0.1431162	0.2545604	0.4069918	0.5276915	0.7058531	0.5410582	0.2420257	0.6533845	0.6415687	0.6879996
300	0.0825071	0.0299343	0.2751356	0.8194142	0.7561906	0.6414545	0.0358153	0.5366866	0.6578803	0.7046937	0.6589031	0.6065212	0.0195084	0.6002920	0.5756449	0.2115687	0.5068514	0.7757607	0.0120170	0.7463841	0.3492881	0.4861611	0.7932688	0.8076543	0.1711917	0.6635380	0.0035112	0.0436402	0.1072870	0.0250018	0.0450741	0.2702079	0.4748992	0.6101908	0.6692500	0.4715551	0.2060012	0.6507451	0.5232135	0.6925987
350	0.0780691	0.0189392	0.3048877	0.7467872	0.6613342	0.6940038	0.0277148	0.6936258	0.6143624	0.5928686	0.5915881	0.7061228	0.0270044	0.7237045	0.5466265	0.1336823	0.4581786	0.7027212	0.0327266	0.6808616	0.4041096	0.4841022	0.6107354	0.5966532	0.2223447	0.8142449	0.0041210	0.0202459	0.1107728	0.0315850	0.0916406	0.1984003	0.4510791	0.6052826	0.7823781	0.4871053	0.1650394	0.7360642	0.3831494	0.6958183
400	0.0764324	0.0131163	0.3152577	0.7763235	0.6222008	0.7940352	0.0243012	0.7406715	0.6717077	0.6328988	0.6157626	0.8309985	0.0273024	0.6013399	0.7249220	0.1377325	0.6011401	0.7583139	0.0284726	0.6377523	0.3950205	0.5841758	0.6355146	0.6879214	0.2332032	0.7993416	0.0002262	0.0686829	0.1202491	0.0342665	0.0723701	0.2910182	0.4019175	0.6680306	0.7084872	0.6956684	0.1628415	0.8082109	0.4905751	0.7321641
450	0.0546480	0.0107726	0.2438743	0.6557178	0.6750446	0.7606131	0.0301953	0.7679426	0.6785636	0.7101912	0.7001397	0.6945674	0.0271953	0.7309699	0.6075856	0.1355771	0.5328591	0.6633929	0.0673295	0.6832743	0.5283435	0.6763514	0.7341453	0.7567054	0.1797575	0.7736406	0.0061667	0.0409998	0.1445246	0.0470073	0.0923105	0.2356560	0.3463716	0.5482512	0.7172682	0.5584289	0.1861696	0.7224575	0.4744214	0.6727949
500	0.0446820	0.0069893	0.2465582	0.6805973	0.7344410	0.9681632	0.0303131	0.7234272	0.6147667	0.6932395	0.4954484	0.6349331	0.0168334	0.7589976	0.5785998	0.1434589	0.5104599	0.7390195	0.0201543	0.6735224	0.3863322	0.4839126	0.6400839	0.5681598	0.2290023	0.7017130	0.0024859	0.0266462	0.1485890	0.0327459	0.1516344	0.2236159	0.5384116	0.5511502	0.7026349	0.5401619	0.1254473	0.6701449	0.5777489	0.6602659
550	0.2888082	0.0280092	0.5196859	0.6841934	0.5142526	0.5853597	0.0314006	0.7339675	0.6266929	0.6763838	0.5253915	0.4316036	0.0227478	0.5949169	0.6013328	0.1267378	0.3713879	0.6686803	0.0117184	0.6121741	0.6168921	0.5212798	0.6537997	0.6394990	0.1708687	0.7548689	0.0560388	0.0598923	0.3715565	0.0190870	0.0726475	0.0944882	0.5512894	0.2903687	0.7030397	0.5532547	0.2183344	0.6496848	0.5056314	0.6296056
600	0.2803619	0.2878351	0.6791713	0.5425382	0.2677944	0.6811671	0.1187945	0.6502251	0.5843939	0.8096128	0.5655333	0.4071554	0.0151459	0.7706355	0.4903752	0.1623981	0.4597413	0.5096133	0.0216743	0.7016766	0.6958021	0.4982974	0.8207906	0.7503785	0.1996730	0.7439440	0.1379346	0.0772568	0.5639385	0.0095147	0.0300186	0.0158147	0.5148711	0.2244164	0.8512478	0.5757503	0.2533923	0.6920109	0.4983355	0.6371579
650	0.2881869	0.2796685	0.7133189	0.7474458	0.1027597	0.6476485	0.1130658	0.7668597	0.4807346	0.6935403	0.5773329	0.3688601	0.0287466	0.7279068	0.6021361	0.1535646	0.5581366	0.3356344	0.0352526	0.7658036	0.5014575	0.5130590	0.8289131	0.7383120	0.1941648	0.6769448	0.1089122	0.1224217	0.6189512	0.0133150	0.1115615	0.0068223	0.3966114	0.2864142	0.6701180	0.4957902	0.2222522	0.7110120	0.4408800	0.8676109
700	0.3224469	0.4214069	0.6774202	0.7922340	0.1060181	0.6120413	0.0819184	0.7779117	0.4805366	0.7425702	0.4691581	0.3799981	0.0116155	0.7533758	0.5388642	0.2076275	0.4635180	0.2329835	0.0206285	0.8605099	0.4806812	0.6031774	0.8071137	0.6149835	0.2518001	0.6503421	0.1400899	0.0623334	0.7339098	0.0459546	0.0923712	0.0034006	0.4356539	0.2196839	0.7569036	0.5088589	0.2288903	0.6138530	0.4770510	0.6486698
750	0.4480609	0.4804651	0.6378049	0.6272062	0.0858093	0.7964012	0.2070174	0.6549196	0.4710289	0.8260783	0.5872066	0.3857148	0.0207342	0.6128287	0.5070906	0.1901091	0.3832425	0.2382267	0.0238301	0.8859166	0.5436488	0.5319777	0.6782717	0.6823776	0.2300850	0.6843517	0.1135640	0.1331895	0.7046226	0.0238180	0.0669965	0.0019884	0.5853019	0.3121824	0.7483153	0.5967994	0.2089285	0.6023584	0.4432100	0.6614606
800	0.3193379	0.5165873	0.6272064	0.5127169	0.0661694	0.7269694	0.3022526	0.6726836	0.5138829	0.6502516	0.6294460	0.4205222	0.0185315	0.7939795	0.5630782	0.1923076	0.3938433	0.2972364	0.0350449	0.6323884	0.5183328	0.5770471	0.8127190	0.8049510	0.1990172	0.6242784	0.0873303	0.1200582	0.6796708	0.0395324	0.1139426	0.0012781	0.4212492	0.2911580	0.7153377	0.5421767	0.2328848	0.5480202	0.4015961	0.6837163
850	0.3671112	0.5524897	0.5543755	0.6862674	0.0364278	0.6573825	0.1786809	0.6890497	0.5298801	0.7343565	0.5179804	0.3409006	0.0026236	0.6982279	0.6232850	0.1953121	0.3784072	0.2707652	0.0294412	0.7597738	0.4898008	0.5771704	0.9425162	0.7327049	0.2389020	0.8030063	0.0953816	0.0962167	0.6419275	0.0444255	0.0858101	0.0002457	0.4688114	0.2052269	0.7025666	0.5782690	0.2434986	0.6782356	0.4079117	0.6499726
900	0.4671082	0.5645422	0.6441024	0.6462140	0.0567834	0.8662584	0.2358512	0.7432785	0.4800011	0.7276032	0.5927902	0.4483390	0.0170322	0.7862526	0.3815329	0.2830572	0.5625760	0.2655389	0.0167400	0.6570402	0.6110207	0.6382320	0.5837292	0.5917274	0.2069772	0.6915112	0.0586016	0.1484849	0.6894120	0.0329233	0.0842955	0.0007814	0.5230638	0.3291815	0.7278465	0.5299353	0.1765883	0.6539181	0.3645123	0.7178884
950	0.3505762	0.5338016	0.6685804	0.5135380	0.0576098	0.7553300	0.2553481	0.6688420	0.4890556	0.7890832	0.6122760	0.4594129	0.0066703	0.7333146	0.5901048	0.2493862	0.4901760	0.4836995	0.0062466	0.7734442	0.4134800	0.5376949	0.7966836	0.5936698	0.1706408	0.8292519	0.0675972	0.1397517	0.7273360	0.0267208	0.0736834	0.0040083	0.4646607	0.2691188	0.7965240	0.5529333	0.2083322	0.8246969	0.3355925	0.6090476
1000	0.3201937	0.4456503	0.5966752	0.5924958	0.0446486	0.7832643	0.2867509	0.6806624	0.4547438	0.7117066	0.4761766	0.3841659	0.0147708	0.7535721	0.5256373	0.1650540	0.4218386	0.5335884	0.0284607	0.7343524	0.4680237	0.6310123	0.6920816	0.8098492	0.2589993	0.8412974	0.1638022	0.0930538	0.7410767	0.0193223	0.1473454	0.0009558	0.4443046	0.2591606	0.8103339	0.6036412	0.2629318	0.6437681	0.4257449	0.7411845

0	0.3672999	0.5232715	0.5665972	0.6369165	0.0320662	0.8356280	0.2559309	0.8476184	0.5010372	0.7466135	0.6524735	0.4338673	0.0206621	0.7625482	0.5276853	0.2394406	0.4489651	0.4447947	0.0165459	0.6722743	0.5633474	0.6512959	0.7909461	0.6532127	0.1933621	0.7283502	0.0519112	0.1121628	0.7269839	0.0298900	0.0820187	0.0322118	0.5485709	0.3231627	0.6875664	0.5629276	0.1884061	0.8369325	0.3953044	0.8742814
50	0.3217958	0.3787187	0.6568867	0.7768094	0.0695737	0.4416489	0.2218898	0.8570442	0.3676749	0.5390704	0.5226002	0.4219565	0.0241766	0.8974456	0.3693004	0.2653530	0.4284801	0.1821611	0.1648751	0.6380937	0.4896938	0.6391751	0.2167162	0.7987719	0.4292030	0.5966392	0.1025072	0.1194136	0.7005638	0.0512281	0.0387893	0.0006284	0.1471110	0.3213151	0.6669101	0.7889027	0.2626642	0.7449373	0.5717184	0.7568031
100	0.3942226	0.5030167	0.6543386	0.5660945	0.0556154	0.3275993	0.2198032	0.6363768	0.3641569	0.6357947	0.6017255	0.3600674	0.0233769	0.8023961	0.3228831	0.3021318	0.4713566	0.2736212	0.1891004	0.5782766	0.5422733	0.5261232	0.2361347	0.7831811	0.5143046	0.5488121	0.0481572	0.0928360	0.7100272	0.0287966	0.0923827	0.0052750	0.0557982	0.1395453	0.6489902	0.7532783	0.2217297	0.5594440	0.5556865	0.8452449
150	0.4705075	0.5292794	0.6018522	0.5584411	0.0675321	0.2497480	0.3584314	0.6928011	0.3085284	0.5775284	0.5776281	0.3232594	0.0405585	0.6955492	0.2909186	0.2645464	0.4307680	0.3336297	0.1919983	0.5928685	0.5279604	0.5228628	0.2505092	0.7421131	0.5462732	0.7136895	0.1259081	0.1125743	0.6716155	0.0101585	0.0558929	0.0039837	0.0346425	0.0824014	0.8088530	0.7503484	0.2073296	0.6768425	0.5883741	0.7286747
200	0.4642866	0.5787624	0.4570345	0.5006141	0.0620150	0.3578656	0.3195882	0.7266855	0.2337514	0.7250272	0.5876124	0.3357647	0.0293629	0.6065843	0.2563024	0.2828231	0.3438319	0.3422196	0.1469702	0.4985062	0.5251100	0.5063039	0.1981509	0.6076898	0.5212634	0.5865339	0.0957406	0.1215140	0.8005519	0.0338650	0.0637832	0.0029892	0.0444648	0.0339275	0.7473171	0.7434202	0.0966364	0.6494189	0.6237072	0.7287607
250	0.6098521	0.5461237	0.5695699	0.3824851	0.0596071	0.2830132	0.4479080	0.7039725	0.2866625	0.5430350	0.4771087	0.3223351	0.0335307	0.6559716	0.3105822	0.3251722	0.4736750	0.2704349	0.2213518	0.4574319	0.4765706	0.4793602	0.2623817	0.7754450	0.5381761	0.5839051	0.0775690	0.1228172	0.6917219	0.0444089	0.0969605	0.0064864	0.0329974	0.0540411	0.6488479	0.7169253	0.1878958	0.7223756	0.6091757	0.7796924
300	0.4979121	0.5451912	0.5006865	0.3422491	0.0649433	0.3330235	0.3879848	0.7843566	0.2873605	0.7249366	0.4729702	0.4281102	0.0102356	0.7036695	0.2133946	0.3258269	0.4305541	0.2989571	0.2371249	0.5001433	0.5385159	0.4899574	0.2121068	0.8485849	0.5275135	0.4602368	0.0932210	0.1432139	0.7727995	0.0187756	0.1089167	0.0013504	0.0219355	0.0368184	0.7280060	0.7261007	0.1783218	0.8020509	0.6369550	0.7235303
350	0.5613497	0.6295336	0.3445589	0.2684993	0.0497464	0.3171730	0.5866410	0.8034027	0.1972798	0.5357539	0.5809264	0.4244036	0.0037294	0.7305651	0.2149564	0.3014123	0.2992925	0.2585330	0.2241939	0.4595259	0.5505957	0.4553835	0.1806449	0.7505260	0.5057779	0.4970727	0.1000416	0.1673679	0.7299773	0.0269074	0.0562451	0.0022980	0.0184622	0.0605398	0.6842909	0.6204588	0.2211934	0.7165103	0.5840795	0.8525397
