"Time"	G1	G3	G8	G5	G4	G22	G83	G7	G6	G85	G86	G87	G54	G88	G89	G30	G29	G35	G100	G99	G32	G19	G18	G20	G81	G23	G80	G82	G51	G31	G58	G50	G78	G94	G95
50	0.0224598	0.0422585	0.4869661	0.6157890	0.0979113	0.6179272	0.0924410	0.9291352	0.3602221	0.4330917	0.6891826	0.6892942	0.0395539	0.8837991	0.3235541	0.3120289	0.1999220	0.5632787	0.7217153	0.0970449	0.6948321	0.3386331	0.3516709	0.7547991	0.0049042	0.4737367	0.0085220	0.4035286	0.4983966	0.3382317	0.8142218	0.0500352	0.3153086	0.6812564	0.7637869
100	0.0520676	0.0241129	0.4182874	0.5503439	0.0985895	0.6274736	0.0898796	0.7427948	0.2998385	0.5114728	0.7921887	0.6875974	0.0499432	0.7677526	0.2562575	0.3576966	0.1879301	0.5565982	0.7150826	0.1306372	0.6027490	0.3082845	0.1852292	0.6787224	0.0016767	0.5939567	0.0002789	0.3742926	0.6079670	0.2624792	0.7456750	0.0249074	0.3683235	0.6516193	0.7107329
150	0.0757443	0.0262339	0.2865600	0.4796776	0.1040975	0.7399078	0.1014428	0.6783401	0.2849227	0.4559896	0.6510234	0.8088895	0.0231079	0.7611499	0.2317409	0.4432399	0.1448729	0.5860394	0.6891360	0.2263605	0.6000810	0.2888853	0.1734811	0.5680988	0.0164084	0.4539726	0.0029953	0.3136175	0.5950303	0.3441623	0.6745027	0.0333827	0.3624420	0.6435007	0.6284350
200	0.0977904	0.0382823	0.2769829	0.6647435	0.1061676	0.5711295	0.1070556	0.7223893	0.2297850	0.4753489	0.7063047	0.6780462	0.0643860	0.5868739	0.1942807	0.3421782	0.1223666	0.5646662	0.6783964	0.1433055	0.7446370	0.1351784	0.2180685	0.4762760	0.0082534	0.5587619	0.0006033	0.2897146	0.6560593	0.3642113	0.6243594	0.0665266	0.5004526	0.6523132	0.6747120
250	0.1611639	0.2860109	0.2226096	0.5978237	0.2167264	0.6642119	0.0555704	0.6561492	0.2581515	0.4779048	0.8367858	0.7098849	0.0468073	0.6926628	0.0958822	0.3951519	0.0965829	0.7362959	0.5885782	0.1287973	0.6816767	0.0767521	0.1765980	0.4170075	0.0069526	0.4843251	0.0035291	0.4075530	0.8244963	0.3646267	0.6879789	0.0276024	0.4161081	0.7196744	0.7313094
300	0.1153905	0.3403618	0.3118988	0.4719347	0.2386978	0.6313976	0.0910683	0.7964556	0.1504222	0.5500898	0.7482309	0.6741766	0.0600473	0.6847258	0.0926025	0.4320557	0.0517728	0.5466762	0.7055897	0.1673763	0.8106738	0.0870075	0.2031341	0.3311937	0.0026884	0.4543713	0.0001129	0.4080488	0.6136628	0.4655172	0.8424233	0.0449763	0.4495078	0.7434440	0.6140172
350	0.1592283	0.5216254	0.2591816	0.5133522	0.2050538	0.6244498	0.0790502	0.6232415	0.0975387	0.4730369	0.7894304	0.7822930	0.0659580	0.8697433	0.1036343	0.3967873	0.0359233	0.4916893	0.5865151	0.1269289	0.6648059	0.0974275	0.2390758	0.3067575	0.0031818	0.5081287	0.0014597	0.4295011	0.5970648	0.4503436	0.6999555	0.0325866	0.5174947	0.8357789	0.6543165
400	0.1684556	0.5427782	0.2059444	0.4273491	0.2284311	0.6753952	0.0693118	0.5814603	0.1150508	0.5482693	0.7071309	0.6473126	0.0437066	0.5783716	0.0657323	0.5103369	0.0642568	0.5610948	0.6527049	0.1780879	0.7641706	0.0830511	0.2581913	0.3484921	0.0024622	0.4749021	0.0006050	0.4051257	0.6524118	0.6524700	0.7849337	0.0573335	0.6067365	0.6487569	0.7517528
450	0.0911605	0.5572706	0.2593744	0.4049890	0.2800164	0.7174079	0.0547742	0.6935306	0.1087253	0.4488330	0.7473683	0.6265686	0.0270044	0.6659513	0.0584688	0.4192502	0.0890931	0.5154344	0.6381427	0.1626573	0.7098164	0.1245721	0.1913879	0.3740547	0.0031960	0.4490318	0.0049765	0.3215422	0.6565776	0.4430892	0.7401033	0.0357648	0.6209538	0.7694334	0.7421997
500	0.0981574	0.3845866	0.3167042	0.4086880	0.2089679	0.7929219	0.1138628	0.5882054	0.1679704	0.4931101	0.8108968	0.7264027	0.0280087	0.6164835	0.0606633	0.3412326	0.1125113	0.6191623	0.6642867	0.1838520	0.7089830	0.1912053	0.1934525	0.4143040	0.0117957	0.3609287	0.0042241	0.3543222	0.8226084	0.4540089	0.6502730	0.0407141	0.6956671	0.6936906	0.8150874
550	0.0784784	0.3214043	0.5271590	0.6957050	0.1635108	0.6834054	0.0742069	0.6095173	0.4014754	0.1652886	0.5958327	0.6813418	0.0713747	0.6999461	0.0696434	0.7164281	0.1490337	0.8620883	0.6313543	0.0779999	0.6772537	0.1447992	0.6096912	0.4736445	0.0116516	0.3656903	0.1466153	0.3769969	0.1683509	0.3398312	0.6737390	0.0471786	0.5614349	0.7567377	0.6764555
600	0.0410618	0.1741598	0.6384019	0.5784451	0.1368458	0.6475790	0.0768738	0.7761933	0.6261848	0.0963044	0.5810412	0.5803152	0.0307555	0.6181815	0.1593694	0.6355144	0.0927450	0.7602994	0.7013264	0.0282455	0.6695139	0.2841273	0.6979153	0.5817189	0.0036959	0.4058107	0.1327099	0.5844769	0.0292700	0.3907654	0.7467018	0.0341931	0.3711876	0.6772625	0.6481642
650	0.0456219	0.0499735	0.7890440	0.5937950	0.1282619	0.6792883	0.0808676	0.7198105	0.6396694	0.0791777	0.7024906	0.5537005	0.0242095	0.7937911	0.1927254	0.6773033	0.1342565	0.6838042	0.7107837	0.0010941	0.7146592	0.2772365	0.7252392	0.5147941	0.0104291	0.3544979	0.1178920	0.4134097	0.0267618	0.4588257	0.7548603	0.0405130	0.4238195	0.6414944	0.6094198
700	0.0534416	0.0418395	0.6740742	0.5387315	0.0839813	0.7723790	0.0326507	0.7243943	0.6429964	0.0750249	0.6991919	0.4518390	0.0275107	0.7656708	0.2888159	0.6310617	0.1356098	0.7762331	0.6157688	0.0044993	0.6382349	0.2415245	0.6575787	0.5313025	0.0102026	0.4769047	0.1697077	0.3222276	0.0061725	0.3559776	0.6693662	0.0317764	0.3677597	0.6805569	0.6234242
750	0.0615470	0.0184491	0.7577536	0.5945673	0.1314989	0.9001755	0.0642362	0.7332366	0.6714967	0.1429917	0.7965328	0.5915310	0.0257931	0.6352316	0.3119729	0.4852571	0.2699150	0.6934266	0.7419468	0.0018236	0.5543225	0.3035881	0.7283262	0.5458531	0.0017786	0.6260552	0.1313587	0.3766241	0.0088828	0.3680751	0.7184651	0.0396872	0.3449200	0.8099177	0.7563557
800	0.0502011	0.0055546	0.8269710	0.6018404	0.1143116	0.8244647	0.0403331	0.7436969	0.6741181	0.1572154	0.7018069	0.5256746	0.0499496	0.8042588	0.2491582	0.5177327	0.3523027	0.6399209	0.8398653	0.0033884	0.6437331	0.3314744	0.7537673	0.6266651	0.0000000	0.4608110	0.1489063	0.3549964	0.0028603	0.4464872	0.7695865	0.0258226	0.3564364	0.6548355	0.8006185
850	0.0363150	0.0321923	0.7311825	0.6880902	0.0963214	0.7846843	0.0241135	0.7311264	0.7033952	0.1136041	0.6291250	0.4339837	0.1035126	0.7840926	0.4736418	0.2909699	0.2798469	0.7225294	0.7409573	0.0007333	0.5662185	0.3234377	0.7930222	0.7866305	0.0089762	0.4998086	0.1659336	0.3803170	0.0062057	0.2623276	0.6872856	0.0333968	0.3354223	0.5290285	0.8413804
900	0.0231198	0.0151670	0.8515886	0.5520966	0.0831223	0.8849387	0.0504804	0.5747344	0.6385802	0.0959044	0.7740640	0.5025595	0.0703076	0.6059036	0.3743205	0.2459122	0.2108673	0.7855621	0.8395103	0.0008977	0.6524065	0.3840294	0.5993950	0.6083086	0.0047616	0.5402967	0.1248633	0.3684797	0.0029410	0.2622508	0.6700372	0.0719478	0.4307511	0.6478353	0.7427061
950	0.0182203	0.0216116	0.6230554	0.5029051	0.0749678	0.7227930	0.0571766	0.7041420	0.7550903	0.0896284	0.7167327	0.6016309	0.0567432	0.7397633	0.4140813	0.4086634	0.2251639	0.7662703	0.8009269	0.0010003	0.7594352	0.3774837	0.7061719	0.5463753	0.0048072	0.4914708	0.1041850	0.3231597	0.0023714	0.2709492	0.6563015	0.0448658	0.3894607	0.6552509	0.7327537
1000	0.0144609	0.0221941	0.7626652	0.5076440	0.0700120	0.5450819	0.0449521	0.6003986	0.7451224	0.0512610	0.6904382	0.5029006	0.0371334	0.7129849	0.3668131	0.4071141	0.2220792	0.7080267	0.9242065	0.0021346	0.7628616	0.3362776	0.5649471	0.6373093	0.0057688	0.5197263	0.1211535	0.3517820	0.0109003	0.2539547	0.6677773	0.0275644	0.3778885	0.6590881	0.7824210

0	0.0377908	0.0209256	0.7532954	0.7192031	0.1117174	0.6927312	0.0382683	0.7007794	0.7563597	0.1134329	0.7792989	0.4553864	0.0362770	0.6768474	0.3959711	0.3982642	0.2008122	0.7631598	0.6912628	0.0046759	0.6979132	0.3299062	0.6472295	0.6597459	0.0202050	0.5921976	0.2038011	0.4101553	0.0019108	0.3398028	0.6996680	0.0292658	0.3165039	0.6829308	0.6789997
50	0.0056734	0.0290099	0.7889160	0.2665339	0.1013167	0.6854998	0.0138437	0.6695269	0.7268683	0.0684963	0.5384063	0.3987039	0.0785502	0.6557095	0.3507060	0.4589376	0.0712565	0.6364882	0.1276286	0.0010922	0.2805731	0.4021782	0.5695647	0.7700607	0.0120020	0.4193937	0.1655747	0.3326875	0.2343771	0.2565806	0.6707879	0.6381186	0.4142477	0.7710065	0.8142792
100	0.0048840	0.0220489	0.8825839	0.1090231	0.0528661	0.7489628	0.0036371	0.6531129	0.6731188	0.0644100	0.5729898	0.4917384	0.0662431	0.6683848	0.3631735	0.5515806	0.0391588	0.6724134	0.0672974	0.0015602	0.2182012	0.6046546	0.7338460	0.7215640	0.0008953	0.5132114	0.1285473	0.4302769	0.2634505	0.4061921	0.5834801	0.5425111	0.3700012	0.6980282	0.7361943
150	0.0000000	0.0080867	0.8037337	0.1477002	0.0415141	0.7703105	0.0005626	0.5921415	0.7126927	0.0461884	0.6550409	0.5225788	0.0674461	0.5905840	0.3687087	0.8199234	0.0123999	0.6927415	0.1082090	0.0017741	0.1255982	0.7446916	0.7189115	0.6255024	0.0014963	0.4664471	0.1092324	0.3063590	0.2228808	0.5026442	0.6121718	0.5675039	0.3898428	0.7438514	0.5613079
200	0.0000512	0.0119528	0.7273120	0.1041622	0.0565920	0.7249232	0.0070677	0.5830743	0.6707297	0.0448264	0.5955875	0.3825106	0.1000350	0.6953387	0.4473663	0.7804299	0.0098579	0.4357856	0.0809268	0.0016923	0.1135635	0.5779120	0.8396155	0.6736765	0.0044212	0.4422916	0.0947431	0.4307421	0.3003081	0.6095854	0.6781556	0.6145905	0.3265707	0.7014826	0.6842388
250	0.0002965	0.0066495	0.5512314	0.0854568	0.0738497	0.6897860	0.0183777	0.7489253	0.7587858	0.0175213	0.5642432	0.3798918	0.0993154	0.5905438	0.4282190	0.6150874	0.0181506	0.3949556	0.0415192	0.0017156	0.1173195	0.7251880	0.6050990	0.8068278	0.0152298	0.4228423	0.1227017	0.4216963	0.3355544	0.4959147	0.5508892	0.5979065	0.3818937	0.6541113	0.7959131
300	0.0000341	0.0070286	0.7669396	0.0482783	0.0683072	0.8428030	0.0071184	0.6468946	0.6067516	0.0186265	0.4964248	0.4912465	0.1417984	0.7127772	0.3485769	0.6718408	0.0042065	0.5081754	0.0349552	0.0120439	0.0747418	0.7439472	0.8576960	0.7153621	0.0124255	0.4063675	0.1863806	0.3805100	0.3676708	0.6044263	0.7099015	0.8271832	0.2735631	0.5764560	0.6686296
350	0.0000000	0.0029058	0.7215205	0.0790233	0.0736490	0.7956718	0.0112982	0.7003656	0.6176106	0.0201283	0.6465341	0.4508266	0.1138729	0.6934729	0.3217934	0.7383970	0.0052251	0.3575868	0.0362512	0.0000000	0.1062336	0.8208001	0.5848200	0.7970594	0.0204592	0.4067669	0.1346606	0.3560927	0.3359317	0.5962005	0.7777230	0.7313894	0.2179533	0.5844237	0.7836606
400	0.0004548	0.0047302	0.6718253	0.0447640	0.1160924	0.8144421	0.0157958	0.7144579	0.7578558	0.0243577	0.5931353	0.3233807	0.1437445	0.6257870	0.4155085	0.9141481	0.0046028	0.2999505	0.0573753	0.0059442	0.0981686	0.6771516	0.6714827	0.7119846	0.0176896	0.4745014	0.1145423	0.3927645	0.3056354	0.7004379	0.8841405	0.6373117	0.2726812	0.6401632	0.8381558
450	0.0000000	0.0067123	0.7059929	0.0965017	0.1072575	0.7168112	0.0014583	0.6166610	0.6356644	0.0266387	0.5428724	0.3782402	0.2004319	0.8051683	0.4661915	0.6135503	0.0018480	0.2467445	0.0548928	0.0019985	0.1020183	0.7550264	0.7346893	0.6800319	0.0089996	0.5063943	0.1720222	0.4875957	0.3789048	0.6922852	0.7300225	0.7602844	0.1654018	0.5927207	0.6761812
500	0.0006184	0.0040357	0.8349900	0.0652568	0.1164572	0.6286241	0.0073904	0.7298279	0.5719903	0.0208750	0.6324130	0.3640097	0.2124510	0.7155054	0.3710666	0.6999979	0.0000304	0.2047136	0.0731328	0.0082856	0.0944916	0.6760879	0.6651906	0.7650238	0.0049761	0.4317788	0.1386405	0.4108439	0.3914700	0.7612502	0.7378574	0.6249463	0.1836160	0.5895095	0.6843184
550	0.0113334	0.0019128	0.7461387	0.4764499	0.0715371	0.5932434	0.0535679	0.6722967	0.6230335	0.0311907	0.5726357	0.3427006	0.1155572	0.6159452	0.3673537	0.6135539	0.0963363	0.1962565	0.6142241	0.0241400	0.3786138	0.7005525	0.6122245	0.7536449	0.0241819	0.3753306	0.1967814	0.3919062	0.1138706	0.6663592	0.8779108	0.3208835	0.1859583	0.5427526	0.5189226
600	0.0326132	0.0123469	0.7844409	0.5650610	0.0748076	0.7706222	0.0633881	0.6528573	0.6563601	0.0180299	0.6051251	0.3671775	0.0394033	0.7024181	0.3455869	0.6411202	0.0626512	0.2850341	0.6926935	0.0056719	0.6160047	0.5248911	0.7973540	0.7976844	0.0029640	0.5281026	0.1041429	0.3403149	0.0421812	0.4041490	0.7868965	0.1721210	0.1909920	0.3072748	0.4322295
650	0.0540145	0.0060050	0.5555633	0.6348103	0.0800820	0.8669162	0.0934419	0.9484504	0.5513150	0.0614490	0.7740260	0.3571267	0.0389681	0.7571362	0.3511112	0.6437196	0.1055422	0.5491453	0.6775163	0.0013174	0.6814913	0.4049461	0.6968927	0.7377217	0.0251645	0.5573059	0.1482662	0.3387914	0.0265485	0.4211581	0.7581018	0.0951470	0.2885110	0.2776948	0.4847740
700	0.0461430	0.0110121	0.6559248	0.5642520	0.1153216	0.6817516	0.0759729	0.6149821	0.6662924	0.0275166	0.6607586	0.5553866	0.0414617	0.6559005	0.3085518	0.5667608	0.1132936	0.6967459	0.7104392	0.0019349	0.6252608	0.4595283	0.6689242	0.7158309	0.0047178	0.5953833	0.1712001	0.2848571	0.0110173	0.4061693	0.8434544	0.0638201	0.2548803	0.4779864	0.5493149
750	0.0249636	0.0217373	0.5896814	0.6469559	0.0824828	0.7585584	0.0490094	0.6689529	0.7373871	0.0437346	0.7172310	0.3318635	0.0374315	0.6912866	0.3769426	0.6692495	0.1160989	0.6940955	0.6829511	0.0028838	0.6486459	0.3809879	0.6687258	0.6862468	0.0103630	0.4831092	0.1403308	0.3915363	0.0113757	0.3247375	0.7424425	0.0519427	0.3041728	0.5249835	0.5930188
800	0.0374682	0.0208961	0.6414608	0.7246827	0.0942806	0.8165948	0.0632409	0.8118201	0.7245435	0.0373105	0.6857768	0.4076402	0.0697572	0.6296683	0.3620445	0.6920015	0.1574690	0.8116806	0.6326121	0.0065749	0.6560665	0.3379523	0.6913657	0.6594331	0.0133745	0.5084489	0.1472501	0.3608743	0.0023433	0.3258554	0.5484510	0.0689336	0.3824401	0.6442865	0.6516579
850	0.0327499	0.0156064	0.6843133	0.6406856	0.1023327	0.7196056	0.0758638	0.6707215	0.6942455	0.0343758	0.8215817	0.3712406	0.0542780	0.6267099	0.3533891	0.5285493	0.1078473	0.6643124	0.7375201	0.0055468	0.7409332	0.2842707	0.6117537	0.7005345	0.0180423	0.4305898	0.1296308	0.3526593	0.0050889	0.3521036	0.7173834	0.0583121	0.4182230	0.6487324	0.6057563
900	0.0378266	0.0090655	0.8173016	0.6506912	0.0753891	0.7655539	0.0602688	0.7674812	0.7030044	0.0166149	0.7474776	0.4155285	0.0438348	0.6429456	0.4163263	0.5979832	0.0829564	0.5495409	0.6990095	0.0050418	0.7551500	0.2739626	0.6985475	0.7567256	0.0065422	0.5001214	0.1990512	0.3856758	0.0024407	0.3540154	0.6046821	0.0344096	0.3489590	0.5930223	0.7010644
950	0.0236999	0.0190432	0.7724994	0.6165461	0.1536433	0.6783284	0.0325951	0.6663064	0.7820062	0.0537463	0.6376814	0.4521911	0.0517019	0.6105049	0.4950688	0.5603377	0.0872468	0.7011491	0.7507696	0.0031250	0.8784889	0.2601054	0.7315964	0.6610216	0.0125886	0.4554143	0.0992935	0.3890647	0.0014338	0.3780947	0.8607127	0.0408819	0.2941230	0.6343608	0.8130091
1000	0.0338648	0.0101635	0.7499794	0.5762732	0.1330535	0.6602405	0.0675915	0.6495198	0.7410185	0.0605420	0.7353241	0.5972134	0.0437913	0.7173882	0.3748182	0.5643451	0.1090187	0.6693189	0.6579516	0.0006754	0.6542858	0.2192516	0.6666587	0.6793834	0.0052113	0.4516381	0.1478127	0.3845733	0.0020893	0.3044772	0.7843477	0.0543099	0.3418337	0.7410529	0.6780806

0	0.0221924	0.0285416	0.8382070	0.7332488	0.0959204	0.7893314	0.0590307	0.6943168	0.7730135	0.0856371	0.7900120	0.4902101	0.0471018	0.6859527	0.2988757	0.3486032	0.2382426	0.7614138	0.6711643	0.0025646	0.6337737	0.3264471	0.7232561	0.6746573	0.0045774	0.5150126	0.1582250	0.3707749	0.0031198	0.3402377	0.6453206	0.0296372	0.4095914	0.6729266	0.6402584
50	0.0383724	0.0265075	0.5808345	0.6627265	0.0880344	0.1554588	0.0691244	0.4824887	0.5313386	0.0627805	0.3537575	0.4809803	0.0379285	0.2097103	0.3199012	0.4497633	0.1652199	0.4127168	0.6168007	0.3376614	0.7219093	0.6598753	0.8338019	0.6580250	0.1994946	0.6741979	0.1306092	0.3116977	0.0043442	0.3344256	0.7406177	0.0513291	0.3922765	0.7968523	0.7196275
100	0.0114121	0.0167163	0.5746359	0.6615194	0.0937493	0.0434496	0.0782776	0.5242424	0.5009698	0.0547076	0.2971085	0.5168061	0.0681991	0.0694142	0.3870172	0.5257657	0.1423788	0.2368318	0.5856655	0.4559142	0.6748808	0.5717068	0.7138044	0.6177416	0.1952766	0.6780013	0.1618774	0.2682504	0.0142665	0.3028627	0.7282432	0.0372927	0.4757668	0.6895967	0.6994589
150	0.0136097	0.0143756	0.7012987	0.7149122	0.0922537	0.0473584	0.0594689	0.3470747	0.3828848	0.0681787	0.2302244	0.4512786	0.0402087	0.0044842	0.3068722	0.7801583	0.0839702	0.2206237	0.6507614	0.5164725	0.8202801	0.6217276	0.7493481	0.7923552	0.2291660	0.6849325	0.1588877	0.2158255	0.0260894	0.4820323	0.7703254	0.0392290	0.4135169	0.4874843	0.9240490
200	0.0193247	0.0090179	0.8496427	0.8886279	0.0726019	0.0205739	0.0677899	0.5051792	0.5413477	0.0524914	0.1959263	0.5982231	0.0240654	0.0071776	0.2312342	0.7911247	0.0726427	0.1640810	0.6093930	0.5503638	0.6589158	0.5884872	0.7001276	0.7258733	0.3076745	0.6680279	0.1271923	0.2673809	0.0074988	0.4732275	0.7913711	0.0370890	0.3062994	0.7625978	0.8191734
250	0.0230656	0.0184181	0.7079674	0.7028956	0.0452889	0.0253647	0.0730387	0.4301923	0.4213851	0.0633867	0.1964911	0.5191820	0.0378381	0.0543722	0.2865111	0.7885240	0.0820893	0.1661020	0.5815163	0.4673344	0.7332479	0.6138830	0.6699313	0.7565257	0.2644855	0.5716539	0.1471804	0.2687694	0.0137320	0.4376935	0.6919758	0.0528315	0.3687674	0.6644572	0.6731309
300	0.0297402	0.0148087	0.7214705	0.6667977	0.1129834	0.0407700	0.0466548	0.5330939	0.3623226	0.0269597	0.2238926	0.4161741	0.0859971	0.0099742	0.1918395	0.7388666	0.1043742	0.2067360	0.5672039	0.4220450	0.6853685	0.7116829	0.8266741	0.6473585	0.3310869	0.6497393	0.1832436	0.2681319	0.0055871	0.3966813	0.7221064	0.0441721	0.3940032	0.7272934	0.7076960
350	0.0534164	0.0116907	0.6165861	0.6903767	0.0621252	0.0127634	0.0578367	0.4378772	0.3819566	0.0480008	0.2263848	0.4523423	0.0760389	0.0119426	0.1752152	0.7524961	0.1040176	0.2198048	0.6514764	0.3982107	0.6371422	0.6352956	0.6656745	0.7202407	0.2363516	0.5468095	0.1378556	0.2907715	0.0032970	0.4329919	0.7456561	0.0249452	0.3743626	0.5531457	0.6432059
400	0.0156494	0.0287226	0.7466868	0.7851889	0.0848636	0.0185540	0.0457574	0.4831881	0.4558130	0.0321803	0.2831972	0.4657283	0.1071445	0.0178077	0.2801883	0.6888274	0.0580943	0.2895697	0.5568542	0.5799030	0.6174808	0.6130257	0.7609262	0.8045841	0.2512212	0.6020035	0.1167818	0.2469198	0.0038421	0.5178631	0.7090455	0.0218307	0.3601660	0.7453992	0.6470163
450	0.0159161	0.0146105	0.7836430	0.6969909	0.0660659	0.0159596	0.0423719	0.3674692	0.4549351	0.0325432	0.2965537	0.4990173	0.0487355	0.0154988	0.1958267	0.8236808	0.0356988	0.1748939	0.5655301	0.3668128	0.6944651	0.6616396	0.7218376	0.7141591	0.2118289	0.5386142	0.0982373	0.2777533	0.0097577	0.4770370	0.9149308	0.0685559	0.2919504	0.7019388	0.8174036
500	0.0406910	0.0124694	0.6107931	0.7713868	0.0993405	0.0077119	0.0308635	0.5699894	0.4358158	0.0067917	0.1655038	0.4120518	0.0443123	0.0144782	0.1522596	0.7753929	0.0192135	0.2632398	0.5863905	0.5676176	0.6954949	0.6496576	0.7525024	0.6785540	0.2604771	0.6484394	0.1299369	0.2895957	0.0019565	0.5411844	0.7226061	0.0866962	0.3530797	0.6430791	0.6165925
550	0.0414758	0.0077959	0.7201240	0.6546478	0.1191718	0.5137698	0.0675450	0.6774126	0.5931851	0.0121239	0.6430120	0.4963563	0.0311513	0.6277329	0.2265337	0.7697717	0.0854129	0.5932532	0.7606626	0.1053785	0.7113181	0.2489476	0.7423379	0.6755545	0.0471509	0.2734459	0.1409130	0.2555807	0.0068402	0.5333867	0.5684333	0.0493162	0.3379704	0.8055340	0.6612413
600	0.0241518	0.0125338	0.6329111	0.7163563	0.1325783	0.5409679	0.0648017	0.6517037	0.7280685	0.0491265	0.6955944	0.4895447	0.0708833	0.5921743	0.2807430	0.5968305	0.1350293	0.6227688	0.8391833	0.0358404	0.7221662	0.3669015	0.7030391	0.5878436	0.0508217	0.1525245	0.1740860	0.4399516	0.0056358	0.5031852	0.7702815	0.0404226	0.4061031	0.6430566	0.6864657
650	0.0383594	0.0125619	0.6348765	0.6291354	0.0525024	0.6404898	0.0795467	0.6264620	0.7051329	0.0494727	0.7509902	0.4880235	0.0395097	0.7226449	0.3119218	0.4767178	0.1441168	0.5065929	0.8124977	0.0174867	0.7787929	0.3295911	0.7179211	0.5998090	0.0067867	0.1919708	0.1268303	0.7062200	0.0211156	0.4018261	0.6770329	0.0582194	0.3120023	0.5486562	0.6840323
700	0.0256931	0.0093242	0.7859842	0.5967956	0.0878539	0.4658362	0.0616569	0.6544872	0.8113505	0.0844753	0.7423746	0.5284324	0.0622230	0.7278101	0.3848380	0.5386838	0.1607213	0.6313304	0.6911790	0.0029677	0.7219094	0.2699904	0.6523184	0.9054727	0.0014150	0.2421255	0.1526468	0.6350215	0.0073845	0.3555591	0.8813772	0.0251714	0.3288041	0.5780521	0.6928270
750	0.1038929	0.0188664	0.6794676	0.6203628	0.1190854	0.6404541	0.0561156	0.6824032	0.7116799	0.0717705	0.7967062	0.5154586	0.0656805	0.7433548	0.3360199	0.4667367	0.1975856	0.7951013	0.6731965	0.0021647	0.7336794	0.2660540	0.7392045	0.7087063	0.0054920	0.4029398	0.1607273	0.5207144	0.0069124	0.3261553	0.6633198	0.0313975	0.2808823	0.7574873	0.5944127
800	0.0266099	0.0668379	0.6782943	0.6482206	0.1030805	0.6425483	0.0568590	0.7059296	0.7181921	0.0630921	0.7807819	0.4521963	0.0476068	0.8229676	0.3980384	0.4251653	0.1316251	0.6827628	0.7862914	0.0046883	0.6899064	0.3563126	0.6732534	0.7369474	0.0145769	0.3513704	0.1352579	0.5370707	0.0028554	0.2964129	0.7733647	0.0327709	0.3131886	0.6598220	0.6719613
850	0.0278368	0.0539116	0.6360667	0.5965327	0.1067966	0.6266498	0.0367443	0.7455190	0.7024417	0.0790785	0.6426588	0.4471911	0.0428726	0.7902405	0.3969601	0.6121365	0.1656305	0.7255707	0.6488125	0.0004461	0.6807399	0.3043127	0.7652879	0.6422757	0.0085220	0.3745996	0.1305516	0.4720697	0.0059234	0.3184647	0.7824118	0.0474295	0.3487909	0.7091125	0.5981496
900	0.0157647	0.0263249	0.6396942	0.7618627	0.1007301	0.7137832	0.0443577	0.7317645	0.6592558	0.0631553	0.7936901	0.4868769	0.0506562	0.6738398	0.3745272	0.4786399	0.2493952	0.6995645	0.6380837	0.0042149	0.6145198	0.2530784	0.6763303	0.6364075	0.0141613	0.4064148	0.1125485	0.4335412	0.0031231	0.2800284	0.8031337	0.0293283	0.3552881	0.7327258	0.6338244
950	0.0181283	0.0166900	0.6892754	0.5548522	0.0987484	0.7004821	0.0558891	0.5797787	0.7537018	0.0649215	0.7368893	0.4218930	0.0751252	0.6639035	0.3159214	0.4351871	0.1618161	0.6512209	0.7499521	0.0048829	0.6285304	0.2890882	0.7687894	0.5707584	0.0050482	0.5058645	0.1643097	0.3616327	0.0009172	0.2220755	0.7508136	0.0415796	0.3491279	0.6979204	0.6793365
1000	0.0167961	0.0189508	0.7985046	0.5590303	0.1164750	0.7335317	0.0602215	0.7499060	0.6736895	0.0594195	0.6696438	0.4234280	0.0352110	0.7241935	0.4072177	0.5451640	0.1330154	0.6986074	0.8126157	0.0043918	0.7172434	0.2704690	0.9023208	0.7393772	0.0111762	0.5517186	0.0974213	0.3136939	0.0204593	0.3520699	0.8083776	0.0822775	0.4060378	0.6922205	0.6168995

0	0.0215283	0.0085064	0.7799079	0.6817529	0.1016777	0.6371154	0.0452649	0.7552935	0.8252150	0.0739897	0.7076193	0.5310153	0.0368134	0.7690614	0.3589132	0.4663640	0.2596662	0.6223446	0.7400215	0.0042272	0.6834619	0.3515110	0.6764038	0.6981551	0.0049632	0.4510372	0.1873575	0.4442867	0.0071698	0.3247046	0.7119277	0.0343780	0.3438862	0.7258490	0.7208088
50	0.0153091	0.5003377	0.3803044	0.6917668	0.0794415	0.8203334	0.0511780	0.7058974	0.6141210	0.2959050	0.7935515	0.5314984	0.0574568	0.7423701	0.3246204	0.3841463	0.1644967	0.3500409	0.5122190	0.0431519	0.6367394	0.2976794	0.5094207	0.5934341	0.0059158	0.5384509	0.1262251	0.3601103	0.4428730	0.2767569	0.6989746	0.0329927	0.2876192	0.5989302	0.6934875
100	0.0361506	0.7235788	0.4206081	0.6658109	0.1018685	0.7218350	0.0385619	0.7719655	0.8196344	0.4544632	0.5943558	0.6099407	0.0337613	0.6856093	0.3344822	0.4855547	0.1314916	0.2887982	0.5869123	0.0277319	0.5912588	0.2849533	0.4310500	0.6892492	0.0094759	0.4540587	0.1373487	0.4241993	0.6294001	0.2449320	0.7795490	0.0422463	0.3414547	0.7653055	0.6231434
