"Time"	G1	G3	G5	G7	G8	G4	G83	G22	G6	G87	G85	G86	G54	G89	G88	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G23	G80	G82	G51	G50	G58	G31	G78	G94	G93	G95	G91	G90	G17	G65	G16	G57	G52	G34	G55	G56	G33	G36	G37	G72
150	0.1291922	0.1609579	0.1671116	0.6464316	0.7953071	0.4508718	0.5246196	0.4004578	0.0304822	0.4719107	0.3848333	0.7304844	0.1429592	0.1008379	0.6909088	0.4546538	0.5360270	0.3997992	0.4365675	0.5140675	0.3843090	0.5582287	0.5967791	0.3944135	0.1609440	0.1751529	0.6244599	0.6297292	0.2098433	0.0649625	0.4919484	0.1303368	0.3476342	0.5434234	0.2977360	0.1097811	0.0122911	0.8152929	0.4891435	0.7666357	0.2693295	0.0387445	0.7208232	0.3773526	0.3416629	0.3362048	0.4270707	0.6612264	0.3161776	0.6775756
200	0.1141532	0.1057533	0.1839848	0.7751489	0.6350977	0.4891355	0.3845970	0.4177750	0.0323753	0.3761770	0.3670751	0.7754974	0.1082196	0.0313536	0.6961343	0.3140392	0.6370875	0.3282616	0.3235506	0.5443739	0.4693733	0.6295396	0.7785098	0.4352310	0.0816901	0.1880087	0.6531340	0.6499970	0.2110173	0.0893716	0.6713627	0.1326409	0.3729391	0.4024752	0.2147867	0.1386886	0.0108658	0.7955618	0.3737493	0.7171485	0.3681225	0.0609112	0.7388603	0.3732228	0.3700137	0.2266407	0.4694644	0.6580226	0.2924904	0.6157948
250	0.1133990	0.1034562	0.2930865	0.6206820	0.7596994	0.5209109	0.5470845	0.4954796	0.0191636	0.3422741	0.3600502	0.7022624	0.2012990	0.0575284	0.6284773	0.3865102	0.5038873	0.3311764	0.3195374	0.5464805	0.2845650	0.5770897	0.7300009	0.4066484	0.0503490	0.1595006	0.6260366	0.5701331	0.2365063	0.0910615	0.4934137	0.1369798	0.3431563	0.2089915	0.2316525	0.1115890	0.0312053	0.6766526	0.4081489	0.6484386	0.3178093	0.0209937	0.7741563	0.4416278	0.3415104	0.2521536	0.4339914	0.5506305	0.2491066	0.7060167
300	0.1408974	0.1583206	0.2343577	0.7046197	0.7021446	0.5460944	0.4611002	0.4576554	0.0298517	0.3681880	0.3792344	0.6881624	0.2351120	0.0725031	0.6939694	0.3843783	0.5042833	0.3169407	0.3249094	0.4727603	0.2902753	0.5544603	0.6793315	0.5744045	0.0710402	0.0775620	0.5562299	0.5878799	0.1957453	0.0388983	0.4809634	0.1122699	0.2839125	0.2104565	0.2261246	0.1060116	0.0155046	0.8111227	0.3865748	0.6690952	0.2879392	0.0374029	0.6366286	0.3684335	0.4445824	0.2754768	0.6012661	0.6400242	0.2795364	0.5871799
350	0.1116053	0.1338619	0.2017557	0.7171314	0.7291893	0.5633487	0.4372893	0.3954212	0.0260941	0.3973986	0.4127434	0.7898475	0.0809787	0.0910465	0.6899530	0.4110757	0.4986374	0.3713410	0.3616446	0.5056738	0.3222768	0.4797628	0.7875048	0.4757442	0.0657433	0.1137466	0.5986375	0.7213611	0.2446532	0.0781983	0.4985750	0.1243756	0.3458263	0.3172980	0.2184651	0.1869120	0.0063386	0.7306943	0.4042185	0.6286641	0.3252349	0.0377257	0.6385492	0.4082422	0.3464303	0.3261238	0.5352446	0.5566073	0.2784601	0.6326160
400	0.0971968	0.1464223	0.1625155	0.7349125	0.7032287	0.5715427	0.4102647	0.4217462	0.0155686	0.4027445	0.3881340	0.6378369	0.1618439	0.1324534	0.7944162	0.4264064	0.5213694	0.3238040	0.4178484	0.5262472	0.3022439	0.5219748	0.7892876	0.4908503	0.0581773	0.1265376	0.5904488	0.6579442	0.2261939	0.0602645	0.4377638	0.1001842	0.2854145	0.2705307	0.2134104	0.1094548	0.0108091	0.6570622	0.4177699	0.7593532	0.2271862	0.0272333	0.6799916	0.3650629	0.3686798	0.3246675	0.4260076	0.5275005	0.3502638	0.4948235
450	0.0954523	0.1103846	0.2420014	0.7759104	0.7133302	0.5131568	0.4600131	0.4498750	0.0159327	0.4527281	0.3054054	0.6099123	0.1084483	0.0832236	0.5745514	0.4170971	0.4991337	0.3747112	0.3674701	0.5027228	0.3973243	0.6101326	0.5791116	0.5842154	0.0535085	0.1661597	0.6277565	0.7284958	0.2490575	0.0868094	0.5163413	0.1260703	0.2082784	0.3003810	0.2684629	0.0982819	0.0223409	0.6938140	0.4036435	0.6177652	0.3203851	0.0723254	0.8177372	0.4128585	0.3096636	0.3476450	0.4375987	0.5925425	0.3485753	0.5926065
500	0.0569862	0.1371544	0.1921288	0.6377641	0.5718363	0.6295814	0.4111976	0.4633201	0.0226295	0.3770625	0.3842384	0.6787457	0.1533187	0.0899646	0.7771755	0.3250272	0.4185714	0.3701147	0.3376708	0.6274883	0.3447672	0.4535421	0.7860529	0.4576011	0.0684859	0.2549797	0.8047450	0.7510257	0.1369229	0.0556511	0.5294049	0.0941360	0.2391010	0.3293571	0.2069244	0.1060454	0.0033375	0.5465565	0.4295940	0.7206877	0.3251766	0.0779036	0.6303917	0.3534469	0.4692951	0.3101418	0.3926420	0.8109296	0.2155107	0.6203865
550	0.1086503	0.1278413	0.3179053	0.5261584	0.5665555	0.3030982	0.4714953	0.7590796	0.0356027	0.0668552	0.5302587	0.6859249	0.1069494	0.0882715	0.6408537	0.3088329	0.2852917	0.3700041	0.1655600	0.4718993	0.4047126	0.4387851	0.7290932	0.4343460	0.1053083	0.3324611	0.7355437	0.7311339	0.2193762	0.0401632	0.5774478	0.0920325	0.5851775	0.3554433	0.2301108	0.1542025	0.0291083	0.6690288	0.4191390	0.7569075	0.2658903	0.0469842	0.6703446	0.4418135	0.3955953	0.2320320	0.4495077	0.6504850	0.1710558	0.6217945
600	0.0988516	0.1453866	0.2569579	0.6224925	0.7131521	0.1660263	0.4977131	0.6641484	0.0479948	0.0240554	0.4865990	0.7704817	0.1491605	0.0781173	0.7026217	0.3928402	0.4210959	0.3510464	0.1005610	0.4322263	0.5130139	0.6655790	0.8315628	0.3523568	0.1324188	0.2373481	0.6168168	0.6383812	0.2387316	0.0651296	0.7979509	0.1378950	0.6120961	0.4273009	0.2853610	0.2813307	0.0177860	0.6037254	0.4812176	0.7740391	0.2615569	0.0546823	0.7042551	0.4766771	0.4475060	0.3353450	0.3532155	0.6631092	0.1196216	0.4776188
650	0.1656007	0.1638482	0.1614963	0.6068524	0.7868742	0.4870611	0.4338575	0.7208306	0.0186235	0.0103293	0.4419569	0.8622696	0.1572272	0.0726422	0.6890733	0.4241978	0.4337552	0.3286581	0.0756157	0.4553453	0.5303566	0.6195122	0.6761141	0.4221934	0.1984650	0.2365652	0.6073633	0.7950300	0.2396871	0.0188545	0.5904864	0.0934006	0.7486083	0.6274236	0.3234151	0.3134146	0.0195700	0.8003087	0.3416766	0.6464985	0.3070089	0.0765030	0.6333475	0.4074375	0.4066101	0.2886508	0.5814493	0.5995718	0.1463448	0.6468343
700	0.0914089	0.2626843	0.1044049	0.6971206	0.8672647	0.4670881	0.4836230	0.7690745	0.0178511	0.0000000	0.4918223	0.6674445	0.1857819	0.0819764	0.6686560	0.3969135	0.3276855	0.3281394	0.0640991	0.4614595	0.6317936	0.5180702	0.6872496	0.3962030	0.1820911	0.3102246	0.7506103	0.5744014	0.1858803	0.0142605	0.6413814	0.0933819	0.8428306	0.6890793	0.3934258	0.3404828	0.0112965	0.6732591	0.3167339	0.7454872	0.2694964	0.0706528	0.7392756	0.4235586	0.5739985	0.2350722	0.4767782	0.7144456	0.1118879	0.6014273
750	0.1200513	0.2230255	0.1105123	0.6436843	0.6100101	0.4693588	0.4949923	0.7464535	0.0222214	0.0000747	0.4912800	0.8483283	0.1483112	0.0456015	0.6785488	0.3104531	0.3309427	0.3633333	0.0759725	0.5542727	0.5261220	0.7895670	0.8279041	0.4469915	0.2019589	0.4048902	0.8390750	0.5152780	0.2328756	0.0359376	0.7355297	0.1344436	0.8351358	0.6658823	0.3843000	0.3284692	0.0132195	0.8030382	0.3646942	0.6512699	0.3109481	0.0578174	0.8753267	0.4680398	0.4330837	0.2526901	0.4848766	0.7346797	0.1576935	0.6931260
800	0.1072839	0.0952692	0.1587243	0.7233520	0.6609190	0.2724249	0.5855684	0.8195557	0.0331069	0.0033431	0.6737015	0.7127872	0.1033701	0.0415127	0.7589348	0.3451942	0.4380637	0.4443187	0.0634848	0.5590069	0.4854024	0.5721559	0.6891478	0.3752654	0.2683293	0.4994806	0.6543516	0.6845565	0.1894593	0.0195194	0.6203365	0.1085956	0.6757607	0.5412589	0.3494472	0.3619000	0.0041246	0.7103681	0.3463838	0.7858511	0.3425905	0.0710255	0.6075823	0.5064713	0.3301118	0.3139777	0.3794579	0.6939386	0.1321628	0.6734454
850	0.1345819	0.1539474	0.1422515	0.6531447	0.6294855	0.3165035	0.4847449	0.5054896	0.0229856	0.0049508	0.5031250	0.6545417	0.0988753	0.1448319	0.7255774	0.3309437	0.3133381	0.3630656	0.0441123	0.5560473	0.6123528	0.6062033	0.7547089	0.4238469	0.2935981	0.4711863	0.6507660	0.6853541	0.2187794	0.0406688	0.7576628	0.1567493	0.7409245	0.5406946	0.3254125	0.3963762	0.0110120	0.5989515	0.4481276	0.7522100	0.3591769	0.0438613	0.4819012	0.4032702	0.3871077	0.3363688	0.4354271	0.7052566	0.1040473	0.6704542
900	0.1015893	0.1046751	0.1137394	0.6648366	0.9163724	0.2399659	0.5099651	0.8478821	0.0288191	0.0012762	0.5613123	0.8151737	0.1251490	0.0872582	0.7124137	0.4257796	0.3153498	0.3047626	0.0973325	0.4918642	0.5203777	0.7180275	0.7135089	0.4712873	0.3059142	0.3871526	0.5892237	0.5605578	0.1931910	0.0354631	0.6009802	0.1138246	0.6390472	0.5993088	0.2285026	0.3211273	0.0043904	0.6395962	0.3587604	0.6333770	0.3145183	0.0558650	0.6469158	0.4061249	0.3527657	0.2397310	0.4704202	0.7279941	0.0781415	0.8858029
950	0.0833986	0.1343698	0.0993143	0.6439236	0.7049484	0.3129333	0.6112036	0.7075304	0.0089923	0.0028530	0.6006368	0.6684323	0.1140855	0.0667825	0.6171810	0.3982894	0.3114966	0.3428077	0.0685379	0.6348068	0.6644668	0.5025944	0.7536141	0.5123133	0.3894723	0.4664925	0.6558416	0.6411754	0.2275281	0.0173833	0.7144147	0.1553996	0.7048143	0.5964761	0.3706212	0.3194264	0.0090104	0.7478337	0.3490194	0.7416736	0.3177766	0.0354477	0.5377648	0.4363770	0.4246328	0.2592844	0.3980164	0.6832610	0.0838300	0.8003354
1000	0.0849022	0.1215397	0.1568597	0.8003816	0.6812716	0.2158332	0.4418653	0.6696888	0.0189576	0.0015545	0.5764296	0.6383172	0.1096931	0.0553511	0.7985333	0.5208245	0.2939964	0.3451768	0.0477757	0.5981049	0.5665331	0.6525197	0.7410457	0.5069067	0.4002686	0.5110767	0.5455471	0.5854976	0.2295438	0.0299316	0.7642017	0.1352707	0.6281588	0.5922246	0.3743260	0.3457365	0.0214515	0.7559095	0.5282898	0.6090800	0.3324169	0.1044889	0.5349062	0.5283974	0.4328298	0.2402791	0.4191539	0.6548935	0.2023797	0.6403439

0	0.1077798	0.1662533	0.1774695	0.8984164	0.6826271	0.2444996	0.4659582	0.8363761	0.0403943	0.0021691	0.6269278	0.7249746	0.1689393	0.0639293	0.6458804	0.4769904	0.4181972	0.2925900	0.0448605	0.5812720	0.5516035	0.5166450	0.8767915	0.3649299	0.2630782	0.3004066	0.6225390	0.5938784	0.2127329	0.0286275	0.7943796	0.1614699	0.7053129	0.8036152	0.4002053	0.3514798	0.0158332	0.6796298	0.4215982	0.6725873	0.3315249	0.0755130	0.4978929	0.5724632	0.4838908	0.2404370	0.4039589	0.8194530	0.1501773	0.6989135
50	0.0572783	0.1285541	0.2124061	0.7659861	0.6944740	0.2222903	0.6254821	0.6532565	0.0064157	0.0686399	0.5147487	0.6573598	0.0432825	0.0461702	0.4689799	0.4379532	0.1699671	0.1246006	0.3650043	0.2686636	0.3033947	0.5110366	0.7478294	0.4024800	0.4406987	0.3700944	0.6352429	0.5740469	0.1929926	0.0463463	0.6722360	0.2000448	0.6644756	0.6368985	0.2630233	0.3771962	0.0054472	0.5769801	0.3713899	0.5648223	0.1439460	0.1249454	0.5865369	0.5146107	0.4572262	0.0583928	0.4445209	0.6525831	0.1409979	0.7594804
100	0.0121436	0.1354077	0.3104659	0.7153061	0.7333857	0.0919027	0.5160613	0.7418823	0.0150633	0.0798626	0.6918122	0.7943163	0.0160206	0.0493821	0.4475171	0.3970397	0.1828418	0.0706269	0.4466396	0.2483568	0.2491986	0.7766994	0.7262281	0.4025597	0.4682394	0.4166369	0.7893245	0.4302199	0.1557141	0.0316392	0.7174202	0.1683983	0.7497309	0.7638198	0.4328761	0.4124326	0.0162694	0.4427896	0.4238997	0.6535951	0.1189887	0.1156537	0.2384287	0.6326355	0.4316938	0.0119156	0.4751079	0.6769454	0.1361111	0.6842347
150	0.0213519	0.1368803	0.4209796	0.6642477	0.6701854	0.0422282	0.6676621	0.6576703	0.0525359	0.0673529	0.7061274	0.6436386	0.0121260	0.0560022	0.5145515	0.3445782	0.1461134	0.0680246	0.4305176	0.3235512	0.4091305	0.6768634	0.7485319	0.4213863	0.5375112	0.4174981	0.6368137	0.4454073	0.0738059	0.0313527	0.7230938	0.1398605	0.7052970	0.7700591	0.3710029	0.5579843	0.0373262	0.4536546	0.3031402	0.6988550	0.1067613	0.1616640	0.1466559	0.6203550	0.5938141	0.0054179	0.4880925	0.6951245	0.1119038	0.6843270
200	0.0268462	0.0602375	0.4475163	0.6491208	0.6144765	0.0510215	0.6777397	0.7558863	0.1219153	0.0895106	0.7911946	0.6796278	0.0111373	0.1588464	0.4238154	0.4436390	0.1613781	0.0666252	0.3594713	0.2756203	0.3170944	0.6419591	0.6713742	0.4052811	0.4102552	0.3867392	0.6822810	0.5073716	0.0383640	0.0076938	0.6155240	0.1528397	0.7048916	0.6052344	0.3222174	0.3792630	0.0193368	0.4736572	0.3080709	0.8361202	0.0659652	0.4690772	0.0841497	0.6334829	0.5486348	0.0112730	0.5207237	0.6807330	0.1314020	0.6556578
250	0.0151652	0.0978158	0.6703300	0.7010214	0.6881513	0.0342848	0.4750902	0.6895628	0.1368193	0.1479620	0.6474484	0.7179309	0.0309418	0.1966078	0.5310848	0.4683442	0.2731445	0.0617344	0.5674114	0.2677094	0.3085010	0.5013552	0.8218814	0.4750977	0.3495300	0.2957615	0.6033829	0.4821386	0.0855377	0.0142904	0.6974760	0.2241638	0.6797356	0.6128642	0.2651304	0.3955834	0.0057534	0.4659018	0.3967345	0.6301461	0.0641661	0.5528811	0.0172267	0.6252854	0.4546537	0.0005586	0.4661598	0.7817694	0.1383222	0.6842895
300	0.0036170	0.0442450	0.6516417	0.7517171	0.6897182	0.0392417	0.4962686	0.6973955	0.0896818	0.0931551	0.7623786	0.6626444	0.0050354	0.2302969	0.3941901	0.2995390	0.1516851	0.0452247	0.5338100	0.3091051	0.3277721	0.6125285	0.7491102	0.5423170	0.3734635	0.3202982	0.5662363	0.4321652	0.0420151	0.0390868	0.8165767	0.1592829	0.6715234	0.8033964	0.3482148	0.4127135	0.0134893	0.4153446	0.3258932	0.8478497	0.0765330	0.5648851	0.0118367	0.5947792	0.5897663	0.0014750	0.4668052	0.7444735	0.1756584	0.6805640
350	0.0071385	0.0359325	0.5976477	0.7211023	0.6706036	0.0436789	0.4140768	0.7734984	0.0992995	0.1114154	0.6899847	0.7944881	0.0077647	0.2252048	0.5042559	0.3100391	0.1193077	0.0497446	0.4972552	0.3211009	0.3709720	0.6288333	0.6229562	0.4685404	0.3634245	0.3155435	0.5987703	0.4951304	0.0972042	0.0146606	0.7468404	0.1951572	0.6452357	0.6225507	0.3597137	0.4306896	0.0083384	0.4127122	0.2715217	0.6853417	0.1014322	0.5026820	0.0146379	0.6961487	0.5049804	0.0003245	0.4817341	0.5516394	0.1728429	0.7320288
400	0.0198816	0.0727972	0.7261236	0.7494309	0.6409950	0.0218865	0.5418033	0.7259388	0.1552370	0.0994999	0.7086455	0.6171420	0.0149490	0.1813843	0.5324623	0.3034715	0.2361397	0.0560527	0.5394939	0.2847613	0.3053677	0.6692457	0.6754859	0.4649598	0.4299327	0.3744090	0.5851542	0.4688807	0.0605227	0.0495642	0.6584980	0.2717031	0.6813423	0.6617752	0.4800974	0.4259548	0.0377028	0.5083539	0.3366691	0.7199995	0.0747079	0.4386849	0.0126203	0.5834193	0.6286244	0.0033247	0.5446184	0.6021582	0.1912226	0.5980118
450	0.0122165	0.0725624	0.6756320	0.7012625	0.6498318	0.0956530	0.4952950	0.7054529	0.0819107	0.0881656	0.8336338	0.6540881	0.0217834	0.1913541	0.3739707	0.2783233	0.1920796	0.0122135	0.6314289	0.2811870	0.2883795	0.5435190	0.7691695	0.3801637	0.4627055	0.3581836	0.6036379	0.3778810	0.0566178	0.0077354	0.8135193	0.2233356	0.6233465	0.7602992	0.5371045	0.3420815	0.0519413	0.4220569	0.3112218	0.8680253	0.1033141	0.4274162	0.0096227	0.7273425	0.5662862	0.0007423	0.4126969	0.6684887	0.1976085	0.6942935
500	0.0252059	0.0636670	0.6959703	0.7803465	0.6901493	0.0456345	0.4599264	0.6092111	0.1696011	0.0787552	0.8464232	0.7110462	0.0113632	0.2374490	0.4470705	0.3337926	0.1485223	0.0179404	0.4981984	0.2746212	0.3112528	0.5923295	0.6907085	0.4864600	0.3976448	0.4377439	0.7203370	0.5452220	0.0476503	0.0101251	0.7585731	0.2480932	0.7426076	0.6968794	0.3902818	0.3642011	0.0248762	0.4581676	0.2605207	0.7253952	0.0568830	0.4497522	0.0448367	0.7204905	0.5790235	0.0018993	0.4340531	0.6922962	0.2023639	0.6293815
550	0.0706446	0.0984225	0.7206777	0.7041956	0.6775741	0.0653045	0.3815339	0.7896381	0.2862145	0.0921054	0.7170902	0.8133014	0.0967444	0.2596798	0.6379571	0.2326475	0.4729269	0.2842375	0.2275583	0.6015012	0.5918198	0.7347072	0.6756696	0.3740932	0.2599531	0.4182933	0.6580224	0.5489533	0.0815378	0.0125406	0.6557920	0.2014078	0.6966170	0.7010363	0.3175429	0.2734531	0.0019933	0.6545431	0.3089459	0.7918752	0.1683369	0.4936173	0.0266771	0.5876847	0.5630811	0.1166173	0.2531032	0.7456480	0.2299797	0.6637792
600	0.0904467	0.0602295	0.4291085	0.8176286	0.8101914	0.1626520	0.3698798	0.7720808	0.1403846	0.1358308	0.7650228	0.6588260	0.1102612	0.3822830	0.4687868	0.2853820	0.4060754	0.3400011	0.1627776	0.7071126	0.6252776	0.5494218	0.8227751	0.4617665	0.3673668	0.4168315	0.7298580	0.5559579	0.0946297	0.0092091	0.7445066	0.1154718	0.5139009	0.5146208	0.3219032	0.2829984	0.0026131	0.5749034	0.3948120	0.8247135	0.1398974	0.4164489	0.1728033	0.5450345	0.5417534	0.1993004	0.1928623	0.6905174	0.0518763	0.5772610
650	0.1035181	0.1221931	0.2241828	0.7514534	0.6621086	0.4068457	0.3074051	0.7229751	0.0719290	0.0368140	0.6256855	0.6456651	0.1340985	0.2336536	0.5279550	0.3537077	0.3313054	0.5271038	0.1010133	0.7178344	0.6405361	0.7027746	0.7336324	0.3354948	0.3347287	0.3941498	0.6694624	0.6097826	0.1515284	0.0319394	0.7133390	0.0994045	0.7092953	0.6941632	0.3194762	0.3575152	0.0183750	0.7856313	0.3748848	0.7136826	0.1247387	0.3584160	0.3898954	0.4781316	0.4244739	0.2376138	0.3143000	0.6761395	0.0319728	0.8131920
700	0.1012379	0.1027133	0.2365870	0.8029593	0.7675777	0.2593261	0.5017388	0.8321926	0.0568415	0.0138505	0.6767839	0.5908609	0.1225114	0.1170439	0.6640188	0.3768527	0.3562932	0.4006459	0.0902756	0.5430936	0.5296727	0.8499894	0.6590459	0.5137769	0.3052773	0.3681093	0.5622116	0.6197029	0.2755137	0.0106472	0.7144165	0.1086193	0.6449476	0.6155417	0.3698087	0.3692651	0.0031405	0.6989245	0.4387809	0.6783515	0.1765851	0.3511261	0.4265008	0.4228730	0.5355657	0.2797553	0.4024861	0.6233608	0.0824118	0.6369909
750	0.0889751	0.1479537	0.1909544	0.7539360	0.6619092	0.4256509	0.4224036	0.7304034	0.0256565	0.0041066	0.5679067	0.8956631	0.1477548	0.1835747	0.7168950	0.3742885	0.3132754	0.4122101	0.0385393	0.5848284	0.5209414	0.6537875	0.7344323	0.4348650	0.2900421	0.3796593	0.5641232	0.6706328	0.1429316	0.0263838	0.7712795	0.0854796	0.6893494	0.5518946	0.4625247	0.4038478	0.0111584	0.5797021	0.3423354	0.7111074	0.3048059	0.1113677	0.5424582	0.4178195	0.4100184	0.2889752	0.5473927	0.6068625	0.0762833	0.7243158
800	0.0711988	0.1881962	0.1060762	0.6632253	0.5154168	0.4172141	0.5726718	0.8372796	0.0301045	0.0015119	0.5860834	0.7233348	0.1305643	0.1094601	0.6458994	0.3945872	0.2488411	0.3638535	0.0643772	0.6381175	0.4819600	0.6438843	0.7889385	0.3770601	0.3231438	0.4532678	0.7141109	0.5412027	0.2478004	0.0124374	0.8286881	0.1143183	0.6619821	0.7388802	0.3317028	0.3013376	0.0099649	0.7279718	0.3817426	0.7305111	0.2824332	0.1417180	0.6671035	0.4351563	0.4101428	0.1959569	0.4432657	0.8077376	0.1198521	0.7280758
850	0.1616152	0.1579431	0.0634120	0.6726227	0.7491239	0.3515854	0.5162464	0.7236601	0.0367652	0.0004094	0.6769175	0.7607403	0.0959548	0.0650826	0.6325403	0.4200102	0.4072473	0.3407745	0.0599969	0.4662185	0.6186741	0.5951893	0.6908560	0.3242315	0.3119421	0.3535705	0.5996010	0.6341479	0.2534103	0.0285253	0.6875058	0.1372894	0.6540558	0.6917912	0.3836200	0.3912477	0.0058564	0.7526118	0.3924437	0.6513499	0.2866597	0.0906284	0.5395872	0.3536314	0.4927684	0.2895162	0.4947912	0.6597103	0.2074152	0.6468722
900	0.1993368	0.1275018	0.1092379	0.6899637	0.6561205	0.3560149	0.4127636	0.7567669	0.0473868	0.0016777	0.6515870	0.7260216	0.1165912	0.0688005	0.7455625	0.3918958	0.3162438	0.4578191	0.0607322	0.4053760	0.6415476	0.5568610	0.5750434	0.3903512	0.3263376	0.3901201	0.7063010	0.7208469	0.2299102	0.0292698	0.6165275	0.0997728	0.6595699	0.6104639	0.4122793	0.3156441	0.0281809	0.7786985	0.5610549	0.6394634	0.3275968	0.1115228	0.7158753	0.5569068	0.3930455	0.2655538	0.5473470	0.6403060	0.1899196	0.7253721
950	0.1238531	0.1636882	0.0725088	0.7035694	0.5639687	0.5783812	0.4383832	0.7571304	0.0157943	0.0010469	0.4856648	0.6682288	0.1521373	0.0776272	0.6656365	0.2839614	0.3152506	0.3440292	0.0448062	0.4819870	0.5908283	0.5489595	0.8131776	0.3368725	0.3407347	0.4714103	0.5609282	0.5450774	0.2282088	0.0385827	0.6285652	0.0951959	0.6464315	0.6787581	0.3060400	0.3484308	0.0259538	0.7551051	0.4872288	0.6246489	0.2249544	0.0983636	0.6938591	0.4751901	0.4841126	0.2102597	0.4420075	0.5837579	0.1625467	0.7682043
1000	0.1821594	0.1711055	0.0634263	0.7115821	0.7266084	0.4936081	0.5215594	0.6944151	0.0438778	0.0004831	0.5540285	0.5964387	0.1781761	0.1197276	0.8522154	0.4164075	0.3991074	0.3151780	0.0401870	0.4539742	0.6509129	0.5712043	0.7384439	0.5060033	0.3429743	0.4662879	0.7280088	0.5641106	0.2148246	0.0184503	0.6171609	0.1306570	0.6984916	0.6599900	0.3270431	0.3160309	0.0170263	0.6654879	0.4714966	0.7370167	0.3214208	0.0967853	0.6034860	0.5259516	0.4437785	0.1962700	0.5452864	0.5734196	0.1074147	0.7154670

0	0.0829914	0.1044490	0.1734843	0.7111591	0.6284678	0.1624709	0.4918666	0.7253441	0.0444455	0.0005714	0.5313143	0.7480499	0.1092662	0.0821642	0.8121723	0.3608612	0.3496564	0.2821170	0.0658927	0.7214193	0.5943909	0.5093258	0.7716979	0.3867676	0.3520365	0.4251025	0.6277613	0.5917446	0.2662287	0.0159187	0.7357867	0.1372002	0.6309990	0.6999252	0.3630238	0.3654500	0.0165508	0.7917094	0.4351131	0.5782284	0.2762750	0.0724087	0.5262724	0.5872328	0.4363553	0.1994630	0.5131029	0.8144602	0.1623791	0.8217243
50	0.1307022	0.1293427	0.1872540	0.3698405	0.6250921	0.2807032	0.4782416	0.6571674	0.0230957	0.0034612	0.5256982	0.6045552	0.1076176	0.1159202	0.2905245	0.3832075	0.3004285	0.3101736	0.0598841	0.5012908	0.6017366	0.5208144	0.1435973	0.4646236	0.2821897	0.4137120	0.5410718	0.2955521	0.1983197	0.0376122	0.7757274	0.1196409	0.7022140	0.7734828	0.5568359	0.4416543	0.0222976	0.7736556	0.3652403	0.7260142	0.2445728	0.0708718	0.7488451	0.7190892	0.5775576	0.2274690	0.5007569	0.7935527	0.1149409	0.6803141
100	0.2069472	0.1494351	0.1478102	0.2637399	0.7601272	0.3479573	0.5061288	0.8182584	0.0226395	0.0008075	0.5401819	0.6997048	0.1462153	0.1161521	0.3055375	0.4628070	0.3289259	0.3428901	0.0371869	0.5711600	0.5673657	0.2651538	0.1149249	0.4340121	0.3423458	0.3207662	0.5657481	0.3634660	0.2556783	0.0482971	0.6570004	0.1837582	0.7897105	0.6416461	0.4820758	0.4287930	0.0156323	0.6826690	0.2733248	0.6454345	0.3225335	0.0470659	0.6996776	0.6441765	0.4644593	0.1973726	0.5200844	0.9400272	0.1521650	0.6725138
150	0.3481206	0.2664708	0.0507208	0.3061746	0.6525142	0.6272568	0.3608507	0.6693522	0.0502462	0.0014935	0.5422748	0.6948869	0.0731132	0.0762196	0.1572104	0.2710913	0.4000612	0.2998599	0.0291989	0.4941501	0.5331110	0.2314908	0.1174841	0.3252023	0.2954080	0.3797596	0.6134826	0.3082419	0.2475161	0.0650318	0.7218567	0.1333621	0.6389517	0.5778430	0.5220962	0.3971488	0.0105076	0.7125514	0.3771709	0.5620667	0.4136372	0.0674125	0.6864565	0.5994206	0.5785821	0.1499139	0.3989303	0.7496439	0.1687826	0.6881688
200	0.5499547	0.3518295	0.0281534	0.3126873	0.6125668	0.5914020	0.4035405	0.6765339	0.0232439	0.0052320	0.4587455	0.6321407	0.1692813	0.0500570	0.1695518	0.3374456	0.3833863	0.2725154	0.0360039	0.4090848	0.6566046	0.2217659	0.1247003	0.3634870	0.3469041	0.4144742	0.6478270	0.2659748	0.3369775	0.0490463	0.8059743	0.2039838	0.7328059	0.7550415	0.5665372	0.3868384	0.0145596	0.6152549	0.3594859	0.8485572	0.3854319	0.0476298	0.5499008	0.6689944	0.5382939	0.1065613	0.6088953	0.7399218	0.1244105	0.7182094
250	0.5650994	0.3705178	0.0084307	0.2209154	0.6900339	0.8648430	0.4461612	0.6419133	0.0032840	0.0035222	0.3826758	0.6363107	0.1151285	0.1032635	0.1672454	0.4416465	0.2664361	0.3321168	0.0944132	0.4818820	0.5835918	0.1303756	0.1013532	0.3715827	0.2321833	0.3364342	0.6820960	0.2399143	0.2124392	0.0692886	0.7388593	0.1849911	0.7779434	0.6109998	0.4890205	0.3856008	0.0078170	0.7898888	0.4026516	0.6752860	0.3815270	0.0318915	0.5916099	0.6372609	0.7414594	0.1071983	0.5152639	0.5505362	0.2438341	0.6383148
