"Time"	G1	G3	G7	G8	G4	G83	G6	G87	G86	G89	G54	G85	G88	G30	G29	G35	G99	G100	G32	G81
400	0.8217785	0.6941280	0.2920888	0.2302282	0.9047410	0.7555088	0.1382909	0.0965729	0.2668670	0.6639586	0.5303209	0.0212699	0.1514278	0.5238686	0.1392922	0.8396226	0.7497867	0.0243562	0.0915676	0.7656326
450	0.7150756	0.7668310	0.2936430	0.1778756	0.7570087	0.8489022	0.1359016	0.1269537	0.2652226	0.6708251	0.6610310	0.0237286	0.1131914	0.6578234	0.0713458	0.6449443	0.8920429	0.0411562	0.0764533	0.7200690
500	0.8166918	0.7694549	0.3603999	0.1615303	0.7600058	0.6851629	0.1533567	0.1061682	0.2392152	0.7594158	0.6491965	0.0306000	0.1071936	0.5808220	0.1003279	0.6557123	0.7455286	0.0545732	0.0851569	0.6153246
550	0.8233323	0.9200499	0.3483870	0.1670362	0.8793814	0.6218460	0.1747061	0.1542827	0.3481087	0.2966763	0.6562678	0.1191544	0.4261278	0.7273071	0.0204333	0.9070779	0.6398709	0.0364444	0.4151195	0.4764421
600	0.6625109	0.6275331	0.3163127	0.1781453	0.7461963	0.6118517	0.1897821	0.1545905	0.2728717	0.0656971	0.5043393	0.2113221	0.4517829	0.7705277	0.0240862	0.6761826	0.8893257	0.0593073	0.5359358	0.4203578
650	0.7111294	0.6708661	0.3840579	0.2055090	0.6775549	0.8759175	0.1411076	0.2256126	0.3515899	0.0609700	0.3387917	0.2052897	0.6242615	0.6596992	0.0050569	0.7809984	0.7737938	0.0402896	0.7411388	0.3506906
700	0.7227856	0.6945058	0.4026225	0.1928581	0.7249555	0.7538312	0.1834947	0.3230233	0.3828668	0.0387559	0.2594624	0.2241728	0.6342136	0.6740648	0.0039932	0.7702172	0.6649623	0.0337166	0.6636306	0.2876606
750	0.7393546	0.6424837	0.4334997	0.1777214	0.7527860	0.7460487	0.1579313	0.4438109	0.3616893	0.0325840	0.2455000	0.1849073	0.7633239	0.4943180	0.0397841	0.6727490	0.5208979	0.0589885	0.7731044	0.2496704
800	0.8432861	0.6890243	0.3947674	0.1743340	0.7644130	0.7013897	0.1186275	0.3965940	0.4313533	0.0177311	0.2175795	0.2428207	0.7361355	0.5138135	0.0074602	0.6547370	0.5323403	0.1078765	0.7678919	0.3353166
850	0.5741391	0.6558917	0.3928410	0.2003902	0.9139201	0.8215297	0.1384278	0.4658432	0.4664548	0.0088538	0.2121470	0.3249480	0.8683647	0.3919858	0.0333184	0.7490846	0.4911814	0.1510816	0.6848903	0.2145558
900	0.5835632	0.5564894	0.3775889	0.1755437	0.7902210	0.6578281	0.1828856	0.5533021	0.5146098	0.0141409	0.1778038	0.3794627	0.9043233	0.3974776	0.0500545	0.8276706	0.4358732	0.1032622	0.6830117	0.1288374
950	0.6918614	0.6022466	0.4176823	0.2328242	0.7972507	0.7156696	0.1995825	0.5065023	0.4039956	0.0176486	0.2004696	0.4381879	0.6660124	0.3431994	0.0485203	0.8867175	0.5095918	0.1121852	0.6125482	0.1358769
1000	0.7723742	0.8089387	0.2969156	0.1842761	0.8412647	0.7866527	0.1598058	0.4719901	0.5761462	0.0083570	0.1722149	0.3278818	0.7512230	0.3233596	0.0527880	0.7125431	0.3953199	0.0638850	0.6938584	0.1141716

0	0.8971601	0.8189557	0.4056977	0.2204103	0.5489661	0.8547039	0.1550262	0.4708448	0.4938129	0.0176850	0.1872204	0.4253101	0.7560573	0.4261008	0.0606274	0.8248510	0.4800436	0.1426164	0.7293313	0.0997077
50	0.7009109	0.7492671	0.4094611	0.1804066	0.7488110	0.3430470	0.1834752	0.4418457	0.2089017	0.0104804	0.2058200	0.3003566	0.7566062	0.3179066	0.0205956	0.8052498	0.5815848	0.0983975	0.6021985	0.2317806
100	0.5629426	0.6163916	0.3784908	0.2800422	0.8113474	0.2074709	0.2493929	0.3985357	0.1723527	0.0076807	0.2199827	0.3745798	0.6115035	0.2998429	0.0325985	0.6253740	0.5093798	0.1128902	0.7419631	0.1973370
150	0.5854987	0.7284969	0.5252049	0.1865202	0.7800378	0.2350624	0.2603078	0.4031002	0.1189464	0.0183192	0.1815611	0.3566243	0.7240565	0.2096035	0.0592079	0.6774578	0.3761494	0.0905187	0.6761381	0.1790729
200	0.5661005	0.7842235	0.5059268	0.1919896	0.7989607	0.1953151	0.2303195	0.2944346	0.1366864	0.0419491	0.1497290	0.3641428	0.7188753	0.1962628	0.0904463	0.6915388	0.5608049	0.0994308	0.5539694	0.1688693
250	0.5770051	0.6950170	0.5609028	0.1840183	0.9718217	0.1957422	0.2188059	0.3985524	0.1593886	0.0118400	0.1996857	0.3802340	0.7514782	0.2040044	0.0971596	0.7799212	0.4108012	0.0739827	0.5942234	0.1842754
300	0.4971215	0.6956634	0.5334556	0.2054518	0.7690911	0.1694535	0.1846747	0.3971730	0.1193653	0.0182676	0.1878698	0.5071289	0.7155562	0.2334605	0.1120057	0.8162870	0.4320025	0.0998880	0.4572051	0.1770383
350	0.6876609	0.6662536	0.5576215	0.1865908	0.7909689	0.1308922	0.3071007	0.3307502	0.1587770	0.0149058	0.1992675	0.3605439	0.7082551	0.1995878	0.0619941	0.6809273	0.5958926	0.0971201	0.5658928	0.1971180
400	0.5713626	0.7460558	0.5076154	0.1734824	0.7127253	0.1863127	0.2591483	0.4911086	0.1554365	0.0434326	0.2411496	0.2704016	0.7555341	0.1941908	0.0158996	0.6432830	0.6458717	0.1092704	0.5213576	0.2362283
450	0.6465807	0.6871311	0.5221055	0.1472076	0.6567420	0.1826252	0.2378045	0.3547521	0.1899494	0.0263892	0.2162229	0.2788959	0.7349021	0.2546542	0.0245108	0.6726165	0.5464095	0.0685067	0.5755839	0.2510294
500	0.5858217	0.7432367	0.4571070	0.2463994	0.6928506	0.2013638	0.2201036	0.4080317	0.1836264	0.0517604	0.2593171	0.2322538	0.8690279	0.2129672	0.0076637	0.6496418	0.6794228	0.0742240	0.6150619	0.2076908
550	0.6425904	0.7345920	0.4061834	0.1733989	0.8013213	0.4391214	0.2410452	0.3606083	0.3474194	0.0672142	0.2654191	0.4687388	0.8643340	0.5249772	0.0247021	0.6917887	0.7396504	0.0504805	0.5656433	0.2378674
600	0.8141343	0.7816014	0.4753984	0.1708470	0.8095588	0.6640643	0.1785516	0.5340737	0.4437194	0.0656269	0.2186237	0.2664324	0.7503804	0.4461250	0.0197665	0.7911297	0.6825998	0.0877923	0.5991416	0.1762669
650	0.8433363	0.7412050	0.4854978	0.1314934	0.7469318	0.9214374	0.2139627	0.4479502	0.3762262	0.0353802	0.2361780	0.2733078	0.9150493	0.5417604	0.0235307	0.6596288	0.6414515	0.0754984	0.7426667	0.1726872
700	0.6626031	0.8265155	0.2748031	0.1716631	0.8392245	0.8736558	0.2057493	0.5406210	0.4169251	0.0272094	0.1510740	0.3058843	0.8030058	0.5120938	0.0249268	0.7366281	0.5774257	0.0781390	0.7809687	0.1827313
750	0.6774421	0.6353921	0.3155313	0.2169860	0.7566571	0.7901477	0.1148648	0.3876869	0.3711886	0.0246115	0.2188117	0.3582667	0.6662938	0.4959803	0.0771285	0.6959913	0.4756760	0.1526274	0.7698560	0.1415863
800	0.6560835	0.7299494	0.4406883	0.1820468	0.8549574	0.7526906	0.1706365	0.5029690	0.5487957	0.0179464	0.1961960	0.3640730	0.6711839	0.4844744	0.0481253	0.7810094	0.5282109	0.1015056	0.6264748	0.1244996
850	0.7305495	0.7761810	0.3883097	0.2263871	0.7988105	0.6389975	0.1378336	0.4988254	0.4626784	0.0167892	0.2004354	0.3232391	0.7412709	0.4795999	0.0978610	0.7794423	0.4046332	0.1391345	0.7778997	0.2027102
900	0.6325279	0.7992437	0.4172443	0.2478685	0.7139670	0.7029589	0.1676252	0.5157201	0.4436656	0.0139959	0.1408867	0.2351138	0.6565244	0.4804751	0.0357201	0.8065991	0.3920042	0.0695047	0.6868123	0.1753444
950	0.6340581	0.8850845	0.3825071	0.1835103	0.6903414	0.8282502	0.1469732	0.4242077	0.5098311	0.0103805	0.1762546	0.2481725	0.7261452	0.5861409	0.0243993	0.7023139	0.5659973	0.0706833	0.6777244	0.1741440
1000	0.7209904	0.7840570	0.3331109	0.2027109	0.7130615	0.7148685	0.2381033	0.4514602	0.4884498	0.0122541	0.2148107	0.2859710	0.6858285	0.4299992	0.0223878	0.8614451	0.4004002	0.1025383	0.5594553	0.1779306

0	0.7190169	0.8801598	0.2859713	0.1846345	0.6622491	0.7165562	0.2386551	0.5110968	0.5391914	0.0156519	0.2117507	0.3740288	0.7372634	0.4606032	0.0427906	0.8027438	0.5506169	0.1287059	0.6445125	0.1880920
50	0.3453821	0.7511609	0.2650274	0.1488412	0.8100160	0.6540365	0.0597875	0.4386204	0.4521538	0.0053850	0.1401007	0.1542926	0.7994162	0.4598964	0.1229097	0.6441861	0.3425307	0.1518632	0.3591442	0.3255023
100	0.2558899	0.6855884	0.4154722	0.2192199	0.8542323	0.7777857	0.0360752	0.3821396	0.4354997	0.0101981	0.2422334	0.0630961	0.7717084	0.4512141	0.0428416	0.5911110	0.3457172	0.0639907	0.2442244	0.3676672
150	0.1689034	0.4785369	0.5100522	0.3785110	0.7344693	0.7866331	0.0507676	0.3643521	0.3449564	0.0021731	0.1914367	0.0119520	0.7681097	0.4062374	0.0384727	0.8065531	0.4571446	0.0552948	0.1905441	0.4222640
200	0.1792407	0.2531719	0.6058803	0.5283729	0.5427490	0.7443377	0.0349141	0.3929687	0.3780448	0.0017391	0.3018481	0.0121094	0.7057974	0.5127359	0.0299552	0.9170014	0.5860722	0.0563932	0.1710781	0.3885467
250	0.2033712	0.1281166	0.6590612	0.6288289	0.6384206	0.8655309	0.0944035	0.4909325	0.4337261	0.0045217	0.4297173	0.0047945	0.7437425	0.6031047	0.0066479	0.7145934	0.6648426	0.1192482	0.2397143	0.5838098
300	0.1248357	0.0774181	0.5881874	0.7057712	0.7120514	0.7032467	0.0258887	0.2949678	0.2895209	0.0111979	0.3663111	0.0210222	0.7646605	0.5499683	0.0056008	0.8708644	0.5753741	0.0565396	0.2221672	0.3692993
350	0.1040709	0.0559158	0.6308673	0.7653574	0.7286365	0.8711641	0.0351683	0.3683254	0.3958255	0.0088383	0.3732954	0.0008141	0.7948004	0.6701576	0.0063287	0.8240759	0.5865638	0.0440676	0.1901227	0.3938905
400	0.1433586	0.0458750	0.6126544	0.7879483	0.7095382	0.8606449	0.0416152	0.4241381	0.3258636	0.0138771	0.3435623	0.0036333	0.7562866	0.6048427	0.0130029	0.7462311	0.7970996	0.0512464	0.1958375	0.4035389
450	0.1712549	0.0523128	0.6852022	0.6227959	0.7305515	0.6917778	0.0669075	0.5215646	0.3701977	0.0101590	0.3924412	0.0059745	0.7474767	0.4822778	0.0026135	0.6919846	0.5321277	0.0457612	0.1669615	0.4275521
500	0.1527446	0.0614267	0.6180274	0.6896909	0.6503351	0.8036518	0.0561909	0.4122737	0.3975793	0.0024064	0.3430888	0.0000836	0.8300056	0.5005879	0.0121177	0.7120332	0.6263702	0.1102865	0.1826284	0.6032834
550	0.5167451	0.1351012	0.5979523	0.6005308	0.5968164	0.7155214	0.4498836	0.3661614	0.3747599	0.0254333	0.3078636	0.2091491	0.7713761	0.5613199	0.0071504	0.7602099	0.5874909	0.0744614	0.7137382	0.2939818
600	0.5517269	0.5869995	0.6528381	0.3134826	0.6765584	0.7641831	0.3072673	0.3521139	0.5488453	0.0772935	0.3620455	0.3727293	0.7855558	0.6326120	0.0159091	0.7321152	0.6419289	0.0961205	0.6523507	0.3391304
650	0.6675422	0.7145107	0.5939648	0.2951009	0.7943783	0.6345873	0.3511891	0.5391266	0.4883038	0.0763860	0.3138441	0.3689492	0.5996116	0.5438294	0.0131143	0.8601707	0.7856536	0.1022320	0.6775293	0.2803139
700	0.8430821	0.7883596	0.4314160	0.1899421	0.6462763	0.8655094	0.1919337	0.5446513	0.4034901	0.1000765	0.2440151	0.3146387	0.7078416	0.5076263	0.0136784	0.6449933	0.6488913	0.0978597	0.6413204	0.2502264
750	0.7307726	0.6708480	0.3681600	0.2127171	0.6685903	0.6851439	0.2019409	0.4350816	0.5046957	0.0713009	0.1471534	0.4389570	0.6753061	0.4665280	0.0181580	0.6384108	0.4551126	0.0581210	0.7144757	0.1973777
800	0.7816024	0.7776600	0.3592333	0.1808810	0.8239137	0.8839340	0.1696289	0.4710416	0.5135749	0.0405268	0.1375070	0.3340736	0.7752701	0.4275688	0.0518757	0.7640468	0.4934721	0.0603655	0.6366705	0.1398106
850	0.7323878	0.6460103	0.4322449	0.2397440	0.8571734	0.8729954	0.1609256	0.5137145	0.4653351	0.0296160	0.2005501	0.3629503	0.7842677	0.4154345	0.0603336	0.7295948	0.5255734	0.0651439	0.6439521	0.1484639
900	0.8015495	0.8239884	0.3263260	0.1553741	0.7021746	0.6870425	0.1547009	0.4951623	0.4150989	0.0129896	0.2005084	0.3397994	0.6940830	0.3978730	0.0392099	0.7091045	0.3708469	0.0795328	0.7023023	0.0871177
950	0.8538549	0.7369610	0.3748089	0.1282298	0.7082217	0.7697463	0.2170632	0.4528347	0.4660334	0.0064032	0.2198917	0.3685265	0.7094546	0.4863431	0.0619955	0.7075472	0.4160643	0.1202938	0.5431475	0.1767255
1000	0.6555049	0.6608124	0.3537352	0.1942729	0.6661368	0.7534804	0.1983266	0.5152878	0.4884773	0.0154417	0.2583072	0.3542183	0.6671281	0.4157533	0.0472807	0.6417618	0.5319105	0.1027976	0.5890058	0.2215786

0	0.7221186	0.7115087	0.2554048	0.1658732	0.6046926	0.8256325	0.1560650	0.5627720	0.4057156	0.0115077	0.1303163	0.3876103	0.7775943	0.4410748	0.0433872	0.8723849	0.4933575	0.1272611	0.6144894	0.1865425
50	0.6864525	0.5928702	0.0963593	0.1988008	0.8884732	0.7173910	0.1569380	0.4546439	0.6859220	0.0085703	0.1036064	0.3593865	0.2163771	0.3367671	0.3905665	0.3249293	0.4794149	0.1050679	0.4754461	0.4546364
100	0.6020028	0.6495178	0.1326410	0.2591037	0.6547654	0.7694520	0.1342633	0.4463407	0.7646269	0.0048689	0.0870369	0.5783750	0.1178789	0.2011210	0.4038782	0.1860798	0.3354994	0.1036385	0.2116577	0.5135647
150	0.8187232	0.7536556	0.1613563	0.3141272	0.8518776	0.7978087	0.1205146	0.5329594	0.7013347	0.0129549	0.0944873	0.5828554	0.0408847	0.1332021	0.5412331	0.1665037	0.3231983	0.1514819	0.0627756	0.6131013
200	0.7439147	0.7940265	0.1095090	0.1844708	0.8021807	0.6749838	0.1804617	0.4526015	0.5889776	0.0132693	0.1661607	0.5420883	0.1125148	0.0876160	0.6799418	0.1823304	0.2869483	0.1432048	0.0333025	0.6098039
250	0.7568667	0.8932259	0.1160496	0.2216648	0.7813000	0.8128744	0.2542303	0.3241704	0.6619236	0.0048285	0.1631604	0.4070748	0.0612126	0.0814284	0.6323589	0.1791741	0.3270024	0.1099300	0.0324358	0.5737657
300	0.6532217	0.7195030	0.1098544	0.1811420	0.7371083	0.6946706	0.1847980	0.5782016	0.6316334	0.0463843	0.2172014	0.2636422	0.0590193	0.0588307	0.4693579	0.1796367	0.5006679	0.0879598	0.0322979	0.6106356
350	0.8430404	0.6450409	0.1176945	0.2489740	0.6460159	0.8622707	0.1014556	0.4945253	0.5676221	0.0445885	0.2361130	0.3592260	0.1031585	0.1127173	0.5890585	0.1875059	0.4043787	0.0837909	0.0213805	0.5614003
400	0.6834075	0.7329276	0.0876189	0.1745825	0.7883030	0.7746112	0.1853886	0.4418259	0.5501098	0.0254850	0.2678479	0.2509807	0.0785353	0.1128423	0.4561784	0.1456100	0.4767386	0.1245036	0.0933266	0.6332296
450	0.7645900	0.7677963	0.1078232	0.1593938	0.6835591	0.7011532	0.2140207	0.4119538	0.6451348	0.0557058	0.2817552	0.2380732	0.0850664	0.1532444	0.5096712	0.2505317	0.8239583	0.1074818	0.0595477	0.5298711
500	0.6337236	0.8508235	0.0752891	0.1501113	0.6914512	0.6057026	0.1425219	0.5164256	0.6610282	0.0093128	0.2688930	0.3222771	0.1366516	0.1762379	0.4454877	0.2008897	0.6572097	0.0878822	0.0307692	0.5427983
550	0.7292676	0.7432773	0.2526540	0.1891417	0.7901753	0.8688635	0.1572216	0.4318204	0.5599330	0.0153470	0.5830343	0.1810147	0.5176639	0.1672791	0.1782100	0.6932217	0.6151456	0.0740253	0.0317659	0.3308768
600	0.9149636	0.7651630	0.2540275	0.1609311	0.7701970	0.8489074	0.1751528	0.3570151	0.4128954	0.0111147	0.6193572	0.2547891	0.4963524	0.2255374	0.0948042	0.7400247	0.5601326	0.0964040	0.0717605	0.3726736
650	0.7840691	0.7154209	0.3027816	0.1797700	0.6990869	0.7731907	0.1788745	0.2390286	0.4435687	0.0433730	0.6799281	0.1857402	0.5001158	0.5277118	0.0310054	0.7522878	0.7959348	0.0363115	0.2056572	0.4078389
700	0.9171374	0.6860556	0.3134643	0.1388494	0.8590947	0.6894965	0.1417087	0.3273584	0.3510344	0.0527783	0.6673233	0.2064867	0.4971807	0.5917819	0.0092235	0.7039365	0.5766280	0.0563099	0.4075686	0.4448010
750	0.7060243	0.6760445	0.3455581	0.2229222	0.7739540	0.6336194	0.1698769	0.2230323	0.3377636	0.0214067	0.3691062	0.2093889	0.6540840	0.5964509	0.0047136	0.7593451	0.6785027	0.0359095	0.6565195	0.3571396
800	0.9608920	0.7524106	0.4175087	0.1960171	0.8096615	0.9141178	0.1472242	0.2611373	0.3834101	0.0520890	0.2849266	0.3771362	0.5034237	0.5832770	0.0082321	0.6998121	0.7395231	0.0410001	0.6932793	0.3370557
850	0.7550065	0.8549794	0.3308269	0.1877709	0.7714548	0.8417599	0.0857375	0.3806600	0.3462657	0.0328946	0.2572877	0.1874137	0.5673316	0.5577348	0.0336256	0.6843490	0.6535294	0.0516166	0.8123048	0.2479796
900	0.7756172	0.8227654	0.3060695	0.1951432	0.8550807	0.8818574	0.1525065	0.4192952	0.4004047	0.0135657	0.2345640	0.1838275	0.7190112	0.5293564	0.0010289	0.7044861	0.5996775	0.0615003	0.7372118	0.2403815
950	0.6849554	0.7187189	0.2696931	0.1446203	0.7664996	0.6652936	0.1407518	0.4552961	0.3386185	0.0281584	0.1870114	0.2258909	0.7863981	0.5119580	0.0071197	0.6979864	0.5515771	0.0281847	0.6765460	0.2498106
1000	0.6427310	0.8374496	0.3760416	0.2321052	0.7556480	0.7606605	0.1498106	0.4692741	0.4258872	0.0091047	0.2280376	0.2546638	0.7792516	0.5535057	0.0372412	0.8274823	0.4920065	0.0851751	0.6536497	0.2845675

0	0.7748706	0.7430627	0.3019303	0.1376344	0.5803138	0.8004533	0.1723421	0.5227732	0.3932231	0.0140979	0.1437387	0.3790109	0.7163479	0.4416726	0.0494011	0.8076983	0.4467237	0.0940844	0.5543594	0.1330949
50	0.7485415	0.5665089	0.3020849	0.2580386	0.6537605	0.7405667	0.1352747	0.5643764	0.4095172	0.0109538	0.1530401	0.4054246	0.3409200	0.5125416	0.0653521	0.6262753	0.4879031	0.0997297	0.6303221	0.1776847
100	0.7018046	0.5463987	0.3806332	0.1381614	0.8528494	0.7656761	0.2518040	0.3891107	0.5022331	0.0101375	0.1857756	0.2919311	0.4676013	0.5374285	0.0441294	0.6392131	0.5574206	0.0539478	0.5090608	0.1930150
150	0.7428863	0.7111448	0.2848856	0.2005908	0.7324433	0.7992744	0.2155702	0.3926248	0.4476719	0.0047660	0.2229612	0.3013170	0.3712630	0.4708180	0.0391063	0.8387660	0.5313602	0.1256332	0.4993983	0.1558827
200	0.6034338	0.7086944	0.2441827	0.1313298	0.7941091	0.8605631	0.1673323	0.3543079	0.5312764	0.0231836	0.2196702	0.2828891	0.3142482	0.6114024	0.0291509	0.8447303	0.7182272	0.0565640	0.5031213	0.2007663
250	0.6878532	0.7883229	0.2530127	0.2109210	0.7624524	0.7417164	0.1487956	0.4598009	0.3201042	0.0131327	0.2342054	0.2749941	0.3700871	0.5838721	0.0256383	0.7961497	0.6281778	0.0560482	0.7692857	0.1859231
300	0.7265771	0.8170023	0.3707724	0.1849536	0.7856611	0.6880815	0.1529471	0.5836156	0.4267684	0.0089396	0.2185355	0.2230613	0.3492640	0.5942983	0.0245129	0.8638335	0.6186560	0.0969349	0.7963820	0.1935470
350	0.7525243	0.7687562	0.2749987	0.2148891	0.7594250	0.6640141	0.1216482	0.6038872	0.3877278	0.0050242	0.1519782	0.1992527	0.4282525	0.5063642	0.0134588	0.6580610	0.5885342	0.0857289	0.7817337	0.1995316
400	0.7747912	0.6892284	0.2934050	0.2333979	0.8138380	0.6217522	0.1466607	0.5412659	0.4374657	0.0064854	0.1860517	0.2795015	0.4678999	0.5332910	0.0588548	0.7219623	0.5735799	0.0490436	0.7200099	0.2180805
450	0.8192611	0.7522897	0.4238248	0.1876230	0.8265988	0.6151339	0.0987820	0.4634399	0.4870651	0.0091031	0.2764141	0.3772226	0.2598525	0.5361340	0.0323403	0.7175766	0.5599212	0.0411267	0.6474347	0.2284809
500	0.8077691	0.7462884	0.3256047	0.1630253	0.6430850	0.6821501	0.1456530	0.4218358	0.4430509	0.0096750	0.2064767	0.1991486	0.3851940	0.4898882	0.0164156	0.7892994	0.5734440	0.0738024	0.7265776	0.2256411
550	0.8822877	0.6999097	0.3102272	0.1381637	0.7500176	0.6420537	0.1070062	0.5164362	0.4206972	0.0104394	0.1673878	0.2558016	0.5941831	0.4856522	0.0471775	0.6547405	0.5480245	0.1130363	0.5757939	0.1990791
600	0.8262978	0.7878223	0.2986952	0.1796720	0.8787861	0.7670163	0.1543368	0.5159838	0.3544254	0.0201552	0.2190767	0.3333657	0.7142314	0.4256842	0.0240994	0.8488542	0.4042626	0.0942788	0.6735690	0.1865336
650	0.6476907	0.8194498	0.2977931	0.1656947	0.8802848	0.7883057	0.1251061	0.4734504	0.4789097	0.0080686	0.1984156	0.5113304	0.8395843	0.4600975	0.0872217	0.7396569	0.3670823	0.0828347	0.6893879	0.2399474
700	0.6686225	0.7675261	0.3927354	0.1253525	0.7600877	0.7977801	0.1184038	0.4629818	0.4721747	0.0141445	0.1674048	0.3039595	0.7586353	0.4128641	0.0196520	0.7199093	0.4952201	0.1297281	0.7283182	0.1554786
750	0.7097417	0.7159432	0.2839083	0.1578735	0.8095082	0.7154745	0.2123036	0.4234563	0.3946118	0.0127192	0.1730000	0.2650302	0.7292029	0.5665813	0.0213766	0.8030970	0.5114619	0.1257778	0.6993833	0.2452585
800	0.7014712	0.6332075	0.3301516	0.2460581	0.7707221	0.7229999	0.2239164	0.4727569	0.3639834	0.0058068	0.1922286	0.2471901	0.8266590	0.3604360	0.0332880	0.7500924	0.6218673	0.1478551	0.7739474	0.2473374
850	0.7638327	0.7071727	0.5655162	0.1874306	0.7349753	0.7244136	0.1319862	0.5768253	0.3280933	0.0109297	0.1684961	0.3434314	0.6853526	0.4263134	0.0338502	0.7147999	0.4963018	0.0929282	0.6560803	0.2226947
900	0.7606714	0.7498661	0.5049528	0.1466475	0.7443330	0.7933489	0.2221645	0.5388469	0.4607237	0.0226571	0.1954986	0.3259563	0.7566889	0.4407874	0.0478556	0.6786890	0.4285630	0.1214788	0.6101267	0.1988740
950	0.7150939	0.7852492	0.3428929	0.2576365	0.7373343	0.7625620	0.2271065	0.5343637	0.5297550	0.0184394	0.1406572	0.2419089	0.6308024	0.4495368	0.0547760	0.7102942	0.4982907	0.1006553	0.7670305	0.1216525
1000	0.6824090	0.7302675	0.4172928	0.1900576	0.8057415	0.7868779	0.1941533	0.5999815	0.5806207	0.0183949	0.1596906	0.4003674	0.8430464	0.4693837	0.0539964	0.6747956	0.4195138	0.1319672	0.5843910	0.1747390
