"Time"	G1	G20	G10	G2	G17	G4	G16	G18	G94	G8	G95	G98	G7	G6	G46	G100	G36	G37	G38	G34	G3	G35	G11	G56	G5	G19	G15	G14	G12	G39	G49	G44	G22	G21	G41	G50	G13	G51	G53	G52	G55	G42	G40	G45	G54	G43	G57	G72	G67	G48	G9	G61	G47	G60	G59	G99	G58	G80	G89	G88	G81	G83	G82	G79	G84	G78	G77	G86	G91	G90	G85	G75	G93	G69	G92	G87	G68	G96	G97	G63	G27	G26	G25	G23	G24	G62	G76	G31	G30	G70	G74	G71	G29	G73	G28
450	0.2796462	0.0916815	0.0150431	0.2066668	0.2839793	0.4183593	0.1829672	0.8691205	0.5652188	0.1624961	0.6141949	0.6079636	0.0138928	0.2492874	0.2583557	0.5849745	0.6166304	0.4160014	0.7061515	0.6381876	0.6955653	0.2606340	0.3272923	0.1818829	0.1533470	0.2393942	0.1296974	0.0541879	0.4422867	0.1282291	0.3976985	0.3584801	0.8649200	0.2937804	0.3124667	0.7560636	0.5980729	0.1264092	0.3132406	0.0213897	0.2256269	0.3812127	0.4513435	0.7635883	0.6867091	0.4964285	0.2859491	0.0076872	0.2860423	0.2757398	0.6277987	0.6002321	0.5252934	0.6439695	0.1037449	0.7589849	0.1897505	0.0123583	0.3225784	0.0074983	0.0531918	0.6298432	0.6034691	0.6805073	0.1038113	0.3536773	0.0303730	0.5687056	0.0012232	0.3439356	0.1121588	0.6550688	0.4063396	0.7222197	0.4737228	0.3242456	0.0199587	0.6814186	0.6447752	0.5829328	0.0585495	0.0878713	0.8345361	0.5485518	0.5948859	0.3925893	0.5015619	0.3852036	0.6045315	0.0900206	0.1374228	0.0530169	0.3663965	0.1919835	0.6318343
500	0.1881662	0.0687006	0.0264899	0.1175632	0.2337357	0.3223170	0.2500956	0.6191079	0.6815868	0.2064771	0.6594631	0.6813276	0.0237392	0.2744914	0.4080565	0.6074972	0.5942287	0.3493483	0.6518484	0.6485304	0.7910270	0.2645803	0.4307812	0.1372598	0.2600297	0.2388592	0.1124601	0.1640937	0.4069176	0.0122921	0.4648968	0.3688686	0.6426561	0.2849857	0.2376994	0.6802625	0.6874168	0.1993028	0.2698559	0.0232080	0.1891157	0.2988837	0.3836812	0.5335161	0.5836952	0.4183450	0.3135568	0.0033279	0.2516220	0.2746680	0.6881487	0.6211748	0.5652986	0.5825767	0.0987187	0.6871613	0.1341304	0.0216399	0.3130424	0.0073534	0.0783313	0.4959797	0.6647206	0.7214924	0.1171205	0.4549461	0.0208362	0.7462591	0.0007692	0.3109744	0.1010489	0.6782511	0.4284486	0.7594054	0.4139925	0.3969240	0.0025153	0.6219711	0.6261640	0.6937287	0.0114251	0.1101386	0.6241729	0.5551861	0.6344402	0.2908213	0.5067891	0.4369988	0.6214394	0.0408201	0.2088317	0.0499497	0.4209799	0.0893567	0.6720268
550	0.1975282	0.0284915	0.2794995	0.2167422	0.3287954	0.3641369	0.4490285	0.5534335	0.7065108	0.1471988	0.6524042	0.7428986	0.0107140	0.3247577	0.3604747	0.7670773	0.5308039	0.3312566	0.4365398	0.6676219	0.6835448	0.1057720	0.4007857	0.4750012	0.4088880	0.2409651	0.2848372	0.2405286	0.5762626	0.0360100	0.5426074	0.3064267	0.5775213	0.3499821	0.2489285	0.6854748	0.5507884	0.1141864	0.4043909	0.0182267	0.1959647	0.3701368	0.3209411	0.4645137	0.6516423	0.6139288	0.3425129	0.5043830	0.3337160	0.2312715	0.6847038	0.5811086	0.3373986	0.2655882	0.1220232	0.6350105	0.1459351	0.0104315	0.2951349	0.0179505	0.0497719	0.4297281	0.4052582	0.7758380	0.0656062	0.4806863	0.0653377	0.6679433	0.0011815	0.3919111	0.1142947	0.7378788	0.1598105	0.5144095	0.4333246	0.5998442	0.0954783	0.5180940	0.6947535	0.5802604	0.2871869	0.0605940	0.7374840	0.6282291	0.5519291	0.2985627	0.4897052	0.4466281	0.6414127	0.3388548	0.1684712	0.1393855	0.3552910	0.1347951	0.4720537
600	0.2667926	0.0349622	0.2718492	0.1936499	0.1977939	0.4579094	0.4862643	0.5492971	0.6847050	0.3127135	0.6562004	0.7058393	0.0092043	0.2817979	0.3704354	0.7867872	0.6110564	0.2709076	0.3887068	0.5769504	0.5836047	0.2040030	0.2440412	0.4131351	0.3039908	0.1783891	0.2250402	0.1123547	0.4944066	0.0211894	0.5959607	0.4215239	0.5989052	0.3509644	0.4384962	0.5464893	0.4999443	0.1418157	0.4329748	0.0744325	0.2386888	0.3088052	0.3283753	0.4245879	0.6275574	0.5700026	0.2604258	0.6148051	0.5502904	0.3155002	0.6058091	0.6063403	0.3473800	0.1813618	0.1588353	0.6229326	0.2752459	0.0235528	0.3799993	0.0285641	0.0548443	0.4459662	0.4178863	0.6566589	0.0847274	0.5714624	0.0511105	0.6411040	0.0023868	0.2806616	0.0862635	0.6239458	0.2810857	0.4894243	0.5137720	0.5994443	0.1304033	0.6154093	0.6259132	0.5406095	0.4002668	0.0989139	0.6729939	0.7496273	0.5209954	0.3468194	0.4154477	0.4051988	0.6713771	0.4119428	0.1757866	0.0996272	0.3759965	0.1495752	0.6357927
650	0.2519562	0.1088112	0.1607899	0.1127329	0.2078087	0.4471106	0.3289959	0.5097400	0.5916729	0.2046766	0.6928927	0.5874510	0.0044137	0.3183195	0.2936670	0.7044955	0.6511005	0.3956782	0.3964992	0.7440296	0.5469148	0.1236403	0.0691040	0.5896222	0.1710332	0.1624687	0.1440169	0.1736375	0.4370693	0.0135732	0.6462467	0.3856491	0.5729528	0.3190851	0.3801052	0.7473400	0.5567607	0.1514510	0.3165224	0.0273763	0.3215725	0.3709467	0.3200314	0.4660732	0.7839147	0.5119843	0.2940861	0.6495681	0.6159757	0.4000261	0.6390078	0.6107124	0.2739737	0.0976461	0.1691811	0.5628252	0.1716220	0.0042478	0.3370024	0.0227694	0.0470798	0.7147556	0.3788513	0.6895006	0.0738305	0.4888328	0.0404480	0.6840666	0.0045035	0.3531974	0.1249495	0.6453069	0.1960393	0.5079178	0.4004719	0.5870264	0.1020235	0.6242705	0.6986235	0.4856380	0.4336410	0.2183892	0.6954233	0.7219019	0.4955482	0.4237327	0.4483532	0.4107689	0.6260900	0.4186785	0.1808854	0.1796830	0.4289238	0.1500026	0.6500179
700	0.1935976	0.0999426	0.2425966	0.1243818	0.2450561	0.5395801	0.3417406	0.4842310	0.7144523	0.2305220	0.7584244	0.7648925	0.0144936	0.2372316	0.3006264	0.6537807	0.5595460	0.3833718	0.3260060	0.7336600	0.5343545	0.1114396	0.0625291	0.5566697	0.2142202	0.2236447	0.1416398	0.2115419	0.5940366	0.0062066	0.9251514	0.3732144	0.6333100	0.3146647	0.2376169	0.8170350	0.5589581	0.1332198	0.3006234	0.0330648	0.2700493	0.2614134	0.3506266	0.3698141	0.5238389	0.8090116	0.3105455	0.6127816	0.6816851	0.3669907	0.6344993	0.7325161	0.2962402	0.0642335	0.1365781	0.6996021	0.1434738	0.0086256	0.4013790	0.0186354	0.0525367	0.6282877	0.3283149	0.7269865	0.0992528	0.4381279	0.0420757	0.6277822	0.0004385	0.2923919	0.1501890	0.6581315	0.2491382	0.4553617	0.4637778	0.6671894	0.0383347	0.5979116	0.6144695	0.5960636	0.4483162	0.1141017	0.6410291	0.6314549	0.5587374	0.3129078	0.4399223	0.3759794	0.6588151	0.3932677	0.1663775	0.0693764	0.3924597	0.1016662	0.7210079
750	0.2848647	0.0584244	0.3386869	0.2650827	0.2602359	0.3492442	0.3880301	0.5029672	0.6593190	0.1527261	0.7632906	0.7092213	0.0171527	0.2552010	0.3563921	0.6968123	0.6788907	0.4037860	0.3528350	0.7381018	0.5057272	0.0487691	0.0603184	0.4939106	0.3887796	0.1843280	0.2376274	0.1613926	0.4683984	0.0020722	0.6598419	0.3874784	0.6470107	0.4221972	0.2846154	0.5869366	0.5032200	0.1873281	0.3092375	0.0240083	0.3362433	0.3495976	0.2720480	0.5296367	0.5648991	0.5284305	0.2964457	0.5515944	0.6262300	0.4624144	0.7208653	0.5627152	0.3068763	0.1042552	0.1654292	0.6619091	0.1353324	0.0070023	0.3131721	0.0176855	0.0782298	0.4661083	0.2752704	0.6491159	0.1095769	0.4768555	0.0331921	0.6609906	0.0003614	0.2629763	0.1013726	0.6456513	0.2624718	0.4382218	0.5029096	0.6822544	0.0430039	0.7118736	0.6855786	0.4013252	0.4294460	0.1484898	0.6378675	0.5867977	0.6060329	0.3999823	0.4672944	0.2752752	0.6457541	0.3843971	0.1697161	0.1131114	0.5439872	0.1538816	0.6993583
800	0.2767346	0.0629850	0.2208441	0.1924797	0.1957838	0.4489869	0.3395783	0.4870040	0.7209358	0.2422126	0.6533748	0.5822872	0.0013383	0.2788083	0.3601032	0.7622147	0.5255457	0.3971574	0.3871644	0.7260039	0.4858331	0.1009128	0.0503063	0.5150365	0.2972874	0.1523177	0.1892339	0.1604297	0.5923010	0.0074656	0.7109630	0.4061802	0.5870639	0.4141291	0.2805940	0.7466090	0.5333609	0.1907862	0.3162287	0.0099586	0.3305510	0.2902871	0.2851058	0.5001129	0.5567847	0.6469363	0.3459138	0.4491264	0.6034703	0.5656475	0.5804317	0.5265682	0.3640822	0.0504718	0.1237211	0.6342975	0.1822253	0.0156451	0.2780164	0.0328105	0.0547018	0.2377382	0.3328427	0.6926847	0.0705041	0.3521911	0.0655709	0.6674185	0.0007383	0.2800977	0.0886183	0.7577775	0.2480314	0.4630445	0.4348017	0.7280015	0.0208266	0.5704879	0.6173891	0.4926183	0.3466652	0.0967049	0.7214760	0.7859883	0.7130368	0.2905027	0.5544222	0.4763910	0.5704723	0.4102750	0.1555292	0.1729752	0.5965188	0.1111360	0.6087697
850	0.2658664	0.0481631	0.1690756	0.1328488	0.2045771	0.5175975	0.2592330	0.5941165	0.6763655	0.2615468	0.6103175	0.5956322	0.0305207	0.2422959	0.3172184	0.6402690	0.5353675	0.3523893	0.3485999	0.7636339	0.4411446	0.0975893	0.0383711	0.5952506	0.1515785	0.2346043	0.1275134	0.1914228	0.5756284	0.0074084	0.7300502	0.4086934	0.6201819	0.2542077	0.2509220	0.6055546	0.5935045	0.1396962	0.3401352	0.0071503	0.3385559	0.2959217	0.2818443	0.4102965	0.6031170	0.5475109	0.2794442	0.4658442	0.6817461	0.3774736	0.6989764	0.5258660	0.3949086	0.0698010	0.1083960	0.7430104	0.1201584	0.0148141	0.3326486	0.0413969	0.0914253	0.4017441	0.2941427	0.8140866	0.0541086	0.4249376	0.0597012	0.6451572	0.0022921	0.3581727	0.0993930	0.6027416	0.2142688	0.4820118	0.3818350	0.6842812	0.0555807	0.6201472	0.7421693	0.4870352	0.3924485	0.1362996	0.7839720	0.6241817	0.6058831	0.3811764	0.4256224	0.4007778	0.6054113	0.3736071	0.1753031	0.1586105	0.5642914	0.1072570	0.7411304
900	0.2211584	0.0794864	0.2224990	0.1183185	0.1883598	0.4911351	0.2667804	0.4988006	0.8838469	0.1808677	0.6620041	0.7557909	0.0379706	0.2962591	0.2530576	0.6889135	0.5402885	0.3536116	0.2696838	0.7502012	0.5148051	0.0511301	0.0649678	0.5380602	0.0908435	0.3140124	0.0636473	0.1879609	0.6810422	0.0053399	0.7075150	0.3849472	0.6360071	0.3504434	0.2174957	0.7274650	0.6170842	0.1031939	0.3757726	0.0110889	0.2426385	0.2637976	0.2932450	0.3898060	0.5597704	0.7255872	0.3459020	0.4174280	0.5761233	0.2492389	0.7524586	0.6699409	0.2617211	0.0927940	0.0825255	0.7361210	0.1154670	0.0192877	0.3329583	0.0271962	0.0583343	0.5244472	0.3070873	0.6500659	0.1105583	0.3406941	0.0496728	0.6650731	0.0004075	0.2708339	0.1145691	0.7801092	0.2747567	0.4857920	0.3961106	0.7046208	0.0513544	0.5712477	0.6697713	0.4015567	0.3496475	0.0840907	0.6202528	0.7652294	0.5627639	0.3865387	0.4790936	0.3479621	0.5951556	0.2732287	0.1387128	0.1675536	0.4714730	0.1019502	0.7258491
950	0.1525975	0.0668908	0.2976880	0.2306188	0.2179450	0.2323430	0.4173418	0.5629437	0.6329521	0.2591578	0.6003384	0.8752462	0.0225890	0.1795506	0.3125450	0.7381701	0.5647603	0.4373524	0.3737567	0.6692857	0.5325532	0.0420724	0.0998175	0.5912303	0.3407698	0.2555138	0.1462471	0.2613996	0.5412777	0.0031018	0.6099367	0.3553384	0.6011942	0.2774709	0.2655761	0.6664999	0.5939384	0.1139501	0.3560521	0.0069411	0.2014003	0.3221207	0.2917093	0.3057526	0.5587420	0.6965567	0.2870981	0.4224656	0.5960699	0.3338633	0.6972675	0.6371490	0.2553710	0.1123276	0.1298965	0.7040853	0.0743591	0.0122996	0.3138620	0.0042823	0.0826093	0.6129462	0.4617862	0.7109271	0.1174436	0.3794677	0.0404444	0.6690594	0.0008848	0.2876254	0.1229180	0.5864817	0.2238550	0.5728905	0.5291212	0.6710569	0.1026640	0.6782276	0.6247174	0.4084837	0.3030972	0.1386292	0.6673143	0.7051420	0.5494291	0.4629446	0.4736756	0.3583196	0.6379612	0.4499398	0.1558757	0.1918029	0.5149645	0.1477476	0.7262940
1000	0.2284264	0.0303953	0.3339948	0.2812667	0.3289932	0.4077029	0.5644152	0.3577655	0.6797725	0.2332608	0.6447906	0.7770241	0.0122726	0.2718628	0.4214114	0.5873627	0.6058750	0.3734677	0.3728214	0.5167141	0.4799600	0.0693435	0.0677111	0.5565690	0.4729224	0.1776264	0.2132431	0.2079927	0.5174714	0.0470644	0.7347955	0.3661296	0.4562599	0.3469151	0.4094437	0.6901330	0.6473945	0.1708790	0.4604057	0.0233664	0.2751940	0.3136931	0.2791049	0.4741004	0.5517247	0.5146822	0.2709020	0.4067596	0.5547733	0.3196887	0.6191092	0.6385163	0.3042252	0.0815871	0.1234696	0.6525288	0.1809624	0.0039820	0.3006685	0.0175063	0.0484396	0.5252057	0.3365987	0.6806343	0.1240296	0.3980467	0.0455992	0.6404338	0.0003846	0.3367638	0.1047904	0.6371804	0.1817865	0.4718319	0.6890089	0.6684610	0.0492885	0.5943209	0.6343201	0.4861085	0.3056571	0.1251414	0.6615972	0.5463824	0.4992683	0.3694063	0.4572677	0.3419735	0.7343406	0.3502080	0.1735537	0.1819238	0.4434389	0.1812785	0.7501184

0	0.2292587	0.0668793	0.2050994	0.1525699	0.3024549	0.4629813	0.3545946	0.4292507	0.6854304	0.2250629	0.6592654	0.7456727	0.0058665	0.2664449	0.3335337	0.7057992	0.5897289	0.3633316	0.3715237	0.6638277	0.4450057	0.1039130	0.0501792	0.6122921	0.2150042	0.2643639	0.1170898	0.1551955	0.5685510	0.0061992	0.7692210	0.4144091	0.7363726	0.3278532	0.3373686	0.6675466	0.5728787	0.1396120	0.3794298	0.0017791	0.2884118	0.2937232	0.3352342	0.4568514	0.6306822	0.5547419	0.3279232	0.4823917	0.5620151	0.1996571	0.6792825	0.6657883	0.2549710	0.0531115	0.0993496	0.6891121	0.1606958	0.0118797	0.3083206	0.0332640	0.0657047	0.5349307	0.3309082	0.6865035	0.1116300	0.4704157	0.0382698	0.7328387	0.0043688	0.3501651	0.1642801	0.7110219	0.3402037	0.4760562	0.4789931	0.6327506	0.0271349	0.6547763	0.7560910	0.5996493	0.4687766	0.0735434	0.6333262	0.6916405	0.5694161	0.5067762	0.4542122	0.4079505	0.7742823	0.3114975	0.1415502	0.1172618	0.4886797	0.0874034	0.6306266
50	0.1895129	0.0490039	0.2193268	0.1882135	0.2621881	0.5497652	0.3175878	0.4877151	0.6942641	0.2578918	0.6091728	0.6421919	0.0297012	0.2270363	0.3283016	0.7524406	0.5599135	0.6078724	0.3410027	0.6031324	0.4802855	0.1798748	0.0334321	0.6134214	0.0790864	0.2108609	0.1660994	0.1052464	0.2836176	0.0073884	0.7043086	0.5580011	0.6882340	0.3748631	0.3083040	0.7544021	0.5024970	0.1777024	0.1201308	0.2225069	0.3164762	0.2798282	0.2776834	0.3803079	0.5792248	0.7283193	0.2830692	0.2347954	0.4564247	0.3009771	0.7013210	0.5899566	0.2653409	0.0848669	0.1317818	0.5791937	0.1594097	0.0114235	0.3795030	0.0196713	0.0466115	0.6736456	0.4759001	0.6186707	0.6281039	0.5185610	0.0315132	0.6357194	0.0824727	0.1026791	0.1932794	0.4671187	0.2429578	0.5148149	0.4684402	0.4117083	0.1175489	0.6991393	0.6180432	0.3795244	0.3845105	0.0226341	0.7059418	0.7267114	0.5815338	0.4035192	0.4641610	0.4651279	0.7480689	0.2932668	0.1816733	0.1967119	0.3743382	0.1318780	0.6904372
100	0.1130665	0.0215620	0.2518763	0.2018423	0.1938767	0.4931704	0.3048079	0.4654674	0.6490416	0.1830191	0.5681408	0.5590937	0.0092812	0.1634544	0.3882591	0.6648000	0.6113453	0.6812420	0.2724127	0.3875817	0.5589695	0.1786149	0.2264538	0.5476528	0.0551792	0.2424260	0.2545705	0.1563220	0.2568055	0.0025657	0.7117377	0.7326408	0.5145350	0.3752466	0.2847125	0.6469244	0.5520185	0.1658732	0.1065414	0.2536541	0.2327983	0.2346345	0.2953765	0.2831028	0.4873427	0.6194566	0.2889544	0.2789645	0.4237468	0.2614545	0.7465195	0.6825407	0.1894103	0.0998913	0.1072606	0.7218336	0.1140675	0.0307460	0.4047908	0.0061592	0.0836701	0.7283946	0.4725727	0.6753124	0.5518811	0.4322959	0.0449425	0.6269346	0.0735625	0.0638353	0.1211307	0.5621357	0.2239691	0.4322265	0.3433875	0.3464603	0.1285695	0.7167965	0.6847054	0.4139769	0.4703519	0.0173639	0.4407417	0.7768100	0.7928671	0.3533911	0.4806814	0.4518063	0.6424338	0.2797948	0.2171376	0.2424547	0.3613477	0.1107940	0.6866665
150	0.0604497	0.0279194	0.3626879	0.3366833	0.2908351	0.4174794	0.5833891	0.3785833	0.7116530	0.2717387	0.6917864	0.6701904	0.0020244	0.1740238	0.2543544	0.6590856	0.6631239	0.5456901	0.3551839	0.4494804	0.5471278	0.1803903	0.5977640	0.5879917	0.0314996	0.2072467	0.2215525	0.1876681	0.3127244	0.0006370	0.7562871	0.7210128	0.5119090	0.3451340	0.1701026	0.6723789	0.6623206	0.1563785	0.1260749	0.3452526	0.1049809	0.2245639	0.2605422	0.2167166	0.4040032	0.6631569	0.2856137	0.2465998	0.4282859	0.1856041	0.7526989	0.5721197	0.1626438	0.1008175	0.0482401	0.7162666	0.0436264	0.0160387	0.4986732	0.0205586	0.0774796	0.6215420	0.4949894	0.8041547	0.6070487	0.4320870	0.0421584	0.7807170	0.0867918	0.0140924	0.1261144	0.4348419	0.2651714	0.4830296	0.4391255	0.3449262	0.0948307	0.6875446	0.8793790	0.4093544	0.4288977	0.0009944	0.2704721	0.6870578	0.6806963	0.4828890	0.4761675	0.4383964	0.6850333	0.3776878	0.1838163	0.1074055	0.4403128	0.1458691	0.5976533
200	0.0499260	0.0409063	0.4253904	0.5451449	0.3270374	0.3813607	0.6165581	0.4286701	0.7009595	0.2208687	0.6860526	0.7166525	0.0142141	0.1832299	0.3194966	0.6372025	0.8007502	0.6774273	0.3384844	0.4609540	0.6585522	0.2299754	0.6124702	0.6447904	0.0623515	0.2795490	0.3659418	0.2717428	0.2582102	0.0021758	0.6327794	0.7099765	0.5598221	0.2550798	0.1520350	0.6441071	0.5962825	0.1181597	0.0812819	0.2733420	0.0431104	0.2264721	0.3171150	0.1409948	0.4053384	0.6351387	0.2623397	0.2258102	0.3716549	0.1350758	0.6810822	0.6391843	0.1759888	0.1009731	0.0469931	0.6317716	0.0627595	0.0164607	0.3247099	0.0247017	0.0772974	0.7256377	0.4484861	0.6847171	0.6131166	0.4557382	0.0376510	0.6620830	0.1862001	0.0091620	0.0904716	0.4318230	0.1809706	0.4556821	0.3957519	0.4193233	0.1335578	0.6656060	0.6726996	0.4540843	0.3283600	0.0026388	0.1941209	0.6847094	0.5163329	0.3999396	0.4607855	0.4079946	0.6800950	0.2541536	0.1159938	0.1874423	0.4138093	0.1430287	0.7531986
250	0.0319337	0.0216748	0.5556259	0.6544286	0.3337101	0.3309209	0.5834616	0.3977310	0.7848030	0.1543352	0.7188855	0.7516975	0.0027898	0.1525716	0.4095403	0.7445439	0.8083858	0.5872861	0.3191755	0.4844337	0.5342651	0.2524994	0.5981572	0.6402509	0.0567638	0.2425249	0.3391364	0.2735077	0.2936746	0.0020913	0.6211842	0.6067170	0.5505817	0.2642674	0.1320317	0.7056896	0.7385017	0.1668701	0.0711603	0.2905989	0.0347128	0.2856389	0.3691113	0.0917310	0.4338278	0.6830990	0.2940581	0.3246495	0.3406633	0.2311537	0.6088330	0.5434842	0.2091557	0.0780729	0.0421198	0.6906280	0.0519910	0.0124226	0.3744458	0.0140196	0.0673041	0.6629577	0.4095353	0.6476177	0.7075418	0.3670784	0.0352573	0.6705621	0.3872498	0.0006528	0.0892688	0.5311179	0.2561525	0.4552403	0.5461383	0.3797670	0.1369790	0.9096058	0.7785623	0.3582705	0.3919534	0.0014716	0.1402256	0.7045766	0.6009810	0.4577384	0.4032572	0.3450431	0.7767807	0.4034593	0.1400381	0.1350105	0.4172860	0.0842958	0.6553445
300	0.0256495	0.0375427	0.5886425	0.5607183	0.3670035	0.2393331	0.7909965	0.3883542	0.7424787	0.2249945	0.6507293	0.6567007	0.0025288	0.0824800	0.3737448	0.6922503	0.6331185	0.6988738	0.1654383	0.4295776	0.7433596	0.2033589	0.5795319	0.7612063	0.0509823	0.3510153	0.4798518	0.2847238	0.3241272	0.0031870	0.6463493	0.6862209	0.5829685	0.2512767	0.0817524	0.5696527	0.5705460	0.1416698	0.0641866	0.2994028	0.0070270	0.2670160	0.3156779	0.1138048	0.4008851	0.6375371	0.2807426	0.1873997	0.3821716	0.2282088	0.7419357	0.6031959	0.2035518	0.1113979	0.0417350	0.6999899	0.0343539	0.0065407	0.4302000	0.0144840	0.0523133	0.5710086	0.3950059	0.6955758	0.4812772	0.4562447	0.0493707	0.7739767	0.4210750	0.0002058	0.1130378	0.5720408	0.2787064	0.5269927	0.5763394	0.2690874	0.2189446	0.7137605	0.7589460	0.4503621	0.3930749	0.0023289	0.1217698	0.7043149	0.5975435	0.3568279	0.4185790	0.4250705	0.7169434	0.3377016	0.1850700	0.1021010	0.3724468	0.1684666	0.7133642
350	0.0306029	0.0600710	0.6187933	0.4731501	0.4499764	0.2559423	0.6675819	0.3969658	0.7290088	0.1618229	0.5302505	0.6152688	0.0026118	0.0844124	0.2988215	0.5912267	0.7392480	0.6471405	0.1773960	0.5082084	0.7714139	0.2076511	0.6558665	0.6345262	0.0395152	0.2817439	0.4263327	0.2685489	0.2647781	0.0036769	0.6899621	0.7444721	0.5681916	0.2261854	0.0573456	0.5893847	0.6310334	0.1209395	0.0682688	0.4154705	0.0059280	0.2238964	0.3183704	0.0921082	0.3731871	0.5617717	0.2590658	0.1928206	0.3990797	0.1778717	0.6210092	0.6269249	0.1491636	0.1020065	0.0440323	0.6061825	0.0082007	0.0112587	0.2927896	0.0389959	0.0828822	0.7745296	0.4583841	0.7048573	0.5273326	0.4200350	0.0435444	0.7028231	0.4526889	0.0005804	0.1231762	0.5690308	0.3149635	0.4922253	0.4623005	0.3115964	0.1938572	0.6679158	0.7271376	0.4061550	0.3265563	0.0010995	0.1184267	0.8445878	0.7421740	0.4100403	0.5305189	0.4891008	0.5800427	0.3493321	0.1348891	0.2190337	0.4206168	0.1560764	0.6560900
400	0.0173175	0.0460699	0.6937251	0.5569960	0.3346450	0.3228945	0.8351907	0.4016690	0.6870640	0.2448488	0.7112975	0.7671966	0.0010425	0.0409645	0.3861841	0.6485455	0.6596687	0.6565178	0.2042141	0.4920895	0.7373041	0.2303939	0.6632220	0.7808618	0.0567398	0.2912499	0.4462085	0.2189852	0.3146544	0.0008431	0.7317952	0.6613401	0.5196768	0.2227641	0.1163017	0.5624512	0.4685288	0.1968302	0.0777211	0.2953251	0.0115262	0.2482803	0.2292646	0.1030381	0.3308179	0.6931713	0.2397166	0.2616452	0.3122232	0.1665940	0.7052800	0.7003577	0.1579234	0.1389675	0.0616298	0.8028625	0.0194455	0.0102102	0.3510815	0.0147015	0.0545301	0.6983622	0.5269861	0.8064607	0.6067451	0.4678539	0.0534422	0.6277287	0.4024674	0.0002442	0.1444522	0.6073328	0.3194445	0.5291443	0.5463316	0.4258552	0.1268859	0.6432566	0.6880478	0.4030125	0.4108464	0.0006982	0.1006314	0.7446513	0.6517945	0.4166589	0.5079026	0.4713551	0.6314235	0.2987836	0.1458685	0.2628689	0.5243836	0.1589334	0.6233505
450	0.0263710	0.0456841	0.5888221	0.4865919	0.3477883	0.4357391	0.7125742	0.3148005	0.6623403	0.1903486	0.6533007	0.7235747	0.0003684	0.0585563	0.4165610	0.6682027	0.8820731	0.8107938	0.1868621	0.4612497	0.6943392	0.2598123	0.6414097	0.5821385	0.0355298	0.3284618	0.3618426	0.2429240	0.3714066	0.0000974	0.6104355	0.7378299	0.5136709	0.2465141	0.1172924	0.7937602	0.6076428	0.1632510	0.0867295	0.3082265	0.0099074	0.3454682	0.2492943	0.1215243	0.4447694	0.6069962	0.2572465	0.2722757	0.4726427	0.2055274	0.7851168	0.6386082	0.1578507	0.0953577	0.0651582	0.6963345	0.0263798	0.0034236	0.3518184	0.0192731	0.0709004	0.6078317	0.3814391	0.6395910	0.6851820	0.5122154	0.0275995	0.6871394	0.4032706	0.0003098	0.0813861	0.4809821	0.3083929	0.3652713	0.4984287	0.3624411	0.1679015	0.7647851	0.7093647	0.4010159	0.3594823	0.0025228	0.1222293	0.8372553	0.6381889	0.5069851	0.4642988	0.5149880	0.5680800	0.3321407	0.1675278	0.1943445	0.5027691	0.1577333	0.6431930
500	0.0482919	0.0304323	0.6046427	0.4347735	0.3539205	0.2431506	0.7089531	0.3818267	0.8439403	0.2262708	0.7999929	0.6846229	0.0007839	0.0618222	0.3636754	0.6591574	0.6309820	0.7205671	0.2430482	0.3864337	0.6318420	0.1958082	0.6643670	0.5867296	0.0584649	0.3093309	0.4098124	0.2273878	0.3262068	0.0011406	0.6394893	0.7544975	0.4755955	0.2375198	0.1138358	0.7298458	0.5451345	0.1476419	0.0630750	0.3127618	0.0158639	0.2887540	0.2174995	0.1459514	0.4451723	0.7173337	0.3425468	0.2124018	0.3445839	0.1788148	0.6528834	0.5101294	0.1955671	0.1242026	0.0567802	0.8157025	0.0466059	0.0013980	0.3222065	0.0082341	0.0511649	0.8346560	0.5269701	0.6571033	0.5210808	0.4495245	0.0605285	0.6681804	0.4482268	0.0007274	0.1112450	0.6010028	0.2901036	0.4146788	0.4462029	0.3589999	0.1257662	0.6871933	0.6271454	0.4267103	0.3045160	0.0027812	0.1232409	0.6961523	0.5678213	0.4085415	0.5152248	0.4174878	0.6285487	0.3036708	0.1780656	0.2393523	0.4746072	0.1373980	0.6197222
