"Time"	G1	G10	G2	G20	G17	G16	G4	G8	G18	G94	G9	G95	G11	G56	G3	G98	G7	G46	G6	G36	G37	G100	G38	G34	G35	G5	G19	G14	G13	G12	G41	G44	G49	G39	G22	G21	G50	G15	G51	G53	G52	G55	G42	G54	G45	G40	G47	G48	G72	G67	G61	G43	G57	G60	G59	G99	G58	G80	G81	G83	G88	G82	G89	G79	G84	G75	G86	G78	G77	G85	G90	G91	G93	G69	G92	G87	G68	G27	G96	G97
350	0.6154300	0.0140848	0.1756600	0.6016187	0.0104771	0.2020614	0.0611059	0.0435391	0.0407342	0.6743645	0.5018800	0.6110433	0.0839603	0.7346738	0.6583889	0.6293374	0.7355975	0.2710264	0.4591916	0.7273129	0.1067094	0.6436346	0.5183666	0.4704187	0.2414979	0.0822225	0.0986721	0.1192419	0.7077338	0.6692243	0.4606218	0.0031858	0.3778325	0.0518275	0.3567153	0.3180317	0.3753419	0.5281818	0.1762175	0.5665901	0.2632596	0.5254805	0.1366703	0.3901569	0.4337632	0.7892366	0.1051049	0.2141440	0.5068595	0.1376564	0.3976224	0.4154102	0.5700758	0.6102751	0.0997677	0.7298598	0.1049976	0.6749512	0.4401973	0.3202289	0.5617579	0.2814621	0.0334627	0.0226445	0.4160449	0.1072577	0.0331158	0.0873071	0.5864376	0.5457866	0.2961129	0.3085690	0.5129009	0.2727040	0.0191781	0.5038824	0.1111058	0.4203561	0.6433490	0.5536318
400	0.5096789	0.0184180	0.1875868	0.5678249	0.0158064	0.3718431	0.0418316	0.0560779	0.0408475	0.5375702	0.5043312	0.6489329	0.2203387	0.6974304	0.5428956	0.6633201	0.6356603	0.2874918	0.3268094	0.7195209	0.0422606	0.6402727	0.5654521	0.3934727	0.1717545	0.0863447	0.2052747	0.1703558	0.5528250	0.8042235	0.4115545	0.0053635	0.2996469	0.0320253	0.3265741	0.3645151	0.3708490	0.5036584	0.1823219	0.5725846	0.3163263	0.4880486	0.1138410	0.3847031	0.4441584	0.6723104	0.1600030	0.2930123	0.5799220	0.2236902	0.4476707	0.5241892	0.3947683	0.5082560	0.0507049	0.7935437	0.0960396	0.6305285	0.5744953	0.3184167	0.6002206	0.2632227	0.0402065	0.0313533	0.3510039	0.1310371	0.0252975	0.1282025	0.5453805	0.6017875	0.3062519	0.3145566	0.4879483	0.2329893	0.0209731	0.5811482	0.1289134	0.4277978	0.6304995	0.6035356
450	0.4459663	0.0054149	0.1623239	0.5597105	0.0257693	0.2347385	0.0677550	0.1174737	0.0598968	0.5517140	0.5211189	0.5548176	0.2707902	0.7204594	0.6413566	0.6702044	0.7259039	0.2921209	0.3580803	0.5308974	0.0657392	0.6642355	0.6516200	0.4084943	0.1572993	0.1205857	0.1790068	0.2065817	0.6191413	0.5221002	0.4889661	0.0090233	0.3742022	0.0610634	0.4432561	0.3883059	0.3546662	0.4971874	0.1273836	0.5112497	0.3177050	0.5006647	0.1040429	0.3998510	0.4277507	0.7182285	0.1758397	0.2573352	0.4853931	0.2565958	0.3980639	0.4506398	0.4762246	0.4755691	0.0550569	0.6022758	0.0399054	0.5831939	0.5655133	0.2668960	0.4982543	0.2246836	0.0487863	0.0359907	0.4741694	0.1012626	0.0345997	0.1394055	0.5173063	0.5867638	0.3600137	0.3016147	0.4762592	0.2015646	0.0301753	0.5426110	0.0732684	0.3765910	0.5811381	0.6592370
500	0.6734282	0.0163144	0.1723152	0.6749906	0.0047414	0.2979613	0.0605666	0.0742932	0.0235836	0.8082581	0.5124707	0.6391760	0.1523272	0.7710778	0.5814493	0.6635153	0.7211924	0.2786729	0.2982741	0.5523964	0.0667487	0.5546009	0.6797609	0.4244879	0.1989894	0.1131468	0.1484770	0.1867226	0.7454982	0.6079913	0.3431400	0.0023689	0.3206320	0.0559583	0.3743383	0.3139595	0.3347441	0.5619606	0.2150913	0.5849406	0.2964324	0.5227225	0.1273487	0.4357745	0.3957653	0.6213038	0.1636676	0.2846950	0.5657027	0.3064936	0.4135385	0.2248759	0.3413080	0.5344274	0.0634363	0.6218622	0.0693585	0.6285018	0.5540002	0.3345686	0.5225317	0.1596229	0.0387339	0.0156760	0.3278343	0.1406962	0.0107428	0.1910942	0.5577981	0.6483632	0.3246369	0.2940727	0.4041422	0.1876031	0.0163824	0.4722327	0.0709955	0.2880449	0.6022450	0.5529301
550	0.5935778	0.0140469	0.1288321	0.4842145	0.0090941	0.3119488	0.0475264	0.1614848	0.0202121	0.6692151	0.3825319	0.5025949	0.0756050	0.7716896	0.6421392	0.7135575	0.6828309	0.3938512	0.3333275	0.7811627	0.0639371	0.6548474	0.5100737	0.6396924	0.1054443	0.1168722	0.3887198	0.1834229	0.5954872	0.6293935	0.4441421	0.0021229	0.2929689	0.0429710	0.4376174	0.2889793	0.6457561	0.5322165	0.2116438	0.5383513	0.0948487	0.4949327	0.0861122	0.3652487	0.5044675	0.6322451	0.1260981	0.2994321	0.7016985	0.3088703	0.4750212	0.2186712	0.3864184	0.6014425	0.0603868	0.5776285	0.1295151	0.6634471	0.4375688	0.3580758	0.2277947	0.3255488	0.0072256	0.1570962	0.3358067	0.0722823	0.0336216	0.2170850	0.5678045	0.5290005	0.3206927	0.3141457	0.4512374	0.2428021	0.0462307	0.4279627	0.0783150	0.2405853	0.7286599	0.7216605
600	0.5025336	0.0269488	0.2665575	0.4040302	0.0275908	0.3460253	0.0667277	0.2243386	0.0353207	0.6771032	0.3444899	0.4408571	0.2168243	0.6397675	0.7462075	0.6126992	0.6785395	0.3302559	0.3808164	0.7278568	0.0775641	0.6711450	0.5233514	0.6200673	0.1230383	0.0853483	0.3812553	0.2935663	0.5612959	0.7527536	0.3505344	0.0089337	0.3784779	0.0549253	0.3329951	0.2639568	0.7348342	0.5992309	0.2016814	0.5529864	0.0384600	0.5650296	0.0533964	0.4185433	0.5074814	0.6836709	0.1721024	0.2077068	0.6776567	0.3959446	0.4310770	0.3974825	0.4467484	0.5121722	0.1032055	0.6570149	0.2083688	0.6562045	0.5094513	0.4149375	0.0863278	0.6311924	0.0332888	0.1962328	0.4297211	0.0430670	0.0673956	0.1918719	0.7047036	0.4936307	0.3509602	0.5125544	0.5012911	0.4138082	0.0181266	0.3052995	0.1636930	0.2562131	0.5647107	0.7044394
650	0.4535212	0.0125137	0.2501533	0.3582529	0.0123062	0.4032924	0.0666103	0.2437630	0.0557563	0.7494835	0.4047736	0.4031486	0.2056945	0.5244716	0.6599768	0.6626555	0.6056517	0.4019622	0.3341883	0.7162608	0.0880370	0.5472533	0.5275915	0.6624837	0.1739626	0.1127913	0.4323694	0.2216517	0.8196758	0.6183404	0.3948628	0.0118467	0.2997490	0.0485200	0.2453686	0.1765358	0.7678759	0.4656155	0.2070447	0.4276837	0.0331565	0.5558944	0.0096292	0.4517769	0.4710016	0.6085777	0.1160809	0.2096621	0.5826952	0.3407946	0.4098168	0.5313367	0.4537767	0.6093061	0.1320393	0.7192326	0.3728890	0.5805869	0.4627914	0.3702185	0.0610453	0.6512213	0.0369097	0.1601902	0.5376581	0.0502294	0.0861151	0.1878074	0.5975778	0.4658111	0.4260929	0.4894630	0.5676671	0.3737025	0.0152645	0.3054705	0.2529516	0.1836036	0.5971924	0.6471929
700	0.4152920	0.0269511	0.2296999	0.3801765	0.0078919	0.5168594	0.0379012	0.3182630	0.0229805	0.6847906	0.4453141	0.5080373	0.3186399	0.6959604	0.6181655	0.6455722	0.6801387	0.4615314	0.2620396	0.6553475	0.0553132	0.5536355	0.5707204	0.6598466	0.1382185	0.1087767	0.2602349	0.3045373	0.7736712	0.7629808	0.4524923	0.0013804	0.4332030	0.0562071	0.1911784	0.1130384	0.5766858	0.6990658	0.2213568	0.5288777	0.0460471	0.5542363	0.0083819	0.5075813	0.5693780	0.4405662	0.1637000	0.2154813	0.6541466	0.3685753	0.3951212	0.6102363	0.5691243	0.5611864	0.2105779	0.6582877	0.3516166	0.6298346	0.4113403	0.2900944	0.0440105	0.7086438	0.0344485	0.1883119	0.4402754	0.0333695	0.0971353	0.1373334	0.6578758	0.4835628	0.5295782	0.5603111	0.5141656	0.3815059	0.0303290	0.3266134	0.3380057	0.1929978	0.6989971	0.5465371
750	0.4592015	0.0304268	0.3071553	0.3250397	0.0162770	0.4271938	0.0357684	0.3581346	0.0545118	0.6180503	0.3318626	0.5172814	0.1156360	0.7934049	0.6172950	0.6368946	0.5365812	0.4214458	0.3220843	0.6722974	0.0895213	0.6716663	0.6767403	0.6973066	0.1470075	0.0995272	0.3014810	0.2926681	0.6962632	0.6628269	0.3797700	0.0024783	0.3642252	0.1305155	0.2231338	0.1762863	0.6497811	0.5216721	0.1910174	0.4782829	0.0468925	0.7054552	0.0051813	0.5053928	0.4284979	0.4837277	0.2039223	0.1606444	0.7333567	0.4983909	0.3628127	0.4109985	0.5650632	0.4683731	0.3059655	0.7100953	0.3203672	0.5964953	0.4210170	0.3702284	0.0546169	0.6128569	0.0608806	0.2138894	0.4599400	0.0333143	0.1219560	0.0767953	0.6718838	0.5765420	0.4209646	0.5475861	0.5366388	0.4960677	0.0444266	0.3506336	0.3789424	0.1609381	0.7545323	0.5729135
800	0.5023218	0.0340969	0.4129912	0.2540609	0.0395348	0.4850892	0.0695906	0.3257423	0.0562490	0.5726520	0.4858726	0.4750612	0.1994387	0.5262497	0.5744426	0.6923654	0.5815001	0.4723432	0.3845229	0.7102603	0.0801238	0.6699410	0.6499887	0.6569256	0.2256939	0.1178857	0.2569220	0.3153949	0.6373610	0.6841710	0.2806142	0.0013397	0.4507187	0.0470323	0.2099695	0.1233256	0.7467333	0.6829179	0.2602347	0.5338948	0.0217403	0.6003042	0.0061443	0.6014104	0.4148090	0.4040730	0.1681749	0.1773595	0.7231890	0.4773828	0.4066937	0.5234008	0.4775090	0.6038244	0.1747388	0.7447302	0.2604568	0.6115522	0.4881782	0.3069851	0.0525913	0.6757323	0.0520273	0.2159272	0.5525435	0.0230548	0.1569250	0.1130066	0.6550486	0.4776491	0.4346071	0.6248400	0.4859077	0.5081955	0.0289935	0.3995691	0.4934231	0.1351147	0.6106095	0.5917617
850	0.5331239	0.0264190	0.3370705	0.3129991	0.0104949	0.4411901	0.0849005	0.2629080	0.0566649	0.7098835	0.4335598	0.3327460	0.2033799	0.6394477	0.5527000	0.6987405	0.6312354	0.4555779	0.2505060	0.6258825	0.1129827	0.6871485	0.5145018	0.6909130	0.1718986	0.1304614	0.3966085	0.2648468	0.7945668	0.6625531	0.3681075	0.0084966	0.2533496	0.0580661	0.1994889	0.1645748	0.6348437	0.5629367	0.3131142	0.4670387	0.0328251	0.6206475	0.0047341	0.5077186	0.3348341	0.3854194	0.1791292	0.1340495	0.7249229	0.4453916	0.4332373	0.4090071	0.5202138	0.6629423	0.2423032	0.6783858	0.2934002	0.4908139	0.4723224	0.3853389	0.0596014	0.7144308	0.0816817	0.2658651	0.6016276	0.0258103	0.1612654	0.0883888	0.6262916	0.5001211	0.4822752	0.5157518	0.4896498	0.4544631	0.0430452	0.3498646	0.2796586	0.1582612	0.6421621	0.6966253
900	0.5516733	0.0353658	0.3577217	0.3765601	0.0063993	0.4268843	0.1028965	0.3786272	0.0272349	0.7381642	0.3921761	0.4293414	0.0733204	0.6245778	0.6425845	0.6767362	0.6411999	0.3657592	0.2942269	0.7164815	0.1053750	0.7721081	0.4875285	0.6269201	0.1704644	0.1198800	0.2333800	0.2883898	0.6252790	0.6148752	0.3177502	0.0056723	0.2819440	0.0571371	0.2786642	0.2617359	0.6603016	0.4327590	0.3281780	0.4595205	0.0532960	0.4579947	0.0118190	0.5220660	0.4075084	0.3915937	0.2276444	0.2046640	0.8048199	0.4530834	0.4174119	0.3470941	0.4345901	0.5497699	0.2264696	0.5818892	0.3408077	0.5762213	0.5156268	0.3967468	0.0734843	0.6552398	0.0544426	0.2514479	0.5217888	0.0186272	0.2079583	0.1107256	0.5957865	0.5237152	0.4618691	0.6655517	0.4817749	0.4963549	0.0503150	0.3594862	0.3626344	0.1611768	0.7103158	0.5740965
950	0.5537891	0.0212329	0.2309897	0.3151647	0.0058128	0.3249695	0.0820160	0.2293067	0.0326312	0.7644374	0.4752387	0.4808163	0.0792981	0.7173718	0.5179104	0.7188487	0.5210423	0.4348295	0.4107507	0.7111365	0.0634993	0.6832602	0.4952246	0.7093656	0.1769134	0.1103703	0.3837846	0.4486524	0.7478085	0.5567193	0.4490845	0.0164580	0.1970050	0.0516593	0.2379277	0.1429602	0.7183579	0.5282842	0.4266528	0.4180500	0.0757545	0.5020343	0.0083121	0.4049942	0.3813945	0.2495039	0.1861852	0.1814332	0.8023207	0.4023833	0.4595731	0.3061703	0.4031034	0.5832873	0.4416880	0.7236203	0.3759900	0.3530075	0.5189764	0.4428157	0.0423968	0.7179867	0.0630078	0.1831984	0.4740662	0.0235300	0.2258000	0.1345517	0.5775275	0.5077135	0.4042961	0.5753212	0.5467520	0.4580195	0.0433808	0.4280358	0.4147792	0.2579846	0.6055076	0.6009828
1000	0.5793939	0.0335918	0.2881442	0.4184754	0.0122791	0.3322658	0.0468169	0.3131973	0.0144502	0.6605601	0.2631307	0.5196720	0.1391152	0.6322588	0.6590090	0.7201376	0.5269028	0.3864831	0.4069902	0.6076981	0.0517820	0.6306294	0.5990066	0.5848124	0.1446663	0.0699755	0.3397711	0.3072270	0.6422215	0.7258896	0.4339421	0.0082193	0.2723551	0.0643620	0.2479509	0.1804386	0.6880581	0.6269905	0.2716965	0.4934980	0.0516172	0.5062706	0.0128639	0.4385872	0.4703502	0.2985990	0.2551302	0.1489056	0.8167848	0.4278882	0.4592719	0.4581477	0.4966752	0.6885104	0.2966586	0.6451574	0.3224348	0.4628336	0.6248186	0.4381324	0.0830557	0.6325481	0.0871049	0.4034443	0.4569053	0.0307815	0.2684111	0.1338676	0.6377926	0.5708916	0.5907430	0.6080281	0.4205268	0.4109305	0.0569745	0.4547731	0.4624124	0.2070272	0.5920331	0.8074649

0	0.5652562	0.0326541	0.3995969	0.3101091	0.0213340	0.5044779	0.0614700	0.3569342	0.0431700	0.7700709	0.4084982	0.4374766	0.0845821	0.5963073	0.5964150	0.7284907	0.5782422	0.4203534	0.3119660	0.5815589	0.1015762	0.6594616	0.4643512	0.5666156	0.2373236	0.1430298	0.2227475	0.3317355	0.5666721	0.7296950	0.4937171	0.0035091	0.2329532	0.0409824	0.2677374	0.1682233	0.7888684	0.5095596	0.2641875	0.5474658	0.0155646	0.5549482	0.0225488	0.4499503	0.3864283	0.2938207	0.2586916	0.2155184	0.7834292	0.4343655	0.4051784	0.2476336	0.4904288	0.5881903	0.3203233	0.6083818	0.3968430	0.5899107	0.4674887	0.3155525	0.0891239	0.6653156	0.0407566	0.2501211	0.5199118	0.0187912	0.2328870	0.1468841	0.5869907	0.4632161	0.3866628	0.5039027	0.5196537	0.5779986	0.0480889	0.4066527	0.3693777	0.1160518	0.6920030	0.6607149
50	0.6620529	0.0338577	0.2341438	0.3554290	0.2265920	0.1826964	0.0875733	0.3127101	0.4362155	0.6532642	0.2727215	0.6162381	0.0503085	0.4185833	0.1221302	0.7151681	0.6509847	0.4768324	0.3052047	0.7698114	0.4205302	0.5282399	0.6324584	0.6604864	0.1669026	0.0974769	0.3699446	0.2960485	0.6751887	0.4525153	0.5405198	0.0012458	0.2274877	0.0963724	0.1833467	0.1671310	0.1996244	0.6111866	0.1525115	0.6276912	0.0867317	0.5089355	0.0270929	0.3763723	0.3242313	0.2903384	0.2721485	0.2709685	0.6538468	0.5754912	0.4040854	0.3832314	0.4894019	0.6064226	0.2838349	0.7038997	0.3351813	0.3180627	0.5777789	0.3393160	0.3609328	0.6628284	0.0552459	0.2809294	0.5526197	0.0386112	0.2542425	0.1434863	0.6290860	0.5735257	0.5670219	0.5586362	0.3633193	0.4221627	0.0586128	0.4553463	0.4004437	0.4007886	0.8530475	0.7158056
100	0.6068960	0.0281174	0.2143579	0.2760973	0.3072635	0.1370793	0.0736348	0.3642342	0.5905768	0.6296963	0.3027911	0.4631948	0.0408663	0.5342635	0.0736505	0.5239153	0.5600311	0.4670063	0.3012434	0.6515984	0.4881379	0.4403315	0.6189565	0.6489290	0.1500077	0.0423148	0.3229761	0.3028271	0.5852558	0.1404419	0.4601961	0.0028468	0.3100292	0.0275963	0.2458804	0.2423845	0.1747971	0.4546664	0.1265626	0.6508711	0.0924411	0.5351170	0.0541685	0.2612095	0.2873770	0.2354855	0.2392837	0.4245924	0.6931002	0.5809663	0.3910693	0.4707338	0.5798986	0.4662497	0.3130404	0.6627900	0.3726063	0.2620851	0.5167227	0.2902070	0.6158159	0.7382810	0.0733333	0.3623795	0.5519432	0.0083754	0.3306521	0.1060016	0.5892410	0.5718454	0.5709038	0.5794528	0.5617983	0.3854028	0.0613681	0.6188315	0.2716993	0.4276320	0.6457209	0.5854763
150	0.6169073	0.0225764	0.3339725	0.3744014	0.2738960	0.1396450	0.0637582	0.2641049	0.5939303	0.6052304	0.2447315	0.5020772	0.0796129	0.4516726	0.0714653	0.7163440	0.6566949	0.5201272	0.4244792	0.7007280	0.4414214	0.4138648	0.6188155	0.6516275	0.1269638	0.0940453	0.3952728	0.1843605	0.6500611	0.1398794	0.3897495	0.0018261	0.2714439	0.0517497	0.1570359	0.3451909	0.1064669	0.3595392	0.0491617	0.6543230	0.1103946	0.4754346	0.0382605	0.1991862	0.2747437	0.1705901	0.2819574	0.4127352	0.6668689	0.7564663	0.4340819	0.4823091	0.5705788	0.6293835	0.4243265	0.6561929	0.2694831	0.2299795	0.5160834	0.2813261	0.4219487	0.6377446	0.0890005	0.3833168	0.5303717	0.0139864	0.3565686	0.1145826	0.5948059	0.6251262	0.5340940	0.4670884	0.5522424	0.5399528	0.1039842	0.5548878	0.1087673	0.5811080	0.6207804	0.5596660
200	0.6771155	0.0251978	0.2390315	0.3735320	0.2067790	0.1286652	0.0393554	0.2790827	0.6150517	0.6744924	0.2572345	0.5473573	0.0501409	0.4778260	0.0580895	0.5674599	0.6370019	0.3862765	0.3627780	0.6687184	0.5203864	0.3971211	0.4885523	0.6017870	0.0786954	0.1108323	0.3195469	0.2127004	0.6648814	0.1606962	0.5064185	0.0121175	0.2271278	0.0703811	0.2573795	0.2480093	0.1727594	0.3030912	0.0968242	0.6076800	0.1436186	0.5365033	0.0664372	0.0703103	0.2172435	0.1058248	0.2318684	0.2878832	0.6517960	0.6220442	0.3913658	0.5528269	0.5317406	0.5082466	0.4025933	0.8454958	0.2898031	0.2349895	0.4510550	0.2458951	0.5663715	0.7292023	0.0767492	0.4230959	0.4956461	0.0084451	0.4392943	0.1529688	0.6790472	0.5471280	0.5135239	0.4830944	0.5269085	0.4322646	0.1032158	0.5577471	0.0479772	0.4775905	0.6742968	0.5785486
250	0.8184110	0.0077715	0.2618203	0.4186873	0.3057027	0.1286315	0.0466861	0.3199120	0.5790344	0.6703966	0.2106211	0.4101188	0.0446513	0.4723451	0.0555984	0.6691546	0.7530292	0.4646861	0.3389449	0.7309563	0.5145694	0.3347038	0.5820937	0.7602156	0.1416780	0.0724055	0.3806351	0.2023314	0.6097647	0.0651613	0.5021751	0.0071668	0.2975579	0.0307771	0.2673050	0.2653844	0.1500440	0.1956613	0.0794339	0.6753491	0.1239132	0.5273620	0.0478581	0.0751376	0.1667422	0.1423517	0.2600210	0.3863444	0.8006023	0.7717723	0.4313448	0.5958649	0.5545797	0.5158362	0.5203021	0.6818409	0.3498659	0.2387612	0.5076292	0.3524459	0.5428712	0.6651425	0.0953807	0.3558139	0.4598617	0.0168864	0.5060354	0.1543753	0.6087637	0.5906145	0.5493981	0.5928966	0.5054252	0.4776092	0.1063524	0.6825113	0.0625258	0.4649942	0.7018552	0.7307761
300	0.6099058	0.0366860	0.2572780	0.3510361	0.2941086	0.1740767	0.0988922	0.2978407	0.5710831	0.7383465	0.2646149	0.5135115	0.0563063	0.4735636	0.0541285	0.7015072	0.6143360	0.5093964	0.3551025	0.5730099	0.5254170	0.4103321	0.5978696	0.7288276	0.0879276	0.0904504	0.2680440	0.1718327	0.6284525	0.0355191	0.5025879	0.0022479	0.1834345	0.0447278	0.2747490	0.3160475	0.1125262	0.1332559	0.0591585	0.6359595	0.1232701	0.6171247	0.0519674	0.0555659	0.1663649	0.1037982	0.2363822	0.3643524	0.8289404	0.5526368	0.3872976	0.5797644	0.5081996	0.4248567	0.4107993	0.6799264	0.2997625	0.2416866	0.5111657	0.3647584	0.5582950	0.7035700	0.0900893	0.3858948	0.4722185	0.0272806	0.5474056	0.1396105	0.6085594	0.6581882	0.5194275	0.4883737	0.7001163	0.2676405	0.1356247	0.5532436	0.0748786	0.3942560	0.6377656	0.5848142
350	0.6757972	0.0215599	0.2253952	0.3529326	0.2793918	0.1387598	0.0299591	0.2932490	0.6511509	0.5890026	0.2790007	0.5745037	0.0346435	0.4270678	0.0502783	0.6222728	0.6090216	0.4684930	0.2648283	0.6634820	0.5365989	0.3692526	0.6641777	0.6321240	0.1550419	0.1152153	0.2968151	0.1435751	0.7237286	0.0284681	0.6318857	0.0090931	0.2264297	0.0219049	0.2893541	0.2812124	0.1175554	0.1742027	0.0634704	0.5975027	0.1526570	0.6676130	0.1205465	0.0348421	0.1604932	0.1074356	0.2134229	0.3515341	0.6571383	0.7949704	0.3759734	0.4971730	0.4636616	0.4430424	0.4810935	0.6387999	0.4421388	0.2145551	0.5606407	0.4153423	0.5446617	0.7092485	0.1443452	0.5438780	0.5039976	0.0245302	0.4510458	0.1614543	0.5636010	0.6192990	0.5343939	0.5557162	0.5840027	0.3955515	0.0715684	0.6123403	0.0461509	0.6122163	0.6377597	0.7863452
400	0.7132320	0.0251329	0.2967445	0.4481954	0.2900169	0.1794652	0.0304570	0.2954092	0.6586209	0.5822368	0.3143549	0.4337030	0.1051611	0.4417146	0.0554909	0.6330827	0.5967888	0.4138947	0.4000122	0.7988598	0.4242208	0.3789026	0.5391024	0.6790601	0.2025002	0.1037635	0.2549633	0.1864447	0.6343677	0.0261032	0.5720071	0.0097027	0.2761783	0.0369720	0.3516511	0.3197638	0.1379537	0.1986476	0.0883253	0.6875467	0.1872211	0.6980041	0.1042832	0.0410233	0.1332018	0.1169679	0.1491271	0.4314623	0.7968627	0.7345643	0.4891392	0.5880839	0.4512311	0.5430297	0.4674863	0.6747536	0.2779608	0.1891000	0.4906512	0.3507618	0.5699028	0.6985252	0.0819517	0.3835534	0.5855583	0.0275974	0.6154780	0.1360413	0.6074448	0.7690651	0.4765121	0.4627341	0.5662336	0.3629252	0.1408369	0.6623341	0.0337922	0.4449741	0.6557267	0.6127137
450	0.6176559	0.0358596	0.2293398	0.3929352	0.2553650	0.1663103	0.0490308	0.3274234	0.6461107	0.6674328	0.1953748	0.5099857	0.0306274	0.5045461	0.0668452	0.6610392	0.6169072	0.4210006	0.3583995	0.6400638	0.4349583	0.4214549	0.6180658	0.7053441	0.1407749	0.0981235	0.3040445	0.2072334	0.7129411	0.0199689	0.6271388	0.0119253	0.2162614	0.0429181	0.3672322	0.4157531	0.0640289	0.1617180	0.0931370	0.6639755	0.1691827	0.6389389	0.1527052	0.0472878	0.1471140	0.1354235	0.1520629	0.3999187	0.7349484	0.7301568	0.3840028	0.4770467	0.4568290	0.5521254	0.5025013	0.6956079	0.3270659	0.2986608	0.5757220	0.4348315	0.5472518	0.8197801	0.1067489	0.5393149	0.5386791	0.0310242	0.4995939	0.1138763	0.7883759	0.5326852	0.5326138	0.5926039	0.5108095	0.4567564	0.1042761	0.6491488	0.0298939	0.5469534	0.6626054	0.5762335
500	0.7788002	0.0277473	0.2433620	0.4725317	0.3580853	0.2184558	0.0469204	0.2480333	0.5353302	0.6613747	0.2201281	0.4625925	0.0704079	0.4526606	0.0717951	0.7262812	0.5731653	0.2987237	0.4035006	0.6008913	0.4606588	0.4185572	0.5361543	0.6272152	0.1371027	0.0796469	0.3314848	0.2459441	0.6376592	0.0276616	0.4837866	0.0033438	0.2394415	0.0543401	0.2523166	0.3359662	0.0857177	0.1583432	0.0813088	0.6919275	0.1603736	0.6753080	0.0966948	0.0426120	0.1870875	0.0637999	0.2147843	0.3966268	0.7260979	0.6801433	0.4380833	0.5078140	0.5974759	0.5726113	0.5062591	0.6555341	0.2979444	0.3041766	0.4059689	0.3165615	0.5815930	0.6266995	0.1320933	0.4474266	0.5186922	0.0214780	0.4400634	0.1346078	0.5568541	0.7798785	0.5631004	0.4880697	0.7544505	0.4085055	0.1897642	0.5251214	0.0690825	0.4762840	0.5775317	0.6350757
550	0.4222219	0.0536869	0.3613630	0.3678002	0.1332453	0.2759419	0.0263603	0.2248575	0.2469594	0.7299150	0.4126460	0.4134403	0.4201816	0.6729695	0.5742669	0.7384998	0.8090199	0.3874943	0.4333324	0.6590941	0.1036011	0.5971197	0.6127140	0.6234501	0.0765921	0.1108637	0.3348433	0.1680353	0.6382434	0.2729670	0.5864355	0.0105033	0.2762593	0.0212582	0.2730259	0.2898289	0.5068033	0.1295066	0.1073879	0.5936668	0.0811534	0.6749241	0.0827914	0.0437948	0.1906629	0.0995487	0.1895768	0.2495592	0.7177111	0.4387361	0.3952851	0.6427556	0.5702241	0.5093188	0.4837897	0.6401349	0.2949394	0.4030047	0.5563056	0.4427590	0.2965157	0.6881497	0.1688726	0.4751370	0.4584210	0.0162834	0.3800486	0.1256036	0.5918933	0.6073460	0.4814449	0.4730660	0.4900507	0.4187619	0.1984085	0.6165275	0.0965296	0.3076988	0.7038851	0.7183218
600	0.4186005	0.0171531	0.3067179	0.3154040	0.0619059	0.4593216	0.0629811	0.3043826	0.0924157	0.6157420	0.4047137	0.4906600	0.5502620	0.5934025	0.7027439	0.6465459	0.7531312	0.3678434	0.3245472	0.5245864	0.0971336	0.5810479	0.5629167	0.6122083	0.1037346	0.1703466	0.3050668	0.2351747	0.7365433	0.5701129	0.4247384	0.0034297	0.2659032	0.0614557	0.2221886	0.2521879	0.6137245	0.3364767	0.1688509	0.5465456	0.0528272	0.5174062	0.0443748	0.1240512	0.3177604	0.1461311	0.1243067	0.2040843	0.7080701	0.4934748	0.4405845	0.5514435	0.5727338	0.5649253	0.4163482	0.8665713	0.3814128	0.3898130	0.3821779	0.4801815	0.1349635	0.6609081	0.1556428	0.2984269	0.5522965	0.0040062	0.3370856	0.1158714	0.5288918	0.5995904	0.5443659	0.5736871	0.5378093	0.4488446	0.1912830	0.5059787	0.1068209	0.2879565	0.7014218	0.7316358
650	0.4761963	0.0578513	0.4271296	0.3543812	0.0426577	0.4090296	0.0838125	0.3505620	0.0661326	0.6451155	0.3751106	0.4106395	0.3148996	0.7158485	0.6046205	0.5644272	0.5858822	0.3523552	0.3071678	0.5600405	0.0472819	0.7343616	0.5479727	0.6172327	0.1546490	0.1388586	0.3453394	0.2696537	0.7159269	0.5226675	0.3817615	0.0093668	0.2321737	0.0243581	0.2495943	0.1959931	0.6610355	0.3310692	0.2255675	0.4890158	0.0418219	0.5571594	0.0259249	0.2395885	0.3224239	0.1140731	0.2071054	0.2142449	0.6952783	0.4891149	0.4498635	0.4433026	0.5387999	0.5631557	0.4399109	0.7203416	0.4209949	0.3804107	0.3862406	0.3733581	0.0850700	0.6957520	0.1526939	0.3255995	0.4250375	0.0059498	0.2972963	0.1531721	0.5679696	0.5633154	0.4283530	0.5488088	0.5847750	0.4828722	0.1094222	0.4928600	0.1059891	0.2810461	0.6222435	0.6403988
