"Time"	G1	G2	G20	G10	G16	G4	G17	G8	G11	G56	G3	G5	G19	G12	G13	G14	G15	G50	G41	G52	G53	G51	G21	G22	G55	G42	G54	G40	G44	G39	G35	G49	G45	G48	G61	G9	G47	G43	G79	G57	G60	G89	G80	G84	G81	G82	G83	G88	G86	G78	G77	G75	G91	G90	G85	G58	G59	G99	G92	G93
800	0.6733215	0.0018324	0.5389781	0.3800389	0.0842589	0.6148284	0.2106896	0.0771889	0.1393732	0.5345393	0.0502022	0.2339178	0.7723513	0.0285964	0.2396226	0.0257474	0.4738908	0.6384852	0.4470103	0.7411154	0.0195894	0.3015893	0.4563560	0.1548699	0.2033112	0.4550228	0.5372379	0.4628389	0.2222614	0.3478339	0.6832353	0.0417958	0.2956972	0.7237268	0.3104304	0.1450767	0.4104731	0.0468788	0.7635243	0.1174978	0.3495470	0.3529391	0.0150038	0.3716476	0.4381454	0.4921915	0.0468235	0.1031394	0.6412832	0.4747291	0.1143618	0.7863809	0.0593786	0.6617592	0.6827326	0.5936190	0.5182543	0.6856022	0.4512932	0.0348680
850	0.6593879	0.0111733	0.4819844	0.5043833	0.0817786	0.6383933	0.1644861	0.0641070	0.1019644	0.6462166	0.0784136	0.3885835	0.6752466	0.0130509	0.2740111	0.0240631	0.4763262	0.6885898	0.3501756	0.6057974	0.0186737	0.2185199	0.2934338	0.2134052	0.2418329	0.5108373	0.6517851	0.4474670	0.2180344	0.3533837	0.7034353	0.0671730	0.2147018	0.6996814	0.3463487	0.0782436	0.4224880	0.0371610	0.7346097	0.0877078	0.2886810	0.1474263	0.0065831	0.3418063	0.3108774	0.5307802	0.0488494	0.1512507	0.6879262	0.3812568	0.1321204	0.7398071	0.0368561	0.3606858	0.5627823	0.6725620	0.4669997	0.7481250	0.4466898	0.0086515
900	0.6904052	0.0097037	0.4516855	0.3085755	0.0932464	0.6179492	0.1578149	0.0551641	0.1581743	0.5752812	0.0596278	0.3883847	0.7311225	0.0285190	0.3457010	0.0402829	0.4805322	0.5787349	0.4614187	0.7338091	0.0099475	0.2272529	0.3666601	0.1692152	0.1417505	0.4653321	0.5751407	0.4410974	0.2536891	0.4108064	0.7526890	0.0404221	0.2377632	0.7091049	0.2051122	0.0964551	0.3573136	0.0466421	0.5768235	0.0270892	0.2958061	0.0953577	0.0002133	0.3476270	0.4356890	0.5104647	0.0120971	0.1755209	0.8512960	0.4515761	0.0924630	0.5817070	0.0190989	0.5327247	0.7374621	0.7596043	0.5105115	0.7210550	0.4745607	0.0014888
950	0.7500635	0.0062504	0.5103455	0.3803916	0.0725410	0.7089563	0.1540906	0.1288999	0.1134609	0.5014944	0.0468786	0.3160732	0.7968308	0.0069305	0.3271230	0.0503575	0.5375187	0.6402011	0.4097180	0.7012358	0.0090713	0.2491765	0.4324861	0.1813773	0.2325087	0.3248361	0.5062802	0.3829530	0.2603930	0.4228522	0.6595078	0.0581448	0.2532813	0.5724121	0.2751692	0.1070920	0.4140236	0.0302042	0.8445758	0.0287013	0.2923405	0.0846759	0.0003123	0.3654013	0.3222653	0.5067779	0.0414914	0.1454341	0.7040196	0.3806359	0.1325166	0.7143137	0.0148388	0.5059339	0.7345228	0.6194163	0.5158771	0.6483225	0.4258038	0.0091463
1000	0.8064457	0.0011634	0.6241222	0.2742144	0.0460963	0.6483993	0.2130830	0.0758450	0.1423283	0.4568409	0.0739297	0.2231142	0.6653505	0.0268272	0.2402240	0.0623145	0.5695497	0.7728456	0.4258856	0.7884525	0.0103979	0.2988028	0.3951446	0.1869782	0.3163011	0.4428789	0.5803317	0.3843318	0.2246519	0.4287790	0.6865083	0.0652883	0.2673215	0.5676677	0.3352007	0.1070892	0.3653770	0.0199501	0.8482484	0.0128310	0.2807629	0.1062966	0.0102082	0.3038369	0.4874245	0.5932467	0.0300564	0.2305503	0.6780705	0.3809107	0.0525192	0.6345119	0.0139036	0.5409362	0.6465907	0.5039199	0.5884375	0.7351330	0.4191002	0.0047676

0	0.7187072	0.0081096	0.4382466	0.3260764	0.1071090	0.6169504	0.1352409	0.0593514	0.1445317	0.5667041	0.0476726	0.2772399	0.7226837	0.0280178	0.3084734	0.0212764	0.5801724	0.5902381	0.4925257	0.7359659	0.0213318	0.2146934	0.4478677	0.2074295	0.1728876	0.4722108	0.4409610	0.5664904	0.2414431	0.3267120	0.6052832	0.0544100	0.2654584	0.6715680	0.3479803	0.1237751	0.4035940	0.0523366	0.7568896	0.0136347	0.3255503	0.0467839	0.0015483	0.4103208	0.3866445	0.3729292	0.0571363	0.1519731	0.7209604	0.3804217	0.0936890	0.8234282	0.0224167	0.3843131	0.8404540	0.6122861	0.5715833	0.6761847	0.5204954	0.0044508
50	0.6890078	0.0112814	0.5450242	0.2470484	0.0566338	0.7265167	0.0979914	0.0766264	0.1180650	0.5479496	0.0400229	0.2277804	0.6985178	0.0663049	0.2473227	0.0511113	0.1481252	0.4039672	0.3100027	0.8824524	0.0145321	0.1939943	0.3616782	0.2110555	0.2051144	0.3714242	0.5517190	0.1768662	0.1437640	0.3551560	0.6352136	0.0477152	0.1258781	0.2842161	0.5279816	0.0562861	0.3934700	0.2515088	0.6129135	0.0231063	0.3626685	0.0858247	0.0011089	0.6914977	0.6145249	0.6274665	0.0544110	0.2073686	0.6700780	0.3727004	0.0576310	0.3847219	0.0201549	0.5261186	0.6999351	0.6114635	0.5162178	0.2197594	0.5431180	0.0062427
100	0.6668671	0.0049762	0.5092506	0.1881164	0.0875660	0.6943141	0.0496777	0.0690947	0.1429566	0.6326197	0.0732834	0.1442202	0.6348994	0.0094828	0.1881243	0.0475032	0.0707480	0.2109290	0.3650293	0.8195226	0.0127837	0.3049238	0.4061712	0.1499779	0.2545656	0.4536588	0.4491228	0.0672267	0.0500710	0.3367621	0.4941550	0.0489800	0.1152987	0.1933611	0.6556994	0.0802216	0.3032546	0.3374935	0.5975202	0.0095194	0.3529297	0.0855393	0.0072935	0.7195262	0.8310808	0.6904126	0.0574424	0.1567828	0.7372123	0.4608929	0.0911761	0.3915328	0.0191957	0.4702902	0.6692680	0.7115705	0.4163362	0.1499305	0.4582167	0.0047735
150	0.6874722	0.0145895	0.4508519	0.2881488	0.0872022	0.6557438	0.0470642	0.0723705	0.1010738	0.7895411	0.1101517	0.1142454	0.4163317	0.0223341	0.2234216	0.0870174	0.0666092	0.2866947	0.3192432	0.8454438	0.0048510	0.3477986	0.3091443	0.2272050	0.3608418	0.4371709	0.3248253	0.1177062	0.0483978	0.2336603	0.5926421	0.0509044	0.0704782	0.0990626	0.6158414	0.0543380	0.3550727	0.4221775	0.6466574	0.0088993	0.3436475	0.0717353	0.0036394	0.6241702	0.6808450	0.7201749	0.0324643	0.1887673	0.7502837	0.3150140	0.0502673	0.4000602	0.0150029	0.4373412	0.7885557	0.6960597	0.2896484	0.1016480	0.4002036	0.0033871
200	0.7096064	0.0045073	0.4931762	0.2659546	0.0854609	0.6707646	0.0133665	0.0662002	0.1367111	0.5806331	0.0657006	0.1042944	0.5200534	0.0221641	0.2226627	0.1322537	0.0472324	0.2035105	0.2971744	0.5773498	0.0154590	0.3968080	0.3032070	0.1667503	0.1874086	0.3682514	0.2871776	0.0363023	0.0384802	0.1591765	0.4333430	0.0567446	0.0689476	0.0933047	0.8598717	0.0960390	0.2577332	0.3760512	0.8076953	0.0037334	0.3920284	0.0765375	0.0035595	0.7066907	0.6410919	0.7952757	0.0621912	0.1287698	0.7725385	0.3939518	0.0718100	0.3642350	0.0184881	0.5281593	0.6850466	0.7390158	0.1621971	0.1912181	0.3853924	0.0042800
250	0.5852171	0.0043637	0.4993638	0.2066381	0.1071207	0.6105981	0.0158119	0.0870081	0.1177172	0.5601870	0.0796316	0.1371379	0.5302821	0.0323664	0.2154147	0.1505393	0.0665886	0.2634773	0.2934473	0.7045494	0.0360409	0.3529649	0.3764272	0.1005659	0.1139892	0.5025827	0.3195108	0.0868186	0.0354086	0.1859239	0.3913788	0.0500072	0.0479472	0.0670865	0.6480986	0.0951656	0.2987370	0.2328217	0.6376263	0.0012103	0.5246426	0.0652930	0.0054439	0.6226703	0.6184067	0.7807581	0.0509182	0.1549338	0.7368342	0.4384877	0.0546274	0.3994036	0.0120797	0.4135345	0.6926062	0.7229503	0.0810816	0.1177580	0.4127577	0.0061113
300	0.7147647	0.0047935	0.5610891	0.2358167	0.0566292	0.5555752	0.0084339	0.0613537	0.1636329	0.6422564	0.0553915	0.1473548	0.6884430	0.0174102	0.2101880	0.0873625	0.0640506	0.2454377	0.3249239	0.6902455	0.0210434	0.3215891	0.2613475	0.1651352	0.1433134	0.3146490	0.3116738	0.0396987	0.0478711	0.1182812	0.4909391	0.0392809	0.0441685	0.0456373	0.7745273	0.0600141	0.1930005	0.2645322	0.7207848	0.0009363	0.3628467	0.0855560	0.0128863	0.6941190	0.6715045	0.7760803	0.0471852	0.1747004	0.7547573	0.4260644	0.0531865	0.4767738	0.0102939	0.3244155	0.4887677	0.7338282	0.0930158	0.1420745	0.3671930	0.0169120
350	0.7431167	0.0066483	0.4266298	0.3168617	0.1166972	0.5177343	0.0246645	0.0361131	0.1491441	0.6865723	0.0701716	0.1181446	0.4979955	0.0304400	0.2496684	0.1217505	0.1120597	0.2548722	0.2518706	0.6317557	0.0094352	0.3555144	0.2404866	0.1260301	0.1167833	0.4355735	0.2825423	0.0631027	0.0529720	0.1873859	0.4129387	0.0439292	0.0650218	0.0677218	0.6700788	0.0842426	0.2998887	0.2948377	0.6874253	0.0058577	0.3975332	0.0898597	0.0006567	0.6764563	0.6515786	0.7535724	0.0432428	0.2250187	0.8107388	0.2917809	0.0949231	0.3987513	0.0157287	0.4573897	0.6655653	0.6318118	0.1013017	0.0806664	0.4318330	0.0110320
400	0.7398784	0.0194464	0.4555362	0.2562450	0.0616174	0.6449278	0.0334969	0.0535137	0.1582533	0.6662997	0.0481111	0.0967034	0.5730007	0.0107995	0.1648367	0.1205021	0.0448446	0.2011013	0.3143468	0.7868625	0.0178359	0.3996732	0.3001959	0.0989140	0.1642199	0.4422392	0.3719210	0.0881687	0.0469654	0.1452203	0.5508320	0.0340367	0.0531531	0.0845399	0.8388844	0.1176104	0.2525849	0.3113213	0.7332118	0.0051648	0.3352877	0.0853857	0.0032911	0.6990207	0.7201462	0.7074014	0.0409507	0.1628534	0.5613694	0.4631970	0.1010213	0.3688598	0.0215997	0.4818243	0.6200296	0.7671644	0.0707204	0.0510175	0.4318391	0.0062597
450	0.6979069	0.0006017	0.4814650	0.2296514	0.0983227	0.5741342	0.0148552	0.0630763	0.1365224	0.7217679	0.0608621	0.1401589	0.6290788	0.0249774	0.1899803	0.1300125	0.0542550	0.1560484	0.3408189	0.7729442	0.0144989	0.3177194	0.3088034	0.1061948	0.2470714	0.4364754	0.3224271	0.0454913	0.0329873	0.1757287	0.5521579	0.0848985	0.0274331	0.1121452	0.7534411	0.1203024	0.3603812	0.3854888	0.5692794	0.0031319	0.4952748	0.0799891	0.0035948	0.6620307	0.6778649	0.7275376	0.0340756	0.1421209	0.7169440	0.3478690	0.0484694	0.4407043	0.0193719	0.4035892	0.7664395	0.7868898	0.0583800	0.0962408	0.4060335	0.0136397
500	0.6172878	0.0050494	0.4469311	0.3504666	0.1055161	0.6277324	0.0375692	0.0350644	0.0933699	0.7012236	0.0839461	0.1550254	0.5611861	0.0222211	0.2363098	0.1309801	0.0823591	0.2620125	0.3308209	0.5962542	0.0315186	0.3662919	0.3444617	0.1268667	0.1597274	0.4059128	0.3738218	0.0343700	0.0388254	0.2635663	0.5190923	0.0340053	0.0402420	0.0995169	0.7179418	0.0770424	0.2254878	0.3023643	0.7203536	0.0183462	0.3468697	0.0814161	0.0045553	0.8275683	0.7891801	0.8300087	0.0342194	0.1569570	0.7737791	0.2425948	0.0698933	0.3326628	0.0305792	0.3511706	0.7878290	0.7124629	0.0375482	0.0854248	0.3598816	0.0070584
550	0.7563358	0.0042705	0.4547536	0.3675253	0.0561940	0.4743876	0.0377762	0.0799720	0.1398160	0.6183069	0.0403807	0.2009194	0.6236083	0.0338508	0.2564794	0.0983783	0.3700073	0.6041859	0.2965903	0.6331603	0.0329752	0.3352287	0.2925356	0.1358912	0.1176764	0.4430167	0.3633521	0.3392171	0.0693195	0.2427100	0.6248530	0.0486047	0.0916041	0.3780730	0.3273280	0.1473873	0.2781607	0.0798646	0.6920529	0.0108048	0.4129155	0.1166884	0.0028749	0.4495381	0.3584359	0.5322785	0.0343084	0.1405464	0.8040563	0.3187255	0.0739495	0.6059395	0.0320716	0.4753164	0.7442073	0.6062478	0.1165430	0.6073043	0.4953559	0.0071084
600	0.7287950	0.0114714	0.4333401	0.2848154	0.0797616	0.6197071	0.0829751	0.0302442	0.1463854	0.6682056	0.0599646	0.2672539	0.6457714	0.0253721	0.2580600	0.0521384	0.5063481	0.6779635	0.2815653	0.7246350	0.0187490	0.2039501	0.3693698	0.1172501	0.1184165	0.4339768	0.3390242	0.4046297	0.0794812	0.2372232	0.5505932	0.0659997	0.0818727	0.7556198	0.3415801	0.1173034	0.2749834	0.0192304	0.8849685	0.0059927	0.4546071	0.1141623	0.0009567	0.3871837	0.4407822	0.4893022	0.0463818	0.1388299	0.8007545	0.3366762	0.0439560	0.7339779	0.0152491	0.5311187	0.8076971	0.5864488	0.3462320	0.6507815	0.4745923	0.0202845
650	0.8665879	0.0077648	0.4203576	0.3568110	0.0894833	0.4612318	0.0463998	0.0587809	0.1664423	0.6233576	0.0333851	0.2329534	0.7222224	0.0060267	0.3324292	0.0431252	0.5097645	0.6535111	0.2617793	0.9287994	0.0139403	0.1847082	0.4880479	0.1560147	0.1790917	0.3608307	0.4352825	0.3588616	0.0672883	0.2862958	0.6544133	0.0498610	0.1515032	0.6457473	0.3392858	0.0766872	0.3341864	0.0317691	0.7719778	0.0269776	0.3934692	0.0570148	0.0012576	0.4850968	0.3662488	0.5153783	0.0300917	0.1573245	0.7517414	0.4097434	0.0917981	0.7095135	0.0301301	0.4931920	0.7447447	0.6491088	0.3443979	0.7073253	0.5119033	0.0104473
700	0.6991099	0.0081086	0.4035109	0.4371772	0.0974540	0.6012634	0.1035827	0.0824308	0.1655106	0.6734212	0.0622784	0.3166795	0.6822586	0.0048177	0.1957685	0.0412492	0.5059200	0.7260637	0.4330271	0.7780865	0.0175858	0.1773701	0.3548477	0.1759114	0.1473324	0.3579004	0.3091717	0.5859542	0.2425969	0.3183374	0.7531584	0.0905967	0.2077440	0.6416086	0.3190677	0.0840295	0.4528400	0.0427201	0.7325357	0.0429440	0.4095399	0.1482554	0.0091075	0.3573923	0.4582072	0.5625296	0.0311576	0.1281588	0.7032034	0.3877274	0.0354002	0.7106135	0.0135147	0.5058469	0.6756093	0.6088970	0.4423767	0.5809253	0.4550154	0.0002343
750	0.6564038	0.0077595	0.4215443	0.2942373	0.0631570	0.5086458	0.2129704	0.0472474	0.1677572	0.4948151	0.0268191	0.2987847	0.6701273	0.0237312	0.2332124	0.0330952	0.6478756	0.5698106	0.3596609	0.5844241	0.0349485	0.2362721	0.3753400	0.3106858	0.1796966	0.5172787	0.5518402	0.4532047	0.1808042	0.3839894	0.6804967	0.0694280	0.3301191	0.5651545	0.2926636	0.0858856	0.4442573	0.0394705	0.7875819	0.0250789	0.3577558	0.0677169	0.0018182	0.3954974	0.3539139	0.4395309	0.0527462	0.0957430	0.6622840	0.4642066	0.1506482	0.6951424	0.0138095	0.5075723	0.6222961	0.5698928	0.5925414	0.6202706	0.3997678	0.0060684
800	0.6894959	0.0048562	0.4919261	0.3349286	0.0634115	0.6055714	0.1228678	0.0633449	0.1365997	0.7769436	0.0346063	0.2012916	0.6190033	0.0320194	0.2788901	0.0161239	0.4995309	0.6121791	0.3481228	0.6337228	0.0130613	0.2782718	0.3608483	0.2038817	0.2043878	0.4641452	0.5182073	0.4983956	0.1033981	0.3210580	0.6822823	0.0491601	0.2076188	0.6751354	0.3550865	0.0838044	0.3880034	0.0304768	0.6814659	0.0145930	0.3947058	0.1433606	0.0063916	0.3704348	0.4342338	0.4704446	0.0405947	0.1749701	0.7010186	0.4473210	0.0669000	0.6685283	0.0247662	0.4707997	0.7153803	0.6537171	0.5006756	0.8132280	0.4072860	0.0079157
850	0.7105951	0.0040557	0.4918670	0.3183862	0.0367073	0.6783586	0.1814344	0.0870875	0.1888756	0.6635022	0.0346881	0.2193691	0.7821040	0.0206098	0.2361162	0.0269775	0.6279507	0.6530675	0.4215992	0.7232676	0.0284855	0.2289094	0.4116231	0.1546183	0.1336750	0.5493217	0.4812452	0.4725268	0.1125434	0.3314876	0.7695458	0.1155550	0.1636038	0.7323927	0.3127349	0.0643358	0.4718238	0.0216283	0.7308445	0.0293195	0.2971330	0.0576116	0.0033650	0.4977826	0.3017346	0.5162417	0.0415356	0.2006345	0.6843131	0.4086428	0.1249542	0.7130214	0.0309942	0.3126044	0.6265259	0.4892952	0.5071314	0.8708812	0.5124635	0.0070317
900	0.6548170	0.0083300	0.5530227	0.3376674	0.0549626	0.6224495	0.1674086	0.0414126	0.1158931	0.5177200	0.0806986	0.3084445	0.6166164	0.0077515	0.3070690	0.0264953	0.6018610	0.6201021	0.3791029	0.6735253	0.0190706	0.1767760	0.3433166	0.1907007	0.2512621	0.4888333	0.5642020	0.5430168	0.1629204	0.3000678	0.5758064	0.0673474	0.2499277	0.6861941	0.2613060	0.1109864	0.3945484	0.0177376	0.6671564	0.0133853	0.2341750	0.0809985	0.0013807	0.4404806	0.3884075	0.4407151	0.0707474	0.1935965	0.7951574	0.3529534	0.0966659	0.6842970	0.0098370	0.4025737	0.6540122	0.7092826	0.4598376	0.6275731	0.4822188	0.0079195
950	0.7415946	0.0154706	0.5766149	0.3785572	0.0997448	0.6060445	0.1293193	0.0514416	0.1701545	0.5683196	0.0341041	0.3244548	0.7842573	0.0330330	0.3255421	0.0565395	0.5820479	0.7201321	0.3999683	0.7252759	0.0144800	0.2348484	0.4834729	0.2406748	0.2015905	0.4392085	0.4526447	0.4701181	0.1157869	0.3844657	0.6732440	0.1071477	0.1941533	0.5617550	0.2779809	0.1068925	0.3475887	0.0172875	0.6854876	0.0252463	0.2895787	0.0810731	0.0017908	0.4115142	0.4502176	0.4707351	0.0633341	0.1780086	0.7267632	0.4539675	0.0466349	0.7683715	0.0097072	0.4718976	0.7362714	0.5168179	0.6334631	0.7042847	0.3659244	0.0098399
1000	0.7935390	0.0127351	0.5041140	0.3455023	0.0876194	0.6066245	0.1183477	0.0593248	0.1217375	0.6084725	0.0469164	0.3580691	0.7078612	0.0297790	0.2330893	0.0577117	0.5720642	0.6476980	0.3527312	0.7270136	0.0233954	0.2279662	0.2969706	0.1306585	0.1223328	0.5713224	0.5652654	0.3492297	0.1589761	0.2752311	0.6111052	0.0264980	0.2687173	0.6686343	0.3408638	0.1096867	0.4578877	0.0545290	0.7275358	0.0266795	0.2595498	0.0817414	0.0030933	0.4234954	0.4047345	0.5976788	0.0432728	0.2589328	0.7934002	0.4099842	0.0325147	0.7343757	0.0273423	0.4990056	0.6459378	0.5993527	0.5929375	0.7497951	0.3738990	0.0013120

0	0.7791834	0.0067592	0.5230650	0.3316230	0.1168104	0.6469530	0.1395773	0.0546315	0.1275394	0.5853963	0.0552828	0.3318674	0.7315000	0.0194612	0.2393056	0.0174267	0.6561429	0.5390642	0.4118040	0.7580984	0.0093618	0.2462832	0.3455493	0.1983015	0.2470516	0.3863761	0.5368030	0.4741871	0.1508437	0.3306356	0.6229862	0.0593760	0.2148449	0.5830966	0.4216267	0.1108684	0.4086069	0.0231171	0.7724517	0.0096443	0.3983597	0.0873019	0.0043575	0.4282160	0.3143550	0.5848242	0.0390578	0.1857526	0.6922900	0.3924168	0.0955129	0.6716120	0.0395686	0.3291929	0.6593018	0.7476567	0.6014254	0.6549637	0.4776920	0.0155177
50	0.7345185	0.0166346	0.5510699	0.2875246	0.0315640	0.5365824	0.0735369	0.0518307	0.1323847	0.4267855	0.0640458	0.2690973	0.7355193	0.0046722	0.2975167	0.0005295	0.5028670	0.7699857	0.3651290	0.4520629	0.2771495	0.2396492	0.3743926	0.4492206	0.1719468	0.5848888	0.5618745	0.4344310	0.2533465	0.3723663	0.6006099	0.0349189	0.2982751	0.6699534	0.3468907	0.3578920	0.4547654	0.0467850	0.0632499	0.1205766	0.4828861	0.2602075	0.0009991	0.3983940	0.3083911	0.4372658	0.0341939	0.5540159	0.7502238	0.4035078	0.0662067	0.8360948	0.0372124	0.1781434	0.7165640	0.6987748	0.5531407	0.8394617	0.4182312	0.0026078
100	0.6462253	0.0099098	0.4962737	0.4271020	0.0168778	0.6310166	0.0477960	0.0810437	0.0907363	0.5162563	0.0677345	0.2530516	0.6518458	0.0121405	0.3870600	0.0013204	0.4910474	0.5039359	0.4356621	0.3066123	0.5724897	0.1746636	0.4727420	0.5481324	0.1269045	0.5977333	0.7537949	0.6050306	0.1699220	0.3992205	0.5551199	0.0834475	0.2263766	0.7043665	0.1436429	0.3157919	0.5714049	0.0407045	0.1024762	0.1705148	0.5502408	0.4339137	0.0020958	0.1305821	0.1778118	0.3679086	0.0383600	0.5781342	0.7710844	0.3346147	0.0570357	0.6649504	0.0295424	0.2664095	0.7355211	0.5365808	0.3687949	0.7243869	0.4132840	0.0305506
150	0.7012521	0.0120198	0.5629710	0.2860376	0.0119488	0.6526930	0.0423234	0.0538957	0.1187863	0.4615377	0.0329823	0.2337804	0.6900249	0.0212329	0.4657231	0.0028416	0.5560611	0.6491380	0.3588506	0.1784323	0.4847107	0.1218174	0.4188214	0.6329986	0.1328154	0.5488819	0.7356350	0.5315318	0.1350163	0.3524402	0.6123817	0.0569326	0.1449616	0.6385021	0.0733782	0.4623143	0.6595941	0.0364992	0.0654571	0.1705208	0.5170282	0.3501973	0.0065778	0.0512437	0.1090432	0.2133375	0.0612198	0.5752380	0.6918027	0.3780181	0.0265634	0.7892215	0.0166783	0.2431486	0.6578397	0.4678432	0.1814911	0.7231656	0.5165395	0.0179646
200	0.7054307	0.0111719	0.5468325	0.2991297	0.0095423	0.5109812	0.0445138	0.1001599	0.1622297	0.4813965	0.0473112	0.2660020	0.6960534	0.0275687	0.5062057	0.0096376	0.4409508	0.6905915	0.4287510	0.2053985	0.5251026	0.0905420	0.3152050	0.7113231	0.0978771	0.6166044	0.7317233	0.5021792	0.1896564	0.3013891	0.6280005	0.0679219	0.0902193	0.6590983	0.0326632	0.4811191	0.5768187	0.0170236	0.0566888	0.2464820	0.5098195	0.3590667	0.0547071	0.0102791	0.0303187	0.1739350	0.0503487	0.4632989	0.6823071	0.4063051	0.0370688	0.7721503	0.0091774	0.3147903	0.7680266	0.6886447	0.1049138	0.6687964	0.3959158	0.0026845
250	0.7125655	0.0005538	0.5277287	0.3192834	0.0281461	0.6329964	0.0475651	0.0589902	0.1812893	0.3619159	0.0231700	0.2616554	0.6827927	0.0092663	0.4800717	0.0087327	0.5222185	0.6284081	0.4120105	0.1188069	0.5609899	0.0404508	0.3885100	0.5439403	0.1507695	0.5912274	0.8916453	0.5158612	0.0845964	0.4078100	0.6272659	0.0590015	0.0426480	0.7073755	0.0218016	0.3260355	0.5650365	0.0138482	0.0373340	0.1896497	0.4815498	0.3692522	0.0886454	0.0071751	0.0633207	0.0872561	0.0358454	0.5965588	0.7616493	0.5032106	0.0622416	0.7318813	0.0155562	0.2545119	0.6558695	0.6255534	0.0492274	0.6031020	0.4469974	0.0109657
300	0.7918881	0.0058897	0.5145496	0.3039083	0.0087985	0.5873665	0.0504384	0.0573815	0.1313508	0.4080024	0.0517748	0.2323494	0.6726041	0.0043029	0.5352746	0.0059107	0.5276219	0.6159702	0.4832351	0.1861368	0.4940464	0.0254014	0.4366022	0.5188312	0.1462361	0.6510239	0.6229648	0.5886179	0.1846096	0.3470044	0.6569996	0.0759615	0.0228666	0.7824029	0.0274038	0.3503307	0.6458976	0.0325608	0.0602216	0.2155096	0.4463448	0.3432759	0.0955518	0.0136954	0.0449645	0.0537219	0.0491843	0.5849627	0.8549272	0.3687155	0.0576578	0.6194603	0.0190297	0.3058555	0.6746280	0.6785515	0.0317981	0.7546365	0.4622072	0.0146084
350	0.6773171	0.0061615	0.4798997	0.2784744	0.0226598	0.6411117	0.0810970	0.0684346	0.1090997	0.4255340	0.0487387	0.3280337	0.7280809	0.0149035	0.4584891	0.0007918	0.5273609	0.6503269	0.4545376	0.1831560	0.5185716	0.0434571	0.4018508	0.5521035	0.1946010	0.5214255	0.6475797	0.6338083	0.2117863	0.3963939	0.5692967	0.0893161	0.0448201	0.7063960	0.0580446	0.3922750	0.5583506	0.0214480	0.0544621	0.2317576	0.3849071	0.2706518	0.0512037	0.0087720	0.0744739	0.1170763	0.0254456	0.4902129	0.6529507	0.3748431	0.0475096	0.7180287	0.0236464	0.2605529	0.5973745	0.6066405	0.0170478	0.7707165	0.6028776	0.0102537
400	0.7065052	0.0073107	0.4639340	0.2794720	0.0215595	0.6252692	0.1111146	0.0670014	0.1448367	0.3889683	0.0623148	0.3058678	0.8168712	0.0076458	0.4532270	0.0004025	0.6042372	0.5135922	0.4548162	0.2148807	0.5263043	0.0305360	0.3111340	0.5302308	0.1404933	0.5833788	0.7216829	0.5040234	0.2925981	0.3658881	0.6914731	0.0652213	0.0322728	0.7942913	0.0223147	0.2887376	0.7771125	0.0270666	0.0413166	0.2498550	0.4509363	0.3124016	0.0910496	0.0159028	0.0443867	0.0735815	0.0553057	0.5107193	0.6956242	0.3370954	0.0935501	0.6752741	0.0174366	0.2070136	0.6879446	0.6963803	0.0309249	0.7083679	0.3955567	0.0052591
450	0.6977336	0.0045774	0.4220021	0.3453775	0.0457374	0.5767136	0.0661280	0.0536248	0.1326470	0.4491283	0.0508915	0.3347607	0.7955434	0.0041860	0.5203719	0.0079877	0.6256986	0.5434448	0.3509077	0.1788203	0.5974037	0.0477913	0.3212392	0.4570838	0.1807090	0.5276551	0.6486864	0.5908839	0.2942295	0.3739874	0.6598671	0.0613185	0.0216751	0.7179302	0.0123268	0.4199851	0.7520840	0.0338855	0.0749693	0.1735595	0.4467922	0.3619452	0.0936935	0.0261345	0.1067771	0.0605474	0.0783704	0.6046465	0.7699263	0.4370412	0.0397429	0.7620137	0.0202260	0.2173150	0.6691334	0.8565961	0.0774690	0.7269354	0.4697998	0.0040550
500	0.7423944	0.0064715	0.5845319	0.3225435	0.0288700	0.6243835	0.0582612	0.0477291	0.1118546	0.3966988	0.0556790	0.3613828	0.6675810	0.0109140	0.4294592	0.0086113	0.5579316	0.6991969	0.5240486	0.1559571	0.4451779	0.0437032	0.4287403	0.4730787	0.1793004	0.5807194	0.7552597	0.6698839	0.2681892	0.3344243	0.7361016	0.0675089	0.0873836	0.5935294	0.0182361	0.2851131	0.6977772	0.0213041	0.0625904	0.2220653	0.5238864	0.3345510	0.0864896	0.0402675	0.1452688	0.1203396	0.0354440	0.5085905	0.6817160	0.4553741	0.0406042	0.7188303	0.0206583	0.2436343	0.7499579	0.7310551	0.0619582	0.8139539	0.4023401	0.0116495
550	0.6506069	0.0061891	0.5341711	0.2205244	0.0337407	0.6476650	0.1421107	0.0484381	0.1426824	0.4612319	0.0384788	0.3016605	0.7148379	0.0320255	0.3407381	0.1165963	0.5704429	0.5787574	0.3718829	0.2606704	0.1975711	0.0480006	0.3629032	0.2337149	0.2435784	0.4751730	0.6950956	0.5737451	0.3074315	0.3424374	0.5983555	0.0371941	0.2365106	0.6612391	0.1053047	0.2049340	0.5967001	0.0375844	0.6173483	0.1097182	0.3497806	0.2368092	0.0360175	0.1291653	0.2477927	0.3022017	0.0720046	0.1981422	0.6937781	0.5385252	0.0448658	0.6950251	0.0520653	0.7646981	0.8848186	0.7267032	0.1622303	0.7719265	0.4947610	0.0194687
