"Time"	G1	G20	G10	G2	G17	G4	G16	G18	G94	G8	G95	G98	G7	G6	G46	G100	G36	G37	G38	G34	G3	G35	G11	G56	G5	G19	G15	G14	G12	G39	G49	G44	G22	G21	G41	G50	G13	G51	G53	G52	G55	G42	G40	G45	G54	G43	G57	G72	G67	G48	G9	G61	G47	G60	G59	G99	G58	G80	G89	G88	G81	G83	G82	G79	G84	G78	G77	G86	G91	G90	G85	G75	G93	G69	G92	G87	G68	G96	G97	G63	G27	G26	G25	G23	G24	G62	G76	G31	G30	G70	G74	G71	G29	G73	G28
400	0.2034796	0.3180775	0.2107217	0.1373594	0.2756557	0.2682001	0.2299682	0.5462315	0.6368702	0.0979516	0.7000443	0.7254116	0.0184671	0.2911447	0.3051094	0.5893318	0.5329515	0.6414276	0.2932182	0.6785982	0.6067596	0.0799268	0.0278277	0.5748378	0.2830649	0.2542900	0.4096788	0.5478542	0.5900115	0.2668271	0.5742665	0.3768104	0.5334742	0.0306146	0.2673103	0.6935154	0.4042879	0.0999689	0.3578515	0.3260948	0.0646347	0.3766214	0.2924571	0.4094302	0.6474420	0.6523055	0.3997376	0.4861666	0.6433129	0.6205911	0.5455920	0.5014783	0.5360065	0.0434068	0.6372332	0.0165521	0.2136038	0.0134057	0.0561271	0.0132121	0.0856721	0.0078016	0.3892936	0.1783120	0.3671321	0.4355903	0.0027380	0.6954305	0.0014837	0.2676822	0.3381852	0.8478846	0.0429969	0.4768148	0.5508842	0.5981477	0.0425998	0.4114910	0.8585809	0.6340973	0.4230315	0.0626474	0.4718574	0.6767015	0.5196937	0.4349140	0.5797667	0.0064630	0.1708105	0.2449182	0.0000144	0.2603691	0.5005268	0.1011892	0.2482127
450	0.2261345	0.3358871	0.2875483	0.2088889	0.2280795	0.3923095	0.2153020	0.4681441	0.7955275	0.0753706	0.6711836	0.6743849	0.0104119	0.2040054	0.2924697	0.6436166	0.5599116	0.6478733	0.3067587	0.6982215	0.3940092	0.0903745	0.0094742	0.5744162	0.3767362	0.1901218	0.3734055	0.4426895	0.4751992	0.2074428	0.6939674	0.5013036	0.6659192	0.0235321	0.2846580	0.8167121	0.4647365	0.1149697	0.3097284	0.3225249	0.0736027	0.3361753	0.3039063	0.3815085	0.5859128	0.6660139	0.4842093	0.5680233	0.5998696	0.6336972	0.5472043	0.5625378	0.4487172	0.0587849	0.4997670	0.0429995	0.1866799	0.0073101	0.1207144	0.0081807	0.0628896	0.0268004	0.3742255	0.1849995	0.2606777	0.4916605	0.0004720	0.6417025	0.0009493	0.2674255	0.2280615	0.6903671	0.0846247	0.5001590	0.5991360	0.6545790	0.0716104	0.6067422	0.8418071	0.4466993	0.2451059	0.0856549	0.3989252	0.8020490	0.4881466	0.4841336	0.5664388	0.0122551	0.1749308	0.1927526	0.0000000	0.3543027	0.4617986	0.1747951	0.1851029
500	0.2815485	0.2889968	0.1406843	0.1371907	0.2720089	0.4881893	0.1521240	0.4672674	0.6437742	0.1356379	0.6891566	0.7128539	0.0133961	0.2390002	0.2940005	0.6193109	0.5811235	0.6759777	0.3245929	0.7614357	0.4030042	0.0947926	0.0126861	0.5956641	0.1621061	0.2586378	0.3755764	0.3137754	0.6211737	0.2596903	0.6306962	0.4872402	0.6862107	0.0447817	0.2935370	0.6842691	0.4663586	0.1696669	0.3622302	0.3076198	0.1073859	0.3916719	0.2235774	0.4484650	0.6272456	0.5469344	0.5239193	0.5453918	0.5786307	0.6679707	0.4840328	0.6572604	0.4974233	0.0329769	0.5737449	0.0246847	0.2846009	0.0079812	0.0744677	0.0139852	0.0369198	0.0326930	0.3689263	0.1580480	0.4226846	0.4486971	0.0011613	0.6739123	0.0003907	0.2847718	0.2142186	0.7077286	0.1361841	0.4972150	0.5719818	0.7230949	0.0499624	0.4606380	0.5680429	0.5582858	0.3073357	0.0700238	0.4533627	0.6430035	0.6194285	0.4385872	0.5393206	0.0130275	0.1839666	0.2517738	0.0000000	0.2314558	0.4653025	0.1387429	0.1774173
550	0.2325675	0.0827327	0.2010782	0.1430020	0.2906314	0.5388062	0.1415760	0.5624017	0.7048171	0.1286159	0.6624478	0.7045700	0.0132861	0.3536495	0.2732424	0.6414258	0.4725649	0.5946936	0.3913841	0.7099326	0.4502198	0.0984238	0.0539618	0.6059793	0.1764545	0.1742032	0.2070212	0.4106566	0.5645544	0.0714646	0.5671247	0.4007266	0.5132964	0.2172285	0.3680973	0.6366305	0.4462292	0.1701799	0.3124568	0.0293898	0.1709086	0.2813967	0.2135984	0.4884598	0.6321894	0.7057527	0.2815434	0.4883435	0.5884390	0.5085116	0.6149383	0.5913600	0.4137809	0.0493560	0.3255752	0.3817477	0.2340928	0.0170803	0.1337491	0.0061670	0.0441574	0.1551121	0.2234075	0.5639763	0.1724357	0.5132280	0.0357801	0.6793076	0.0009707	0.2513573	0.2371851	0.6945129	0.1384259	0.2903435	0.3991719	0.8205545	0.0760797	0.7317311	0.7129517	0.5377657	0.3248148	0.0953418	0.6314449	0.7030495	0.5786105	0.3935465	0.5145976	0.5748774	0.3874673	0.2191960	0.1879311	0.2263165	0.1729157	0.1095225	0.6485487
600	0.1974200	0.0768969	0.2798626	0.1567659	0.1936047	0.3152484	0.1936231	0.4379972	0.7674978	0.1719672	0.6947106	0.6259772	0.0173077	0.3352502	0.2929847	0.7115801	0.5405051	0.3574975	0.3701763	0.5608197	0.5789451	0.0485673	0.0344275	0.5681584	0.3512924	0.2638076	0.2147572	0.2051902	0.5153029	0.0255525	0.7531450	0.4286791	0.5760528	0.2592527	0.2942490	0.6311991	0.6261810	0.1887850	0.4498045	0.0045974	0.2733588	0.3350385	0.2903190	0.4433585	0.6748378	0.5801844	0.3441093	0.6601131	0.5433674	0.4365725	0.6446048	0.5461302	0.3499638	0.0860424	0.1310630	0.5624076	0.1255908	0.0077086	0.3065157	0.0055023	0.0843462	0.4739004	0.3051210	0.5968661	0.0962117	0.4802726	0.0437105	0.7525463	0.0004994	0.3322200	0.1026145	0.7257617	0.2215878	0.3158634	0.5446686	0.6590793	0.0557028	0.6819118	0.5597485	0.5142326	0.3530246	0.0933974	0.7555437	0.6495678	0.6244005	0.3756470	0.6234925	0.6203282	0.4676208	0.4406907	0.2072559	0.2080944	0.2260254	0.1993120	0.7319559
650	0.2335806	0.0268207	0.2838127	0.1903790	0.2261746	0.5033070	0.3195524	0.4403790	0.6011515	0.2098652	0.6213516	0.7548244	0.0096072	0.3856274	0.3211016	0.7446985	0.5084319	0.3293899	0.3562292	0.6548991	0.4662578	0.0648035	0.0484720	0.5302547	0.3727247	0.1491888	0.1678631	0.1910635	0.5591689	0.0062880	0.7090585	0.4108445	0.5806814	0.2700625	0.3403235	0.7249652	0.4662099	0.1535780	0.3896857	0.0239690	0.2010683	0.3034553	0.1870276	0.5590524	0.6109387	0.6142058	0.3248077	0.7512963	0.5330400	0.3402025	0.6790214	0.6385463	0.3155167	0.0560048	0.1628599	0.7538217	0.1688048	0.0227423	0.2966324	0.0495137	0.0450984	0.4722675	0.3867725	0.6075889	0.0737636	0.4341078	0.0327685	0.5871412	0.0008722	0.2572060	0.1071059	0.7303572	0.2808032	0.3070424	0.4535166	0.7051674	0.0530223	0.7727936	0.5771387	0.5285839	0.3546240	0.1646995	0.5443830	0.5438372	0.6246083	0.3080587	0.5006951	0.4748298	0.7186295	0.5923245	0.1957001	0.1404261	0.3135256	0.2743319	0.5913941
700	0.2703464	0.0457813	0.2148120	0.1346888	0.3392610	0.3877643	0.3854268	0.5148723	0.5229858	0.2052264	0.8118176	0.5766722	0.0074615	0.2363958	0.3048233	0.7902848	0.5469771	0.3533673	0.2750447	0.5945460	0.4175133	0.0716325	0.0256542	0.5089840	0.2363564	0.1453741	0.0944420	0.1304350	0.4013358	0.0015896	0.6304625	0.4390449	0.6058287	0.4198540	0.3485422	0.6993304	0.5996566	0.1730437	0.3756665	0.0383649	0.2711891	0.3204304	0.2252842	0.3819199	0.6445502	0.6305327	0.2578570	0.7219144	0.6381519	0.2649182	0.6614424	0.5681831	0.3118402	0.0504482	0.2022621	0.7190500	0.1354953	0.0018977	0.3901802	0.0039102	0.0592212	0.5478286	0.3171057	0.6527206	0.1034193	0.4884885	0.0239782	0.6442266	0.0003569	0.3007004	0.1046298	0.6988205	0.1775323	0.4267969	0.4651743	0.7700114	0.0333646	0.7649673	0.6157585	0.4592252	0.3134835	0.1819452	0.6098410	0.6399207	0.6038748	0.3104942	0.4337244	0.5365275	0.6966680	0.4729287	0.1966300	0.0680435	0.3647885	0.2121051	0.7598019
750	0.2046592	0.0740223	0.1631678	0.1451227	0.2237598	0.4154925	0.2899459	0.5336427	0.6717037	0.1906665	0.6075151	0.8472322	0.0107249	0.2473927	0.3223995	0.6810061	0.5657973	0.3593593	0.2908734	0.6456259	0.4289533	0.0940264	0.0241386	0.5658123	0.2290244	0.2092825	0.1711051	0.1626564	0.5371364	0.0007956	0.7480618	0.4711098	0.6607249	0.4095866	0.3475351	0.7193724	0.6641681	0.1565646	0.3216582	0.0055632	0.2866443	0.3593497	0.2436744	0.4712527	0.6835325	0.6668445	0.2706287	0.5206532	0.5841761	0.3175330	0.5895749	0.6466857	0.4036103	0.0721786	0.1537457	0.5847563	0.1787719	0.0110428	0.4740888	0.0049432	0.0897884	0.4407425	0.2917508	0.7123602	0.0802352	0.5245625	0.0287117	0.6584735	0.0000000	0.2742483	0.1063269	0.6402047	0.2591733	0.3993282	0.4509836	0.7617545	0.0339216	0.6746109	0.6849054	0.4449385	0.3634496	0.1206124	0.6764152	0.5720236	0.4996049	0.3980953	0.4425626	0.3959733	0.7482328	0.4645149	0.1752443	0.1479625	0.4481610	0.1854891	0.7212831
800	0.1840470	0.0492318	0.2150948	0.1083720	0.2725254	0.4834775	0.3729050	0.4190853	0.7546004	0.1789982	0.6881268	0.6844243	0.0025443	0.2936334	0.3786943	0.6659277	0.5104039	0.4016289	0.3799696	0.7194405	0.5355940	0.0391735	0.0203368	0.5524799	0.1714991	0.2511403	0.1692604	0.2581052	0.4818254	0.0090453	0.6283380	0.3813275	0.5072765	0.3500140	0.3056570	0.6634102	0.6264111	0.1663735	0.3942293	0.0142633	0.2875477	0.2777397	0.2597296	0.3956236	0.6919114	0.5658945	0.3038960	0.4353309	0.4375231	0.3413333	0.5912520	0.5149683	0.3214991	0.0784534	0.1334346	0.6646477	0.1022974	0.0163053	0.2518269	0.0095215	0.0538782	0.4491146	0.2762002	0.7152212	0.0816392	0.4894133	0.0508370	0.6441405	0.0001790	0.2926890	0.0728616	0.7828767	0.2232602	0.4918790	0.3950019	0.7209489	0.0664099	0.7352683	0.7571058	0.5337049	0.3967118	0.1662687	0.7356632	0.7185255	0.5661940	0.3451341	0.4686236	0.4162533	0.7419411	0.4142779	0.1614687	0.0982414	0.4804630	0.1237739	0.6007652
850	0.1778619	0.0734128	0.2669787	0.2672780	0.2271101	0.2897313	0.4422639	0.4641659	0.7334705	0.1942664	0.6943947	0.6793521	0.0043091	0.3072961	0.2988306	0.6200109	0.5740054	0.2773475	0.3073318	0.7707017	0.5355003	0.0259053	0.0446935	0.6531784	0.3491208	0.3204088	0.1605350	0.1726089	0.4514749	0.0022784	0.6889580	0.3677631	0.6879504	0.2822725	0.3053228	0.8440850	0.6596778	0.1190841	0.2882583	0.0176458	0.2553347	0.2028602	0.2519148	0.4477752	0.5633277	0.6324584	0.2986402	0.5860138	0.5619306	0.3137254	0.6118571	0.6441742	0.3362860	0.0353123	0.1074024	0.6650083	0.0712414	0.0016607	0.3105635	0.0188057	0.0798632	0.4025035	0.3346043	0.8435147	0.1002547	0.5072490	0.0308525	0.7146951	0.0001978	0.2779265	0.0988845	0.6671715	0.3057954	0.4754797	0.4785896	0.8348707	0.0736220	0.6638572	0.7339290	0.5472439	0.3859634	0.1049436	0.7996372	0.6431690	0.6384189	0.3417102	0.4625202	0.4801925	0.6065571	0.3193321	0.1915238	0.0858454	0.4890545	0.1578172	0.6754287
900	0.2542536	0.0923931	0.2550653	0.2723167	0.3086272	0.4632434	0.4027449	0.4080975	0.6224754	0.2224102	0.7075691	0.6266912	0.0051226	0.2828893	0.4207451	0.6714252	0.4721532	0.2717262	0.3911985	0.5731391	0.4749706	0.0746751	0.0529487	0.4724529	0.4730588	0.1660384	0.1786801	0.1945913	0.4186990	0.0018317	0.6988341	0.4326762	0.5745878	0.2629889	0.3341374	0.5536033	0.6336940	0.1656188	0.2621401	0.0235321	0.2383632	0.3001141	0.3614626	0.5268724	0.5839027	0.6291445	0.2127790	0.5290073	0.7037930	0.4823024	0.6149882	0.7361296	0.4127907	0.0509337	0.1242635	0.6034277	0.1462025	0.0193091	0.3519145	0.0161876	0.0759468	0.2085497	0.3893825	0.7608474	0.0783814	0.4650443	0.0260822	0.6198772	0.0002691	0.2302169	0.1027505	0.6661461	0.3147120	0.5453893	0.4936868	0.7650254	0.0590939	0.7787302	0.7131759	0.5240161	0.4037937	0.1195171	0.6546036	0.6582923	0.5904047	0.4236361	0.5894903	0.4221483	0.6672767	0.3638545	0.1638722	0.0643650	0.4669406	0.1593379	0.5461390
950	0.2543044	0.0689440	0.2137891	0.1418045	0.2496439	0.4703475	0.3515127	0.5966977	0.8332068	0.2369215	0.6734972	0.7970880	0.0101831	0.2601028	0.3036133	0.6946778	0.5540574	0.4440803	0.3231915	0.6132000	0.4220984	0.1238386	0.0402943	0.5012356	0.2524623	0.1728980	0.1588732	0.2028401	0.5335133	0.0036902	0.7119940	0.5057892	0.6315161	0.2770425	0.3487247	0.5590533	0.5682264	0.1193971	0.3258184	0.0525000	0.3439459	0.3535852	0.2848688	0.4886906	0.6837018	0.6921671	0.3076952	0.4771757	0.5893362	0.4153749	0.7593700	0.5974812	0.3469902	0.0772370	0.1043789	0.6732588	0.2192772	0.0048998	0.2948883	0.0312309	0.0401174	0.4418108	0.3529643	0.8049892	0.0874594	0.4123597	0.0717676	0.6196970	0.0021001	0.2561862	0.0887439	0.6463419	0.3184588	0.4534072	0.5055112	0.8695595	0.0536642	0.7775904	0.6052533	0.5202640	0.2694642	0.1032063	0.7173958	0.6566289	0.5040253	0.3957929	0.5313159	0.4225657	0.6973692	0.4668332	0.1229710	0.0918938	0.3808913	0.1063780	0.7653481
1000	0.1697622	0.0679694	0.2224303	0.1510405	0.2281030	0.4267514	0.2436600	0.4388238	0.6065380	0.2101009	0.6041854	0.6297894	0.0107927	0.3377125	0.3121231	0.7941897	0.5714948	0.3246760	0.2716381	0.6679482	0.5111794	0.0781723	0.0360196	0.6400329	0.1944819	0.2261666	0.1198957	0.1505202	0.5180743	0.0233502	0.7146000	0.3808991	0.6110192	0.2769832	0.3466381	0.7048068	0.6763070	0.2475939	0.3984742	0.0186548	0.3547471	0.2272968	0.2786788	0.4152966	0.6959819	0.6073701	0.3113649	0.4961419	0.6369182	0.2534266	0.6765019	0.6578943	0.3828734	0.0353716	0.1393595	0.6592576	0.1317452	0.0146131	0.4101488	0.0243129	0.0692069	0.5441436	0.4349225	0.7086938	0.1276641	0.5307337	0.0845547	0.5717847	0.0033418	0.3149548	0.1310160	0.6306529	0.2699188	0.4987712	0.4876011	0.6929697	0.0370809	0.7421809	0.6360640	0.4943781	0.3310029	0.2033280	0.6136047	0.5877665	0.5340012	0.4636946	0.4188019	0.4411930	0.7097434	0.3921479	0.1503431	0.1633392	0.3600355	0.1949748	0.9069216

0	0.2508691	0.0967827	0.1894710	0.0861757	0.2611784	0.4511854	0.2356040	0.6228732	0.7581505	0.2059343	0.6114382	0.6528860	0.0071810	0.3193467	0.2883830	0.5610649	0.8316571	0.3548437	0.3513007	0.6893583	0.4917089	0.0495038	0.0324592	0.6410457	0.1819946	0.1563786	0.1761695	0.1584750	0.4801294	0.0051915	0.7088178	0.4231014	0.6281477	0.2517016	0.2990093	0.7340708	0.6075944	0.1383617	0.2549685	0.0122798	0.3931431	0.3010420	0.3500690	0.4560817	0.6736667	0.7529584	0.4436881	0.5281968	0.6458203	0.2592874	0.6711853	0.6573808	0.3372585	0.1524648	0.1183315	0.7240965	0.1801953	0.0222317	0.3789704	0.0121934	0.0873006	0.5713022	0.3574142	0.6556456	0.1624227	0.4357993	0.0576035	0.6416746	0.0005552	0.3224649	0.1194604	0.7151059	0.3362474	0.3906804	0.3911457	0.6449998	0.0835259	0.5732787	0.7102213	0.4759168	0.3904761	0.2316408	0.6092838	0.6622888	0.5885149	0.3906365	0.5216523	0.3941806	0.7677190	0.3236794	0.2023679	0.1819694	0.4923527	0.2130225	0.6991551
50	0.1390379	0.0557016	0.2249059	0.2486381	0.2200788	0.3477078	0.2563724	0.6986933	0.6352051	0.1272975	0.8403700	0.0858966	0.0113706	0.3307932	0.3377893	0.6036556	0.7166543	0.5100489	0.3645601	0.6930758	0.5051770	0.3653452	0.0436191	0.6606706	0.1426197	0.1997409	0.1612156	0.2615657	0.5739263	0.3176912	0.4733951	0.6170079	0.6507578	0.2678842	0.2841849	0.5214824	0.7500976	0.2214853	0.2474575	0.2452430	0.2972069	0.1658135	0.5069884	0.3853627	0.4327348	0.5167464	0.2842877	0.5312385	0.5448301	0.4206615	0.7239632	0.6782965	0.1810418	0.0908308	0.0698764	0.7337763	0.3193574	0.0050970	0.4527102	0.0206630	0.0771687	0.3303946	0.3075091	0.2621789	0.1875090	0.2758782	0.0584653	0.6654297	0.0004348	0.2622100	0.1076425	0.7919288	0.2103017	0.3990729	0.4961643	0.5549911	0.0624972	0.6537489	0.6551887	0.4874670	0.3684787	0.0810853	0.6109312	0.6475016	0.6128588	0.3528191	0.5572143	0.3805507	0.6147798	0.2319283	0.1501000	0.1617847	0.4519620	0.1639191	0.3009735
100	0.1815086	0.0459811	0.2817497	0.3180437	0.2215850	0.3177057	0.3888238	0.5232844	0.6334864	0.1244068	0.7165892	0.0720022	0.0332117	0.2768493	0.2710620	0.6279311	0.7080675	0.5670421	0.5594177	0.6677975	0.5629262	0.4612203	0.0232170	0.7389658	0.3017527	0.2257571	0.3576113	0.4043666	0.4745460	0.4312674	0.5221251	0.6370847	0.4976044	0.3050481	0.3146300	0.6268837	0.5474445	0.1776943	0.3732662	0.2428079	0.2749829	0.1256536	0.5922233	0.4180293	0.5414784	0.6909194	0.1915652	0.4576150	0.6234860	0.4661486	0.6874613	0.7253007	0.1943899	0.0600927	0.1172793	0.7271420	0.3528878	0.0021385	0.4447635	0.0168438	0.1129746	0.2407299	0.1566638	0.2346974	0.2474033	0.1833194	0.0255323	0.6460971	0.0002962	0.3345963	0.2193118	0.7564198	0.1589742	0.1802583	0.4238166	0.5958614	0.0589194	0.6399226	0.7871409	0.5729256	0.3419970	0.1209069	0.6688823	0.7090043	0.6478173	0.3176080	0.6953266	0.3864102	0.6061772	0.3544967	0.1808587	0.1723493	0.2868344	0.1673859	0.2462225
150	0.2409097	0.0826560	0.3792520	0.3257499	0.1974032	0.2942440	0.5758716	0.5491715	0.7046812	0.1159503	0.7184586	0.0171045	0.0419548	0.2258845	0.2889575	0.6093403	0.5709301	0.8102799	0.4848129	0.5929585	0.5163899	0.6163207	0.0158627	0.5130032	0.3163213	0.1651023	0.3963121	0.3979172	0.5219734	0.4795271	0.4308007	0.6018468	0.6756563	0.3136314	0.2790971	0.5127115	0.5209671	0.1923749	0.3858284	0.2217997	0.3176762	0.1266864	0.5625477	0.3727599	0.5218515	0.6866896	0.1888326	0.6403072	0.5571406	0.5823780	0.6048736	0.6597790	0.2761206	0.0504049	0.1184008	0.6288330	0.4227668	0.0301672	0.3852418	0.0149348	0.0693860	0.2301852	0.0709978	0.1336194	0.2224543	0.2012332	0.0521438	0.6491997	0.0021120	0.3375220	0.1774717	0.6294562	0.0745644	0.0736890	0.4796656	0.6757047	0.0392301	0.6022560	0.6396812	0.6808499	0.3005364	0.1033515	0.6154251	0.6735326	0.6095534	0.3392928	0.6313813	0.2204152	0.7676160	0.3335344	0.2492297	0.2210337	0.1842639	0.1825523	0.2914645
200	0.2964209	0.0500832	0.3431898	0.1849642	0.2234042	0.5276173	0.4365669	0.5519308	0.6620331	0.1119558	0.7292070	0.0494245	0.0780527	0.3211060	0.2381514	0.5920261	0.5678915	0.8511302	0.4817060	0.7297903	0.5011943	0.6901089	0.0142932	0.6915604	0.2005985	0.1431987	0.4743257	0.3708386	0.5472756	0.4684154	0.3797105	0.6142062	0.7705531	0.4175523	0.3528719	0.5765477	0.6063937	0.2537516	0.4239677	0.2679836	0.2908360	0.0722090	0.5396282	0.5322564	0.5181259	0.5174949	0.1035893	0.7103343	0.5748080	0.6645765	0.6559571	0.7239434	0.2960451	0.0353804	0.1638306	0.6101269	0.3494216	0.0481842	0.4950329	0.0364837	0.0514230	0.1598084	0.0468460	0.1977980	0.2436239	0.0998791	0.0370458	0.7625404	0.0007439	0.3913773	0.2647813	0.6675548	0.1176683	0.0662950	0.4196772	0.6410096	0.0780040	0.6970142	0.6136647	0.5900874	0.3208116	0.2133471	0.6759812	0.7860174	0.4922737	0.3340786	0.5889481	0.3870582	0.6430917	0.5102534	0.1773186	0.1331578	0.0408628	0.3435991	0.3334168
250	0.2401773	0.0651403	0.2284290	0.1616466	0.2339843	0.3705436	0.5022230	0.6870538	0.6656171	0.1172294	0.6313607	0.0227135	0.1276977	0.3230205	0.3835429	0.6398876	0.5750849	0.6478719	0.5092740	0.7607817	0.3969290	0.5366436	0.0062425	0.7243151	0.1544623	0.1660511	0.3208080	0.4208256	0.5376731	0.5530845	0.3689085	0.6337893	0.6334956	0.3245303	0.3824913	0.5964112	0.6386184	0.2174767	0.3111243	0.2573181	0.2212225	0.0764313	0.6485965	0.3997617	0.5154582	0.6499031	0.1149897	0.6529482	0.6030528	0.5698411	0.5363215	0.7886587	0.2829804	0.0232520	0.2044042	0.6465883	0.4176267	0.0425694	0.4242018	0.0116905	0.0512998	0.2747982	0.0573060	0.2274064	0.1898873	0.1027270	0.0654149	0.8140674	0.0000157	0.3710840	0.2531491	0.6893414	0.0790247	0.0749718	0.4787984	0.6328931	0.1515553	0.7132724	0.6707874	0.5683760	0.3803119	0.1478482	0.6825166	0.7269770	0.5160070	0.4792191	0.5740203	0.4526488	0.8695931	0.5283238	0.3131057	0.2025601	0.1698396	0.5226121	0.3581699
300	0.1499159	0.0612426	0.2671822	0.1931832	0.1908822	0.3571200	0.3845263	0.5829891	0.6940559	0.0702045	0.6416418	0.0311377	0.0957955	0.3087664	0.4445734	0.6308462	0.6697889	0.6383049	0.5033947	0.6660128	0.5233253	0.4674345	0.0005344	0.6147774	0.2281908	0.2342396	0.2854773	0.4642040	0.4489503	0.4981269	0.4312389	0.6293900	0.7410723	0.3767470	0.2995901	0.4980613	0.4985907	0.2183547	0.3643527	0.1854743	0.2953147	0.0858362	0.6432406	0.3677145	0.5470648	0.5142557	0.1538872	0.5719228	0.6871551	0.6357434	0.6212380	0.6706429	0.2632410	0.0462325	0.2096554	0.6000042	0.4842202	0.0335138	0.4577670	0.0233923	0.0455566	0.2164249	0.0599227	0.1671016	0.1538876	0.1430016	0.0641520	0.7224673	0.0005068	0.3485668	0.2934196	0.7566849	0.1124651	0.0603985	0.4134602	0.5590249	0.2041644	0.6548913	0.6336530	0.6847582	0.2544984	0.0919518	0.6290323	0.7394885	0.7067085	0.4295982	0.5898174	0.4353202	0.6811313	0.6352910	0.2282870	0.3424173	0.0699723	0.6350395	0.3074769
350	0.0987953	0.0443968	0.3602698	0.3487780	0.2521103	0.2557432	0.6135459	0.5818808	0.6826530	0.1089895	0.7123783	0.0418228	0.0806018	0.3474851	0.3501215	0.6984251	0.6461652	0.6327142	0.4880188	0.6802652	0.4739185	0.4158065	0.0068529	0.6132735	0.2462445	0.2388644	0.3582316	0.4736264	0.5256166	0.5455501	0.4492270	0.5720806	0.7452172	0.3318897	0.3663394	0.5180924	0.5001130	0.1471312	0.3543977	0.2188158	0.2721053	0.0540626	0.6045993	0.3839542	0.4782535	0.5923370	0.1005951	0.7444490	0.6743363	0.6448667	0.6059772	0.6937781	0.2087079	0.0282429	0.1772382	0.6798017	0.4164922	0.0760495	0.4075557	0.0149850	0.0749415	0.2177466	0.0714405	0.1613462	0.2128148	0.1271023	0.0306192	0.6812140	0.0003734	0.3265957	0.3332397	0.7008610	0.0860919	0.0537440	0.4329252	0.5246625	0.1870480	0.5930888	0.6569737	0.6377654	0.4160784	0.1139148	0.5544577	0.6823068	0.5674923	0.4199201	0.6253373	0.3550410	0.6804288	0.5910266	0.2134793	0.3225374	0.1190410	0.5943367	0.3078990
400	0.1945607	0.0224699	0.2845771	0.3865905	0.2250723	0.3115529	0.5970279	0.6264237	0.6554795	0.1648761	0.7168771	0.0415788	0.0838690	0.3134453	0.4217634	0.6291189	0.6063844	0.6562756	0.5185314	0.7356442	0.5738670	0.4057260	0.0074296	0.4949384	0.2908948	0.2000259	0.4178629	0.4323167	0.5508487	0.5619558	0.3984833	0.6245950	0.6745038	0.4375705	0.3456410	0.6269257	0.6190529	0.1904638	0.3895518	0.2214611	0.2634767	0.0957240	0.5853164	0.4931916	0.5754564	0.7138076	0.0984005	0.7698590	0.6797525	0.6630129	0.5753078	0.6949158	0.2256718	0.0450629	0.1875254	0.6916742	0.4507942	0.0500852	0.4338018	0.0237930	0.0779632	0.2916411	0.0663201	0.2237276	0.2067611	0.1476378	0.0830756	0.6595662	0.0000480	0.3014077	0.3552907	0.6602728	0.1038696	0.1298532	0.5200471	0.5904214	0.1907777	0.7491892	0.5705210	0.7431088	0.3559556	0.1001691	0.6799401	0.6321444	0.6270983	0.4077439	0.5911272	0.4129636	0.6319183	0.6446061	0.1995260	0.3647813	0.0944412	0.5335036	0.3391615
450	0.2138078	0.0462655	0.2988856	0.2588135	0.2213504	0.4899884	0.3792359	0.6501612	0.7530558	0.1213612	0.7892729	0.0386055	0.0934495	0.3351568	0.4133243	0.5818554	0.6177493	0.6022393	0.4565877	0.7320889	0.5397999	0.4903253	0.0055478	0.6419988	0.2104800	0.2017555	0.2866009	0.4097526	0.4926074	0.4484806	0.4273735	0.6387085	0.7306966	0.3935429	0.3749662	0.6045650	0.5564852	0.1557901	0.4263360	0.1461617	0.2539870	0.0578413	0.6470171	0.5987864	0.5179843	0.5142865	0.0792824	0.7580370	0.6476915	0.6062879	0.5802573	0.6821685	0.2646497	0.0338319	0.2050370	0.7662719	0.4404533	0.0532185	0.4368198	0.0147781	0.0337671	0.3533103	0.1133679	0.1767344	0.1771292	0.1179746	0.0535823	0.5795983	0.0008105	0.2956546	0.2516537	0.7077479	0.0665401	0.0640331	0.5126156	0.6997133	0.1911937	0.6980042	0.5333935	0.7593811	0.3536454	0.0863390	0.6092030	0.6110095	0.5993448	0.3978283	0.6285173	0.3464927	0.5761198	0.6709944	0.3122937	0.3454651	0.1129757	0.7135758	0.2294081
