"Time"	G1	G2	G10	G20	G4	G17	G16	G8	G9	G11	G56	G3	G5	G19	G13	G15	G14	G12	G50	G41	G52	G53	G51	G21	G22	G55	G42	G54	G40	G49	G39	G35	G44	G45	G47	G18	G94	G98	G95	G43	G48	G61	G57	G79	G60	G84	G81	G80	G83	G88	G82	G89	G85	G90	G91
1000	0.2827766	0.4200573	0.6482109	0.3692300	0.4206661	0.4027899	0.0114977	0.2591167	0.0429862	0.2601837	0.4263514	0.0114724	0.3166489	0.0487273	0.4522864	0.1286055	0.3059172	0.2043408	0.0644600	0.6955139	0.2613167	0.7556871	0.2262208	0.5096078	0.6690054	0.4745721	0.4223115	0.4334955	0.0465021	0.1805901	0.2262683	0.4111555	0.3066773	0.2690955	0.4647327	0.5287920	0.7842451	0.7717071	0.5681440	0.2716515	0.3132823	0.0258067	0.6047459	0.3746631	0.2592580	0.7129669	0.7338132	0.5060231	0.0896229	0.0828735	0.6722798	0.4128771	0.0399167	0.1352087	0.5971248

0	0.3585234	0.3233917	0.6770332	0.3851933	0.3288519	0.3939350	0.0127873	0.2364843	0.0435326	0.3434214	0.4538519	0.0373429	0.3821917	0.0340025	0.5858344	0.0880971	0.2042795	0.1207389	0.0409557	0.6921617	0.2674576	0.5942271	0.2205601	0.4272267	0.6466613	0.5635463	0.5019509	0.3563446	0.0149349	0.1917005	0.1886574	0.4429722	0.2680092	0.2764873	0.4439433	0.6644238	0.6922942	0.8661621	0.3748632	0.2233463	0.3127493	0.0251380	0.5816582	0.3822393	0.3166041	0.5515520	0.6398060	0.6762299	0.1000492	0.0706112	0.7343989	0.4296154	0.0417948	0.1464143	0.5402502
50	0.5492799	0.4441511	0.5854151	0.4693635	0.3107563	0.3622824	0.0020765	0.2067440	0.4737032	0.2799504	0.4130950	0.0272965	0.3617678	0.0567658	0.6115926	0.0442263	0.2126353	0.1428263	0.0504987	0.5626878	0.3178360	0.6715430	0.2084139	0.3677897	0.6111893	0.7020068	0.5155435	0.4046637	0.0264995	0.0966644	0.2488965	0.3971874	0.3787993	0.4807356	0.3348822	0.5690862	0.5999680	0.8098038	0.7626796	0.2197503	0.2488722	0.0517764	0.5177827	0.3826050	0.2775808	0.7079439	0.6944119	0.5276193	0.0656017	0.0763254	0.6463361	0.4106217	0.0142658	0.1359126	0.6160362
100	0.4502407	0.4288162	0.5926932	0.4666240	0.3075077	0.4265469	0.0001832	0.1522706	0.6541280	0.3029110	0.3628224	0.0065398	0.3275396	0.0572113	0.5241523	0.0383784	0.1912783	0.1051576	0.0182164	0.6578738	0.3606105	0.7260719	0.1995767	0.4415509	0.6859211	0.5354652	0.5565803	0.3473533	0.0118961	0.0864202	0.1954634	0.4752523	0.3143824	0.4895000	0.3421772	0.6122288	0.5219146	0.7796927	0.5966814	0.2136694	0.2728324	0.1166883	0.5886971	0.3343809	0.3295621	0.6724767	0.6667026	0.5031428	0.0569525	0.0519862	0.7735455	0.5103910	0.0122719	0.1734408	0.7815303
150	0.3579647	0.3735850	0.7000629	0.2279092	0.3822609	0.3307512	0.0032381	0.2038938	0.6237862	0.4060649	0.4346711	0.0261609	0.4376225	0.0140276	0.5622977	0.0632405	0.3517497	0.1551705	0.0014608	0.6706701	0.3529353	0.8228741	0.2400161	0.3640712	0.8340671	0.5861605	0.6070625	0.4737004	0.0305847	0.1420918	0.1815553	0.5149907	0.2582859	0.5177948	0.4167961	0.5953923	0.5493640	0.7413635	0.6211574	0.2666967	0.3452624	0.2395085	0.6214366	0.3386396	0.3349149	0.5319524	0.6561394	0.5772325	0.0568507	0.0532220	0.6900670	0.4690192	0.0215452	0.2119075	0.7954708
200	0.4809779	0.4511881	0.5983029	0.2187981	0.4487774	0.3034738	0.0004887	0.2335559	0.7763506	0.3449175	0.3448018	0.0065857	0.4785600	0.0356525	0.5424687	0.0190810	0.2014615	0.0684066	0.0024559	0.6411097	0.3959968	0.7273003	0.1551279	0.4596520	0.7157313	0.6177111	0.5756495	0.4635021	0.0106439	0.1404471	0.2941786	0.4758992	0.3344862	0.4869086	0.4666474	0.5860762	0.6812995	0.8403674	0.6206651	0.1507055	0.2935089	0.2427281	0.6935274	0.3693724	0.2632610	0.6063422	0.7309585	0.5112971	0.1354706	0.0565646	0.7704458	0.3429719	0.0077106	0.1441041	0.6417584
250	0.5530695	0.3886925	0.5523788	0.4752294	0.3912074	0.3956334	0.0002125	0.2314585	0.7772814	0.2953628	0.3479106	0.0033111	0.4577729	0.0367532	0.5684665	0.0809899	0.2656928	0.0936558	0.0008006	0.5953101	0.3897005	0.6183680	0.2176451	0.5484389	0.8869584	0.5739792	0.4768588	0.4012693	0.0058383	0.1142819	0.2488716	0.6109179	0.3909108	0.5806115	0.4575585	0.5757225	0.5928068	0.5429950	0.6164682	0.2593118	0.2587122	0.2275912	0.8753417	0.3668150	0.1721825	0.6869938	0.7133393	0.6095206	0.1203286	0.0665731	0.6337019	0.5371758	0.0267886	0.1387483	0.6044207
300	0.3537041	0.3657857	0.5652776	0.4319501	0.3922505	0.4240353	0.0000000	0.1907063	0.7083163	0.2266141	0.3741049	0.0188185	0.3055245	0.0503136	0.6941855	0.0252734	0.2400142	0.0930229	0.0025514	0.6814184	0.3027533	0.7191012	0.1796454	0.5329590	0.6618339	0.4922749	0.5388922	0.4412173	0.0134231	0.1159166	0.3072464	0.5718881	0.3436532	0.5423943	0.3790796	0.5850887	0.6744391	0.6230518	0.5952025	0.1900356	0.2451507	0.2819777	0.5619622	0.3108955	0.2148505	0.5595577	0.7088652	0.5276505	0.0543009	0.1286706	0.7285863	0.4903324	0.0186500	0.1490695	0.7638179
350	0.4433617	0.3884216	0.5438396	0.4216616	0.3637845	0.4639138	0.0004020	0.2057169	0.6749211	0.4183411	0.4253213	0.0081129	0.3980584	0.0685710	0.5088285	0.0484193	0.2567653	0.0823081	0.0046404	0.6626445	0.2823314	0.7643020	0.1850636	0.4286359	0.7542502	0.6001436	0.6169029	0.4373824	0.0077659	0.1132337	0.2354141	0.5622662	0.3403059	0.5596795	0.4071254	0.5163543	0.6092131	0.7536744	0.7170399	0.2245818	0.2591573	0.4522673	0.6579023	0.3412958	0.2346029	0.6296647	0.7554892	0.6436064	0.0845210	0.0543371	0.7094265	0.3857667	0.0126671	0.1764592	0.5321294
400	0.4236132	0.3627627	0.5716176	0.3302880	0.3863822	0.5053587	0.0001527	0.1776730	0.7551886	0.3067292	0.4252794	0.0065087	0.4378442	0.0249969	0.6462333	0.0141453	0.2923409	0.0495098	0.0018823	0.7297165	0.4154000	0.6299311	0.2091363	0.4639165	0.7067280	0.5182576	0.5135259	0.4029849	0.0188438	0.1027673	0.2115343	0.4528873	0.3537845	0.4998818	0.5093311	0.6482015	0.6180656	0.6806047	0.7431321	0.2342721	0.2839679	0.3138206	0.5453403	0.3713854	0.2895978	0.7396367	0.5668620	0.7603750	0.0570183	0.0493967	0.6765643	0.5216447	0.0058528	0.2272761	0.6675814
450	0.4072790	0.4756913	0.5006653	0.3342743	0.4031326	0.3563997	0.0018301	0.2632098	0.6896704	0.3005038	0.5159455	0.0241152	0.3242770	0.0722309	0.6012821	0.0497965	0.1803353	0.0661903	0.0010534	0.7419191	0.3277372	0.7372924	0.1974711	0.6371724	0.7298735	0.5390080	0.5033847	0.4324142	0.0080456	0.1193625	0.1648818	0.4339624	0.2638050	0.5182655	0.4062410	0.5966604	0.6109267	0.8045316	0.6782907	0.2371886	0.2489455	0.3218542	0.6444269	0.2476937	0.3059101	0.7216046	0.6108954	0.5708650	0.1102201	0.0664801	0.7146825	0.5056055	0.0116653	0.2068939	0.7241593
500	0.4324425	0.3616702	0.6217728	0.3742555	0.4304808	0.3848073	0.0001561	0.2701203	0.7129974	0.3604392	0.4371368	0.0152408	0.4522509	0.0082270	0.6559886	0.0566637	0.2209410	0.0542180	0.0034691	0.6243525	0.2665919	0.6425913	0.2705521	0.4980771	0.6206129	0.5357424	0.5179179	0.4116990	0.0088095	0.1217377	0.1848987	0.6409431	0.2531351	0.6390006	0.4968787	0.5858127	0.6181027	0.6872498	0.6332513	0.2078536	0.2615442	0.4169947	0.6915313	0.4423069	0.2330679	0.5173303	0.6617940	0.4904296	0.0576681	0.0663730	0.6283074	0.5460267	0.0227484	0.1524809	0.6859541
550	0.3196522	0.4254345	0.5894289	0.3779179	0.3760095	0.3448535	0.0098666	0.1752406	0.2637895	0.3764080	0.5014818	0.0191032	0.4390604	0.0150768	0.6015985	0.0763436	0.1928362	0.0880837	0.0341270	0.6087843	0.2750981	0.7075960	0.2261662	0.4803477	0.8837623	0.5223329	0.5161611	0.4287338	0.0086239	0.3862173	0.2706495	0.4537400	0.3017164	0.3463502	0.4159478	0.7516675	0.7251995	0.6934407	0.5109587	0.2549968	0.3066634	0.2223523	0.6016771	0.2977062	0.2561177	0.6752205	0.7374666	0.7550416	0.0898524	0.0744556	0.5563074	0.4846111	0.0259018	0.2110051	0.7131090
600	0.3724519	0.4081796	0.6875416	0.4020465	0.4016939	0.4709977	0.0209625	0.2025562	0.1435460	0.3528623	0.3930967	0.0227161	0.2845865	0.0189881	0.6056437	0.0551043	0.2467365	0.1507542	0.0845214	0.7431661	0.3130271	0.6906217	0.1624924	0.4753883	0.6476000	0.5978170	0.5818422	0.3846713	0.0309235	0.3344182	0.2170079	0.5384779	0.2294459	0.2480137	0.3908743	0.5988459	0.5780382	0.6018360	0.5032294	0.2536931	0.2606245	0.1324062	0.6160806	0.4076915	0.3433426	0.7211959	0.8064124	0.5051547	0.0937149	0.0740550	0.9173004	0.3457320	0.0403263	0.1734414	0.6620097
650	0.4485698	0.3994696	0.6513877	0.2200467	0.4032758	0.4059718	0.0131926	0.4093221	0.1007560	0.4086542	0.4271481	0.0183667	0.4308344	0.0171199	0.5737081	0.0856156	0.3577943	0.1699785	0.1034410	0.6866637	0.3600721	0.7039608	0.2709710	0.4486012	0.7216444	0.4682587	0.5265823	0.3679724	0.0160740	0.2650627	0.1423194	0.4663205	0.2657683	0.2796351	0.4721557	0.4880265	0.7336803	0.6493484	0.3332074	0.2922026	0.2348280	0.0568733	0.5246424	0.4650332	0.3211377	0.7445916	0.7714129	0.5990582	0.0881056	0.0891904	0.6755616	0.4025549	0.0354833	0.1508426	0.5913832
700	0.4211241	0.4122551	0.5331277	0.3377061	0.3898194	0.3964690	0.0145818	0.2380753	0.0799425	0.3720073	0.3293793	0.0297138	0.4269903	0.0221148	0.6260584	0.0591253	0.2677398	0.1614491	0.0685526	0.8068165	0.3892304	0.8500370	0.3050740	0.3769885	0.6822009	0.5442476	0.4909739	0.3484038	0.0430456	0.2136874	0.2291392	0.5999565	0.4176073	0.2776154	0.4404951	0.6150806	0.7474618	0.6178688	0.4310049	0.3088433	0.3280809	0.0446906	0.6937928	0.4308651	0.2740403	0.7045177	0.6775673	0.4675534	0.0682874	0.0920428	0.6382696	0.5662698	0.0738926	0.1914755	0.5301229
750	0.4316245	0.4081171	0.6212822	0.3790201	0.5335184	0.4047596	0.0046807	0.2450075	0.0598171	0.3379919	0.4498657	0.0104805	0.4040422	0.0484105	0.4894429	0.0615848	0.2767582	0.1770185	0.0609031	0.8091213	0.2976037	0.7483725	0.1600705	0.3541750	0.6055111	0.5589221	0.5459760	0.4342375	0.0537736	0.2468090	0.1956319	0.6209580	0.4335043	0.2631397	0.4825512	0.4578758	0.8089527	0.6978498	0.5104854	0.2081563	0.2735172	0.0282931	0.6256064	0.3959053	0.2800268	0.8642974	0.7278591	0.5526581	0.0577254	0.0611675	0.8196784	0.4707478	0.0277705	0.1257092	0.7430384
800	0.4110447	0.5235732	0.5980184	0.3803413	0.5016415	0.4372646	0.0059911	0.2084965	0.0520460	0.2356415	0.4049289	0.0064734	0.3866208	0.0242408	0.5739056	0.1227400	0.3772971	0.1545001	0.0450445	0.7838625	0.2425820	0.7201215	0.1648936	0.4817435	0.7320007	0.5583310	0.4210221	0.3835208	0.0458733	0.2210658	0.2137499	0.4942401	0.3813502	0.2727108	0.3413464	0.6141050	0.6792446	0.6091912	0.5317211	0.1513573	0.3460884	0.0556763	0.6354594	0.4285824	0.2629916	0.7110273	0.7062515	0.5696696	0.1063965	0.0495838	0.6537927	0.3876692	0.0700947	0.1565534	0.5722953
850	0.4218201	0.4654629	0.5828285	0.3431642	0.4188394	0.2807054	0.0285221	0.2077210	0.0234468	0.2979989	0.4415029	0.0477129	0.3157194	0.0532458	0.5380677	0.0815096	0.3409838	0.2219860	0.0478652	0.6606957	0.3180965	0.7590589	0.2073900	0.4532531	0.6166544	0.4654182	0.5558685	0.4467976	0.0540309	0.1800202	0.1758817	0.5772389	0.3196741	0.2695440	0.4974747	0.5700160	0.6522959	0.6762045	0.3273374	0.2004824	0.2285395	0.0254892	0.6554665	0.4559226	0.3339633	0.4471187	0.7316048	0.7479629	0.0640799	0.0834114	0.7808355	0.3774337	0.0562275	0.1359265	0.5564328
900	0.5043550	0.4712072	0.6490709	0.3968582	0.4257419	0.3973013	0.0157072	0.1825622	0.0337337	0.4117349	0.3558184	0.0326097	0.4283516	0.0558645	0.5972362	0.0955849	0.3250499	0.1810502	0.0617411	0.6533029	0.2818575	0.7403591	0.2477107	0.4886515	0.5547234	0.6830757	0.4901528	0.3777556	0.0531378	0.3075394	0.2209213	0.4964000	0.3423727	0.2562314	0.4748912	0.4711331	0.8282352	0.7783159	0.4471660	0.2256287	0.3274034	0.0525060	0.7174512	0.3399209	0.2541563	0.6348426	0.6758955	0.5585045	0.0929685	0.0960287	0.6787503	0.3851657	0.0480489	0.1270614	0.7366268
950	0.5187629	0.4635302	0.5926623	0.2841514	0.4281001	0.3552147	0.0066252	0.2581769	0.0380479	0.2956483	0.6263282	0.0204231	0.3380907	0.0300283	0.6311555	0.1085590	0.2774337	0.1713570	0.0808467	0.8030246	0.2535517	0.8430668	0.1703695	0.4629479	0.6910911	0.4367730	0.5816820	0.4515853	0.0181930	0.2043880	0.2550243	0.5395626	0.4124482	0.2250087	0.3711407	0.4804492	0.6422381	0.8278937	0.4987876	0.1788689	0.3560545	0.0371377	0.5483173	0.2859965	0.1973528	0.6070607	0.7368822	0.6970506	0.0814659	0.0834331	0.6936960	0.3949227	0.0489363	0.1729565	0.5826084
1000	0.4469045	0.4051127	0.6282917	0.3554713	0.3683175	0.3014394	0.0062943	0.1787586	0.0591721	0.2628502	0.4964086	0.0180986	0.3006080	0.0339911	0.6702386	0.0869815	0.2487975	0.1905334	0.1072951	0.8037390	0.4174451	0.6400340	0.1803278	0.4209426	0.6969870	0.5897844	0.6162931	0.4796191	0.0490292	0.2167528	0.2541028	0.5477573	0.3211101	0.3190555	0.3874590	0.6063760	0.7766184	0.7154190	0.4059234	0.2663950	0.3578525	0.0282931	0.5417243	0.4042747	0.2151210	0.6732692	0.7715834	0.6318999	0.0508544	0.0489061	0.8091791	0.4603880	0.0299233	0.1285904	0.7155965

0	0.3179676	0.3903257	0.6030839	0.3990061	0.4451228	0.4996221	0.0041523	0.1987274	0.0410413	0.2863052	0.4540319	0.0285430	0.3520147	0.0790501	0.6585029	0.0694776	0.2054591	0.2208958	0.0835778	0.7729018	0.2912305	0.7330121	0.2017546	0.3734044	0.7190634	0.5810993	0.6248912	0.4052072	0.0226984	0.2018727	0.2546117	0.4255596	0.3397093	0.2313155	0.4100493	0.6423518	0.7745498	0.7084475	0.4385412	0.1766350	0.2582541	0.0337834	0.5785684	0.2886625	0.2950375	0.6427487	0.6919285	0.5903795	0.1159282	0.0650746	0.9060749	0.4488256	0.0547898	0.1324020	0.6551246
50	0.6922942	0.1823650	0.5166653	0.4592812	0.6885514	0.4112177	0.0052021	0.2735313	0.0436336	0.2567500	0.1833464	0.0159771	0.3331856	0.0932023	0.6388177	0.0640150	0.2425449	0.1006323	0.0810411	0.6832801	0.2971829	0.7973695	0.2267895	0.3501653	0.5651665	0.5081081	0.4789807	0.3970014	0.0196152	0.2935227	0.4169675	0.5816101	0.3209220	0.5490374	0.4155880	0.6288266	0.7857463	0.6861513	0.5755557	0.3411248	0.2767762	0.1133738	0.6548368	0.2060006	0.3065016	0.5701175	0.8153771	0.5460840	0.0490546	0.0419165	0.6921963	0.4344555	0.0117089	0.1585956	0.6141933
100	0.5026388	0.1393070	0.4994699	0.5143468	0.6986956	0.4450172	0.0242945	0.3262161	0.0559153	0.3384880	0.2111237	0.0245950	0.3595986	0.1637286	0.5126004	0.0876260	0.2217407	0.1463150	0.0894071	0.6811672	0.3143409	0.6377658	0.3001282	0.1755652	0.7389754	0.6014229	0.5511556	0.3044384	0.0277719	0.4836420	0.3954200	0.5370564	0.2730787	0.7688273	0.4044815	0.5485214	0.7011058	0.6871686	0.6195865	0.3229849	0.2929023	0.2676851	0.5816913	0.2373151	0.2932843	0.5577804	0.6341656	0.6664011	0.0532366	0.0310362	0.6630580	0.5051549	0.0223815	0.1627711	0.6681437
150	0.4267673	0.1020658	0.4742474	0.6938789	0.7615870	0.3239593	0.0047314	0.3748703	0.0466201	0.4507080	0.1699285	0.0639519	0.3417417	0.0879284	0.6583806	0.1106103	0.1841462	0.1471057	0.1217347	0.6955593	0.3406348	0.7998549	0.3017980	0.1339395	0.7382576	0.4976128	0.5424190	0.2885716	0.0178793	0.6117451	0.5244180	0.5405869	0.1367879	0.6304439	0.3834624	0.5914223	0.6196038	0.7408352	0.8327424	0.3010214	0.2666575	0.2450528	0.5011778	0.1951677	0.2848720	0.5558484	0.5906803	0.6213607	0.0346479	0.0338461	0.7012547	0.4388815	0.0545376	0.2505118	0.6400486
200	0.6129380	0.0749253	0.4638899	0.6884163	0.7341818	0.3135577	0.0240827	0.2661004	0.0743333	0.3744451	0.2733197	0.0296983	0.2535694	0.1944179	0.5145573	0.0867799	0.1095007	0.1841747	0.0943882	0.6717518	0.2265079	0.8951049	0.3026739	0.1378923	0.6879866	0.4628173	0.6277667	0.2748508	0.0364723	0.5278327	0.4538801	0.4582456	0.1596420	0.7052132	0.4648275	0.6855406	0.6347197	0.8032669	0.7377983	0.2728031	0.2763934	0.3119041	0.5440377	0.2096599	0.2796173	0.5227987	0.5944495	0.7401436	0.0545681	0.0360760	0.6361099	0.4040701	0.0247841	0.1581533	0.5887388
250	0.5535651	0.0391137	0.4880303	0.7207798	0.7331081	0.2744633	0.0168872	0.2803092	0.0555603	0.4763049	0.2074909	0.0387125	0.2320635	0.2117736	0.5778812	0.1241575	0.1048452	0.1828561	0.1122392	0.5557676	0.2466034	0.7317804	0.2880264	0.1550481	0.6816815	0.4408480	0.5707700	0.2983005	0.0457923	0.6546950	0.4248973	0.4738432	0.1530689	0.7220164	0.4453062	0.5519704	0.5611973	0.7336107	0.6972935	0.2874121	0.3451145	0.3113118	0.5016920	0.2531922	0.3203160	0.3998364	0.5804372	0.6427539	0.0173230	0.0378328	0.7490409	0.3391334	0.0401233	0.3053542	0.5189410
300	0.4416205	0.0526453	0.5853156	0.5199110	0.6537834	0.3527366	0.0087306	0.2210130	0.0854875	0.4528565	0.2775567	0.0243458	0.4083400	0.0956383	0.5273600	0.1623828	0.1858150	0.1769657	0.0748150	0.5091840	0.2678989	0.5820158	0.2638933	0.1294020	0.6325902	0.5030680	0.5749197	0.2367095	0.0481867	0.5996204	0.3848984	0.4725976	0.1568098	0.7784043	0.4469603	0.7036512	0.6402263	0.5649830	0.5434040	0.2268691	0.2749056	0.3272101	0.4945533	0.1905725	0.3465438	0.4354635	0.5993439	0.5463697	0.0520699	0.0278434	0.7914207	0.3242551	0.0224913	0.2905176	0.5937866
350	0.3598945	0.1369578	0.5336144	0.5725481	0.7651700	0.2949983	0.0090918	0.3725997	0.0381495	0.4364625	0.1736784	0.0838944	0.3739843	0.0875068	0.5371424	0.1042284	0.1610156	0.2120252	0.0544521	0.7224608	0.2759240	0.6452621	0.2919356	0.1811073	0.7036892	0.6388977	0.6249267	0.2120669	0.0143418	0.6090860	0.5745550	0.3644815	0.0989863	0.6865225	0.4754282	0.6701350	0.7268414	0.6778342	0.6300001	0.3599705	0.2945190	0.3445979	0.4435527	0.2072660	0.3088681	0.5414445	0.6400648	0.7050313	0.0242288	0.0228460	0.6425964	0.4206503	0.0161776	0.2883345	0.6212316
400	0.4240467	0.0688577	0.5368994	0.6484779	0.8095532	0.3670417	0.0454531	0.3171648	0.0302034	0.5120818	0.1880199	0.0314175	0.3000140	0.0620293	0.5977390	0.1231016	0.1384484	0.1401045	0.0691824	0.5791226	0.2735220	0.6704051	0.2179564	0.1974101	0.6694152	0.4997082	0.6864265	0.2399665	0.0089962	0.7232348	0.5366563	0.4091634	0.2589094	0.6759766	0.3864444	0.6244612	0.7148052	0.7346675	0.5184029	0.2889716	0.3019071	0.3740399	0.5081488	0.1969362	0.2607870	0.4713787	0.6111470	0.6489297	0.0275712	0.0335515	0.6415345	0.4616260	0.0313097	0.2776384	0.5059325
450	0.5864928	0.0651358	0.4322213	0.5628751	0.7486180	0.3861042	0.0047007	0.3164743	0.0360050	0.3236570	0.1670096	0.0345748	0.2502635	0.2529386	0.5297324	0.0811750	0.1040419	0.1798071	0.0547384	0.7629975	0.2379024	0.8306891	0.1680194	0.2102915	0.7211648	0.5304918	0.6639963	0.2280586	0.0151135	0.6223968	0.4938366	0.4892021	0.2728270	0.7662902	0.4355300	0.6372181	0.7716180	0.7778835	0.6171836	0.3286115	0.2710499	0.3514220	0.5233368	0.1680037	0.3049633	0.4647527	0.7947300	0.6589240	0.0542224	0.0178322	0.7189521	0.4835005	0.0524281	0.1786457	0.6669717
500	0.4614896	0.0404939	0.4985028	0.7169605	0.6579650	0.3045574	0.0110187	0.3653745	0.0431221	0.3717189	0.3239350	0.0161173	0.2249479	0.2001183	0.5554047	0.0714879	0.1129570	0.1715331	0.1006266	0.6413474	0.3129927	0.6088132	0.2809223	0.1658733	0.6993860	0.4781872	0.5557165	0.2289573	0.0536648	0.5553013	0.4673262	0.4368971	0.1762430	0.5957429	0.4181968	0.5849465	0.6744261	0.7002578	0.6585341	0.2930353	0.2615645	0.3637607	0.5213087	0.1741461	0.3714340	0.4854172	0.6356159	0.8268894	0.0727128	0.0378105	0.6881767	0.4732675	0.0359734	0.2448231	0.6019123
550	0.4255785	0.2087874	0.5060870	0.4988373	0.3753082	0.3064011	0.0045648	0.1383903	0.0368645	0.4016843	0.4379386	0.0172085	0.2905271	0.0918242	0.4991243	0.1031601	0.1468238	0.2397026	0.0951361	0.8577639	0.3050099	0.6434520	0.2201372	0.3107754	0.8289799	0.5590048	0.7014341	0.3929503	0.0806381	0.4841782	0.2385847	0.4180034	0.1616588	0.3007031	0.4645466	0.5998291	0.7093222	0.8154289	0.5732892	0.2426502	0.2812086	0.2143118	0.6442676	0.2812192	0.2895101	0.3347508	0.5816997	0.6818229	0.0283613	0.0555784	0.7421523	0.3665491	0.0467903	0.1920604	0.5699550
600	0.4150243	0.3801452	0.5529081	0.3731625	0.3536745	0.4242776	0.0090773	0.1672689	0.0448121	0.3417974	0.4428518	0.0229024	0.3511365	0.0630357	0.4916302	0.0990333	0.1577486	0.1051784	0.0567723	0.6850660	0.3034751	0.7242910	0.1412945	0.3853804	0.6192635	0.5377023	0.7269996	0.5104532	0.1509137	0.4589962	0.2544669	0.4955093	0.3623934	0.2342710	0.4447443	0.5269997	0.6213947	0.8442721	0.5127264	0.2027832	0.2484071	0.1511069	0.6284936	0.2747019	0.2659430	0.4964207	0.6112250	0.7459878	0.0602692	0.0564171	0.7170670	0.3859640	0.0377511	0.2328761	0.5473146
650	0.4227755	0.3207513	0.5932226	0.2694815	0.3677964	0.4514699	0.0078059	0.1120273	0.0622713	0.4488485	0.4231318	0.0429539	0.3740872	0.0363543	0.6171818	0.0782918	0.2007668	0.2215326	0.0441381	0.6222716	0.3605597	0.7078848	0.2334445	0.4398265	0.7344470	0.6167667	0.6747523	0.4195750	0.0719594	0.2883459	0.2395897	0.4913311	0.3501868	0.2894805	0.3658559	0.5066535	0.7489814	0.7971407	0.6448309	0.1775769	0.3523622	0.1230936	0.5071271	0.2993684	0.2597550	0.4934732	0.4959392	0.7168886	0.0830409	0.0362963	0.6736348	0.4074091	0.0292416	0.1881956	0.7222468
700	0.3766579	0.3248027	0.6191089	0.4085690	0.4041225	0.3790663	0.0136203	0.2040194	0.0176146	0.2953850	0.4918080	0.0039573	0.3072524	0.0908331	0.4669825	0.0849124	0.1282076	0.1703532	0.0666168	0.6829944	0.3205963	0.6975542	0.2033012	0.4423956	0.6578485	0.5815708	0.6722885	0.4096796	0.0577607	0.1794895	0.2042448	0.4722218	0.3481881	0.2277774	0.3515108	0.5716332	0.7290212	0.6595039	0.4282953	0.2382910	0.2955272	0.0405882	0.5829005	0.2610988	0.3223606	0.7125383	0.6786531	0.6210401	0.0376260	0.0554255	0.6319218	0.3756098	0.0358922	0.1626505	0.5459314
750	0.3427610	0.3861631	0.5509036	0.3653133	0.3649324	0.3445244	0.0178750	0.1419394	0.0297300	0.3418163	0.5070347	0.0138728	0.3512881	0.0904371	0.4836418	0.0934625	0.2297693	0.1796917	0.0653651	0.7760450	0.2453177	0.5938483	0.1937499	0.5386313	0.8304777	0.4877244	0.6582475	0.5444348	0.0273200	0.1613347	0.1906598	0.4796128	0.2001693	0.2156273	0.4758873	0.5592747	0.7069703	0.9298875	0.4951539	0.1471107	0.3271415	0.0418635	0.6930484	0.3166130	0.3424605	0.5806345	0.6801068	0.5945280	0.0528696	0.0952165	0.5967964	0.3906090	0.0261150	0.1995479	0.5820015
800	0.4116228	0.4204102	0.5898737	0.1926926	0.3987301	0.3754827	0.0049213	0.1899303	0.0330879	0.3768528	0.4687786	0.0090593	0.5458831	0.0053932	0.4590219	0.0657847	0.3094420	0.1813875	0.0744799	0.7083917	0.2811859	0.6120036	0.1417779	0.3283034	0.6564436	0.6328173	0.4886726	0.3893134	0.0670131	0.0959967	0.1818481	0.5483597	0.2621808	0.2109762	0.3892376	0.6439866	0.5442582	0.7455450	0.4445112	0.3076904	0.3841870	0.0418784	0.6601948	0.3931604	0.2885442	0.4985819	0.6566282	0.6484219	0.0747078	0.0495176	0.5842720	0.5155634	0.0331123	0.1900501	0.5270887
850	0.4684898	0.4872719	0.4709293	0.3231499	0.3863838	0.2877566	0.0073628	0.2722296	0.0357946	0.3854521	0.3923806	0.0136824	0.4456361	0.0366493	0.6127482	0.0931448	0.2993089	0.1765018	0.0474921	0.7099343	0.2362629	0.6883964	0.2421982	0.5176590	0.6521171	0.6274119	0.5102894	0.5283710	0.0833444	0.1532552	0.2646676	0.5335360	0.3125492	0.2941850	0.4218645	0.6644663	0.6216807	0.7344088	0.4378601	0.2388387	0.3843881	0.0478983	0.6153667	0.4772619	0.2179161	0.6470718	0.6276154	0.5725219	0.0341213	0.0489870	0.7326930	0.3677091	0.0387007	0.2253175	0.5954256
900	0.3274907	0.4308575	0.6146829	0.4504961	0.3984242	0.3589867	0.0066536	0.2916102	0.0260841	0.3332819	0.3837568	0.0258040	0.3068119	0.0593732	0.6125365	0.0672931	0.2746178	0.1321339	0.0494600	0.6757304	0.2921318	0.6235200	0.1777870	0.4743553	0.6944469	0.4438632	0.4974925	0.3861798	0.0466657	0.2677361	0.2138045	0.5061114	0.2510494	0.2434966	0.3609395	0.5615867	0.9337553	0.6824963	0.5465622	0.2636758	0.3272006	0.0488041	0.4938710	0.3718221	0.3022626	0.6350897	0.7198981	0.6780287	0.0641027	0.0678318	0.6543163	0.4777447	0.0518927	0.0780613	0.5682454
