"Time"	G1	G3	G5	G7	G4	G22	G83	G8	G6	G86	G87	G85	G54	G89	G88	G30	G29	G35	G100	G99	G32	G81	G23	G82	G80	G19	G18	G20	G50	G58	G51	G31	G78	G93	G94	G95	G91	G90	G2	G69	G70	G84	G97	G43	G44
400	0.2766164	0.4173907	0.0234658	0.5141956	0.1814815	0.7632278	0.7799688	0.6402680	0.4005318	0.6364950	0.6731992	0.6474865	0.0048526	0.1726302	0.4769572	0.0908489	0.7879270	0.0521527	0.7154419	0.0902443	0.2713817	0.0506188	0.4631506	0.4364411	0.1436283	0.2676813	0.6126233	0.6189444	0.0082587	0.7254743	0.0200136	0.0564353	0.7357865	0.4757577	0.6639536	0.5183538	0.4760162	0.6103001	0.2208693	0.2514896	0.5749756	0.6981169	0.0445869	0.5592217	0.7195286
450	0.3737821	0.3280726	0.0091368	0.3540073	0.2201488	0.7855336	0.7186901	0.6831757	0.5292891	0.6823549	0.6430637	0.6218625	0.0016906	0.2057602	0.3998785	0.0713823	0.7665120	0.0706758	0.7829917	0.0972461	0.2692686	0.0620681	0.5194278	0.4683027	0.2356221	0.3822363	0.6820597	0.5978204	0.0017876	0.6099319	0.0034408	0.0669239	0.8441526	0.5319252	0.6586573	0.6083907	0.4477693	0.6934868	0.1122253	0.2732674	0.4662712	0.6027278	0.0189762	0.6881227	0.8779789
500	0.2884753	0.3582896	0.0385043	0.3606830	0.2366874	0.6104762	0.6686881	0.5289015	0.5084412	0.6644634	0.6241114	0.6541868	0.0013129	0.1314406	0.5140157	0.0924513	0.8813546	0.0703240	0.6862986	0.0763352	0.4199468	0.1719959	0.5134946	0.4070284	0.1647112	0.2490354	0.6749254	0.6772033	0.0072540	0.7809492	0.0014778	0.0634212	0.5322895	0.4636367	0.7848644	0.4854294	0.4825841	0.6749042	0.1646967	0.2060656	0.5879076	0.6184569	0.0176060	0.8269740	0.6462975
550	0.2236056	0.3060477	0.0081262	0.3613545	0.2540549	0.7471720	0.7804955	0.4869181	0.5149237	0.6913819	0.7509758	0.5843810	0.0188487	0.0582875	0.4047491	0.0843081	0.6858506	0.2127700	0.7553086	0.0854378	0.2711974	0.0620780	0.4559340	0.4386964	0.1474947	0.1565152	0.6519603	0.5586203	0.0066499	0.7641100	0.0111193	0.0697749	0.8247188	0.4661611	0.7235108	0.5082962	0.1796550	0.8150771	0.5342231	0.5587189	0.5065636	0.6236462	0.4872227	0.6654798	0.6353484
600	0.2030162	0.3172135	0.0400012	0.3771484	0.1921842	0.6825973	0.6626981	0.5419624	0.4174283	0.7580141	0.6121593	0.5302034	0.0100201	0.0296222	0.4627101	0.0945862	0.6964949	0.2959427	0.7684050	0.0608781	0.3128628	0.0339516	0.5402201	0.5067377	0.2364964	0.3357128	0.6872326	0.6628161	0.0036101	0.6550852	0.0106522	0.1297749	0.6386998	0.4629265	0.6236981	0.4539695	0.0640142	0.6507544	0.5586064	0.6761207	0.5377955	0.5691307	0.6455357	0.5766778	0.3849741
650	0.2177486	0.3276070	0.0065957	0.2932355	0.1174772	0.7275813	0.7183746	0.5789632	0.4042640	0.7641995	0.6399703	0.5444772	0.0098072	0.0205481	0.3943832	0.0561691	0.6501086	0.1920659	0.7151293	0.0706307	0.3177093	0.0227900	0.5775943	0.4858951	0.2086980	0.2984904	0.7177902	0.5847205	0.0066861	0.6806531	0.0160163	0.0524818	0.6432968	0.4936541	0.5572567	0.5328459	0.0438989	0.7478303	0.6510906	0.7227490	0.6997566	0.5999553	0.6055285	0.3982318	0.2187533
700	0.3288358	0.1953254	0.0111571	0.2300887	0.1682081	0.7359157	0.7219782	0.5559283	0.3956228	0.6672601	0.6648080	0.4970346	0.0090463	0.0168276	0.4674227	0.0958210	0.7392039	0.3547143	0.6636016	0.0602173	0.2868640	0.0362554	0.5816153	0.4797631	0.1730408	0.2261918	0.7291127	0.6451311	0.0165452	0.7240096	0.0085408	0.0510273	0.7297706	0.6247558	0.8130530	0.4875630	0.0299492	0.7114055	0.6997652	0.6836115	0.6639676	0.7906012	0.6669310	0.2777155	0.1890665
750	0.2249888	0.4328388	0.0510668	0.2220955	0.1725742	0.7464567	0.7394610	0.5211926	0.3298277	0.7221892	0.6363650	0.4883323	0.0117159	0.0146757	0.4344374	0.0823833	0.6464728	0.2647577	0.6772050	0.0768076	0.2134455	0.0993650	0.5154588	0.3907014	0.3244728	0.3224598	0.7296014	0.5937087	0.0018350	0.6518435	0.0100403	0.0512293	0.6235125	0.3952130	0.6842111	0.4842291	0.0189133	0.6851351	0.6762240	0.6632397	0.6840230	0.6221875	0.6979238	0.2204794	0.0933921
800	0.2574701	0.3798640	0.0128662	0.2009705	0.2446616	0.7564521	0.6488403	0.5268053	0.4199003	0.7053806	0.7975998	0.4921533	0.0100030	0.0281495	0.3676362	0.0663205	0.6955660	0.2031852	0.6552142	0.0769417	0.3195219	0.0421586	0.5711542	0.4874913	0.2449522	0.3481428	0.7344604	0.7039291	0.0096737	0.6555611	0.0247369	0.0756114	0.7341438	0.4812240	0.6738153	0.4948141	0.0139967	0.6542175	0.7390240	0.7277373	0.5211602	0.6081502	0.9531604	0.3550601	0.1015570
850	0.2391644	0.2717336	0.0064245	0.2447346	0.1728153	0.6344244	0.8034986	0.5149752	0.5923530	0.8317852	0.6755734	0.5239295	0.0188909	0.0781212	0.4429988	0.0955441	0.7486632	0.2289537	0.6602017	0.1039201	0.4006763	0.0168713	0.6138138	0.3320356	0.1633446	0.3184380	0.6889613	0.5747738	0.0067132	0.7412070	0.0113452	0.1055885	0.6863083	0.5445360	0.6687860	0.5518061	0.0088257	0.7083345	0.5524973	0.6720584	0.5458106	0.5764447	0.6918038	0.2464788	0.0690633
900	0.2207044	0.2741609	0.0133210	0.2961662	0.1996746	0.7299601	0.7469021	0.6083211	0.4805322	0.5377077	0.6048415	0.4988915	0.0053304	0.0240391	0.4349719	0.0292908	0.7877952	0.2873269	0.7371005	0.0984788	0.3433478	0.0275589	0.6492245	0.4011766	0.2079013	0.3455066	0.6724937	0.6556669	0.0145981	0.7514726	0.0021262	0.1118292	0.6278841	0.4256049	0.7990010	0.4995711	0.0027858	0.6504874	0.5925873	0.6835548	0.7212521	0.6578045	0.7296338	0.2639028	0.1208597
950	0.2768968	0.2884562	0.0146868	0.2906135	0.1463340	0.7275720	0.6685979	0.6630948	0.6161467	0.7139183	0.6152487	0.4859463	0.0093860	0.0461317	0.4448099	0.1008426	0.7261834	0.2213178	0.6356033	0.1025267	0.3340334	0.0273218	0.5818765	0.3838117	0.1393380	0.2533814	0.6080525	0.5443563	0.0273754	0.6880864	0.0043620	0.0495353	0.6725909	0.5336388	0.7454762	0.5507187	0.0207998	0.6543086	0.5731282	0.6043274	0.6739666	0.8420402	0.8337924	0.3465697	0.1107323
1000	0.3071027	0.3207815	0.0388159	0.2176266	0.1687734	0.7929492	0.6252376	0.7038706	0.4823839	0.7716907	0.7233497	0.5351146	0.0054342	0.0577504	0.3876232	0.0356614	0.8862322	0.2451597	0.7188532	0.0534649	0.2468837	0.0251455	0.5811020	0.4077669	0.1471732	0.2409326	0.7800452	0.4745829	0.0113932	0.7899515	0.0057831	0.0997682	0.8252403	0.4599589	0.5789939	0.7143356	0.0113335	0.6557263	0.6020696	0.7296623	0.6197399	0.8223742	0.7600815	0.2228751	0.0911976

0	0.2556805	0.3771589	0.0275633	0.2837752	0.2743900	0.7867162	0.7146166	0.4780039	0.4984146	0.7101436	0.7782709	0.5783573	0.0133956	0.0238581	0.4748851	0.0561570	0.7046447	0.2342200	0.7286357	0.1253985	0.2979383	0.0521287	0.4668804	0.4196021	0.1794655	0.2563374	0.8574116	0.5104424	0.0269036	0.6824318	0.0081771	0.0660274	0.6904033	0.4258805	0.6360124	0.4584546	0.0335350	0.6686099	0.5410522	0.7143485	0.7603280	0.6043320	0.7489244	0.1719162	0.1139588
50	0.2681815	0.3543548	0.0126187	0.1143087	0.2538273	0.1402345	0.4186361	0.2949372	0.4928724	0.7357065	0.6795851	0.4738346	0.0281069	0.0242431	0.4660204	0.0638131	0.6136762	0.4035895	0.6671464	0.0996390	0.3424000	0.0565842	0.3920222	0.5141247	0.2387738	0.2744779	0.6987407	0.5545709	0.0034565	0.7121127	0.0072248	0.0712041	0.7925139	0.4972217	0.5904325	0.5470487	0.0211577	0.7603926	0.7394141	0.7237055	0.6628096	0.6823295	0.6553957	0.2771508	0.0980986
100	0.2410917	0.4005913	0.0415753	0.1497926	0.2724459	0.1298437	0.3222741	0.2148416	0.4781668	0.6052173	0.6797058	0.5389776	0.0146389	0.0347369	0.4302183	0.0835171	0.6251789	0.3188617	0.7457776	0.0963052	0.3344673	0.0484184	0.1454209	0.6248196	0.2236896	0.2323588	0.5382541	0.6659389	0.0062513	0.6645458	0.0191498	0.0966229	0.5892611	0.7526563	0.6519680	0.6486381	0.0250475	0.6969652	0.6643981	0.6000012	0.6618064	0.8294248	0.7222356	0.2902800	0.1359727
150	0.3574801	0.3540889	0.1379302	0.0854849	0.3640372	0.0710659	0.3500580	0.1188354	0.5728526	0.6535092	0.6740412	0.5573201	0.0274105	0.0252252	0.4846177	0.0647836	0.7423973	0.3529683	0.8502548	0.0696556	0.3946999	0.0343755	0.0614174	0.6297367	0.3401810	0.1933391	0.6703480	0.6916269	0.0399205	0.6839010	0.0333357	0.0587580	0.6680347	0.5398125	0.7434228	0.4508988	0.0224609	0.6242966	0.6415280	0.7467869	0.6712075	0.7431640	0.6236645	0.2355399	0.1799219
200	0.1652098	0.3303193	0.2469505	0.0778636	0.2593522	0.0850377	0.3433773	0.1177446	0.4983253	0.7371243	0.7235450	0.6825137	0.0196206	0.0148326	0.4595696	0.0539008	0.7869256	0.2652681	0.6749349	0.0720728	0.3712787	0.0550963	0.0056137	0.6135715	0.4385248	0.2060217	0.7584141	0.6279516	0.0079463	0.7947297	0.0120093	0.1234871	0.7349450	0.4887632	0.7350354	0.5709802	0.0204194	0.7734095	0.6626085	0.6386009	0.7702718	0.5980306	0.6615388	0.4020646	0.0885233
250	0.2863751	0.2313640	0.3429744	0.1108855	0.2071035	0.0731367	0.2829614	0.1656317	0.4539895	0.8042802	0.7672714	0.5106888	0.0393665	0.0274510	0.4236183	0.0242758	0.7852324	0.3247285	0.6876111	0.0749738	0.3319342	0.0406047	0.0280768	0.7225793	0.5713285	0.1813073	0.8693295	0.7902576	0.0239572	0.7853740	0.0071573	0.0439419	0.7607009	0.5938115	0.7574560	0.5639925	0.0632163	0.7339466	0.8580244	0.6700802	0.4963856	0.6672683	0.6416534	0.3275452	0.1453171
300	0.2765652	0.2941005	0.2140460	0.1059499	0.2148211	0.0610043	0.4150025	0.2004386	0.4091860	0.6323494	0.6258158	0.4684476	0.0142388	0.0248008	0.2849493	0.0086053	0.7962856	0.2251112	0.6338478	0.1079799	0.2699371	0.0314617	0.0039630	0.6998450	0.7091201	0.2764939	0.5965419	0.6543419	0.0190603	0.7129265	0.0015270	0.1264627	0.6968175	0.5166052	0.6436277	0.6866806	0.0136921	0.6794048	0.6783320	0.7229474	0.5585896	0.6379771	0.7644702	0.2795797	0.1983994
350	0.2799105	0.3307256	0.1770914	0.2013684	0.2109318	0.0782515	0.3807609	0.1337329	0.3816175	0.6323114	0.8434759	0.5499829	0.0231084	0.0123985	0.5071657	0.0578565	0.7850286	0.3097722	0.7102434	0.0776024	0.3216620	0.0382803	0.0129144	0.7435811	0.8197186	0.2360872	0.6176974	0.5707770	0.0345018	0.7094624	0.0074653	0.0516058	0.7897360	0.3957864	0.8424758	0.5290645	0.0065711	0.7402090	0.6164559	0.7399231	0.6301820	0.7243502	0.7181705	0.2111714	0.0899465
400	0.2721077	0.3319584	0.2259932	0.0873909	0.2215323	0.0531388	0.3316510	0.1098209	0.3959463	0.7866247	0.8333831	0.5245142	0.0157321	0.0389128	0.3836845	0.0445374	0.6321621	0.2596468	0.7912396	0.0700262	0.3686363	0.0383889	0.0080476	0.7147950	0.7174602	0.2925448	0.6974062	0.5664123	0.0117814	0.7057374	0.0133863	0.0669998	0.6301223	0.5217731	0.7646491	0.5723746	0.0131686	0.8613707	0.7937836	0.8555700	0.6138616	0.5954052	0.7973847	0.2979804	0.1432343
450	0.2197690	0.2553767	0.2575228	0.1072225	0.2781225	0.0786789	0.3609563	0.1273792	0.4348765	0.6013127	0.7533696	0.5753165	0.0039730	0.0274355	0.3890787	0.0581111	0.7421628	0.3150181	0.6647671	0.0949760	0.3021737	0.0771144	0.0037399	0.8003231	0.7099298	0.2403234	0.6137006	0.6279074	0.0149185	0.7511281	0.0199124	0.1009787	0.6922098	0.4959286	0.7208307	0.5406232	0.0050277	0.7288327	0.5795329	0.6542333	0.6644302	0.5925112	0.6998586	0.2959812	0.1157664
500	0.2493645	0.2705062	0.2332619	0.1037048	0.2245141	0.0698537	0.3266745	0.1510336	0.5394835	0.6922601	0.5884052	0.4572263	0.0076821	0.0139117	0.3648806	0.0708301	0.7300507	0.2894022	0.6711667	0.0966235	0.3485035	0.0320112	0.0082313	0.9311858	0.6207017	0.2493985	0.5927297	0.6015679	0.0126569	0.8046712	0.0076663	0.0847781	0.6149515	0.3757674	0.6083702	0.4311388	0.0234001	0.7683886	0.7234587	0.6016743	0.5978130	0.6406946	0.8824689	0.4016702	0.1830120
550	0.2829596	0.3321263	0.1634786	0.2284378	0.2581770	0.6620086	0.6910707	0.3563320	0.5527900	0.7092660	0.7773555	0.4551666	0.0105559	0.0333341	0.3745504	0.0435186	0.6524055	0.2695727	0.7493297	0.0598765	0.3513522	0.0456572	0.0332413	0.7536640	0.5521594	0.2714172	0.5862877	0.6480519	0.0044621	0.7265080	0.0017779	0.0565605	0.6242718	0.4858002	0.7265929	0.5561397	0.0083022	0.8474293	0.6520671	0.7807489	0.6253281	0.6482928	0.6567160	0.2603432	0.1399810
600	0.3917963	0.3091215	0.0398798	0.2399240	0.2247086	0.7353419	0.8205414	0.4515866	0.6270191	0.7453659	0.5819557	0.4835576	0.0274662	0.0366843	0.3855673	0.0896276	0.8353804	0.2642688	0.7261850	0.1067649	0.3237679	0.0122671	0.2357831	0.7328192	0.6452890	0.2207539	0.7832055	0.5250702	0.0241542	0.6702271	0.0084694	0.0576844	0.7324180	0.4736253	0.6825462	0.5169796	0.0186877	0.7666192	0.7190719	0.7763978	0.6507920	0.5562813	0.5992604	0.2581270	0.1264227
650	0.3368864	0.3151499	0.0565046	0.2637467	0.2449640	0.7825907	0.6239975	0.4754385	0.4005012	0.6200842	0.7827283	0.4874883	0.0210570	0.0205898	0.5139580	0.0495382	0.8061579	0.2210278	0.6938142	0.0663138	0.3314598	0.0240446	0.4329707	0.6142233	0.4930445	0.2403661	0.6648249	0.5848671	0.0024522	0.7840114	0.0080699	0.0538163	0.5808415	0.3976771	0.6198891	0.4128309	0.0217252	0.7869304	0.7537620	0.6791438	0.6830186	0.5664005	0.7438093	0.2152339	0.0537845
700	0.2157732	0.3251557	0.0189495	0.2448299	0.2560917	0.6541306	0.6207677	0.5402206	0.4125675	0.5558542	0.7878986	0.5210932	0.0184162	0.0204966	0.4304878	0.0634972	0.6882851	0.3191494	0.8188981	0.0684451	0.4182505	0.0495976	0.3691549	0.6247080	0.3716133	0.3210780	0.5715809	0.5965718	0.0021671	0.6949248	0.0059445	0.0628017	0.7366957	0.4912290	0.7065277	0.6029486	0.0131112	0.7143885	0.6768922	0.6606553	0.7163974	0.6288067	0.7560690	0.2601661	0.0854809
750	0.2953913	0.3387563	0.0045725	0.2100400	0.3538718	0.6070703	0.5994780	0.5375645	0.3800056	0.6413922	0.6245506	0.4941177	0.0048896	0.0315897	0.3756303	0.1082893	0.6717227	0.3072760	0.7756302	0.0800618	0.3233401	0.0407721	0.5234330	0.6353362	0.2689865	0.2390773	0.8192626	0.6909966	0.0083274	0.6332012	0.0116186	0.0829951	0.7892628	0.4829010	0.6541793	0.5041926	0.0072909	0.7187638	0.6670465	0.6625530	0.6776387	0.6552838	0.6453102	0.2412361	0.1164317
800	0.2509629	0.3573085	0.0051499	0.2510199	0.3289364	0.6966465	0.6678856	0.5288410	0.3880427	0.6168644	0.5817745	0.5158442	0.0033554	0.0304360	0.5683427	0.1987942	0.8114699	0.3272347	0.5899949	0.0621461	0.3464031	0.0729783	0.5037577	0.5772067	0.2242905	0.1995599	0.6799849	0.7258024	0.0205358	0.6371145	0.0089000	0.0669885	0.8088089	0.3864009	0.7476701	0.5383725	0.0171818	0.6811340	0.7029607	0.7076098	0.6595871	0.5669309	0.6401601	0.3258457	0.1155680
850	0.2551055	0.3632653	0.0234426	0.2739828	0.3917620	0.7610911	0.4207659	0.4514860	0.4679261	0.6958780	0.6192001	0.6569557	0.0186518	0.0199964	0.4400935	0.0885463	0.8224095	0.3252541	0.7211154	0.0738543	0.3562813	0.0828064	0.4943952	0.5631063	0.2188792	0.1879840	0.7031924	0.5477256	0.0101099	0.7001883	0.0283022	0.0503078	0.8043688	0.4755781	0.6652521	0.6284238	0.0278313	0.6400109	0.6272988	0.6491905	0.6617643	0.7075228	0.7092376	0.2731039	0.0824662
900	0.3516293	0.2906906	0.0074722	0.3479149	0.3380814	0.5890623	0.7458614	0.5355441	0.4451801	0.6157270	0.7487442	0.4745538	0.0132614	0.0173941	0.4229038	0.0674776	0.6669827	0.2260156	0.7244299	0.0578947	0.3077923	0.0399639	0.5198136	0.4976660	0.2345570	0.1773364	0.5915988	0.5807072	0.0038588	0.7499916	0.0084852	0.0570673	0.6005040	0.4433425	0.7548113	0.4349307	0.0211223	0.6760300	0.7348140	0.6670309	0.6001181	0.5344169	0.7597289	0.3045644	0.1251341
950	0.3361989	0.5301211	0.0139041	0.2762703	0.2998287	0.7879915	0.6964020	0.6690424	0.4402282	0.7292733	0.8085680	0.4523272	0.0193825	0.0364499	0.5099589	0.0764594	0.6039867	0.2755507	0.5806591	0.1385991	0.3732800	0.0320644	0.5791885	0.4989084	0.1605927	0.3047442	0.6315598	0.5524489	0.0142867	0.6013310	0.0062101	0.1225074	0.6251364	0.4657267	0.7133131	0.5078554	0.0215827	0.6290589	0.7132732	0.6332093	0.7255109	0.5987567	0.6984896	0.3439943	0.1134714
1000	0.3118429	0.3500727	0.0031899	0.3551121	0.1928255	0.7669653	0.7764495	0.5704804	0.4575955	0.7206663	0.8021636	0.5119804	0.0118667	0.0204950	0.4846206	0.1186619	0.7799780	0.2978888	0.7981098	0.0768388	0.3425259	0.0461680	0.4920006	0.4371682	0.1942048	0.1895114	0.6632750	0.7358362	0.0049217	0.7486631	0.0016087	0.0767633	0.7384165	0.4993956	0.6444355	0.5247817	0.0029605	0.6647284	0.6125950	0.6683568	0.5707322	0.5872982	0.7338588	0.2781332	0.1041774

0	0.2485181	0.3490763	0.0311519	0.2741192	0.2641046	0.7578884	0.6309713	0.4977795	0.4695616	0.7458422	0.7793449	0.5356028	0.0135075	0.0304866	0.5401221	0.0718081	0.6384830	0.2603505	0.7589415	0.0798171	0.3346227	0.0500349	0.5946163	0.4518513	0.1909130	0.3154842	0.7068223	0.6450446	0.0179560	0.8285320	0.0021777	0.0843304	0.6989740	0.5018557	0.6216514	0.5151166	0.0138774	0.6687670	0.8093876	0.7917938	0.6133518	0.7468786	0.8411857	0.2668754	0.0865627
50	0.1885534	0.2776243	0.0098913	0.1252016	0.2155503	0.7273297	0.3257617	0.4784385	0.6024043	0.7788090	0.7548844	0.5737048	0.0150170	0.0198925	0.4321607	0.0783808	0.7139026	0.3111632	0.7975276	0.0461385	0.3929190	0.0527680	0.5724488	0.1642163	0.1898607	0.2597392	0.3825684	0.5133558	0.0047349	0.7259654	0.0140650	0.0931691	0.6392443	0.4480732	0.7155841	0.6381900	0.0062059	0.7537379	0.6281790	0.4738629	0.5315997	0.6256794	0.6669193	0.1605886	0.0653289
100	0.1940084	0.2606252	0.0205004	0.1409477	0.1239548	0.8106450	0.2382167	0.6163647	0.5689927	0.6891141	0.7823501	0.5472281	0.0050542	0.0034040	0.4595415	0.0452058	0.6053354	0.2974917	0.8095747	0.0996626	0.3089293	0.0529385	0.5130099	0.0758243	0.1922930	0.1784751	0.2128428	0.2421782	0.0205084	0.7721091	0.0316153	0.0699925	0.5959030	0.4795423	0.7185940	0.6523931	0.0111908	0.7544139	0.8062200	0.3167018	0.6038573	0.7432405	0.7651566	0.2141050	0.0428816
150	0.3318863	0.2861813	0.0215356	0.1578608	0.1645787	0.7843477	0.4269137	0.6929997	0.5384463	0.8230433	0.7379811	0.5502733	0.0189597	0.0071308	0.3394409	0.0352541	0.6954273	0.3096825	0.6687823	0.0708400	0.2538056	0.0483407	0.5562001	0.0935837	0.1277375	0.1364235	0.1593639	0.0715923	0.0085441	0.6300209	0.0089320	0.0968800	0.7688407	0.4965265	0.7206992	0.5747756	0.0091223	0.7938988	0.6220407	0.2521904	0.5271956	0.6015026	0.7246179	0.2579361	0.0471138
200	0.3600457	0.3359759	0.0090432	0.1076397	0.2628652	0.7163490	0.3155506	0.6736865	0.4332940	0.7654724	0.7059562	0.4063763	0.0156453	0.0042435	0.3659322	0.0900396	0.6895859	0.3376021	0.6538417	0.0995851	0.2931863	0.0236793	0.5975258	0.0596419	0.1336525	0.0795916	0.1807634	0.0216851	0.0170708	0.7740347	0.0098176	0.0416197	0.7438169	0.5487510	0.5738890	0.6721146	0.0031484	0.8164476	0.7225554	0.2181624	0.4747221	0.5972228	0.6690567	0.2788856	0.0496179
250	0.3294366	0.4182175	0.0038068	0.1629449	0.2245225	0.8758944	0.3805207	0.5578756	0.4043684	0.7498824	0.6904265	0.4725241	0.0219313	0.0029296	0.4046160	0.0535300	0.7810925	0.3216880	0.6560297	0.0709641	0.3711351	0.0394555	0.5892722	0.1128457	0.2200397	0.0551716	0.1052763	0.0367785	0.0139270	0.6467517	0.0337377	0.0741496	0.6644036	0.5018815	0.6531132	0.5802619	0.0046610	0.7015059	0.5776815	0.2603421	0.6057868	0.5329831	0.6810294	0.2267688	0.0260668
300	0.2889455	0.2576323	0.0049678	0.1212472	0.3062146	0.6659195	0.3004715	0.4737743	0.5072733	0.7833152	0.6288186	0.4685892	0.0234577	0.0033276	0.5083612	0.0677271	0.7864557	0.2982219	0.7195647	0.0765906	0.2949228	0.0461227	0.5743141	0.1316791	0.1278049	0.0374479	0.1460185	0.0569931	0.0204572	0.7983945	0.0139678	0.1004099	0.6750744	0.4767297	0.6569428	0.6253563	0.0210595	0.8108206	0.6028334	0.2534046	0.6641178	0.6949160	0.6267655	0.3079826	0.0663729
350	0.3808192	0.2457727	0.0173386	0.1093516	0.2521246	0.6832023	0.2149661	0.4993325	0.5083733	0.7133255	0.6297817	0.5060479	0.0039904	0.0008045	0.4030371	0.1017057	0.6744514	0.3423234	0.6733541	0.0807733	0.4134032	0.0508141	0.4507076	0.0894626	0.1704924	0.0181796	0.1229303	0.0339018	0.0114597	0.7519870	0.0191120	0.0878262	0.7256857	0.4018209	0.6062830	0.6372571	0.0229193	0.7446751	0.7170847	0.2005120	0.5697770	0.5410334	0.6117132	0.3532302	0.0416557
400	0.3765736	0.3266672	0.0077032	0.1290002	0.2786563	0.7503202	0.3319506	0.6089038	0.4420145	0.7574752	0.7279810	0.4943012	0.0074357	0.0042592	0.4357776	0.1139423	0.7503668	0.2588954	0.7418232	0.0519718	0.3471823	0.0598103	0.6355705	0.1213291	0.1859576	0.0320691	0.1580583	0.0536355	0.0077629	0.5884558	0.0069591	0.0782351	0.7744651	0.5580203	0.7445872	0.6622399	0.0052761	0.6652801	0.5931929	0.2000724	0.5883030	0.8043508	0.6392629	0.2938814	0.0546786
450	0.3954182	0.3609816	0.0226365	0.1475788	0.2777417	0.6314423	0.3538314	0.5468842	0.4195282	0.6925786	0.6799765	0.5570770	0.0076539	0.0024859	0.4655913	0.0849685	0.9420941	0.2871180	0.6450138	0.0657453	0.3705296	0.0398817	0.5238384	0.0725976	0.2295186	0.0618793	0.1655757	0.0658331	0.0108120	0.6377019	0.0080257	0.1043173	0.8128692	0.4687240	0.6857079	0.6514104	0.0568123	0.7647210	0.5187376	0.2860039	0.4609901	0.6413759	0.8309518	0.3442915	0.0915438
500	0.2797725	0.3529744	0.0104961	0.1179907	0.3965459	0.6607835	0.2219285	0.4018115	0.3755603	0.6758316	0.7641602	0.5306704	0.0032698	0.0003518	0.5876041	0.1320250	0.7062126	0.2048668	0.8015854	0.0488700	0.4093701	0.0657685	0.4707528	0.1341880	0.1957408	0.0396066	0.1342830	0.0207986	0.0084383	0.6109610	0.0129774	0.0428652	0.7936310	0.4350821	0.7091556	0.5864899	0.0307399	0.6442177	0.4436593	0.2588557	0.4909330	0.5808221	0.7610453	0.3442835	0.0479271
550	0.5531851	0.4668893	0.0278988	0.3494929	0.5164159	0.6833877	0.5048149	0.4841593	0.3418862	0.8836396	0.6893900	0.4384566	0.0128124	0.0120766	0.4928695	0.1874756	0.6183066	0.3249141	0.6351302	0.0702266	0.3103246	0.0262842	0.4922302	0.3541956	0.2983942	0.0654989	0.5603867	0.0332973	0.0068882	0.7272724	0.0022536	0.0353132	0.6632718	0.4938968	0.7068839	0.6923114	0.0144852	0.8674303	0.5092775	0.5404022	0.4747401	0.5686128	0.6287930	0.3224852	0.0616604
600	0.4045973	0.4820580	0.0121351	0.2690453	0.5106859	0.7068127	0.4434108	0.4562426	0.3244810	0.7778914	0.7710083	0.5049686	0.0042905	0.0214059	0.4711275	0.2562470	0.7456240	0.2619588	0.7158752	0.0856415	0.3470354	0.0405357	0.4993645	0.4191625	0.2881378	0.1488355	0.5988851	0.2444523	0.0247010	0.8950601	0.0024460	0.0320554	0.6830067	0.4588381	0.6127854	0.6093439	0.0070762	0.5815825	0.5537009	0.6370358	0.5198036	0.6097333	0.6124306	0.4978870	0.1386509
650	0.3307664	0.3894881	0.0068751	0.2286565	0.4758189	0.7365197	0.4439582	0.5410002	0.3623551	0.6436647	0.8403904	0.5056612	0.0317594	0.0312031	0.4802585	0.1781854	0.5550604	0.3235779	0.6665296	0.0565011	0.3604843	0.0181803	0.5173235	0.4645179	0.1812625	0.2107010	0.6544710	0.4805516	0.0066957	0.7044629	0.0281232	0.0558294	0.6631089	0.5627979	0.5612999	0.5915248	0.0042899	0.6648299	0.6157649	0.7281332	0.6235910	0.6904891	0.7069825	0.2915262	0.0840388
700	0.3319898	0.3272728	0.0174385	0.2507963	0.4137731	0.7344242	0.4694049	0.5107965	0.4072917	0.7990762	0.8692426	0.4356323	0.0184285	0.0386851	0.4742451	0.1574936	0.7042728	0.2457849	0.6128715	0.0795256	0.3385189	0.0259214	0.5700938	0.4245506	0.2381463	0.2041568	0.8023433	0.5315368	0.0147191	0.7382018	0.0186239	0.0662024	0.6453409	0.5683971	0.6611485	0.4180560	0.0075482	0.8244218	0.6654760	0.7631905	0.6745439	0.6141231	0.6738195	0.2646838	0.0637546
750	0.3257317	0.3520362	0.0201341	0.2634803	0.3617626	0.7334333	0.6519200	0.4870816	0.4120126	0.7973495	0.6320094	0.5436483	0.0127348	0.0299621	0.4266563	0.1702614	0.7930960	0.2772002	0.8265341	0.0556342	0.3356909	0.0181801	0.5398885	0.3629919	0.1947742	0.2896431	0.7295690	0.6051755	0.0291150	0.7983440	0.0076817	0.0666702	0.8077431	0.5393409	0.6659816	0.4085285	0.0254256	0.7933081	0.7007967	0.7169470	0.6865005	0.6320508	0.7467333	0.3489105	0.0779739
