"Time"	G1	G3	G5	G7	G4	G22	G83	G8	G6	G86	G87	G85	G54	G89	G88	G30	G29	G35	G100	G99	G32	G81	G23	G82	G80	G19	G18	G20	G50	G58	G51	G31	G78	G93	G94	G95	G91	G90	G2	G69	G70	G84	G97	G43	G44
400	0.0222707	0.0373779	0.6021795	0.4756309	0.0634427	0.5198610	0.2862110	0.7104902	0.3038411	0.0564508	0.7343283	0.4959754	0.0017316	0.6355459	0.3139956	0.2352898	0.6996281	0.6674285	0.2427554	0.0854827	0.3306546	0.0548633	0.3282554	0.6531257	0.0623766	0.2852961	0.5979892	0.6024402	0.0054539	0.0171698	0.0007191	0.0511473	0.1482609	0.3740661	0.6996281	0.1210359	0.0233161	0.7143859	0.7575071	0.6274115	0.5080725	0.6398901	0.7463566	0.0015300	0.0058793
450	0.0253701	0.0270100	0.5615824	0.5136415	0.0882678	0.5581649	0.3110439	0.7510747	0.2559563	0.0602943	0.6998467	0.4355421	0.0010502	0.5684987	0.2752164	0.3024078	0.8499529	0.6022225	0.1748814	0.0599140	0.2911196	0.0274003	0.4567195	0.5364297	0.0746148	0.2246297	0.5151576	0.5821274	0.0304224	0.0489463	0.0030938	0.0536674	0.1146674	0.2496274	0.5331775	0.0992055	0.0361422	0.6707587	0.7515111	0.7570012	0.5887295	0.6837383	0.7137485	0.0160612	0.0085945
500	0.0680237	0.0401146	0.6440440	0.4727032	0.0890471	0.5514602	0.3045244	0.7382701	0.2352109	0.0616713	0.6510750	0.4109421	0.0003365	0.4968673	0.2702323	0.2655928	0.7508335	0.5494983	0.2289285	0.0795854	0.2093079	0.0665455	0.5077835	0.5502614	0.0744910	0.2176685	0.6265223	0.5269639	0.0193114	0.0230435	0.0143964	0.0468184	0.1382345	0.2664615	0.5449147	0.0746875	0.0095342	0.7677154	0.6008478	0.6798184	0.5506882	0.5112001	0.6620592	0.0213871	0.0228927
550	0.2179027	0.1569985	0.3828302	0.4248805	0.0747495	0.5740309	0.6176404	0.6579924	0.6012594	0.4303565	0.7414757	0.4785637	0.0152276	0.2063436	0.3959133	0.1500380	0.6511207	0.5567008	0.5782118	0.0750737	0.3358494	0.0270787	0.4679067	0.5189822	0.1715815	0.3238772	0.6978180	0.5207295	0.0115093	0.4255745	0.0068374	0.0840735	0.6149712	0.2953320	0.6392855	0.1168356	0.0388590	0.6719578	0.7349796	0.7963761	0.6119502	0.6497222	0.8008791	0.1934443	0.0765214
600	0.2470925	0.2913827	0.1199117	0.3228883	0.1032496	0.8720928	0.6849071	0.6530821	0.5451358	0.7104164	0.7071303	0.5253117	0.0049252	0.0543412	0.5578943	0.0848228	0.6622827	0.4085897	0.7379434	0.0665777	0.3149862	0.0419365	0.4206791	0.4532042	0.2499246	0.3403511	0.6019427	0.7303163	0.0120140	0.7400966	0.0139947	0.0658367	0.5455868	0.3544054	0.6233584	0.3929036	0.0041914	0.7693897	0.6853073	0.8137158	0.7077011	0.7096815	0.7718970	0.2465009	0.0877395
650	0.3285449	0.2817348	0.0537222	0.2349336	0.2366392	0.7687625	0.6460741	0.5875509	0.4145540	0.6725479	0.6469770	0.4348966	0.0102221	0.0342310	0.4184575	0.0401692	0.7455133	0.3348729	0.7184369	0.0854861	0.2735111	0.0159382	0.5048102	0.5195990	0.2087100	0.2997644	0.8524298	0.6194058	0.0093390	0.9131146	0.0160279	0.0959533	0.6486652	0.4918894	0.6825908	0.3697417	0.0185368	0.6702582	0.7108408	0.7342955	0.5273046	0.7265708	0.7513708	0.2144104	0.0794394
700	0.3124351	0.3299501	0.0096610	0.3021414	0.2765004	0.8610784	0.7375349	0.6753543	0.4609362	0.8063357	0.6842010	0.4084039	0.0085522	0.0196063	0.5118459	0.0997721	0.7013770	0.3008201	0.6487966	0.0854972	0.3630751	0.0476868	0.4347227	0.5252797	0.1861551	0.2518011	0.7086534	0.5953079	0.0093839	0.6229496	0.0035360	0.0685481	0.7150043	0.4749711	0.6164322	0.4502343	0.0152484	0.6139217	0.6577336	0.6960591	0.5259182	0.6787350	0.7035804	0.1702494	0.0719967
750	0.2392786	0.2886582	0.0147790	0.3333599	0.2691488	0.6699684	0.5732958	0.5081874	0.5481913	0.6924868	0.7117072	0.4473578	0.0186099	0.0277462	0.5321592	0.0913324	0.6995852	0.2539987	0.8031761	0.0590325	0.3692233	0.0199122	0.4900380	0.4233454	0.2554355	0.2841184	0.8456445	0.5375066	0.0200091	0.7561798	0.0053515	0.0900992	0.6246118	0.4632508	0.7059906	0.4279547	0.0153274	0.7174672	0.5923442	0.7518533	0.6114150	0.6139703	0.8589560	0.2978928	0.1365335
800	0.2564178	0.2078787	0.0108146	0.2959124	0.1606367	0.7494224	0.8919279	0.5572240	0.4127870	0.5853898	0.5697444	0.4550173	0.0073902	0.0354627	0.5296841	0.0873182	0.8481900	0.2653266	0.6558587	0.0280167	0.4597800	0.0335451	0.4891328	0.4474885	0.2322130	0.1238015	0.6831963	0.7989648	0.0364184	0.7226533	0.0206869	0.0594767	0.6177719	0.5093204	0.7140166	0.4468392	0.0086964	0.7981465	0.7417478	0.6499724	0.5772633	0.6456012	0.7474472	0.3179359	0.1476692
850	0.2241245	0.2554489	0.0112931	0.2362007	0.1130654	0.7667675	0.8346099	0.5423624	0.4879242	0.8888669	0.7420371	0.4997443	0.0277085	0.0232898	0.3851152	0.1016625	0.7511617	0.2814223	0.6648524	0.0676315	0.3447033	0.0256719	0.6199793	0.3601144	0.1857687	0.1966352	0.7609462	0.6777293	0.0087920	0.5731660	0.0083230	0.0656590	0.7514933	0.4445063	0.6268701	0.5424760	0.0130962	0.6878373	0.7073894	0.6687447	0.5849182	0.5620131	0.6808863	0.2157261	0.0741481
900	0.2532333	0.2987891	0.0353007	0.3569365	0.1118562	0.7135787	0.5443162	0.5851320	0.5463045	0.7919876	0.8384529	0.4700841	0.0061843	0.0316237	0.3560948	0.1131720	0.7454348	0.3031756	0.6715070	0.0865437	0.3653187	0.0405628	0.5215972	0.3030344	0.1199134	0.1386368	0.8422020	0.6989409	0.0227967	0.6947591	0.0053978	0.0449163	0.7263799	0.4037772	0.8255536	0.4446339	0.0197189	0.7677687	0.6730653	0.6217634	0.5637568	0.6871195	0.7200635	0.2905882	0.1303559
950	0.2994302	0.2825025	0.0242184	0.2625342	0.2275647	0.6398216	0.6980590	0.5545544	0.5113268	0.7107755	0.7059034	0.5304665	0.0207099	0.0421111	0.4573612	0.0735982	0.6772295	0.2195732	0.6252695	0.0646482	0.3103986	0.0243908	0.5809842	0.4861051	0.2617583	0.2448371	0.7161710	0.6322402	0.0041289	0.5681755	0.0026042	0.0874326	0.7274707	0.4988991	0.6988576	0.5339399	0.0170592	0.7441746	0.5753101	0.6041381	0.5799362	0.8074300	0.6368145	0.2901426	0.1052411
1000	0.2334056	0.3705888	0.0102767	0.2907179	0.2610133	0.6540935	0.7118097	0.4052551	0.4319109	0.6913693	0.6913871	0.5834868	0.0101229	0.0454166	0.4761083	0.0754597	0.6990843	0.2497333	0.7584976	0.0803681	0.3495835	0.0357713	0.5857124	0.3733252	0.1868347	0.3503372	0.6623221	0.5831261	0.0086532	0.6313351	0.0023852	0.0567723	0.7187818	0.4757151	0.7434328	0.5359020	0.0320456	0.6767186	0.7064661	0.7727921	0.6330221	0.6512320	0.6249138	0.2383860	0.0731156

0	0.2401594	0.2509167	0.0070538	0.3175582	0.2211279	0.8521655	0.5780900	0.5636711	0.4902952	0.7438255	0.6026063	0.4794136	0.0167781	0.0334016	0.4435732	0.0824025	0.7105033	0.2684969	0.6558850	0.0849508	0.4120358	0.0690260	0.6495870	0.4492874	0.1183328	0.2650619	0.6597898	0.7992736	0.0075771	0.5593849	0.0060302	0.0858491	0.7345325	0.5688432	0.6587496	0.5023182	0.0246197	0.6790588	0.7758444	0.6848416	0.6329424	0.6519615	0.6518979	0.2776582	0.0928310
50	0.2954190	0.3228110	0.0161032	0.1818483	0.2110824	0.6920130	0.3340450	0.4526752	0.2168667	0.5643847	0.7415880	0.3617576	0.0226900	0.0142931	0.5833229	0.2253123	0.8006557	0.2820286	0.3530102	0.0381291	0.1987964	0.0217153	0.7232601	0.4786989	0.0842133	0.2835037	0.4804757	0.5284404	0.0074042	0.5846666	0.0016921	0.0811766	0.6516283	0.5707896	0.7730196	0.4714631	0.1532593	0.4877376	0.5868665	0.7529692	0.6826018	0.6787520	0.7274895	0.2109324	0.0982892
100	0.4666321	0.3715453	0.0043847	0.2168122	0.2944065	0.6508296	0.2095656	0.2924189	0.1601355	0.8146247	0.7004445	0.4594272	0.0089044	0.0340818	0.5669091	0.3058791	0.6773337	0.2926911	0.0866488	0.0918568	0.2602491	0.0285710	0.7451318	0.4294000	0.0443582	0.2427188	0.2488708	0.2835484	0.0207726	0.5157040	0.0031548	0.0732011	0.8309943	0.5840947	0.7236063	0.4631210	0.2918325	0.4112311	0.7174790	0.7861705	0.6296205	0.6703977	0.7188105	0.1416893	0.1097465
150	0.5448398	0.4433070	0.0018692	0.2659335	0.6165864	0.6763376	0.1921935	0.2862983	0.1009261	0.6973619	0.6727847	0.4811354	0.0296045	0.0341255	0.6241553	0.2557888	0.6519041	0.2556493	0.0641270	0.0778858	0.1992549	0.0382226	0.6969807	0.3381040	0.0380018	0.2200746	0.2950702	0.1596317	0.0228758	0.4961626	0.0049563	0.0999813	0.6920395	0.5092871	0.7986718	0.4613138	0.3607099	0.4658684	0.7112195	0.6355019	0.6496846	0.5457454	0.7570458	0.2463018	0.0962707
200	0.6016392	0.5071248	0.0025961	0.2344321	0.6574687	0.7167059	0.2091300	0.2807252	0.0905073	0.7598902	0.6678229	0.3982707	0.0199511	0.0295498	0.5594238	0.3129248	0.6826669	0.3228647	0.0637736	0.0644313	0.2218050	0.0161636	0.7060386	0.3715057	0.0362052	0.2159893	0.2710780	0.1049030	0.0315320	0.5615620	0.0129620	0.0919925	0.6185770	0.5898543	0.7976667	0.5305864	0.3246278	0.4172991	0.6068651	0.7742902	0.5554467	0.6090869	0.7664166	0.2676155	0.1202162
250	0.4613523	0.4758228	0.0079431	0.2726758	0.6415720	0.6837784	0.2495377	0.2267618	0.0677590	0.6542568	0.6617831	0.2976312	0.0602884	0.0629028	0.5612606	0.2321765	0.7204810	0.2984709	0.0366217	0.0918845	0.1680541	0.0272049	0.7712628	0.3165309	0.0364558	0.1761360	0.3541503	0.0610877	0.0312037	0.4947054	0.0043450	0.1022942	0.7381629	0.6145966	0.6755306	0.6058207	0.2809766	0.4745762	0.5379527	0.6754752	0.5561662	0.6401554	0.6475489	0.3229913	0.1031995
300	0.4998816	0.5387460	0.0016020	0.2608816	0.7407223	0.7362835	0.2617605	0.2887772	0.1189543	0.7046553	0.8244904	0.4601723	0.0484543	0.0405314	0.5408297	0.2401129	0.6442813	0.3268089	0.0607307	0.0577497	0.2614084	0.0389184	0.7515608	0.3370191	0.0420049	0.1447304	0.2997822	0.0469470	0.0649493	0.5696329	0.0098664	0.0804497	0.6706300	0.5343191	0.6924308	0.5790286	0.2424141	0.4921472	0.5576983	0.7485065	0.7113445	0.5917991	0.7403605	0.2976563	0.0954861
350	0.5419005	0.5353463	0.0004388	0.1305310	0.8207279	0.8388074	0.2903461	0.2045680	0.0676574	0.6624395	0.7049329	0.3779532	0.0529371	0.0380803	0.5850494	0.3399953	0.7354078	0.2609515	0.0662356	0.1208696	0.2252302	0.0238323	0.7325320	0.3671254	0.0395232	0.1725618	0.3199845	0.0579860	0.0755282	0.6636875	0.0108081	0.0794740	0.6535103	0.5479648	0.6781292	0.5537344	0.3833962	0.6071205	0.5012906	0.6478728	0.5404880	0.7610225	0.6285688	0.3232636	0.1430815
400	0.5185066	0.5657371	0.0005048	0.2255699	0.7780931	0.7207152	0.2303889	0.1821642	0.0604230	0.7971491	0.6198982	0.5052888	0.0448220	0.0184449	0.4920072	0.2823039	0.7515981	0.2207296	0.0399056	0.0646300	0.2130232	0.0648086	0.7780430	0.3860186	0.0129155	0.1977502	0.2607861	0.0530241	0.0269498	0.6833621	0.0199767	0.1166896	0.7253762	0.6068527	0.7340967	0.6205975	0.3520411	0.6248398	0.5068050	0.5442034	0.5557758	0.7221473	0.7086893	0.4147714	0.1099582
450	0.4727803	0.5222281	0.0008287	0.2169155	0.5129055	0.6183304	0.2590382	0.1698504	0.0822922	0.6725017	0.6653172	0.4887134	0.0371831	0.0301046	0.5741750	0.3213961	0.7048671	0.3220748	0.0585249	0.0764927	0.1481775	0.0388861	0.6664227	0.3522868	0.0277633	0.1822110	0.3173370	0.0508402	0.0480980	0.6647014	0.0118904	0.1223520	0.7401025	0.6063962	0.7862555	0.4876993	0.3123072	0.5844531	0.5724396	0.6888682	0.5698095	0.6874004	0.6323059	0.4195092	0.1242600
500	0.3817930	0.5412366	0.0022125	0.2509397	0.6663184	0.7681237	0.2362436	0.2537256	0.0674195	0.7008640	0.6198730	0.4077196	0.0282776	0.0172911	0.6013395	0.2599524	0.7301787	0.2649285	0.0510963	0.0988767	0.1992681	0.0332445	0.6192093	0.2695955	0.0303207	0.2310318	0.3279045	0.0578628	0.0623664	0.5909835	0.0155032	0.0733940	0.8904699	0.6005022	0.6727558	0.4624415	0.3850394	0.6145364	0.5059445	0.6791242	0.5207898	0.6870638	0.7632324	0.3755551	0.1204306
550	0.5418277	0.5098171	0.0142533	0.1358177	0.6760495	0.6171899	0.4684935	0.2659369	0.2636097	0.5622573	0.6644259	0.4650276	0.0373821	0.0177383	0.7032355	0.3027546	0.6640148	0.2977904	0.4303501	0.0641679	0.2948087	0.0490074	0.4936755	0.3934490	0.1530495	0.2474640	0.5754406	0.0951435	0.0495999	0.7847663	0.0144026	0.0877204	0.7830297	0.5764604	0.8511351	0.5471306	0.1093334	0.5291683	0.5637460	0.7934463	0.6590100	0.5314267	0.7193709	0.3808523	0.1027415
600	0.4011521	0.5092252	0.0094904	0.2700211	0.7336869	0.6802963	0.2995621	0.3358450	0.2915516	0.5717867	0.7241462	0.4577597	0.0287040	0.0635191	0.5352523	0.2655682	0.7076384	0.2715360	0.6592937	0.0629286	0.2819092	0.0375965	0.5348388	0.3464419	0.1367477	0.3365853	0.6202641	0.4292286	0.0519943	0.6352256	0.0039059	0.0925193	0.6994067	0.5640788	0.7485050	0.6054546	0.0714372	0.8327283	0.5796362	0.6651697	0.7397671	0.5260674	0.7085996	0.4196899	0.1158949
650	0.3540673	0.4314916	0.0157947	0.2583600	0.7411513	0.6649534	0.3052553	0.3899886	0.3036007	0.6709670	0.6670672	0.4661277	0.0098292	0.0554295	0.5022190	0.2371223	0.6320573	0.2849787	0.6253443	0.1106604	0.4094514	0.0243897	0.5415618	0.5300008	0.1449387	0.2744370	0.5825546	0.4328067	0.0253812	0.6915757	0.0050527	0.0933856	0.7119754	0.4511530	0.6539864	0.5991588	0.0115372	0.8044922	0.4946859	0.6454549	0.6972971	0.6131123	0.7353585	0.3302601	0.0908551
700	0.3474342	0.3629402	0.0132369	0.1821077	0.5619997	0.6680095	0.2932573	0.5127419	0.3094463	0.6045911	0.6922635	0.4467319	0.0077045	0.0540025	0.5132428	0.2524758	0.6964773	0.4353991	0.6281939	0.0806596	0.2479156	0.0380878	0.4537308	0.3837817	0.2031277	0.2436096	0.7058537	0.4782490	0.0111531	0.7105527	0.0045007	0.0593993	0.6776729	0.5598915	0.7878748	0.6571055	0.0154367	0.6236869	0.6648232	0.8101361	0.6332634	0.7104016	0.6228910	0.3564550	0.1332360
750	0.3201680	0.4002403	0.0130741	0.2433956	0.6073360	0.7486109	0.3092130	0.4901614	0.3334484	0.6010121	0.6099800	0.4559439	0.0090585	0.0286032	0.4783981	0.2324965	0.6663136	0.2384970	0.6304225	0.0715348	0.3490459	0.0438697	0.5197998	0.5003206	0.2143166	0.2051349	0.7520648	0.4964286	0.0324917	0.6973773	0.0004293	0.0488624	0.6651864	0.6203268	0.7080895	0.5901899	0.0220548	0.6720383	0.5551434	0.7324126	0.5845830	0.7074110	0.5900296	0.3513408	0.1112954
800	0.3037316	0.3166497	0.0246652	0.2690698	0.4662013	0.6894953	0.3804453	0.4259926	0.4073939	0.7188586	0.6340417	0.3893367	0.0122977	0.0379363	0.4968709	0.2136149	0.9246654	0.2665187	0.8046509	0.1173674	0.3250253	0.0193275	0.5667337	0.5039943	0.2461343	0.1977706	0.6435977	0.4961543	0.0246470	0.8166602	0.0044242	0.0991068	0.5893890	0.4319407	0.5984332	0.6097697	0.0211031	0.6219907	0.4922951	0.5983240	0.6117240	0.5438901	0.6407929	0.3131881	0.0889915
850	0.3897384	0.3768097	0.0024722	0.2039783	0.4983570	0.7344015	0.4426996	0.4994472	0.3722643	0.8867568	0.7732534	0.6422588	0.0036960	0.0324326	0.4453468	0.1550203	0.7159096	0.2284750	0.7521481	0.0854829	0.3581062	0.0452728	0.6604093	0.4965995	0.2612728	0.2717230	0.6615984	0.5856032	0.0225751	0.6790788	0.0000000	0.0925944	0.7794827	0.4149599	0.6094934	0.4611617	0.0156787	0.7737512	0.6360222	0.8345781	0.6789603	0.6982160	0.7396353	0.3257615	0.1214785
900	0.3389551	0.3380934	0.0038479	0.2450707	0.3037397	0.7136493	0.6079102	0.6406168	0.4645852	0.7653565	0.7102383	0.4511982	0.0252838	0.0161724	0.5864982	0.1319803	0.8223813	0.2854410	0.7619583	0.0961183	0.3163992	0.0661769	0.4956930	0.3478322	0.2710205	0.3140843	0.7528868	0.6598413	0.0304146	0.7642716	0.0073228	0.0734341	0.5697644	0.5532820	0.5994903	0.5465578	0.0116182	0.6825346	0.7008066	0.6099422	0.6871582	0.6841987	0.6620519	0.4514656	0.1787919
950	0.2902309	0.2560196	0.0139162	0.3620088	0.2254207	0.7513208	0.7827325	0.4705971	0.3969131	0.7053669	0.6725925	0.4725654	0.0229199	0.0269380	0.4912467	0.0924802	0.7586942	0.2775077	0.6087605	0.1195154	0.3660381	0.0288982	0.6579362	0.3731291	0.2781097	0.2530659	0.7218636	0.6501345	0.0094479	0.6904588	0.0034797	0.0926672	0.6631394	0.4022246	0.7576839	0.4902557	0.0228969	0.5642483	0.6982144	0.6964146	0.5743976	0.7068528	0.7249698	0.3113251	0.1221770
1000	0.2758901	0.3023704	0.0081316	0.3239875	0.2404537	0.6068182	0.7439387	0.6594612	0.4326033	0.5836090	0.7490043	0.4496903	0.0130955	0.0258212	0.3480338	0.0773420	0.8055204	0.3359326	0.6088590	0.0960376	0.3800398	0.0343783	0.4773996	0.5030780	0.2342217	0.2866216	0.7220502	0.5939485	0.0115352	0.7852829	0.0110537	0.1280039	0.7165344	0.5505468	0.8203436	0.4507637	0.0152536	0.6041419	0.6933887	0.6743197	0.6786560	0.6440722	0.7120901	0.2506223	0.1409595

0	0.2651940	0.3230258	0.0184734	0.2656632	0.2005670	0.8124871	0.6442296	0.5499312	0.4905297	0.7211097	0.6363607	0.5401219	0.0286628	0.0272565	0.4451649	0.1096305	0.6779148	0.2833164	0.6706733	0.0950549	0.3490733	0.0329632	0.5274344	0.4652869	0.1776267	0.1600555	0.7550897	0.7092412	0.0157077	0.8305374	0.0023894	0.0554942	0.6942751	0.4605669	0.6371776	0.4362923	0.0483491	0.7071365	0.6135082	0.7811690	0.6916997	0.6058888	0.6852932	0.2621159	0.0862212
50	0.2202476	0.3220928	0.0242099	0.3168817	0.2201058	0.6831323	0.2489375	0.4690356	0.1822761	0.4547234	0.6640854	0.4930661	0.0172869	0.0218737	0.5293499	0.0049303	0.4710914	0.0336392	0.6565823	0.0646763	0.2891244	0.0405389	0.5640837	0.4230860	0.0847681	0.2167247	0.6703668	0.5688893	0.0182177	0.6468950	0.0226637	0.0641984	0.6890470	0.6081419	0.8944864	0.5702509	0.0228636	0.3843681	0.7273112	0.7240135	0.6262644	0.6231112	0.6834324	0.0627311	0.1077568
100	0.2631457	0.3935606	0.0158339	0.2473408	0.2818767	0.7718360	0.2077938	0.5484958	0.1362582	0.4354816	0.6224609	0.4120933	0.0231996	0.0595297	0.5204486	0.0019143	0.3402028	0.0912495	0.6400421	0.0525675	0.3592650	0.0467877	0.5192937	0.3507857	0.0790259	0.3356915	0.6822153	0.6095873	0.0112581	0.8034919	0.0103512	0.0390478	0.7493767	0.5179589	0.6383730	0.5786421	0.0512880	0.2449412	0.7686813	0.7733219	0.7113977	0.6500010	0.7597165	0.0484042	0.0720839
150	0.3157641	0.3692997	0.0197669	0.2595003	0.2581530	0.5658084	0.1569366	0.5033077	0.0867788	0.3294894	0.5331631	0.4280174	0.0197013	0.0362590	0.6688344	0.0050140	0.2741022	0.0624048	0.8837199	0.0533594	0.4346493	0.0346165	0.4910838	0.4519395	0.0496027	0.2169605	0.7301893	0.5939513	0.0060477	0.7034257	0.0270774	0.0954440	0.7994248	0.5811887	0.6614541	0.6391024	0.1507799	0.1837124	0.5303937	0.7339392	0.7163898	0.5495999	0.6513332	0.0195632	0.0604680
200	0.2660494	0.3221470	0.0186767	0.2886527	0.2583810	0.5993295	0.1253229	0.5068896	0.0960474	0.3764858	0.7091396	0.3816939	0.0091053	0.0416704	0.7031279	0.0025251	0.3548211	0.0380872	0.6636470	0.0702243	0.4540364	0.0365657	0.5049405	0.4241840	0.0097959	0.1996146	0.6480243	0.7650464	0.0068965	0.7885676	0.0111761	0.0540306	0.6350208	0.4965123	0.7482954	0.7025718	0.1723611	0.1687484	0.7119149	0.6933327	0.6856123	0.6469139	0.7366951	0.0431472	0.0422866
250	0.2181868	0.2589039	0.0114596	0.2605791	0.1860593	0.8480519	0.1780950	0.4591716	0.1494626	0.4138810	0.6485921	0.3573774	0.0223562	0.0501064	0.7153490	0.0167755	0.2693129	0.0993399	0.6359444	0.0935071	0.5667310	0.0290419	0.5565283	0.5290261	0.0135260	0.1345034	0.6776103	0.7003148	0.0156986	0.7918751	0.0151708	0.0644392	0.6467141	0.5791146	0.7227730	0.6493934	0.1789681	0.2502251	0.7931520	0.6605819	0.7380936	0.7003568	0.7747445	0.0310087	0.0573933
300	0.2546244	0.3202101	0.0116426	0.2460750	0.1929216	0.6446830	0.1096432	0.6953538	0.1179715	0.3374710	0.7146465	0.3673995	0.0092598	0.0319232	0.6356497	0.0340435	0.2245986	0.0525436	0.5718173	0.0514443	0.4214910	0.0266259	0.5453966	0.5049782	0.0202352	0.1632378	0.8030802	0.7789770	0.0081855	0.7675077	0.0043925	0.1005682	0.6504730	0.5468851	0.6081040	0.6643033	0.1575108	0.2177409	0.7133477	0.6718659	0.6312136	0.6790763	0.7898958	0.0269716	0.0765277
350	0.2535508	0.2859245	0.0262075	0.3378533	0.1522051	0.7008113	0.1726080	0.5464376	0.1147408	0.3316373	0.6828630	0.4195662	0.0217335	0.0265943	0.6795276	0.0115146	0.3059578	0.0775821	0.6186788	0.0814944	0.5494175	0.0375173	0.5870580	0.6158079	0.0296959	0.1748325	0.6195965	0.7341337	0.0023012	0.8244103	0.0072653	0.1045086	0.7062562	0.5486639	0.6958510	0.6869878	0.2072869	0.2446600	0.7361549	0.7879569	0.7285588	0.6040316	0.6629533	0.0328531	0.0518366
400	0.2882025	0.3122205	0.0038903	0.3233058	0.2311682	0.7441225	0.1838729	0.5474845	0.0831832	0.3826037	0.7986025	0.3927155	0.0110018	0.0354838	0.6935852	0.0136128	0.2136772	0.0396388	0.8233633	0.0779093	0.4848852	0.0599146	0.5632839	0.5027903	0.0170445	0.1172403	0.7973771	0.5954592	0.0057517	0.6808380	0.0183598	0.1898244	0.7777322	0.5839078	0.4989697	0.7086626	0.1861345	0.2147659	0.6155614	0.7641018	0.6873064	0.6777457	0.6943305	0.0355629	0.0313419
450	0.3027683	0.2793386	0.0077158	0.2408217	0.1744140	0.7250495	0.1409186	0.5882541	0.0879263	0.3686099	0.7386072	0.3904595	0.0146617	0.0255860	0.7542280	0.0255973	0.2364225	0.0885556	0.6468130	0.0926640	0.6235528	0.0409284	0.4810799	0.4381182	0.0117403	0.1453828	0.6360818	0.6026646	0.0130972	0.6030829	0.0085822	0.1636089	0.8116236	0.7111383	0.6964035	0.5819563	0.1463122	0.1565213	0.5684008	0.6730847	0.6831676	0.7226319	0.7525618	0.0260267	0.0504732
500	0.2596350	0.3069333	0.0096367	0.3022333	0.1453706	0.6772531	0.1057513	0.5499025	0.1154043	0.3070965	0.7080608	0.4151659	0.0130375	0.0346311	0.5840262	0.0083588	0.2253154	0.0276841	0.7312083	0.0664456	0.4328036	0.0236414	0.5478844	0.4569912	0.0156173	0.1586629	0.7557781	0.6522407	0.0161865	0.7480472	0.0186498	0.1599447	0.7050014	0.6018302	0.7499961	0.7171801	0.1697993	0.1550900	0.6868719	0.7122209	0.7400618	0.6843250	0.8511033	0.0308331	0.0275940
550	0.2342125	0.2906767	0.0288847	0.2419105	0.1948290	0.6707558	0.6297680	0.5746632	0.4677575	0.5665583	0.6590039	0.4365985	0.0096532	0.0259590	0.6948989	0.2454209	0.4409856	0.2868284	0.7008667	0.0727627	0.6170701	0.0222484	0.5530923	0.4448013	0.1107288	0.0983466	0.5818823	0.6342687	0.0196569	0.7250779	0.0131536	0.2217916	0.7868145	0.6235208	0.7190189	0.6449840	0.0928478	0.4432102	0.4661822	0.7803921	0.6090804	0.6244806	0.7289482	0.2672709	0.0734312
600	0.2704508	0.3784986	0.0130709	0.2614794	0.1750044	0.6115984	0.7068429	0.4896318	0.4045216	0.7871203	0.6508732	0.3985260	0.0105186	0.0422664	0.5031726	0.0972997	0.8110525	0.2433137	0.7434597	0.0661306	0.4256831	0.0203095	0.5754856	0.4902156	0.1579303	0.1288785	0.9255454	0.6778760	0.0176138	0.6187236	0.0075305	0.1910958	0.7241772	0.5037663	0.6148685	0.5834943	0.0404734	0.7135495	0.7401974	0.7748560	0.6087282	0.7095131	0.7827804	0.3033655	0.1070559
650	0.2998476	0.3163689	0.0160161	0.2730462	0.2120368	0.6635199	0.7924573	0.5226514	0.5489363	0.6933004	0.8029322	0.3851073	0.0024943	0.0366132	0.5318367	0.0886297	0.7413698	0.2805368	0.6626870	0.0621719	0.3784361	0.0360964	0.5338576	0.4229145	0.2351999	0.1789505	0.8041804	0.6633468	0.0124249	0.7760255	0.0271697	0.1255657	0.7043099	0.4129608	0.8345804	0.4786680	0.0186075	0.6373391	0.8053388	0.7764453	0.6580334	0.7379319	0.7708904	0.2635836	0.0909853
700	0.2598468	0.3362183	0.0164485	0.2591936	0.2023351	0.6807697	0.8400569	0.4952762	0.3887753	0.7558295	0.5574978	0.4268472	0.0229413	0.0295643	0.3766986	0.1440542	0.8406879	0.2824805	0.6064682	0.0612347	0.4047667	0.0518905	0.4589862	0.4209250	0.2365980	0.1927053	0.8349259	0.6502857	0.0267478	0.6826921	0.0319350	0.0796198	0.6344130	0.5260884	0.7533999	0.4928289	0.0236831	0.5890355	0.7179817	0.7864465	0.5585021	0.6549874	0.6458086	0.2128324	0.1954269
750	0.2759015	0.2410844	0.0067663	0.2843167	0.1935339	0.7858387	0.7445086	0.5182539	0.4655806	0.7413601	0.5830785	0.4222307	0.0341891	0.0294310	0.3725237	0.0578839	0.6908305	0.2884878	0.6689193	0.0805534	0.3040518	0.0313291	0.5337699	0.4376175	0.1883419	0.2348219	0.6611131	0.6495990	0.0227301	0.6516749	0.0079707	0.0964611	0.7072838	0.4098288	0.6871155	0.4735694	0.0192908	0.6446346	0.6793399	0.6463674	0.6157059	0.7120337	0.7052095	0.2572791	0.1560503
