"Time"	G1	G2	G10	G20	G4	G17	G16	G8	G9	G11	G56	G3	G5	G19	G13	G15	G14	G12	G50	G41	G52	G53	G51	G21	G22	G55	G42	G54	G40	G49	G39	G35	G44	G45	G47	G18	G94	G98	G95	G43	G48	G61	G57	G79	G60	G84	G81	G80	G83	G88	G82	G89	G85	G90	G91
1000	0.3511539	0.3387305	0.6579666	0.3005848	0.5394212	0.3259845	0.0102277	0.2690850	0.1030192	0.3199560	0.4510596	0.0375905	0.3752864	0.0524558	0.6169416	0.0809742	0.3118940	0.2015582	0.1162128	0.7482513	0.3471319	0.8674035	0.2143057	0.4236257	0.8068131	0.6076732	0.5085470	0.3935664	0.0391329	0.2357341	0.1821126	0.5468419	0.2138918	0.2747327	0.4770348	0.5574341	0.6512805	0.7127257	0.4455341	0.2804762	0.3111429	0.0251873	0.5930536	0.3201953	0.3040019	0.5626280	0.6801462	0.7445934	0.1184851	0.0659454	0.7312625	0.4307768	0.0517786	0.1431325	0.7578845

0	0.4988489	0.4658486	0.6662762	0.3292005	0.3247559	0.4190272	0.0157234	0.2768113	0.0487130	0.3967648	0.3840736	0.0357348	0.3084836	0.0311901	0.5189218	0.0705283	0.2653368	0.2044108	0.0871763	0.7020533	0.4190654	0.6400836	0.2493683	0.4286269	0.7828191	0.5610011	0.6034492	0.3924536	0.0371888	0.2154495	0.2413426	0.5733974	0.3620280	0.2665079	0.4349147	0.5302229	0.8960673	0.6725908	0.4728946	0.1964826	0.3000176	0.0342061	0.6748447	0.4022026	0.3262165	0.6787937	0.7200071	0.7322020	0.0915219	0.0976653	0.7033129	0.5221535	0.0464932	0.1475746	0.7420158
50	0.2961105	0.4332289	0.2854796	0.3658511	0.3733640	0.5260836	0.0000000	0.2436598	0.0450097	0.1905112	0.4858615	0.0182532	0.3997831	0.0343208	0.5603878	0.0953373	0.1994463	0.1701355	0.0534764	0.7367504	0.1207429	0.5840367	0.1523693	0.6116684	0.7447374	0.6180823	0.3908052	0.5130376	0.0261945	0.2697000	0.2391582	0.4886630	0.2313600	0.4596148	0.4407938	0.6418085	0.8341099	0.1470202	0.4852452	0.2776570	0.2882140	0.0662064	0.5821556	0.2648438	0.3675877	0.7366444	0.5857393	0.5164103	0.0829701	0.0890326	0.7427925	0.7401565	0.0287872	0.0820208	0.6657783
100	0.4556743	0.6105181	0.1418504	0.2651888	0.3681054	0.4013351	0.0000816	0.1952269	0.0480456	0.1579076	0.3636129	0.0203265	0.3157822	0.0450893	0.5882607	0.1459569	0.2365328	0.2997842	0.0311496	0.7360590	0.0827589	0.7643930	0.2397131	0.7221909	0.5838931	0.5539766	0.2829643	0.4748355	0.0407401	0.4166317	0.2486040	0.6052696	0.3661693	0.4999027	0.4494040	0.6786000	0.7212272	0.0866522	0.5166141	0.1645538	0.3939700	0.2026658	0.5699572	0.3285093	0.2897012	0.6691302	0.6856411	0.4728946	0.1023272	0.0657408	0.6167837	0.5865190	0.0570836	0.0528388	0.6204785
150	0.4588396	0.3818866	0.0815908	0.3186462	0.4480904	0.3572551	0.0000410	0.1955711	0.0563709	0.1002182	0.4915222	0.0132283	0.3849669	0.0574842	0.4859172	0.2781308	0.2683686	0.3097484	0.0533671	0.8335851	0.0295541	0.6765391	0.2505545	0.4921479	0.7279670	0.6435421	0.3115461	0.5376901	0.0310998	0.5722321	0.2255938	0.6630242	0.2452529	0.5705744	0.4262186	0.7693136	0.5989187	0.0390604	0.4464532	0.1658979	0.3447950	0.2273616	0.6449768	0.3294750	0.2097782	0.7399776	0.7405739	0.4784844	0.0470700	0.0475742	0.7628104	0.7000819	0.0744065	0.0509167	0.4894298
200	0.3893364	0.4131135	0.0595289	0.2618378	0.4376589	0.4224376	0.0030446	0.1581504	0.0476112	0.2176565	0.4789295	0.0234215	0.3673287	0.0301094	0.7755682	0.1740025	0.2475685	0.2585022	0.0513602	0.6490424	0.0232541	0.6156435	0.2614616	0.5629696	0.5683480	0.6542926	0.2928208	0.4725493	0.0308046	0.4357890	0.2635665	0.6156101	0.2659303	0.5528556	0.4538746	0.8180989	0.6614532	0.0389571	0.3798425	0.2211771	0.3228572	0.3481827	0.6424643	0.4449213	0.2205258	0.6338292	0.7169492	0.3623762	0.1219107	0.0223250	0.7409749	0.7118665	0.1058712	0.0968222	0.5458680
250	0.5085750	0.4930578	0.0482853	0.2283225	0.4484224	0.3878034	0.0000234	0.1676597	0.0758904	0.2239462	0.4050686	0.0165885	0.3450656	0.0230954	0.6372693	0.2905403	0.2844922	0.2254740	0.0519668	0.6764554	0.0045010	0.6803724	0.2236176	0.5573303	0.6706843	0.6815594	0.2702407	0.4725472	0.0472560	0.5438876	0.2769564	0.6856563	0.3546318	0.5148874	0.6594426	0.7862274	0.6480776	0.0407472	0.4819587	0.1872476	0.3291982	0.2242910	0.5706615	0.5620253	0.1898513	0.6494546	0.6565584	0.3894192	0.0868242	0.1150150	0.7120803	0.6036704	0.0924515	0.0316790	0.4451269
300	0.3918555	0.3808120	0.0728089	0.4490515	0.4023356	0.3865707	0.0002498	0.2801116	0.0313088	0.1098302	0.5053780	0.0440935	0.2765778	0.0431854	0.5046623	0.2891567	0.2328970	0.2465720	0.0816736	0.6700687	0.0040551	0.7351410	0.1671044	0.6695365	0.6823935	0.5908954	0.1610110	0.3130043	0.0346935	0.6434721	0.1847398	0.8348053	0.2845434	0.6961891	0.5083860	0.6962457	0.5800422	0.0686903	0.4433953	0.2456818	0.2643262	0.3101077	0.7269938	0.4632807	0.2131630	0.5724175	0.7885295	0.4274133	0.1018045	0.0554750	0.6955372	0.5999659	0.0985736	0.0195642	0.6390961
350	0.2918670	0.4409433	0.0311613	0.2808510	0.3717062	0.3870965	0.0001654	0.1948144	0.0418999	0.1661090	0.5052474	0.0132391	0.3126873	0.0625952	0.6339080	0.1760641	0.4039666	0.2818044	0.0644947	0.7432766	0.0008218	0.7355795	0.2349566	0.5219093	0.6306112	0.5569353	0.1806724	0.3865068	0.0503239	0.6314632	0.2042261	0.6040786	0.2913018	0.7613318	0.3405493	0.6481687	0.7118243	0.0454508	0.4478838	0.2862994	0.3984002	0.2601550	0.5785070	0.6303575	0.2697934	0.7796621	0.8259600	0.3970898	0.0641127	0.1384155	0.7635491	0.6135499	0.1099089	0.0302828	0.5365411
400	0.2999189	0.4727928	0.0552401	0.1719136	0.3585827	0.3967673	0.0000000	0.2720932	0.0525302	0.2008953	0.4914060	0.0243922	0.3850446	0.0096046	0.5826870	0.1871137	0.3012890	0.2835216	0.0644327	1.0000000	0.0022044	0.7387643	0.1731609	0.6481720	0.7381209	0.4892405	0.1532572	0.2870570	0.0396642	0.5883414	0.1767122	0.6537500	0.2234036	0.6601830	0.4754296	0.8092644	0.7537163	0.0967267	0.5014272	0.1884214	0.3036594	0.3987229	0.5826256	0.4856255	0.2384032	0.8083040	0.8101914	0.4743019	0.0753266	0.1162426	0.8257791	0.7582830	0.0732069	0.0206151	0.6221184
450	0.4757558	0.4720392	0.1105446	0.1351981	0.3361493	0.5460486	0.0031524	0.2426100	0.0367326	0.2474930	0.3503287	0.0270393	0.4517998	0.0156920	0.5916812	0.2414114	0.4386457	0.2135998	0.0529356	0.8726243	0.0018477	0.6394553	0.2722749	0.6753189	0.7246941	0.4869751	0.1340078	0.4170503	0.0647912	0.5545589	0.2638907	0.5933650	0.3164281	0.7357908	0.4177396	0.8077374	0.6196699	0.0548353	0.4359441	0.2192134	0.3640428	0.3755163	0.6269821	0.4442277	0.2078334	0.7151526	0.7305054	0.3532469	0.1421962	0.1004559	0.6571301	0.5212571	0.0560658	0.0334891	0.6403521
500	0.5091061	0.4049049	0.0631699	0.4348866	0.4504265	0.4537732	0.0001873	0.1160135	0.0468279	0.1145873	0.4708413	0.0176932	0.2661625	0.0549232	0.6096269	0.1339163	0.2598265	0.2588173	0.0654474	0.7418947	0.0000000	0.5173433	0.1902823	0.6742495	0.7355788	0.5044579	0.2249285	0.4347098	0.0407363	0.5023393	0.2004675	0.7153426	0.3972655	0.6667969	0.5028893	0.6784250	0.7000097	0.0522940	0.4448671	0.2125380	0.3190270	0.3885848	0.5554311	0.5369671	0.2559692	0.6791797	0.6556176	0.3860577	0.0753987	0.0675578	0.8206046	0.5953347	0.0831358	0.0412221	0.5664348
550	0.3608748	0.3776041	0.3566789	0.4753228	0.4647710	0.3989057	0.0302768	0.1676679	0.0388658	0.2916071	0.4580481	0.0291064	0.2870503	0.0991092	0.7188907	0.2086483	0.3975452	0.2754807	0.0896023	0.6459886	0.2135818	0.5785839	0.1982042	0.4530774	0.6415205	0.5184979	0.4097896	0.3836707	0.0478204	0.5219823	0.2205396	0.4764444	0.3612636	0.3224137	0.3764154	0.6444360	0.6754100	0.6184317	0.4511407	0.1670733	0.3507308	0.2653062	0.7458891	0.3446103	0.2014502	0.5867013	0.8203592	0.5214836	0.1062322	0.0778270	0.7255527	0.4966819	0.0895485	0.1049989	0.6189480
600	0.4195309	0.5521199	0.5388662	0.3429922	0.4520628	0.4613685	0.0172851	0.1928875	0.0548478	0.2581202	0.3798877	0.0485321	0.4525105	0.0449733	0.6532635	0.1312978	0.3929180	0.1949284	0.0954645	0.7081913	0.2264708	0.7395155	0.1788431	0.4011292	0.7242908	0.5080202	0.5940141	0.4730782	0.0519350	0.3667406	0.2163034	0.6458577	0.2263445	0.2670086	0.4633529	0.6820408	0.7125322	0.7757015	0.4662456	0.2387418	0.2598997	0.1200619	0.5929085	0.3747268	0.2752187	0.7249132	0.9472252	0.6222513	0.1234216	0.1008832	0.6945954	0.4285392	0.0583441	0.1936730	0.6824286
650	0.4627437	0.5184536	0.5196107	0.2699009	0.3955203	0.3871807	0.0061717	0.1826642	0.0625811	0.4912120	0.4346561	0.0207110	0.3555625	0.0232556	0.5511438	0.1184878	0.3054765	0.2179066	0.0637496	0.7630226	0.2998730	0.7699312	0.2084698	0.3364146	0.6772743	0.5671781	0.4252263	0.3705691	0.0953532	0.2565902	0.1993567	0.6093177	0.3929736	0.2629312	0.3522557	0.6159172	0.7320135	0.7224128	0.4337007	0.2611820	0.3297223	0.0536432	0.6031734	0.3969537	0.4020853	0.7820062	0.7233988	0.6172472	0.0963457	0.0538458	0.7920507	0.4746197	0.0693619	0.1582207	0.6497530
700	0.4087841	0.4331720	0.6487146	0.2751441	0.3521507	0.4210017	0.0149583	0.2170466	0.0269198	0.2873658	0.5257069	0.0342597	0.4454079	0.0271698	0.5336254	0.0743945	0.3428007	0.2119545	0.1214043	0.6822057	0.3166872	0.6629524	0.2103438	0.4027157	0.6124769	0.6939363	0.4900159	0.3163126	0.0443379	0.2688561	0.2003171	0.5872116	0.3001922	0.3715664	0.4612834	0.5961226	0.8128339	0.6495268	0.5657859	0.3169049	0.3232111	0.0330375	0.5852952	0.3839405	0.2813836	0.6861767	0.6689912	0.5767663	0.0672620	0.0896459	0.8139658	0.4778240	0.0312909	0.1682519	0.6606283
750	0.4875171	0.3351588	0.6358069	0.2982800	0.4186218	0.4560077	0.0190168	0.2582629	0.0418111	0.3572332	0.3796437	0.0150652	0.4719777	0.0223359	0.5736186	0.0779674	0.2193557	0.2191001	0.0728111	0.6278886	0.3133953	0.8547940	0.3240161	0.4778849	0.7848773	0.6474028	0.6364740	0.4055416	0.0251894	0.2677364	0.2039169	0.6448139	0.4030485	0.3383133	0.4683250	0.4897724	0.7572816	0.8706438	0.4512515	0.2262089	0.2687077	0.0459589	0.6103511	0.3959603	0.2094634	0.5789282	0.6746979	0.5156076	0.0388005	0.0584924	0.7509384	0.3753949	0.0685653	0.1777712	0.6361212
800	0.4591179	0.4878019	0.5337235	0.3884066	0.3484222	0.4113924	0.0279061	0.1902264	0.0372649	0.3815697	0.4914588	0.0415383	0.3207475	0.0471445	0.5221822	0.0609671	0.2281422	0.2253538	0.0503485	0.7657785	0.3388713	0.7262773	0.1463198	0.3855722	0.6650041	0.6391135	0.5315577	0.4207258	0.0477806	0.3371818	0.2610330	0.6486465	0.3798249	0.3101148	0.5326401	0.6375583	0.7458705	0.7765039	0.4625762	0.1939998	0.2440813	0.0391230	0.6507584	0.3260445	0.2887251	0.6466776	0.7175961	0.5598345	0.0781903	0.0965767	0.8778583	0.4033366	0.0469280	0.1238666	0.6176306
850	0.5490667	0.3388477	0.6094154	0.5070470	0.3716130	0.3393988	0.0112641	0.2366968	0.0291877	0.3643575	0.5074763	0.0248551	0.3911176	0.0612174	0.6874961	0.0469976	0.2223077	0.1603426	0.0844962	0.6579718	0.3299418	0.7715260	0.2228292	0.5458582	0.7722952	0.6041870	0.6375380	0.4572726	0.0345700	0.2955868	0.2200982	0.6291035	0.3462302	0.2422084	0.4261182	0.4755502	0.7013202	0.7464011	0.4153055	0.2941910	0.3009062	0.0629542	0.6276062	0.3663099	0.3992637	0.7386173	0.6982146	0.5825691	0.0669697	0.0588917	0.8702528	0.5422418	0.0452292	0.1495245	0.6421724
900	0.3183128	0.4243114	0.5974027	0.4965770	0.4709424	0.3935711	0.0178014	0.2092218	0.0339066	0.3819335	0.5366026	0.0199275	0.3791917	0.0409594	0.5671778	0.0657018	0.2594775	0.1754784	0.0715609	0.6870733	0.3294595	0.7038201	0.2551251	0.5008935	0.6643997	0.5031295	0.4983277	0.3979445	0.0495979	0.2190074	0.1990051	0.4337743	0.2587919	0.2382907	0.3969533	0.5477858	0.7637478	0.7973932	0.4190791	0.2928738	0.3274954	0.0391680	0.5658124	0.3109239	0.4237254	0.6988277	0.7109606	0.6908813	0.0602999	0.0513590	0.8354726	0.5672419	0.0333398	0.2161588	0.5704946
950	0.3892403	0.3571516	0.5076571	0.3549864	0.3872219	0.4714764	0.0191087	0.2120582	0.0359891	0.3342866	0.4441491	0.0143900	0.4114162	0.0266927	0.5292823	0.0422904	0.2265792	0.1630307	0.0469658	0.8173441	0.3451145	0.8059214	0.1620431	0.4513943	0.7509082	0.6755586	0.6095600	0.4960037	0.0572032	0.2299903	0.1775492	0.5344974	0.2830900	0.2461761	0.4432801	0.5465844	0.7815753	0.7085501	0.5212416	0.2116345	0.2042129	0.0348700	0.7872107	0.3691106	0.4407600	0.5705671	0.6436055	0.5927393	0.1220720	0.0906785	0.7948581	0.5289888	0.0232148	0.2522967	0.5510070
1000	0.4554018	0.4789512	0.6085447	0.3042091	0.3856333	0.3367427	0.0335860	0.1929233	0.0559538	0.3459815	0.3696896	0.0250673	0.4102629	0.0124695	0.5707685	0.0596263	0.2652834	0.2555618	0.0716909	0.5778664	0.3548672	0.8084134	0.2164133	0.4172890	0.7059266	0.6992061	0.4519345	0.4451245	0.0547434	0.1453109	0.2299763	0.5632137	0.2675561	0.2004145	0.4586685	0.6553041	0.7255606	0.7267542	0.4974088	0.3179471	0.2667541	0.0427584	0.6569290	0.3714321	0.3356093	0.7859896	0.7612496	0.6189327	0.0858946	0.0747870	0.8213548	0.3785755	0.0200542	0.1421867	0.7390156

0	0.4883817	0.4986798	0.6492489	0.3306418	0.4628167	0.4694814	0.0189258	0.2340813	0.0365121	0.3554202	0.4164723	0.0177617	0.3361497	0.0581861	0.6327577	0.0779752	0.1865465	0.1744079	0.0721680	0.6614448	0.4536471	0.7584282	0.2836947	0.4391619	0.9084773	0.6410135	0.6945357	0.4357389	0.0607057	0.1943333	0.2484756	0.4874902	0.3173589	0.2976517	0.4946807	0.5474938	0.7608098	0.7102078	0.4817136	0.2180241	0.2145636	0.0292351	0.6120458	0.3340658	0.2501578	0.7428950	0.6421456	0.6687608	0.0967724	0.0900614	0.7230873	0.4390827	0.0439431	0.2010732	0.7087857
50	0.2502092	0.4398371	0.7156643	0.4688064	0.4285671	0.3951974	0.0174113	0.2729586	0.4121101	0.4331463	0.3524562	0.0037982	0.3867758	0.0299212	0.4717274	0.1804472	0.2443736	0.1753135	0.0621081	0.7394428	0.2406334	0.7012851	0.2204943	0.4022104	0.7255625	0.5564241	0.5990320	0.4264611	0.0359030	0.3312501	0.2151946	0.5530706	0.2122626	0.3400922	0.3617877	0.6321742	0.3698356	0.7386701	0.3923840	0.5281841	0.3004351	0.2090170	0.6066540	0.4525760	0.1895047	0.7639930	0.8017180	0.5936868	0.0639785	0.2635502	0.6909067	0.4077098	0.0494503	0.0603195	0.6248626
100	0.5334813	0.4243716	0.6145574	0.5175250	0.3472391	0.4104163	0.0151387	0.2878510	0.5079251	0.4314631	0.2669239	0.0036310	0.3902712	0.0165435	0.5560816	0.0760825	0.3773596	0.1748344	0.0335985	0.7947532	0.3160043	0.6410704	0.1911259	0.4159657	0.7395417	0.6970714	0.5720202	0.4350435	0.0564168	0.3950557	0.2106257	0.5570460	0.3052390	0.5944482	0.4991791	0.4714502	0.2419207	0.8715184	0.2159401	0.4674002	0.3365390	0.3248162	0.6588280	0.2822045	0.2075808	0.5680085	0.7453793	0.6357375	0.0422717	0.4539774	0.7923174	0.4882497	0.0402650	0.0468500	0.6954792
150	0.4434981	0.3747996	0.7245583	0.5449930	0.5104901	0.5260493	0.0101527	0.3201877	0.5776121	0.3269365	0.3450791	0.0082894	0.4710311	0.0579415	0.6250602	0.1308827	0.2543519	0.1686478	0.0167005	0.7647807	0.3470730	0.5902021	0.1930683	0.4769349	0.6737957	0.5864415	0.5803315	0.3880150	0.0173831	0.4645343	0.1763182	0.6388205	0.3482526	0.5435746	0.5192304	0.5149714	0.3252321	0.7617522	0.0943364	0.6434913	0.3477173	0.3694248	0.6258233	0.3390272	0.1203826	0.7898654	0.7828303	0.7149670	0.0727008	0.3733360	0.8289487	0.3450737	0.0811125	0.0378490	0.6322684
200	0.3871920	0.4592874	0.7098264	0.5807149	0.3552957	0.3723464	0.0088713	0.1908311	0.7431539	0.3329743	0.2453024	0.0008780	0.4373693	0.0315750	0.6278816	0.1295361	0.2406587	0.1875065	0.0219114	0.7324715	0.2676612	0.7104278	0.2551904	0.3920877	0.7216194	0.5770021	0.5631284	0.5435875	0.0537509	0.5569023	0.2026104	0.5352308	0.4850333	0.6070258	0.5254792	0.4909003	0.3429474	0.7376487	0.1565623	0.5103201	0.3690843	0.3884034	0.6093612	0.2853896	0.2869044	0.7159744	0.6209262	0.6973761	0.0954142	0.3359901	0.6660513	0.4549921	0.0544949	0.0235214	0.6092295
250	0.4666338	0.4450927	0.6228263	0.6517505	0.4941871	0.3988238	0.0154499	0.2232634	0.5537421	0.3356622	0.3291355	0.0016805	0.4408947	0.0857699	0.6511580	0.0447230	0.2255091	0.0963442	0.0090425	0.5495377	0.3393461	0.7767246	0.2753959	0.5430330	0.7084547	0.7262029	0.6376545	0.4072989	0.0246818	0.6930368	0.3241107	0.4704634	0.3932197	0.5625755	0.4589370	0.6481990	0.2013616	0.8676858	0.1297002	0.6017906	0.4056017	0.3403460	0.6333674	0.2998441	0.1876285	0.6942181	0.8251997	0.6585312	0.1120037	0.3248703	0.7021169	0.3939726	0.0205919	0.0072131	0.7075586
300	0.4624129	0.4669717	0.6243443	0.6331098	0.4109988	0.4177035	0.0152968	0.1962615	0.7188426	0.3642950	0.4134874	0.0130219	0.3761351	0.0493971	0.4967954	0.0672350	0.2453789	0.0875322	0.0025816	0.6966065	0.2990092	0.8206002	0.2125881	0.4190374	0.6885388	0.6641902	0.6942216	0.3725023	0.0137484	0.6332841	0.2143389	0.4470677	0.2730112	0.6495656	0.4444447	0.5086375	0.2739602	0.7569070	0.0752791	0.5676698	0.3942388	0.4185368	0.6095161	0.3225519	0.2267244	0.7777781	0.6957639	0.4843859	0.0628731	0.3765792	0.6884646	0.4649453	0.0595744	0.0043982	0.7862357
350	0.5327283	0.4119623	0.7058895	0.5307113	0.3609934	0.3609101	0.0384053	0.1661612	0.5819072	0.3454750	0.3914683	0.0026457	0.3807860	0.0526039	0.5349840	0.0961362	0.2189286	0.1245954	0.0200917	0.7717276	0.2820865	0.6931074	0.2451806	0.4059723	0.8144822	0.5944576	0.5848669	0.3240372	0.0236174	0.5364287	0.2307710	0.5420383	0.4259676	0.7185339	0.3670895	0.4783895	0.3583726	0.8220073	0.0631054	0.6869265	0.2965834	0.4316623	0.6312235	0.3342719	0.1737851	0.6241872	0.8049855	0.5494201	0.0982703	0.3088933	0.6260661	0.5936123	0.0420307	0.0323889	0.7546556
400	0.4729297	0.4084273	0.5366447	0.6016703	0.4768103	0.4006125	0.0280829	0.2460468	0.7392096	0.2990808	0.3035661	0.0027925	0.4205561	0.0715425	0.6849128	0.0958447	0.1987373	0.1362339	0.0059473	0.9571678	0.3423316	0.7866963	0.1794845	0.4275661	0.7563522	0.5863049	0.6117530	0.4978043	0.0171862	0.5410261	0.2907884	0.5271265	0.4157505	0.5717236	0.4873982	0.5126078	0.3459781	0.7533339	0.1086621	0.6360762	0.3283056	0.4670439	0.5871231	0.3271394	0.1265646	0.7216612	0.6808775	0.7263986	0.0831322	0.3578518	0.6435146	0.5606091	0.0253312	0.0028667	0.6778190
450	0.4433177	0.3650631	0.5316959	0.6438441	0.5018700	0.3674307	0.0132496	0.2755123	0.6176558	0.3732555	0.4942474	0.0018298	0.2519584	0.0669475	0.6032899	0.1154344	0.2444536	0.1240340	0.0092470	0.7628315	0.3316012	0.6651493	0.2213940	0.5139214	0.7089408	0.5258331	0.5831410	0.3922210	0.0107764	0.5528319	0.2145693	0.5616512	0.3389460	0.5311333	0.5357627	0.4580710	0.3004437	0.6876132	0.0928595	0.5832666	0.4835119	0.4659651	0.5598083	0.3766776	0.1241815	0.6411333	0.7875005	0.5322086	0.1221958	0.3319848	0.7304441	0.5053843	0.0398120	0.0119923	0.7965643
500	0.3136111	0.4446906	0.6086066	0.5708150	0.3837870	0.4629254	0.0170321	0.2186175	0.6103521	0.4340171	0.4551189	0.0014250	0.2742142	0.0399306	0.5289607	0.0915708	0.2638314	0.1095317	0.0142762	0.6834073	0.2613693	0.6241748	0.2141531	0.4106374	0.7780267	0.4751950	0.6821153	0.5352238	0.0240577	0.6447742	0.1791105	0.5264099	0.2219082	0.4932117	0.4428510	0.4959215	0.3118721	0.6952108	0.0791113	0.5265798	0.3183775	0.4826349	0.5302340	0.4258396	0.2404163	0.7282272	0.7149832	0.5947999	0.0580030	0.3427720	0.5978450	0.3880309	0.0702949	0.0146399	0.6809118
550	0.3866865	0.5179348	0.5627404	0.3496223	0.4347183	0.4640323	0.0075923	0.4372015	0.2493609	0.4407928	0.4562502	0.0171387	0.4368613	0.0870954	0.6469919	0.0750271	0.2822224	0.1262248	0.0468176	0.6936847	0.3083427	0.8131933	0.2746088	0.4710753	0.7999226	0.7454250	0.5307497	0.4989725	0.0103121	0.3789409	0.1766107	0.5727565	0.1938595	0.3504210	0.4592348	0.5878007	0.5701585	0.6946856	0.1967562	0.3638396	0.3493299	0.2443882	0.6487792	0.3035310	0.3030773	0.5854967	0.8391511	0.6137489	0.0689407	0.0912673	0.6648680	0.4501794	0.0482185	0.1275756	0.7070605
600	0.3977820	0.4205458	0.5419177	0.1893165	0.3824501	0.4601584	0.0138045	0.2236797	0.0956600	0.3894172	0.4984929	0.0135321	0.4138188	0.0242560	0.5211854	0.1092065	0.3484018	0.1355737	0.0459262	0.7494552	0.3208270	0.7996633	0.2384091	0.4652926	0.8333850	0.6438179	0.5402171	0.5567776	0.0384062	0.3456674	0.2079960	0.5625072	0.4779449	0.3404095	0.4387486	0.5749905	0.7789858	0.6411889	0.2981905	0.2762121	0.2629504	0.1199162	0.6428449	0.2846644	0.2378587	0.6837391	0.7296167	0.6879407	0.0839492	0.0775562	0.7597491	0.4866429	0.0596705	0.1633317	0.6608881
650	0.3639507	0.5108902	0.4675044	0.4625226	0.5307631	0.4619742	0.0154282	0.2707595	0.0819482	0.2662324	0.3390992	0.0243693	0.3976404	0.0748575	0.5509488	0.1041079	0.1806661	0.1647387	0.0396610	0.6758640	0.3710452	0.8332797	0.1588484	0.5511379	0.9980994	0.5822470	0.5063167	0.4680311	0.0259875	0.3583090	0.2556144	0.5288479	0.4835052	0.3804277	0.4880449	0.5114956	0.7548229	0.7310097	0.2968212	0.2272628	0.2530321	0.0341481	0.6240526	0.3042022	0.2226289	0.6059593	0.7329224	0.6260321	0.1050360	0.0638479	0.6171390	0.4250280	0.0266691	0.2012660	0.5853748
700	0.4494609	0.3925124	0.5928847	0.4500098	0.4007990	0.3407621	0.0072330	0.1846599	0.0458317	0.2653194	0.4408855	0.0294725	0.3038346	0.0451384	0.7763834	0.1078567	0.1930141	0.1339765	0.1048319	0.6163278	0.3407144	0.7047684	0.3023237	0.5044374	0.6695663	0.6671375	0.7712766	0.5497302	0.0497851	0.2829602	0.2101827	0.6407691	0.3451479	0.2413550	0.4066143	0.5768987	0.9400492	0.6962912	0.5041528	0.1975654	0.3324178	0.0352297	0.5575070	0.3995302	0.3039414	0.6160536	0.6270334	0.6500162	0.1084973	0.0770070	0.6620476	0.4126443	0.0681069	0.1608873	0.7061396
750	0.4427419	0.4007116	0.6110142	0.4512673	0.4361250	0.3542029	0.0071609	0.1695599	0.0296823	0.2958805	0.3006346	0.0129299	0.3497167	0.0843486	0.5889676	0.0697531	0.1469593	0.1353088	0.0572852	0.6370180	0.4081073	0.7843125	0.2787451	0.5737581	0.8333659	0.6572841	0.5422043	0.4127617	0.0333934	0.2741562	0.2588277	0.5293921	0.2715222	0.2771212	0.4433638	0.6381472	0.8089757	0.7654096	0.5170586	0.2773727	0.3323809	0.0353247	0.6606556	0.3074231	0.3828239	0.6845950	0.7419910	0.7637700	0.1342741	0.0667247	0.7216058	0.4211635	0.0279956	0.2036228	0.6525694
800	0.3712668	0.3984292	0.5826548	0.4868057	0.3558459	0.4012365	0.0278797	0.1583484	0.0506483	0.3601165	0.6122808	0.0187120	0.3762812	0.0430914	0.5767635	0.0631266	0.1952086	0.1619065	0.0837204	0.7174517	0.2929224	0.7096477	0.1708653	0.4060455	0.6550062	0.5733789	0.6012678	0.4615748	0.0149648	0.2840341	0.1813047	0.5273612	0.1964258	0.2980432	0.4754393	0.6123887	0.6513945	0.7164921	0.4987732	0.3204130	0.2922596	0.0336646	0.5440209	0.2867060	0.3168505	0.6302259	0.6890582	0.7439991	0.0770336	0.0385883	0.6713864	0.3476287	0.0489489	0.1663079	0.6750566
850	0.4697035	0.4221573	0.6207289	0.2262586	0.4082904	0.3604438	0.0122424	0.1971027	0.0531239	0.2869094	0.4956299	0.0189126	0.4655916	0.0486785	0.6649763	0.0612859	0.2395260	0.1961382	0.0745269	0.7036429	0.2433367	0.6267239	0.2800272	0.4623251	0.8071790	0.6984943	0.5941895	0.3289538	0.0688207	0.1330310	0.2514365	0.4155142	0.2515699	0.2516238	0.5190493	0.6649566	0.7752929	0.7159772	0.5237086	0.2590587	0.3068390	0.0536211	0.6635376	0.4549070	0.3268261	0.7099470	0.6220071	0.6704781	0.0673189	0.0747077	0.6409812	0.4484329	0.0494350	0.2155330	0.6675688
900	0.5251616	0.3370700	0.4907664	0.2867678	0.4847082	0.4363512	0.0091476	0.3344836	0.0525397	0.2811866	0.3525493	0.0195115	0.4587080	0.0263869	0.6033930	0.0539222	0.2225247	0.2496528	0.0630766	0.7612013	0.3562922	0.8039849	0.2573756	0.5211480	0.7429055	0.6408236	0.5553571	0.3784678	0.0485349	0.1944858	0.2109287	0.5697543	0.2735326	0.3154442	0.4105287	0.5257038	0.6698682	0.6248629	0.4631129	0.3864350	0.2990474	0.0540238	0.7226769	0.3443143	0.3040444	0.6425864	0.6142868	0.5730844	0.0759451	0.0682706	0.7538988	0.4433008	0.0618873	0.1523128	0.8183755
