"Time"	G1	G2	G20	G10	G4	G17	G16	G9	G18	G94	G11	G98	G7	G6	G46	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G14	G13	G12	G15	G39	G41	G50	G51	G53	G52	G55	G21	G22	G42	G44	G49	G40	G45	G54	G47	G72	G67	G57	G43	G48	G61	G8	G95	G60	G58	G99	G59	G79	G81	G83	G82	G84	G89	G80	G88	G90	G91	G86	G85	G78	G77	G75	G93	G92	G69
400	0.6082905	0.1078563	0.6232811	0.0009555	0.6556476	0.4062331	0.3278579	0.5952447	0.2280371	0.5871125	0.2292447	0.7589286	0.0064480	0.3686965	0.0123868	0.6858840	0.0017006	0.4775423	0.0388037	0.1096980	0.0055249	0.4906006	0.0298866	0.5089327	0.2099956	0.0021639	0.6686829	0.1652268	0.2532076	0.5177796	0.0278402	0.0839621	0.1010893	0.4725492	0.2542703	0.4609449	0.5307284	0.5598065	0.4680565	0.4115497	0.6852204	0.2566973	0.5483792	0.0569189	0.5959567	0.1483815	0.0317247	0.4041938	0.0049315	0.5350707	0.7068607	0.2135347	0.4897711	0.6583849	0.6349138	0.6458931	0.6927485	0.6743816	0.4256962	0.1678024	0.0259707	0.0428103	0.0593592	0.0061519	0.0214045	0.6931306	0.3069372	0.6505466	0.1170044	0.1038379	0.6756311	0.2769174	0.3927762	0.3418213	0.5455201
450	0.4240648	0.0905134	0.8333946	0.0055684	0.7195768	0.4015819	0.2964425	0.6666193	0.3127747	0.6041860	0.1439092	0.6271637	0.0133077	0.3713073	0.0045543	0.5691526	0.0008610	0.6165195	0.0316846	0.1635080	0.0070234	0.4163515	0.0257094	0.2964865	0.1423231	0.0051822	0.6888637	0.2595593	0.2178528	0.5769468	0.0096833	0.1473556	0.0830597	0.4214367	0.1690158	0.3450356	0.3912895	0.5729133	0.3847491	0.3975215	0.7066779	0.2567419	0.3931252	0.0443453	0.5610547	0.1158701	0.0636908	0.4745826	0.0110665	0.5638435	0.7518563	0.3275987	0.4687953	0.6458104	0.6507326	0.7208180	0.6081398	0.7038349	0.5410995	0.1157985	0.0433695	0.0413206	0.0428773	0.0136930	0.0202622	0.6216777	0.2387506	0.7342424	0.1210468	0.0920157	0.6753778	0.2674345	0.2780704	0.3041541	0.5309765
500	0.3315802	0.0781167	0.5875153	0.0046925	0.5274223	0.3252139	0.2785777	0.6152434	0.2140675	0.6493754	0.2397004	0.6224828	0.0203514	0.3647700	0.0111696	0.7122146	0.0013906	0.6021552	0.0595130	0.0908483	0.0097330	0.5738629	0.0400916	0.4107862	0.1621064	0.0110892	0.6490799	0.2313653	0.1582527	0.5104720	0.0117232	0.1754708	0.0991139	0.3961366	0.1895804	0.3772016	0.5234382	0.4630024	0.4389232	0.3361626	0.6544458	0.2280018	0.3603842	0.0698603	0.6948413	0.1238973	0.0195298	0.4521775	0.0097539	0.5398018	0.5038774	0.2525170	0.4129619	0.6387740	0.7544925	0.7850150	0.6538461	0.7181546	0.4180307	0.0973137	0.0172754	0.0402978	0.0399859	0.0117531	0.0175921	0.5644793	0.1877070	0.6279032	0.1982170	0.0813270	0.7196912	0.3746963	0.3108766	0.4070877	0.5826208
550	0.4817130	0.1075779	0.7352299	0.0646794	0.4042784	0.4072996	0.2751344	0.5982806	0.2643135	0.6313145	0.1496360	0.7095498	0.0201276	0.2658069	0.0097404	0.6079330	0.0019221	0.1802232	0.2199798	0.4133990	0.0295560	0.5348535	0.0994009	0.6021019	0.4306139	0.1624464	0.5930189	0.2376918	0.2105113	0.4777799	0.4643095	0.0954959	0.1097126	0.4037524	0.1439203	0.3715220	0.5023894	0.4859358	0.4270270	0.4091011	0.5892157	0.2408801	0.5167549	0.0637725	0.6589922	0.4712565	0.0858118	0.4788536	0.0446023	0.6464905	0.6460070	0.0924913	0.5143627	0.1694172	0.7143200	0.7210625	0.6633684	0.7788756	0.4819913	0.1670904	0.0206482	0.0219136	0.0060766	0.0129313	0.0354475	0.6003744	0.2597058	0.6665353	0.1393792	0.0558936	0.4945958	0.3439208	0.0680382	0.3994779	0.4645403
600	0.5041670	0.1535196	0.7001245	0.1182070	0.4818669	0.4667160	0.4113723	0.5386963	0.2036269	0.7666228	0.1360455	0.5732199	0.0072526	0.3639398	0.0108828	0.6793035	0.0064400	0.0389797	0.4788905	0.6381323	0.0668629	0.4716326	0.2460871	0.4475634	0.4116399	0.1586841	0.6042018	0.2870142	0.1394666	0.5590641	0.5936874	0.1056616	0.1542781	0.4741408	0.2054282	0.4722896	0.4702630	0.4147343	0.4183004	0.4162273	0.7172254	0.2610350	0.3817086	0.0549604	0.6642122	0.6297638	0.2109913	0.4017689	0.0107530	0.6836187	0.7022872	0.0205272	0.4850560	0.0307451	0.7005821	0.6382940	0.7261720	0.6952305	0.4633912	0.1336630	0.0254112	0.0384203	0.0266538	0.0049286	0.0961961	0.6819860	0.2365451	0.6844784	0.1032912	0.0264635	0.4127299	0.2829782	0.0465832	0.3669879	0.4126649
650	0.4583545	0.1542206	0.7178798	0.1434228	0.4358894	0.5177355	0.2992142	0.6292950	0.1974656	0.6887185	0.1587436	0.7000727	0.0099031	0.3778530	0.0297065	0.6229241	0.0081843	0.0318494	0.7265553	0.7189297	0.0332237	0.5498130	0.3897414	0.4667622	0.4316899	0.1682766	0.8260353	0.1924876	0.1533353	0.4127115	0.6434028	0.1058119	0.1687616	0.4632480	0.2687556	0.4641143	0.5543260	0.5124393	0.4752090	0.2837297	0.6161439	0.2360507	0.3646741	0.0589190	0.6374646	0.6852033	0.2611346	0.3828540	0.0033321	0.5390830	0.5933900	0.0179266	0.4493527	0.0072863	0.7798855	0.5902530	0.6278679	0.6991428	0.4021912	0.0884356	0.0327557	0.0440421	0.0155419	0.0009676	0.0830511	0.6704822	0.1774571	0.8053483	0.1581212	0.0344569	0.3943680	0.2880452	0.0399301	0.4114498	0.3519093
700	0.3990173	0.1326322	0.7057885	0.1261858	0.3897185	0.3690114	0.3706921	0.4446106	0.2466290	0.7217355	0.1622433	0.5512631	0.0050583	0.3080764	0.0034042	0.6452669	0.0058840	0.0209658	0.6523748	0.7985110	0.0361287	0.5685112	0.3076366	0.4928233	0.5268958	0.1834893	0.7383167	0.3110182	0.1887882	0.4350404	0.6228195	0.1271690	0.1083375	0.4137893	0.1488125	0.4327013	0.5220429	0.5606331	0.3993277	0.4137705	0.6214932	0.2261413	0.3754294	0.1227645	0.6133340	0.5525757	0.2896736	0.5201653	0.0139297	0.5554709	0.7467376	0.0072802	0.4364630	0.0051554	0.6323111	0.7725500	0.8475424	0.6342181	0.4158982	0.0949920	0.0161871	0.0632265	0.0191659	0.0083116	0.0500745	0.6968107	0.2077701	0.8006951	0.1582465	0.0246708	0.4087639	0.2883577	0.0799397	0.4292664	0.4440032
750	0.4543097	0.1722959	0.6268178	0.1484368	0.4116952	0.3904233	0.3745321	0.5795150	0.2774201	0.5826344	0.1812024	0.6871261	0.0041385	0.3798295	0.0117975	0.6046337	0.0072473	0.0044649	0.6411571	0.6188336	0.0724061	0.7281014	0.3032231	0.5110875	0.4431523	0.1718492	0.6513140	0.1772583	0.2484034	0.4904535	0.6387281	0.1218736	0.0526901	0.3373320	0.1670621	0.3975851	0.5449495	0.5537544	0.3677683	0.4666129	0.6249146	0.3106139	0.4019172	0.1804378	0.7469864	0.5299470	0.2759725	0.5289563	0.0095903	0.5891907	0.6089934	0.0070090	0.3644951	0.0167009	0.5566316	0.6461177	0.6639056	0.6501405	0.3132267	0.0525579	0.0252698	0.0333845	0.0083065	0.0057595	0.0483504	0.7013002	0.2167218	0.6992558	0.1485870	0.0348806	0.3557958	0.3213138	0.0650532	0.3173539	0.4657303
800	0.3385926	0.0925877	0.6671730	0.1262914	0.4370820	0.3618930	0.3339073	0.5302553	0.2775285	0.6998127	0.1157636	0.6483815	0.0097943	0.3353216	0.0051120	0.6023075	0.0008828	0.0071314	0.6242521	0.7534645	0.0507027	0.4980234	0.2769563	0.4944997	0.4734817	0.2077513	0.5944429	0.2190476	0.1943923	0.3598990	0.5131965	0.0764155	0.0888631	0.3809258	0.1685061	0.5090722	0.5632382	0.5117160	0.3930468	0.3760416	0.6280059	0.2959093	0.3989530	0.0596714	0.7176962	0.5077091	0.3297170	0.4924676	0.0079558	0.6178696	0.5525732	0.0026762	0.4345325	0.0126528	0.7065499	0.6850905	0.6144646	0.5522068	0.2890677	0.1252076	0.0388266	0.0504541	0.0153413	0.0085071	0.0641149	0.7168875	0.1824583	0.6179781	0.1511826	0.0285494	0.3445754	0.3399275	0.0367918	0.3860888	0.3971561
850	0.3880795	0.1405891	0.5977353	0.0565885	0.4683712	0.4722435	0.3597771	0.4931894	0.2732747	0.6764763	0.1391736	0.7638882	0.0025957	0.2874627	0.0055262	0.5583493	0.0106741	0.0238551	0.6704239	0.7992401	0.0620870	0.4900200	0.2862137	0.4430143	0.4774463	0.1948285	0.6151142	0.1898230	0.1939561	0.4147917	0.5683352	0.1341425	0.1257783	0.3668621	0.2236897	0.4875579	0.5137384	0.4958859	0.3754337	0.4666988	0.6310869	0.3427708	0.4677331	0.0572675	0.6903897	0.5725379	0.3820265	0.4697216	0.0174136	0.5730748	0.6337133	0.0103006	0.4620945	0.0129529	0.7098293	0.5621557	0.6445485	0.5480413	0.4428836	0.1094364	0.0125751	0.0521789	0.0457227	0.0098051	0.0568074	0.5567671	0.1570990	0.7046106	0.1012659	0.0157380	0.4066755	0.3371334	0.0658149	0.3612090	0.3395417
900	0.4207802	0.1825609	0.6969888	0.0876917	0.4351318	0.3894887	0.3086369	0.5149913	0.1895834	0.6215394	0.1199293	0.6022796	0.0094082	0.3884695	0.0056692	0.7355263	0.0056030	0.0098068	0.6458801	0.6798233	0.0374612	0.4987746	0.3745435	0.5310823	0.4707926	0.2898947	0.7934078	0.2547557	0.1642406	0.3469607	0.6283495	0.0743749	0.1079978	0.3719034	0.1923756	0.3925412	0.4507459	0.5545538	0.4647396	0.4757730	0.6142425	0.2956262	0.5814581	0.1150908	0.6866110	0.6050968	0.3876855	0.4494413	0.0272485	0.6366603	0.6711947	0.0042982	0.5116839	0.0719291	0.7158121	0.7305317	0.5959718	0.6843485	0.4916237	0.1163196	0.0183657	0.0388601	0.0533675	0.0217013	0.0804176	0.7213469	0.1993536	0.6970849	0.1507168	0.0235931	0.4572544	0.3061620	0.0318544	0.3777533	0.3575359
950	0.3758506	0.1270240	0.5770854	0.0996596	0.4764586	0.3774905	0.2888713	0.5224079	0.2275765	0.7044268	0.1719525	0.8653189	0.0013158	0.4128662	0.0017495	0.6174069	0.0197521	0.0076165	0.6396246	0.6359648	0.0636116	0.5225729	0.3706098	0.5631514	0.3972030	0.2183649	0.5853032	0.1699848	0.1600876	0.3683618	0.6151450	0.0764108	0.1010465	0.4922878	0.1839166	0.4615090	0.6226706	0.4731428	0.3881214	0.3835307	0.6369943	0.2646361	0.5288486	0.0823194	0.7556120	0.7190552	0.4090627	0.4999676	0.0192607	0.5867817	0.5918508	0.0043625	0.5257056	0.0326023	0.5495821	0.5534180	0.6004330	0.7787392	0.5055860	0.0575484	0.0264252	0.0466177	0.0286910	0.0193513	0.0458696	0.7360163	0.2384975	0.7408327	0.1499991	0.0358760	0.4200497	0.3038166	0.0698971	0.4094025	0.3914048
1000	0.3422025	0.1023583	0.7303835	0.1162891	0.5412453	0.4465463	0.3472335	0.6188452	0.2237956	0.7877070	0.1737438	0.6914578	0.0043631	0.3494907	0.0049611	0.6467224	0.0059609	0.0026889	0.5777594	0.7042542	0.0379694	0.4534123	0.3268570	0.4389290	0.4981617	0.2620659	0.6212035	0.2240012	0.1573428	0.4127518	0.6002295	0.1669073	0.1145043	0.4593562	0.1640561	0.4517041	0.4669800	0.5390317	0.4206611	0.2989903	0.7116470	0.2489380	0.5255468	0.0937265	0.6810881	0.6660916	0.3667719	0.4661754	0.0142208	0.6108389	0.5695374	0.0049553	0.3567099	0.0168881	0.7683369	0.5444855	0.7443429	0.5654530	0.4657201	0.1203438	0.0191341	0.0296363	0.0262747	0.0067363	0.0407170	0.6618941	0.2438551	0.5652551	0.1405895	0.0422975	0.3575963	0.3239067	0.0496578	0.4155900	0.3619533

0	0.4431161	0.1407832	0.6774237	0.1054932	0.4871249	0.5480943	0.3064017	0.5467204	0.3093659	0.7422240	0.1185277	0.5847112	0.0071198	0.3700541	0.0260702	0.7144202	0.0036852	0.0085784	0.6584590	0.7128343	0.0351083	0.5405125	0.3766133	0.5715099	0.4580325	0.2263071	0.7022732	0.2067170	0.1648982	0.3970845	0.5072560	0.1049340	0.1077127	0.4654477	0.2477556	0.5096030	0.5928338	0.5535768	0.4769159	0.4786019	0.5920084	0.1943933	0.4402367	0.0903421	0.6743522	0.6014375	0.3350583	0.4929599	0.0093181	0.6003905	0.5920581	0.0120152	0.3706739	0.0235937	0.6702617	0.8678816	0.6602331	0.6373239	0.5772536	0.1549133	0.0517946	0.0497436	0.0383879	0.0048354	0.0339927	0.7650222	0.1799803	0.7021492	0.1937570	0.0400062	0.3626461	0.3380805	0.0544996	0.4434387	0.4382136
50	0.3842322	0.1722826	0.7097984	0.0867485	0.7610474	0.3684447	0.3411867	0.5648759	0.2067533	0.3202477	0.2093502	0.7032626	0.0678926	0.5155646	0.0316768	0.7219234	0.2082212	0.1937913	0.6086953	0.6692510	0.0242293	0.3806012	0.4552292	0.3816656	0.1839743	0.1842900	0.6571993	0.1984002	0.1529124	0.4937573	0.6229586	0.1562348	0.1702783	0.4732292	0.1908203	0.4115388	0.5134750	0.5863885	0.4720501	0.3584464	0.6353451	0.2448321	0.6397772	0.0624595	0.6681338	0.3484312	0.3498151	0.3565635	0.0104933	0.6180400	0.6525560	0.0061261	0.6231678	0.3224476	0.6733765	0.6127556	0.6653596	0.5947756	0.5288435	0.1076840	0.0400713	0.5364254	0.5250133	0.0225557	0.2534300	0.5194218	0.3013139	0.5344834	0.1939848	0.0409075	0.3893168	0.1529863	0.2013077	0.3814038	0.2690808
100	0.4299196	0.0838274	0.6393892	0.0913565	0.6679012	0.3801901	0.3025617	0.5623777	0.2751008	0.2555461	0.2571655	0.7529735	0.1184050	0.6036587	0.0081516	0.6100366	0.3531791	0.2002170	0.6876995	0.6455025	0.0134003	0.3374610	0.4959185	0.4888077	0.1403069	0.1907297	0.6668740	0.2061529	0.2202433	0.5526316	0.5063564	0.0960315	0.0887752	0.4172761	0.1989223	0.5468488	0.4836620	0.5561474	0.4399399	0.4155017	0.6062306	0.2691375	0.6263695	0.0576403	0.6807087	0.2146752	0.2649184	0.5283986	0.0399968	0.6060140	0.6528972	0.0269577	0.6532132	0.4282448	0.5839094	0.6067582	0.6113433	0.6174034	0.4272264	0.0638424	0.0440104	0.5754513	0.5244604	0.0065490	0.3273650	0.6146451	0.1504673	0.6410041	0.1548049	0.0219092	0.3500064	0.0518985	0.1643658	0.3491816	0.3720084
150	0.3458943	0.1106823	0.6934714	0.0897962	0.6371225	0.4528598	0.3408240	0.5473630	0.2404606	0.3193035	0.3168134	0.6660995	0.0767828	0.5755347	0.0097649	0.8977680	0.2534214	0.1997807	0.6996435	0.7411415	0.0248427	0.2987664	0.5566178	0.5304410	0.1426267	0.1940533	0.7894131	0.1671186	0.2039899	0.6153913	0.5236747	0.1693841	0.1153598	0.4006691	0.1619384	0.5031283	0.3899821	0.6153758	0.3662402	0.4115116	0.7239520	0.3610689	0.5983857	0.0565216	0.6525883	0.1332490	0.1591364	0.4806465	0.0429008	0.5702266	0.6071534	0.0065611	0.6343556	0.3764580	0.6510321	0.7115802	0.5858232	0.5854275	0.4617078	0.0663001	0.0298617	0.5382504	0.6352854	0.0079862	0.2840581	0.7201772	0.1620147	0.5711651	0.1327651	0.0226260	0.4199990	0.0156590	0.2049214	0.4077684	0.3404101
200	0.4051395	0.0921086	0.6412381	0.1601360	0.6019906	0.4154286	0.3665043	0.4799295	0.2110981	0.2912702	0.2712754	0.6571251	0.0595220	0.7063519	0.0057865	0.6929537	0.3772314	0.1724045	0.7062136	0.5607939	0.0057933	0.3494309	0.3867844	0.4661969	0.1638503	0.1852752	0.7280414	0.2090135	0.2050040	0.5630186	0.4602134	0.2335655	0.0782224	0.2800127	0.1086920	0.4794878	0.3556970	0.6262029	0.3637891	0.3174143	0.6441419	0.2279120	0.6465864	0.0418725	0.6699198	0.1305761	0.2155119	0.4240464	0.0280407	0.6014595	0.5808384	0.0016891	0.6262477	0.4445706	0.5776078	0.7238297	0.6659023	0.6538404	0.5445095	0.0416810	0.0132697	0.6467332	0.6324439	0.0096189	0.3357433	0.7606870	0.1878032	0.6532116	0.1677788	0.0358337	0.4775148	0.0265906	0.2310782	0.4104155	0.2861472
250	0.3905072	0.1188418	0.7169383	0.0916631	0.6025407	0.4005629	0.3615568	0.5967554	0.2283735	0.2305226	0.3001196	0.6546189	0.0969177	0.6186264	0.0106182	0.6924414	0.3028068	0.2307831	0.6165104	0.7553614	0.0365440	0.3174122	0.5405663	0.5481023	0.1808450	0.2468052	0.6435848	0.2460754	0.1568962	0.4388729	0.5543777	0.1705643	0.0664460	0.3367080	0.1390541	0.4385897	0.3080778	0.4776328	0.3922505	0.4063476	0.6613345	0.2775622	0.6276710	0.0817833	0.6183044	0.1438166	0.1461284	0.3860639	0.0223509	0.4655918	0.5383875	0.0054854	0.6651910	0.4902283	0.6911957	0.6511148	0.6251483	0.6854539	0.5960383	0.1105431	0.0448242	0.5779831	0.7132455	0.0152152	0.4251782	0.7049466	0.1762594	0.6133252	0.1624444	0.0439981	0.3318556	0.0062527	0.2295627	0.4313815	0.3263201
300	0.4906272	0.1356431	0.5995353	0.0960391	0.7375482	0.4480119	0.3824647	0.4966778	0.2068282	0.2528699	0.3013726	0.6591640	0.0711118	0.5598963	0.0260165	0.6273825	0.3604523	0.2891814	0.6444924	0.6953310	0.0385056	0.1936248	0.5106565	0.5247455	0.2343277	0.2043373	0.6713137	0.2248944	0.2031882	0.5278226	0.6141390	0.1358389	0.0847653	0.3668970	0.1821175	0.4147708	0.3316771	0.3833823	0.3950423	0.3890551	0.6410255	0.2016586	0.6083862	0.0574073	0.6447776	0.0857239	0.1943686	0.4611517	0.0131845	0.5094703	0.5976101	0.0125020	0.5386655	0.3534290	0.6655512	0.6043436	0.5488073	0.8055194	0.5568789	0.0647106	0.0221057	0.6241939	0.6057341	0.0078029	0.3389326	0.5824772	0.2752745	0.7229555	0.1639712	0.0152493	0.4288929	0.0146362	0.3047672	0.3483778	0.5105513
350	0.3800213	0.1117862	0.7343377	0.1217355	0.6427955	0.4171145	0.3643649	0.4352884	0.2664522	0.3289336	0.2880139	0.7377846	0.0957641	0.7230210	0.0161529	0.6711659	0.3226820	0.2362589	0.5890170	0.6532752	0.0445884	0.2323967	0.4924538	0.4548186	0.2075908	0.2250764	0.6790155	0.1812749	0.1691162	0.5523321	0.4805991	0.0778278	0.1583984	0.4185085	0.2613983	0.4071786	0.3775538	0.4920140	0.3927171	0.5132843	0.6432952	0.2156239	0.6598877	0.0653341	0.6462449	0.1763067	0.1682803	0.4959707	0.0158805	0.7060820	0.7160448	0.0394133	0.5153073	0.4324534	0.6408796	0.7754765	0.5850759	0.6739652	0.5519088	0.0729214	0.0284327	0.6467078	0.4769963	0.0047895	0.4124429	0.6418188	0.1852201	0.7129519	0.1860338	0.0288722	0.2746965	0.0016169	0.2457453	0.4477973	0.3889244
400	0.4284353	0.1131621	0.6518170	0.1120448	0.6857756	0.3574617	0.3317998	0.4919771	0.2803244	0.2689041	0.3180379	0.6902578	0.0750715	0.6435164	0.0173969	0.6336501	0.2256127	0.2956344	0.5759338	0.6301769	0.0315088	0.2521370	0.5724064	0.5117222	0.2194820	0.2116642	0.8281653	0.2876429	0.1665901	0.4402576	0.6130580	0.0771121	0.1686599	0.4299962	0.2664473	0.5074114	0.3989115	0.5924511	0.3228033	0.4893734	0.6117765	0.2749619	0.7618005	0.0548160	0.6465379	0.1204193	0.1680171	0.4929207	0.0100061	0.5421992	0.6449814	0.0079950	0.5346155	0.5948757	0.6685341	0.7257735	0.8455345	0.6180489	0.6073569	0.0711910	0.0470643	0.7179928	0.5434407	0.0057962	0.4622152	0.6198649	0.1806724	0.7136280	0.1823527	0.0313164	0.4094235	0.0056132	0.2366042	0.4158990	0.3767054
450	0.4179837	0.1171299	0.6596616	0.1003228	0.5796552	0.4925408	0.3064465	0.6171343	0.2597556	0.3486921	0.2458688	0.7411830	0.1078073	0.6906444	0.0059444	0.7337765	0.2636052	0.2657213	0.6537502	0.7319840	0.0520996	0.2572818	0.4193288	0.5594573	0.1681379	0.1426225	0.7599041	0.1828302	0.1413825	0.5402253	0.6003342	0.1028136	0.1106797	0.5278502	0.2356150	0.4414648	0.4946817	0.5035719	0.3832217	0.4409692	0.6200578	0.2962698	0.7335885	0.0573563	0.8345956	0.1311058	0.2149460	0.5125312	0.0061958	0.5762735	0.6732333	0.0096754	0.5797386	0.5032980	0.5518220	0.6492320	0.6931023	0.5927945	0.5620765	0.1034510	0.0316812	0.6037235	0.6011595	0.0081753	0.3437856	0.7231367	0.1444956	0.6479972	0.1531680	0.0165923	0.3555687	0.0043463	0.2117530	0.3645824	0.4101804
500	0.3481377	0.1904934	0.7012086	0.1003421	0.5958459	0.5049494	0.3233321	0.5836222	0.2468565	0.2507737	0.3553339	0.6609902	0.0884054	0.6444945	0.0075771	0.6790217	0.2208540	0.2623241	0.6036036	0.8039826	0.0109880	0.2519383	0.4979383	0.5074486	0.2064376	0.1589438	0.7208593	0.1793468	0.1907020	0.6434909	0.5252393	0.1460405	0.1729443	0.3402737	0.2676509	0.4548592	0.3952882	0.4194791	0.4398778	0.4239074	0.5899992	0.2646935	0.6353970	0.1116650	0.7113178	0.0767602	0.1274034	0.4863938	0.0109898	0.5719631	0.6028641	0.0126405	0.5242309	0.4724685	0.7283321	0.6654517	0.7163635	0.5711375	0.6673320	0.1029511	0.0615615	0.7446124	0.5570349	0.0169195	0.3771717	0.8140576	0.1708127	0.6324662	0.1269746	0.0417254	0.4001391	0.0040743	0.1815898	0.4416678	0.4105835
550	0.4278053	0.1328832	0.6846211	0.0932230	0.4584167	0.4389114	0.3271440	0.4688015	0.1971736	0.6304960	0.2252252	0.6670275	0.0295891	0.5689741	0.0194258	0.6182267	0.1419993	0.1156240	0.7103741	0.6634985	0.0822803	0.4701538	0.4035397	0.4531133	0.4269006	0.1657309	0.8035170	0.1694031	0.1125490	0.4750694	0.5923021	0.1756357	0.1568086	0.4438967	0.1891881	0.4226357	0.5638700	0.4311064	0.4773971	0.5349106	0.8163951	0.2228872	0.4962381	0.0605391	0.7513283	0.4303272	0.0736369	0.3806151	0.0182526	0.4794761	0.6375882	0.0135473	0.4463578	0.1266073	0.6424242	0.6123016	0.6315271	0.7286475	0.5752796	0.1041141	0.0177294	0.0690370	0.1133505	0.0205727	0.1628330	0.8225650	0.2695077	0.7275321	0.1620898	0.0351331	0.4094485	0.1655105	0.0817620	0.4049343	0.3820829
600	0.3548986	0.1385255	0.6782449	0.1108070	0.4176902	0.4622505	0.3429098	0.4981481	0.2081824	0.5241414	0.2451686	0.6720471	0.0153613	0.5619960	0.0090900	0.7012520	0.0282184	0.0471850	0.6601726	0.8397493	0.1002338	0.5288205	0.3805180	0.4631487	0.4565023	0.2177755	0.6066322	0.2487310	0.1771855	0.4145572	0.6051561	0.1569951	0.0810569	0.4795695	0.1896692	0.5655326	0.4436010	0.5085200	0.4252867	0.3458775	0.5961747	0.1623180	0.4988134	0.1175344	0.6144774	0.5141168	0.1246866	0.4922218	0.0130573	0.5234925	0.6101020	0.0227815	0.3768120	0.0588801	0.6798520	0.6298725	0.6299936	0.7267026	0.6536996	0.1032720	0.0719322	0.0567454	0.0500353	0.0146998	0.0969811	0.5295455	0.2355319	0.8187718	0.1834827	0.0500547	0.3858367	0.2605637	0.0509909	0.2927782	0.5027641
650	0.4019608	0.1653986	0.7753588	0.1234150	0.3547924	0.4042028	0.4061791	0.5903051	0.2925128	0.6428534	0.1937014	0.5819010	0.0025313	0.4608316	0.0162305	0.6569267	0.0167816	0.0048574	0.6156303	0.6586760	0.0714879	0.6806465	0.3589489	0.4861833	0.4563716	0.2058545	0.8675187	0.1890670	0.1422725	0.5470497	0.6038186	0.1195144	0.0693011	0.4630003	0.1328025	0.3405160	0.4264960	0.5879414	0.4485976	0.3242330	0.6699122	0.1753862	0.4617563	0.1229578	0.6561264	0.5705198	0.2391799	0.4337594	0.0042204	0.5952625	0.7698861	0.0038759	0.4345356	0.0119028	0.7491760	0.6913389	0.6511605	0.6282328	0.6022178	0.1117207	0.0353190	0.0705292	0.0489156	0.0092458	0.0595691	0.5448086	0.1601416	0.7202046	0.1337633	0.0252909	0.3770278	0.3582035	0.0310500	0.4078579	0.3601985
700	0.4475971	0.1298435	0.7127345	0.1196913	0.3488982	0.4046689	0.3778194	0.5914619	0.1944399	0.6813401	0.1332246	0.6475674	0.0068833	0.3527137	0.0019376	0.6829203	0.0032989	0.0341748	0.6613466	0.6031104	0.0688231	0.5320120	0.3709564	0.5998733	0.3680665	0.2100314	0.6723419	0.2205567	0.1415115	0.4335895	0.6724683	0.1229443	0.0787972	0.3525797	0.1444789	0.3757896	0.4569306	0.5942233	0.3549890	0.3690108	0.6055154	0.2813655	0.4559437	0.0405411	0.5845259	0.5995737	0.2554547	0.4640697	0.0113379	0.5812937	0.5760288	0.0034115	0.4058155	0.0174379	0.7092004	0.7058083	0.6305302	0.7306208	0.6508153	0.0764272	0.0226893	0.0736285	0.0523957	0.0181441	0.0769390	0.6971251	0.1653797	0.7014927	0.1580207	0.0325410	0.4669857	0.3497028	0.0327468	0.2861380	0.4439155
750	0.4543489	0.1259390	0.6952413	0.1082474	0.4092215	0.4314086	0.3173292	0.5342679	0.2516669	0.6607219	0.1142953	0.5806819	0.0011806	0.4090990	0.0054400	0.6695675	0.0138640	0.0114601	0.6871293	0.6027612	0.1187364	0.5536142	0.3683655	0.6025868	0.3842519	0.2281722	0.6461696	0.2056897	0.2232697	0.4141400	0.6700244	0.0999020	0.0943437	0.4755245	0.1603462	0.3615241	0.5298060	0.6498157	0.4000503	0.3669041	0.6207906	0.3620916	0.5327167	0.0460777	0.6955407	0.7980717	0.3622928	0.3970239	0.0117468	0.6457073	0.5400860	0.0032267	0.3624918	0.0137885	0.6883110	0.7869956	0.5386647	0.5747965	0.8489396	0.0800896	0.0297044	0.0658456	0.1681075	0.0111106	0.0519490	0.6651162	0.2439256	0.6431332	0.1964913	0.0389984	0.4124535	0.2557840	0.0256976	0.4220891	0.4038899
800	0.4617304	0.1228995	0.7096960	0.1016469	0.5326652	0.4777867	0.3515942	0.4773019	0.2282531	0.7018736	0.1723943	0.7649939	0.0038838	0.3493556	0.0135688	0.5929673	0.0034296	0.0066661	0.6929332	0.6639100	0.0651257	0.5739232	0.4048673	0.5049808	0.3890827	0.2548668	0.7190967	0.1808833	0.1453620	0.4955438	0.5827549	0.1380441	0.0582995	0.3981106	0.2249171	0.4143698	0.5124351	0.5645391	0.3839522	0.4004267	0.7871457	0.2756634	0.5563988	0.1047168	0.6401083	0.6434571	0.3570797	0.3909966	0.0127583	0.5896732	0.7027674	0.0086762	0.4569445	0.0100937	0.5397666	0.6831564	0.6147703	0.5979574	0.5463591	0.1001591	0.0480243	0.0490004	0.1279776	0.0085323	0.0710165	0.7182836	0.1788920	0.5642415	0.1655440	0.0323013	0.3974961	0.2954214	0.0457672	0.3860235	0.4369513
