"Time"	G1	G10	G2	G20	G17	G16	G4	G8	G18	G94	G9	G95	G11	G56	G3	G98	G7	G46	G6	G36	G37	G100	G38	G34	G35	G5	G19	G14	G13	G12	G41	G44	G49	G39	G22	G21	G50	G15	G51	G53	G52	G55	G42	G54	G45	G40	G47	G48	G72	G67	G61	G43	G57	G60	G59	G99	G58	G80	G81	G83	G88	G82	G89	G79	G84	G75	G86	G78	G77	G85	G90	G91	G93	G69	G92	G87	G68	G27	G96	G97
350	0.6366044	0.0166363	0.1750906	0.3420580	0.0209907	0.3900305	0.0794040	0.2582342	0.1210918	0.6020976	0.4470466	0.5563614	0.1181048	0.7593373	0.7170806	0.7920019	0.7270340	0.4120193	0.3882918	0.6302539	0.0884757	0.2192828	0.6427109	0.5932539	0.2286269	0.1479782	0.3923700	0.3525058	0.5895982	0.7192628	0.4493200	0.6788141	0.2759255	0.5171451	0.3378094	0.1678084	0.6038711	0.6346360	0.0940486	0.6863687	0.3484270	0.5686004	0.0191737	0.7050035	0.4973580	0.6467621	0.1716870	0.2183527	0.6840650	0.7151844	0.7175747	0.4302790	0.4459088	0.5617847	0.3133687	0.7560532	0.2219515	0.6437118	0.6397818	0.4111541	0.0582466	0.6457647	0.0356048	0.1257826	0.5373112	0.0968851	0.1178925	0.1160927	0.7098034	0.6852486	0.1362739	0.7019057	0.5659909	0.4093507	0.0418472	0.4790762	0.3108491	0.0719803	0.7254268	0.7025420
400	0.6434832	0.0163742	0.2499683	0.3103996	0.0334578	0.4295895	0.0626950	0.2143383	0.0811597	0.7413558	0.4845118	0.4419253	0.0957393	0.7238734	0.6929951	0.6736784	0.6986342	0.4207463	0.3402694	0.6266406	0.0962039	0.1978572	0.6805320	0.9581671	0.1486450	0.1100693	0.3684142	0.3339917	0.5782970	0.6796071	0.3897413	0.6632927	0.3352180	0.4447591	0.2183486	0.1530511	0.7368295	0.6880767	0.1025293	0.5845448	0.2336865	0.7115984	0.0086481	0.4078631	0.4755744	0.6328985	0.1370199	0.2677262	0.7597082	0.6239409	0.7240589	0.4434968	0.4987752	0.7020426	0.3706498	0.5937928	0.2551548	0.5258549	0.7772995	0.4152143	0.0400902	0.6492504	0.0151487	0.0457007	0.3653981	0.0567317	0.0640259	0.1214653	0.7064272	0.5717342	0.1818324	0.6706940	0.5487924	0.4023257	0.0351311	0.4400172	0.2324392	0.0650408	0.6698810	0.6576699
450	0.5852593	0.0204650	0.3254267	0.3412504	0.0157549	0.5262053	0.0795834	0.2067895	0.1162420	0.7576948	0.5537700	0.4903072	0.1280246	0.6574186	0.7090052	0.8041127	0.7170921	0.4415172	0.3336202	0.7147164	0.0493245	0.1836146	0.7919144	0.7025022	0.1542041	0.1426071	0.4227337	0.3298612	0.6156786	0.6695311	0.4276503	0.6576015	0.2766743	0.4528657	0.1889236	0.2290079	0.7419436	0.6352817	0.0910638	0.4461187	0.3190553	0.4722002	0.0511799	0.6457692	0.4204686	0.7075330	0.1215388	0.2470909	0.9183836	0.6899446	0.7678236	0.4513717	0.4711422	0.6046695	0.3189362	0.8254883	0.1364828	0.5310097	0.7613652	0.4416685	0.0991282	0.6652425	0.0240051	0.0967762	0.4192836	0.0681570	0.0609360	0.1515289	0.6057521	0.6548415	0.2087338	0.7068838	0.4792421	0.3666340	0.0175950	0.4453473	0.3458849	0.0822906	0.6559845	0.7961242
500	0.5417919	0.0586728	0.2792873	0.3672661	0.0325755	0.4534503	0.1114048	0.2406508	0.1229626	0.6281518	0.3517735	0.4621961	0.2257157	0.6415268	0.7028114	0.9074628	0.5934504	0.5115289	0.3447612	0.6460572	0.1065487	0.1516181	0.6736640	0.7329720	0.1305021	0.1016617	0.4095050	0.3145714	0.5766913	0.6465398	0.4313575	0.6019462	0.2858398	0.4675523	0.1148604	0.2417536	0.7512167	0.6384794	0.1081672	0.5338276	0.3221979	0.4172843	0.0202450	0.5873309	0.4524013	0.7625894	0.1324436	0.2536558	0.8337566	0.6848890	0.6796020	0.3863957	0.4619988	0.4741251	0.4023710	0.8053541	0.1785028	0.6584711	0.9534416	0.3691039	0.1013742	0.6974399	0.0142774	0.0996312	0.4408841	0.1256894	0.1036528	0.1402289	0.5846776	0.4802938	0.1148861	0.7818039	0.4696018	0.3244459	0.0175907	0.4504373	0.2412819	0.0367327	0.7790794	0.6252206
550	0.5073039	0.0404630	0.3518395	0.4119797	0.0075398	0.5146641	0.0629867	0.1940568	0.0697961	0.7667685	0.4805852	0.3603438	0.2165457	0.5721446	0.6622236	0.8113129	0.7949328	0.3808041	0.3736901	0.7363468	0.0336211	0.5035132	0.8639415	0.7300512	0.1915947	0.1529996	0.3964672	0.3360263	0.6448955	0.7483779	0.4654031	0.0889684	0.3349366	0.1505572	0.1603544	0.1865825	0.7827492	0.6433896	0.2512987	0.5289223	0.0817886	0.4933119	0.0173497	0.6791369	0.5266221	0.7145962	0.1558625	0.2864916	0.7331839	0.3468267	0.4352492	0.3573320	0.4721447	0.5024244	0.2881752	0.7067899	0.1941642	0.6142350	0.7134038	0.3356228	0.0741598	0.5551008	0.0151759	0.2515326	0.3737257	0.1043407	0.0657501	0.1457984	0.5876681	0.4860919	0.3924180	0.5392215	0.5711379	0.5114768	0.0205925	0.3752855	0.3031815	0.2373123	0.8462765	0.8208595
600	0.4869532	0.0313653	0.4167123	0.3912837	0.0032635	0.5203987	0.0786560	0.2763761	0.0670146	0.7115070	0.3323335	0.4744164	0.2617965	0.7526355	0.6319385	0.7376368	0.7034969	0.4526081	0.3901296	0.7815557	0.0838714	0.5993124	0.5364321	0.8257085	0.1697265	0.1573489	0.4271257	0.3066491	0.7700082	0.7462738	0.4303940	0.0096649	0.3162745	0.1001175	0.2287599	0.1585551	0.7594022	0.6633955	0.3078221	0.5167604	0.0456458	0.6595779	0.0330634	0.6766437	0.5253588	0.5869562	0.1279262	0.2323685	0.8092999	0.4476235	0.4125302	0.4251960	0.4343413	0.5848348	0.2269135	0.8291428	0.2900134	0.7123202	0.5268888	0.4485095	0.0296058	0.6609932	0.0374476	0.2062939	0.5138433	0.0890909	0.0901444	0.2149135	0.5770236	0.5924432	0.3878026	0.6174225	0.4829742	0.4141631	0.0407142	0.3692736	0.3254038	0.2923994	0.7046080	0.5722032
650	0.5561215	0.0759579	0.3985571	0.3911851	0.0050173	0.4935278	0.1029744	0.3242083	0.0365108	0.7442809	0.4537579	0.4621442	0.0841484	0.7199902	0.6237525	0.6772810	0.6070639	0.5228879	0.3499451	0.7986377	0.0858314	0.6241384	0.6739992	0.6538675	0.1580677	0.1290598	0.3545292	0.2980704	0.8845978	0.6507088	0.4095102	0.0199567	0.4245494	0.0533278	0.3288999	0.1512700	0.8028726	0.7763825	0.2846546	0.5192974	0.0632662	0.4715941	0.0282164	0.5677632	0.4690861	0.7035625	0.1432806	0.2075845	0.7907710	0.4247099	0.3973543	0.3334464	0.5067946	0.6364019	0.2891031	0.7258685	0.2981984	0.5238607	0.4889545	0.3572454	0.0517453	0.7336241	0.0770158	0.1985084	0.4493665	0.0314295	0.1204838	0.1247707	0.6555546	0.5414510	0.3282563	0.5672121	0.5004822	0.4665098	0.0301521	0.3964234	0.4833090	0.2697720	0.7465989	0.7031829
700	0.7448158	0.0458167	0.4576470	0.3557202	0.0063342	0.5568143	0.1070904	0.3521344	0.0520807	0.6765886	0.4789728	0.5273251	0.0948961	0.6689450	0.6333082	0.6878920	0.7488534	0.4217752	0.3295074	0.7731019	0.0990793	0.7108435	0.6541181	0.6586156	0.2000489	0.1299152	0.3969778	0.3762321	0.7225850	0.6537867	0.3888266	0.0131282	0.3252208	0.0803096	0.4141403	0.1670131	0.7657169	0.6002509	0.2786917	0.6094708	0.0176500	0.5192226	0.0058056	0.5400128	0.3980985	0.6631765	0.2067206	0.2238245	0.6607335	0.3903852	0.3669619	0.3177006	0.4679795	0.7427602	0.2849037	0.7256781	0.3441615	0.5085632	0.5720260	0.4300285	0.0512242	0.7212157	0.0616756	0.2700632	0.4539670	0.0331068	0.1638131	0.0960646	0.6041983	0.5652736	0.3870552	0.6337002	0.4439642	0.5126478	0.0261115	0.3753446	0.2999514	0.2253610	0.6854525	0.7244073
750	0.7262336	0.0428638	0.3834111	0.3848351	0.0141313	0.4916597	0.1195967	0.3319665	0.0669028	0.8019997	0.3713312	0.4668378	0.0976943	0.6681139	0.7715184	0.6572312	0.7382984	0.5178506	0.3090202	0.8663436	0.0865733	0.8287825	0.6099424	0.6612499	0.1684050	0.1149274	0.3306358	0.2792041	0.7934316	0.7163147	0.4803293	0.0134707	0.3675446	0.0750541	0.3936193	0.2046326	0.7548915	0.5614018	0.2575773	0.5617470	0.0392996	0.4779974	0.0174849	0.5363939	0.4077890	0.5504929	0.2102265	0.2395245	0.6938790	0.4203607	0.3850415	0.3606420	0.5202690	0.7400544	0.3160318	0.6048110	0.3963243	0.4633537	0.5741173	0.3911072	0.0680089	0.6265306	0.0439102	0.2843665	0.4171994	0.0389868	0.2105755	0.1383171	0.6713677	0.5104853	0.4215094	0.5357953	0.3739710	0.4538682	0.0548691	0.3493614	0.4183127	0.2091491	0.6678958	0.6246255
800	0.6467808	0.0226645	0.2826677	0.4603233	0.0223549	0.3805539	0.0726208	0.3111194	0.0329194	0.7197577	0.4671583	0.5544383	0.0921226	0.7203620	0.7268427	0.6318802	0.6061333	0.4867697	0.4284510	0.7650208	0.1071766	0.7719801	0.7114318	0.7619205	0.2278900	0.1376595	0.4398473	0.3193196	0.7372457	0.6333672	0.4875791	0.0094655	0.2493982	0.0716463	0.3929069	0.1605509	0.6634800	0.7146122	0.1580176	0.5594631	0.0351353	0.5965257	0.0145401	0.4533917	0.4704904	0.4783748	0.2756183	0.2344741	0.8010084	0.3963894	0.4562777	0.2697731	0.6132444	0.7182293	0.2671896	0.8323779	0.4443800	0.6128873	0.5169756	0.4386775	0.0693736	0.6537915	0.0478588	0.3742951	0.5396087	0.0228371	0.2306835	0.1475450	0.5834893	0.5126450	0.4470872	0.6106509	0.5690577	0.4554671	0.0374701	0.4629139	0.3333431	0.2262533	0.6835500	0.7166226
850	0.6384919	0.0119473	0.2933990	0.4310840	0.0216626	0.4200195	0.1091354	0.2586671	0.0324309	0.7667130	0.3705867	0.5066340	0.0601257	0.7313076	0.7385661	0.6897793	0.6357964	0.3916760	0.3818797	0.7033507	0.0807553	0.6980864	0.4924822	0.8297616	0.2381545	0.1378103	0.3410539	0.3833133	0.7043776	0.6694167	0.4350223	0.0077818	0.2874156	0.0525690	0.3581164	0.2360795	0.7268269	0.7687104	0.2361001	0.4785696	0.0144652	0.6128741	0.0137462	0.4346554	0.3549019	0.5284024	0.2351449	0.3088501	0.6564679	0.3867496	0.4942652	0.3663500	0.5345320	0.6998748	0.1977481	0.8615051	0.4997812	0.5977394	0.5176082	0.4499610	0.0924416	0.6588766	0.0298248	0.2716454	0.5472560	0.0157206	0.1025023	0.1069521	0.6111219	0.5268343	0.5212864	0.5784450	0.4678743	0.4473280	0.0423568	0.4164082	0.4132845	0.2680421	0.7252345	0.8316994
900	0.5833307	0.0203815	0.2261916	0.4424628	0.0143275	0.4234233	0.0470315	0.3077183	0.0579135	0.8008597	0.3923745	0.4440685	0.1693274	0.6797536	0.7788930	0.6274540	0.6221322	0.4406917	0.2973373	0.8209849	0.0533962	0.5883280	0.6529395	0.7115624	0.1624226	0.0910784	0.3819604	0.2841915	0.5980574	0.6803286	0.4750190	0.0063155	0.2824047	0.0405545	0.3338031	0.2080612	0.7179697	0.6104325	0.2671154	0.4969343	0.0293421	0.5104751	0.0128892	0.4861468	0.5394652	0.3956410	0.2119210	0.2763086	0.7177695	0.5039322	0.3963603	0.3823824	0.5891686	0.6984613	0.2459190	0.7078722	0.3833990	0.6108060	0.5497106	0.3531388	0.0531518	0.7361030	0.0672010	0.1545579	0.5869048	0.0258898	0.1723103	0.1444105	0.6308823	0.5183141	0.3975072	0.6081954	0.5412778	0.4480625	0.0225615	0.2785737	0.3563356	0.2746134	0.6919224	0.7433424
950	0.6352365	0.0539754	0.3462998	0.4061156	0.0120783	0.4641746	0.0302400	0.3419293	0.0222058	0.7731486	0.5305557	0.5235202	0.2322560	0.8242692	0.6813169	0.6032650	0.5952273	0.4052528	0.2504215	0.7186111	0.0602867	0.7580709	0.5597949	0.7252580	0.2301553	0.1402613	0.3355014	0.3696244	0.6155854	0.6862696	0.4763384	0.0235067	0.2565874	0.0315721	0.2670094	0.2575293	0.6776229	0.7753791	0.2229598	0.4868398	0.0132996	0.5504358	0.0212629	0.5008873	0.3772599	0.4900848	0.1893440	0.2166696	0.7538000	0.4168303	0.4095533	0.5324617	0.5189385	0.6611601	0.2032630	0.6645465	0.4068092	0.5565036	0.5391526	0.4540780	0.0513093	0.7667060	0.0367921	0.3143448	0.6431965	0.0314079	0.1565324	0.1439003	0.6536634	0.4876403	0.4837792	0.6257069	0.5544626	0.5031607	0.0155530	0.3905426	0.5993106	0.2054003	0.6158326	0.7014330
1000	0.5213901	0.0624818	0.3895843	0.3265160	0.0233709	0.5276134	0.0471409	0.3172779	0.0145368	0.6264077	0.3597250	0.5358837	0.2071154	0.8363737	0.5237954	0.6914260	0.5899027	0.3089861	0.2963977	0.6540744	0.1221080	0.5937718	0.6184255	0.7683824	0.1535880	0.1080010	0.4030150	0.3949843	0.8351384	0.8208317	0.4947497	0.0024674	0.2688993	0.0635085	0.2520830	0.2423359	0.6820940	0.7185403	0.3130684	0.6081684	0.0313804	0.5433383	0.0087655	0.6070401	0.4113677	0.3658424	0.2235975	0.2324133	0.7013355	0.5387834	0.4859365	0.3859643	0.5130476	0.8041088	0.2367073	0.6980002	0.3267234	0.5685899	0.5922590	0.3365408	0.1014511	0.7665270	0.0325531	0.2567836	0.5830146	0.0125326	0.1215020	0.1479020	0.7395376	0.5333139	0.5011036	0.6712304	0.4313401	0.5489249	0.0432546	0.3831851	0.5389467	0.1797831	0.6992066	0.8630723

0	0.6746535	0.0179137	0.3725770	0.4052033	0.0163955	0.5064868	0.1083426	0.3797415	0.0262287	0.6849259	0.3862325	0.4556667	0.0874449	0.7986336	0.7727024	0.7515868	0.5830155	0.3785910	0.3496330	0.6738221	0.1281397	0.7060095	0.6270467	0.6385759	0.2367177	0.1233207	0.4090094	0.3790446	0.7118229	0.7387457	0.4771514	0.0175446	0.4121095	0.0420031	0.2958657	0.2622065	0.6952981	0.5508832	0.3205475	0.4836401	0.0966068	0.4962487	0.0074441	0.5355576	0.3978356	0.3502571	0.2444977	0.1882484	0.7772624	0.4474167	0.3849224	0.3701728	0.3999000	0.6225401	0.3584330	0.7286493	0.4768677	0.4593383	0.5586305	0.3744252	0.0904670	0.7679740	0.0535998	0.1598238	0.4670141	0.0173387	0.2241393	0.1413365	0.6517799	0.6450673	0.5516565	0.6122093	0.5969578	0.4383318	0.0700927	0.3963823	0.3355723	0.2625178	0.6785637	0.6924482
50	0.5496140	0.0423676	0.2909796	0.4001524	0.0138451	0.0814347	0.0464477	0.2254549	0.0351789	0.7167544	0.2690914	0.5734488	0.0346486	0.6020622	0.6556589	0.7562718	0.6656169	0.0925995	0.3614620	0.8924183	0.0789120	0.5368755	0.6561806	0.6617796	0.5049254	0.0495374	0.4162591	0.5099615	0.6528126	0.2093272	0.4275659	0.0008034	0.2275259	0.0416383	0.1728987	0.3105179	0.5812112	0.6995835	0.2071786	0.5737602	0.0450017	0.4824362	0.0720949	0.4714068	0.3830828	0.3673250	0.4087767	0.2164481	0.7322348	0.4545788	0.5258115	0.4804314	0.6298100	0.6470766	0.3497993	0.8619259	0.3316111	0.0652620	0.7809239	0.2925125	0.1699010	0.5371955	0.3508602	0.2673340	0.5564227	0.0398053	0.3585350	0.3332096	0.4932329	0.6158662	0.5542288	0.5527540	0.7835752	0.5063814	0.0195077	0.1556350	0.3464027	0.2553021	0.5752993	0.6670900
100	0.3419081	0.0447707	0.2944911	0.3228624	0.0057108	0.0242718	0.0237886	0.2098447	0.0295124	0.7369979	0.1982043	0.5362940	0.0665691	0.7801638	0.7066609	0.9258241	0.7045063	0.0305144	0.2745945	0.7077917	0.0690047	0.5723773	0.7342504	0.7029879	0.4073118	0.0444741	0.4119227	0.5387629	0.8356151	0.0679733	0.3518145	0.0318640	0.1765732	0.0351622	0.2167289	0.2175093	0.6267648	0.5701706	0.1775931	0.4159468	0.0304256	0.4340981	0.0601041	0.5554371	0.1768107	0.4281712	0.4729494	0.2819778	0.6072015	0.4624107	0.4182882	0.4826987	0.6088971	0.4697461	0.4592437	0.7350434	0.1556961	0.0649946	0.5443579	0.3299529	0.1171378	0.3066799	0.4947263	0.3960439	0.5393285	0.1492351	0.4866347	0.4395893	0.3304822	0.6152732	0.6329752	0.4826919	0.5351362	0.2431471	0.0166475	0.0412101	0.6025527	0.2213998	0.6069729	0.7193571
150	0.1733975	0.0802757	0.4646202	0.2606357	0.0060356	0.0338767	0.0274091	0.3451511	0.0596706	0.6984520	0.1637583	0.6408094	0.0973123	0.8156663	0.6969571	0.6906833	0.5970086	0.0078753	0.3679365	0.7703067	0.0505994	0.5768871	0.6797524	0.6220065	0.5006999	0.0156533	0.4129930	0.4993413	0.7623211	0.0526084	0.2369317	0.0133153	0.1634680	0.0175023	0.2223507	0.2855009	0.4453361	0.6048619	0.2071248	0.4471867	0.0268944	0.4225381	0.0837012	0.2761071	0.1584561	0.4266011	0.4932861	0.3072444	0.8813015	0.4636529	0.1844222	0.4871967	0.7362760	0.4560157	0.4630038	0.9866549	0.1662466	0.0518169	0.7313784	0.2599091	0.1887325	0.1202945	0.4637923	0.5355765	0.7366572	0.2066898	0.6117601	0.5679037	0.2963244	0.5609557	0.7749683	0.6080053	0.4766733	0.1946821	0.0232705	0.0162653	0.5219103	0.1707772	0.5573393	0.4941949
200	0.0864306	0.2275095	0.7234472	0.1842554	0.0126627	0.0142268	0.0180953	0.3117326	0.0535084	0.7293681	0.1515951	0.5259370	0.1229189	0.7502014	0.7772255	0.7593554	0.5163552	0.0027790	0.3821621	0.8426540	0.0303272	0.4771741	0.5942356	0.6705625	0.4437572	0.0256026	0.3747569	0.5913260	0.7329643	0.0432764	0.1301168	0.0046982	0.1976808	0.0133050	0.2142929	0.4170712	0.6739255	0.4569079	0.2528257	0.5065278	0.0552398	0.2853164	0.0713574	0.3282331	0.1383530	0.5569264	0.4676008	0.2381922	0.7025162	0.4765540	0.1459268	0.4496921	0.7371820	0.6331185	0.4173507	0.6965682	0.1264421	0.0759056	0.6601274	0.2904163	0.1328259	0.1321774	0.6639357	0.5352896	0.8439497	0.2887860	0.7573209	0.5547499	0.3731871	0.6880260	0.6259917	0.5817479	0.3415523	0.1723755	0.0266282	0.0074128	0.4553038	0.1611685	0.5882328	0.5046792
250	0.0915071	0.5554735	0.8105605	0.1765471	0.0734629	0.0119203	0.0092142	0.4054473	0.0480521	0.7061769	0.1729131	0.5373076	0.1494496	0.6894502	0.6016521	0.6844141	0.6041649	0.0055700	0.4301608	0.8072921	0.0280782	0.4691194	0.5590722	0.7375219	0.4872769	0.0483160	0.2697153	0.4190971	0.8610784	0.0330666	0.2535686	0.0044463	0.1791948	0.0187746	0.2809381	0.3143127	0.5928490	0.4544328	0.2525197	0.5318339	0.0193539	0.3643522	0.0563086	0.2501657	0.1435267	0.2943055	0.4161203	0.2459865	0.7276981	0.3886321	0.0976752	0.5504939	0.8190574	0.5817937	0.4906512	0.8233513	0.0786152	0.0550579	0.6146337	0.3426205	0.1422786	0.0679718	0.5308215	0.6377312	0.6224757	0.1940199	0.6359601	0.5444000	0.3776700	0.5065937	0.5566023	0.5321012	0.3802804	0.0991853	0.0236944	0.0288825	0.5785383	0.1835352	0.5367424	0.6207442
300	0.1498402	0.6880961	0.6834736	0.1100304	0.1906655	0.0381787	0.0111324	0.4343549	0.0480326	0.7912864	0.2441702	0.5867072	0.1464454	0.7464523	0.6029821	0.7136936	0.6245536	0.0101727	0.4728695	0.8403357	0.0191942	0.5603151	0.6917674	0.8302477	0.3731673	0.0766993	0.2784319	0.5373179	0.6771608	0.0242443	0.3107844	0.0058731	0.1190572	0.0315447	0.2991818	0.3010506	0.7247766	0.4958026	0.1580836	0.4702773	0.0319148	0.3099976	0.0710499	0.1887217	0.0949983	0.2123887	0.3712399	0.3022813	0.7634241	0.4607021	0.1291559	0.3995295	0.7642390	0.6531083	0.5807502	0.6856650	0.0949590	0.0511064	0.6542286	0.4146400	0.1525730	0.1262612	0.4260695	0.5226256	0.6258639	0.2483188	0.6561980	0.6657799	0.3696895	0.5382423	0.6926887	0.6133089	0.3588786	0.1585569	0.0136675	0.0102608	0.5864236	0.1848948	0.5775828	0.6184949
350	0.1963362	0.7016011	0.5959448	0.1388767	0.0740174	0.0133509	0.0178337	0.4404121	0.0471926	0.7419786	0.1931515	0.4989825	0.1126998	0.6558406	0.7548353	0.6458708	0.6609235	0.0027996	0.4640568	0.6963574	0.0210278	0.5217179	0.5626520	0.6872320	0.3713378	0.0778532	0.2249276	0.4950705	0.6812268	0.0339552	0.2093682	0.0049707	0.1409822	0.0440545	0.2125844	0.3180576	0.7064301	0.4368293	0.1876127	0.5509502	0.0336240	0.5376924	0.0769708	0.2618119	0.0827044	0.2301180	0.4251071	0.2759214	0.8075254	0.4069042	0.1015302	0.5317432	0.6220763	0.4437179	0.5669623	0.6850575	0.1074000	0.0538848	0.6772435	0.3302581	0.1911637	0.0762420	0.4876364	0.5440652	0.8653752	0.3024763	0.6136646	0.5899147	0.3629822	0.5285998	0.6105952	0.5244481	0.5346953	0.1284239	0.0148900	0.0172790	0.5168965	0.1605203	0.4888490	0.5015337
400	0.2836157	0.6739877	0.7050568	0.1358755	0.0417611	0.0078433	0.0340456	0.3649379	0.0292629	0.7227545	0.2326804	0.6021460	0.0864332	0.7192474	0.7338365	0.6923945	0.5928642	0.0009363	0.5264920	0.6466990	0.0339984	0.5785085	0.6758782	0.6116058	0.4810285	0.0746592	0.2332733	0.4394393	0.8054203	0.0311022	0.3693893	0.0036469	0.2233229	0.0201266	0.2007849	0.3376440	0.6882698	0.4204463	0.1279434	0.5458343	0.0650941	0.3789274	0.0673623	0.3109615	0.0916437	0.4252801	0.4792480	0.3407357	0.9018124	0.4835686	0.1002912	0.4713223	0.5441825	0.5189703	0.5771351	0.6799653	0.0901928	0.0508841	0.6348666	0.4020204	0.1523935	0.0890525	0.4134337	0.4138032	0.6448144	0.2410486	0.6209029	0.6841904	0.2506638	0.6203254	0.6812368	0.6132529	0.3141209	0.1175977	0.0245267	0.0114516	0.5918752	0.1585791	0.5211539	0.5244087
450	0.3052691	0.4242485	0.6155800	0.1720470	0.0230614	0.0118264	0.0355610	0.4010853	0.0206363	0.8116540	0.2023091	0.5944377	0.1152164	0.7784578	0.7472075	0.7331006	0.6433789	0.0057962	0.4369617	0.6867895	0.0186069	0.5735570	0.6057381	0.5759605	0.4501750	0.0411148	0.2175463	0.6035622	0.7847352	0.0378378	0.3707537	0.0049705	0.1454492	0.0390829	0.2174763	0.2965326	0.6287105	0.4959827	0.2981847	0.5705866	0.0307131	0.3636164	0.0480157	0.3022142	0.0841462	0.3318941	0.4719903	0.2474872	0.8367888	0.3838745	0.1126140	0.5354723	0.6989496	0.5649095	0.5028834	0.6777459	0.0865588	0.0526319	0.6652394	0.3982363	0.1759850	0.1314780	0.4534297	0.4893454	0.7114280	0.2569592	0.6034342	0.6139662	0.3270401	0.6352290	0.6352997	0.6109178	0.4789169	0.1046915	0.0260353	0.0154438	0.6316308	0.1366710	0.5693149	0.5256411
500	0.3611470	0.4162172	0.6641918	0.1662240	0.0152036	0.0302618	0.0531364	0.3529811	0.0486791	0.7214186	0.2149346	0.5416979	0.1381533	0.7573030	0.6776639	0.6798192	0.6383020	0.0362506	0.4180954	0.6155279	0.0211009	0.5402948	0.6816211	0.7462226	0.4216580	0.0898645	0.2171568	0.3969710	0.6177743	0.0447643	0.2821363	0.0032964	0.1669486	0.0366797	0.2019076	0.3403943	0.5892384	0.3767687	0.2136553	0.4663023	0.0395247	0.3804245	0.0669714	0.2718645	0.1508171	0.4495422	0.4648774	0.2406863	0.6650269	0.3898238	0.2147533	0.5670980	0.6016121	0.5415955	0.5686885	0.8608606	0.1493415	0.0741439	0.6884274	0.3846621	0.1714380	0.2424177	0.4756719	0.4863908	0.9432664	0.3626071	0.6725650	0.6229085	0.3105797	0.4741168	0.5729218	0.4494349	0.5112921	0.2139175	0.0409689	0.0317826	0.5876210	0.1405871	0.4769565	0.5846605
550	0.4593081	0.2534148	0.6543254	0.2791105	0.0345760	0.5023592	0.1097327	0.4329147	0.0386808	0.7209043	0.3170684	0.4692222	0.2227822	0.6698950	0.5801740	0.8861828	0.6704371	0.3042023	0.4181531	0.7578915	0.0077433	0.6182087	0.5937440	0.7232516	0.2378402	0.2418046	0.1675011	0.4087924	0.8253974	0.5490801	0.4015104	0.0038792	0.1448758	0.0496985	0.3945217	0.2550426	0.6895206	0.3726916	0.2610068	0.6066915	0.0610742	0.4225160	0.0802246	0.2030049	0.2682905	0.3165501	0.2666235	0.3794366	0.7155586	0.3364887	0.2901980	0.3394511	0.5366773	0.4573226	0.5998420	0.8026076	0.3170313	0.3336832	0.5699381	0.4165646	0.1553709	0.5678900	0.2641367	0.5184413	0.6617702	0.0874200	0.5818966	0.4383156	0.5118683	0.7762690	0.6315078	0.3688922	0.4297924	0.3084827	0.0607658	0.5240411	0.6490264	0.1659231	0.5916029	0.5719558
600	0.5408741	0.1387548	0.4603644	0.2774011	0.0348177	0.4963186	0.0764716	0.3199197	0.0236731	0.8084297	0.4043190	0.5711399	0.0798379	0.7599699	0.6285169	0.6800592	0.6760456	0.4742016	0.3216491	0.6956073	0.0279328	0.6700903	0.5595138	0.5463559	0.2043009	0.2026660	0.1518599	0.3812938	0.7678510	0.6154517	0.3555422	0.0090766	0.0939269	0.0411603	0.5050860	0.3352158	0.7526083	0.4575851	0.2643612	0.5077392	0.1215729	0.5099687	0.0583309	0.2662713	0.3120182	0.3649105	0.2720477	0.2418186	0.6291128	0.3584009	0.4244083	0.2733400	0.5131691	0.5242041	0.5602539	0.8273953	0.4039247	0.3697828	0.6424355	0.3857659	0.1328241	0.6895675	0.1498730	0.4401516	0.5845887	0.0195134	0.5273534	0.3258271	0.5204293	0.5885643	0.5417123	0.4197486	0.3656233	0.4396404	0.0895031	0.5079473	0.4201245	0.1695963	0.5868192	0.6605623
650	0.6225049	0.0482167	0.3000836	0.3467221	0.0205184	0.5809463	0.1393318	0.2189522	0.0243330	0.6830363	0.4421195	0.5566718	0.0728097	0.7841895	0.6565048	0.7083161	0.6233392	0.4607520	0.4095933	0.7292512	0.0435581	0.7444724	0.7682026	0.7864790	0.2583971	0.1587787	0.2175817	0.3457780	0.7164754	0.6307398	0.5378870	0.0015426	0.1134868	0.0718100	0.4194626	0.2533870	0.7341200	0.6430599	0.2866042	0.6582769	0.0332856	0.6036561	0.0200475	0.3595011	0.3773504	0.3367581	0.2183933	0.1503267	0.6971824	0.3712567	0.4721513	0.3391913	0.5814362	0.6090780	0.4998606	0.8127983	0.3387788	0.4342102	0.5383816	0.5781467	0.0749173	0.6367451	0.1472232	0.3584649	0.4188672	0.0374507	0.3301699	0.2348776	0.6240414	0.7539584	0.5275851	0.5153361	0.4962670	0.5273185	0.0883171	0.4869423	0.2817572	0.2042281	0.7430376	0.7344691
