"Time"	G1	G3	G7	G8	G5	G22	G4	G83	G6	G88	G85	G89	G54	G86	G87	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G23	G82	G80	G58	G31	G50	G51	G78	G94	G95	G93	G91	G90	G2	G69
700	0.3491209	0.4720413	0.6088694	0.4680007	0.0441838	0.7906054	0.4310008	0.6374859	0.3747832	0.6640450	0.6165028	0.4018968	0.0247413	0.7407052	0.3415393	0.1517337	0.3989417	0.1659356	0.0194516	0.6132456	0.4591915	0.5045298	0.6370755	0.5636524	0.1101273	0.6555006	0.1329806	0.1625519	0.6532318	0.0396047	0.0590118	0.0162654	0.4333964	0.3980947	0.6974769	0.5864283	0.2275060	0.6917213	0.3973754	0.6869051
750	0.2883842	0.5133794	0.5708462	0.6581730	0.0289072	0.5898808	0.2691254	0.5953938	0.4793771	0.6935026	0.5923563	0.4458241	0.0073500	0.6658475	0.3473874	0.1735418	0.3446977	0.2870170	0.0184360	0.6767804	0.5109723	0.4954139	0.6187827	0.6042297	0.1358253	0.6899136	0.0884544	0.1114391	0.6194881	0.0216841	0.0816154	0.0126447	0.5163089	0.4237855	0.6010197	0.4529020	0.3407686	0.6523220	0.3972802	0.6052216
800	0.2892523	0.5418584	0.6487554	0.6297657	0.0459966	0.7992585	0.2347780	0.6661782	0.4769205	0.7550365	0.5570934	0.4604371	0.0209891	0.6966247	0.4293326	0.1862547	0.4040876	0.2403247	0.0108465	0.7084437	0.6188642	0.5293537	0.6911107	0.6696065	0.2154923	0.6608942	0.1041039	0.0846545	0.7493150	0.0606752	0.0473348	0.0054610	0.3807201	0.2904700	0.7019329	0.6063294	0.2681466	0.6865693	0.3431372	0.7252004
850	0.2862384	0.4134450	0.6137580	0.5660571	0.0744190	0.6486488	0.2062104	0.7012277	0.4811636	0.7835239	0.6100050	0.3896209	0.0058999	0.7894177	0.4852717	0.2722061	0.3983895	0.4108766	0.0302737	0.7683992	0.4998198	0.5014678	0.8362839	0.6466985	0.2264422	0.6411894	0.0877998	0.0687903	0.6528901	0.0178068	0.0744620	0.0122405	0.4875126	0.2461650	0.7749168	0.5174612	0.2492722	0.6821209	0.3936206	0.6346008
900	0.3381315	0.3848661	0.6772010	0.6595868	0.0518852	0.6166157	0.1641791	0.6425717	0.4794616	0.7191380	0.4263852	0.3582374	0.0065415	0.6225683	0.6184270	0.2527386	0.3795197	0.4945115	0.0192689	0.7337241	0.4075137	0.5384603	0.7210916	0.7892009	0.1737202	0.7017980	0.0647880	0.0459156	0.5875973	0.0306150	0.0315040	0.0022361	0.3771351	0.2590956	0.6620494	0.6258376	0.3170391	0.6832724	0.4429857	0.5869360
950	0.4211817	0.4021837	0.6514819	0.6754471	0.0552878	0.6886611	0.1101686	0.5975180	0.4752903	0.7144590	0.5415576	0.3310885	0.0051665	0.8162228	0.4881826	0.2249564	0.4399370	0.4223951	0.0208711	0.6865240	0.4677527	0.5503194	0.7368341	0.7137227	0.1632823	0.8194306	0.0983502	0.1002685	0.6217909	0.0294628	0.0805216	0.0031016	0.4240548	0.2686523	0.6864470	0.5806847	0.3209839	0.6260391	0.3436882	0.6050865
1000	0.3196742	0.4322870	0.7021409	0.6998031	0.0728911	0.6634104	0.2439028	0.6800841	0.4234940	0.7951838	0.5237712	0.2982994	0.0105637	0.5173845	0.4591657	0.2371777	0.4435830	0.3974354	0.0185822	0.6108806	0.5798222	0.5542551	0.7788937	0.7943844	0.2142424	0.6809729	0.0694281	0.1304879	0.6011942	0.0483250	0.0584170	0.0042149	0.4522111	0.3550273	0.7330359	0.5416696	0.2640475	0.6653263	0.3520458	0.6137443

0	0.3179484	0.5108112	0.7071165	0.5372498	0.0290529	0.6657104	0.1694052	0.6368404	0.5011228	0.7017382	0.5575669	0.3225338	0.0070914	0.6348732	0.6111969	0.2308668	0.5162088	0.5201117	0.0177169	0.6889541	0.5130273	0.6185377	0.6329755	0.7229652	0.1995275	0.6683525	0.0980323	0.0892312	0.6585533	0.0203896	0.0690381	0.0045171	0.5219687	0.2547204	0.5897165	0.5417319	0.2688653	0.6648467	0.4211008	0.6843016
50	0.2999242	0.4515459	0.6511145	0.5278576	0.0467891	0.6568129	0.1863186	0.6872939	0.3811206	0.3199804	0.6879011	0.3008158	0.0150131	0.7346118	0.3876063	0.2362399	0.3235238	0.2649170	0.0998937	0.6930422	0.1961599	0.4879057	0.5805602	0.9002268	0.3543896	0.6590829	0.0740069	0.0868675	0.6680982	0.0010286	0.0843570	0.0175787	0.4159293	0.3891191	0.7148133	0.4770317	0.2521969	0.6615394	0.3920949	0.7134539
100	0.3577397	0.4003533	0.6303408	0.6439668	0.0562082	0.7640211	0.1773931	0.6613192	0.4855895	0.3168608	0.5416287	0.3472917	0.0276768	0.7365265	0.3477365	0.2250284	0.4055616	0.2720544	0.1197140	0.6466433	0.1470292	0.4797236	0.6172332	0.6362703	0.3595565	0.8027479	0.0671993	0.1330615	0.5997199	0.0018786	0.0792350	0.0064622	0.4445952	0.3440324	0.7896597	0.6184761	0.1848940	0.6806540	0.4836747	0.8212332
150	0.3917706	0.4550299	0.7950069	0.4357936	0.0393723	0.6427913	0.1786903	0.7291397	0.4591037	0.2810763	0.6242995	0.3953932	0.0891303	0.6726823	0.5223652	0.2094127	0.3587686	0.1607327	0.1016382	0.7556693	0.1809800	0.5059519	0.4700667	0.6435118	0.2521125	0.6042835	0.0685129	0.1556148	0.7094104	0.0064373	0.1074227	0.0090802	0.5243677	0.2509469	0.6845137	0.5185053	0.2318568	0.6735222	0.4239781	0.6892472
200	0.3858229	0.4140721	0.5941575	0.5061077	0.0396233	0.5597354	0.2606164	0.6326474	0.4277738	0.2234800	0.5186294	0.5243268	0.1909163	0.7198711	0.4237128	0.1954087	0.4578921	0.0555521	0.1379488	0.6959566	0.1848493	0.5264781	0.4795360	0.6950007	0.3761889	0.7066253	0.0934743	0.1051763	0.6776453	0.0015081	0.0993199	0.0047357	0.3617196	0.3345137	0.6551684	0.5487975	0.2539860	0.7026861	0.4207937	0.6272738
250	0.3415213	0.4408731	0.6137846	0.5343109	0.0790544	0.6599368	0.2499172	0.6278205	0.5436983	0.1620656	0.6198076	0.6141161	0.1294556	0.6072616	0.3489909	0.1721514	0.4290928	0.0189293	0.1616510	0.6519066	0.1234604	0.4959927	0.5960281	0.6299475	0.4581587	0.7229815	0.0952322	0.1312110	0.5884973	0.0062553	0.0771351	0.0341275	0.3271082	0.2508408	0.7365934	0.4577065	0.2431338	0.6529928	0.3347589	0.6809585
300	0.3828400	0.5193324	0.5371931	0.4685630	0.0498669	0.7418228	0.2988850	0.7723663	0.5024074	0.2606012	0.4507764	0.7031694	0.1508516	0.7240488	0.4285068	0.2374270	0.3570658	0.0082251	0.1634370	0.6904758	0.1361577	0.5962175	0.4858346	0.6184764	0.6157913	0.6347590	0.0731536	0.1336532	0.7701134	0.0022458	0.0627803	0.0188604	0.1867673	0.1451488	0.7037768	0.4144389	0.2229272	0.6776872	0.4224351	0.8109782
350	0.3050220	0.5202911	0.5838168	0.4883759	0.0393467	0.6364547	0.2515618	0.7770499	0.5184850	0.2233936	0.5640122	0.7302202	0.2687586	0.5835480	0.4161038	0.2121160	0.4454442	0.0077794	0.1647833	0.6570964	0.1829388	0.6063751	0.5292439	0.6854387	0.6121504	0.6909900	0.0765588	0.0880955	0.7126248	0.0122611	0.1121632	0.0762009	0.1720103	0.1506716	0.6703019	0.3607165	0.2288277	0.7631686	0.3372291	0.7111290
400	0.3656098	0.5225557	0.5813979	0.6647274	0.0646477	0.7091180	0.3140899	0.7168479	0.3989253	0.2313511	0.5166131	0.6270031	0.4966776	0.5945027	0.3148117	0.2293304	0.2670388	0.0191011	0.3036468	0.6821622	0.1659326	0.4651249	0.5591398	0.6849976	0.7388429	0.6110254	0.1409769	0.0642018	0.6434207	0.0159852	0.1097018	0.1990147	0.2688790	0.1205498	0.8356571	0.2843125	0.1979596	0.5905246	0.3447595	0.7470866
450	0.3287439	0.4355497	0.7702461	0.5475906	0.0768349	0.7645506	0.2143997	0.6667843	0.3854909	0.1910983	0.4651249	0.6948317	0.3628444	0.6822851	0.2520074	0.2717018	0.1954268	0.0022877	0.3520690	0.6204033	0.2017239	0.5768604	0.4636371	0.5512711	0.6920291	0.7072528	0.0966787	0.1288215	0.7196609	0.0446066	0.1370880	0.3323436	0.2517359	0.0973353	0.6843709	0.2983173	0.1736190	0.6631093	0.3478696	0.6992338
500	0.3463506	0.5020492	0.6231257	0.5555169	0.0518789	0.6887725	0.2718711	0.7750679	0.4681639	0.1353487	0.4306224	0.6850231	0.1796665	0.6059962	0.3244205	0.2962014	0.1923106	0.0061973	0.3468631	0.5832828	0.2230203	0.6278307	0.6903769	0.6623035	0.6711064	0.6304315	0.0956427	0.1148025	0.6179011	0.1757514	0.2627128	0.3768574	0.2227849	0.0590376	0.6344715	0.1481611	0.1947223	0.6676220	0.3993853	0.6724190
550	0.2985470	0.5196064	0.6341528	0.4843618	0.0325039	0.7386833	0.2622055	0.7098747	0.4482089	0.2432648	0.4813802	0.6502993	0.1508238	0.6419023	0.3350215	0.2677659	0.2528229	0.0176338	0.3430494	0.5439059	0.5459889	0.4609673	0.6378367	0.6443604	0.7177454	0.7477126	0.0725417	0.1088037	0.6440853	0.3126142	0.1393046	0.3519124	0.1707256	0.0853625	0.6705956	0.2152902	0.2409646	0.5521408	0.4724354	0.6359836
600	0.3483611	0.4970078	0.6078847	0.5194915	0.0533135	0.6957386	0.3446148	0.6975375	0.3068158	0.4937096	0.5010079	0.6847140	0.0690428	0.7234219	0.2753491	0.2297267	0.2560026	0.0137309	0.2404831	0.5827258	0.5812753	0.5720476	0.5675624	0.6749271	0.6805758	0.6181551	0.1063428	0.1156216	0.7653557	0.1421480	0.0965612	0.1876057	0.2314127	0.1212257	0.7602827	0.1473268	0.2047914	0.5582631	0.4840887	0.6492764
650	0.3222219	0.3985207	0.5603258	0.6783518	0.0328200	0.5980050	0.1651833	0.6686888	0.4878135	0.4913920	0.4772252	0.7411647	0.0225831	0.6302817	0.2347481	0.2181247	0.4367636	0.0378420	0.1268173	0.6564458	0.6341478	0.5898007	0.6480716	0.6733844	0.4268059	0.6175574	0.0496092	0.1035256	0.6652404	0.1050959	0.0703378	0.0880572	0.2892017	0.1212251	0.6752557	0.1787498	0.2042904	0.5832856	0.4293680	0.6912731
700	0.3279396	0.4987685	0.5466770	0.6219592	0.0814369	0.6946616	0.1774062	0.6237191	0.4909265	0.5348510	0.4771784	0.7888323	0.0126810	0.7220050	0.1790247	0.1841853	0.3245248	0.0193321	0.0756717	0.6489628	0.4934629	0.4397726	0.6348957	0.7274871	0.3828706	0.6216698	0.0615030	0.0986667	0.6839455	0.0627924	0.1031595	0.0548967	0.2404845	0.1146464	0.7109116	0.2065301	0.1343281	0.6163996	0.4718755	0.8305531
750	0.3458118	0.3899154	0.5330166	0.5552219	0.0628089	0.8573899	0.2149033	0.5198753	0.4299215	0.6820120	0.3678147	0.6218951	0.0079346	0.6661006	0.1859173	0.2603046	0.3424244	0.0142718	0.0397472	0.6148188	0.4562444	0.5131072	0.5823684	0.6663586	0.3342088	0.7009096	0.1197128	0.0926972	0.7235564	0.0381039	0.1141399	0.0174307	0.3485619	0.1079618	0.7928611	0.2450050	0.1931081	0.5507620	0.4805572	0.7873924
800	0.3333829	0.5035095	0.4677092	0.4874298	0.0908527	0.7393804	0.2114089	0.5813578	0.3997606	0.6769652	0.4207124	0.4569378	0.0183706	0.6415011	0.3148379	0.2383087	0.4056552	0.0375936	0.0395678	0.5101964	0.4287857	0.4723008	0.7082911	0.6855644	0.2390336	0.6354235	0.1561821	0.1415640	0.7483674	0.0230063	0.0983178	0.0042776	0.4210622	0.1866602	0.8123961	0.3128677	0.2025826	0.6733668	0.3749244	0.6178174
850	0.4189542	0.4665331	0.5460315	0.4706321	0.0357574	0.7859529	0.2730648	0.6261225	0.4887505	0.7758989	0.5025777	0.3718917	0.0224382	0.5691519	0.4775116	0.2465213	0.4005130	0.0371120	0.0079962	0.6730228	0.4890791	0.5206588	0.6402769	0.5661270	0.1904944	0.7176739	0.0913232	0.1237612	0.7674012	0.0230306	0.1031028	0.0017557	0.3365254	0.1815262	0.6658069	0.4956749	0.1692796	0.6552726	0.3728894	0.6514467
900	0.2990150	0.4587897	0.5262506	0.5998050	0.0640210	0.7539834	0.2457944	0.6580395	0.4631128	0.6004663	0.4915295	0.4387977	0.0125004	0.6014070	0.3689667	0.2636079	0.4083136	0.0827314	0.0230755	0.5547061	0.4160100	0.5919277	0.6323990	0.6821276	0.1983291	0.7078759	0.0719478	0.0667377	0.7770082	0.0235580	0.0785981	0.0058551	0.4095365	0.1984182	0.5693483	0.4506006	0.2140680	0.6090779	0.4128753	0.6963280
950	0.4079756	0.5177540	0.7491759	0.5323140	0.0701100	0.5936559	0.2887058	0.6382432	0.5124949	0.7632264	0.6023735	0.2971943	0.0137151	0.6756589	0.4692487	0.2615576	0.5092155	0.2783450	0.0127450	0.6905152	0.4155547	0.4474587	0.6854071	0.6800894	0.2009509	0.7745568	0.1209025	0.0849577	0.7799911	0.0190814	0.0727853	0.0081903	0.5486612	0.2348657	0.7169693	0.4803726	0.2615504	0.6601506	0.4071881	0.7804991
1000	0.3734881	0.3859783	0.6028623	0.6434189	0.0416721	0.7505502	0.1775093	0.7518075	0.3863082	0.6937097	0.4061734	0.2797367	0.0182174	0.6518750	0.6317644	0.2396222	0.4918698	0.3945435	0.0210232	0.7159339	0.4694627	0.4695954	0.7749732	0.5662086	0.1710331	0.8299880	0.0880498	0.0924717	0.8042569	0.0232968	0.0406935	0.0019087	0.3432225	0.1760964	0.6447819	0.4898012	0.1826159	0.6777067	0.3908524	0.6297634

0	0.3093211	0.4887934	0.6342413	0.4819767	0.0313636	0.7215379	0.1809393	0.6583005	0.4959081	0.8288654	0.5240141	0.2894449	0.0074841	0.7117363	0.6098384	0.2702433	0.4777516	0.4631399	0.0063277	0.7149352	0.4845594	0.5842306	0.8488541	0.6584813	0.2726633	0.7413230	0.0985454	0.1073125	0.5819067	0.0299462	0.0613967	0.0018839	0.4227526	0.2963536	0.6074454	0.6162892	0.1755195	0.7142916	0.3681729	0.7396454
50	0.2265354	0.5634338	0.6097190	0.6652586	0.0495589	0.7152519	0.2743319	0.7648229	0.4061781	0.5832023	0.5724194	0.3418663	0.0131991	0.5675532	0.2783774	0.2264897	0.3425580	0.3452186	0.2588841	0.6526385	0.1940398	0.5277486	0.9605669	0.5558266	0.2139763	0.6169911	0.0834421	0.0836918	0.3812040	0.0347657	0.2096051	0.0045656	0.4352644	0.2885828	0.6708381	0.6764397	0.2876585	0.5503891	0.3677238	0.6147419
100	0.2718088	0.7113799	0.7084485	0.7073376	0.0851129	0.8193150	0.3053528	0.6291206	0.5542600	0.7056053	0.5945293	0.4484802	0.0395594	0.6970863	0.2230561	0.1418253	0.4412720	0.2541162	0.2551877	0.6342703	0.1953072	0.5512502	0.7018899	0.5490880	0.2476534	0.8049168	0.1249394	0.1347688	0.2587165	0.0239285	0.2220410	0.0042720	0.4581142	0.3788158	0.6851895	0.5107204	0.2248806	0.5448090	0.4445967	0.6681793
150	0.2167151	0.6531871	0.6704145	0.6175461	0.0883432	0.6598136	0.2715794	0.5606410	0.5071728	0.7198584	0.6260260	0.3565398	0.0670053	0.7501371	0.1448719	0.1255193	0.4085179	0.1191537	0.3210487	0.7082199	0.1680764	0.5058543	0.6502383	0.6928086	0.2214963	0.7718134	0.0941224	0.0857603	0.3357523	0.0517812	0.3022982	0.0043630	0.4398676	0.3864188	0.7024332	0.6204633	0.2773660	0.4300109	0.4322473	0.6981919
200	0.2143689	0.5228129	0.8095660	0.7056223	0.1118166	0.5682233	0.2666681	0.6030149	0.5576329	0.6570177	0.6323179	0.6057795	0.1739096	0.6886434	0.1533348	0.2436449	0.4611873	0.0482599	0.3651454	0.6713110	0.1412343	0.3927384	0.6823193	0.6959267	0.3292317	0.6566364	0.0876237	0.0641487	0.2824291	0.0222369	0.3088855	0.0082749	0.3859619	0.3120510	0.6780049	0.5424783	0.3135612	0.4141008	0.4790378	0.6691207
250	0.3261536	0.5892109	0.7160517	0.6297501	0.1442537	0.6853253	0.2383018	0.6141311	0.6727017	0.7577191	0.7827138	0.8723621	0.1484297	0.6004928	0.1421475	0.2817763	0.3360296	0.0122960	0.3642964	0.6438211	0.1690797	0.5074773	0.7362625	0.6499057	0.3731448	0.6888435	0.1254501	0.1083846	0.3095147	0.0180379	0.2539655	0.0123173	0.2666956	0.3338683	0.6444822	0.5261795	0.3146333	0.4688364	0.3729330	0.6726602
300	0.3623587	0.5775894	0.7132543	0.6558718	0.1230858	0.6864676	0.2959701	0.7843461	0.5357492	0.6822971	0.6966166	0.6822751	0.1876459	0.6811221	0.1764952	0.1948196	0.4164927	0.0060488	0.4287996	0.5615072	0.1176382	0.5692068	0.7805659	0.7082720	0.4228884	0.7167085	0.0673071	0.0815180	0.1612616	0.0142871	0.4505994	0.0181845	0.2335519	0.2893778	0.5826572	0.4741080	0.1848771	0.3849647	0.4233645	0.6361701
350	0.2506171	0.5931948	0.6369541	0.7058880	0.1191360	0.6096877	0.2788544	0.6563177	0.4708063	0.6789905	0.5734316	0.9070730	0.2749536	0.5939193	0.1367191	0.2400195	0.3984798	0.0034102	0.4812158	0.6192722	0.1538474	0.5144457	0.6136783	0.7495100	0.5710769	0.6828169	0.0753044	0.0718916	0.2163954	0.0260799	0.3269143	0.0655322	0.1778937	0.2583445	0.5320005	0.3407779	0.1940597	0.5361447	0.4137101	0.6603596
400	0.2732784	0.5878224	0.6834652	0.6908059	0.1588959	0.7461730	0.2995976	0.7475994	0.4526013	0.6076644	0.6875897	0.7191797	0.3673916	0.7699459	0.1272935	0.2297130	0.2551772	0.0013580	0.5105157	0.6299705	0.1696598	0.6597985	0.6098460	0.7229064	0.5287295	0.6077077	0.0701183	0.1032462	0.1740317	0.0299214	0.2987349	0.2159732	0.1664400	0.1628512	0.6499040	0.2315534	0.3344161	0.4767723	0.4635268	0.5993032
450	0.2685696	0.6155041	0.7213944	0.8196347	0.1353556	0.6287396	0.2650032	0.5778475	0.4442300	0.4137484	0.6217729	0.7034206	0.2005197	0.5780849	0.1408868	0.2103379	0.3667102	0.0002730	0.4239260	0.5269565	0.1499205	0.5533254	0.7374985	0.7173296	0.5121694	0.7834186	0.0776237	0.1156946	0.2186285	0.0248900	0.3362371	0.2813958	0.1798725	0.1918860	0.5868528	0.1607393	0.2131345	0.3483529	0.5174158	0.7897865
500	0.2451180	0.6744464	0.7060753	0.7442928	0.0688784	0.7155921	0.2533452	0.6322119	0.5114481	0.5525626	0.5343731	0.6373400	0.3163714	0.5462497	0.1726316	0.2392903	0.2871550	0.0058399	0.3914267	0.5310988	0.1553232	0.5387909	0.6180370	0.7360055	0.6136179	0.7270742	0.0774908	0.1058399	0.2105411	0.0639757	0.2540010	0.2417953	0.1624284	0.2363334	0.7413881	0.1792868	0.2994855	0.5031092	0.3603498	0.7285089
550	0.3353065	0.5308337	0.6036741	0.5487467	0.0633952	0.6522101	0.1908296	0.5636817	0.4760073	0.4623642	0.5232491	0.8055429	0.1960795	0.5650577	0.2248342	0.2049818	0.2637237	0.0003643	0.4364332	0.5309825	0.4650199	0.5203009	0.6525645	0.6148467	0.5945855	0.6852924	0.1103679	0.0806942	0.5233189	0.1123789	0.1481107	0.3757197	0.1546735	0.1390293	0.6727130	0.1961366	0.1766046	0.7138750	0.5315304	0.6097906
600	0.2150982	0.3892690	0.6084352	0.7695018	0.1269999	0.7698017	0.1207916	0.6658795	0.4599953	0.4871728	0.5145985	0.6280661	0.0899461	0.6556100	0.3711273	0.2753473	0.2264358	0.0081763	0.2468057	0.6041934	0.4898839	0.5677269	0.7412442	0.6370038	0.5995722	0.6024091	0.0441895	0.0650618	0.6220541	0.1200098	0.1714762	0.2609692	0.2729893	0.1082143	0.5882673	0.3154870	0.2013233	0.7230976	0.5451953	0.7146337
650	0.2434451	0.3709205	0.6298518	0.6200561	0.1063013	0.6457245	0.1539502	0.6097201	0.5439886	0.6709543	0.4694059	0.7378436	0.0513165	0.6349666	0.4049101	0.2454240	0.2819024	0.0056710	0.1121679	0.5724846	0.5224752	0.4787704	0.7158745	0.7853075	0.6302446	0.7527361	0.0730161	0.0926278	0.7019765	0.0794100	0.0834206	0.0833603	0.2273138	0.1410309	0.6490238	0.2136303	0.2586404	0.5459300	0.3817738	0.6305137
700	0.3031672	0.3876371	0.6509652	0.6295747	0.0751989	0.7585249	0.1227229	0.6395400	0.5756981	0.6613754	0.5923080	0.6297650	0.0238854	0.7360472	0.4217413	0.1959296	0.4581965	0.0139802	0.0692060	0.6095086	0.5564205	0.5480931	0.6675086	0.7005608	0.4228139	0.6142689	0.0927435	0.1695381	0.7657681	0.0442384	0.0982850	0.0466515	0.2710947	0.0992499	0.7015125	0.1666975	0.2301509	0.7171382	0.4349854	0.6724736
750	0.3332060	0.4784955	0.6065901	0.4544037	0.0430991	0.7344860	0.1604373	0.6134400	0.4868567	0.6698291	0.6613237	0.6466998	0.0219463	0.7836144	0.5779516	0.2181027	0.4865295	0.0091956	0.0280817	0.6177683	0.5563318	0.5846401	0.6219685	0.6398257	0.3419374	0.7008904	0.1018594	0.1104015	0.6481695	0.0395728	0.1375641	0.0238646	0.3674154	0.0890681	0.6207413	0.2941972	0.2680877	0.7119909	0.3654940	0.7432677
800	0.3534355	0.4266290	0.4939727	0.6263924	0.0432763	0.7373589	0.2472898	0.7495740	0.4536858	0.6676828	0.4702141	0.4548616	0.0119217	0.7482822	0.3288736	0.2142870	0.4073703	0.0336702	0.0317046	0.7408264	0.4593423	0.5867005	0.6594555	0.7431871	0.3317678	0.6990444	0.0749269	0.0972271	0.7812099	0.0168920	0.0861323	0.0110000	0.3750517	0.1894329	0.7693509	0.3991029	0.2266458	0.7022450	0.4159889	0.7025764
850	0.3007558	0.4388383	0.5174509	0.5374759	0.0433183	0.6226544	0.2706354	0.7308180	0.3783100	0.5381822	0.5051719	0.4485440	0.0305011	0.6876422	0.3364581	0.1710272	0.4488221	0.0728630	0.0128837	0.7760781	0.3746178	0.5157020	0.5611536	0.7801602	0.2120087	0.6399470	0.0718030	0.1131248	0.6616310	0.0390852	0.0383359	0.0041250	0.4144284	0.2156004	0.6339875	0.4718456	0.2354432	0.6346477	0.4281846	0.6330261
900	0.3197840	0.4117278	0.5475031	0.5801753	0.0638987	0.7225341	0.2616006	0.7208632	0.4451140	0.5501402	0.4960799	0.6005348	0.0022725	0.6765818	0.4443302	0.1946229	0.3488896	0.1248158	0.0339117	0.7011584	0.4887759	0.5546265	0.6448130	0.5833193	0.1890178	0.5964404	0.0768230	0.1171667	0.6517506	0.0316506	0.0867230	0.0066459	0.5522209	0.2502028	0.6802484	0.5463145	0.2885537	0.7235217	0.4080957	0.6888758
950	0.2852974	0.4418635	0.5819762	0.6044868	0.0535222	0.6619986	0.3012467	0.7015156	0.3741102	0.5528892	0.5693521	0.4176535	0.0229581	0.6498344	0.4882097	0.2715132	0.3460040	0.3354217	0.0297571	0.6672670	0.4734445	0.5236204	0.7042157	0.7094716	0.1291162	0.7677084	0.0517985	0.0804597	0.6489806	0.0185811	0.0679205	0.0010219	0.5472250	0.3177664	0.7140758	0.5802904	0.2864099	0.5809537	0.4350509	0.7104309
1000	0.3730353	0.5142118	0.6034451	0.5372065	0.0573694	0.6412681	0.1545950	0.7089822	0.4012523	0.6681891	0.5242728	0.4835854	0.0093372	0.7790212	0.6431555	0.2351705	0.4320457	0.4602608	0.0095557	0.5781660	0.5290361	0.6131611	0.5899905	0.6695039	0.1654449	0.7507865	0.0644364	0.0946656	0.7546777	0.0293698	0.0608961	0.0051492	0.4128049	0.2257977	0.8277896	0.4725739	0.2824505	0.6224551	0.3960394	0.6533557

0	0.3461203	0.5754346	0.6754955	0.5213167	0.0591048	0.7256260	0.1644225	0.5831556	0.4077416	0.6611359	0.5268642	0.3219216	0.0059706	0.6995949	0.4930433	0.2628970	0.3908327	0.4649244	0.0099376	0.7740435	0.4092978	0.5685314	0.6678316	0.6725402	0.2611427	0.7173552	0.0831029	0.1179102	0.6541391	0.0646449	0.0709504	0.0035211	0.5974337	0.2577436	0.6887208	0.4885779	0.2502332	0.6656579	0.4396787	0.7808445
50	0.3865607	0.4723898	0.6736646	0.5054689	0.0160122	0.8307171	0.2105311	0.6825541	0.2420758	0.7056533	0.3359224	0.5764746	0.0137029	0.6901800	0.6370402	0.2843494	0.3529653	0.4964641	0.0063723	0.6575989	0.4760447	0.5288228	0.6230793	0.6737997	0.1945794	0.6023225	0.0778910	0.0604982	0.4649532	0.0298640	0.2508341	0.0135803	0.5727736	0.3942696	0.6416094	0.5071115	0.1852008	0.7973174	0.3813806	0.6725808
100	0.3142923	0.5513608	0.5845323	0.6298315	0.0410682	0.5527971	0.2193130	0.5248878	0.2909896	0.6562251	0.3367306	0.3772329	0.0075808	0.5236858	0.5694298	0.4082010	0.2899551	0.4282243	0.0515578	0.6315272	0.3666451	0.4197775	0.6868007	0.7682451	0.1896069	0.8284746	0.0783294	0.0283807	0.3632008	0.0114097	0.2589292	0.0097162	0.6642050	0.3416471	0.6267692	0.5886167	0.2172464	0.5384954	0.2767597	0.5872659
150	0.2333411	0.5120038	0.4916925	0.6129174	0.0503045	0.6882745	0.2735129	0.5940608	0.1706006	0.7419844	0.3976098	0.4291638	0.0150435	0.7473700	0.5563547	0.4136429	0.2409686	0.5685052	0.0143940	0.5655664	0.4534334	0.5901980	0.7472393	0.7603360	0.1498303	0.5414123	0.1221685	0.0079212	0.2754180	0.0431212	0.2818245	0.0047467	0.6282914	0.3172887	0.6690145	0.6040070	0.2091279	0.5747925	0.3737247	0.5170838
200	0.3185326	0.4319791	0.5024709	0.5000032	0.0427353	0.5940808	0.1838987	0.5747719	0.2192115	0.6014439	0.2697817	0.4753974	0.0177957	0.7000714	0.5158990	0.3653954	0.3074332	0.5456516	0.0297551	0.6623257	0.5336482	0.5084632	0.8898743	0.6736582	0.1752592	0.7397471	0.0699682	0.0126951	0.3061602	0.0968935	0.2518149	0.0023972	0.5078981	0.3608480	0.6337728	0.6549508	0.1523475	0.5367552	0.3586770	0.5796401
250	0.3070457	0.4145798	0.5859437	0.6761600	0.0541235	0.6168348	0.1977271	0.7561026	0.2036876	0.6809511	0.2873283	0.5209984	0.0247162	0.8313034	0.5869020	0.4176620	0.2827260	0.5563197	0.0181266	0.6138010	0.5433127	0.4975366	0.6967052	0.6920083	0.1951416	0.7040436	0.0615725	0.0181006	0.2760236	0.1243573	0.2713270	0.0007781	0.6133769	0.3539178	0.6916054	0.6572803	0.1785838	0.6520420	0.4295827	0.5823341
300	0.3350056	0.4348256	0.6194820	0.6395851	0.0870918	0.7185037	0.1425914	0.7457055	0.3065730	0.6927593	0.2995432	0.4679987	0.0178311	0.8495009	0.4819482	0.3815124	0.3526313	0.5831096	0.0260488	0.6174216	0.5655211	0.6759932	0.6785141	0.7475119	0.1897420	0.6041601	0.1144219	0.0149066	0.3129060	0.1052084	0.3118007	0.0077490	0.5495933	0.2955328	0.6699259	0.6542303	0.2048728	0.6553947	0.3859442	0.6120868
350	0.3436937	0.5138002	0.6439595	0.7069388	0.0720150	0.6277086	0.1503825	0.6468264	0.2449408	0.6916749	0.3725340	0.5408125	0.0252630	0.6423319	0.4914926	0.3853147	0.2557808	0.4689880	0.0458049	0.4962297	0.6694160	0.5398439	0.6717523	0.7287076	0.2219456	0.6098489	0.0655065	0.0074082	0.1784650	0.0644529	0.3364071	0.0007235	0.6880763	0.3680404	0.5641684	0.6663710	0.1649245	0.6782118	0.4066356	0.6318716
