"Time"	G1	G3	G5	G8	G4	G83	G6	G7	G86	G85	G22	G87	G54	G89	G88	G30	G29	G35	G100	G99	G32	G81	G23	G19	G18
300	0.1203651	0.4035282	0.3782697	0.6761230	0.4107615	0.7052819	0.0211406	0.7603040	0.4427724	0.2292500	0.8408908	0.2348652	0.1960301	0.0050986	0.4018928	0.6860730	0.0385553	0.8108771	0.2522389	0.7401515	0.2990478	0.7808384	0.3500882	0.4110236	0.6875208
350	0.1602915	0.2689230	0.3763413	0.5554416	0.4163977	0.7044474	0.0186753	0.7666605	0.2917080	0.3456607	0.7278934	0.2531777	0.1530465	0.0174113	0.5558994	0.8692404	0.1065723	0.6308619	0.2043865	0.8709026	0.2149079	0.6186210	0.4489549	0.2541777	0.7148780
400	0.1877499	0.2667555	0.3782391	0.6111622	0.4382293	0.7965665	0.0020493	0.6173276	0.4381750	0.4070796	0.8377680	0.3118938	0.1600900	0.0080313	0.7087617	0.7130889	0.1946626	0.7346557	0.3841977	0.6623250	0.0831998	0.6894152	0.4434016	0.3751417	0.6688441
450	0.2172251	0.2473076	0.3859058	0.5256882	0.4492577	0.7277027	0.0129517	0.6245547	0.3046632	0.3419732	0.7142758	0.3654286	0.4837662	0.0061843	0.6262772	0.8123836	0.1934860	0.7024061	0.5128461	0.5289800	0.0917717	0.6104748	0.4825593	0.3990324	0.8607347
500	0.1968960	0.3102166	0.2611673	0.4703476	0.5104526	0.7767922	0.0062869	0.7692048	0.3441484	0.3168085	0.8555915	0.3045297	0.6851330	0.0087764	0.7227277	0.8321191	0.0913727	0.7724098	0.4151737	0.6493367	0.0454774	0.6365871	0.6492577	0.4019443	0.8554160
550	0.1618952	0.1835506	0.4027468	0.6511128	0.5157288	0.7606192	0.0364825	0.7538334	0.2786031	0.1445615	0.7109637	0.3194144	0.5751492	0.0290858	0.5380909	0.6782075	0.0452248	0.7346250	0.2717396	0.6458730	0.2277595	0.5952116	0.4753071	0.6387798	0.7459636
600	0.1739776	0.0879982	0.4566095	0.5645506	0.3083979	0.7064791	0.0327482	0.7647857	0.2586330	0.1500328	0.7303188	0.3779202	0.2213184	0.0216866	0.4903141	0.6750903	0.1027229	0.7982702	0.2053128	0.6601808	0.3973138	0.5205402	0.4260189	0.6175884	0.7965410
650	0.1940266	0.0809097	0.4350997	0.5973409	0.4681833	0.8326872	0.0477758	0.6692060	0.3675912	0.2726571	0.5858705	0.2614976	0.1047250	0.0191402	0.6776435	0.5897185	0.1155658	0.8896373	0.2138089	0.6431946	0.2681165	0.3527693	0.3835590	0.5639705	0.7737872
700	0.1818592	0.1083307	0.5329481	0.4851385	0.4606366	0.7280800	0.0268820	0.6996151	0.3104082	0.3835113	0.7257824	0.2962432	0.0406411	0.0064027	0.6544033	0.8705610	0.3069065	0.7563813	0.4648027	0.5839165	0.2658182	0.3866300	0.3360487	0.6666262	0.7397642
750	0.1671442	0.1483001	0.4789944	0.5748845	0.5498514	0.6524299	0.0234844	0.6707495	0.4420606	0.3473371	0.8028370	0.3507907	0.1052823	0.0087377	0.8054861	0.7285699	0.2924574	0.7608505	0.5893781	0.3192714	0.1824325	0.3485799	0.4401322	0.5650850	0.8390139
800	0.1550795	0.1429952	0.5063850	0.5148142	0.5243015	0.7909552	0.0220335	0.6836949	0.2892164	0.4185911	0.7597187	0.4335651	0.0738270	0.0034671	0.7592670	0.7276743	0.2662662	0.8356237	0.5193525	0.3706434	0.1861865	0.2603897	0.4530071	0.7665852	0.6862623
850	0.1003734	0.0766069	0.3940334	0.6855682	0.3510979	0.7425534	0.0971646	0.7319391	0.2987938	0.3799338	0.7090523	0.4207271	0.2186139	0.0137761	0.6899297	0.6786093	0.2273163	0.8496932	0.7305813	0.3798100	0.1475006	0.3745725	0.4101873	0.6229366	0.7839590
900	0.1398360	0.0657531	0.4892689	0.7019815	0.3784178	0.7895416	0.0426325	0.7920068	0.2829009	0.4959150	0.8883694	0.3178337	0.2622307	0.0022772	0.6737235	0.7257313	0.1783478	0.9654322	0.6820815	0.4496890	0.1835244	0.3048696	0.4398288	0.7234894	0.6330203
950	0.1870845	0.0951733	0.4894011	0.6101776	0.3980323	0.7143603	0.0504489	0.8566127	0.2971718	0.3714199	0.7960567	0.3351117	0.2518480	0.0140388	0.6988273	0.6040050	0.1936213	0.8067644	0.5734463	0.5594104	0.1497668	0.2699710	0.4075056	0.6244022	0.8082956
1000	0.2031762	0.1053929	0.3885668	0.7037639	0.6722904	0.8290972	0.0918583	0.7688476	0.4058581	0.3878970	0.7624001	0.3654824	0.2382757	0.0326425	0.6526355	0.7400079	0.1644930	0.6256647	0.5016946	0.5395930	0.1875191	0.3481036	0.3560646	0.6914105	0.7492901

0	0.2806134	0.1115961	0.4224563	0.5861388	0.5691022	0.8138544	0.0288924	0.7090514	0.3604515	0.4165470	0.7006856	0.4157926	0.1345443	0.0257123	0.7442416	0.6119363	0.1778746	0.7118869	0.6127419	0.5285059	0.1401317	0.3597215	0.6102482	0.7222755	0.6686803
50	0.1905075	0.1135391	0.3429198	0.5913709	0.5583220	0.8439715	0.0354980	0.6486414	0.2123822	0.4064405	0.6931968	0.2261523	0.1733326	0.0177875	0.7948875	0.7093852	0.2253781	0.7729528	0.5079844	0.5338307	0.0330551	0.4663846	0.3661491	0.5870945	0.8027307
100	0.2467917	0.2001918	0.2590187	0.5768667	0.5060724	0.8752962	0.0367232	0.7595557	0.3300210	0.3766327	0.7226208	0.2432421	0.3415656	0.0252592	0.6935091	0.6665786	0.1354098	0.7642915	0.6295896	0.5913872	0.0072655	0.4720984	0.5258186	0.6572787	0.8207249
150	0.2573438	0.0859932	0.3471722	0.6439428	0.5734441	0.7303935	0.0255936	0.7780771	0.3930385	0.3577677	0.7334918	0.1585569	0.2427763	0.0150197	0.6422602	0.7174258	0.1156568	0.7292024	0.5069142	0.5941254	0.0044931	0.5165057	0.5117347	0.6620060	0.6888225
200	0.1801071	0.1308771	0.2966560	0.5124081	0.6595591	0.7255529	0.0327971	0.7322688	0.2252419	0.2744690	0.6222457	0.1461483	0.2892535	0.0159543	0.5301701	0.7681270	0.1533214	0.6179147	0.4472336	0.6815368	0.0046021	0.5102138	0.4323856	0.7388074	0.6888582
250	0.2802587	0.1564764	0.3163191	0.4217090	0.6365836	0.7915759	0.0158385	0.7741345	0.3045628	0.2512583	0.7341228	0.2003454	0.2770820	0.0297757	0.5917122	0.6615369	0.0937981	0.7760485	0.4099891	0.6412542	0.0023352	0.5358282	0.4641363	0.6678327	0.6783424
300	0.2229259	0.1102412	0.2635079	0.5705300	0.5113735	0.7554592	0.0241117	0.6491469	0.2625475	0.4124256	0.6649037	0.1796875	0.2535070	0.0224601	0.6870603	0.8021569	0.1554199	0.7234528	0.3649231	0.7301716	0.0121254	0.6399094	0.4447172	0.6654742	0.6527968
350	0.2106578	0.1180415	0.3403644	0.4277639	0.6831979	0.7602826	0.0521223	0.7295718	0.2972069	0.3421597	0.8960704	0.1334405	0.3331359	0.0438632	0.5697717	0.6722625	0.1482057	0.5532330	0.4029180	0.6092014	0.0016989	0.4855699	0.4197595	0.7135956	0.8085199
400	0.1677338	0.1322488	0.3790839	0.5243184	0.5523603	0.7768261	0.0366982	0.6689027	0.3334845	0.3701818	0.6970773	0.1843513	0.2330048	0.0179458	0.6879012	0.7744861	0.1779283	0.7634312	0.4431324	0.6644002	0.0000806	0.4093166	0.3862904	0.7015074	0.8188816
450	0.1390513	0.0765498	0.2350989	0.6332866	0.5848988	0.8202522	0.0386780	0.7268357	0.3563807	0.3197290	0.8427680	0.1365192	0.2646382	0.0083554	0.7111047	0.7744745	0.1441908	0.8009152	0.4392675	0.6200450	0.0037913	0.4823824	0.3480295	0.6869807	0.6656994
500	0.2031811	0.0935630	0.3900229	0.5220319	0.4357113	0.6894802	0.0396917	0.7068248	0.2975182	0.2969787	0.5980924	0.1629709	0.2888375	0.0132679	0.7337169	0.9871393	0.1358442	0.7293777	0.4506087	0.7098865	0.0017065	0.5680326	0.4689960	0.5911030	0.8335931
550	0.1858123	0.1045704	0.4531092	0.5075711	0.4521521	0.7260895	0.0563486	0.6853674	0.2955151	0.3908000	0.7538675	0.2872935	0.7371415	0.0574728	0.8953271	0.6354222	0.0795485	0.7310255	0.3825147	0.7439782	0.1542807	0.4642602	0.3782648	0.6417624	0.6557147
600	0.1741116	0.1500170	0.4111181	0.5788196	0.6134693	0.7034107	0.0273881	0.7652164	0.2280642	0.1879635	0.7305454	0.3375621	0.5467729	0.0295964	0.4653519	0.6028007	0.1096006	0.6870278	0.3406037	0.8013480	0.2739358	0.3883349	0.4345090	0.6304943	0.7188207
650	0.1738917	0.1239100	0.4576463	0.6253504	0.5345490	0.8191334	0.0152438	0.7400147	0.2683160	0.2585105	0.6657118	0.3152751	0.1536088	0.0155825	0.5577282	0.5737394	0.1116851	0.7684868	0.2513528	0.6909166	0.2543621	0.3929911	0.3840346	0.6618070	0.7741320
700	0.1650516	0.1707151	0.4137249	0.6278127	0.5281471	0.8045270	0.0186540	0.6632503	0.2756645	0.3545333	0.7267613	0.3128643	0.1089378	0.0216191	0.5088074	0.7050023	0.1024406	0.7813071	0.3227764	0.6636282	0.3546488	0.4340902	0.3435812	0.8013241	0.7281172
750	0.2648958	0.0796880	0.4588582	0.5611154	0.6022730	0.7597064	0.0298435	0.6836182	0.2575410	0.4585340	0.6578454	0.4870854	0.0713173	0.0046522	0.5877188	0.6552201	0.1735118	0.8264183	0.4343402	0.6202524	0.2276156	0.2958169	0.4289576	0.5188377	0.6979946
800	0.1746404	0.0956509	0.4575893	0.5833015	0.6361986	0.6988995	0.0484385	0.7174712	0.2889457	0.4254195	0.6360343	0.3786114	0.1878594	0.0106901	0.6446606	0.7159644	0.2980733	0.6377200	0.6409462	0.4847114	0.2177018	0.2954331	0.3515838	0.6175858	0.7356931
850	0.1526020	0.1143880	0.4271295	0.5445275	0.4924723	0.7213170	0.0368384	0.6451504	0.2890938	0.4409457	0.7614299	0.3772240	0.2264599	0.0098395	0.8103746	0.6896114	0.3062757	0.8546883	0.6558178	0.5026822	0.2010164	0.2276568	0.3949518	0.6483507	0.8560964
900	0.1730486	0.1271414	0.4419889	0.4809460	0.4880771	0.6719253	0.0583229	0.9367383	0.3060516	0.4020773	0.6888494	0.3035825	0.2145674	0.0024833	0.7667043	0.7902069	0.2355057	0.9021067	0.5767444	0.5118944	0.2443323	0.2472426	0.4815872	0.7037790	0.6403908
950	0.1742066	0.0912392	0.4420787	0.5772069	0.4636382	0.7812069	0.0737121	0.7486096	0.2981091	0.2237573	0.7403019	0.3533712	0.1805352	0.0110946	0.6970726	0.7341681	0.1692382	0.9155905	0.5731199	0.6228797	0.2273601	0.2961796	0.5876306	0.6052033	0.8167226
1000	0.1368112	0.0701036	0.3488026	0.5267492	0.5005731	0.7017648	0.0481603	0.7159120	0.2678395	0.3259928	0.7038945	0.3806903	0.1649148	0.0183525	0.7443596	0.8408128	0.1734611	0.8437818	0.4382144	0.7431066	0.1605210	0.3527830	0.4347353	0.5795681	0.7448291

0	0.3377615	0.1383415	0.4486888	0.6018101	0.5580670	0.8119006	0.0462671	0.7218833	0.3076498	0.4282578	0.7137923	0.3302941	0.1345116	0.0049887	0.7199143	0.7426122	0.2123381	0.8060162	0.7087034	0.3997073	0.2271850	0.2872132	0.4864296	0.7259945	0.6281455
50	0.2571891	0.1875701	0.1539463	0.5087868	0.6442009	0.8420178	0.0585539	0.5991629	0.2884586	0.4707113	0.7251410	0.4103450	0.3222574	0.3591566	0.7395407	0.3770412	0.0520666	0.5085303	0.5096183	0.5574100	0.1824729	0.3589871	0.4484578	0.5667931	0.2370745
100	0.5014101	0.2205667	0.1296089	0.4225176	0.6682396	0.6556649	0.0187729	0.8163758	0.3254494	0.4310331	0.6999755	0.3671900	0.1942859	0.3467718	0.7277969	0.2319179	0.0334105	0.4644188	0.4214546	0.7338575	0.3584002	0.3423865	0.5054743	0.3785921	0.1325406
150	0.6689612	0.4031964	0.0592847	0.1437912	0.7134068	0.6902493	0.0227014	0.5924399	0.2922513	0.4711645	0.8922910	0.3886366	0.1037280	0.3030206	0.7072615	0.1317066	0.0184993	0.5509743	0.5286757	0.6139153	0.4161682	0.3939588	0.5643310	0.2901841	0.0728817
200	0.5545050	0.5555981	0.0315559	0.0869512	0.7730162	0.8384536	0.0225486	0.4253523	0.3266626	0.4840313	0.6621064	0.3236970	0.0403268	0.2502257	0.7329442	0.1519136	0.0306810	0.4269226	0.5285163	0.3839541	0.6084584	0.4443278	0.3579602	0.1853097	0.0872109
250	0.6559702	0.5175672	0.0526595	0.0551953	0.7490424	0.7414457	0.0382376	0.3666456	0.2630318	0.4942877	0.7908018	0.3329572	0.0643670	0.2891551	0.7755181	0.1270122	0.0285896	0.5472458	0.6381058	0.2097517	0.5981363	0.3626068	0.3884514	0.1581447	0.0589327
300	0.7648436	0.5673620	0.0164058	0.0650474	0.7244295	0.7066613	0.0202981	0.2875320	0.2159405	0.6324481	0.6908405	0.3960144	0.0685522	0.3460317	0.6977137	0.1265646	0.0110051	0.4091982	0.6801141	0.1001522	0.5735233	0.3201060	0.3727048	0.1567237	0.0628166
350	0.9689970	0.5064294	0.0402697	0.0468166	0.7520510	0.7261353	0.0466968	0.2544315	0.2145940	0.6168058	0.6076172	0.4076194	0.0670596	0.3737416	0.8269240	0.0923268	0.0661940	0.4905119	0.6692384	0.0384476	0.6798156	0.3455249	0.3679278	0.1297154	0.0297832
400	0.7243780	0.5789754	0.0272802	0.1061320	0.6918779	0.7530500	0.0148083	0.2159326	0.2651071	0.5257206	0.7212980	0.4233138	0.0641245	0.3938955	0.7339464	0.0775199	0.0283799	0.4391459	0.6835172	0.0449599	0.6155424	0.3677525	0.3574683	0.1278548	0.0781395
450	0.8505645	0.4357919	0.0221537	0.0483529	0.7120635	0.6860625	0.0278443	0.2556651	0.3349020	0.5073092	0.7417411	0.3543538	0.0397077	0.2532390	0.6517968	0.0922435	0.0565509	0.3413849	0.7940014	0.0605150	0.4657490	0.3794620	0.2878740	0.1609327	0.0634173
500	0.7490956	0.7175705	0.0168438	0.0577466	0.7952396	0.7333802	0.0599987	0.2464960	0.2683504	0.5052562	0.6297777	0.3354262	0.0797696	0.3357115	0.8002701	0.1120833	0.0394728	0.4898963	0.6287819	0.0309558	0.5057436	0.4032297	0.4520399	0.1423379	0.0387381
550	0.6463043	0.5474502	0.1475114	0.0690421	0.7160658	0.6759563	0.0423146	0.3359968	0.3459581	0.4215646	0.8143891	0.3250578	0.0515464	0.0510845	0.8212562	0.5298398	0.3730869	0.6661018	0.7749084	0.0643978	0.3482989	0.3092312	0.2862867	0.1880793	0.5338945
600	0.4381484	0.4862166	0.1470893	0.1044773	0.7262727	0.7294028	0.0324889	0.5025070	0.2644845	0.3274131	0.6994358	0.4941240	0.0491639	0.0139613	0.7161646	0.7031376	0.3493059	0.6486400	0.7904262	0.0482067	0.1959538	0.3565244	0.3661664	0.5099633	0.7134490
650	0.3432678	0.5248050	0.2208815	0.1336199	0.7048086	0.6672548	0.0617337	0.6758175	0.2379757	0.3989109	0.6632747	0.3937129	0.1506060	0.0011173	0.8536249	0.7406248	0.3722287	0.8197529	0.7091307	0.0740207	0.1797988	0.2829199	0.3602813	0.6271412	0.7326136
700	0.2629156	0.3576604	0.3009741	0.2398899	0.8443913	0.7014629	0.0407136	0.6394913	0.2248385	0.4545534	0.8137118	0.3294164	0.3619274	0.0153249	0.8537389	0.7740236	0.3816315	0.6942814	0.7251089	0.1219806	0.1580748	0.3545006	0.4125969	0.6788917	0.7251422
750	0.2282707	0.2078143	0.3671535	0.3658954	0.5962368	0.8018178	0.0180190	0.7183055	0.2282166	0.3656724	0.6607326	0.3773408	0.4270077	0.0106392	0.7739221	0.7345248	0.1922468	0.8725128	0.5023847	0.3816139	0.1649240	0.3301190	0.5433076	0.5852774	0.7153048
800	0.2746250	0.2340570	0.4672388	0.5162229	0.6123733	0.8113692	0.0242824	0.7556546	0.1273473	0.2797167	0.7010555	0.3320474	0.6084340	0.0069456	0.7138184	0.7332473	0.0958063	0.6982672	0.4141543	0.6428618	0.2132533	0.3246998	0.4040406	0.6756438	0.7811052
850	0.1464555	0.1345922	0.4620049	0.6011976	0.6136801	0.7640000	0.0366499	0.8089373	0.2588057	0.2221129	0.8834113	0.2988521	0.2342172	0.0147802	0.5682321	0.7423617	0.0689359	0.6569880	0.2009381	0.6171271	0.2172318	0.4666584	0.4251421	0.5964672	0.7785421
900	0.1579382	0.1017006	0.4763281	0.6670679	0.5270861	0.6074144	0.0412375	0.6054852	0.2467757	0.2842905	0.8382538	0.3574413	0.2373356	0.0220948	0.6134989	0.6995339	0.1220127	0.8567762	0.3676937	0.7485537	0.2677272	0.4769756	0.3814647	0.6434510	0.5669082
950	0.2781623	0.1039979	0.4794211	0.5089013	0.4113768	0.7124421	0.0310964	0.7654623	0.2351828	0.2991935	0.7840419	0.4029749	0.1405830	0.0038939	0.5262911	0.7793297	0.2385009	0.9234475	0.4110351	0.5875271	0.2831426	0.2487387	0.3923132	0.5680728	0.7647328
1000	0.1940707	0.1067098	0.4326909	0.5102789	0.5351673	0.6698620	0.0594905	0.6733911	0.2324963	0.4103220	0.6906736	0.3604073	0.1916657	0.0049243	0.6349796	0.7558143	0.2283548	0.9074019	0.4413648	0.4787920	0.1542983	0.3161906	0.4199300	0.7751642	0.8074598

0	0.2233290	0.1117131	0.3721885	0.5780224	0.6338047	0.9327295	0.0221550	0.7557360	0.2799231	0.3596569	0.7071483	0.3996474	0.0922398	0.0104503	0.7181421	0.7761489	0.2264147	0.8090623	0.6495887	0.5083096	0.1806910	0.2829228	0.4947002	0.5981067	0.7406135
50	0.1900107	0.4364039	0.4107912	0.4533691	0.5639699	0.3948262	0.0544380	0.7688252	0.4008498	0.0495366	0.8476909	0.3353018	0.3647160	0.0040723	0.2565863	0.7821060	0.0701436	0.7105178	0.5749985	0.4291055	0.0752041	0.2655358	0.4063078	0.7291050	0.7004424
100	0.1973770	0.5157874	0.4532497	0.5307595	0.5475370	0.4003390	0.0849237	0.7496460	0.3166235	0.0418056	0.8426591	0.3283994	0.6163202	0.0323212	0.0717870	0.6491338	0.0416993	0.6530033	0.4213579	0.6171198	0.0630227	0.3475937	0.4163491	0.6914304	0.8175861
150	0.2287143	0.4908813	0.3761794	0.5827086	0.6234988	0.2854848	0.0591640	0.6846901	0.3994895	0.0624073	0.8017716	0.2686158	0.5472736	0.0877865	0.0293800	0.8258175	0.0066108	0.5813779	0.3097288	0.6620057	0.2383086	0.2644987	0.3915899	0.7321897	0.7497475
200	0.2165430	0.4497299	0.4515888	0.5914579	0.5185709	0.3756691	0.0311216	0.8186982	0.2950224	0.0247751	0.8448786	0.2668178	0.1402008	0.0230910	0.0151578	0.8110719	0.0171563	0.6280913	0.2547903	0.8794313	0.3699580	0.4281524	0.5178683	0.7183214	0.7936470
250	0.3009084	0.4344200	0.4084106	0.5899112	0.4712695	0.3177637	0.0467203	0.6465389	0.2635479	0.0626385	0.8175106	0.3719609	0.0899872	0.0067033	0.0057186	0.7788294	0.0244964	0.6786274	0.2289584	0.6370202	0.4086420	0.3510243	0.5172215	0.7634057	0.8159826
300	0.2061043	0.4694317	0.3894040	0.4221859	0.5651829	0.3059269	0.0260968	0.7625315	0.2677346	0.0457986	0.7955982	0.3593284	0.0955491	0.0040680	0.0166877	0.7798581	0.0424739	0.7168992	0.3902320	0.4741882	0.3551813	0.3255869	0.4028979	0.7962694	0.7342821
350	0.2111321	0.4907354	0.3969808	0.5603861	0.6776216	0.3711898	0.0373902	0.7575601	0.2641946	0.0355312	0.7109769	0.3322885	0.0737108	0.0014594	0.0020462	0.7663227	0.0283257	0.9190237	0.5490276	0.2850193	0.2469793	0.2902834	0.5155840	0.5635528	0.8008422
400	0.1738946	0.4596022	0.3992635	0.5545503	0.5295993	0.4281769	0.0408399	0.8034987	0.3434453	0.0820698	0.7328236	0.4058662	0.0798356	0.0107421	0.0080888	0.8200008	0.0503261	0.6580191	0.5926609	0.2451792	0.2452766	0.3317328	0.4723742	0.7043542	0.6669620
450	0.1648964	0.5783107	0.4460706	0.5373199	0.5940168	0.3975419	0.0440080	0.7541554	0.3289056	0.0598158	0.7780096	0.3854818	0.0554625	0.0025929	0.0046083	0.6889498	0.0629812	0.7101098	0.6555706	0.1005702	0.2644220	0.3206500	0.4080070	0.6600290	0.8160056
500	0.1505487	0.5332843	0.3435176	0.6320006	0.5975733	0.5238967	0.0378159	0.7195382	0.3960841	0.0808580	0.8526706	0.3239002	0.0816771	0.0046577	0.0037941	0.7981571	0.0612279	0.7952111	0.6732637	0.0916198	0.2213209	0.3601626	0.4895269	0.7600408	0.7951746
550	0.1824095	0.2657717	0.4564092	0.4601171	0.6708153	0.6568559	0.0171356	0.6845516	0.3368260	0.3157798	0.7162765	0.4222108	0.1755241	0.0339832	0.4199876	0.8201366	0.3897725	0.6629233	0.6934668	0.0472851	0.3609700	0.3884738	0.4753029	0.6662310	0.8519403
600	0.2262060	0.1913056	0.4838750	0.4582533	0.5534320	0.7254517	0.0394774	0.6873224	0.2620714	0.4566816	0.6796093	0.4164695	0.1138246	0.0015275	0.5986502	0.7227732	0.3256391	0.9633487	0.6066885	0.0622775	0.1735728	0.2518580	0.5022430	0.5674888	0.6337836
650	0.2553506	0.0840316	0.3425624	0.4775860	0.7364909	0.6672987	0.0453197	0.7177078	0.2339108	0.2936608	0.8273113	0.3303227	0.1679226	0.0065897	0.6531893	0.7896576	0.2391295	0.7351245	0.6624448	0.1979008	0.1695200	0.3445984	0.4500080	0.6350495	0.7711547
700	0.3087548	0.1566244	0.4409316	0.5529663	0.5941788	0.7194419	0.0393960	0.6478281	0.3204784	0.2406024	0.6931032	0.4925302	0.4652962	0.0061962	0.8119800	0.6770942	0.1470092	0.8046671	0.5575837	0.4619120	0.1966752	0.2964397	0.3994362	0.5891594	0.6083545
750	0.1869926	0.2500801	0.3448270	0.5295597	0.6808988	0.7111490	0.0277651	0.8428459	0.3177048	0.2838233	0.6964171	0.3195514	0.5023494	0.0179202	0.5778619	0.7366603	0.1212151	0.9088439	0.4347751	0.6828292	0.1655526	0.3223917	0.4233263	0.6616334	0.7307265
800	0.2212167	0.1987012	0.3075615	0.5300731	0.6263417	0.7476872	0.0673224	0.8215187	0.4204906	0.2773435	0.6819354	0.3626273	0.3771148	0.0331141	0.6066521	0.7200748	0.0748704	0.7067953	0.3214590	0.8307359	0.2573329	0.3246785	0.4181447	0.6480759	0.6353889
850	0.1663571	0.1817729	0.3702457	0.4969973	0.6186669	0.7799427	0.0405647	0.7800364	0.3445905	0.2373585	0.7927384	0.3589991	0.2959182	0.0141835	0.6875996	0.6900248	0.1214178	0.7734390	0.3094604	0.7602827	0.3671907	0.4867643	0.3503457	0.6406245	0.6723968
900	0.1421677	0.2009410	0.3997331	0.5604743	0.5351738	0.7314806	0.0241411	0.6654676	0.3508190	0.3978647	0.7867377	0.3141836	0.0864870	0.0148812	0.5559275	0.6929295	0.1528982	0.7946573	0.4460154	0.7446957	0.3027423	0.3208665	0.3288565	0.7341390	0.6212940
950	0.1880620	0.1408956	0.3973744	0.4799846	0.5482039	0.7539667	0.0334081	0.7142974	0.2568024	0.3516600	0.7812882	0.3899786	0.0589522	0.0264287	0.7522220	0.7081221	0.2035862	0.7021730	0.4320985	0.4748817	0.2971815	0.3020703	0.3925330	0.5489675	0.7973416
1000	0.1952934	0.1372206	0.4529670	0.5088066	0.4567845	0.8471171	0.0455696	0.7699931	0.2538521	0.3652752	0.6892738	0.3720574	0.0939769	0.0078361	0.8177084	0.8401702	0.2800389	0.8282821	0.6551670	0.4674068	0.2024410	0.2922191	0.4726916	0.6803624	0.6686645

0	0.1974186	0.1447214	0.3749565	0.5771506	0.6953683	0.8899194	0.0418452	0.6860614	0.2857444	0.3318622	0.7110855	0.4235833	0.0898951	0.0246072	0.7031157	0.6578525	0.2793829	0.8734945	0.5840690	0.5549684	0.1663183	0.3108950	0.5280554	0.7123979	0.7521364
50	0.1233842	0.4876676	0.2801757	0.5571211	0.4373150	0.8089594	0.0140643	0.8270289	0.5592239	0.3771894	0.7725253	0.4118077	0.4697342	0.2240518	0.7568597	0.7895219	0.1457287	0.6835328	0.5115728	0.4908692	0.0385445	0.4284828	0.3990271	0.7220287	0.6895215
100	0.0752005	0.6285987	0.3485875	0.6769196	0.2387874	0.7165117	0.0766703	0.8463824	0.5025280	0.3075145	0.8123339	0.3575805	0.7113782	0.2355402	0.5755544	0.7202542	0.1599847	0.6827732	0.3962185	0.6298455	0.0334991	0.3033204	0.4684072	0.6393056	0.8079808
150	0.0315464	0.7261839	0.3679289	0.6549331	0.0366040	0.8211729	0.2953211	0.8658276	0.6272388	0.1565142	0.6057549	0.3384290	0.6035868	0.2071483	0.5225448	0.7718860	0.1211806	0.4686833	0.2884292	0.8880101	0.0401026	0.3797367	0.4333962	0.6327369	0.7069835
200	0.0775908	0.8479979	0.4056537	0.7282741	0.0723312	0.6345272	0.6090306	0.7582879	0.5791455	0.1849348	0.8952359	0.2763306	0.8025220	0.3772213	0.3744584	0.6076553	0.1980283	0.2319744	0.2230777	0.7298970	0.0793203	0.4266758	0.4196410	0.7250155	0.7439081
250	0.0527259	0.7805440	0.2951008	0.6990327	0.0376095	0.6842824	0.4040097	0.7866686	0.5764230	0.2525868	0.8963694	0.2941915	0.6569849	0.4768443	0.4507949	0.7154175	0.2244457	0.1836678	0.1789302	0.7665252	0.0724808	0.4387480	0.3465702	0.6249428	0.9193476
300	0.0240761	0.6479242	0.3658676	0.7777624	0.0150215	0.7819127	0.4593471	0.7523053	0.5799975	0.2281076	0.8356479	0.3448498	0.7533669	0.4225419	0.3525483	0.6978096	0.3857091	0.1550025	0.2301997	0.7545364	0.0647559	0.4460496	0.4585523	0.6682943	0.7507716
350	0.0336671	0.7179774	0.3879724	0.6213168	0.0412008	0.8071769	0.5551309	0.7058509	0.6404327	0.2403976	0.7561304	0.2822462	0.8156221	0.4408965	0.3208950	0.6198842	0.3108969	0.1429642	0.1808502	0.6764305	0.0275499	0.5307825	0.3526220	0.7688127	0.6185406
400	0.0369097	0.5825093	0.3195157	0.7199707	0.0480374	0.6838816	0.4722719	0.8138769	0.5082194	0.2111509	0.7362059	0.2035057	0.7452996	0.4789328	0.2296433	0.5386207	0.3085547	0.1600738	0.1541264	0.7729889	0.0343097	0.5665821	0.4184493	0.6969757	0.7695640
450	0.0349104	0.7530923	0.5242204	0.7355979	0.0196141	0.7348376	0.4590785	0.7507434	0.6149535	0.1625324	0.7260491	0.2387773	0.7896448	0.5618945	0.4064176	0.6951831	0.2863860	0.1559566	0.0822234	0.7777410	0.0116725	0.6472401	0.4786404	0.7412294	0.7518782
500	0.0439570	0.8650847	0.3498261	0.7901984	0.0284356	0.7988654	0.4780223	0.7666302	0.5234586	0.2095937	0.7818226	0.3111971	0.6959413	0.5641949	0.3505275	0.6627411	0.3109728	0.1376552	0.1014497	0.7305381	0.0636974	0.4231575	0.4660117	0.7788835	0.7163062
550	0.1804755	0.2142514	0.4498538	0.7339009	0.0854381	0.6732656	0.2069738	0.8164035	0.3744309	0.2653032	0.8448582	0.3341320	0.8266108	0.3877400	0.3606488	0.7569630	0.3109592	0.1789818	0.1350274	0.9154461	0.1134295	0.5386910	0.4794487	0.8533685	0.8140959
600	0.2070010	0.0846482	0.5416324	0.5663078	0.3438612	0.8677393	0.0505693	0.7491065	0.3973886	0.1712369	0.8559375	0.2131612	0.7172497	0.2883828	0.3430099	0.8727728	0.1528221	0.2012262	0.0983302	0.8240922	0.2337066	0.4883667	0.4705509	0.6799145	0.8190511
