"Time"	G1	G3	G7	G8	G4	G83	G6	G87	G86	G89	G54	G85	G88	G30	G29	G35	G99	G100	G32	G81
400	0.5065344	0.8011829	0.3465064	0.1781037	0.6766322	0.7587731	0.1835175	0.2947141	0.3477531	0.1045085	0.6482372	0.2531936	0.5703733	0.1802146	0.5715941	0.6470493	0.6686883	0.0224566	0.0256613	0.3628586
450	0.6509290	0.6465777	0.4318904	0.1501577	0.7970163	0.7307746	0.1857595	0.1616580	0.3569659	0.0991642	0.7278164	0.1884964	0.6012473	0.1990323	0.5947242	0.9587147	0.8895179	0.0215382	0.0157779	0.3957588
500	0.5971577	0.6596071	0.3750822	0.1875333	0.8859479	0.7471969	0.1862734	0.1935323	0.2790818	0.0869329	0.7872728	0.2446455	0.5405715	0.2173815	0.6224975	0.6876742	0.7477710	0.0190540	0.0139906	0.2751891
550	0.6707694	0.8275645	0.4196708	0.2641581	0.6945494	0.7495284	0.2214489	0.2587585	0.3487223	0.0891824	0.6694024	0.2641634	0.4107843	0.3198353	0.2187656	0.6168079	0.7652771	0.0237668	0.0250207	0.3941794
600	0.6931217	0.8389623	0.5458120	0.1544837	0.7279157	0.7787340	0.2395696	0.2241641	0.4660193	0.1388168	0.7137238	0.2832708	0.4359627	0.2641513	0.0866861	0.7549466	0.7523717	0.0282858	0.0781349	0.3732253
650	0.6535461	0.8533897	0.3563548	0.1637508	0.7717441	0.6865690	0.1577633	0.1464462	0.3264289	0.0497596	0.8168827	0.2902438	0.4421388	0.4775637	0.0324063	0.6795914	0.7992724	0.0677323	0.2323490	0.3202781
700	0.6627001	0.7710413	0.3581614	0.1591827	0.7203642	0.7035301	0.1617233	0.1772966	0.3398897	0.0466279	0.5749577	0.2157060	0.4708194	0.7924141	0.0228602	0.6730540	0.8158910	0.0239573	0.4333283	0.4079192
750	0.6325606	0.7590385	0.4097541	0.2137834	0.5769222	0.7204540	0.1334605	0.2186694	0.2984486	0.0867910	0.4591695	0.2115888	0.4730262	0.7084032	0.0035315	0.7538331	0.7383329	0.0518796	0.6697339	0.3560515
800	0.8397431	0.7144588	0.3340251	0.1792508	0.6045310	0.7469451	0.2618678	0.2844897	0.3026271	0.0569338	0.3510269	0.2409222	0.6229194	0.6570699	0.0049002	0.6961934	0.7220021	0.0515165	0.7133563	0.3401317
850	0.5667032	0.7848991	0.3350795	0.2371373	0.8010739	0.6252616	0.1920163	0.3453657	0.3708192	0.0085224	0.3349040	0.2350441	0.6434510	0.6510380	0.0104617	0.7156866	0.6458339	0.0629090	0.7433139	0.3082396
900	0.7883224	0.7975028	0.4396718	0.1364988	0.6783826	0.8153856	0.1984426	0.4340058	0.3944412	0.0275431	0.2336694	0.2828172	0.7201455	0.6700053	0.0245150	0.8802625	0.6335890	0.0464812	0.8375512	0.2029388
950	0.7424040	0.7875376	0.3700123	0.1731648	0.7194907	0.7138669	0.2385992	0.5661240	0.4511307	0.0194179	0.2458595	0.2176289	0.7902069	0.5053604	0.0155453	0.7368807	0.6309273	0.0591944	0.6413392	0.1971444
1000	0.7788288	0.6473087	0.3130693	0.1931434	0.6489864	0.7211485	0.1881565	0.5342917	0.5037663	0.0104131	0.2109131	0.3397015	0.7547834	0.4846196	0.0195802	0.6991985	0.4708093	0.0553243	0.6614554	0.2200812

0	0.6067240	0.7137963	0.3742777	0.2327830	0.7486321	0.7213860	0.2260239	0.4298900	0.4095332	0.0101930	0.1711107	0.3334903	0.7981943	0.5092237	0.0108394	0.6759803	0.5166973	0.1033552	0.6801109	0.2474890
50	0.7288096	0.6745175	0.3164614	0.1882957	0.7053743	0.6983168	0.1901185	0.5383193	0.5042752	0.0105393	0.1534925	0.2399458	0.7630041	0.5757529	0.0877712	0.6837719	0.7137120	0.1239277	0.3571924	0.1904064
100	0.6706685	0.6814279	0.3414672	0.1882578	0.7540715	0.7703658	0.1688237	0.4046673	0.3852189	0.0373835	0.2069124	0.1879119	0.8147597	0.4654814	0.1413089	0.6654700	0.5496704	0.1068755	0.1641527	0.2197109
150	0.7374713	0.6630162	0.3836931	0.1568909	0.6996015	0.7116422	0.2018064	0.4542704	0.4493008	0.0071459	0.2514572	0.0715837	0.7950710	0.6338266	0.1579670	0.6418017	0.6389621	0.0794849	0.1423278	0.1763679
200	0.7594884	0.7652148	0.3782664	0.1646339	0.7173488	0.7247373	0.1826040	0.4869359	0.5056409	0.0287782	0.4021905	0.0833074	0.6514276	0.4615800	0.0952632	0.6882318	0.5761620	0.0898024	0.0933515	0.2216034
250	0.8502764	0.6484471	0.3470331	0.1629430	0.6870151	0.7699888	0.2155998	0.3633162	0.3493962	0.0563866	0.6032211	0.0928340	0.5631154	0.5037430	0.1275287	0.6700177	0.7241287	0.0509080	0.0903070	0.2428284
300	0.6537085	0.6811948	0.3993156	0.1966079	0.7995801	0.7909548	0.1891520	0.3039094	0.3037057	0.1126481	0.5445976	0.1501687	0.5883333	0.5281327	0.1465925	0.6617592	0.6618409	0.0347746	0.0727549	0.4088513
350	0.7874814	0.7253642	0.4099299	0.2089907	0.8863801	0.7404852	0.1768837	0.2711770	0.3619741	0.0974001	0.6206275	0.2250108	0.5704224	0.6279643	0.1333175	0.7207766	0.7034901	0.0338347	0.0833099	0.4715914
400	0.7560509	0.8007552	0.3441097	0.1906536	0.6375178	0.6981890	0.2505604	0.2651167	0.3196020	0.0578639	0.6339312	0.0849525	0.4513036	0.5268813	0.1029341	0.7579858	0.8125633	0.0236244	0.1540438	0.4150336
450	0.6188277	0.7588152	0.3714829	0.1566430	0.6906558	0.6456159	0.1467055	0.2650850	0.3407209	0.0987468	0.7190619	0.0976772	0.5502016	0.6216229	0.0893956	0.7632918	0.7855701	0.0265722	0.0533504	0.4370599
500	0.7916214	0.8437870	0.4120990	0.2194293	0.6428474	0.8266996	0.2700287	0.1743408	0.3507405	0.0532995	0.6822770	0.0869579	0.4548556	0.5416297	0.0734201	0.8437284	0.5662099	0.0432806	0.1410288	0.3396321
550	0.7213443	0.7576088	0.3327254	0.2111562	0.7333521	0.6816012	0.1268805	0.1774585	0.3634955	0.0383347	0.6200529	0.2322343	0.5195051	0.6566258	0.0215691	0.7177808	0.8180786	0.0570469	0.3372085	0.4364632
600	0.7538694	0.6141375	0.4014245	0.1713412	0.6972397	0.6674974	0.2303204	0.2305667	0.3401557	0.0228148	0.5281421	0.1541206	0.4144135	0.6533029	0.0161432	0.6355464	0.7168528	0.0333929	0.4497467	0.4599668
650	0.6653290	0.6154904	0.3838019	0.1238340	0.7017809	0.8453224	0.1390015	0.2812595	0.3764989	0.0188466	0.4376632	0.1903882	0.5044257	0.6648094	0.0148828	0.8170310	0.6315237	0.0481362	0.5784341	0.3407317
700	0.7044624	0.7284193	0.3006601	0.1380365	0.6763598	0.8202833	0.1577614	0.2956806	0.3679295	0.0179852	0.4204436	0.2495857	0.6603108	0.6077952	0.0083272	0.7110582	0.7075585	0.0387989	0.7510942	0.2990653
750	0.7626663	0.6999688	0.3104138	0.1938497	0.6062921	0.7830386	0.1123355	0.3490913	0.3752684	0.0565695	0.2365064	0.3346925	0.7457943	0.6067014	0.0053198	0.7602418	0.7413485	0.0340181	0.6995635	0.3052382
800	0.7352160	0.8094127	0.3626529	0.1911375	0.7733021	0.7697796	0.1624642	0.4163525	0.4857357	0.0190484	0.1546670	0.2354371	0.6756020	0.5654006	0.0166177	0.5599143	0.6142860	0.0759653	0.7673304	0.2044557
850	0.7707227	0.5617921	0.2816159	0.1828439	0.5908659	0.6739728	0.2340490	0.4247798	0.4514641	0.0179406	0.1947022	0.2054824	0.6875649	0.4470867	0.0080785	0.6745295	0.4779447	0.0787185	0.6310076	0.2479898
900	0.6965946	0.6435703	0.3534272	0.1282615	0.6116757	0.6784788	0.2197597	0.5122541	0.4129206	0.0098868	0.1950273	0.2990200	0.7629006	0.4545248	0.0243462	0.7523656	0.6777968	0.0454875	0.7015708	0.1860028
950	0.6890301	0.7284124	0.4426698	0.1592145	0.5407141	0.7238450	0.2327150	0.5354539	0.4486411	0.0035020	0.1511375	0.3390691	0.7451719	0.4251406	0.0524474	0.6277042	0.5439135	0.0781593	0.6850814	0.1541184
1000	0.6610578	0.5917655	0.2780291	0.2030987	0.6358938	0.7001588	0.1509384	0.5239292	0.4485335	0.0130579	0.2295449	0.4563044	0.6414825	0.4191795	0.0858722	0.6947339	0.4149210	0.1114237	0.7426655	0.1301927

0	0.6767305	0.7570608	0.3786070	0.2106584	0.7722281	0.7595273	0.1299384	0.5080702	0.4670080	0.0181872	0.2043676	0.3584383	0.8428911	0.4236904	0.0306980	0.7202580	0.4518464	0.1098916	0.6468304	0.2086135
50	0.6957007	0.6778102	0.3650409	0.1232661	0.7098789	0.3080819	0.1299364	0.4503571	0.3832035	0.0070542	0.2276749	0.0331542	0.7800250	0.5469518	0.0501372	0.7835415	0.5035882	0.0524727	0.6907256	0.1539700
100	0.6899018	0.6818144	0.3913852	0.1025944	0.9222931	0.3162384	0.0877944	0.4914250	0.5076133	0.0063083	0.1703927	0.0214473	0.7908415	0.5517875	0.0419866	0.7378208	0.4671277	0.0237390	0.7796580	0.1329433
150	0.6983408	0.6994674	0.3322330	0.1077639	0.7363655	0.2234801	0.0638470	0.4041076	0.4404956	0.0053818	0.1840971	0.0549488	0.7593354	0.4515913	0.0404609	0.8313285	0.3870163	0.0253889	0.6842754	0.1902270
200	0.7739012	0.7869672	0.3687663	0.1184355	0.7211052	0.1612650	0.1287888	0.4267193	0.4701476	0.0194067	0.1930207	0.0261507	0.8266472	0.4311803	0.0329888	0.6768213	0.4044558	0.0337982	0.5646600	0.1655006
250	0.7656408	0.7569962	0.4138730	0.1608317	0.8093884	0.1597631	0.0732546	0.4632230	0.5204624	0.0128279	0.2220256	0.0161421	0.7241044	0.4045810	0.0192658	0.7532888	0.4281188	0.0246356	0.6285915	0.1736446
300	0.8886205	0.7314669	0.3730157	0.1066391	0.7138011	0.1424862	0.0971437	0.4387900	0.3901306	0.0041206	0.1941589	0.0183339	0.8262155	0.4881199	0.0215777	0.7109608	0.3244331	0.0244972	0.7651127	0.1517659
350	0.7470845	0.7765673	0.3831217	0.0951660	0.7572704	0.1691374	0.0805907	0.5417939	0.4270323	0.0070285	0.1800061	0.0303712	0.8262861	0.4613022	0.0210863	0.7467455	0.4713274	0.0027531	0.6489110	0.1948000
400	0.7267248	0.7005258	0.3091488	0.1420743	0.7204338	0.1166527	0.0834254	0.6011120	0.3642435	0.0067275	0.1959973	0.0324373	0.8682774	0.4818860	0.0230851	0.8130593	0.5837573	0.0291196	0.8227991	0.2390766
450	0.7678662	0.7519031	0.3707651	0.1174267	0.9045030	0.1149554	0.0946530	0.5170181	0.4745075	0.0092838	0.2011018	0.0236350	0.7137565	0.4406917	0.0323232	0.7211516	0.4764018	0.0063098	0.7560882	0.2245426
500	0.7158860	0.8413835	0.3692843	0.1903354	0.6870503	0.2188805	0.0649674	0.4280587	0.4214648	0.0087643	0.1426603	0.0106673	0.6928435	0.4316572	0.0180846	0.8211903	0.4294266	0.0088744	0.8768210	0.1809055
550	0.7282811	0.8859232	0.3250129	0.1633812	0.7365979	0.5324421	0.1216968	0.5193304	0.4537327	0.0146609	0.1767085	0.2343261	0.8077507	0.4384360	0.0086586	0.7333555	0.5386080	0.0460714	0.7483867	0.1554821
600	0.6174537	0.7675905	0.3611302	0.1361265	0.6680512	0.6818118	0.1371636	0.4401631	0.4386020	0.0172974	0.1788021	0.3081589	0.6120219	0.4798413	0.0260939	0.6681214	0.4113436	0.0616023	0.7419428	0.1171441
650	0.6693637	0.7691514	0.3986518	0.2151930	0.7309426	0.7504090	0.2097420	0.4777686	0.4536602	0.0161407	0.2597257	0.5087440	0.6099594	0.3282465	0.0386983	0.6688589	0.4450485	0.0950255	0.7478191	0.1561543
700	0.7382972	0.7337978	0.2897240	0.2531596	0.7204785	0.7211344	0.1396578	0.4582849	0.3635875	0.0095161	0.1592771	0.4177474	0.7799723	0.4290486	0.0678395	0.7592135	0.3145748	0.1132536	0.8008861	0.1125706
750	0.6627602	0.6703444	0.3281922	0.1743700	0.8139662	0.7933549	0.1610314	0.5013129	0.4020380	0.0066921	0.1391679	0.2952161	0.8567884	0.3669064	0.0218189	0.7729609	0.3175429	0.0920058	0.7285085	0.1860728
800	0.8089037	0.8364311	0.3007507	0.1932785	0.6065264	0.7042543	0.1138577	0.5302451	0.4465401	0.0058658	0.1620331	0.3285940	0.7259205	0.4707382	0.0196035	0.7281873	0.5855619	0.0958686	0.6328264	0.2090244
850	0.7201173	0.5972386	0.3974483	0.1647119	0.6950739	0.6960209	0.1743892	0.5372638	0.4820314	0.0074451	0.1767585	0.2890326	0.6821451	0.5447149	0.0396167	0.7699616	0.4334050	0.1230258	0.6362082	0.2245256
900	0.6643105	0.7262545	0.3413855	0.1697157	0.7801037	0.8443581	0.1401517	0.3965587	0.3822776	0.0122154	0.1879682	0.2736996	0.8148532	0.5304469	0.0589926	0.7988150	0.4720238	0.1221628	0.6781703	0.1874882
950	0.7890864	0.8276487	0.4126250	0.2705817	0.6869239	0.8853804	0.1527743	0.4369872	0.4025497	0.0105448	0.1920788	0.3022066	0.7005086	0.4585894	0.0467044	0.6965406	0.5273355	0.0703911	0.6219795	0.1688554
1000	0.6492312	0.6482730	0.2646466	0.2130815	0.7049696	0.7919140	0.1256603	0.4677193	0.4083149	0.0251722	0.2396279	0.2329618	0.8374643	0.4593024	0.0330537	0.8586627	0.4749011	0.0834025	0.6108042	0.1378500

0	0.6000343	0.8147834	0.2685876	0.2119021	0.8931393	0.7111150	0.1500802	0.5266990	0.4493929	0.0182712	0.1767318	0.3865224	0.7875992	0.4594221	0.0462261	0.7459577	0.5602860	0.1180976	0.6143103	0.1479927
50	0.7145270	0.6758190	0.3233907	0.1798640	0.6741511	0.2370005	0.1663671	0.4767956	0.3744195	0.0070870	0.1776344	0.3314950	0.6840150	0.3563397	0.0528446	0.7200686	0.3360966	0.0673392	0.5909314	0.2172876
100	0.7034366	0.7278168	0.2978327	0.1206574	0.7712078	0.0633510	0.1096032	0.4812170	0.4440611	0.0122816	0.1865947	0.3466468	0.7832972	0.3754961	0.0531640	0.6035958	0.4165252	0.1091702	0.7323807	0.1766153
150	0.6914074	0.6811023	0.3295192	0.1431046	0.4641776	0.0494925	0.1570024	0.4624540	0.3586618	0.0031114	0.1801109	0.4692531	0.6769995	0.4468980	0.0175702	0.7618357	0.4764182	0.1129422	0.6952011	0.2011014
200	0.7241467	0.5848432	0.4140953	0.1974393	0.7686942	0.0264076	0.1767696	0.3926373	0.4583884	0.0063898	0.1986153	0.2950762	0.9026946	0.5357494	0.0215610	0.8056162	0.6064123	0.0797460	0.7290155	0.1626041
250	0.6280749	0.7520527	0.3469945	0.2109387	0.5814098	0.0217770	0.1692395	0.4139765	0.4085169	0.0221860	0.1887687	0.2521009	0.8100693	0.4697339	0.0294826	0.6211716	0.5498303	0.0745395	0.6387454	0.1580898
300	0.7765591	0.6456254	0.3367123	0.3000602	0.6259987	0.0531946	0.1657703	0.4500610	0.5075136	0.0077207	0.1069286	0.2516918	0.6518601	0.4953274	0.0087429	0.7924581	0.4602824	0.0964343	0.7149528	0.1665123
350	0.6988770	0.6930255	0.3942767	0.1265600	0.7306810	0.0231551	0.1614539	0.5215771	0.4798002	0.0243735	0.1626307	0.3319956	0.6163417	0.3984282	0.0454212	0.7061171	0.4217450	0.0612411	0.5882291	0.1643498
400	0.6683201	0.7012762	0.3775038	0.1395177	0.6736014	0.0325733	0.1591282	0.5430702	0.4893733	0.0157561	0.1619646	0.3827242	0.7373773	0.4174548	0.1046304	0.7093476	0.4355849	0.1344457	0.6445998	0.1186406
450	0.7255129	0.7344802	0.4427105	0.1742651	0.7561987	0.0175795	0.1831306	0.5755633	0.5037679	0.0282054	0.1692270	0.6476883	0.7036290	0.3327239	0.1091163	0.6533327	0.2814440	0.1507468	0.7015714	0.1383917
500	0.6973841	0.7656613	0.3512255	0.1282540	0.7104084	0.0050326	0.1975933	0.5675338	0.5040533	0.0126357	0.1702386	0.4257711	0.6816417	0.4741775	0.0921661	0.7951298	0.3334684	0.1496647	0.4504171	0.1883572
550	0.6651641	0.7309675	0.3555034	0.1889242	0.6643942	0.4778803	0.2297562	0.4797129	0.4923383	0.0187246	0.2673400	0.3340306	0.7225553	0.4142314	0.0534860	0.7393387	0.4267068	0.1098603	0.5476630	0.1676756
600	0.7011855	0.8714790	0.2669214	0.1541528	0.6704282	0.6421590	0.1414796	0.4087762	0.4720685	0.0090526	0.2068871	0.3090470	0.7955717	0.4895575	0.0464880	0.6253617	0.5464044	0.1407956	0.4968745	0.2404199
650	0.7549556	0.6656234	0.4097295	0.2524573	0.6515734	0.6720227	0.2400998	0.3943751	0.4587015	0.0085750	0.3417834	0.2998917	0.6849709	0.5005395	0.0565629	0.7738956	0.4052330	0.1029606	0.4986468	0.2060597
700	0.8879538	0.7515095	0.3062536	0.1646024	0.7591107	0.6425049	0.1527364	0.4347515	0.4474609	0.0056077	0.2562433	0.2901573	0.6565041	0.4608786	0.0464672	0.6456746	0.4925410	0.1154826	0.6605308	0.1937764
750	0.7846435	0.8025893	0.2953642	0.2600404	0.7280131	0.6406906	0.0956271	0.4888917	0.5390326	0.0070150	0.2738916	0.3194672	0.7376848	0.4360983	0.0425806	0.8179796	0.5219510	0.0901048	0.5801512	0.1749905
800	0.7487504	0.6192121	0.3139054	0.1547509	0.6362203	0.7384751	0.1330961	0.4435979	0.4907990	0.0041185	0.2613672	0.3617022	0.6865365	0.5236328	0.0140992	0.7447863	0.5533585	0.0578674	0.6918149	0.1628662
850	0.7193315	0.6216181	0.2343586	0.1665696	0.9192814	0.7141896	0.1371898	0.3932603	0.3677578	0.0148153	0.2182497	0.2423286	0.7498345	0.6359814	0.0202356	0.7142327	0.5586612	0.0550200	0.6719789	0.2336393
900	0.7983688	0.8128012	0.1999102	0.1926331	0.7809175	0.7144516	0.1786517	0.5110175	0.3926555	0.0063152	0.2349501	0.2727969	0.9199905	0.4992779	0.0484765	0.5633562	0.5494895	0.0820421	0.6960868	0.2318209
950	0.7362542	0.7920156	0.3085562	0.1228595	0.6642674	0.7990745	0.1199233	0.4310268	0.4139192	0.0058114	0.2244467	0.1822812	0.8281684	0.5116234	0.0152548	0.6945466	0.5017281	0.0841850	0.6405807	0.1604978
1000	0.6254870	0.6426536	0.3897340	0.1493887	0.6985637	0.7829977	0.1535438	0.4780378	0.4626493	0.0076268	0.1681353	0.2368102	0.8313112	0.3877578	0.0292849	0.7490653	0.5217273	0.0949124	0.8373108	0.1473632

0	0.7482001	0.7000448	0.2820327	0.2731034	0.6502795	0.7434025	0.1447825	0.5402282	0.4333641	0.0217403	0.2213749	0.2945100	0.9418112	0.4759071	0.0307625	0.7033387	0.4467168	0.1139354	0.7024789	0.1546285
50	0.7244902	0.6609787	0.3609124	0.1803667	0.6106123	0.7799404	0.1677935	0.4528285	0.5694699	0.0160261	0.1823329	0.3106134	0.3078804	0.4285102	0.2072429	0.7380823	0.4589559	0.1000953	0.5869292	0.2087872
100	0.7058858	0.7228648	0.2944499	0.1953810	0.7092918	0.6710260	0.1118897	0.6870153	0.4740927	0.0221364	0.2580372	0.2129755	0.2949529	0.4880866	0.2536887	0.8425408	0.4469632	0.1029226	0.4522360	0.1737480
150	0.7397413	0.6305905	0.3835572	0.1802621	0.7772627	0.5747378	0.1749397	0.7561451	0.4936608	0.0244150	0.2043972	0.2543812	0.3463455	0.4468234	0.2000543	0.8020505	0.4581947	0.0669380	0.2715247	0.1589046
200	0.7884067	0.9139529	0.2670619	0.1064767	0.7431578	0.7549525	0.1263020	0.7515242	0.3963704	0.0301183	0.2957846	0.2963484	0.2391878	0.3267689	0.1816513	0.6621539	0.5673757	0.0594690	0.2114509	0.2186280
250	0.7050174	0.6499661	0.3744670	0.1916053	0.7803863	0.6320300	0.1422763	0.7004946	0.4294181	0.0161944	0.5246999	0.2345979	0.2947168	0.2726301	0.2228337	0.8288251	0.5714997	0.0510703	0.1560578	0.2181345
300	0.6182325	0.7174947	0.2496317	0.1553097	0.7118091	0.7249299	0.1592867	0.6511591	0.4789876	0.0115576	0.3615255	0.2041365	0.2434339	0.3196905	0.1677017	0.7061133	0.7536364	0.0432214	0.1722913	0.3409516
350	0.6168230	0.6696349	0.3084562	0.2025299	0.7424595	0.6388133	0.1865248	0.6229782	0.3772007	0.0097240	0.5396858	0.2199278	0.1834902	0.3436121	0.2136942	0.7825124	0.7741353	0.0405035	0.1020229	0.2966579
400	0.7542403	0.6469195	0.3780972	0.1898867	0.6906730	0.7665072	0.2170128	0.5211180	0.4482539	0.0198872	0.4716613	0.1987303	0.2878716	0.4123756	0.1825250	0.6869548	0.7388420	0.0368363	0.1275026	0.3718502
450	0.8078479	0.6299754	0.2709484	0.2168020	0.8947095	0.7233912	0.2346945	0.5317206	0.3571784	0.0434250	0.5026236	0.2768013	0.1888028	0.3504201	0.1901674	0.7471315	0.8036288	0.0410685	0.1508048	0.3869429
500	0.7506916	0.5902446	0.3434792	0.1520581	0.7326486	0.6303765	0.1745768	0.4736333	0.3718672	0.0410350	0.5230709	0.1645158	0.1140700	0.4809370	0.2188022	0.7009288	0.6727538	0.0588945	0.1838052	0.3366927
550	0.6136121	0.7263783	0.3180577	0.1528467	0.6966887	0.7370144	0.1607760	0.2812167	0.2908320	0.0241882	0.6213098	0.1929134	0.5159724	0.5128854	0.1019304	0.7955385	0.6576691	0.0415562	0.1577487	0.3944438
600	0.6767677	0.8872343	0.3634454	0.2034951	0.6662887	0.6693770	0.2287326	0.2032874	0.3615927	0.0506316	0.6105347	0.1886619	0.4803783	0.6360691	0.0223505	0.6957904	0.7606287	0.0234522	0.2440308	0.3754747
650	0.7817840	0.6948930	0.3909532	0.1148531	0.6628689	0.7581585	0.1564310	0.2484165	0.3269292	0.0419009	0.5917729	0.1651623	0.5921587	0.6465320	0.0179163	0.8583286	0.8260821	0.0325752	0.4124575	0.2581748
700	0.6867452	0.7334957	0.2629201	0.1896560	0.7932703	0.7536333	0.1616196	0.3204427	0.3993172	0.0374003	0.4183108	0.2923309	0.5870675	0.7065030	0.0308696	0.6362504	0.6693041	0.0491755	0.5146084	0.3126048
750	0.8029021	0.6529897	0.2398092	0.2430986	0.7432034	0.7779000	0.1430461	0.4495202	0.3368713	0.0684877	0.2683789	0.2126414	0.7006604	0.5822206	0.0043066	0.7509741	0.7505267	0.0302371	0.5587737	0.4103814
800	0.6061657	0.7178620	0.3099468	0.1517972	0.7883704	0.6596889	0.1535992	0.4838699	0.3626121	0.0341281	0.2633835	0.2979319	0.7215315	0.6359966	0.0055406	0.7201589	0.6275567	0.0570587	0.6317733	0.2087642
850	0.6220449	0.6493189	0.2795769	0.3187163	0.6333178	0.7417367	0.1756424	0.3877686	0.3965381	0.0283577	0.3761705	0.1860316	0.7626785	0.5083168	0.0052780	0.7916223	0.6683370	0.0366980	0.8150233	0.3067795
900	0.6282348	0.7312770	0.3621706	0.2332510	0.8452644	0.7537950	0.1504580	0.4141582	0.3925945	0.0115573	0.2579646	0.2241310	0.6023000	0.5302983	0.0074163	0.6294719	0.5175737	0.0566430	0.6538105	0.2425716
950	0.7420567	0.7834220	0.4007344	0.1622351	0.6892113	0.7991839	0.1915581	0.4515844	0.3907349	0.0028736	0.2253382	0.3109198	0.7163371	0.5014299	0.0437680	0.6629510	0.5976294	0.0910736	0.6918981	0.2232936
1000	0.7332847	0.7996435	0.3157042	0.1803175	0.6543273	0.7757959	0.1753950	0.4302050	0.4726792	0.0086682	0.1954865	0.4013602	0.6940947	0.3776375	0.0225606	0.6590872	0.5491938	0.0646535	0.6134191	0.2234831
