"Time"	G1	G3	G7	G8	G4	G83	G6	G87	G86	G89	G54	G85	G88	G30	G29	G35	G99	G100	G32	G81
400	0.7876699	0.7667951	0.0139071	0.2072635	0.6422532	0.5395626	0.1182060	0.3215552	0.4351683	0.3414369	0.3910061	0.1949564	0.7947954	0.3230669	0.3627850	0.6438414	0.6112788	0.0498720	0.1090615	0.3327809
450	0.9141299	0.8253416	0.0067452	0.1901328	0.8066308	0.6236242	0.1383153	0.4045086	0.4206392	0.3947502	0.3574598	0.2161285	0.5979295	0.3939292	0.2376942	0.6210338	0.7388483	0.0444623	0.1110556	0.2795430
500	0.7490835	0.5755787	0.0105581	0.1309326	0.8116968	0.6174038	0.1017057	0.2607451	0.3991730	0.2831083	0.5038118	0.2235405	0.7149415	0.3856575	0.2163637	0.6287934	0.7981823	0.0215949	0.1637268	0.3474474
550	0.6088867	0.6982689	0.2090197	0.1679440	0.5981821	0.5610454	0.1091367	0.3210417	0.3435994	0.1291930	0.5867488	0.1961428	0.6064097	0.4060017	0.1063140	0.7019663	0.7583131	0.0355541	0.1051576	0.2711224
600	0.7487517	0.6550978	0.2653004	0.1612868	0.8123541	0.6486371	0.1932374	0.2686140	0.2713156	0.0660882	0.5842122	0.1815357	0.5242172	0.4386989	0.0180078	0.8492060	0.6648056	0.0679038	0.1676002	0.3113439
650	0.7997850	0.8748790	0.3790049	0.1238378	0.7983510	0.7631181	0.2722663	0.2068167	0.3978907	0.0430109	0.6214584	0.2016720	0.5399439	0.6510771	0.0092943	0.6025135	0.7026705	0.0184060	0.3493431	0.3692736
700	0.7403801	0.8006754	0.3352765	0.1712144	0.8763619	0.7019775	0.1623921	0.2247311	0.3107458	0.0853842	0.4108041	0.2355833	0.4440198	0.7834777	0.0142914	0.7399888	0.8183623	0.0436642	0.5833126	0.4187704
750	0.6322825	0.7220897	0.4453600	0.2049120	0.7975049	0.6765358	0.1688655	0.3048934	0.4017905	0.0499000	0.4248996	0.2239674	0.5524974	0.5766540	0.0025778	0.8687002	0.7523414	0.0272947	0.6833706	0.3344927
800	0.7195859	0.6804374	0.4061459	0.2085400	0.6062014	0.5965787	0.2341077	0.3552359	0.3292281	0.0268133	0.2697308	0.2711133	0.7137763	0.6502266	0.0074674	0.7760911	0.6623815	0.0358831	0.7705149	0.3491927
850	0.6824707	0.7545756	0.3055516	0.1986381	0.7076524	0.7298800	0.1502552	0.4455195	0.4840715	0.0195676	0.2080879	0.2764340	0.7642940	0.6017394	0.0151936	0.7957403	0.6857073	0.0514608	0.7258166	0.1901194
900	0.6595920	0.8368908	0.4273364	0.1920538	0.8206030	0.8615743	0.1581067	0.4745244	0.4430834	0.0154919	0.2501710	0.2728662	0.7794048	0.5619262	0.0329775	0.7573689	0.6278102	0.0551286	0.8439761	0.2259430
950	0.7313231	0.7598581	0.3414745	0.2046798	0.7562868	0.6202890	0.1851670	0.5735409	0.4401379	0.0072697	0.1646548	0.2632164	0.7726166	0.4705033	0.0390175	0.7501355	0.4747055	0.0893800	0.6832250	0.1736587
1000	0.7810551	0.6141414	0.3059830	0.1707022	0.7843722	0.7693352	0.1591620	0.4485952	0.4710605	0.0042651	0.1728041	0.3947839	0.6852972	0.4546461	0.0314058	0.5961788	0.4640184	0.1052794	0.6407878	0.1772001

0	0.8108897	0.8735845	0.3421677	0.1772658	0.7068588	0.6089052	0.1453038	0.4999546	0.5658182	0.0074552	0.2323941	0.3094316	0.7954632	0.5752547	0.0443582	0.6709775	0.4895380	0.1094302	0.5922548	0.1784514
50	0.7277576	0.8235820	0.2504821	0.2464221	0.7147959	0.6517661	0.1887469	0.1798847	0.3144663	0.4634926	0.2232751	0.2568836	0.5260241	0.3781785	0.5014640	0.7799156	0.4792931	0.0740900	0.3894518	0.1895485
100	0.6791026	0.7000162	0.3938267	0.1785649	0.6913670	0.6165587	0.1580465	0.1226053	0.4809559	0.6948593	0.1981980	0.2159656	0.4975279	0.2315170	0.6056557	0.7760521	0.5108605	0.0867229	0.1614541	0.2043480
150	0.8332285	0.7456776	0.2795711	0.2180055	0.7891242	0.6805379	0.1783249	0.1451270	0.5019876	0.6150072	0.4150103	0.2957016	0.3942798	0.1535001	0.6476206	0.9080576	0.5223094	0.0839275	0.0868255	0.2358825
200	0.7414468	0.7248121	0.4311463	0.1573400	0.8203800	0.8071963	0.2227492	0.0667971	0.3924726	0.7142800	0.4867471	0.2714729	0.4348517	0.1890221	0.5694280	0.6685611	0.6090984	0.0412325	0.0622047	0.2672152
250	0.8806720	0.6780726	0.2729355	0.1846902	0.6436584	0.7205039	0.2290870	0.1054081	0.3297282	0.8257721	0.5372051	0.1950354	0.4148334	0.1927820	0.5136053	0.7334420	0.7004473	0.0389267	0.0341988	0.2990864
300	0.6673043	0.6629717	0.3502557	0.2190995	0.7727385	0.8422606	0.1606100	0.0767762	0.2025888	0.8086113	0.5882158	0.1862324	0.4553142	0.1611769	0.5639048	0.8213102	0.6516141	0.0302520	0.0211509	0.2570923
350	0.5544714	0.7227808	0.2945032	0.1871099	0.6805731	0.7414300	0.1391734	0.0592564	0.2239520	0.7166921	0.6290517	0.2518015	0.2772148	0.2279120	0.6422072	0.6329043	0.6668039	0.0280125	0.0214009	0.3467135
400	0.6039981	0.7633087	0.4106773	0.1899167	0.6286047	0.6226684	0.1692188	0.0363146	0.2727697	0.9024951	0.6517421	0.1957864	0.2832632	0.2057183	0.7467597	0.7313873	0.5885004	0.0348523	0.0201252	0.3593322
450	0.7093964	0.6462307	0.4253701	0.2119615	0.6106201	0.6252669	0.1541325	0.0479782	0.2115308	0.8683168	0.7338629	0.2378905	0.2843830	0.1802874	0.6128485	0.8016431	0.6931115	0.0338113	0.0179584	0.3265089
500	0.7620389	0.7885002	0.4711184	0.1684456	0.7638672	0.6436938	0.1878875	0.0172521	0.3052822	0.8196673	0.6542722	0.2312460	0.2573780	0.1577176	0.5457351	0.6830680	0.7805076	0.0279655	0.0105228	0.3967016
550	0.6934397	0.6834884	0.3332470	0.1769126	0.7617123	0.6718814	0.2005881	0.1597914	0.3527931	0.3090764	0.6855127	0.2571966	0.4679001	0.1763065	0.2015379	0.6497284	0.6874079	0.0273087	0.0157224	0.4059478
600	0.6525734	0.6196057	0.3682616	0.1971961	0.6921970	0.6623907	0.1645009	0.1206409	0.3338628	0.1067934	0.7497204	0.2744902	0.4751773	0.2634735	0.0793977	0.6385462	0.8828564	0.0437081	0.0517929	0.3684375
650	0.6338668	0.6396218	0.3693225	0.1917250	0.7274388	0.6637872	0.1936720	0.1538201	0.2852459	0.0730794	0.7676271	0.3047180	0.3371996	0.3595264	0.0421085	0.6671236	0.6606254	0.0471757	0.1419059	0.3390025
700	0.6930824	0.6393213	0.3016878	0.1572200	0.8846535	0.7143785	0.2289400	0.2027327	0.3512260	0.0559049	0.5222932	0.2696303	0.4058181	0.5023088	0.0113659	0.6308734	0.6159298	0.0253059	0.5267820	0.4222620
750	0.7368293	0.6884023	0.4385358	0.1572985	0.7036249	0.6946986	0.1107178	0.1146703	0.3958258	0.0890015	0.4393865	0.2344776	0.4898758	0.5438565	0.0055480	0.7099408	0.7108212	0.0210273	0.6781263	0.3033933
800	0.6491453	0.6914119	0.2748585	0.1672512	0.7793810	0.6327822	0.0996062	0.2315611	0.3561466	0.0220844	0.3313153	0.2406415	0.5943009	0.5788645	0.0251135	0.7423152	0.6750938	0.0440521	0.7212127	0.3199577
850	0.6750198	0.7255837	0.2510647	0.2349798	0.6729647	0.6830694	0.1352622	0.3430779	0.3356555	0.0168574	0.2968986	0.2431667	0.6844270	0.5335477	0.0079912	0.7815333	0.7113659	0.0920710	0.6583718	0.2793771
900	0.7255218	0.8069453	0.2340136	0.2031764	0.7777452	0.7531814	0.0854651	0.3924277	0.4318910	0.0044529	0.2071933	0.2296660	0.7532939	0.5678343	0.0155108	0.9382129	0.6190875	0.0596152	0.5834494	0.1908348
950	0.6851634	0.6341622	0.3093662	0.1586483	0.7686372	0.6687887	0.1538956	0.4655464	0.4672546	0.0033111	0.3145757	0.2870513	0.7042720	0.5905594	0.0316900	0.7585546	0.5605048	0.0795330	0.7249861	0.1978512
1000	0.6511861	0.6713559	0.3960699	0.1952264	0.7720095	0.7051451	0.1796615	0.4696546	0.4930386	0.0044285	0.2285782	0.2633756	0.6922794	0.5275670	0.0443115	0.7882508	0.4911101	0.0917671	0.8560410	0.1696727

0	0.7348929	0.7262463	0.3400111	0.1356786	0.6556619	0.6136931	0.1812761	0.4667844	0.5249328	0.0093417	0.3165725	0.2470505	0.7442548	0.4769999	0.0494941	0.8797532	0.5157792	0.0847423	0.6962073	0.2647995
50	0.7754547	1.0000000	0.3099164	0.2415063	0.8240371	0.6742062	0.1327775	0.4733884	0.4171406	0.0109238	0.1844325	0.1141731	0.6828849	0.4045075	0.2103143	0.7829388	0.4896833	0.1115811	0.4924103	0.2655966
100	0.7700229	0.7359748	0.4325216	0.1495478	0.6197402	0.6265811	0.1157239	0.4945513	0.3815624	0.0130866	0.1318672	0.1552458	0.7229785	0.4059621	0.3934075	0.7901999	0.4593431	0.0756472	0.2197489	0.1493038
150	0.7598677	0.7475276	0.2847500	0.1985360	0.6631867	0.7114261	0.1789632	0.4529147	0.3937931	0.0164109	0.2910682	0.1153970	0.7586123	0.4090544	0.3912859	0.7271604	0.3836455	0.0881164	0.1117232	0.2122826
200	0.7498412	0.7747567	0.3427861	0.1920879	0.7909329	0.7025938	0.1133748	0.4164387	0.3477919	0.0102954	0.4958010	0.0422531	0.6027370	0.2180015	0.3257762	0.6328990	0.5744710	0.0522617	0.0547664	0.2199857
250	0.7105877	0.6713733	0.3426212	0.2284637	0.8537934	0.6820588	0.1191630	0.4613736	0.4049733	0.0190134	0.3854371	0.0796708	0.7029395	0.1577643	0.3454427	0.7621708	0.6273827	0.1047623	0.0369182	0.2784835
300	0.6176548	0.6411473	0.3114045	0.1521897	0.6408913	0.8379498	0.1406189	0.3956488	0.3720180	0.0212219	0.5214706	0.0349355	0.6354687	0.1716356	0.3276223	0.7072385	0.4625251	0.1006310	0.0457134	0.2731275
350	0.6524745	0.7375427	0.3522349	0.1200133	0.6814503	0.7793564	0.2012763	0.3615063	0.2729516	0.0419497	0.6455194	0.0663327	0.6516124	0.2359220	0.4151926	0.8184163	0.6106985	0.0676882	0.0417018	0.3102384
400	0.8137660	0.7888018	0.3589573	0.1207567	0.7436584	0.7050504	0.2169702	0.2443625	0.2750361	0.1203085	0.5562699	0.1077459	0.4460485	0.1673152	0.2872212	0.7702950	0.6684169	0.0621557	0.1032754	0.3715547
450	0.7077091	0.6016392	0.3087001	0.1535435	0.7313830	0.7045340	0.1977184	0.2570534	0.2765312	0.0694976	0.6891953	0.0723327	0.5101984	0.1836719	0.3186992	0.6657879	0.6927301	0.0528369	0.1169714	0.3316199
500	0.7892039	0.7635706	0.3066738	0.1614760	0.6540170	0.7656565	0.1440255	0.2796385	0.3688795	0.0655634	0.5101768	0.0809056	0.4812300	0.2389441	0.2872796	0.6120822	0.8583531	0.0278841	0.0794851	0.4942838
550	0.6745710	0.7611969	0.4310691	0.1546950	0.6111279	0.7448290	0.1764191	0.2421540	0.2842706	0.0522213	0.6600719	0.2436209	0.4774532	0.2887834	0.1120721	0.7419700	0.8777942	0.0507688	0.0573322	0.4511329
600	0.7454922	0.6973706	0.4403675	0.1877437	0.8735853	0.7423360	0.2029786	0.1435161	0.3866926	0.0910076	0.6961009	0.2631707	0.5451787	0.3327873	0.0433207	0.5996105	0.6878312	0.0671023	0.0682662	0.4461375
650	0.7043453	0.6718475	0.4089041	0.2050186	0.6995535	0.7543702	0.1854654	0.1730629	0.3874710	0.0561502	0.7442403	0.2803230	0.4331940	0.4519917	0.0291098	0.6816840	0.7426676	0.0255627	0.4558071	0.4719482
700	0.6474689	0.7491587	0.3018940	0.1789137	0.7305158	0.6480903	0.1743913	0.1781434	0.3883041	0.0430325	0.5905953	0.2313540	0.4998046	0.5356374	0.0107426	0.8022400	0.7694074	0.0401763	0.5740192	0.4420009
750	0.7188691	0.6329619	0.3740237	0.2304703	0.8886646	0.6375504	0.1235093	0.2797260	0.3638855	0.0561055	0.4409274	0.2600282	0.5704242	0.7494161	0.0098783	0.6612212	0.7532137	0.0613114	0.6120831	0.3307379
800	0.7590163	0.8125503	0.3683645	0.1618667	0.8965332	0.7376906	0.1313931	0.3373108	0.4930855	0.0356163	0.2489330	0.1944659	0.6190001	0.4822279	0.0024153	0.7206891	0.5744173	0.0575363	0.5486699	0.3314047
850	0.6987885	0.8291347	0.3126828	0.1379564	0.7109066	0.7278101	0.1342521	0.3325950	0.3886182	0.0467712	0.3157980	0.2454169	0.7146797	0.6444464	0.0041542	0.8329018	0.6831075	0.0565888	0.6913190	0.2528348
900	0.7230027	0.7452959	0.3196375	0.1510740	0.9023614	0.8343267	0.1521275	0.4463006	0.4191963	0.0217700	0.2218223	0.2494665	0.7030965	0.4687100	0.0103369	0.7187366	0.5706183	0.0838149	0.6568794	0.2333855
950	0.7495710	0.7567529	0.2916436	0.1685148	0.7210293	0.6348585	0.1830475	0.5241731	0.3972011	0.0084110	0.1817548	0.2279567	0.6745453	0.4903623	0.0138738	0.6955204	0.6124612	0.1067960	0.7716399	0.2660422
1000	0.6184668	0.8094946	0.3014054	0.2113760	0.7938070	0.7310944	0.2292474	0.4389597	0.3773441	0.0118781	0.2055228	0.2189513	0.7878676	0.4594562	0.0130229	0.7592672	0.4976486	0.1231697	0.6244799	0.2693059

0	0.7575557	0.6826823	0.3498913	0.1336242	0.5831633	0.5763893	0.1254458	0.4081528	0.4291248	0.0059362	0.2847255	0.2331974	0.6973228	0.5434330	0.0669118	0.7862787	0.5667735	0.0937852	0.6696208	0.2560459
50	0.7527959	0.6890151	0.3282178	0.2747785	0.6668605	0.8547715	0.0977711	0.5483862	0.4737969	0.0424221	0.1806983	0.4021880	0.5658258	0.2266368	0.5233855	0.7236643	0.4429194	0.0669262	0.3936829	0.2045901
100	0.6971190	0.6984455	0.3033662	0.2638501	0.6815047	0.6202055	0.2499893	0.5142216	0.4766320	0.0717579	0.2609137	0.4515512	0.7624089	0.1331927	0.6417488	0.7925645	0.3721017	0.0738432	0.2067827	0.1746912
150	0.6829390	0.5918170	0.3536729	0.2031383	0.7481125	0.6317469	0.1397666	0.4608371	0.4731823	0.0589338	0.3212892	0.2357274	0.7668082	0.0485396	0.6510844	0.7590335	0.5380790	0.0860658	0.0677097	0.1698843
200	0.7736376	0.6948382	0.2979919	0.1803272	0.7621652	0.8037674	0.1412126	0.4086361	0.3651119	0.1263719	0.4068986	0.2830821	0.8438702	0.0091253	0.7565196	0.6555602	0.6154072	0.1005923	0.0231001	0.2160302
250	0.7246187	0.7212902	0.3750605	0.1760414	0.7719703	0.7025095	0.1500457	0.3500960	0.3643185	0.0818820	0.4744036	0.2390594	0.7008293	0.0038058	0.6409536	0.8056703	0.7729883	0.0770269	0.0291955	0.2533894
300	0.6411471	0.6567692	0.4460851	0.1579025	0.7106894	0.6664544	0.1727572	0.2367309	0.3440000	0.0641118	0.5405760	0.2829394	0.5771846	0.0023099	0.8593682	0.7508303	0.6686715	0.0547892	0.0185306	0.3988683
350	0.7877407	0.7473850	0.3112990	0.1775252	0.6296355	0.6155362	0.1561506	0.1879159	0.3762855	0.0859989	0.7307366	0.2399057	0.4534350	0.0003252	0.7679330	0.6204544	0.6632178	0.0531139	0.0164681	0.2945990
400	0.8090382	0.7101836	0.3359545	0.2026440	0.6708587	0.7361776	0.1277976	0.2497757	0.2608827	0.0947579	0.6434087	0.2288218	0.3320715	0.0027888	0.7702464	0.7327245	0.6671991	0.0421276	0.0094497	0.2502747
450	0.7253922	0.5760851	0.3435168	0.1488617	0.7569589	0.6342615	0.1638068	0.1690163	0.4518632	0.0904181	0.7097762	0.1924424	0.5155662	0.0000000	0.6195299	0.6849700	0.6207272	0.0372489	0.0085678	0.3308707
500	0.8792817	0.8391439	0.3487056	0.2007334	0.6934820	0.7469882	0.1147866	0.2026330	0.3207764	0.0778955	0.6078550	0.1707925	0.5368314	0.0001282	0.6826361	0.6758868	0.6932930	0.0276251	0.0093976	0.3383226
550	0.8053348	0.7578025	0.2644578	0.1121741	0.5988426	0.6315751	0.2086684	0.1681076	0.3490347	0.0431885	0.6898699	0.2743433	0.4822336	0.1127506	0.2385342	0.7964195	0.7259369	0.0305685	0.0225149	0.3675579
600	0.7677194	0.7880161	0.3144299	0.1582054	0.6957085	0.6530101	0.1339035	0.1858893	0.3156940	0.0359122	0.7325769	0.2006537	0.4387988	0.1969894	0.1168726	0.6673675	0.7197276	0.0355677	0.0289389	0.3645571
650	0.7764312	0.7416821	0.3163860	0.2157418	0.7706489	0.5835754	0.1248190	0.1058930	0.3027034	0.0278232	0.7509653	0.1976111	0.4549458	0.4207279	0.0616351	0.7447351	0.7670182	0.0240817	0.1173625	0.4504066
700	0.7115694	0.7908796	0.3413244	0.1408066	0.6844510	0.7194267	0.1677471	0.1330808	0.3596380	0.0356837	0.5819963	0.1639500	0.3837877	0.5706473	0.0032014	0.7518713	0.5750847	0.0607953	0.4648687	0.4223373
750	0.8457769	0.7225702	0.3000308	0.1305947	0.7861810	0.6821670	0.1188273	0.1387355	0.4103849	0.0600583	0.4257034	0.2100524	0.3117832	0.6350798	0.0068593	0.8637779	0.7279305	0.0297622	0.4681579	0.3939406
800	0.7634275	0.7632497	0.3720300	0.1589858	0.7152863	0.7387461	0.1767958	0.2834822	0.2896638	0.0232435	0.4195459	0.2175152	0.5335830	0.6984955	0.0198931	0.7610841	0.6334552	0.0442941	0.6235110	0.3043757
850	0.7050185	0.7007939	0.3062641	0.2356667	0.7861470	0.7603562	0.1541905	0.4058046	0.4070905	0.0122756	0.2525639	0.1701288	0.7917130	0.6184655	0.0070710	0.7219504	0.7287416	0.0568384	0.6054918	0.3309349
900	0.7357877	0.7722300	0.4142078	0.1348708	0.8148033	0.6655118	0.1471007	0.3911168	0.3279775	0.0083920	0.2045558	0.2072520	0.7411866	0.5793781	0.0120258	0.6778845	0.5981407	0.0666529	0.6614856	0.2482193
950	0.7826959	0.7671033	0.3321338	0.1786375	0.7082308	0.8234116	0.1372804	0.4255014	0.3732662	0.0151638	0.1798171	0.2593208	0.8378835	0.4609970	0.0185802	0.6431208	0.5823187	0.0790754	0.6171848	0.1987444
1000	0.6816015	0.6408482	0.3653167	0.1424894	0.7205067	0.8341049	0.1898833	0.4388289	0.4086422	0.0135215	0.1760256	0.2937046	0.7429717	0.5327479	0.0188052	0.6826715	0.5561663	0.0566128	0.7237215	0.1939521

0	0.7417702	0.8008660	0.3437419	0.1617249	0.7738598	0.5570327	0.1886309	0.4523909	0.4843783	0.0061622	0.2903899	0.2378694	0.6439194	0.4683451	0.0275801	0.8039605	0.5836227	0.0643333	0.6771909	0.1659259
50	0.6671412	0.8576681	0.2213088	0.1973560	0.6368893	0.2607793	0.1930130	0.4340358	0.4854777	0.0106823	0.1717502	0.3138161	0.7964306	0.3199034	0.0232156	0.2259644	0.4379078	0.1101288	0.7143608	0.1848599
100	0.7047235	0.8545661	0.1876680	0.1586333	0.7061500	0.1389679	0.1136199	0.5559428	0.5260483	0.0138986	0.1480652	0.4373349	0.6570488	0.4606656	0.0284428	0.0759651	0.5602411	0.0985185	0.6986220	0.1908201
150	0.6468715	0.7196208	0.1894092	0.1403597	0.7259248	0.0543329	0.1821163	0.6064320	0.5526059	0.0169999	0.2220464	0.4300371	0.7413012	0.5293704	0.1036178	0.0612461	0.3726349	0.0778905	0.6728430	0.1617652
200	0.8152825	0.7631960	0.1415553	0.1997152	0.7598488	0.0259307	0.1139217	0.6456064	0.4512601	0.0126750	0.2015137	0.3349610	0.7285709	0.4413888	0.0818183	0.0527053	0.3361429	0.0677529	0.5543021	0.1403321
250	0.6802883	0.7208235	0.1153968	0.1882296	0.6859077	0.0131301	0.1141129	0.5190209	0.4633585	0.0130365	0.2113465	0.3475120	0.6695647	0.4756139	0.0856771	0.0515141	0.4715438	0.0875296	0.6018281	0.1684707
300	0.6345603	0.6299163	0.1485021	0.1829334	0.6987734	0.0068109	0.2064833	0.5246709	0.4225926	0.0045277	0.1957549	0.2671477	0.6356215	0.5825114	0.0389473	0.0633245	0.3545092	0.0915944	0.6823603	0.2054290
350	0.6915813	0.6771550	0.1166933	0.1696624	0.7855660	0.0109094	0.1521513	0.5301767	0.5013879	0.0127607	0.1957707	0.2830472	0.7546305	0.4785309	0.0167173	0.1069719	0.4894124	0.0890332	0.5815195	0.1388885
400	0.6943596	0.6971395	0.1916616	0.1823381	0.6362099	0.0144419	0.1621805	0.6192590	0.6080794	0.0261711	0.1916795	0.3185463	0.8314849	0.4804865	0.0365096	0.0679800	0.5168930	0.0948267	0.5655450	0.2229762
450	0.7473082	0.8691126	0.1504517	0.2167807	0.7183954	0.0311247	0.1321387	0.5416602	0.4712140	0.0129405	0.2274385	0.2291531	0.7376316	0.4698680	0.0300074	0.0959749	0.6441659	0.0988590	0.5507415	0.2074689
500	0.7180948	0.8516790	0.1529200	0.1937926	0.7331742	0.0126867	0.1128487	0.5210407	0.4325010	0.0100207	0.1881257	0.2226185	0.6737552	0.4951390	0.0161342	0.0364804	0.5066041	0.0636636	0.6226653	0.1708461
550	0.6911886	0.6576906	0.3064197	0.2117256	0.6622175	0.4600754	0.1524153	0.4659416	0.4843811	0.0200067	0.1890252	0.3133867	0.7452523	0.4485324	0.0229739	0.5611243	0.4424185	0.0736325	0.6781307	0.1584762
600	0.8321055	0.6845170	0.2680446	0.2006483	0.6810626	0.5450336	0.1582088	0.4627527	0.4489189	0.0220612	0.2465733	0.3368703	0.6753718	0.4004199	0.0449861	0.8105759	0.4197490	0.0999362	0.6533687	0.1804229
650	0.6306294	0.7367015	0.3643468	0.1943639	0.7661459	0.6826555	0.1442392	0.5330436	0.4726103	0.0130857	0.1517891	0.2380693	0.7905242	0.5482270	0.0211268	0.7231559	0.4292338	0.1502900	0.6228130	0.1274421
700	0.7321684	0.7539275	0.3629030	0.2268615	0.7508552	0.7233577	0.1696078	0.3049413	0.4279227	0.0105862	0.2074377	0.2203960	0.7808256	0.5628241	0.0233249	0.6040422	0.4920827	0.1192866	0.7393258	0.1827271
750	0.7656671	0.6591086	0.3607862	0.1918060	0.7315559	0.7828543	0.1796949	0.4648264	0.4100591	0.0124289	0.1823068	0.2059701	0.7557652	0.5575523	0.0334667	0.7202282	0.5044316	0.1225904	0.7745131	0.1352085
800	0.7649877	0.6570727	0.4082132	0.1912541	0.6698482	0.7501960	0.1158058	0.5878888	0.3687922	0.0020797	0.1745660	0.3553186	0.7339274	0.5098989	0.0404046	0.6356642	0.5417711	0.1500444	0.6910309	0.1832063
850	0.8502791	0.7322497	0.3283542	0.1884413	0.8132007	0.7127242	0.1865490	0.4867926	0.4247957	0.0025848	0.1746101	0.2696682	0.7673431	0.4644247	0.0408107	0.6788475	0.3874894	0.0824516	0.5792613	0.2074784
900	0.7957108	0.7977681	0.2547673	0.1557178	0.7384162	0.7143815	0.1579765	0.4763487	0.3790235	0.0107786	0.1675729	0.2851521	0.7322285	0.3809275	0.0494550	0.6494756	0.5559848	0.0666180	0.6195256	0.1696738
950	0.7584772	0.6844756	0.4452685	0.2111084	0.8045842	0.7194484	0.1512658	0.4084146	0.3896216	0.0028646	0.2299857	0.2812627	0.7871996	0.5793049	0.0735989	0.5772747	0.4419611	0.0829660	0.6581204	0.1786038
1000	0.7199991	0.6848079	0.4497516	0.1497838	0.7111919	0.8044462	0.1318382	0.4527597	0.5217483	0.0127250	0.1825528	0.2737588	0.7647462	0.4040351	0.0450290	0.8943791	0.4896547	0.1132593	0.5844600	0.1417815
