"Time"	G1	G10	G2	G20	G17	G16	G4	G8	G18	G94	G9	G95	G11	G56	G3	G98	G7	G46	G6	G36	G37	G100	G38	G34	G35	G5	G19	G14	G13	G12	G41	G44	G49	G39	G22	G21	G50	G15	G51	G53	G52	G55	G42	G54	G45	G40	G47	G48	G72	G67	G61	G43	G57	G60	G59	G99	G58	G80	G81	G83	G88	G82	G89	G79	G84	G75	G86	G78	G77	G85	G90	G91	G93	G69	G92	G87	G68	G27	G96	G97
350	0.4825905	0.0034566	0.2427315	0.5194300	0.0114185	0.3423415	0.3357399	0.4753163	0.1206668	0.5762299	0.6174413	0.4511303	0.0024928	0.6471560	0.7117299	0.5378551	0.5560058	0.4467637	0.3498181	0.6321928	0.0341771	0.5912528	0.4982956	0.6664254	0.1207322	0.1026687	0.4336212	0.3122878	0.5776212	0.6213914	0.3635918	0.0033685	0.1173498	0.0445862	0.1884962	0.1168943	0.7457771	0.5474278	0.2132003	0.4409523	0.1014321	0.3551105	0.0107305	0.5484175	0.4189505	0.2499444	0.1764124	0.0715253	0.6548624	0.4995292	0.3660239	0.4200032	0.5963812	0.6299382	0.2100172	0.3539023	0.3295649	0.5144144	0.4851303	0.2564511	0.0344790	0.5994520	0.0651577	0.1900677	0.5757891	0.0172994	0.0120691	0.3447254	0.4721916	0.3487723	0.0012468	0.6915913	0.5300302	0.6219817	0.2912638	0.2079642	0.5801355	0.3773984	0.6702754	0.7585822
400	0.3939764	0.0111212	0.2640925	0.4793154	0.0118222	0.4566610	0.2055415	0.4860977	0.0790239	0.6039569	0.6382675	0.4305727	0.0014734	0.4825988	0.5047940	0.5294361	0.4839171	0.3604515	0.3707326	0.6103452	0.0920544	0.6588693	0.5745376	0.6022536	0.1247271	0.1199558	0.2641584	0.2343455	0.7399516	0.6302180	0.3731416	0.0069192	0.1857861	0.0502716	0.1581061	0.1561659	0.6170118	0.5369259	0.2735864	0.4147677	0.1264373	0.4836716	0.0107320	0.4804220	0.3711412	0.2761855	0.2525859	0.0668469	0.5970443	0.5906405	0.4266992	0.5015087	0.6115346	0.6616614	0.2921022	0.3484910	0.3150473	0.5143146	0.4975394	0.3992086	0.0920092	0.6649762	0.0234331	0.2477427	0.4568440	0.0298295	0.0295021	0.3262807	0.4980536	0.3558257	0.0030892	0.7007699	0.4221581	0.5407505	0.2539622	0.1959615	0.6691985	0.3804091	0.5917616	0.7192225
450	0.4116058	0.0050906	0.3306203	0.3995717	0.0043089	0.4012295	0.2534681	0.5191257	0.1101681	0.6457094	0.5899152	0.4820951	0.0006908	0.4970901	0.6269274	0.5357288	0.7405251	0.4231247	0.3159770	0.5702588	0.0510338	0.6079600	0.6173705	0.6337468	0.1868451	0.1449998	0.2948710	0.2918332	0.6323527	0.5368321	0.3571747	0.0036411	0.1972058	0.0355523	0.3321184	0.2054203	0.6519331	0.5432932	0.2611964	0.4208108	0.1090489	0.3670396	0.0053469	0.5174842	0.4417859	0.2726581	0.1819330	0.0942453	0.7144872	0.5088727	0.4774640	0.3412951	0.4645040	0.5749042	0.2199959	0.2851924	0.2874444	0.5233069	0.5013474	0.3554665	0.0688082	0.6177425	0.0480641	0.2380016	0.4676117	0.0281481	0.0322976	0.2941403	0.4168582	0.4082179	0.0034030	0.6986044	0.5017048	0.4181272	0.3152003	0.2029477	0.6162559	0.4176221	0.6824178	0.7143971
500	0.4833272	0.0080790	0.3272290	0.4245466	0.0340284	0.4224113	0.3403054	0.5146728	0.0893790	0.7415521	0.5759310	0.3780229	0.0060418	0.6432638	0.6024826	0.7032436	0.6441329	0.5322698	0.2740313	0.6965643	0.1062207	0.6885697	0.5183594	0.7462388	0.1663954	0.1095785	0.2778858	0.1960092	0.6723967	0.5743382	0.3789739	0.0043357	0.1875610	0.0454014	0.2634449	0.1832164	0.5851387	0.6058943	0.2512279	0.5741731	0.1007924	0.3832936	0.0073652	0.4695221	0.4477530	0.3358024	0.2291686	0.0868374	0.6977565	0.6279156	0.4653901	0.3957087	0.5985949	0.5306540	0.2515654	0.2887320	0.3348738	0.4358910	0.4334216	0.3020479	0.0278682	0.5865606	0.0705602	0.2765505	0.5220569	0.0244000	0.0311916	0.2493644	0.4706981	0.3513329	0.0022497	0.7385808	0.6861901	0.5063104	0.2864520	0.1909568	0.6299149	0.3850922	0.6110368	0.5953904
550	0.5826009	0.0500574	0.3375425	0.3408564	0.0098625	0.3967780	0.1002149	0.3697546	0.0597896	0.6323471	0.5351119	0.5257817	0.1286485	0.7169525	0.5281799	0.6570662	0.5081343	0.3826168	0.3504423	0.5748904	0.1112530	0.5422229	0.5520025	0.6408737	0.2655164	0.0895644	0.2487639	0.3160538	0.7100922	0.5661432	0.4612207	0.0064857	0.2474325	0.0349273	0.3456298	0.2151315	0.6640224	0.6351290	0.2575114	0.4624646	0.0559076	0.4647626	0.0077880	0.4809862	0.4089155	0.2375303	0.2058991	0.1238111	0.7540562	0.4803985	0.4374128	0.3223519	0.4547418	0.5527224	0.3269747	0.4663977	0.3400857	0.4837041	0.4610375	0.4095496	0.0389311	0.7997593	0.0449601	0.2635289	0.4925981	0.0041848	0.1714890	0.2045129	0.7004617	0.5723439	0.3654310	0.6105471	0.4277911	0.5110721	0.1236788	0.3422060	0.5451515	0.1351498	0.6672983	0.6371160
600	0.5857113	0.0269647	0.3668305	0.3033879	0.0123560	0.3569348	0.0961906	0.2505222	0.0617798	0.6181061	0.3979968	0.4647830	0.1318933	0.7162598	0.5665427	0.6746453	0.6631725	0.3708162	0.2375015	0.7687326	0.1024706	0.6492572	0.5142135	0.6881575	0.1705653	0.0990638	0.2479920	0.3290031	0.6965939	0.5879724	0.5068581	0.0174557	0.2451383	0.0364467	0.2986391	0.2021153	0.6091395	0.5748950	0.2586854	0.4244134	0.0290798	0.4013262	0.0194879	0.5921467	0.4088566	0.2621148	0.2282711	0.1699505	0.6934202	0.3446842	0.4403085	0.4132738	0.4943500	0.5999300	0.3296396	0.5428569	0.3579204	0.5777287	0.4161519	0.3071614	0.0407888	0.6743828	0.0543548	0.2509543	0.5571689	0.0072389	0.1910033	0.1232034	0.5785280	0.3983888	0.4970479	0.5488654	0.5119307	0.3684942	0.0702572	0.3658305	0.3898231	0.2080389	0.7181015	0.5790707
650	0.5412585	0.0269106	0.3355475	0.3357838	0.0106544	0.4458157	0.0947884	0.2812599	0.0240836	0.5495054	0.4085109	0.4827150	0.1672667	0.6336743	0.5036609	0.7358602	0.5971554	0.3764860	0.2811063	0.6537138	0.0645471	0.5769776	0.5458351	0.6324857	0.2273211	0.1095895	0.2680814	0.3751997	0.5631727	0.5147361	0.4346900	0.0290376	0.2150207	0.0180611	0.3001322	0.1682420	0.6373227	0.6706922	0.2921577	0.5370518	0.0363909	0.6022293	0.0119372	0.3727222	0.3777133	0.2471843	0.1971071	0.2468332	0.6481737	0.5115251	0.4003674	0.3845780	0.4822405	0.5432632	0.2505620	0.6461696	0.3940444	0.4762172	0.4937660	0.3291016	0.0395063	0.7117545	0.1025956	0.2157132	0.4776648	0.0178638	0.2009871	0.1377148	0.6256790	0.4789039	0.3004673	0.6658483	0.5009080	0.5482467	0.0607767	0.3471593	0.2814217	0.1805598	0.5876252	0.5780915
700	0.5972217	0.0313022	0.2946993	0.2753278	0.0092410	0.3892441	0.1000826	0.3091975	0.0391740	0.6893384	0.4371959	0.3971316	0.0933446	0.6342671	0.6045079	0.7794431	0.5173287	0.4627573	0.2381525	0.7871816	0.0532281	0.7668278	0.5871294	0.6531842	0.1935675	0.1003750	0.2937895	0.4197909	0.6466010	0.5581539	0.3599968	0.0286161	0.1592090	0.0659297	0.3423165	0.1974608	0.6208942	0.6320212	0.2373751	0.4171656	0.0269373	0.4583371	0.0047169	0.5241443	0.3470275	0.2739123	0.1404714	0.1732862	0.6926143	0.4304195	0.3835613	0.3013249	0.5266408	0.6814663	0.3352408	0.6115164	0.3743465	0.5060383	0.5586366	0.4148131	0.0789052	0.7879947	0.0632957	0.2503146	0.6301758	0.0062106	0.3236416	0.1514923	0.5878792	0.4583341	0.3802740	0.6169721	0.5267914	0.4239936	0.0403351	0.5060716	0.3301784	0.2131571	0.6594471	0.7016179
750	0.7002102	0.0139074	0.2753622	0.3085121	0.0173394	0.3591778	0.0785319	0.2409074	0.0361826	0.6153288	0.4121853	0.4319004	0.0541420	0.6348323	0.5917234	0.5707758	0.6126123	0.3974403	0.2769260	0.6131453	0.0718068	0.6044827	0.5381442	0.6709093	0.3166327	0.0972382	0.2409423	0.2648882	0.7123078	0.5463314	0.5099753	0.0140174	0.1991955	0.0641100	0.2645503	0.1517021	0.6520652	0.5488704	0.2425963	0.5646385	0.0573228	0.5197416	0.0105998	0.4207852	0.3836795	0.2714649	0.1735970	0.2078317	0.5791294	0.4315155	0.4141915	0.3841588	0.5034966	0.6769744	0.3379356	0.6133433	0.4060764	0.4692699	0.5518554	0.3459336	0.0934319	0.6968236	0.0615709	0.2303274	0.4276311	0.0214364	0.2027378	0.1249298	0.5615811	0.4963294	0.4603205	0.5690882	0.5362699	0.4967946	0.0316450	0.3029548	0.3272932	0.2309326	0.6575873	0.5399216
800	0.6007332	0.0161745	0.3230137	0.4039355	0.0326299	0.4004723	0.0857866	0.2941553	0.0191919	0.5639861	0.3654003	0.4383302	0.1564350	0.6986916	0.5720119	0.6210784	0.6236741	0.4810247	0.3008712	0.6788364	0.0939208	0.6415260	0.5346368	0.7454836	0.1171235	0.1361846	0.3693672	0.3201706	0.6260982	0.7170460	0.4418595	0.0131662	0.3091686	0.0487867	0.2336165	0.1755790	0.6806645	0.6304680	0.2038393	0.4622788	0.0717507	0.4351463	0.0098819	0.4492879	0.4562018	0.2477061	0.1576806	0.1746566	0.6683446	0.3755303	0.5077500	0.3824860	0.4692961	0.6074187	0.2523977	0.5911348	0.2948203	0.5020794	0.5304142	0.3098087	0.0470460	0.6936199	0.0606458	0.2228427	0.4870100	0.0269773	0.1966379	0.1099702	0.5020523	0.4268183	0.4100327	0.5096944	0.5078606	0.4081169	0.0385993	0.3212734	0.3440834	0.1759633	0.6522982	0.5418429
850	0.5517454	0.0212323	0.2386763	0.3574339	0.0163209	0.4191121	0.0885325	0.3085228	0.0266094	0.7000509	0.3797507	0.4055788	0.0591677	0.6848739	0.6260881	0.6246273	0.7322867	0.4258222	0.3205727	0.6482121	0.0369920	0.8112595	0.4341515	0.6428018	0.1197791	0.0786281	0.2926890	0.2737644	0.7000791	0.6602966	0.3939202	0.0072478	0.1965021	0.0422777	0.2199439	0.1589747	0.7154423	0.5333742	0.2591297	0.4681488	0.0403849	0.5230274	0.0138425	0.4463442	0.4819179	0.2443787	0.1823943	0.1609191	0.6551138	0.3883854	0.4230722	0.3337201	0.5423875	0.7017466	0.2462094	0.5733071	0.3729421	0.4724783	0.5148989	0.3744461	0.0603347	0.5701230	0.0477981	0.2202716	0.5297659	0.0108253	0.1418525	0.0804053	0.6583109	0.4246644	0.4870316	0.6070057	0.5084068	0.4870928	0.0440446	0.2739472	0.4319745	0.2087856	0.7173056	0.6427509
900	0.5539508	0.0247371	0.2529887	0.3579606	0.0295365	0.4011921	0.0692864	0.3308090	0.0488507	0.6643118	0.4101611	0.4239662	0.1590924	0.5743597	0.5042688	0.7462094	0.5944972	0.4169290	0.3261221	0.6307338	0.0638988	0.6354970	0.6124937	0.6533396	0.1133490	0.1491537	0.3356191	0.3824407	0.6756706	0.5806794	0.3259214	0.0046877	0.2349965	0.0406986	0.2141975	0.1314785	0.7921760	0.5285821	0.2885408	0.4508078	0.0378032	0.4885176	0.0197362	0.4062269	0.3237650	0.2600008	0.1999261	0.1691840	0.7147296	0.4181844	0.4520493	0.4034520	0.4007436	0.5630889	0.3166472	0.6687689	0.3092603	0.4407369	0.5162893	0.3766853	0.0530260	0.5539869	0.0692693	0.1740763	0.5087765	0.0311101	0.2270196	0.1645234	0.5076553	0.5491233	0.5055753	0.6481642	0.4002889	0.4490583	0.0397622	0.3217349	0.4116489	0.1958439	0.6474667	0.6826151
950	0.5562018	0.0356301	0.2746748	0.3132959	0.0083440	0.3101507	0.0873144	0.2950071	0.0414701	0.6633677	0.3650497	0.4893923	0.1218018	0.6715193	0.6048627	0.5112095	0.5805381	0.3743958	0.2658420	0.5829274	0.0662457	0.6611237	0.6114530	0.7304239	0.1159899	0.1058196	0.3409377	0.3359711	0.6051706	0.5590336	0.3990100	0.0018090	0.1957085	0.0258628	0.1701062	0.1697006	0.7191167	0.6219921	0.2185525	0.5218007	0.0363332	0.6193143	0.0152403	0.4709807	0.4011258	0.2238817	0.1499929	0.2017568	0.7749410	0.3273810	0.4718303	0.4561243	0.4233050	0.6388367	0.2217525	0.6762858	0.4382809	0.5215123	0.4548721	0.2958494	0.0478884	0.5553846	0.0634901	0.2024816	0.5134839	0.0398836	0.1714701	0.1379356	0.6253901	0.5719985	0.4883859	0.5645461	0.4859652	0.4793681	0.0254342	0.3089847	0.4498560	0.2227826	0.7196067	0.6326202
1000	0.4792782	0.0146831	0.2664858	0.3602934	0.0267708	0.3638548	0.0347849	0.2581957	0.0668523	0.7356283	0.4578383	0.4801550	0.2137177	0.6502175	0.4905132	0.5450850	0.6086198	0.4052409	0.2703714	0.5815131	0.0757360	0.7772637	0.6195220	0.5033998	0.1303220	0.0963324	0.4505550	0.2942174	0.6343073	0.6397397	0.3952630	0.0074867	0.2707571	0.0222840	0.1628731	0.1799176	0.6568544	0.6458670	0.3418251	0.4538214	0.0251092	0.5034567	0.0163250	0.5001178	0.3738868	0.3494370	0.1611936	0.1897920	0.6239974	0.4053756	0.3906081	0.5189516	0.3785261	0.5361019	0.2098043	0.6561403	0.3169079	0.5263349	0.4820965	0.3488309	0.0557071	0.5786767	0.0723585	0.2877793	0.5478300	0.0131599	0.1807952	0.1151474	0.5025947	0.4812670	0.4533748	0.5622793	0.4227157	0.4365160	0.0220672	0.4001060	0.4151751	0.1851847	0.8108019	0.6168743

0	0.4745295	0.0090409	0.3002669	0.3776892	0.0078271	0.4774114	0.0548299	0.3757169	0.0405233	0.6683736	0.3455666	0.4331508	0.1245794	0.6191800	0.8149304	0.6552023	0.6270792	0.4112482	0.2260111	0.7312997	0.0708822	0.6202176	0.6455079	0.8221185	0.1524466	0.1455263	0.3839347	0.3632159	0.6529274	0.6306821	0.3264093	0.0433469	0.2509013	0.0164963	0.2696824	0.1763253	0.5507032	0.5224085	0.1837372	0.5786331	0.0623854	0.5735799	0.0095168	0.4764734	0.4208720	0.2453509	0.1650226	0.2224710	0.6540191	0.4056071	0.3738293	0.3529653	0.3742484	0.5545390	0.3228816	0.6466182	0.3518751	0.5515010	0.4403669	0.3501455	0.1000022	0.6589416	0.0671035	0.1680007	0.4720658	0.0129840	0.1725871	0.1179153	0.6344439	0.5585346	0.4822596	0.5206835	0.4309740	0.5197398	0.0451171	0.3216382	0.4249030	0.1935362	0.6001559	0.6240041
50	0.4632654	0.0208124	0.2715321	0.3389436	0.0096875	0.3787108	0.0701128	0.3751762	0.0347571	0.7549523	0.4770482	0.4073247	0.1686629	0.5100218	0.6526393	0.6577568	0.5996816	0.4588991	0.2913055	0.6871426	0.0767667	0.6541941	0.4836331	0.6815342	0.1829354	0.0959558	0.3641226	0.4313462	0.6605806	0.6118679	0.2974490	0.0080448	0.1693417	0.0464759	0.3175915	0.1303007	0.5779136	0.4301346	0.2648321	0.3955090	0.0979216	0.4858949	0.1891315	0.3191522	0.6255141	0.3001972	0.1706598	0.1826138	0.7002758	0.3437981	0.4150809	0.3337583	0.4611136	0.5790988	0.3684099	0.5137666	0.3225754	0.4120503	0.6324704	0.3722622	0.1096041	0.7266793	0.0597722	0.2262305	0.5379527	0.0237246	0.0906920	0.2721026	0.5715897	0.3848558	0.1241781	0.5695340	0.3396243	0.6474498	0.0393601	0.3684558	0.2614255	0.1724555	0.3724057	0.5798381
100	0.4647415	0.0208049	0.2035467	0.4095778	0.0157353	0.4837729	0.0686256	0.3665183	0.0576324	0.5900431	0.7226526	0.5173364	0.2220745	0.5345255	0.5899457	0.5381740	0.6250150	0.4715749	0.3010111	0.6304675	0.0669643	0.5766275	0.5819869	0.4980644	0.1365787	0.1499431	0.2516300	0.5112716	0.6470226	0.5562113	0.2731720	0.0052530	0.2261768	0.0337355	0.3139200	0.0701392	0.5497969	0.2224421	0.1554122	0.4240496	0.0641825	0.4467100	0.1936250	0.3434061	0.5750646	0.3042289	0.1849470	0.2478201	0.8656759	0.4469451	0.4944378	0.2787436	0.4480552	0.6402536	0.3685857	0.5931285	0.3591248	0.4633639	0.4863717	0.4223346	0.0615471	0.6112651	0.0663834	0.3391667	0.6022874	0.0228441	0.1509858	0.3121790	0.4083829	0.2431497	0.0502511	0.7407045	0.2535639	0.6868688	0.0171366	0.4459721	0.2241546	0.2320090	0.3277356	0.3905477
150	0.4382740	0.0231368	0.2584245	0.3305707	0.0094671	0.4845699	0.0549171	0.2447488	0.0166892	0.6679090	0.6100466	0.3870434	0.1241141	0.7648731	0.5688313	0.5425785	0.6486938	0.3469010	0.3058438	0.6046831	0.0866243	0.6815984	0.6850523	0.6782069	0.2021864	0.1138700	0.2001577	0.4549955	0.7197124	0.6329733	0.3079939	0.0104995	0.3010903	0.0449427	0.1913614	0.1014585	0.7555457	0.2716520	0.2127417	0.4130886	0.0325828	0.5134832	0.2228782	0.2219712	0.6063572	0.3042497	0.2015012	0.2350660	0.5510957	0.4008172	0.4567347	0.2477157	0.4980976	0.5150299	0.4107705	0.5890727	0.2552478	0.5626184	0.5132468	0.3521019	0.0657205	0.6944155	0.0495883	0.2133907	0.4270053	0.0156354	0.1234864	0.2966610	0.4680373	0.3737705	0.0378921	0.7577509	0.2352499	0.5772118	0.0106975	0.4071698	0.1711080	0.2070028	0.4370337	0.2473800
200	0.5633963	0.0740305	0.3386955	0.3128349	0.0400807	0.4158603	0.0760579	0.2667376	0.0594082	0.6458222	0.5699459	0.4698299	0.1276118	0.6905964	0.6662354	0.5214567	0.5352488	0.4562849	0.3913725	0.5803297	0.0935626	0.6802935	0.5456738	0.5892356	0.1573611	0.1391425	0.3063128	0.4098390	0.6456393	0.7172448	0.2003355	0.0177693	0.2689152	0.0414497	0.2160559	0.0441599	0.5549694	0.2432363	0.2457793	0.4651626	0.0446238	0.4070262	0.1838798	0.2992426	0.5813587	0.3227579	0.2002706	0.1843873	0.6619073	0.3996985	0.3884682	0.2081614	0.4098174	0.5542819	0.4303229	0.5932610	0.3810212	0.5257145	0.5041930	0.3493185	0.0556102	0.6318940	0.0403005	0.1831776	0.4947652	0.0254220	0.1122490	0.3918888	0.4215790	0.4667664	0.0152167	0.5980990	0.1660960	0.6397598	0.0156756	0.3514697	0.1250085	0.2709097	0.2667403	0.2517855
250	0.5783794	0.0224866	0.2056130	0.3292897	0.0225241	0.4321060	0.0441925	0.2689081	0.0413752	0.6161003	0.5794236	0.5521917	0.1271695	0.5894307	0.7276216	0.5484276	0.6742515	0.4385887	0.3561982	0.6949092	0.0569773	0.6578673	0.6374321	0.5858586	0.1395233	0.0933008	0.3868524	0.3250086	0.5455290	0.6094911	0.2315428	0.0151735	0.3711292	0.0235527	0.1861685	0.0625109	0.6771253	0.2299955	0.2049600	0.5465338	0.0643846	0.4244478	0.1997379	0.3922764	0.7034162	0.3846656	0.1779350	0.2385538	0.5448113	0.3910300	0.5256617	0.2913786	0.5895318	0.5285936	0.4173979	0.5713729	0.3063912	0.6360157	0.4656751	0.2736785	0.0426535	0.6181167	0.0271494	0.2376432	0.5081589	0.0271092	0.1452517	0.3408120	0.5075242	0.3312308	0.0046228	0.6060775	0.1337494	0.6352747	0.0150046	0.3645275	0.1784998	0.2320710	0.3236385	0.2001103
300	0.5618583	0.0375625	0.2614260	0.3727946	0.0275570	0.3907084	0.0808872	0.2845752	0.0353014	0.7182848	0.5751798	0.3634016	0.1848438	0.5713988	0.6471466	0.4894283	0.6567346	0.3887432	0.3716150	0.7186413	0.0685952	0.5502508	0.5087539	0.6370295	0.1210457	0.1195119	0.2853569	0.4745570	0.5941937	0.7010839	0.2147129	0.0034435	0.2382190	0.0260844	0.1555733	0.0653923	0.5317259	0.2385339	0.2800993	0.4885008	0.0374611	0.4479892	0.1965205	0.3263730	0.7055864	0.3631221	0.1579190	0.2209891	0.6120974	0.3606676	0.3449824	0.3187864	0.3875835	0.5594703	0.4643275	0.5111261	0.3679506	0.4096952	0.4514500	0.2663488	0.0759550	0.6059955	0.0504909	0.3015098	0.4853141	0.0289968	0.1873649	0.4001848	0.4629919	0.3243550	0.0058470	0.6321477	0.0866861	0.6909529	0.0275365	0.3337435	0.1176498	0.2705407	0.3244331	0.1364152
350	0.5627694	0.0771759	0.2540987	0.4480697	0.0137362	0.4144677	0.0756662	0.3136320	0.0797854	0.6387271	0.5785844	0.5037963	0.2486483	0.6446450	0.6803410	0.5930495	0.6087479	0.4391174	0.3684426	0.7372100	0.0530884	0.5725683	0.5865337	0.5625848	0.2241824	0.1100259	0.3736814	0.4758563	0.6748314	0.6517326	0.1808218	0.0045754	0.2977091	0.0356461	0.1509697	0.0725609	0.5490323	0.2082263	0.1816148	0.5400163	0.0288702	0.4540575	0.1969688	0.2790714	0.7608170	0.3431238	0.2082574	0.1616117	0.6356783	0.5036193	0.5209913	0.3984501	0.4366260	0.5360493	0.3389490	0.4722955	0.3563414	0.4792687	0.4347188	0.5134057	0.0464263	0.7456299	0.0527161	0.2349051	0.4906277	0.0260433	0.1604066	0.4395667	0.4746735	0.3640169	0.0026256	0.6261666	0.2010310	0.7402944	0.0259109	0.3502436	0.1574925	0.1695467	0.3522608	0.2237202
400	0.5759029	0.0356080	0.3660367	0.3528342	0.0073100	0.3772100	0.0478077	0.3485872	0.0859783	0.6164388	0.6701623	0.5521307	0.1508729	0.7767834	0.7664435	0.4697937	0.7168776	0.3702825	0.2715883	0.6108598	0.0628023	0.5585826	0.6205202	0.6319694	0.1560933	0.0966305	0.2988831	0.4060924	0.6877030	0.5500267	0.2460283	0.0062838	0.2990045	0.0210737	0.1567425	0.0758266	0.6368513	0.2752383	0.1882017	0.5986848	0.0386178	0.4252695	0.2510492	0.2462353	0.7296337	0.2779396	0.1946636	0.1321818	0.6283021	0.3635619	0.4602643	0.3811924	0.4718047	0.6323317	0.3973612	0.5430849	0.3014638	0.5693463	0.4302128	0.3471630	0.0849866	0.5853198	0.0289593	0.2847077	0.3940519	0.0085911	0.1349420	0.4577277	0.6556896	0.3087799	0.0036457	0.6213689	0.1395240	0.6545406	0.0088436	0.4321902	0.1212431	0.2009825	0.3316405	0.2599168
450	0.5853086	0.0287665	0.3285190	0.3608494	0.0108814	0.4094602	0.0631496	0.2891284	0.0258996	0.5686593	0.7007593	0.4139945	0.1338944	0.7815960	0.7416554	0.5225607	0.6571404	0.4269966	0.3081661	0.6639623	0.1216561	0.5263487	0.6859228	0.6362892	0.1778808	0.1021169	0.3669342	0.4554496	0.6731483	0.6699498	0.1559185	0.0028257	0.3652819	0.0469683	0.1282922	0.0799229	0.6691764	0.2902194	0.1994653	0.4987903	0.0511119	0.3239696	0.2252241	0.3021961	0.7004290	0.3122440	0.1532380	0.1459299	0.7740245	0.4533232	0.3736910	0.4092979	0.5180938	0.6347338	0.4163874	0.4799308	0.3120935	0.5284713	0.5912844	0.4076681	0.0555180	0.6651666	0.0457687	0.1641253	0.4463266	0.0084582	0.0984242	0.3990827	0.4051463	0.3784870	0.0076456	0.5413124	0.1171152	0.5873384	0.0133235	0.3613304	0.1478934	0.1578590	0.2823037	0.1825617
500	0.4291914	0.0208624	0.3841417	0.2882369	0.0208211	0.3830142	0.0454044	0.3293585	0.0386022	0.7791998	0.5865109	0.4377644	0.2606714	0.6129887	0.6036043	0.6664300	0.5417129	0.4406430	0.2361802	0.5442926	0.1009858	0.5612065	0.6410243	0.7186328	0.1266353	0.1020428	0.3812779	0.3906755	0.6395740	0.7112865	0.2092026	0.0043448	0.3613647	0.0358292	0.1039405	0.0685332	0.5953660	0.2090579	0.1757393	0.3895013	0.0357444	0.3640712	0.2298629	0.3067890	0.6072684	0.2957464	0.1684859	0.1957511	0.5689051	0.3581781	0.4570365	0.3976378	0.4146457	0.6252908	0.4006010	0.6396300	0.3768666	0.4675271	0.4028810	0.3742454	0.0559700	0.6845094	0.0921154	0.2073388	0.5591660	0.0368452	0.1441385	0.4555309	0.5754597	0.3940597	0.0037509	0.7242691	0.1175166	0.6923886	0.0156107	0.4271369	0.2126267	0.2433849	0.3115460	0.1322365
550	0.4745416	0.0370215	0.3041160	0.3131409	0.0155225	0.4625313	0.0420135	0.3018070	0.0281969	0.7427962	0.5688532	0.4333216	0.2764672	0.6582793	0.6531485	0.6387504	0.5930993	0.4573821	0.2840937	0.6458281	0.0580987	0.6329697	0.6534459	0.6099983	0.1274963	0.1247370	0.3060455	0.2947547	0.5237425	0.6091880	0.3297889	0.0093779	0.4218746	0.0227598	0.0617888	0.1243229	0.5803387	0.6058851	0.2472353	0.5326727	0.0586936	0.3847428	0.1029596	0.4536491	0.4281064	0.2879486	0.2471797	0.1317361	0.6144821	0.3911062	0.5078266	0.4886478	0.4344358	0.6017363	0.3655174	0.5876209	0.3175795	0.4220805	0.4558472	0.3948408	0.0803562	0.6885694	0.0305964	0.2027996	0.4529937	0.0068764	0.1156653	0.3258969	0.5047874	0.5126415	0.3508049	0.7047723	0.1960313	0.5349630	0.0458278	0.2972733	0.2555134	0.2211711	0.6655100	0.2888768
600	0.3455874	0.0295889	0.3385002	0.3341281	0.0099037	0.4379698	0.0280216	0.3260542	0.0256916	0.6716246	0.4145517	0.4112957	0.2615033	0.6900205	0.5748932	0.6035520	0.6847757	0.3826110	0.2685070	0.6442636	0.1199722	0.6760802	0.5456210	0.6914236	0.1627809	0.1867380	0.3013190	0.3641242	0.6281786	0.6972376	0.4339400	0.0195020	0.4433390	0.0244374	0.0910322	0.1585557	0.6836255	0.6090827	0.1977098	0.4220142	0.0333419	0.4206763	0.0400535	0.4446450	0.4287131	0.2734291	0.1375803	0.1431794	0.6462917	0.3695915	0.5023797	0.4874864	0.4187015	0.5529957	0.3665241	0.5911555	0.4097667	0.5072625	0.5955188	0.4126577	0.0998850	0.6355885	0.0695112	0.1905828	0.5676720	0.0110073	0.1891390	0.2667207	0.5613672	0.5156295	0.4098993	0.5912152	0.3326340	0.4023142	0.0281686	0.2641000	0.3578443	0.1850656	0.5716442	0.4503625
650	0.4749982	0.0257885	0.2794949	0.3717786	0.0119554	0.4357400	0.0781753	0.2905482	0.0154492	0.7486030	0.4212469	0.5337469	0.1648649	0.7064202	0.5514066	0.7151781	0.6500614	0.4478511	0.2890772	0.5959203	0.0870329	0.6271626	0.5795360	0.5937952	0.1679866	0.1634813	0.3266264	0.4914104	0.7289182	0.6533378	0.4003534	0.0356231	0.3316220	0.0662810	0.2509293	0.1236288	0.6052057	0.5995011	0.2531874	0.5204923	0.0257457	0.4279398	0.0328771	0.4429739	0.3699452	0.2539191	0.2238598	0.1684260	0.6966718	0.3332924	0.4853710	0.4933229	0.4257821	0.6660100	0.3728428	0.5816865	0.3063548	0.5568924	0.4183402	0.3222796	0.0850165	0.6603877	0.0537702	0.2570867	0.5119943	0.0097938	0.1857236	0.2056100	0.4876756	0.5521515	0.4538352	0.5937968	0.4638865	0.4116245	0.0447205	0.3709015	0.4415086	0.2385937	0.5756949	0.6858159
