"Time"	G1	G10	G2	G20	G17	G16	G4	G9	G11	G18	G94	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G15	G12	G13	G14	G41	G50	G52	G53	G51	G21	G22	G55	G42	G44	G39	G49	G40	G54	G45	G47	G43	G61	G72	G67	G57	G48	G95	G8	G60	G59	G99	G58	G79	G82	G83	G81	G89	G84	G80	G88	G91	G90	G75	G78	G77	G86	G85	G69	G93	G92	G87	G68	G27	G96	G97	G63	G26	G25	G23	G24	G62	G76	G71	G74	G31
550	0.2925520	0.0916297	0.0214815	0.1385465	0.3114946	0.2482666	0.6366785	0.0462876	0.4545795	0.4746825	0.7695555	0.6887175	0.3862244	0.2171185	0.2405078	0.5496998	0.5862506	0.6309113	0.4241215	0.5004190	0.4408432	0.0994048	0.4527778	0.2773489	0.5761568	0.4888234	0.6959528	0.2306761	0.6907644	0.1217151	0.3221263	0.6274574	0.1044956	0.6433133	0.5409976	0.0790454	0.4326596	0.2559459	0.5571349	0.6533380	0.3411796	0.6373786	0.5890758	0.3199676	0.5537314	0.4433147	0.0563228	0.7339021	0.6046344	0.0545183	0.3698439	0.6680081	0.0057529	0.5791492	0.1378381	0.7270945	0.1673974	0.6609524	0.6831914	0.2279403	0.6314459	0.3602056	0.0680818	0.2540611	0.4471602	0.4556282	0.4286912	0.1236493	0.1230939	0.2850802	0.3963237	0.1359072	0.5680795	0.1098265	0.5355564	0.5150930	0.3483624	0.0000818	0.5435215	0.0775347	0.4018638	0.2751024	0.2502400	0.6845192	0.4292905	0.6888476	0.4561442	0.3221530	0.1099454	0.8112852
600	0.2405355	0.0873573	0.0320895	0.1836240	0.3573118	0.3178196	0.7213121	0.1019960	0.5726351	0.2929908	0.6891150	0.7212994	0.3626161	0.2771556	0.1365740	0.6870043	0.7320933	0.6186993	0.6118774	0.7889549	0.4282522	0.1310029	0.5277293	0.2430308	0.6296508	0.4638282	0.5937652	0.2692272	0.6496627	0.1408301	0.3107014	0.6582550	0.0902521	0.6617739	0.4794440	0.0999855	0.4408495	0.1937367	0.6649483	0.7443375	0.4340739	0.4864627	0.6383793	0.6284716	0.4488916	0.3937328	0.0682939	0.7279021	0.5864432	0.1017764	0.4291893	0.6515724	0.0406963	0.3887585	0.1293304	0.5817946	0.0790121	0.1849750	0.5975574	0.1915441	0.5832503	0.5267408	0.0690797	0.3272759	0.6165178	0.4055208	0.3400760	0.0436316	0.0641961	0.4544215	0.3176741	0.1383377	0.5261583	0.2438288	0.5195488	0.4961298	0.3552919	0.0000937	0.6211942	0.2852944	0.4751621	0.2249429	0.1820578	0.8016389	0.4206876	0.6047049	0.4379011	0.3525032	0.1422150	0.7301942
650	0.2880647	0.1182121	0.0524295	0.0530213	0.3489055	0.3203490	0.7099727	0.1139318	0.5986741	0.2090882	0.6526690	0.8327032	0.4635559	0.2137203	0.1558977	0.7497024	0.6577909	0.5638491	0.6797383	0.6787880	0.5269173	0.1919173	0.5810477	0.2173724	0.6057909	0.6435327	0.6713649	0.2538282	0.5350691	0.1418715	0.2810213	0.7047379	0.1577562	0.6496257	0.5088195	0.0948559	0.3730658	0.2723841	0.7069135	0.6278329	0.6153404	0.3810786	0.6677389	0.5822897	0.4384602	0.1889736	0.1159612	0.7100012	0.5131780	0.0491829	0.6244896	0.6368639	0.0145829	0.2797350	0.0795245	0.6963777	0.0577129	0.0779305	0.6596519	0.1711700	0.3568081	0.5252001	0.0354797	0.6293330	0.3863957	0.2672468	0.3996628	0.0837978	0.0911619	0.5088699	0.2760849	0.1765717	0.4423140	0.1007485	0.5385949	0.5723122	0.3764646	0.0000553	0.7886787	0.2571852	0.4702363	0.1872520	0.1739688	0.6083221	0.4394535	0.5961586	0.3706739	0.4065950	0.1120269	0.6921715
700	0.2934940	0.1357363	0.0357836	0.0541403	0.3837957	0.3816481	0.7187360	0.1362738	0.6411955	0.2042043	0.6121163	0.6872953	0.2767423	0.2487078	0.1724197	0.6056430	0.7112457	0.6265709	0.7640551	0.6132958	0.5963432	0.1644962	0.6819615	0.2891756	0.7597206	0.6883117	0.5354211	0.3658724	0.5748992	0.1888144	0.3799449	0.6834715	0.1526729	0.6836514	0.5408424	0.1021304	0.3267832	0.3449023	0.5771323	0.7227618	0.6385533	0.5236777	0.5232741	0.4493426	0.3957323	0.2868620	0.1217297	0.7772919	0.5471607	0.0157386	0.7285123	0.6702706	0.0168160	0.4840870	0.0400956	0.6548315	0.0493781	0.0797464	0.6214082	0.1392594	0.3323054	0.6238985	0.0182692	0.6590102	0.5189828	0.2071763	0.4720272	0.1055706	0.2054937	0.5611208	0.1756463	0.1607816	0.3505887	0.0487703	0.5549499	0.3798189	0.3717899	0.0000144	0.5620536	0.3288889	0.6547241	0.1475155	0.1131352	0.6029250	0.4225797	0.7107139	0.4889795	0.4052671	0.2085015	0.6045288
750	0.2916940	0.1370778	0.0856087	0.0875575	0.4516447	0.1870619	0.5894769	0.1198600	0.7513292	0.2412606	0.8056903	0.5905291	0.3073044	0.1257271	0.1261819	0.6693652	0.6786305	0.6057759	0.7124160	0.7421855	0.5235705	0.0876062	0.6404689	0.2712058	0.5214609	0.5350706	0.4827265	0.4313966	0.6266286	0.1516607	0.2823929	0.6832726	0.1743378	0.7321019	0.6273628	0.0976321	0.2692455	0.3551480	0.6607412	0.7463214	0.6532652	0.5812002	0.5811326	0.5712068	0.3505080	0.2724110	0.1223084	0.6463028	0.4901747	0.0292995	0.6178836	0.8333095	0.0198100	0.3534614	0.0186395	0.7041354	0.0326946	0.0602776	0.6322598	0.2104265	0.3858702	0.6310430	0.0456899	0.5006828	0.4116395	0.2384772	0.5155973	0.1878700	0.2178317	0.5380731	0.0826301	0.1170236	0.3480664	0.0420361	0.5185492	0.4488721	0.3228680	0.0001396	0.6406904	0.2386410	0.4086147	0.0936148	0.0796713	0.8491940	0.5769290	0.6874738	0.3484107	0.4139305	0.2169705	0.8286000
800	0.3551741	0.0931776	0.0517411	0.0847118	0.4640931	0.2759220	0.8041311	0.0972147	0.7930522	0.2257515	0.6570209	0.6478135	0.3614895	0.1836545	0.1470209	0.8104316	0.6310898	0.6217304	0.8128140	0.7560547	0.5724327	0.0887036	0.5410106	0.2302989	0.7320572	0.6497361	0.4987414	0.2877046	0.7161816	0.1880746	0.3020595	0.6448566	0.1562448	0.6374653	0.6591633	0.1597310	0.1949591	0.2670882	0.6564057	0.7144812	0.6664960	0.5116738	0.6577894	0.4249942	0.4060889	0.3093453	0.1504506	0.6268573	0.4031722	0.0161026	0.6183210	0.6241564	0.0164044	0.4793839	0.0083188	0.7070355	0.0218648	0.1209831	0.7110798	0.1289310	0.5120977	0.5923247	0.0315476	0.6522020	0.3440786	0.2072321	0.5916016	0.1382056	0.2192233	0.5522250	0.0768267	0.1552484	0.3563659	0.0499275	0.5034276	0.4804904	0.4810044	0.0004936	0.6670124	0.2205655	0.3478274	0.1427795	0.0870441	0.7559232	0.3899524	0.6470944	0.3786789	0.5105612	0.0837599	0.7798009
850	0.3051044	0.0690242	0.0472834	0.1370683	0.3596846	0.4267608	0.7205058	0.0849262	0.6440484	0.2593150	0.6887913	0.7249247	0.3030526	0.2302947	0.2383605	0.7698939	0.6309041	0.6060585	0.5849941	0.6640923	0.5224770	0.1857094	0.5050036	0.3010907	0.7952038	0.5912225	0.3937154	0.4009646	0.7125795	0.1481706	0.3178053	0.7022078	0.1329776	0.5570009	0.4680551	0.1458313	0.2904581	0.2064487	0.5179122	0.5648114	0.7159143	0.6441598	0.5719134	0.3601860	0.4513562	0.3091413	0.1044378	0.6938358	0.3923724	0.0316483	0.6223863	0.7378277	0.0263869	0.4556392	0.0026299	0.5872566	0.0145334	0.1316845	0.6247620	0.1581944	0.4776171	0.5298182	0.0169661	0.5305119	0.2723533	0.2445914	0.6243707	0.2058494	0.2808014	0.4999120	0.0452370	0.1659614	0.3633379	0.0515324	0.4493804	0.4090266	0.2980013	0.0012119	0.7406585	0.1859390	0.4262602	0.1322787	0.1058522	0.6913789	0.4121921	0.6948759	0.4061535	0.3845365	0.1065576	0.6163692
900	0.2945423	0.1310375	0.0347208	0.1028545	0.3613700	0.2920329	0.7367804	0.1149565	0.6373840	0.2795281	0.6945318	0.6579808	0.3270991	0.2456577	0.1839292	0.7051821	0.8229706	0.6376596	0.7291703	0.6332518	0.4440249	0.2505953	0.5943206	0.2362697	0.7620204	0.7770787	0.4423466	0.3812445	0.6804826	0.1111576	0.3777731	0.7024891	0.0719397	0.5789686	0.6048792	0.0812715	0.2399669	0.1695887	0.4853455	0.6602607	0.6140022	0.5299400	0.5993525	0.4448271	0.3148176	0.2490815	0.1120065	0.7395090	0.4434090	0.0258998	0.6468139	0.6899493	0.0129538	0.4288122	0.0132487	0.6248927	0.0170701	0.0726578	0.5967298	0.1212932	0.4968201	0.5349089	0.0116081	0.7108387	0.4269033	0.2226594	0.5690877	0.1456447	0.2772029	0.5747329	0.0527125	0.2007493	0.3593630	0.0405872	0.5466435	0.3446138	0.2876045	0.0003358	0.6236297	0.2054246	0.4640075	0.1809045	0.0564837	0.7391891	0.4846995	0.6464404	0.4347936	0.4249684	0.1223295	0.6941042
950	0.2864125	0.0916211	0.0716300	0.0381425	0.3926840	0.2712193	0.5542298	0.1012949	0.7536324	0.2064034	0.6230644	0.6540847	0.2937259	0.2397350	0.1545972	0.6255158	0.6632160	0.7197428	0.6325479	0.6456191	0.5474202	0.2971978	0.6099443	0.2782511	0.5246057	0.6311510	0.3815918	0.3906122	0.8264902	0.1626871	0.4084556	0.6990721	0.1326139	0.5939474	0.4458901	0.1085429	0.3442588	0.1530566	0.5558793	0.6973333	0.6729234	0.5726920	0.6048896	0.4159297	0.2579657	0.2208203	0.1319815	0.6131875	0.3998238	0.0124261	0.6956442	0.8608755	0.0150191	0.5124540	0.0008003	0.6458209	0.0337731	0.0933634	0.7623778	0.1815427	0.5095809	0.7228473	0.0201407	0.6197351	0.3939447	0.2726996	0.4987089	0.1590236	0.3985605	0.5200145	0.0522631	0.1044942	0.4966443	0.0504440	0.4254654	0.3589406	0.3891109	0.0000191	0.7713103	0.3228746	0.4956040	0.1771741	0.0720736	0.6673166	0.4394402	0.6939199	0.4071765	0.4197818	0.0914760	0.6595068
1000	0.3551143	0.1439378	0.0764757	0.0161138	0.4753334	0.3592707	0.6874115	0.1624951	0.7727987	0.2316902	0.6416327	0.6142659	0.1750119	0.2059729	0.1446258	0.7060992	0.7524410	0.6350169	0.7342222	0.7312744	0.6804596	0.0944463	0.5531703	0.3488762	0.6788533	0.6718609	0.3471344	0.3092534	0.6787381	0.1175227	0.3114356	0.6781974	0.1266181	0.7299016	0.4671709	0.1385594	0.3072046	0.3271896	0.9118817	0.7610202	0.6113380	0.4753880	0.6133586	0.4418448	0.2898700	0.2400119	0.0731072	0.6825485	0.3899791	0.0145803	0.6432905	0.7415875	0.0098546	0.4162682	0.0035758	0.6304672	0.0271858	0.0453624	0.6986519	0.1877975	0.4034169	0.7089396	0.0329593	0.7739655	0.3244541	0.2408746	0.4742654	0.1945893	0.3236391	0.4976341	0.0343087	0.1557989	0.4264520	0.0265267	0.5564326	0.3367637	0.4054544	0.0001168	0.5983099	0.2311532	0.4553574	0.1571844	0.0681854	0.8053402	0.4819410	0.7065554	0.3630270	0.3556448	0.1431941	0.7256028

0	0.3871220	0.1171395	0.0552414	0.1298209	0.4263711	0.2378309	0.7410442	0.0577373	0.7297602	0.2162259	0.6872634	0.7883297	0.4454626	0.1891711	0.2551504	0.7348455	0.7335827	0.6079621	0.8003185	0.6711379	0.3785527	0.0424692	0.7126599	0.2566547	0.6724380	0.7377005	0.3514650	0.3985721	0.7346171	0.1328931	0.3543750	0.6330364	0.1205582	0.6439978	0.5651766	0.2057945	0.3961859	0.2335549	0.5881761	0.5767979	0.6537008	0.4786752	0.6830519	0.5192897	0.3171636	0.2093049	0.1408732	0.7748029	0.4167037	0.0259611	0.5339953	0.7188480	0.0175811	0.5576847	0.0111955	0.6409978	0.0203871	0.0914044	0.7684416	0.1663792	0.2927704	0.4586166	0.0703914	0.6831938	0.5000361	0.2426766	0.5222512	0.2133585	0.4098539	0.4125694	0.0872312	0.1217316	0.3648663	0.0593216	0.4892053	0.3521370	0.3257900	0.0006873	0.7482988	0.2608652	0.4234763	0.1325896	0.0749080	0.6525237	0.3858857	0.6925582	0.3651876	0.3745746	0.1269551	0.6833534
50	0.2891871	0.0528413	0.0924769	0.0779700	0.3005509	0.2309398	0.6336236	0.1187021	0.6846775	0.1599691	0.3185496	0.7692654	0.2891491	0.3000608	0.4054891	0.7597567	0.6227424	0.8557426	0.6202446	0.5397892	0.3015048	0.3713514	0.7631373	0.1480256	0.5931203	0.7245348	0.2646769	0.3687145	0.5869625	0.1516598	0.3845749	0.6292977	0.0738317	0.6115277	0.5454364	0.0908491	0.2746168	0.1775702	0.6260624	0.7552949	0.6191431	0.4749269	0.6017619	0.4184919	0.1051345	0.2149841	0.1934492	0.6720372	0.5049441	0.0133541	0.6957195	0.6976625	0.5139421	0.4090086	0.0027831	0.1897446	0.0288709	0.0828518	0.5985835	0.1413005	0.6162629	0.5402020	0.0395069	0.6012782	0.3708817	0.1703705	0.5137169	0.1276220	0.5018758	0.4172184	0.0589008	0.0567209	0.3032038	0.5182095	0.5378665	0.4412029	0.4477964	0.0007714	0.3128796	0.3156183	0.5665292	0.2410815	0.0924578	0.4965171	0.4685455	0.7730546	0.3365454	0.4752239	0.0652115	0.7245065
100	0.2169927	0.0031193	0.0516041	0.0793969	0.3108971	0.1878124	0.6840032	0.0936696	0.6273179	0.1475921	0.3261185	0.6313859	0.3440854	0.3267261	0.3867551	0.6836633	0.7489122	0.6401926	0.6604548	0.3753788	0.2919981	0.3971849	0.7754527	0.1431116	0.5702250	0.6790667	0.2014550	0.3234252	0.3341850	0.1107709	0.3178833	0.7432867	0.0663435	0.5429777	0.5202523	0.0503020	0.3299514	0.2824190	0.5498299	0.7481619	0.6830991	0.4890290	0.6940084	0.3290762	0.0541332	0.2249671	0.1198546	0.7714479	0.4775135	0.0452517	0.6640912	0.6784562	0.5858953	0.4655540	0.0005626	0.1585133	0.0147796	0.0541817	0.7199283	0.1659065	0.5532655	0.6013452	0.0333592	0.7239874	0.4229869	0.1221345	0.5033709	0.1719679	0.3560893	0.4891030	0.0479232	0.0154046	0.3899975	0.5938580	0.4636275	0.4463633	0.3746669	0.0007416	0.2328633	0.2234721	0.5388381	0.3611082	0.1646634	0.3401400	0.3852259	0.6973631	0.4601876	0.5090594	0.0212524	0.7580491
150	0.1679952	0.0015741	0.1398743	0.0331985	0.4014193	0.4089599	0.6279230	0.1807080	0.7419361	0.1890629	0.3529497	0.7060167	0.2519122	0.2662632	0.4581743	0.7429064	0.6901636	0.7135001	0.7706567	0.5431574	0.2735334	0.4576443	0.6570203	0.1779717	0.4215186	0.6206135	0.2737597	0.3613906	0.2971175	0.1910131	0.3097137	0.7489858	0.0428630	0.4801355	0.5182395	0.0424067	0.2434655	0.2304092	0.4073367	0.7454573	0.6572765	0.5205504	0.5856480	0.3137164	0.0382736	0.2537455	0.0817850	0.7206046	0.3273576	0.0248568	0.5293102	0.6345274	0.4817220	0.4513851	0.0010519	0.1279678	0.0352398	0.0982613	0.7320832	0.2154028	0.7004593	0.5660768	0.0445718	0.6163324	0.4103635	0.0431813	0.5008433	0.1112674	0.4752338	0.4294779	0.0552887	0.0158569	0.2949999	0.4752946	0.4579892	0.5002047	0.3269836	0.0004131	0.1767285	0.0750957	0.4625043	0.3296606	0.2258942	0.2879075	0.2591739	0.8051156	0.4775531	0.5637707	0.0288338	0.6305832
200	0.2298159	0.0048118	0.1168643	0.0651274	0.4287373	0.3757473	0.6913434	0.1656135	0.7421012	0.1688114	0.3545587	0.6461961	0.1930750	0.2253029	0.2347647	0.7130961	0.6728800	0.7449708	0.8234427	0.5909868	0.3431489	0.3629404	0.7774649	0.1908945	0.4590329	0.7329552	0.3603180	0.4313659	0.3787812	0.0909153	0.3561766	0.6252570	0.0314547	0.7326266	0.4655553	0.0804265	0.2169832	0.2138621	0.4536537	0.6350549	0.5659611	0.6136298	0.5886124	0.2983275	0.0128817	0.3022638	0.0436997	0.5971072	0.4675956	0.0288315	0.6343638	0.6753108	0.5673481	0.5475064	0.0055594	0.1280108	0.0128026	0.0783092	0.7728852	0.1755666	0.7064299	0.6421573	0.0309485	0.7829058	0.3152675	0.0636792	0.4986941	0.1273058	0.3666920	0.4047730	0.0473087	0.0076190	0.3611407	0.5586634	0.5339810	0.4103135	0.3742431	0.0030472	0.2044711	0.0527371	0.4846444	0.2302579	0.2418352	0.2605539	0.1765076	0.5869275	0.3893941	0.6460558	0.0348797	0.6068036
250	0.2906226	0.0141891	0.1711262	0.0346870	0.4049558	0.4317113	0.7020266	0.2012783	0.6642937	0.1367042	0.2831994	0.7341186	0.2343101	0.2291168	0.2525986	0.5414470	0.5433031	0.7009193	0.5638721	0.4909755	0.3599761	0.3357657	0.7867273	0.2040774	0.5343014	0.6246817	0.2797903	0.4073672	0.2949507	0.1692678	0.3806893	0.7463664	0.0580629	0.5149839	0.5091811	0.0689397	0.2415410	0.2754492	0.6099238	0.8003807	0.5590198	0.4404759	0.5875457	0.3694417	0.0025827	0.2172142	0.0376860	0.7730004	0.3804468	0.0141933	0.6124437	0.7625490	0.5178758	0.4902698	0.0008889	0.1835392	0.0246480	0.0329631	0.6359676	0.1895171	0.6131677	0.5903350	0.0245904	0.5486415	0.3818909	0.1574068	0.6065877	0.0877973	0.3505275	0.5341428	0.0322352	0.0037649	0.4163365	0.6303206	0.4184953	0.4324348	0.4300988	0.0089018	0.2469080	0.0425750	0.4854643	0.4020938	0.2728337	0.3384431	0.0835206	0.6561191	0.3116935	0.5541427	0.0168023	0.7308084
300	0.2062070	0.0280825	0.2336745	0.0294535	0.4015467	0.3170145	0.6370465	0.1764713	0.6748140	0.1584454	0.4244044	0.7635961	0.1594882	0.3024861	0.1750565	0.5630497	0.7032729	0.6755797	0.7715604	0.5521105	0.3049876	0.3291607	0.7313224	0.2552870	0.5521509	0.6367953	0.3079370	0.3984020	0.2557463	0.0931409	0.3773126	0.7279657	0.0855921	0.7036554	0.4855453	0.0820532	0.2369740	0.2554371	0.4616559	0.6782494	0.5404255	0.4995253	0.6337232	0.3207505	0.0012015	0.2658375	0.0537472	0.7975206	0.4102510	0.0164477	0.6620466	0.5477465	0.5677610	0.4499683	0.0003376	0.1144963	0.0173215	0.0487754	0.7167829	0.1345174	0.6240616	0.5312315	0.0221181	0.6299321	0.3648849	0.1070918	0.5465006	0.1351176	0.2857828	0.4680071	0.0540591	0.0057336	0.3645055	0.6886002	0.5039641	0.4508129	0.4171378	0.0014832	0.2441866	0.0581817	0.4924974	0.3643338	0.3181173	0.3083142	0.1335998	0.6046370	0.3510100	0.5053869	0.0228681	0.8311343
350	0.3194594	0.0265044	0.1901077	0.0258159	0.4563846	0.3143772	0.7623954	0.1765608	0.6437692	0.1493904	0.2369017	0.6723316	0.1860396	0.2312898	0.2572943	0.8297769	0.9786528	0.5892464	0.6732818	0.5597402	0.3155336	0.2682799	0.6418385	0.2894390	0.5054510	0.8388517	0.2781825	0.4039436	0.2815295	0.1584096	0.2721450	0.7159410	0.0624463	0.6834227	0.6579269	0.0663227	0.2675997	0.3911732	0.6034924	0.7956118	0.8079745	0.5380702	0.4721053	0.3601497	0.0125708	0.2543562	0.0773230	0.7462473	0.4071321	0.0340541	0.5563288	0.5117083	0.5068847	0.3623961	0.0064149	0.1914784	0.0303143	0.0761374	0.8375456	0.1303001	0.5771575	0.5362700	0.0533556	0.6935727	0.3130571	0.0858324	0.5952167	0.1514307	0.4541957	0.3732198	0.0626514	0.0071069	0.3576627	0.6998463	0.4986800	0.3865976	0.4047147	0.0458672	0.1723605	0.0654153	0.5620612	0.4580470	0.5074398	0.2373101	0.0833617	0.6370304	0.2878507	0.5451489	0.0075793	0.5007349
400	0.3020555	0.0086730	0.1346361	0.0267870	0.4598498	0.3218251	0.5753440	0.1214378	0.7365946	0.1307587	0.3005221	0.6109398	0.2442762	0.1979766	0.2526493	0.7193776	0.6669586	0.6815613	0.7009428	0.5081274	0.2696519	0.2404584	0.7338324	0.1831536	0.5621617	0.7118555	0.2544857	0.4131147	0.3602172	0.1575236	0.2913945	0.6112577	0.1423587	0.6576852	0.5183231	0.1032570	0.3640123	0.3293828	0.7183583	0.7611548	0.6878493	0.5422160	0.6586427	0.5244805	0.0075084	0.2149096	0.0736970	0.6938187	0.4556898	0.0217903	0.4887562	0.5079120	0.6440480	0.4324521	0.0010703	0.2221143	0.0210612	0.0697970	0.6637635	0.1634858	0.5108651	0.6662783	0.0467596	0.7730535	0.4663975	0.0684878	0.4940880	0.1829090	0.3937490	0.5060486	0.1025455	0.0047428	0.3526518	0.5680286	0.5516735	0.4716769	0.3781324	0.0186091	0.1737531	0.0447898	0.4564313	0.5475126	0.4871193	0.3019132	0.0706665	0.6123056	0.3198876	0.6308779	0.0127747	0.6565549
450	0.2647256	0.0123952	0.1364511	0.0742494	0.3546630	0.3178232	0.7204724	0.1167029	0.6167870	0.2067769	0.2895228	0.5840615	0.3368096	0.3127264	0.2436032	0.7828274	0.7223818	0.6286264	0.7044013	0.6207743	0.3211395	0.1442531	0.7160980	0.1938473	0.4145988	0.5917415	0.3186625	0.4404657	0.3075844	0.1047603	0.3187818	0.7085669	0.0781809	0.5761004	0.6383479	0.0882496	0.3676777	0.3066418	0.4709255	0.6771849	0.6023443	0.5094515	0.6345995	0.4750585	0.0052921	0.2941157	0.0954367	0.6110457	0.4727469	0.0212012	0.5779091	0.5937817	0.4943276	0.5162062	0.0006334	0.1287230	0.0292273	0.0607275	0.7073293	0.1633285	0.5620993	0.4775806	0.0392276	0.7873378	0.4020649	0.0782450	0.4896781	0.2439694	0.4632183	0.3962415	0.0610695	0.0065795	0.3810680	0.5985854	0.5856217	0.4060512	0.4021524	0.0383745	0.2195693	0.0248610	0.6955711	0.4870131	0.4623157	0.2983806	0.1227323	0.6368303	0.3673989	0.6380055	0.0357649	0.6511101
500	0.2285647	0.0029808	0.1065438	0.0456587	0.3648969	0.2334092	0.7696832	0.1551217	0.7182852	0.1391489	0.2823822	0.6714713	0.2882655	0.2679378	0.2111593	0.8033133	0.6414207	0.5399087	0.7583256	0.6518058	0.2539128	0.2488540	0.6917844	0.1690482	0.4909690	0.6662798	0.3328167	0.4436167	0.3044199	0.1823468	0.2766145	0.7942854	0.1270622	0.5377869	0.5686823	0.0832474	0.3325526	0.2893538	0.5217154	0.6434945	0.5758883	0.5099027	0.5289584	0.4421948	0.0003172	0.3083117	0.1009746	0.7793778	0.5706950	0.0217276	0.4815090	0.7274629	0.5658789	0.4737799	0.0010771	0.1629494	0.0114040	0.0748055	0.6082956	0.1967220	0.6458342	0.5268830	0.0053441	0.7382872	0.4050096	0.0405187	0.4653245	0.1123025	0.3051059	0.5280725	0.0644700	0.0084795	0.3809338	0.7278431	0.4782694	0.3599431	0.3489467	0.0193140	0.1790904	0.0631159	0.5520058	0.4860018	0.4647134	0.3549621	0.0971524	0.7024285	0.4366126	0.5141830	0.0249267	0.6169226
550	0.2824249	0.0972861	0.0760010	0.0452026	0.3734674	0.2617643	0.6839796	0.1289953	0.7117996	0.1833337	0.5453798	0.6199648	0.2100808	0.2098645	0.1328799	0.6724794	0.6254541	0.6600519	0.5798439	0.6295701	0.5959245	0.1394076	0.6730562	0.3260846	0.6810219	0.6102749	0.3500001	0.4713667	0.6212295	0.1003849	0.4041005	0.7921969	0.0955492	0.5852384	0.4779088	0.0824244	0.4007932	0.1907126	0.7154759	0.6858597	0.6814134	0.4234906	0.4953318	0.4364825	0.1428892	0.2460183	0.1468948	0.7207855	0.4720653	0.0511299	0.6532563	0.5264583	0.1215381	0.4199035	0.0088095	0.6914242	0.0104261	0.1468710	0.6939661	0.1268276	0.4846117	0.6373790	0.0246771	0.6508415	0.2786089	0.1436572	0.4497899	0.1821065	0.6032257	0.4276162	0.0656476	0.1274562	0.4054024	0.1772421	0.4228186	0.4243030	0.2660941	0.0259407	0.6918446	0.1082456	0.4077333	0.2954707	0.3688743	0.6628625	0.0873752	0.6638119	0.5523013	0.3963556	0.1010847	0.6907544
600	0.3074322	0.2232105	0.0987935	0.0175715	0.4347698	0.2860136	0.7342466	0.1039962	0.6326940	0.1834841	0.6055431	0.6613257	0.3296792	0.2020706	0.1372862	0.6723682	0.6822107	0.6573960	0.5809565	0.7073902	0.6189948	0.1157378	0.5830852	0.3336333	0.6551386	0.7142702	0.3731636	0.3794562	0.6287458	0.1383722	0.2459354	0.7759019	0.1147132	0.8231508	0.6420467	0.1955491	0.2639748	0.2876076	0.7250355	0.6354420	0.5333983	0.6532073	0.5333694	0.5681776	0.1980471	0.2474071	0.0794060	0.6654329	0.4739634	0.0160254	0.5789537	0.5287112	0.0414028	0.5058326	0.0011798	0.7718556	0.0111264	0.0819132	0.6961115	0.1145445	0.3969035	0.6286185	0.0118693	0.7499953	0.3435434	0.2914934	0.4105801	0.1278585	0.3899787	0.3879285	0.0714684	0.1154277	0.2885082	0.0743324	0.4130963	0.4103955	0.3821749	0.0011413	0.6816306	0.2775490	0.3658948	0.2909345	0.3184179	0.7110570	0.1686548	0.6198175	0.4320594	0.3991417	0.1054319	0.5884742
650	0.4683093	0.1182043	0.0929502	0.0465087	0.5149614	0.3735929	0.7433363	0.0918031	0.7347882	0.1838557	0.6311569	0.6660803	0.3465114	0.1467632	0.0742416	0.7331420	0.7616103	0.5410711	0.6587560	0.7799627	0.5098722	0.0754112	0.6921827	0.2901545	0.7048257	0.7101454	0.3268953	0.4443652	0.7410981	0.1622321	0.1930837	0.7085818	0.1335462	0.6327345	0.5371419	0.2450874	0.3303949	0.3180114	0.6692438	0.6334342	0.6549314	0.5148462	0.5288888	0.4874289	0.2956949	0.2602035	0.0782368	0.7536948	0.3132129	0.0181263	0.5824966	0.5855901	0.0099927	0.5580531	0.0023514	0.8125515	0.0085433	0.0525372	0.6278123	0.1385111	0.4498520	0.3984863	0.0248442	0.7471513	0.2971538	0.2145539	0.5278983	0.1818334	0.3833791	0.4717871	0.0486288	0.1418370	0.3758679	0.0393618	0.4794063	0.3973179	0.3967594	0.0000000	0.7262613	0.1836385	0.4161162	0.1255838	0.2008450	0.6617509	0.4058537	0.5884517	0.4265279	0.4576966	0.0503646	0.6690298
700	0.4134549	0.1365785	0.0803357	0.1041619	0.4567848	0.3143598	0.6486835	0.0898579	0.6638545	0.2195634	0.7599932	0.6796405	0.3782184	0.2121672	0.2002624	0.8062401	0.8726599	0.6173346	0.7673593	0.7833874	0.5282238	0.0420097	0.7057612	0.2626877	0.6537201	0.5197933	0.3055407	0.3275457	0.7364321	0.1540448	0.2416485	0.6630177	0.1108301	0.6705778	0.5342086	0.2819135	0.3902100	0.2253568	0.5957009	0.7151274	0.6501234	0.5854526	0.5510121	0.4738983	0.3260706	0.2531398	0.0811612	0.6250864	0.5340564	0.0173862	0.6041261	0.6576125	0.0227932	0.5531165	0.0011892	0.6656007	0.0245610	0.0651332	0.5714181	0.1467788	0.4579744	0.4020349	0.0342726	0.6703988	0.3693071	0.2691843	0.4194318	0.1792326	0.4508289	0.4631462	0.0713306	0.1455281	0.3237557	0.0481370	0.5156589	0.4009562	0.3378614	0.0003858	0.5828346	0.1850483	0.5170121	0.1685208	0.1958249	0.8555083	0.4006373	0.6024477	0.4452574	0.3656247	0.2123024	0.7357204
