"Time"	G1	G2	G10	G20	G4	G17	G16	G9	G11	G18	G94	G56	G3	G5	G19	G13	G12	G14	G15	G50	G41	G51	G53	G52	G42	G55	G21	G22	G54	G40	G49	G44	G35	G39	G45	G48	G95	G61	G47	G98	G43	G8	G72	G67	G57	G79	G60	G82	G88	G80	G84	G81	G83	G89	G85	G77	G78	G91	G90	G75	G86	G59	G58	G99	G92	G69	G93	G87	G68	G34
550	0.4305050	0.0018485	0.3770897	0.0869352	0.6496329	0.5398184	0.5819319	0.1213468	0.4579261	0.4724361	0.5911344	0.3718394	0.0020928	0.3907175	0.2166291	0.3842347	0.6412306	0.4250629	0.1638501	0.3682715	0.2816809	0.2524169	0.3631633	0.2565054	0.5746264	0.0207914	0.2097536	0.6161336	0.0677787	0.5370866	0.4458739	0.6847497	0.6902538	0.3029533	0.3909054	0.4903269	0.7110768	0.4531407	0.1850574	0.7207702	0.0042916	0.4460325	0.6199857	0.6827815	0.5707413	0.7255036	0.2377977	0.0098566	0.0367321	0.0059240	0.5639615	0.2850617	0.5010134	0.2173423	0.2417847	0.1408481	0.4260001	0.2974220	0.7124166	0.4522348	0.5594322	0.4918863	0.0155176	0.5094471	0.0228030	0.3743166	0.2602193	0.6208609	0.2676862	0.5793542
600	0.4626465	0.0013675	0.3430603	0.1546787	0.5928207	0.5430025	0.5277356	0.1052518	0.3551457	0.4895894	0.7716267	0.4333773	0.0009660	0.3822666	0.2023650	0.4039709	0.6669353	0.4628245	0.2426168	0.1870672	0.2342680	0.3475402	0.2426114	0.2581266	0.6146795	0.0385064	0.2359433	0.6170224	0.0428418	0.4728150	0.5371223	0.5723031	0.6477279	0.3731200	0.3292106	0.4018968	0.7153368	0.5625655	0.2416326	0.7425659	0.0018699	0.3268329	0.5916232	0.7964940	0.5435875	0.6477104	0.2798546	0.0060192	0.0085148	0.0015490	0.6645251	0.2741369	0.4996878	0.3793160	0.2222397	0.0732486	0.4751102	0.3170880	0.6422839	0.4170795	0.6034187	0.3496709	0.0351237	0.6514061	0.0290716	0.3762517	0.2317004	0.6578888	0.2598586	0.6263963
650	0.4795564	0.0023069	0.3021637	0.2032220	0.7771923	0.5967791	0.5315315	0.0715150	0.3350238	0.4617537	0.7069646	0.5433732	0.0001435	0.3900658	0.2409265	0.3622155	0.6282434	0.4902385	0.2340747	0.1934836	0.1906297	0.2779678	0.2460410	0.4157726	0.5945490	0.0405422	0.2945236	0.4592466	0.0165428	0.3367311	0.5248488	0.7397048	0.6706460	0.3120142	0.3396075	0.4308939	0.6819941	0.4832357	0.2802205	0.8217266	0.0092322	0.3207590	0.7239276	0.6935714	0.5104228	0.6618917	0.1999735	0.0026486	0.0071845	0.0031030	0.7374506	0.3062814	0.5119319	0.3995604	0.2337638	0.0518375	0.5293535	0.2799278	0.6425757	0.3246542	0.5684829	0.2822122	0.0248160	0.7199265	0.0177115	0.2676061	0.3055887	0.6541988	0.3110344	0.7266981
700	0.5046711	0.0034053	0.2610075	0.1687444	0.7416812	0.5225014	0.4455019	0.0627602	0.3461360	0.4865835	0.6574957	0.4293628	0.0032299	0.3330604	0.3021072	0.3337086	0.6213916	0.4905977	0.3031508	0.2578532	0.2070807	0.2583433	0.2113155	0.3963269	0.5860679	0.0174971	0.2069153	0.5729825	0.0097015	0.3854936	0.4801080	0.5082876	0.5982746	0.2337548	0.2925705	0.3922871	0.7379118	0.4755728	0.1835334	0.7313474	0.0121631	0.3356509	0.7878516	0.6497239	0.4316924	0.8634178	0.2336388	0.0072701	0.0053368	0.0070904	0.5517193	0.3582993	0.5731298	0.4338587	0.2694985	0.0348580	0.5887513	0.3625019	0.7129010	0.3801650	0.6169086	0.4010744	0.0321509	0.6441727	0.0274860	0.3456046	0.2606974	0.7838157	0.2278473	0.5949316
750	0.3711998	0.0007797	0.3145929	0.2067275	0.6897873	0.5095693	0.5468052	0.0447840	0.2856686	0.3430263	0.7052654	0.4238371	0.0057466	0.4737701	0.2819746	0.3113600	0.7475361	0.4758351	0.2685498	0.2073909	0.2398046	0.2587385	0.2427717	0.3582758	0.4573719	0.0260340	0.2142991	0.6001077	0.0090788	0.4272463	0.4625272	0.5093972	0.6479531	0.2339677	0.3250832	0.4059711	0.6364588	0.4545869	0.2134938	0.6708769	0.0059442	0.2742263	0.7010933	0.7200910	0.4980659	0.5802406	0.2059449	0.0018833	0.0020947	0.0035964	0.5977813	0.3025953	0.5226679	0.3833806	0.1938255	0.0171435	0.6022523	0.3427468	0.5556035	0.4134758	0.5973246	0.3631274	0.0174033	0.6548699	0.0437430	0.3322571	0.2882898	0.6474652	0.2552011	0.6144095
800	0.3838464	0.0000875	0.3251162	0.1670761	0.6365455	0.5192697	0.5274525	0.0887521	0.3824115	0.4996759	0.5861845	0.4270164	0.0037383	0.3079495	0.3087021	0.2731640	0.7840129	0.3838252	0.2557149	0.3089906	0.2420654	0.3017426	0.2631403	0.2245035	0.5211271	0.0305209	0.2373909	0.5411963	0.0086699	0.3251362	0.5361071	0.6976598	0.8642132	0.3128526	0.4587322	0.4381218	0.7237463	0.5409205	0.2208664	0.6295006	0.0013304	0.3836742	0.7517873	0.7950827	0.5240622	0.6293088	0.2820796	0.0025666	0.0026858	0.0093083	0.6597316	0.2779155	0.5371997	0.3802923	0.2278255	0.0183968	0.7726728	0.2896867	0.5442059	0.3605390	0.7839288	0.2887533	0.0428188	0.7032080	0.0382610	0.3193662	0.2251274	0.6290604	0.2149104	0.7346434
850	0.4717607	0.0090563	0.3641272	0.1675452	0.6710880	0.5534532	0.5969039	0.0803934	0.4695313	0.4783486	0.7220249	0.4690835	0.0024309	0.3015959	0.2471528	0.4093353	0.7034744	0.4579016	0.2805656	0.2325283	0.1792737	0.2477923	0.3084306	0.2928186	0.4474336	0.0305439	0.2573365	0.5606594	0.0192591	0.4087925	0.4576197	0.6724270	0.7682498	0.2700556	0.3041866	0.3431164	0.5746946	0.4454241	0.2551713	0.6697995	0.0050941	0.3059631	0.6253508	0.6747506	0.4773748	0.7708771	0.2980440	0.0019582	0.0059398	0.0162983	0.7104298	0.2726607	0.5626857	0.3856780	0.1987814	0.0274743	0.6212125	0.4380488	0.8002166	0.2874618	0.6562972	0.3397818	0.0254511	0.6553917	0.0430303	0.3260428	0.2463389	0.6155184	0.3161772	0.6379250
900	0.4780306	0.0001388	0.2885527	0.1781539	0.6688631	0.5848163	0.4955464	0.0941026	0.4097762	0.3788764	0.6981155	0.5051334	0.0004434	0.3871133	0.2324903	0.4396544	0.6016129	0.4914179	0.3105590	0.1960909	0.1953743	0.2931536	0.2381502	0.3527300	0.5326127	0.0218011	0.2433470	0.5341948	0.0231315	0.4289294	0.5997526	0.6003731	0.5841824	0.2749187	0.3687060	0.3424449	0.5882741	0.4646112	0.2565635	0.7213841	0.0060983	0.3186184	0.6424140	0.7068921	0.4555402	0.7096511	0.2033004	0.0044114	0.0020372	0.0123868	0.6281173	0.4473939	0.5065499	0.3354974	0.1899371	0.0202174	0.6504399	0.3255416	0.6241714	0.4731414	0.7961572	0.3008836	0.0327775	0.7854649	0.0904084	0.2888359	0.3075669	0.6368798	0.2208534	0.7137562
950	0.4284572	0.0000791	0.3668806	0.1471220	0.6420813	0.5426988	0.5368493	0.0763874	0.3704750	0.3671084	0.7177312	0.3618822	0.0043913	0.4153677	0.2557218	0.3286701	0.5398891	0.4262906	0.2691068	0.2578320	0.2597680	0.3145876	0.3319648	0.3660037	0.5606394	0.0360012	0.2011125	0.5030168	0.0111074	0.4253765	0.5399128	0.5873065	0.7400761	0.2419216	0.3831615	0.4881250	0.6817856	0.4970677	0.2627863	0.6094090	0.0013360	0.3927208	0.7526346	0.6738830	0.5781527	0.6213802	0.2706219	0.0085429	0.0034908	0.0037494	0.5988389	0.3355481	0.5448183	0.4522845	0.2951459	0.0370895	0.6648987	0.2805470	0.4850882	0.3319957	0.6777149	0.2681172	0.0195506	0.6303976	0.0140828	0.3550912	0.3065410	0.7233588	0.2381575	0.6716450
1000	0.3846570	0.0010926	0.3323072	0.2197872	0.6842099	0.5514648	0.4033350	0.0884156	0.3876616	0.4389197	0.6605230	0.4048012	0.0022342	0.3762045	0.2432334	0.3617767	0.6774940	0.4835275	0.3631823	0.2689653	0.2622702	0.2361571	0.2621955	0.3780101	0.5608240	0.0462765	0.1668132	0.5262943	0.0020484	0.3526250	0.4649088	0.7871508	0.7048693	0.2449939	0.4574118	0.3464810	0.6062956	0.4671200	0.2522906	0.7044252	0.0053071	0.3366781	0.7877430	0.6130313	0.5905243	0.6718481	0.1813965	0.0023956	0.0029851	0.0193211	0.6546876	0.3561027	0.6341429	0.4164327	0.2129157	0.0348608	0.5341026	0.2257036	0.3386979	0.3613165	0.6879528	0.2205831	0.0141122	0.6899951	0.0254967	0.2982286	0.2647559	0.6847910	0.2051236	0.6149539

0	0.3718398	0.0037476	0.3347445	0.2189082	0.6867319	0.5480151	0.6265458	0.1340972	0.4243645	0.3316291	0.7053735	0.4687109	0.0013717	0.3498676	0.2465683	0.4008789	0.7097217	0.4499718	0.3231936	0.3108692	0.2249772	0.2926546	0.2903415	0.3110079	0.5544015	0.0340021	0.2505248	0.4989799	0.0065167	0.3511030	0.6326046	0.7502795	0.7773787	0.2896283	0.4108388	0.3307309	0.5856863	0.5593501	0.2319096	0.8053442	0.0031648	0.3448115	0.6712431	0.6285809	0.6001641	0.7464699	0.2626366	0.0157200	0.0053026	0.0087749	0.8145445	0.4196936	0.4911398	0.4535298	0.1668028	0.0475193	0.6431974	0.3551854	0.5640296	0.3547470	0.5784039	0.2448199	0.0165641	0.6097253	0.0380886	0.2832044	0.2260166	0.7055173	0.2989185	0.8953693
50	0.4498754	0.0057821	0.2152467	0.3165880	0.7172277	0.4722686	0.4140723	0.0414653	0.4513458	0.4072792	0.6755136	0.1741396	0.0019269	0.3074958	0.2854383	0.4570179	0.6468965	0.3857892	0.2388936	0.3238276	0.2166765	0.2862054	0.2888693	0.2825768	0.5080591	0.0151262	0.2226797	0.5667180	0.0074779	0.2973006	0.6293750	0.6700576	0.7002308	0.2855285	0.3477489	0.3133877	0.7252325	0.4175653	0.2076508	0.8153544	0.0061552	0.2769753	0.7499761	0.6038462	0.5936281	0.7254287	0.2471761	0.0027969	0.0031699	0.0013337	0.6960398	0.4838496	0.5933179	0.5635115	0.2610891	0.0417994	0.5695201	0.2889454	0.5328965	0.3158794	0.5823235	0.2615141	0.0314752	0.5376410	0.0473850	0.2913478	0.1723368	0.1512328	0.3371065	0.6628915
100	0.3937824	0.0064235	0.2225924	0.3552583	0.5916284	0.5569649	0.4011538	0.0685501	0.4914898	0.5068332	0.6319474	0.1166922	0.0036563	0.2961094	0.3018635	0.3547955	0.7746554	0.4337534	0.1249664	0.2269312	0.2779720	0.2119699	0.3118036	0.3225840	0.5830797	0.0078696	0.1468201	0.5569927	0.0011939	0.4441747	0.5080171	0.6390548	0.6034949	0.2201967	0.4016641	0.2905487	0.7802397	0.3906068	0.2182460	0.7167251	0.0233370	0.3078445	0.7017640	0.6671456	0.5048066	0.6125838	0.1831327	0.0047516	0.0002049	0.0076172	0.6174642	0.4772576	0.5433329	0.6223077	0.2247904	0.0490407	0.6799265	0.3565504	0.6636288	0.3733845	0.6703522	0.3504101	0.0109442	0.4714114	0.0273610	0.3418350	0.2566858	0.0471635	0.6508502	0.7129166
150	0.3670979	0.0031315	0.1886179	0.3528265	0.7830474	0.4928421	0.4087377	0.0543301	0.5661936	0.4487247	0.7229587	0.1224842	0.0303884	0.3238368	0.2434199	0.3032574	0.6341421	0.4490295	0.1056008	0.1373500	0.2153803	0.2498940	0.2540323	0.3716725	0.6199446	0.0130038	0.1526211	0.4580949	0.0009383	0.3614771	0.4987481	0.6150902	0.6831710	0.2311849	0.4676871	0.3207394	0.6233547	0.4680979	0.1217324	0.6572342	0.0014345	0.3972257	0.6620114	0.7554163	0.4491066	0.6188756	0.1539946	0.0027045	0.0001969	0.0119784	0.7756988	0.5195641	0.4570172	0.6566956	0.2599503	0.0112701	0.5335816	0.2640706	0.5594922	0.3470533	0.5780917	0.2327226	0.0199712	0.4406696	0.0250986	0.3076188	0.2723036	0.0167114	0.6652504	0.6260964
200	0.4168865	0.0014141	0.2531081	0.3861823	0.5626795	0.4757299	0.3471296	0.0296673	0.6439514	0.4776098	0.6585714	0.0754536	0.0561483	0.3739032	0.2394841	0.3193735	0.4323179	0.3430589	0.1206344	0.2570818	0.2422440	0.2417012	0.2778292	0.3678665	0.5175483	0.0491435	0.1977193	0.5295608	0.0002528	0.3457962	0.5134528	0.6399364	0.6036953	0.2734729	0.4044383	0.2708942	0.6972568	0.5497469	0.1663133	0.6745334	0.0096283	0.2665453	0.6645810	0.6783987	0.5968452	0.6507341	0.1975830	0.0074433	0.0008085	0.0026509	0.7584913	0.5467388	0.5016082	0.6478874	0.3090899	0.0117775	0.5953744	0.2942725	0.5382344	0.3515768	0.5907675	0.2129195	0.0268678	0.4639264	0.0193486	0.3619903	0.2603876	0.0036746	0.5806148	0.6123095
250	0.4542105	0.0012294	0.1836915	0.3100122	0.5354028	0.5252377	0.4190716	0.0325553	0.6682217	0.5475243	0.7366448	0.0778159	0.0531109	0.2874943	0.2786463	0.3109998	0.8384464	0.3926230	0.1562682	0.2101806	0.2738660	0.2286503	0.2818372	0.3740422	0.5124596	0.0246816	0.2191310	0.6427305	0.0000000	0.4528440	0.4565196	0.6015555	0.6313699	0.2069072	0.3807932	0.2301070	0.7124976	0.5174532	0.1853121	0.5104999	0.0095660	0.2948287	0.6613179	0.5538665	0.6005753	0.5344086	0.1975111	0.0154045	0.0078996	0.0042883	0.6444149	0.6138546	0.5477710	0.6862197	0.2725584	0.0348455	0.5477834	0.3603319	0.7070475	0.2881870	0.6949280	0.1882700	0.0313123	0.4284053	0.0166480	0.3088114	0.2222987	0.0087829	0.6414666	0.6853565
300	0.4713713	0.0036583	0.2387520	0.4533288	0.6615105	0.4670063	0.3758928	0.0236715	0.6391774	0.5369264	0.7175151	0.0702029	0.0869378	0.3247030	0.2359873	0.3783224	0.7079150	0.4217800	0.0903480	0.1477498	0.2068275	0.3425610	0.3370432	0.3824222	0.5807143	0.0364291	0.2748949	0.7317583	0.0009239	0.3518145	0.4711532	0.5153966	0.7217406	0.2566067	0.5647389	0.2263227	0.8122294	0.4571098	0.1798750	0.7291784	0.0159057	0.3174888	0.7450505	0.6629222	0.4966958	0.7299334	0.1701593	0.0012095	0.0018570	0.0049291	0.7338652	0.5938200	0.5146663	0.6082427	0.2155771	0.0263622	0.5597127	0.3821114	0.6878715	0.3537283	0.5420049	0.2963846	0.0121110	0.4462013	0.0130884	0.2963794	0.2613083	0.0109306	0.6239571	0.6385408
350	0.4146992	0.0006702	0.1990529	0.3908603	0.7354411	0.5397027	0.3836229	0.0522683	0.6121664	0.5422755	0.5810432	0.0646726	0.0885083	0.2624811	0.2564739	0.3179942	0.6392203	0.3786178	0.0708552	0.2719210	0.2899023	0.2249231	0.3179077	0.3548232	0.5531667	0.0220752	0.1709299	0.6156692	0.0007248	0.3772394	0.5540977	0.6577975	0.6889885	0.2897138	0.4373695	0.2404728	0.6782831	0.4485646	0.2102156	0.6865141	0.0132193	0.3196794	0.6661197	0.6824027	0.5829669	0.5179345	0.2078265	0.0132524	0.0043033	0.0078668	0.6150147	0.6327145	0.5183656	0.6698510	0.1913857	0.0270916	0.6202615	0.2911586	0.5484325	0.3584803	0.5706951	0.2371763	0.0130106	0.3780302	0.0380125	0.2929468	0.2006193	0.0094740	0.7387165	0.6994414
400	0.3434550	0.0003499	0.2172016	0.4408347	0.7755723	0.3930392	0.4572707	0.0526691	0.6179829	0.5206637	0.6455527	0.1260298	0.0628574	0.3310213	0.2592184	0.3790110	0.6607526	0.4457976	0.0708329	0.1875744	0.1547956	0.2949173	0.3436902	0.3150693	0.4939503	0.0180803	0.1522320	0.4787752	0.0000000	0.4440729	0.4025008	0.7004717	0.6743344	0.3455853	0.3839634	0.2896265	0.7152723	0.3973040	0.1958375	0.7426344	0.0166391	0.2582105	0.7172483	0.6935884	0.6057701	0.7084251	0.1960945	0.0065875	0.0001448	0.0019192	0.6304973	0.5768131	0.6851610	0.7459172	0.2429946	0.0450674	0.7486954	0.3357048	0.5999373	0.3883467	0.6425461	0.2616245	0.0372732	0.4525487	0.0241930	0.3363552	0.2626055	0.0026176	0.7208504	0.7193496
450	0.4871953	0.0016733	0.2417736	0.3389534	0.7222074	0.5258812	0.4316685	0.0843956	0.6224715	0.4316114	0.7241309	0.1191432	0.1080758	0.3052204	0.2821597	0.3802448	0.7359463	0.4164995	0.1249109	0.2460257	0.2500055	0.2589090	0.2518201	0.2625463	0.5393462	0.0508622	0.1440897	0.5416152	0.0027675	0.3473081	0.4952387	0.6980382	0.6457362	0.3060174	0.3619108	0.2563075	0.6869054	0.4185947	0.0953940	0.6966139	0.0194076	0.2871292	0.7722713	0.6706008	0.4773459	0.6470688	0.2301210	0.0074245	0.0017519	0.0076765	0.5938109	0.6914293	0.5337828	0.6891166	0.2386264	0.0458852	0.6209371	0.3931009	0.6363897	0.3080527	0.7344603	0.2960230	0.0148473	0.4034706	0.0272592	0.2826123	0.2689508	0.0093486	0.7301822	0.6221536
500	0.3998049	0.0025452	0.2223166	0.3486768	0.6859940	0.4847522	0.4478406	0.1089679	0.7119112	0.4198674	0.7031282	0.1567514	0.0942632	0.4036778	0.2666553	0.4417499	0.6458495	0.4398908	0.1309683	0.2286428	0.2595099	0.2999574	0.1948856	0.2853163	0.7337217	0.0203888	0.1755709	0.4587784	0.0032135	0.3320219	0.5066200	0.6310775	0.6752881	0.2467002	0.3516877	0.1918776	0.8024123	0.3872515	0.1588588	0.6423715	0.0174267	0.4030333	0.6786081	0.8124739	0.5795440	0.6185323	0.2044500	0.0029650	0.0154382	0.0005080	0.6855402	0.5194421	0.5279908	0.7368917	0.2128542	0.0418669	0.6097418	0.3285887	0.6119808	0.3173849	0.6361824	0.2276829	0.0153442	0.4705628	0.0277820	0.2451605	0.2897436	0.0090818	0.6007124	0.6369406
550	0.4292629	0.0021024	0.3558261	0.2299359	0.6098586	0.6201144	0.5261032	0.1645488	0.6704047	0.3765400	0.6636344	0.4012413	0.0401806	0.4364548	0.2177508	0.4825649	0.7045226	0.4911683	0.2394047	0.2563148	0.1778872	0.2581464	0.2553835	0.3176322	0.5534748	0.0079655	0.2236490	0.5942686	0.0087818	0.3432391	0.4514854	0.6047067	0.6147643	0.3564598	0.3792607	0.3431971	0.6719947	0.4352036	0.1848905	0.7394626	0.0031553	0.3482472	0.5905015	0.5970096	0.4669101	0.6724613	0.1996597	0.0025945	0.0002908	0.0184543	0.6999404	0.2939139	0.4614369	0.4480780	0.2993519	0.0201490	0.7119785	0.3740175	0.6071121	0.4243439	0.6977347	0.2733270	0.0170862	0.5074927	0.0179371	0.2967898	0.2143500	0.4844950	0.6905400	0.6030900
600	0.4373671	0.0032255	0.2829925	0.1267845	0.7938643	0.6149034	0.5874677	0.1345844	0.6509347	0.4045612	0.6490417	0.4709217	0.0178443	0.3577981	0.2148287	0.4375645	0.6677193	0.3809724	0.3539617	0.3693604	0.2371784	0.1710611	0.3007761	0.4511659	0.7382395	0.0307180	0.2274297	0.5730991	0.0041058	0.3433566	0.4897035	0.6915971	0.6446895	0.3252913	0.4259227	0.3939903	0.6962392	0.4017083	0.2304680	0.5364256	0.0023475	0.4397047	0.7050991	0.5885880	0.4579814	0.7960057	0.1939979	0.0001893	0.0011969	0.0023162	0.5755274	0.3727060	0.6058626	0.4212841	0.2482154	0.0287767	0.5631584	0.2753432	0.4717941	0.4337990	0.7068265	0.3083959	0.0545094	0.6278527	0.0322825	0.2840243	0.2252363	0.6581044	0.4411776	0.7292238
650	0.5662584	0.0033979	0.3811276	0.1371052	0.7217443	0.5654091	0.5321026	0.1029488	0.5072997	0.4628621	0.7889890	0.5237721	0.0077112	0.3461464	0.2714016	0.3441712	0.5655536	0.4161655	0.3554560	0.2364767	0.2552565	0.2229033	0.2916582	0.2871282	0.5776385	0.0426802	0.2361167	0.5718488	0.0060796	0.3576785	0.5975537	0.6296719	0.7926679	0.2746524	0.3927854	0.4265591	0.6668544	0.5754553	0.2305120	0.7608128	0.0026109	0.3105769	0.6856598	0.7609412	0.4544219	0.7788291	0.1789080	0.0022224	0.0012622	0.0172892	0.6774455	0.2747154	0.5064685	0.3247982	0.2720427	0.0521358	0.7118345	0.3263117	0.5202695	0.3868029	0.6986094	0.3186909	0.0212394	0.6066971	0.0198245	0.3344418	0.3078834	0.6249025	0.2405116	0.6965493
700	0.5109730	0.0013850	0.3641105	0.1619398	0.5927770	0.4707422	0.4914716	0.0826607	0.4076646	0.4182925	0.7184534	0.3563059	0.0028005	0.3253353	0.2418109	0.4733815	0.5639423	0.4855789	0.2833172	0.2306154	0.1872761	0.2387721	0.2780725	0.3441030	0.6211933	0.0480461	0.1994854	0.5951605	0.0091369	0.3458945	0.5564007	0.5846305	0.7243695	0.2170479	0.3516193	0.2808586	0.7222193	0.5334046	0.2384150	0.7198483	0.0055946	0.3959220	0.7262370	0.6211881	0.5608293	0.7669702	0.2299828	0.0045008	0.0014327	0.0034555	0.7747656	0.3239954	0.5264899	0.3233134	0.2962648	0.0195800	0.6371855	0.3004588	0.4008772	0.4093013	0.6497970	0.2427186	0.0452273	0.6743144	0.0223225	0.2819380	0.2302525	0.6125042	0.2124944	0.7566500
750	0.4768036	0.0028000	0.3881721	0.1640684	0.5374801	0.5582334	0.5336944	0.1140312	0.4798644	0.3119839	0.7720120	0.4987969	0.0037089	0.3556160	0.2996505	0.4394197	0.7350518	0.4798025	0.3261478	0.3533485	0.1796461	0.2555562	0.3625574	0.2856614	0.5169732	0.0117261	0.2150144	0.4938082	0.0289626	0.3987932	0.7049427	0.7088530	0.6545576	0.2912386	0.3047100	0.3844185	0.7369052	0.4681921	0.2028577	0.6587252	0.0095281	0.3676753	0.6723597	0.5693645	0.4884786	0.6591271	0.2089159	0.0050221	0.0022737	0.0091042	0.6694378	0.3621083	0.6593595	0.4668162	0.2205132	0.0217006	0.5304886	0.3281075	0.5369010	0.3472866	0.5859503	0.2029249	0.0352815	0.8109607	0.0150967	0.3515124	0.3529425	0.6759623	0.3215284	0.6751472
800	0.4170842	0.0008298	0.3276166	0.1246976	0.4514826	0.5573368	0.5986245	0.0791606	0.3810555	0.4081562	0.8182728	0.4305446	0.0012652	0.3891352	0.2771194	0.4037605	0.8057055	0.4742324	0.3135606	0.2704116	0.1351839	0.2339428	0.3361408	0.2661925	0.5402070	0.0130074	0.2695208	0.6294181	0.0067688	0.3250463	0.4862586	0.6325566	0.7839132	0.2236786	0.3429742	0.4582888	0.7438969	0.3767193	0.2376504	0.5484852	0.0048980	0.2833586	0.6483271	0.6352178	0.4565313	0.6839153	0.1801442	0.0222001	0.0378873	0.0175598	0.7122543	0.3708601	0.5159355	0.4878423	0.1755623	0.0430329	0.5642897	0.2793411	0.4395550	0.3116662	0.6736021	0.3537681	0.0197098	0.7043481	0.0246207	0.2217482	0.3215762	0.7122192	0.2764693	0.6889145
850	0.3900091	0.0003932	0.4602296	0.1226501	0.7258498	0.5995330	0.4936148	0.1547403	0.3481454	0.4970494	0.6772533	0.4258892	0.0000508	0.3335079	0.1931292	0.3961839	0.6637134	0.4237993	0.2994915	0.1926202	0.1719501	0.2456381	0.2066252	0.3235630	0.5404391	0.0219949	0.2027805	0.4977603	0.0066054	0.4238799	0.5086187	0.5247561	0.6335753	0.2165766	0.4101519	0.3580260	0.6707947	0.4933584	0.3309173	0.6013055	0.0073235	0.3625364	0.6088528	0.6847554	0.5953663	0.6345490	0.1749335	0.0019644	0.0251465	0.0047239	0.6537935	0.3080393	0.5082145	0.3538806	0.2271808	0.0349434	0.6530092	0.3577202	0.3822355	0.3813358	0.5292934	0.2790412	0.0551745	0.7807555	0.0149682	0.3445208	0.2718869	0.6650282	0.3314243	0.7463202
900	0.3982149	0.0014067	0.3087719	0.0805421	0.5720601	0.5976422	0.5703151	0.1378595	0.3743431	0.3536191	0.8216224	0.4355033	0.0028318	0.3917836	0.2788902	0.5357524	0.6387504	0.4867163	0.2723029	0.1900675	0.2398163	0.2605226	0.1576880	0.3489905	0.5317988	0.0138471	0.1561052	0.5951757	0.0089864	0.3390491	0.4806016	0.6461134	0.7048429	0.3353839	0.5694838	0.3523184	0.7420511	0.5353390	0.2454192	0.8051443	0.0071620	0.3494670	0.6413389	0.6379970	0.5942217	0.7132289	0.2604406	0.0023188	0.0013539	0.0055802	0.7677425	0.4714364	0.5220692	0.3971293	0.2082384	0.0121188	0.6348014	0.3340188	0.2955690	0.3530898	0.7391573	0.2450402	0.0216532	0.6895993	0.0225480	0.3668345	0.3430972	0.8509290	0.3073338	0.6632709
950	0.3772502	0.0041108	0.2983836	0.1047223	0.6754847	0.5550273	0.4626609	0.0997375	0.3936455	0.4432679	0.6535179	0.4467746	0.0140580	0.3770074	0.2552337	0.3444485	0.6787522	0.5120453	0.2249606	0.2234884	0.1523600	0.3489080	0.2663486	0.4222077	0.5675378	0.0229025	0.1628273	0.5666034	0.0164646	0.3748887	0.4577372	0.5543672	0.6176349	0.1948282	0.3732434	0.4028983	0.6551169	0.5194775	0.3140004	0.6362623	0.0050983	0.3608470	0.7607131	0.7325191	0.6483534	0.7290405	0.1691378	0.0055586	0.0087607	0.0061330	0.5666763	0.3935379	0.4196630	0.3856628	0.1878167	0.0261385	0.4938785	0.2913774	0.4676847	0.3008579	0.6469417	0.2881113	0.0091654	0.7570631	0.0129247	0.4007680	0.2609614	0.5740295	0.2245704	0.7640583
1000	0.4897036	0.0082175	0.3782426	0.1429940	0.6643994	0.4986847	0.5261557	0.1021976	0.4414099	0.4169984	0.6852703	0.4279565	0.0016769	0.2535602	0.2804290	0.2837244	0.7646884	0.3751370	0.2496679	0.2175531	0.2252978	0.3439504	0.2574308	0.3395818	0.4994177	0.0204187	0.2314361	0.5814608	0.0056827	0.3693105	0.4564615	0.5857045	0.6987753	0.2200121	0.3522707	0.3121125	0.6943802	0.4867705	0.2436858	0.6708318	0.0051329	0.4362538	0.5987948	0.7668027	0.5403003	0.7647309	0.2814649	0.0040459	0.0046552	0.0154766	0.5986737	0.4538953	0.4170996	0.3925400	0.2080644	0.0374933	0.5113762	0.3730862	0.6093967	0.2775999	0.6208328	0.3277867	0.0174481	0.6956086	0.0178243	0.3947572	0.2406031	0.6170735	0.2539781	0.6667870

0	0.3698278	0.0013201	0.2801091	0.1904253	0.6265910	0.6506316	0.6031186	0.1148675	0.3398927	0.4660074	0.7033601	0.4563211	0.0027267	0.4544516	0.2093569	0.4287989	0.6591486	0.5348908	0.2431761	0.2792638	0.2521440	0.2902336	0.2463033	0.3648830	0.5847890	0.0174212	0.2732889	0.5323397	0.0140749	0.3961907	0.5872406	0.7062961	0.6789924	0.2059158	0.3477223	0.3117523	0.6692354	0.5044092	0.2070332	0.6618878	0.0031313	0.3332862	0.6672896	0.7863162	0.5645115	0.7555345	0.2555799	0.0036620	0.0047440	0.0043461	0.6413906	0.3399686	0.6176090	0.4126651	0.2201617	0.0154649	0.8294917	0.3625081	0.6847682	0.4170702	0.6286922	0.2713543	0.0200506	0.6847832	0.0271267	0.3082414	0.3761135	0.7264444	0.2425304	0.7382174
