"Time"	G1	G3	G5	G22	G7	G8	G4	G83	G6	G87	G86	G88	G54	G85	G89
150	0.7925533	0.5331000	0.0178585	0.7173686	0.0173691	0.2419226	0.6759270	0.1925107	0.0892988	0.3144316	0.1438058	0.4123784	0.6687170	0.3919112	0.7273494
200	0.6983888	0.4809797	0.0137064	0.6703352	0.0587475	0.2122157	0.6916590	0.1544918	0.0841599	0.2718937	0.1027342	0.4715102	0.6943304	0.4014922	0.5306183
250	0.7564222	0.6002605	0.0519067	0.8592056	0.0137087	0.3490930	0.7066073	0.1379988	0.0894849	0.3613464	0.0743949	0.4659565	0.8390348	0.3843419	0.6649735
300	0.7902317	0.5139501	0.0149989	0.7873536	0.0294212	0.2034649	0.6876487	0.1932693	0.1233614	0.2742518	0.1667287	0.4138871	0.7650519	0.4116729	0.7450182
350	0.7566065	0.6656190	0.0333397	0.8740857	0.0315222	0.1739516	0.6453211	0.1382899	0.1459314	0.3241161	0.1207100	0.4618883	0.6769463	0.4078306	0.7011063
400	0.8698579	0.5199536	0.0311114	0.6597463	0.0651576	0.2109568	0.6407957	0.1385563	0.0758383	0.2316200	0.1249572	0.3808929	0.7070809	0.4589221	0.7536552
450	0.7918939	0.4641026	0.0144393	0.8011156	0.0327470	0.2365855	0.5652651	0.2235511	0.1164651	0.4026282	0.1102953	0.4156099	0.7674852	0.4157423	0.7135459
500	0.7379636	0.4658489	0.0225993	0.5809349	0.0879321	0.2609102	0.6222097	0.1432199	0.1061146	0.3283964	0.1531290	0.4645838	0.6021755	0.4228753	0.7556410
550	0.7389226	0.5629688	0.1448573	0.8265114	0.1099828	0.2697560	0.5428915	0.5905291	0.1154320	0.3130466	0.1123367	0.4705578	0.7697275	0.2279584	0.2111807
600	0.7949092	0.5465667	0.1748354	0.8059894	0.1228862	0.3154662	0.4629361	0.7333433	0.1424452	0.3297558	0.1024547	0.4682365	0.8332471	0.1069091	0.0849507
650	0.7730523	0.4435226	0.2176485	0.8040484	0.1232799	0.2975764	0.4208531	0.6933348	0.1183978	0.1921802	0.1324184	0.5082288	0.6945776	0.0958694	0.0537522
700	0.6986252	0.5314549	0.2014737	0.8090860	0.0757544	0.2562800	0.3540529	0.7005055	0.0798545	0.3410915	0.1122369	0.4446137	0.8075387	0.0810894	0.0863221
750	0.7002781	0.4952007	0.2492498	0.9114508	0.1764163	0.3302546	0.4519625	0.6439533	0.1512433	0.3849071	0.1298561	0.4790602	0.6790440	0.0657874	0.0899361
800	0.8387427	0.4911521	0.1798268	0.8056345	0.0969863	0.2093516	0.4482505	0.7554157	0.1188306	0.2556303	0.2053870	0.4287079	0.6540989	0.0791565	0.0953285
850	0.8270844	0.5129241	0.1810847	0.7394189	0.1040052	0.2570643	0.4481149	0.7202890	0.1307120	0.2696238	0.1769322	0.5053073	0.6877092	0.1259006	0.0748554
900	0.8851829	0.5498812	0.1234229	0.9010145	0.1350408	0.2376345	0.4813141	0.7319693	0.1232637	0.3125352	0.1779958	0.4823841	0.8623573	0.1066691	0.0618766
950	0.7109657	0.5736674	0.2793319	0.8391169	0.1227113	0.1953303	0.5309611	0.7299539	0.0944939	0.2126044	0.1074440	0.4515377	0.7950231	0.1180296	0.0487520
1000	0.7136920	0.4695534	0.1557097	0.7740870	0.1105790	0.2573847	0.4665399	0.6669825	0.1210421	0.2255761	0.1141951	0.4607354	0.7402139	0.1012251	0.1018891

0	0.7729252	0.4049403	0.2200529	0.8419936	0.2141121	0.2220467	0.4939913	0.7042397	0.1014634	0.3805435	0.1572422	0.3312346	0.8584594	0.0736234	0.0567344
50	0.7327914	0.4683135	0.0902357	0.8864568	0.0038610	0.1997371	0.3872296	0.7856573	0.1689548	0.3542727	0.2065054	0.5139374	0.7352395	0.3394232	0.0829748
100	0.7655528	0.4950957	0.0785663	0.8147505	0.0010702	0.2124257	0.3402494	0.8138200	0.1043295	0.2263375	0.1776877	0.3982941	0.6531602	0.2263679	0.1143007
150	1.0000000	0.4913864	0.0139423	0.7952593	0.0018753	0.2112512	0.5338030	0.7827087	0.0585715	0.2960112	0.1480871	0.4868293	0.8499734	0.4168181	0.0805143
200	0.7750053	0.4165207	0.0327049	0.8702502	0.0050181	0.2871965	0.4906299	0.8601312	0.1758222	0.2940695	0.1836280	0.3711792	0.9279205	0.3173067	0.0464699
250	0.8931451	0.3891564	0.0133810	0.7442689	0.0061922	0.2098814	0.4324663	0.7909751	0.1214719	0.2436580	0.1343773	0.5017268	0.8198654	0.2950621	0.1013137
300	0.7440140	0.4632859	0.0201434	0.7907784	0.0022141	0.1912111	0.4792984	0.8609952	0.1375568	0.2717204	0.1490864	0.4959712	0.7894477	0.3535995	0.1085374
350	0.6539111	0.5411397	0.0237276	0.7068461	0.0055129	0.2567173	0.5157090	0.7423984	0.0675918	0.2851152	0.1507987	0.5922415	0.7632833	0.3403083	0.0933855
400	0.7580403	0.4515916	0.0223083	0.7371167	0.0010102	0.1607299	0.4721923	0.6511308	0.1273002	0.2888603	0.1461234	0.5019518	0.8841334	0.2805070	0.0863384
450	0.7575241	0.5023116	0.0357579	0.7604288	0.0109185	0.2078269	0.4739605	0.8028257	0.1042674	0.3403458	0.1628039	0.3807006	0.9237570	0.2627423	0.0649517
500	0.7938080	0.5367768	0.0135601	0.8187280	0.0023016	0.1948650	0.3927313	0.8224473	0.0788230	0.2761296	0.1405157	0.4688101	0.7709795	0.3266567	0.0671653
550	0.5914407	0.3619002	0.1890650	0.6543425	0.0703102	0.3432909	0.3842721	0.6410425	0.0893138	0.3277433	0.1328189	0.4715671	0.8057574	0.1176908	0.0869518
600	0.8043624	0.6245518	0.1770439	0.7309719	0.1148162	0.2274605	0.5404459	0.8316988	0.0827895	0.2526963	0.1147959	0.4046618	0.8107881	0.1180848	0.1144384
650	0.7316490	0.5061708	0.1496784	0.7512992	0.2169879	0.3296902	0.4232759	0.8161483	0.1301220	0.2949725	0.1150122	0.5202453	0.7960911	0.1239048	0.0591968
700	0.8304621	0.4899512	0.1433969	0.7533353	0.1039454	0.3210078	0.4651644	0.8246873	0.0674648	0.3000465	0.1233320	0.4107857	0.6630528	0.0803871	0.0842303
750	0.6327523	0.4582849	0.1894252	0.8030295	0.1638763	0.2741733	0.4864761	0.9201544	0.0869431	0.3122175	0.1023228	0.4604707	0.7592013	0.0667649	0.0341816
800	0.8882948	0.4850377	0.2135220	0.8137124	0.1688945	0.4182096	0.3875808	0.9032961	0.0682315	0.2912764	0.0854955	0.4193927	0.8285598	0.0919146	0.0872368
850	0.7262803	0.4160709	0.1906479	0.7452158	0.1679396	0.3782317	0.3577252	0.8227494	0.1231055	0.2677431	0.1034634	0.3775783	0.7450158	0.0530215	0.1240551
900	0.9009487	0.4980094	0.1635245	0.8005965	0.0986025	0.2564304	0.4974587	0.9695558	0.0954256	0.2228617	0.1170827	0.3694753	0.7022264	0.0457451	0.0713372
950	0.6864655	0.5551279	0.1069441	0.7396979	0.0748781	0.2738958	0.4184219	0.7542039	0.1044328	0.2439589	0.0927441	0.4024973	0.9060206	0.0990336	0.0555456
1000	0.8342473	0.5535183	0.2268536	0.8837105	0.1258822	0.2168786	0.3854426	0.8856757	0.1417948	0.2283858	0.0730741	0.4182570	0.7841804	0.0679240	0.0887832

0	0.8234220	0.4532684	0.1940477	0.7925723	0.1148754	0.2331410	0.4239749	0.8365032	0.1381206	0.2757293	0.0962350	0.3935924	0.8522235	0.0708530	0.0662330
50	0.1964620	0.4282199	0.1593384	0.6373974	0.3029840	0.3134741	0.4261953	0.7025827	0.0863355	0.2842713	0.1445823	0.2494933	0.6648513	0.2783122	0.0708332
100	0.0957220	0.2304721	0.3053374	0.7951118	0.6192091	0.4371885	0.3368015	0.7528661	0.1236806	0.2315726	0.1224303	0.0858218	0.7442877	0.3508591	0.0677684
150	0.0268316	0.1368507	0.3578740	0.8618216	0.8312944	0.4922421	0.1741537	0.8228694	0.1342307	0.2172382	0.2091168	0.0524537	0.6925446	0.3691556	0.0251469
200	0.0141277	0.0564848	0.2825398	0.8158016	0.6944691	0.5448157	0.0622318	0.8830205	0.1852213	0.2562447	0.1943037	0.0229972	0.7669948	0.4826570	0.1134730
250	0.0647036	0.0867305	0.3483934	0.8367523	0.6894134	0.6901058	0.0244299	0.8364809	0.3539329	0.3011648	0.2072420	0.0059017	0.8504431	0.4160063	0.0885873
300	0.0714240	0.0471348	0.5142181	0.7052234	0.7548151	0.6192819	0.0593235	0.7451022	0.3566825	0.5345905	0.1942935	0.0263443	0.6983289	0.5303004	0.2814749
350	0.0312902	0.0811546	0.3285116	0.6491503	0.7321961	0.7556424	0.0343719	0.8616121	0.3954296	0.3520379	0.2369243	0.0183132	0.7424121	0.4894020	0.1507027
400	0.0535882	0.0510273	0.4889462	0.7345219	0.7711567	0.6760661	0.0390373	0.6963896	0.2806365	0.4138751	0.2475277	0.0067375	0.7242025	0.5206821	0.1967366
450	0.0601341	0.0669564	0.5971657	0.7158674	0.8829111	0.6603345	0.0466845	0.8350560	0.4465703	0.3345770	0.2797897	0.0094454	0.8078944	0.4276002	0.2029222
500	0.0314129	0.0603542	0.4517870	0.6981168	0.7936657	0.6358678	0.0526398	0.8877388	0.3265576	0.4716744	0.2172309	0.0188992	0.6501765	0.5421655	0.1652700
550	0.7617562	0.0990771	0.3289228	0.7900495	0.6465015	0.5783622	0.0788065	0.7851397	0.2260108	0.4306112	0.2666066	0.2865893	0.7455097	0.2651436	0.2216455
600	0.7092028	0.2187781	0.2982180	0.6555701	0.3474867	0.5014648	0.3202818	0.6808747	0.2261018	0.2942775	0.2363723	0.2976657	0.6805560	0.2069574	0.1403740
650	0.7695540	0.3040056	0.2673094	0.7753519	0.1569686	0.3478030	0.3186402	0.8058065	0.1199544	0.3981087	0.1821993	0.4238147	0.5826964	0.1674384	0.0782625
700	0.7599864	0.4285339	0.2096897	0.7279677	0.1722782	0.2912459	0.3930017	0.7452539	0.1001227	0.3153128	0.1982215	0.4056310	0.7055893	0.1637076	0.1027915
750	0.6965432	0.5151665	0.1835484	0.5395740	0.1467599	0.3187022	0.4065959	0.7029394	0.1504025	0.2967237	0.1650392	0.3799411	0.6645775	0.1169970	0.0760527
800	0.7029176	0.4523608	0.2219632	0.7720029	0.1443855	0.3334231	0.5090813	0.7733240	0.1319512	0.2741721	0.2254445	0.4532258	0.7539756	0.1232985	0.0856492
850	0.7541099	0.4816389	0.1842115	0.8492860	0.1207100	0.3074186	0.3920793	0.7830521	0.1250247	0.3269318	0.1568403	0.4227037	0.6553131	0.1222265	0.0837504
900	0.9957353	0.5047247	0.1434780	0.8770742	0.1239346	0.2757324	0.5070322	0.7893569	0.1238966	0.3167603	0.1674917	0.4546598	0.7012808	0.0836856	0.0656845
950	0.8101013	0.5861073	0.1703621	0.8056349	0.0602173	0.3521452	0.4644224	0.9101446	0.0951699	0.2877545	0.1109103	0.4346109	0.7887448	0.1172962	0.0879232
1000	0.7695012	0.5273536	0.1786010	0.7833537	0.1075029	0.2772248	0.3756811	0.8541157	0.1046868	0.2128614	0.1428484	0.3849709	0.7605808	0.0963351	0.0879730
