"Time"	G1	G10	G2	G20	G17	G4	G16	G9	G8	G11	G18	G94	G95	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G14	G15	G12	G44	G41	G22	G21	G50	G13	G51	G53	G52	G42	G55	G39	G49	G40	G45	G54	G47	G48	G61	G57	G43	G72	G67	G60	G59	G99	G58	G79	G81	G88	G83	G89	G82	G80	G84
650	0.2707209	0.4040377	0.2632977	0.6957948	0.6331904	0.3716964	0.0398501	0.0668280	0.4851298	0.6645555	0.2886275	0.5880233	0.7668256	0.6497168	0.0560757	0.0975153	0.0112837	0.6222630	0.4036385	0.7106131	0.6074622	0.6994786	0.2288606	0.1241261	0.6497908	0.6076202	0.1407614	0.6737217	0.0880293	0.1214531	0.1781102	0.5637160	0.1229260	0.2672124	0.3044850	0.4588347	0.0037586	0.1188418	0.6605435	0.2967183	0.3928453	0.5155904	0.3139206	0.7490338	0.6508894	0.4159491	0.0675942	0.5333242	0.2492556	0.2250552	0.2572773	0.7514255	0.4131220	0.1293256	0.6697216	0.8273217	0.5621728	0.1415027	0.3771024	0.4932432	0.4462057	0.5553806	0.3368461	0.5375697	0.3900523
700	0.2874138	0.4563333	0.3487692	0.7301648	0.5469134	0.3574849	0.0293369	0.0465313	0.4623790	0.6913556	0.3818618	0.7740908	0.7010837	0.7352440	0.0606589	0.1395230	0.0019662	0.7836937	0.3833865	0.7264795	0.6723250	0.7754059	0.2237152	0.1599501	0.5754182	0.6464079	0.1475152	0.6454299	0.1190020	0.1120462	0.1361493	0.4932722	0.0824158	0.2863674	0.3641707	0.5663521	0.0000000	0.1328603	0.6507541	0.3619336	0.4111413	0.5404843	0.2981495	0.5829228	0.6849416	0.3761341	0.0843043	0.5613522	0.2658178	0.1569473	0.2541958	0.7180185	0.4831890	0.0703980	0.5268357	0.7046330	0.5499519	0.0961556	0.2876906	0.3661631	0.4315970	0.6330605	0.2798134	0.7072530	0.3311708
750	0.3073094	0.2806709	0.2618309	0.8037697	0.5655458	0.5349612	0.0154066	0.0547921	0.5477165	0.4939829	0.3615087	0.7746604	0.7966146	0.7336124	0.0222595	0.0604674	0.0041384	0.7374343	0.3079660	0.6222252	0.6743109	0.6345093	0.1957703	0.1334520	0.7064208	0.5467144	0.1004254	0.6091461	0.1064205	0.1562404	0.2048356	0.6742526	0.1289718	0.3580529	0.3889540	0.4441035	0.0026270	0.1557789	0.8321779	0.4180320	0.4263590	0.4555818	0.2608546	0.6426089	0.6739602	0.4268466	0.0497237	0.5853258	0.2786211	0.2504307	0.2906593	0.7007597	0.3733052	0.0705633	0.5862320	0.7005057	0.4633900	0.0991986	0.3492983	0.3840620	0.3776869	0.5008348	0.2316171	0.6609416	0.3612771
800	0.2799696	0.5183532	0.3227675	0.6289681	0.5436001	0.5187978	0.0126415	0.0442951	0.5493082	0.4766133	0.2844121	0.7851500	0.6734485	0.8375285	0.0153750	0.0754446	0.0032465	0.6921012	0.2597746	0.7251902	0.5723322	0.6565123	0.1091196	0.1233208	0.6945195	0.5496421	0.0855134	0.6215502	0.0952386	0.1017252	0.2177707	0.5829542	0.0940506	0.3103431	0.3296604	0.4688185	0.0000000	0.1569258	0.7874302	0.2836117	0.4116931	0.6987968	0.2408201	0.6115441	0.6718422	0.3436641	0.1005802	0.5865157	0.2998848	0.2043680	0.2632761	0.6705748	0.3344205	0.0390186	0.6396149	0.7336124	0.5797812	0.1106587	0.4310708	0.3806713	0.4765696	0.5432592	0.2187576	0.6759550	0.4359373
850	0.3220947	0.4019301	0.3222664	0.5489752	0.5913532	0.4599535	0.0289521	0.0410304	0.5130807	0.4634815	0.3619582	0.7139622	0.7160767	0.5894807	0.0060433	0.0725398	0.0066957	0.7481993	0.3674968	0.7672214	0.4911141	0.8369227	0.1134099	0.0990102	0.7318594	0.5268634	0.1283329	0.6695098	0.1179876	0.1606081	0.2308574	0.5763786	0.0870272	0.3261270	0.3432584	0.4953239	0.0022611	0.1112274	0.6928359	0.4122433	0.4758801	0.5611560	0.2569275	0.7151826	0.6868646	0.3183281	0.0457197	0.6896394	0.2585401	0.1624344	0.3185983	0.6767732	0.5027981	0.0795379	0.7459208	0.7395191	0.5741425	0.1471121	0.3132603	0.3287402	0.3805325	0.5328463	0.2514149	0.6656471	0.2265607
900	0.2227690	0.5062786	0.2523461	0.6937468	0.4770832	0.5258671	0.0237493	0.0414081	0.5992083	0.4243875	0.3478673	0.6584435	0.6327677	0.7228596	0.0152410	0.0492042	0.0082220	0.7459682	0.3469119	0.6546097	0.6785272	0.7665879	0.1616902	0.1099484	0.6009580	0.5805214	0.1154092	0.8382272	0.1027059	0.1411175	0.2233793	0.6391444	0.0958989	0.3617950	0.4186542	0.4755775	0.0030248	0.2077573	0.7282259	0.4003925	0.4615689	0.5374267	0.3172447	0.8723217	0.5943305	0.3733091	0.0580801	0.5404375	0.2568930	0.1809357	0.2699343	0.7440782	0.3802997	0.0573570	0.6335907	0.7234821	0.6461731	0.1240859	0.3221809	0.3892902	0.5021131	0.5484431	0.2642380	0.7414925	0.2672999
950	0.3374244	0.4164740	0.3316008	0.5975460	0.5314997	0.4005499	0.0241957	0.0357146	0.6583926	0.3953445	0.3148567	0.7795684	0.6428652	0.6898447	0.0092758	0.0734591	0.0314761	0.7967252	0.4389496	0.8226845	0.5095424	0.8204198	0.1445101	0.1238949	0.7274400	0.5611874	0.1123353	0.6508339	0.0818351	0.1910821	0.1645339	0.5783095	0.0835612	0.4195669	0.3231611	0.4619824	0.0035665	0.1614507	0.6540697	0.4176868	0.4422985	0.4557343	0.2581621	0.6553219	0.6685033	0.3497373	0.0667431	0.5740730	0.3347300	0.2278654	0.2603189	0.6914773	0.3144646	0.0536786	0.7160743	0.6295003	0.5562880	0.1308648	0.3498456	0.4128790	0.4481758	0.5337220	0.3171734	0.6802338	0.3395246
1000	0.4234342	0.4979440	0.2754679	0.5047073	0.5096775	0.3465424	0.0336654	0.0888845	0.5857470	0.4742109	0.2622703	0.6806066	0.6806984	0.8131820	0.0144236	0.0891682	0.0069405	0.7217907	0.2671630	0.8635570	0.6208317	0.5050227	0.1033824	0.1122904	0.6070986	0.5453212	0.1083277	0.6595603	0.0781969	0.1403178	0.2436756	0.5850474	0.0860783	0.3305257	0.3738695	0.4686690	0.0065782	0.1560749	0.8943041	0.3236637	0.3765452	0.5627597	0.2615156	0.6702407	0.6902713	0.3837480	0.0815240	0.5989311	0.3240579	0.1910388	0.2867485	0.6832622	0.4416914	0.0424393	0.6548285	0.5854504	0.5453313	0.1557576	0.3072884	0.3959511	0.3885772	0.5448499	0.3559939	0.7737195	0.3256996

0	0.2354847	0.4215372	0.2839506	0.5901307	0.5971425	0.4222259	0.0286974	0.0710572	0.5383754	0.5206169	0.3963321	0.7397112	0.8609256	0.5871526	0.0313453	0.1229392	0.0074293	0.7372590	0.2677067	0.8015379	0.6728265	0.6881823	0.1246599	0.1576812	0.7094639	0.5339956	0.2858886	0.6648013	0.0932370	0.1474022	0.1384085	0.5914309	0.1289733	0.3586187	0.3867430	0.4882539	0.0039719	0.0987232	0.5808951	0.3235237	0.4382887	0.5115425	0.2759104	0.7506165	0.6671367	0.3196175	0.0638528	0.6695332	0.2626839	0.2163973	0.2905711	0.5884712	0.4378720	0.0738181	0.7186565	0.7612318	0.6612749	0.1219696	0.4068658	0.4220160	0.5792290	0.4825974	0.2946143	0.8129593	0.3872169
50	0.3776294	0.4062426	0.4463479	0.6635660	0.4160392	0.2406426	0.0351809	0.1169317	0.5967240	0.4846481	0.4640420	0.7661699	0.6662471	0.6371811	0.3513734	0.1114272	0.0121263	0.3627261	0.4592149	0.5877164	0.6498442	0.7471661	0.0815462	0.0937544	0.6967932	0.3855527	0.1285553	0.7015334	0.1296961	0.2357483	0.1457415	0.7299944	0.1145191	0.2552734	0.4382905	0.2796611	0.0046720	0.0700888	0.4693758	0.3529283	0.3826519	0.5900437	0.2434752	0.7164762	0.6009455	0.4198431	0.0535593	0.7785245	0.2241961	0.4560438	0.2738618	0.3695731	0.3655792	0.0825532	0.7605790	0.7664515	0.7714267	0.0220378	0.5706324	0.3164755	0.4172156	0.5816700	0.2680554	0.7544937	0.2803124
100	0.4171739	0.3254583	0.3101697	0.7331338	0.1972119	0.4006974	0.0248943	0.1482165	0.3545422	0.6659673	0.5315972	0.8835987	0.6961063	0.6643167	0.2942243	0.1586238	0.0182505	0.2147732	0.6370165	0.6436430	0.5918402	0.6573462	0.1447387	0.0918649	0.5623487	0.3156665	0.2906550	0.6692735	0.1041581	0.2767327	0.1207139	0.5745083	0.0564301	0.2903157	0.5758189	0.3951367	0.0137544	0.0350495	0.3584194	0.4069280	0.2283159	0.6564856	0.1675138	0.5900809	0.5668705	0.5459569	0.0597792	0.6421503	0.2719326	0.5743737	0.2714233	0.3818420	0.2401584	0.0925968	0.6635272	0.7825642	0.7409212	0.0041763	0.7402315	0.3375163	0.4354181	0.5761765	0.2159244	0.5235306	0.3733121
150	0.5381846	0.3796377	0.2305581	0.6933621	0.1490797	0.2152961	0.0300290	0.0832508	0.1248038	0.6226776	0.5087334	0.7799218	0.6562771	0.6981832	0.3868665	0.1858733	0.1080754	0.1967307	0.7366325	0.5838358	0.6033810	0.7300925	0.2811082	0.0902103	0.6280037	0.2590428	0.4833309	0.7094576	0.0924937	0.1842123	0.0849899	0.5028243	0.0682934	0.1788363	0.5709090	0.3003566	0.0217212	0.0182960	0.3417540	0.4722125	0.1262015	0.4452972	0.1149357	0.7082411	0.4751744	0.5379545	0.0693975	0.5356848	0.1696441	0.4687361	0.3342503	0.3006151	0.1531102	0.1066351	0.6393852	0.7620281	0.7267169	0.0019903	0.5957797	0.3300092	0.4813719	0.5472040	0.1074856	0.5172193	0.2649422
200	0.5160418	0.2511061	0.1640398	0.8410824	0.1452203	0.1457404	0.0192454	0.1516373	0.1155432	0.7291482	0.4963178	0.8021666	0.7820031	0.7164861	0.3528737	0.2015810	0.1992230	0.2182448	0.7137129	0.6567416	0.6742041	0.7641527	0.3286140	0.1320823	0.5018458	0.2247859	0.5594983	0.7457109	0.1429479	0.2247241	0.0562244	0.4743612	0.0807588	0.1666048	0.6414328	0.2010854	0.0032128	0.0373953	0.3785871	0.3165865	0.1038383	0.6218953	0.1150030	0.7774636	0.2660874	0.6418289	0.0512704	0.5293338	0.1912780	0.3962031	0.2563734	0.2817810	0.1169712	0.1437563	0.7222912	0.7443926	0.8177985	0.0001176	0.7655202	0.3512827	0.4331831	0.5468108	0.0693190	0.5677383	0.2695565
250	0.4922047	0.2332593	0.1638176	0.5886932	0.1102734	0.2021995	0.0328385	0.1490631	0.0845484	0.7788260	0.5808664	0.8268403	0.6402088	0.6310105	0.3026621	0.2508343	0.1865519	0.2053714	0.7158189	0.6618063	0.6361690	0.8665150	0.2751683	0.1150125	0.4295819	0.2263698	0.6639733	0.8381389	0.1002398	0.2332463	0.0332781	0.4718392	0.0359030	0.1269289	0.6648232	0.1984243	0.0089280	0.0121106	0.3171037	0.3508840	0.0469210	0.5725540	0.2183443	0.7682293	0.1800303	0.6668604	0.0411563	0.4605168	0.1341647	0.3887492	0.3672880	0.2710330	0.0930600	0.1183072	0.6531680	0.6109283	0.6325343	0.0014468	0.6643246	0.4207002	0.3238273	0.4656647	0.0376968	0.7236794	0.3688676
300	0.4532447	0.2165611	0.2241154	0.7159739	0.0549232	0.1476838	0.0203754	0.1110328	0.0668254	0.7117217	0.5771615	0.6417944	0.5961499	0.7484049	0.4459925	0.3072685	0.1919223	0.2511374	0.6801823	0.6021078	0.5171636	0.6070412	0.2148583	0.1516964	0.4422187	0.2213660	0.6177932	0.7404471	0.2009877	0.2556246	0.0175517	0.4737308	0.0436458	0.2402669	0.6923430	0.2122651	0.0000000	0.0121421	0.3874279	0.3406838	0.0710257	0.6503882	0.1429421	0.7800365	0.1678092	0.6897450	0.0374303	0.4724801	0.1351268	0.4057266	0.3151426	0.2824338	0.0906248	0.2286190	0.6835280	0.6676334	0.7379431	0.0001778	0.7816280	0.5020574	0.3625109	0.3736166	0.0374026	0.6523948	0.3075024
350	0.4735460	0.2217780	0.1829513	0.7773145	0.0516425	0.1510608	0.0257993	0.1039501	0.0915745	0.8427560	0.5133963	0.6914507	0.5965192	0.6360199	0.5035890	0.2869198	0.2731622	0.2114543	0.6837697	0.7706057	0.6470685	0.6618382	0.2816493	0.1726990	0.4057901	0.2540609	0.6396583	0.7195497	0.2380240	0.1650008	0.0107080	0.5378672	0.0387020	0.1502638	0.7131183	0.2915546	0.0002952	0.0162187	0.2556285	0.3450160	0.0833296	0.7792113	0.1785613	0.6565176	0.2095574	0.6177365	0.0424379	0.4239908	0.0836527	0.4657127	0.4431991	0.2477122	0.0682699	0.1513907	0.5945596	0.7316849	0.6777016	0.0002260	0.7672109	0.4139684	0.3995328	0.4260087	0.0202007	0.6156116	0.2937576
400	0.5544643	0.2816951	0.2487291	0.8022329	0.0558592	0.0916499	0.0310776	0.1323740	0.0375651	0.7202670	0.6177783	0.7182793	0.5955690	0.7332061	0.4585434	0.3190342	0.2321391	0.1875840	0.7378845	0.6849822	0.6326650	0.6339597	0.1941167	0.1483802	0.3409931	0.1995441	0.7774073	0.6920208	0.1634082	0.2075536	0.0139804	0.4341050	0.0659017	0.1242680	0.5404001	0.2209990	0.0004606	0.0173327	0.3361823	0.3663881	0.0438348	0.5733645	0.1749357	0.5411799	0.1117989	0.5851086	0.0421265	0.4438672	0.0522514	0.4853835	0.3934404	0.4068976	0.0911209	0.2325500	0.6136742	0.8054287	0.7549911	0.0001062	0.7497640	0.3243345	0.4087350	0.3774646	0.0237714	0.6087701	0.2629147
450	0.4577372	0.1558821	0.2826202	0.7551408	0.0375592	0.0821785	0.0300598	0.0948072	0.0624386	0.8486185	0.5961380	0.7307637	0.8090100	0.6718131	0.3924310	0.4069171	0.3057709	0.2152182	0.6163747	0.7292715	0.5454444	0.7001504	0.1827278	0.1647701	0.3435883	0.2730241	0.7299013	0.6946763	0.1398757	0.2238838	0.0119417	0.5220625	0.0346562	0.0874985	0.6739292	0.2575401	0.0025451	0.0135536	0.2780794	0.4264570	0.0481379	0.6418653	0.1863698	0.5871721	0.1334747	0.5139490	0.0671163	0.3942756	0.0916880	0.4723902	0.3439675	0.2913293	0.0884792	0.1444863	0.6255126	0.5945531	0.6992554	0.0010776	0.7361579	0.3934882	0.3871744	0.3591640	0.0477109	0.6490695	0.3038798
500	0.4785070	0.2374688	0.2728303	0.8190747	0.0757958	0.1149963	0.0371746	0.1102643	0.0630104	0.7174472	0.6285581	0.6186081	0.6705284	0.6200655	0.5301426	0.2935052	0.2504023	0.1877455	0.5831085	0.8191809	0.5197944	0.7466148	0.1222648	0.2030868	0.4007206	0.2064075	0.6854669	0.8132991	0.1378145	0.1894629	0.0278954	0.4163125	0.0216194	0.1178560	0.6405651	0.2384210	0.0111511	0.0183038	0.3542810	0.4029652	0.0169803	0.6119381	0.2023406	0.8025199	0.1767495	0.6125718	0.0361100	0.4786824	0.0569771	0.4843772	0.3755640	0.3292895	0.0720316	0.2048569	0.5535361	0.7305522	0.6440504	0.0000000	0.5365026	0.3733361	0.3627192	0.3963820	0.0319418	0.5980771	0.3770430
550	0.1962693	0.2877954	0.2081462	0.6774494	0.2967695	0.0778546	0.0425446	0.0378661	0.1058007	0.6162972	0.3643101	0.7212393	0.7553636	0.7127947	0.1789039	0.3014292	0.1597377	0.5776159	0.6302036	0.7923673	0.6876885	0.7035297	0.1900125	0.3340647	0.4729539	0.4649284	0.5121300	0.7985349	0.1342688	0.2380852	0.0370306	0.4664403	0.0644125	0.1219617	0.5006075	0.4010438	0.0131640	0.0160446	0.6078604	0.4423971	0.0490371	0.5825345	0.2365724	0.6503721	0.3552437	0.5069950	0.0632986	0.4724969	0.0339799	0.2011564	0.3245193	0.5453578	0.1636714	0.0914287	0.5747194	0.7061798	0.5245885	0.1251255	0.3872385	0.2736839	0.4828788	0.3732219	0.0311808	0.5504102	0.2665565
600	0.2438692	0.5276390	0.2525517	0.5892437	0.4828338	0.1568634	0.0083531	0.0934536	0.3508930	0.5827256	0.3635075	0.7330842	0.5975583	0.7557472	0.0763343	0.2573146	0.0649099	0.6120586	0.6891787	0.8080823	0.6698143	0.7184872	0.1845362	0.2834232	0.5961757	0.4746541	0.2202223	0.6528054	0.1227357	0.2310791	0.1044162	0.5220767	0.0345815	0.1819100	0.4660579	0.4896694	0.0051594	0.0476958	0.6869716	0.4156912	0.0706310	0.4424469	0.2865465	0.8297275	0.5905056	0.5257260	0.0549381	0.6172357	0.2234639	0.1602320	0.2843782	0.6320921	0.2092561	0.0429081	0.6376298	0.6037717	0.5993845	0.0932368	0.3004241	0.3928744	0.4411453	0.5220630	0.0627775	0.7597419	0.4081992
650	0.2805302	0.4729593	0.4129046	0.6786714	0.5805384	0.2393531	0.0704283	0.0760229	0.4780934	0.3903931	0.2912170	0.6620242	0.6903087	0.7602683	0.0508312	0.2575938	0.0041183	0.6805974	0.5725472	0.7244357	0.5367833	0.7796378	0.1032758	0.1660811	0.6764022	0.6596697	0.1127811	0.6537874	0.1483698	0.2277520	0.1662691	0.6456313	0.0594280	0.2694591	0.4462478	0.4389289	0.0380947	0.0935297	0.7421752	0.4073848	0.2612248	0.4284367	0.2256369	0.7983449	0.5553200	0.4299127	0.1007397	0.6762614	0.1787446	0.2287222	0.3286508	0.7145478	0.3060245	0.0699196	0.6197838	0.7306233	0.6038075	0.1577324	0.2440716	0.3721825	0.3695715	0.5978045	0.1288070	0.6352379	0.2610794
700	0.4056639	0.3499228	0.3152733	0.5956221	0.7068833	0.4475746	0.0250342	0.0636579	0.5612533	0.2878470	0.3224423	0.7067458	0.6018095	0.6761633	0.0575575	0.3323630	0.0227959	0.7515240	0.5200982	0.7173892	0.5648301	0.7649734	0.0940402	0.1349298	0.5773303	0.6197968	0.1493942	0.7390562	0.1120137	0.1388160	0.1833040	0.5832864	0.0318867	0.3191534	0.3284761	0.5085177	0.0176078	0.1571201	0.6938961	0.3182079	0.4444807	0.4860613	0.3062311	0.7316588	0.6068461	0.3868801	0.1146469	0.6587431	0.2869815	0.2686003	0.3059662	0.6967041	0.4938483	0.0498631	0.5151874	0.6622440	0.5184478	0.1290310	0.3702417	0.4153827	0.4533085	0.6250942	0.2065856	0.6747916	0.3309305
750	0.3403508	0.4094584	0.4140750	0.7010244	0.7030873	0.5703181	0.0244339	0.0535655	0.5532328	0.3076792	0.3249769	0.7473656	0.7074721	0.6583836	0.0290735	0.2748501	0.0098650	0.8063153	0.3350639	0.6895481	0.6466532	0.7566257	0.1168112	0.0879363	0.7502523	0.5273358	0.1398108	0.7712840	0.0987137	0.1543083	0.2354026	0.5123438	0.0547580	0.3433995	0.3805077	0.5739080	0.0065766	0.1716147	0.7136256	0.4055727	0.4404968	0.5398736	0.4169069	0.7712838	0.8307317	0.4823814	0.0489307	0.8163359	0.2724236	0.3068682	0.2352999	0.6964448	0.3889401	0.0539669	0.5537768	0.8808566	0.6815460	0.1146000	0.3282089	0.3770900	0.4768618	0.5361164	0.2661877	0.8252209	0.3575109
800	0.3223498	0.3966207	0.2876170	0.5643253	0.5562504	0.4556576	0.0381168	0.0482166	0.5377775	0.2967845	0.3120754	0.7015197	0.7824948	0.5683973	0.0251725	0.2100412	0.0033085	0.7233068	0.3756799	0.7205057	0.6263060	0.6315886	0.1306833	0.1304923	0.7997303	0.5152865	0.1294524	0.6599678	0.0929804	0.1708886	0.2050607	0.5784721	0.0723716	0.3236167	0.3474193	0.4617681	0.0052419	0.1689194	0.8214709	0.3983029	0.4458211	0.5506420	0.3087380	0.6617790	0.5984039	0.4306619	0.0607224	0.7471916	0.2936567	0.2713657	0.3231095	0.6179992	0.3320437	0.0633146	0.6138017	0.7981209	0.6174234	0.1108636	0.2901010	0.3303825	0.3971455	0.4661592	0.2365494	0.7949109	0.3066395
850	0.2414583	0.3430787	0.3174524	0.6718118	0.5445285	0.3471318	0.0243666	0.0373920	0.5842527	0.4053700	0.3282674	0.8024036	0.7345302	0.6780414	0.0445674	0.1354531	0.0066828	0.6084937	0.3774225	0.6884190	0.5993841	0.6527830	0.1618465	0.0994882	0.6218328	0.5759150	0.1461274	0.7135617	0.1132533	0.1887388	0.1420059	0.6304825	0.0789507	0.3028291	0.4353517	0.4345212	0.0060213	0.1268254	0.6743029	0.3514930	0.4308101	0.5510719	0.3888231	0.6529307	0.7224885	0.3073190	0.0751127	0.6287395	0.3373617	0.2060105	0.3369482	0.7216845	0.3245182	0.0572883	0.7945608	0.7569717	0.5312856	0.1742490	0.4317498	0.4473616	0.3915059	0.5293482	0.3366750	0.6857543	0.3970920
900	0.2959003	0.5068774	0.2819402	0.6503603	0.6113281	0.4171402	0.0219853	0.0405475	0.6107018	0.4577904	0.3614150	0.5967753	0.7977860	0.6308151	0.0213671	0.0995866	0.0053887	0.5903364	0.2393027	0.7344502	0.5647408	0.7178353	0.1938024	0.1560480	0.6025348	0.6094200	0.1736801	0.8979070	0.1068103	0.1400931	0.2111203	0.5889456	0.0868583	0.3178700	0.3111063	0.4172040	0.0030687	0.1246109	0.7674508	0.3090396	0.4080366	0.5113868	0.3304653	0.8532181	0.6258778	0.2994056	0.0482571	0.6141480	0.2891186	0.2614523	0.2745007	0.6917808	0.4649550	0.0513324	0.7067375	0.6091581	0.5942170	0.1283548	0.4416213	0.3105031	0.5039993	0.5110869	0.4098714	0.6426369	0.2048912
950	0.3450136	0.3610571	0.3296033	0.6975139	0.5782132	0.4449935	0.0082722	0.0606293	0.5823012	0.3832030	0.3864731	0.7135790	0.7446544	0.7356921	0.0343034	0.0925808	0.0129574	0.6854108	0.2709492	0.6658627	0.6215228	0.8192375	0.1705184	0.0900327	0.5935096	0.6441360	0.1110456	0.7859920	0.1795191	0.1448124	0.2680760	0.5731825	0.1063987	0.2949989	0.3652611	0.5433413	0.0024471	0.1327647	0.7605915	0.3684956	0.4807246	0.4644805	0.2607774	0.7670741	0.6334381	0.3647922	0.0719034	0.6517126	0.3550719	0.2698209	0.3087569	0.7326412	0.4585643	0.0790176	0.6369944	0.6011292	0.5569481	0.0955700	0.4246081	0.5096288	0.4587225	0.5648668	0.3526191	0.6264418	0.2803891
1000	0.4367397	0.4134122	0.2932095	0.7146959	0.6495163	0.5115621	0.0219011	0.0646567	0.4641155	0.3425034	0.3256504	0.7219165	0.5568572	0.7782906	0.0115875	0.0759986	0.0044509	0.6508679	0.2991901	0.6615536	0.5742290	0.8149716	0.1398394	0.1093689	0.6030613	0.4726854	0.1799561	0.7028994	0.0772256	0.1286225	0.3442015	0.6073076	0.1022023	0.4273209	0.4468375	0.4357859	0.0029668	0.1854951	0.7240355	0.3498148	0.3999025	0.4955469	0.3276764	0.6020897	0.6285624	0.4434613	0.0759389	0.5888901	0.3628919	0.2372173	0.3072541	0.5733391	0.4298689	0.0549880	0.7234794	0.8071997	0.7234199	0.1187494	0.3789982	0.3835414	0.4240485	0.5659061	0.2363259	0.7174417	0.3032258

0	0.3133995	0.4808382	0.2675759	0.6479378	0.6699385	0.4657157	0.0374355	0.0618999	0.5985818	0.5127511	0.3203318	0.7646793	0.8514308	0.9569525	0.0196168	0.1259271	0.0045822	0.7470949	0.3247460	0.6482770	0.5797488	0.6974132	0.1204460	0.1888575	0.6289994	0.5031185	0.1974505	0.6966527	0.0650774	0.1411647	0.1169691	0.5426486	0.0413785	0.2764648	0.5869088	0.5429203	0.0029822	0.0692590	0.8341422	0.3469758	0.3440230	0.5959213	0.3434541	0.6941564	0.5657293	0.2919035	0.0559153	0.5857111	0.3922095	0.2078404	0.3639845	0.6657474	0.5432744	0.0808887	0.6310502	0.7182613	0.6026433	0.1633589	0.4070415	0.4420470	0.5688153	0.5289172	0.3077045	0.7387442	0.3812317
50	0.3542599	0.4868066	0.3175210	0.5611902	0.4669378	0.3199284	0.0025846	0.0887614	0.6461679	0.3689314	0.3278730	0.6351493	0.6245377	0.6522586	0.2816831	0.1319536	0.0060232	0.4801921	0.4723292	0.8148665	0.4822772	0.4776062	0.1438035	0.1385003	0.6526786	0.6753011	0.0497409	0.6672707	0.0251378	0.1708939	0.1377912	0.5682376	0.4043099	0.2098686	0.3928044	0.5096743	0.0064826	0.1275886	0.6972286	0.2396990	0.2102493	0.5367152	0.3413470	0.7335329	0.6759507	0.3628118	0.2290948	0.6117993	0.4560226	0.2468542	0.2704733	0.7187431	0.3576012	0.0515394	0.6285887	0.6927168	0.6170689	0.0272753	0.4997425	0.5046152	0.3351041	0.5953096	0.4057802	0.7395038	0.3468279
100	0.3836569	0.3279823	0.2993775	0.6287789	0.3504146	0.4090165	0.0005353	0.1006714	0.5143089	0.4910051	0.2813673	0.6950903	0.6849318	0.6183451	0.3528945	0.1604875	0.0096318	0.2096639	0.6562586	0.5946456	0.6739534	0.6295458	0.1510568	0.1176595	0.6973149	0.5165187	0.0464901	0.6640353	0.0126326	0.1636376	0.1082342	0.5587646	0.5241019	0.0839832	0.3486338	0.4158051	0.0073967	0.1063198	0.5832529	0.1794539	0.1346459	0.4515637	0.2407484	0.6695166	0.6129740	0.3342918	0.3314382	0.7704230	0.3828949	0.2800062	0.3473132	0.8082181	0.3026503	0.0633121	0.8095064	0.6211241	0.6025067	0.0002370	0.6773536	0.4031911	0.4500977	0.5670404	0.1890821	0.7404185	0.3237281
150	0.4895342	0.3332433	0.1889976	0.6815688	0.3012978	0.5202123	0.0000000	0.1023022	0.3174000	0.4000180	0.2365672	0.7316753	0.7224393	0.6155689	0.4180171	0.1868970	0.0634291	0.1281045	0.5824545	0.7112940	0.4378582	0.4438624	0.1615019	0.1310973	0.6536092	0.5948881	0.0427534	0.8175467	0.0018448	0.1623386	0.1256393	0.5620808	0.5658197	0.0638414	0.4643843	0.4918806	0.0077692	0.0834595	0.6929309	0.1754003	0.0604365	0.4973497	0.3211391	0.7797314	0.4539729	0.4291164	0.2702147	0.7097099	0.3338046	0.1718948	0.3433444	0.6719817	0.4186776	0.0730988	0.6663885	0.5726709	0.4331227	0.0011171	0.5779685	0.5168463	0.4154195	0.5981938	0.1242874	0.7114616	0.2559582
200	0.5022930	0.3332841	0.2637850	0.7083383	0.3512416	0.4523762	0.0000008	0.0457441	0.2529287	0.4183808	0.3251419	0.6833904	0.6516358	0.6373579	0.4513815	0.2638153	0.0971937	0.1304285	0.7144649	0.6944745	0.4545213	0.4280229	0.1424570	0.2397174	0.6664601	0.4316069	0.0360803	0.6773352	0.0000000	0.1912156	0.1079245	0.6859335	0.5601165	0.0588935	0.3488009	0.5160174	0.0008937	0.0836012	0.7518246	0.1696073	0.0430834	0.5156326	0.2666134	0.7003309	0.3562397	0.5039531	0.2990448	0.6865974	0.4715104	0.1971902	0.2492511	0.6281068	0.3683271	0.1522881	0.5544557	0.7456773	0.5860446	0.0001709	0.7093882	0.4469810	0.3858509	0.3757972	0.0587204	0.7182833	0.2448556
250	0.4366738	0.3363796	0.1816344	0.6760001	0.3613283	0.4173434	0.0004536	0.0685512	0.2379834	0.3680328	0.2945567	0.8388669	0.6368877	0.6219063	0.3753862	0.2603305	0.0816300	0.0740532	0.7745928	0.6437228	0.4956945	0.4963560	0.1667719	0.2340213	0.6269584	0.3705591	0.0580710	0.7054948	0.0026639	0.1272503	0.0702634	0.5901273	0.6726363	0.0342891	0.4870015	0.3704511	0.0018418	0.0662269	0.6808954	0.1532505	0.0582956	0.4921779	0.2836726	0.5718605	0.3442744	0.4622576	0.3385190	0.6916075	0.3307220	0.1438261	0.2547228	0.5291664	0.4023084	0.1054142	0.5697108	0.7459158	0.4951414	0.0000000	0.7590920	0.4394633	0.5156651	0.3574039	0.0581916	0.7248166	0.3672508
