"Time"	G1	G2	G20	G10	G16	G4	G17	G8	G11	G56	G3	G5	G19	G12	G13	G14	G15	G50	G41	G52	G53	G51	G21	G22	G55	G42	G54	G40	G44	G39	G35	G49	G45	G48	G61	G9	G47	G43	G79	G57	G60	G89	G80	G84	G81	G82	G83	G88	G86	G78	G77	G75	G91	G90	G85	G58	G59	G99	G92	G93
800	0.7359641	0.0085232	0.4880208	0.2851856	0.0497825	0.7706209	0.1670339	0.0575734	0.1350309	0.5920759	0.0262337	0.3103269	0.7111949	0.0156917	0.2342388	0.0278082	0.5685763	0.6461656	0.4424877	0.5795281	0.0072167	0.2507049	0.3938103	0.2033129	0.1513530	0.4367452	0.5109409	0.4490793	0.3675075	0.3517448	0.7881848	0.0544294	0.4077382	0.7563076	0.2910694	0.0813917	0.4187364	0.0647132	0.6189851	0.0676356	0.2526796	0.0628284	0.0057809	0.4008862	0.4974396	0.5582127	0.0641344	0.1776836	0.8314926	0.3168249	0.1026291	0.7136246	0.0127873	0.5080062	0.7466418	0.5949551	0.5502201	0.7489234	0.4259908	0.0323581
850	0.7833173	0.0169244	0.5311349	0.4699110	0.1216866	0.6972530	0.1877173	0.0662613	0.1638081	0.6160097	0.0294561	0.3480557	0.7322042	0.0071989	0.1945220	0.0236791	0.4941405	0.6333969	0.4478609	0.7055112	0.0221991	0.3094617	0.4250204	0.1685842	0.1899023	0.4434506	0.5030169	0.4032769	0.4464113	0.3722338	0.7814118	0.0670423	0.3082572	0.7516174	0.4104261	0.1653855	0.4352662	0.0390572	0.6241383	0.0989792	0.1714620	0.0861237	0.0020595	0.3228647	0.3342773	0.5690046	0.0270215	0.1497012	0.7036577	0.3331238	0.0984049	0.8184626	0.0176316	0.4414213	0.7602752	0.6437284	0.4723902	0.6631918	0.4812395	0.0084164
900	0.6976048	0.0018045	0.4712088	0.3603791	0.1197920	0.6652742	0.1642593	0.0804276	0.1200871	0.6719081	0.0347690	0.3372316	0.7226595	0.0385921	0.1977881	0.0273447	0.5704820	0.5231438	0.4314131	0.6488868	0.0312729	0.3035843	0.3426775	0.1977247	0.1711455	0.5061172	0.5089693	0.5617455	0.3752552	0.4772158	0.5914768	0.0523733	0.2967969	0.7181275	0.2607684	0.1665306	0.4043154	0.0324485	0.7326060	0.0292876	0.2592391	0.0942623	0.0024852	0.4025879	0.4029177	0.4662673	0.0183360	0.1671239	0.6630019	0.2914645	0.1297364	0.6627867	0.0568331	0.4865702	0.6416630	0.6192324	0.4720752	0.7738198	0.4375666	0.0010260
950	0.5224961	0.0050088	0.4699815	0.4656856	0.1170775	0.5851120	0.2044221	0.0835368	0.1616771	0.5047044	0.0403026	0.3295289	0.6748763	0.0265909	0.2106117	0.0133481	0.5343258	0.7426882	0.4058690	0.7801099	0.0164727	0.2739410	0.4928772	0.2049918	0.1360026	0.3894768	0.5235475	0.4738744	0.4640016	0.5447894	0.6497921	0.0251162	0.2957155	0.6349537	0.3009583	0.1130968	0.4364072	0.0307743	0.7546487	0.0488720	0.2246925	0.0760015	0.0014411	0.4994596	0.3565026	0.5532072	0.0659432	0.1541334	0.8890272	0.3670239	0.0806652	0.6586435	0.0288216	0.5541644	0.5985996	0.7950608	0.6013179	0.7298563	0.4641452	0.0079121
1000	0.6755544	0.0059969	0.4703979	0.3189934	0.0872036	0.6984918	0.1950704	0.0648103	0.1285765	0.4208864	0.0173535	0.3175950	0.7220664	0.0295697	0.2554384	0.0400414	0.5071523	0.6310422	0.4537652	0.7451038	0.0099456	0.3063394	0.3762435	0.2400965	0.1286319	0.4867888	0.5145691	0.5106586	0.4263490	0.4361213	0.6692348	0.0460043	0.2887327	0.6663521	0.2457954	0.1232393	0.4115891	0.0444128	0.7509253	0.0653780	0.2067076	0.1141746	0.0000495	0.4179659	0.3998590	0.5561347	0.0306799	0.1521535	0.7256401	0.4899983	0.0746739	0.7172742	0.0072616	0.3493659	0.7594620	0.6090710	0.5873890	0.6985799	0.4314524	0.0012283

0	0.7062648	0.0017277	0.5175258	0.4301101	0.0815654	0.6244607	0.1403994	0.0625748	0.1765662	0.5130032	0.0526674	0.3110379	0.8500332	0.0163730	0.2517079	0.0412652	0.4985103	0.6244718	0.5167811	0.6943464	0.0127010	0.2926113	0.3718172	0.2562020	0.2147348	0.4845175	0.5015801	0.4630836	0.1416696	0.4115813	0.7456067	0.0366781	0.2477983	0.5107086	0.3016399	0.1054442	0.3759913	0.0338645	0.7665236	0.0265795	0.3084506	0.0827343	0.0010675	0.3529737	0.3432476	0.5619653	0.0187397	0.1557719	0.7205190	0.3396108	0.0982450	0.8047256	0.0161063	0.5488041	0.7588157	0.5192366	0.4965052	0.7664282	0.4721962	0.0253997
50	0.8318426	0.0056463	0.5320117	0.3876098	0.0634903	0.6536109	0.1386107	0.0193632	0.1219015	0.6390448	0.0035231	0.3646185	0.7896833	0.0268361	0.2577353	0.0235709	0.4924331	0.5898597	0.4477031	0.6567498	0.4297626	0.2421792	0.4338846	0.2187379	0.1648816	0.5502988	0.2164735	0.4851566	0.2183446	0.3428865	0.5953874	0.0635763	0.2958885	0.6475675	0.5423950	0.1012911	0.3184543	0.0450622	0.9265547	0.0186122	0.2311629	0.0520343	0.0002016	0.6154836	0.3885440	0.6171291	0.0183879	0.1928804	0.2583428	0.5329791	0.0545098	0.8212931	0.0104590	0.0500965	0.7443636	0.5713079	0.5727450	0.6782014	0.6635508	0.0127744
100	0.7721790	0.0045555	0.5984178	0.3854211	0.0855381	0.6852543	0.1622578	0.0708474	0.2313250	0.4339318	0.0007311	0.2855674	0.7668802	0.0443441	0.2814620	0.0470402	0.6058724	0.5998426	0.4146129	0.3959642	0.5316131	0.1330288	0.3813170	0.2129441	0.1988658	0.5382237	0.1236255	0.4630240	0.1643201	0.3268461	0.6068362	0.0593716	0.2238314	0.6006617	0.5812035	0.0790308	0.3596186	0.0161471	0.7845170	0.0322687	0.2893442	0.0686475	0.0009019	0.6580142	0.3451899	0.5103847	0.0503059	0.1669237	0.1137731	0.3348087	0.0635467	0.7619987	0.0106479	0.0502866	0.6384966	0.6750480	0.5829577	0.6488654	0.7364278	0.0051623
150	0.6721972	0.0059376	0.6495728	0.3853879	0.0779417	0.6096305	0.0908353	0.0422819	0.1225970	0.5351996	0.0028466	0.3396649	0.7221628	0.0324414	0.2882006	0.0342460	0.6359926	0.6624725	0.4667056	0.2610668	0.5913846	0.1201395	0.4737987	0.2398782	0.2220163	0.5524083	0.0777556	0.4140888	0.1763019	0.4090618	0.6936437	0.0823147	0.2633008	0.7388893	0.6388795	0.0816497	0.3959756	0.0295170	0.6621099	0.0207418	0.3606866	0.0459868	0.0004676	0.6834612	0.4512165	0.6480613	0.0390626	0.2108322	0.1139405	0.4214514	0.0448742	0.8296955	0.0264654	0.0629241	0.6254741	0.8245920	0.8162702	0.6986417	0.5590476	0.0030571
200	0.5840462	0.0024194	0.3917588	0.4179940	0.0974908	0.5358567	0.1019035	0.0511341	0.1399871	0.6819013	0.0033035	0.3689580	0.5869445	0.0192124	0.3342146	0.0869005	0.6496768	0.6480399	0.4667809	0.2673996	0.7190466	0.0783464	0.4595001	0.2637960	0.1650038	0.5119492	0.1283710	0.4077505	0.1422765	0.3731809	0.7493363	0.0394041	0.2559397	0.6187820	0.7155924	0.0981979	0.3591990	0.0831620	0.5996894	0.0169257	0.3228717	0.0492858	0.0018110	0.6543101	0.5220582	0.5656130	0.0748035	0.1863819	0.1019551	0.3218397	0.0444910	0.7587591	0.0290888	0.0449086	0.5683403	0.7609155	0.6523619	0.6508303	0.6286820	0.0093048
250	0.7308790	0.0029285	0.4465624	0.3929903	0.1259759	0.6168433	0.1644696	0.0337658	0.1471631	0.7304714	0.0011682	0.2757087	0.6888791	0.0075563	0.2433110	0.0641280	0.5837342	0.6245499	0.5087535	0.2508600	0.6496894	0.0348825	0.3598509	0.2878558	0.2111668	0.5930074	0.0569665	0.3715739	0.2369001	0.3865999	0.6319801	0.0546258	0.2559193	0.7277285	0.6841119	0.1095557	0.3568632	0.0229335	0.8404170	0.0187210	0.3980302	0.0721111	0.0016179	0.7233262	0.4925697	0.4940381	0.0810903	0.1754899	0.1222065	0.4337164	0.0444757	0.6402314	0.0157945	0.0418299	0.6431830	0.9245506	0.6994457	0.6673674	0.8190286	0.0051174
300	0.6780697	0.0102687	0.4614367	0.4123218	0.0924962	0.6346669	0.1328028	0.0939380	0.1048273	0.5519980	0.0011331	0.3164845	0.7894254	0.0216721	0.2767057	0.0338571	0.6034501	0.5993549	0.3987010	0.1986986	0.5640123	0.0534722	0.4456082	0.2356707	0.1732552	0.5225871	0.0959634	0.4299103	0.2382634	0.3649357	0.6151993	0.0563538	0.2820621	0.7494661	0.8486325	0.0782090	0.4017800	0.0428949	0.7299568	0.0274364	0.2539131	0.0465726	0.0002355	0.8465902	0.3904519	0.4848505	0.0595803	0.1323853	0.0827231	0.4968889	0.0546577	0.7652643	0.0204887	0.0262494	0.6035579	0.7125897	0.7454836	0.6872164	0.7157756	0.0054887
350	0.9156767	0.0071938	0.5357237	0.3237130	0.0443084	0.6350580	0.1818700	0.0592590	0.1464974	0.5619586	0.0009371	0.2841513	0.7022250	0.0110104	0.2055543	0.0485066	0.4995304	0.5631270	0.4704308	0.3024959	0.6358366	0.0621690	0.4187758	0.2358004	0.1441048	0.5081399	0.1234292	0.5285770	0.2408426	0.3239230	0.6516072	0.0533319	0.4024127	0.6182460	0.7752817	0.0643725	0.3039380	0.0446550	0.7152831	0.0157625	0.3499871	0.0731869	0.0003488	0.6897931	0.4613948	0.5202822	0.0225237	0.1588681	0.0715518	0.4379934	0.0555157	0.9211868	0.0074800	0.0247052	0.6726739	0.7234112	0.7299004	0.7143122	0.6898639	0.0067521
400	0.6153396	0.0115190	0.5571466	0.3746715	0.0620995	0.6059384	0.1519117	0.0374864	0.1094836	0.5238825	0.0037463	0.3514779	0.5950795	0.0133857	0.2698688	0.0221471	0.5532000	0.6220837	0.3699378	0.2895927	0.5377125	0.0717110	0.4157353	0.2386713	0.1714257	0.5846586	0.0827844	0.5040310	0.3141993	0.2640765	0.6495964	0.0556783	0.2795170	0.6328035	0.7734374	0.0832378	0.3663920	0.0166050	0.7104781	0.0173855	0.2731973	0.0745203	0.0001382	0.8046204	0.3292894	0.5751236	0.0182179	0.2369770	0.0756974	0.4458182	0.0983290	0.8294317	0.0254376	0.0236504	0.5999854	0.7215295	0.6263405	0.6590392	0.5951872	0.0044922
450	0.7114740	0.0033196	0.5473406	0.3789055	0.0684196	0.6528655	0.2041184	0.0472281	0.1085250	0.5148785	0.0018443	0.3388306	0.5832664	0.0181875	0.3028732	0.0370116	0.6125916	0.6669406	0.4423131	0.2808783	0.5737351	0.0915034	0.4153680	0.2250968	0.1682978	0.5481796	0.1087142	0.4878464	0.2001059	0.4221337	0.7075245	0.0622961	0.2539473	0.6585707	0.7237015	0.1201195	0.3323700	0.0189429	0.6308966	0.0233701	0.2575233	0.0641713	0.0004602	0.6910454	0.4116262	0.5295405	0.0378917	0.1938233	0.0591100	0.3291010	0.0598805	0.5515469	0.0176750	0.0172110	0.6490813	0.6382683	0.7903194	0.6246124	0.6346212	0.0031436
500	0.8179655	0.0162935	0.4234753	0.3150905	0.0778848	0.6452692	0.1699723	0.0548335	0.1523340	0.4821531	0.0057415	0.3236788	0.7881857	0.0273277	0.2901623	0.0322857	0.5340550	0.6056397	0.4416058	0.2389780	0.6476310	0.0400809	0.3812387	0.2492215	0.1205701	0.4908900	0.0843948	0.5386364	0.2058558	0.3330926	0.7125004	0.0239757	0.2765124	0.6715162	0.7002912	0.1115571	0.3987321	0.0261170	0.6631037	0.0427081	0.3060393	0.0601415	0.0000335	0.6392258	0.4796277	0.5425068	0.0806844	0.1399637	0.0924143	0.3793092	0.0342540	0.9157581	0.0349107	0.0251266	0.6856877	0.8168926	0.6169336	0.6922265	0.8200027	0.0042465
550	0.6630002	0.0039769	0.5078364	0.3653099	0.0655812	0.6334017	0.1602645	0.0587697	0.1311265	0.5440063	0.0612497	0.3790654	0.7604932	0.0173338	0.2747059	0.0397169	0.5347287	0.7099338	0.4814645	0.2348117	0.1884530	0.0385416	0.4520891	0.2609856	0.1913992	0.4278341	0.4076029	0.4839012	0.2061763	0.3634673	0.8468052	0.0399445	0.2147135	0.7703202	0.4210773	0.1109455	0.3328724	0.0152833	0.6140585	0.0214748	0.2839208	0.0873072	0.0003750	0.4930182	0.4264480	0.5434144	0.0239462	0.1553650	0.4793868	0.4127330	0.0463488	0.9109142	0.0465139	0.4462866	0.7654850	0.6132165	0.6394704	0.8223568	0.5630209	0.0100198
600	0.6531469	0.0204871	0.4695993	0.3134542	0.0694134	0.5567040	0.1108697	0.0301393	0.1352295	0.5490670	0.0417146	0.2869542	0.7033811	0.0184932	0.3533666	0.0456884	0.6392991	0.5653793	0.4293813	0.3735039	0.0900410	0.0942799	0.3382147	0.2664723	0.1699366	0.4484347	0.4566143	0.4661306	0.1201489	0.3119578	0.6842105	0.1022226	0.2188351	0.6734884	0.2731552	0.0948125	0.3840880	0.0251275	0.7028877	0.0122021	0.3550819	0.0587153	0.0012533	0.4224115	0.4280776	0.4723577	0.0303194	0.1621558	0.6202224	0.4095900	0.0811742	0.6040862	0.0172785	0.4557150	0.6666713	0.4936062	0.5998651	0.6667594	0.4321249	0.0066363
650	0.6481005	0.0021760	0.5512273	0.3326267	0.0640765	0.6478885	0.0777869	0.0373838	0.1784140	0.5226163	0.0354215	0.3251538	0.6982975	0.0387422	0.3744710	0.0468420	0.5514243	0.7553462	0.3908711	0.5428174	0.0255882	0.1450224	0.3757925	0.2191166	0.1845658	0.4571739	0.5119190	0.3980051	0.0788040	0.2901358	0.6880707	0.0436547	0.2331803	0.6539886	0.3286729	0.0794449	0.4110470	0.0271760	0.8126358	0.0188971	0.3585350	0.0994030	0.0019806	0.3389083	0.4619065	0.4876036	0.0199475	0.1200322	0.6012644	0.4209313	0.0719214	0.7188058	0.0351364	0.3493546	0.8009299	0.5731614	0.5761493	0.7798136	0.4875083	0.0047865
700	0.6851089	0.0075281	0.5267740	0.3664615	0.0959142	0.6281929	0.1596307	0.0603534	0.1311677	0.5161647	0.0481435	0.3127017	0.7395861	0.0274415	0.2965858	0.0356740	0.5815763	0.5887955	0.3380623	0.6307220	0.0616672	0.2256692	0.3429463	0.3013654	0.1896326	0.4600927	0.5543853	0.4803426	0.1613275	0.3325670	0.8018894	0.0484394	0.2604673	0.5729446	0.2812123	0.0780183	0.3954404	0.0127662	0.7060787	0.0155306	0.2935979	0.0731672	0.0017400	0.4453436	0.3784359	0.4577351	0.0436908	0.1444574	0.6415474	0.4342953	0.1124148	0.7113674	0.0110692	0.4476793	0.8158711	0.6352514	0.4675561	0.6440929	0.5514007	0.0110349
750	0.7267971	0.0015115	0.5903966	0.3598826	0.0945277	0.7182074	0.1547455	0.0488565	0.1154589	0.6478991	0.1023421	0.3841573	0.6678197	0.0135951	0.2670488	0.0404556	0.5626899	0.6690763	0.3838967	0.6527064	0.0061880	0.2264716	0.3976585	0.2134750	0.1027243	0.5175532	0.5283360	0.5492114	0.1319045	0.3274698	0.6378616	0.0631592	0.2632368	0.6547513	0.3388556	0.0761363	0.3774975	0.0234156	0.6195076	0.0164927	0.4239581	0.0852100	0.0064031	0.3950121	0.4043965	0.5045291	0.0344177	0.1373986	0.6822819	0.3777627	0.1048717	0.6374700	0.0262110	0.4518864	0.8388816	0.6144289	0.5170278	0.5544671	0.5112426	0.0049708
800	0.7451796	0.0109536	0.4807145	0.3408119	0.1056319	0.4968311	0.1065201	0.0573947	0.1260199	0.6189070	0.0593113	0.3330975	0.7833825	0.0247822	0.3102503	0.0360735	0.6832751	0.7508663	0.3954585	0.5919196	0.0133053	0.2365075	0.4364791	0.2063130	0.2048671	0.3787137	0.4130886	0.4517560	0.2892921	0.3885234	0.5820046	0.0730913	0.2977353	0.5882054	0.2790877	0.0954826	0.3475913	0.0408340	0.7197282	0.0250114	0.2919566	0.0960340	0.0057919	0.3376509	0.3170471	0.4158635	0.0592777	0.2482585	0.8612990	0.4242505	0.0786345	0.7468719	0.0076449	0.5076339	0.7503211	0.5873885	0.5948122	0.6722895	0.3709727	0.0072669
850	0.8640548	0.0109531	0.4704104	0.3197657	0.0586863	0.6624507	0.1600447	0.0515321	0.1034703	0.5300209	0.0461478	0.2579810	0.6912312	0.0374359	0.2446567	0.0368644	0.6000281	0.7813733	0.3165855	0.6359787	0.0127307	0.1989400	0.4033166	0.1574032	0.1758145	0.4212825	0.4596151	0.4232714	0.2324860	0.3657738	0.6609040	0.0279824	0.2361025	0.5960525	0.3187679	0.0903527	0.3592879	0.0344453	0.5724794	0.0133884	0.3240086	0.0839428	0.0070957	0.4514139	0.3774918	0.4728592	0.0436398	0.1563455	0.8840352	0.3692013	0.0639532	0.9027906	0.0165698	0.4253647	0.6800374	0.5305176	0.5893923	0.8151634	0.4106856	0.0039512
900	0.7850626	0.0085099	0.4187014	0.3917455	0.0788824	0.5786632	0.1421010	0.0468776	0.1538942	0.5379112	0.0498959	0.2745187	0.8364442	0.0160716	0.3179916	0.0481204	0.5357816	0.6341657	0.4212208	0.6295970	0.0269273	0.1992262	0.3816211	0.1278755	0.2013325	0.4410095	0.4767784	0.4587443	0.1676822	0.4146336	0.5987221	0.0440760	0.2087050	0.6086677	0.3021707	0.1174503	0.4102441	0.0208381	0.7569920	0.0206401	0.2122068	0.0761965	0.0000233	0.4007352	0.3437595	0.5421395	0.0834420	0.1729404	0.7991923	0.3485721	0.0915217	0.6453667	0.0054188	0.3550995	0.7696544	0.6054484	0.4825790	0.5977597	0.4233704	0.0068794
950	0.8467244	0.0009433	0.4780680	0.3271336	0.0448578	0.6165469	0.1179176	0.0461776	0.1199824	0.6954205	0.0401435	0.2253488	0.7471232	0.0139539	0.2847967	0.0645730	0.5797127	0.8277696	0.4069288	0.7204247	0.0211586	0.2723723	0.3347078	0.2082990	0.1355157	0.4683402	0.4181925	0.5053064	0.0916748	0.3554027	0.7403454	0.0896915	0.2296239	0.4798280	0.3169801	0.0631310	0.3637542	0.0228517	0.5723707	0.0284893	0.3484058	0.1143176	0.0026315	0.5288693	0.3460269	0.5523406	0.0440993	0.1939390	0.6374941	0.3913552	0.1072498	0.6983891	0.0129802	0.3921195	0.6506103	0.5451444	0.5028947	0.8183531	0.3897177	0.0174377
1000	0.6921847	0.0058478	0.4513642	0.2762999	0.0613969	0.5625255	0.1341738	0.0352339	0.1317178	0.6402339	0.0302458	0.2886491	0.6630637	0.0195716	0.2043715	0.0622351	0.6561520	0.6668710	0.4109797	0.7141474	0.0175760	0.3354691	0.4716316	0.1606356	0.1474780	0.4703559	0.4731490	0.4457904	0.0997319	0.3367409	0.6699137	0.0813393	0.2179968	0.6977076	0.3018773	0.1070976	0.4215334	0.0198169	0.6394762	0.0131790	0.3984735	0.1096415	0.0021317	0.3346997	0.3878195	0.5185608	0.0382054	0.1302191	0.6445573	0.3892406	0.0669346	0.7212551	0.0062852	0.4405816	0.6660706	0.7484198	0.5880599	0.5734166	0.3908028	0.0093097

0	0.7667405	0.0017880	0.6051200	0.4104390	0.0577582	0.6099953	0.1462645	0.0514260	0.1350934	0.5419023	0.0373937	0.3031285	0.6662747	0.0321388	0.2562598	0.0291792	0.6409370	0.5652593	0.4295335	0.6216828	0.0149158	0.1837956	0.3700093	0.2021454	0.1904893	0.4259255	0.5283337	0.4457943	0.1278553	0.3627112	0.6358347	0.0613077	0.2465099	0.5561463	0.2984294	0.1330323	0.3767388	0.0449844	0.7767905	0.0176648	0.2932671	0.0986456	0.0024444	0.3459364	0.3007639	0.4994532	0.0351194	0.1466808	0.6844576	0.3969512	0.0579853	0.7049679	0.0089086	0.4419583	0.8016066	0.5326367	0.5680856	0.7692548	0.4290321	0.0054028
50	0.6625862	0.0074068	0.3886864	0.2998744	0.0585803	0.6685507	0.1877326	0.0580979	0.0486135	0.5479290	0.0363544	0.2517559	0.7107846	0.0133353	0.0407003	0.0304883	0.5001503	0.6697957	0.2595295	0.7477158	0.0200823	0.2278960	0.3165524	0.2137014	0.2561063	0.3183997	0.4224594	0.4799467	0.5281060	0.7768513	0.7830236	0.0739325	0.2544164	0.6115468	0.6924845	0.1053776	0.4699801	0.0225882	0.6477567	0.0182925	0.2468524	0.0704689	0.0042558	0.3542229	0.6385227	0.5577221	0.0745839	0.2084745	0.3601250	0.4029944	0.0441391	0.6921196	0.0247449	0.3685477	0.6315097	0.6917492	0.5517067	0.6003710	0.4474691	0.0212916
100	0.7706525	0.0078303	0.4944949	0.3543186	0.0829430	0.6970721	0.1721471	0.0839947	0.0118246	0.6248247	0.0134744	0.2501008	0.6274508	0.0079839	0.0128052	0.0520552	0.5160820	0.6528081	0.1326394	0.6955453	0.0180481	0.1740075	0.2435934	0.1289887	0.3176950	0.2847342	0.7274646	0.5266978	0.3862567	0.6005543	0.7531085	0.0659723	0.2199338	0.6184451	0.7807307	0.0405564	0.5605873	0.0196954	0.6950471	0.0297164	0.2462497	0.0520628	0.0002755	0.4076164	0.6279807	0.5115682	0.0255287	0.1630275	0.2234226	0.3750202	0.0753690	0.8481560	0.0146851	0.3968495	0.7237724	0.7053658	0.5499997	0.6452416	0.4364083	0.0159441
150	0.8259725	0.0187182	0.6119889	0.2371507	0.0680226	0.6064771	0.1223893	0.0350654	0.0280463	0.6214853	0.0192716	0.3484602	0.8162335	0.0175104	0.0039775	0.0432265	0.4542766	0.6835326	0.1719417	0.6227019	0.0360498	0.1878102	0.2633288	0.1471428	0.2621642	0.3663920	0.5061623	0.5473104	0.3795479	0.7355119	0.8133367	0.0425590	0.2703944	0.6839297	0.8620964	0.0470978	0.5495166	0.0759803	0.7588974	0.0314983	0.1838652	0.1185100	0.0004971	0.3652002	0.6078099	0.6480467	0.0358066	0.1686115	0.2028297	0.4267667	0.0779807	0.7513448	0.0183678	0.5859238	0.7723381	0.8130757	0.5488995	0.5942468	0.4942300	0.0196100
200	0.7750048	0.0246871	0.4724461	0.3814840	0.1442974	0.5802296	0.1443331	0.0411393	0.0194353	0.5235510	0.0225758	0.2892450	0.7595518	0.0210232	0.0113509	0.0250852	0.5935584	0.7008473	0.1475939	0.6114234	0.0241780	0.2155204	0.2692707	0.1103111	0.2906291	0.3265950	0.3915109	0.4338070	0.3880029	0.6876485	0.9260997	0.0630521	0.3482827	0.5987354	0.7446149	0.1065727	0.5684769	0.0489033	0.7844449	0.0301569	0.3292231	0.0584267	0.0000327	0.4745232	0.5745873	0.4941330	0.0178154	0.2152371	0.1163258	0.3491114	0.0477465	0.7188499	0.0195097	0.3843756	0.5170878	0.7253668	0.5589588	0.6110849	0.3562050	0.0136353
250	0.7920121	0.0205539	0.5704823	0.3863776	0.0987448	0.5426276	0.2027440	0.0558444	0.0127982	0.5581401	0.0419158	0.3113469	0.6229879	0.0163080	0.0186624	0.0334255	0.6480268	0.6254578	0.1606726	0.6585986	0.0082754	0.3001693	0.2285254	0.0634532	0.3315234	0.2862905	0.5553992	0.3772330	0.3726971	0.6806496	0.7676376	0.0478305	0.3092579	0.6323576	0.7491566	0.0482997	0.7447392	0.0195466	0.7248413	0.0105632	0.2736690	0.0707987	0.0003761	0.3805005	0.7331974	0.4055618	0.0363681	0.2117707	0.1389436	0.4325494	0.0400193	0.7915843	0.0159302	0.4694465	0.6984811	0.7424683	0.5736913	0.6803559	0.3539841	0.0202062
300	0.7435745	0.0058512	0.6226788	0.2515180	0.0830299	0.6160896	0.1429734	0.0495132	0.0070023	0.5083053	0.0299901	0.4153610	0.7273432	0.0250535	0.0081185	0.0361537	0.5604094	0.5872714	0.1920605	0.6705880	0.0120236	0.2679203	0.2517978	0.0561658	0.3937093	0.3543697	0.5708059	0.4466564	0.3456911	0.7086111	0.5909289	0.0632345	0.1858725	0.6118140	0.5507375	0.0679712	0.6132995	0.0284610	0.6891401	0.0238789	0.3605892	0.0658210	0.0008159	0.3967648	0.6513452	0.4569163	0.0518559	0.1835187	0.1927435	0.3964523	0.0989692	0.7213758	0.0088132	0.5145462	0.6023889	0.7328815	0.5850981	0.6344022	0.3562753	0.0107526
350	0.7604024	0.0106303	0.5533885	0.3327346	0.1226463	0.6116805	0.1160587	0.0800602	0.0050916	0.5862101	0.0214490	0.2900943	0.7905921	0.0178073	0.0026426	0.0298005	0.4461608	0.7022854	0.1366802	0.7689333	0.0444228	0.2410275	0.2301047	0.0911004	0.3627507	0.2308152	0.6458766	0.5339379	0.3839899	0.8232253	0.6025058	0.0805389	0.2971306	0.6648856	0.7220674	0.0693944	0.5455652	0.0093005	0.7132006	0.0469074	0.2794299	0.0568684	0.0001139	0.3566967	0.7227865	0.5356655	0.0511631	0.1154466	0.1470170	0.3705129	0.0405957	0.6202184	0.0085431	0.4054532	0.6947442	0.8510309	0.5705008	0.6864902	0.4272392	0.0040731
400	0.7071910	0.0023468	0.5705206	0.2906136	0.1045599	0.6551684	0.1526653	0.0392818	0.0195075	0.5246103	0.0486775	0.3765652	0.7063256	0.0227923	0.0032924	0.0560811	0.5453410	0.7812483	0.1601284	0.7112675	0.0216641	0.2783540	0.2764281	0.0610512	0.4239634	0.2980477	0.5321471	0.4342129	0.3082364	0.7162062	0.7723573	0.0451929	0.2643025	0.8058609	0.7005361	0.0595574	0.5887594	0.0133763	0.8660206	0.0111954	0.2634069	0.0634393	0.0000529	0.3804241	0.7426589	0.4764903	0.0315010	0.1810883	0.1467863	0.3264880	0.0566973	0.7684698	0.0170929	0.4262318	0.7821126	0.8130560	0.6397958	0.7017684	0.3979061	0.0040561
450	0.7995158	0.0115550	0.5191232	0.3380658	0.0986190	0.5640861	0.2466703	0.0564208	0.0075347	0.5797233	0.0149255	0.3354346	0.7296254	0.0315760	0.0014740	0.0334343	0.5825627	0.5475901	0.1906298	0.6371283	0.0311596	0.3197711	0.3521486	0.1081744	0.3242865	0.4034380	0.5193634	0.5605713	0.5371750	0.6629316	0.7661093	0.0691506	0.3842974	0.6752725	0.6994643	0.0777497	0.5425804	0.0347184	0.6981314	0.0277522	0.2880047	0.0853929	0.0014357	0.2829576	0.7240470	0.4573431	0.0365220	0.1945139	0.1553281	0.3416651	0.0506502	0.6330515	0.0066703	0.3884368	0.6618536	0.8469690	0.5700607	0.7188725	0.4680528	0.0130744
500	0.6905200	0.0014458	0.5873994	0.3686435	0.1083872	0.7381850	0.1408858	0.0295708	0.0304443	0.5649228	0.0191082	0.3704758	0.6324416	0.0118752	0.0096892	0.0451365	0.6771287	0.5542395	0.1844940	0.7310592	0.0130907	0.2581668	0.3254760	0.1491662	0.3686140	0.2836917	0.5889327	0.5159656	0.5542751	0.6482520	0.7967487	0.0445427	0.3192193	0.6948674	0.6180880	0.0482633	0.6554038	0.0280730	0.7214044	0.0320484	0.1900899	0.0844258	0.0001760	0.4183654	0.7028230	0.4968100	0.0464937	0.1360187	0.1245528	0.2962273	0.0651937	0.7727679	0.0294702	0.4321690	0.6973386	0.7477529	0.5966709	0.6211417	0.3806413	0.0020205
550	0.6535075	0.0042918	0.4777966	0.4037054	0.1140744	0.6553034	0.1886927	0.0581863	0.1121385	0.4656804	0.0403859	0.2729958	0.6606647	0.0172716	0.1971901	0.0591764	0.6339851	0.6285520	0.3384530	0.7285411	0.0129928	0.2489721	0.2817961	0.1446504	0.1736408	0.3740436	0.6567371	0.5160238	0.4440428	0.3841811	0.7814148	0.0572176	0.2867704	0.7476416	0.4281104	0.0849543	0.4513592	0.0271511	0.7359721	0.1171657	0.2067150	0.0908264	0.0005829	0.4639429	0.5295886	0.5224648	0.0387433	0.1643794	0.5233732	0.3860412	0.0386241	0.6983360	0.0108127	0.4878479	0.6965671	0.7594540	0.4730069	0.7911294	0.3902850	0.0116122
