"Time"	G1	G2	G20	G10	G4	G17	G16	G9	G18	G94	G11	G98	G7	G6	G46	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G14	G13	G12	G15	G39	G41	G50	G51	G53	G52	G55	G21	G22	G42	G44	G49	G40	G45	G54	G47	G72	G67	G57	G43	G48	G61	G8	G95	G60	G58	G99	G59	G79	G81	G83	G82	G84	G89	G80	G88	G90	G91	G86	G85	G78	G77	G75	G93	G92	G69
400	0.4631079	0.0264308	0.6253121	0.0219297	0.5356887	0.2410933	0.2768860	0.4481227	0.2828091	0.6832529	0.2131422	0.7603360	0.1721948	0.3555383	0.0159265	0.6024859	0.0184186	0.0113836	0.7718157	0.5752285	0.0774104	0.7278702	0.2543534	0.2865768	0.5609222	0.0792866	0.6203058	0.2259053	0.0067962	0.1967570	0.2501966	0.2019691	0.0104033	0.3164750	0.0239911	0.5236107	0.3627207	0.2646451	0.3961469	0.0663396	0.7067839	0.3067058	0.4065434	0.3046822	0.6295208	0.5739809	0.3533784	0.4787459	0.4981718	0.2641462	0.6131326	0.6456791	0.4627474	0.3836163	0.7851588	0.6237123	0.5628862	0.7580960	0.5335522	0.0889404	0.6604984	0.1925554	0.0245201	0.0174975	0.0415764	0.6294529	0.7105067	0.6509442	0.1336135	0.2357535	0.3560591	0.0019801	0.0515667	0.4722947	0.4583837
450	0.4846979	0.0324684	0.7906223	0.0048439	0.4548276	0.2573390	0.2401720	0.4813142	0.2641607	0.6532897	0.2075321	0.6496963	0.1034265	0.4073303	0.0092300	0.5960107	0.0316442	0.0115151	0.7462218	0.7415248	0.0482276	0.7205860	0.1877479	0.2750865	0.3966772	0.0811274	0.7408581	0.2264408	0.0027586	0.2454531	0.2223624	0.2188746	0.0259430	0.3079586	0.0234914	0.5931347	0.3077041	0.2762712	0.3909280	0.1197701	0.6854796	0.2864222	0.4528518	0.2429663	0.7345294	0.7254256	0.4014767	0.5137320	0.5129640	0.2387776	0.5492591	0.6731355	0.3965886	0.2984775	0.7329669	0.7580464	0.6377003	0.6225737	0.6415894	0.1223903	0.6066362	0.1382002	0.0494311	0.0120584	0.0681068	0.6051827	0.6530635	0.6984165	0.1687895	0.3224307	0.4141115	0.0004509	0.0710874	0.5280212	0.4771209
500	0.4263643	0.0424850	0.7147452	0.0173255	0.4362039	0.3414444	0.2706130	0.3711377	0.3469586	0.6304482	0.1510688	0.6350752	0.1054069	0.4469685	0.0210967	0.8449586	0.0049539	0.0204767	0.6942590	0.7005397	0.0461577	0.7020612	0.3560014	0.4130821	0.4949441	0.1010887	0.6959460	0.1511266	0.0168442	0.2499923	0.3120745	0.1852981	0.0403595	0.4050776	0.0505997	0.4951486	0.4100355	0.3593626	0.3298030	0.1691550	0.8473277	0.2669213	0.3580003	0.2578641	0.6629906	0.6338951	0.2849099	0.4732428	0.4935842	0.2311047	0.5668046	0.6770743	0.3969552	0.3687740	0.6779356	0.7211513	0.5809891	0.6891996	0.4247117	0.0968604	0.5629897	0.2686764	0.0199523	0.0074694	0.0658237	0.5524397	0.7180523	0.6659663	0.1373769	0.4319448	0.2955033	0.0031291	0.0533560	0.4264683	0.4152136
550	0.3606493	0.0839111	0.6745684	0.0624912	0.4261827	0.3258909	0.4380594	0.5428345	0.3396685	0.7485448	0.1524922	0.6784934	0.0672957	0.4237418	0.0109695	0.6760693	0.0089831	0.0096691	0.7369780	0.7326975	0.0499326	0.7291652	0.2273593	0.4712612	0.4705518	0.1508458	0.6749865	0.1533663	0.1500663	0.2984646	0.6080223	0.1883863	0.0617100	0.3809660	0.0893087	0.5085830	0.4712458	0.2761141	0.3658527	0.1931075	0.6448938	0.2787078	0.4222415	0.1527905	0.6632201	0.7230838	0.3598720	0.4339100	0.2047822	0.4037729	0.5654403	0.1434961	0.4569433	0.1054730	0.6763912	0.7690393	0.6305116	0.8590025	0.5150470	0.0802968	0.1663578	0.1036680	0.0229466	0.0065287	0.0624562	0.6041322	0.2517845	0.8127830	0.1961300	0.1365443	0.4916554	0.2386586	0.0400113	0.3818216	0.2972803
600	0.3540397	0.1556053	0.6342108	0.1579945	0.3499166	0.4937053	0.4531460	0.5772521	0.3106911	0.7357740	0.1403067	0.7329636	0.0330763	0.3226224	0.0126372	0.6363821	0.0037110	0.0213585	0.7573440	0.6190873	0.0865410	0.5740424	0.2498189	0.5396006	0.5107157	0.2152112	0.7936207	0.2751648	0.1866345	0.3257111	0.4607447	0.1324909	0.0485442	0.3474694	0.1123876	0.5053361	0.4466990	0.3145915	0.4239834	0.3475714	0.7275375	0.2634639	0.4533837	0.0926152	0.6745128	0.8268563	0.2936786	0.5344486	0.0699247	0.5239973	0.7091946	0.0739182	0.4292163	0.0154934	0.7713421	0.6220712	0.7374423	0.7472180	0.4352357	0.1150470	0.0818758	0.0733304	0.0119682	0.0094488	0.0287524	0.5937673	0.2025488	0.6497681	0.1200213	0.0489677	0.4642450	0.3856670	0.0445857	0.5046561	0.3260283
650	0.4855881	0.1796201	0.7455235	0.1126917	0.4732654	0.5246035	0.3684748	0.6605768	0.2127777	0.7874845	0.1554993	0.6293083	0.0091129	0.4051468	0.0209510	0.7037175	0.0093933	0.0063066	0.7017416	0.6302256	0.0827288	0.6325883	0.3162479	0.7571130	0.4056329	0.2512887	0.7140640	0.2192023	0.1839933	0.4008210	0.5543206	0.1215083	0.0847196	0.3458928	0.1268798	0.4597545	0.5663059	0.4571160	0.3818085	0.4147103	0.7299720	0.2812873	0.5033583	0.0486754	0.7209252	0.7578502	0.2958050	0.5154432	0.0445270	0.5788808	0.6577921	0.0254412	0.5741959	0.0340657	0.7090417	0.6275840	0.7556644	0.7390132	0.5038387	0.1304096	0.0394297	0.0277992	0.0351908	0.0202877	0.0454209	0.5796828	0.2616566	0.8611037	0.0969934	0.0655936	0.4907976	0.3733611	0.0254617	0.3466696	0.3288892
700	0.4089427	0.1115284	0.7392344	0.0970396	0.4129976	0.4427331	0.3581624	0.5891803	0.3551683	0.6419941	0.1823780	0.6265373	0.0029937	0.3725624	0.0245713	0.5988094	0.0043422	0.0075116	0.7300240	0.6390038	0.0422357	0.6224745	0.3264871	0.5747733	0.4923573	0.2439408	0.7203219	0.2658570	0.1539821	0.3534158	0.6392818	0.1464440	0.1467580	0.3786519	0.2132744	0.5495889	0.5140368	0.4967348	0.3451563	0.3150449	0.6389739	0.2307256	0.4956344	0.1230835	0.7272758	0.6671940	0.3091092	0.5012801	0.0087796	0.5405068	0.7468489	0.0038250	0.4973026	0.0163243	0.6725206	0.8073968	0.6640856	0.6222405	0.7203219	0.1502179	0.0131081	0.0726094	0.0495379	0.0035978	0.0706108	0.6376884	0.2280696	0.5520557	0.1588773	0.0276272	0.4788971	0.3388569	0.0562942	0.5235785	0.3519489
750	0.4128878	0.1295165	0.6196086	0.1538477	0.4823086	0.4852187	0.4111650	0.6804883	0.3069818	0.6373214	0.1578705	0.6783861	0.0162476	0.3374916	0.0048036	0.5910691	0.0047966	0.0168984	0.7575010	0.7049966	0.0263654	0.5337471	0.4445882	0.3873275	0.4439032	0.2185879	0.6492961	0.1556136	0.1666164	0.3788878	0.6305878	0.0967252	0.1179437	0.4395807	0.1973918	0.3808976	0.6396831	0.4930656	0.5105181	0.5703782	0.6795363	0.2327852	0.4223650	0.0768687	0.8141921	0.6943863	0.4331792	0.4501585	0.0013396	0.6552271	0.6360855	0.0001386	0.5261806	0.0233804	0.6807864	0.6311269	0.5644038	0.6965526	0.6146276	0.0939934	0.0339037	0.0240393	0.0228281	0.0189952	0.0782806	0.6832518	0.2481893	0.6756085	0.2016106	0.0383982	0.3417602	0.3633071	0.0693108	0.4501966	0.3502026
800	0.3457387	0.1740389	0.6738287	0.1122511	0.4620090	0.5210087	0.2913407	0.5146433	0.3038031	0.8432075	0.1103645	0.6758954	0.0079436	0.3438500	0.0021323	0.6934957	0.0045780	0.0056213	0.7818490	0.6859009	0.0433637	0.5029075	0.3565158	0.5159298	0.4660567	0.2421844	0.6314052	0.3019032	0.1212739	0.4640320	0.6670851	0.1778588	0.1170466	0.5351720	0.2167499	0.5107037	0.5255071	0.5660576	0.3880628	0.3755346	0.8069617	0.3051268	0.4824508	0.0444014	0.6386014	0.6149753	0.3993116	0.5246180	0.0039938	0.5662337	0.5999201	0.0034530	0.4065740	0.0207864	0.6037406	0.6703563	0.7748475	0.6188988	0.6371908	0.0802092	0.0477184	0.0584245	0.0529912	0.0143728	0.0226178	0.8465542	0.1853280	0.6656802	0.1251274	0.0405199	0.4001117	0.3782774	0.0266977	0.4147330	0.3717474
850	0.4158894	0.1524943	0.6545962	0.1402472	0.5199700	0.4270241	0.3398786	0.6600979	0.2665882	0.6210477	0.1470589	0.6918757	0.0056240	0.3962178	0.0173462	0.5992487	0.0023197	0.0123417	0.6665862	0.6614598	0.0396349	0.5802740	0.3039418	0.5033843	0.5045603	0.2417741	0.7309931	0.1848687	0.1972707	0.4767943	0.5476393	0.1225487	0.0867473	0.5145800	0.1810626	0.3424647	0.6042822	0.5358018	0.4924345	0.5846306	0.6190529	0.2370294	0.4413797	0.0926524	0.8629406	0.7732475	0.3787528	0.5332266	0.0125728	0.6950045	0.7963085	0.0067543	0.3773465	0.0110481	0.7612449	0.7266998	0.6236342	0.7084140	0.5159533	0.0523493	0.0294429	0.0337623	0.0244465	0.0185135	0.0596692	0.7059188	0.1728235	0.6578114	0.1414353	0.0183728	0.4106389	0.4068510	0.0441707	0.3597729	0.3077458
900	0.3635792	0.2201278	0.8049302	0.1366115	0.5132023	0.4666401	0.3570977	0.4427062	0.2401859	0.7305623	0.1349376	0.8221453	0.0043754	0.2414542	0.0104902	0.7935027	0.0009616	0.0262520	0.6333228	0.6634213	0.0430951	0.4637321	0.3757763	0.5247877	0.5065099	0.1735311	0.5850313	0.2302303	0.1706067	0.4372325	0.5502912	0.1503491	0.1088977	0.4442100	0.1996139	0.4834847	0.4787260	0.7234058	0.4686370	0.4185215	0.7005931	0.2528508	0.4946200	0.0469640	0.7356028	0.6521785	0.4005329	0.5441720	0.0203478	0.5579284	0.6339982	0.0048288	0.4671561	0.0125261	0.7546432	0.6868408	0.6066586	0.6945478	0.6418913	0.1070556	0.0288882	0.0396577	0.0143289	0.0261419	0.0831103	0.6033642	0.2668871	0.5827249	0.1838531	0.0398457	0.3246912	0.4147824	0.0498954	0.4566159	0.4614411
950	0.5170449	0.1825534	0.7785535	0.1008925	0.5515076	0.5000104	0.4014864	0.5817847	0.2586722	0.6404776	0.1135433	0.7585143	0.0015481	0.3139953	0.0051569	0.7270026	0.0020349	0.0139277	0.6241409	0.6120117	0.0670994	0.3949572	0.4294369	0.5263970	0.4978100	0.1955348	0.7523536	0.2392613	0.1627959	0.4744438	0.8094950	0.1225234	0.0881238	0.3904775	0.1935143	0.3771342	0.5057955	0.5089097	0.4546644	0.4482004	0.6832411	0.2190341	0.6057810	0.0736266	0.6495584	0.5957713	0.3376538	0.5435233	0.0293256	0.5878960	0.5824323	0.0040282	0.5740719	0.0111564	0.7076726	0.7093779	0.6627996	0.7294618	0.5275950	0.1139459	0.0159557	0.0592429	0.0195185	0.0171552	0.0659774	0.5965392	0.1749777	0.7535796	0.1658533	0.0621562	0.3950249	0.3253560	0.0426153	0.3628081	0.4721479
1000	0.4661664	0.1660197	0.6774100	0.1489827	0.5181106	0.4342173	0.3015902	0.5159990	0.2838965	0.6944139	0.2088781	0.6664407	0.0004840	0.3628428	0.0012472	0.5965847	0.0007845	0.0182746	0.6404070	0.6421939	0.0469008	0.5972138	0.3188303	0.4408573	0.4820939	0.2182855	0.6971166	0.1974440	0.1856022	0.3785163	0.5811134	0.1694339	0.1646319	0.3948319	0.1091159	0.4519574	0.5824021	0.6117179	0.3594366	0.3779834	0.6763030	0.2490420	0.4560463	0.0497866	0.6737277	0.6065952	0.4191310	0.5373599	0.0070620	0.5568847	0.6908438	0.0042742	0.4722035	0.0090408	0.7016984	0.8778966	0.6894486	0.6752919	0.5156234	0.1065047	0.0576395	0.0294067	0.0570705	0.0085738	0.0788804	0.6933197	0.2355865	0.6445013	0.1386926	0.0252745	0.4307030	0.3444118	0.0464836	0.4329467	0.4172108

0	0.3981801	0.1337260	0.7827659	0.1457133	0.4118701	0.5167511	0.2879763	0.6116111	0.2071243	0.6436229	0.1648653	0.7616581	0.0071428	0.3404548	0.0062502	0.6624743	0.0008734	0.0078990	0.7615862	0.7501094	0.0659134	0.5979377	0.3055589	0.6077158	0.7129045	0.1819893	0.7579233	0.1702022	0.2133259	0.4054611	0.6136749	0.1017225	0.1189272	0.4468221	0.1895473	0.4597243	0.5547717	0.4990980	0.4470612	0.4224966	0.5634183	0.2996447	0.5593372	0.0597000	0.7013811	0.6966180	0.4307029	0.5020267	0.0135358	0.5946985	0.6373059	0.0057657	0.4435999	0.0175110	0.6079684	0.6532838	0.7237866	0.7336931	0.4339038	0.0947543	0.0302651	0.0527217	0.0281631	0.0070727	0.0672196	0.8903752	0.2327855	0.6721120	0.1900848	0.0394847	0.4225990	0.3096687	0.0923749	0.3968420	0.3723682
50	0.3820184	0.2170951	0.7094387	0.1286058	0.4072315	0.3721095	0.4345813	0.4462974	0.2457449	0.6815319	0.1441990	0.7053291	0.0000277	0.3178525	0.0028846	0.6775369	0.4289658	0.0217433	0.6609348	0.7385213	0.0924210	0.6142709	0.4379670	0.5428649	0.5347425	0.2469250	0.6424280	0.2278078	0.1785766	0.3422281	0.5732441	0.1606172	0.0515263	0.2715593	0.1309413	0.3342198	0.5236723	0.6302887	0.4451390	0.6646827	0.6966608	0.2172706	0.4759476	0.0564247	0.6482668	0.7422590	0.3591440	0.4226111	0.0056638	0.5263483	0.6492210	0.0037955	0.4447104	0.0113643	0.7805533	0.6363983	0.6235195	0.2559737	0.4360322	0.4797545	0.3044079	0.3749739	0.0289504	0.0150616	0.0339105	0.2953184	0.2679113	0.2398622	0.0441773	0.0429467	0.3399762	0.1840694	0.0531044	0.6017857	0.3823607
100	0.4082912	0.1993556	0.6284038	0.1468332	0.4162966	0.4377737	0.2778711	0.4006043	0.2071484	0.7938192	0.1587532	0.6672764	0.0026997	0.4770029	0.0038648	0.6344644	0.7561696	0.0347185	0.7209304	0.6331522	0.1913886	0.4870218	0.4905792	0.5026025	0.4887657	0.2384261	0.5935000	0.2405048	0.3456860	0.4080558	0.5306888	0.1274316	0.0249729	0.3000812	0.1415518	0.1784077	0.6822701	0.5664919	0.4000144	0.5758435	0.7293174	0.2593459	0.4489989	0.1449570	0.6227457	0.6885613	0.3965657	0.4905400	0.0066950	0.6309778	0.5020661	0.0094832	0.4381780	0.0202607	0.5781776	0.6994379	0.6818332	0.0774487	0.2099923	0.4155177	0.4965807	0.4945978	0.0560696	0.0320624	0.0615698	0.3527009	0.1315124	0.2882706	0.0085938	0.0377623	0.4001745	0.1999972	0.0640874	0.6010886	0.4706301
150	0.4106859	0.0971367	0.6095663	0.1287403	0.4942371	0.4485450	0.3582209	0.3893595	0.2238876	0.6595328	0.1479123	0.7192005	0.0039069	0.5168552	0.0314583	0.8052385	0.4997974	0.0022878	0.7875606	0.7510079	0.2999731	0.5322832	0.4824224	0.4440726	0.4722853	0.1694344	0.6653503	0.2593803	0.4078975	0.2426238	0.5917109	0.1678451	0.0545618	0.2347625	0.2113479	0.2061156	0.6167869	0.5483897	0.4446495	0.7093542	0.5113904	0.3470776	0.4871223	0.1365456	0.6788774	0.7272335	0.3497613	0.2275515	0.0095438	0.6120683	0.4864674	0.0119676	0.4141735	0.0190604	0.5688810	0.8109649	0.5816303	0.0807406	0.1774892	0.5837777	0.5704582	0.4150394	0.0601176	0.2637887	0.0346699	0.2488010	0.0844577	0.2267520	0.0640459	0.0648070	0.3867359	0.2922501	0.0230891	0.5949334	0.3788515
200	0.3775416	0.1401641	0.7249864	0.1111572	0.4311540	0.4812678	0.3780859	0.3377892	0.2613672	0.6501715	0.1308733	0.7108570	0.0062944	0.5055419	0.0157337	0.7442017	0.7175832	0.0069107	0.7033666	0.6935442	0.4548215	0.5356420	0.3894351	0.5177559	0.4314907	0.1668617	0.7122156	0.3521603	0.3873766	0.3152676	0.6278110	0.1357249	0.0590824	0.2958367	0.1105168	0.1110927	0.5444885	0.6429298	0.4849118	0.6136668	0.7576431	0.3511537	0.4392285	0.1691670	0.7777508	0.6423860	0.4009352	0.1425070	0.0621093	0.5870794	0.5958988	0.0179140	0.4841491	0.0368463	0.4206268	0.7192024	0.5224630	0.0092830	0.0888771	0.4602831	0.5013981	0.3787781	0.0557210	0.5403224	0.0402587	0.2532983	0.1592138	0.2517489	0.0810515	0.0539642	0.3799052	0.3974558	0.0465536	0.5218026	0.3628300
250	0.4357269	0.1360107	0.7744163	0.1223837	0.4388297	0.3755680	0.3283078	0.4356088	0.2184326	0.5776862	0.1555635	0.7978413	0.0126678	0.4902310	0.0443382	0.6564786	0.5592660	0.0039998	0.7209064	0.7063715	0.4193222	0.6441346	0.5213115	0.5208454	0.4265198	0.1066333	0.7663363	0.3024772	0.4155684	0.2982425	0.5515284	0.1344035	0.0548197	0.3841511	0.1910765	0.1780418	0.5765408	0.6091485	0.5029907	0.6710355	0.6734827	0.2500277	0.5404927	0.1751065	0.6872965	0.5810577	0.3661878	0.3877649	0.1101737	0.6173818	0.5443571	0.2479204	0.5463400	0.0291805	0.1897693	0.6789430	0.5000700	0.0013582	0.0423275	0.5011751	0.5224262	0.3927485	0.0391344	0.6259904	0.0636163	0.1255647	0.3264059	0.2264550	0.0510327	0.0370739	0.2712565	0.4465298	0.0852274	0.6087530	0.3444123
300	0.3882123	0.1283323	0.6235504	0.0826696	0.4312686	0.4435859	0.3336308	0.5884773	0.2873020	0.7257782	0.1256651	0.5809468	0.0151848	0.4723210	0.0507894	0.5974642	0.5461917	0.0088145	0.7267612	0.7264287	0.4417964	0.6819511	0.4777960	0.4058545	0.2868519	0.0468922	0.6605069	0.2406281	0.3624033	0.2799091	0.5357057	0.0919755	0.0510559	0.2487063	0.2248439	0.2094990	0.6165676	0.6369749	0.4524522	0.5759608	0.6334114	0.2358204	0.5231309	0.1147987	0.6635711	0.8849752	0.4393853	0.3973241	0.1563990	0.6592709	0.6385044	0.3408435	0.4516916	0.0180660	0.0731903	0.7543246	0.4722923	0.0034172	0.0315009	0.4701233	0.5524852	0.4390407	0.0056110	0.6806675	0.0505218	0.1624483	0.3808702	0.1106596	0.0224212	0.0777513	0.1554539	0.2821840	0.0478514	0.6709655	0.2698863
350	0.4600495	0.1671999	0.6065694	0.1221996	0.5421021	0.5062780	0.4268919	0.5949458	0.2540646	0.7144073	0.1416056	0.7428229	0.0149440	0.6046581	0.0231002	0.6846721	0.5702687	0.0094350	0.7337292	0.7167008	0.4621930	0.4891237	0.5302826	0.6586827	0.4600520	0.1509546	0.7992384	0.1946687	0.3840025	0.3442208	0.5002523	0.1042729	0.0988630	0.2604687	0.2486659	0.2699460	0.5613465	0.5987164	0.4178087	0.6833524	0.6200415	0.1608165	0.4734535	0.1577930	0.6528543	0.8047753	0.4195370	0.4333051	0.2390152	0.5965706	0.6593992	0.3607275	0.5291511	0.0170833	0.0381890	0.8752403	0.3403318	0.0007167	0.0326409	0.6138087	0.4936336	0.4272446	0.0019777	0.5886645	0.0463811	0.3075101	0.3287871	0.0669057	0.0197451	0.0314831	0.0698156	0.2151741	0.0573652	0.7330500	0.2882549
400	0.5003603	0.1358722	0.6804804	0.1015784	0.5458629	0.4571822	0.2430828	0.4161650	0.2788365	0.7678388	0.1396559	0.6800401	0.0089335	0.5139434	0.0576157	0.5498270	0.5866341	0.0151654	0.6473403	0.8367571	0.5428987	0.4881485	0.4927719	0.4348122	0.2830184	0.1422714	0.6917614	0.1845931	0.3373334	0.2967177	0.7045851	0.1134482	0.0743861	0.2101715	0.3122286	0.2524817	0.6651819	0.5161283	0.4010231	0.6441679	0.6919962	0.1678757	0.4675181	0.1299822	0.6693432	0.7035261	0.4495723	0.4871645	0.2354229	0.5525158	0.6560054	0.4537503	0.4295912	0.0189118	0.0339307	0.6714423	0.4023583	0.0037959	0.0434845	0.5594516	0.4243107	0.3385956	0.0077919	0.6515084	0.0577742	0.1882985	0.4090480	0.1208226	0.0080057	0.0255504	0.0898715	0.2684288	0.0418439	0.5791078	0.2573644
450	0.3389437	0.1221827	0.5969698	0.0862010	0.4682357	0.3658883	0.3742601	0.4875801	0.2954196	0.6848731	0.1168997	0.6762469	0.0040480	0.6013389	0.0666182	0.7261576	0.6645180	0.0195462	0.6468816	0.5621842	0.3518771	0.4799138	0.6194820	0.3184013	0.2763247	0.1105349	0.5957067	0.1738479	0.5055334	0.2894719	0.6182988	0.1194962	0.1093218	0.2816629	0.2936770	0.3182952	0.6758172	0.6182369	0.3399322	0.6781225	0.6905725	0.2013075	0.4967756	0.1081452	0.6429072	0.5909032	0.3833565	0.4564077	0.2997108	0.6104720	0.5569370	0.4394976	0.5129049	0.0174701	0.0191552	0.6207512	0.3477091	0.0000526	0.0170639	0.5189372	0.5287544	0.4087339	0.0021973	0.5652842	0.0872673	0.2295919	0.2550680	0.0888511	0.0037530	0.0220901	0.0847733	0.2585527	0.0630923	0.5614370	0.2348514
500	0.5236071	0.1741499	0.7665486	0.1561702	0.4124211	0.4006128	0.3505754	0.4871365	0.2478357	0.7620639	0.1603624	0.7610878	0.0134575	0.5703110	0.0632158	0.7349278	0.5628943	0.0258001	0.6588493	0.7898890	0.5478045	0.5273485	0.5978872	0.4348543	0.3332894	0.1416622	0.6707111	0.2223355	0.4997508	0.2771936	0.4984144	0.1113812	0.0265755	0.2201547	0.2091199	0.2272459	0.5797881	0.6385539	0.4050696	0.6439126	0.7521987	0.1765239	0.6354192	0.0824327	0.7615309	0.6862196	0.4047449	0.4698236	0.2833988	0.5691427	0.6056442	0.3717298	0.5284654	0.0196058	0.0117213	0.6790519	0.3512260	0.0001794	0.0273255	0.4731349	0.4986573	0.4374421	0.0047766	0.6990769	0.0623220	0.1837085	0.3411027	0.1040834	0.0133717	0.0193366	0.1874706	0.2098707	0.0810042	0.7061956	0.2521507
550	0.3048607	0.1354194	0.5847667	0.0961131	0.3983549	0.4977856	0.3004033	0.4655778	0.2627964	0.7904697	0.1443348	0.7246808	0.0456823	0.5965569	0.0397845	0.7284455	0.1767423	0.0484732	0.6780734	0.7174534	0.4251245	0.5603994	0.4275748	0.4434505	0.2382510	0.1026727	0.6938283	0.1571192	0.4112284	0.4461504	0.6542814	0.0871519	0.1060430	0.3726447	0.2336778	0.2192438	0.6003419	0.4833669	0.4054111	0.5134322	0.6797972	0.1960643	0.5926668	0.1335296	0.6193390	0.6194710	0.3548194	0.4632346	0.3015944	0.4880014	0.6402391	0.4527785	0.3967291	0.0143490	0.0841626	0.7339945	0.3856965	0.1145827	0.0106598	0.1624616	0.3692708	0.0891680	0.0223904	0.7466036	0.0664821	0.5014186	0.2927801	0.3115616	0.1668821	0.0791635	0.2205077	0.3206784	0.0943103	0.5319994	0.3020058
600	0.4564936	0.1406960	0.6449940	0.0971306	0.4331025	0.4681624	0.3028783	0.4405010	0.2233582	0.6482666	0.1003768	0.7049791	0.0268446	0.6380611	0.0279601	0.7381643	0.0722999	0.0243794	0.6239531	0.7165059	0.4073698	0.3992090	0.3782178	0.5909622	0.2481309	0.0215155	0.4929310	0.0882712	0.3891955	0.4745741	0.6249335	0.1242548	0.1928224	0.4558591	0.2358668	0.2343632	0.6388526	0.5340423	0.3745682	0.4467320	0.6758211	0.1513829	0.6623202	0.1276617	0.6629912	0.5955371	0.4230902	0.3590507	0.2279726	0.6144808	0.5985539	0.5103673	0.3713949	0.0476471	0.4469144	0.6271969	0.3436551	0.1197342	0.0804803	0.1592518	0.4570743	0.0327062	0.0963207	0.6273136	0.0253081	0.3174003	0.2760397	0.2825772	0.2183932	0.0618631	0.3435923	0.3114356	0.0614853	0.5155156	0.4098506
650	0.3786817	0.1034728	0.6155669	0.1127467	0.4161304	0.4363267	0.3129552	0.5849371	0.2630324	0.6119761	0.1092084	0.6867760	0.0086634	0.6067021	0.0080568	0.7389361	0.0339286	0.0090138	0.7296089	0.6305491	0.1858182	0.5950060	0.2316827	0.4576252	0.2341643	0.0061393	0.5314320	0.0605445	0.5157936	0.3364186	0.7497324	0.1352573	0.1276343	0.3908300	0.2020811	0.3252383	0.5357792	0.7530298	0.4723318	0.3755062	0.7392452	0.2060798	0.5741684	0.1363745	0.7364902	0.6947290	0.4277355	0.4487169	0.3512400	0.4620325	0.6136052	0.3088389	0.4504974	0.0712182	0.4395988	0.6646965	0.5551239	0.1301119	0.0968647	0.2213512	0.4985127	0.0520853	0.1378990	0.5088035	0.0686551	0.2759938	0.3079090	0.4897262	0.1671149	0.0538226	0.3263312	0.4608437	0.0617565	0.5997226	0.4296512
700	0.4541943	0.1181330	0.6628094	0.1635961	0.4066087	0.4401877	0.3237753	0.6044955	0.2027016	0.6531553	0.1466721	0.8274229	0.0050190	0.5721370	0.0269936	0.6073759	0.0272918	0.0074487	0.8418545	0.7183466	0.0974059	0.5643331	0.2850792	0.5040862	0.3827365	0.0261690	0.6010481	0.1248168	0.4292742	0.4246864	0.6218885	0.2542257	0.1061850	0.4371371	0.2210816	0.2105879	0.4918375	0.6313199	0.4269753	0.4184620	0.6220468	0.3007529	0.5491298	0.1419822	0.7926524	0.8001437	0.3484992	0.3930201	0.2523610	0.4533644	0.5613934	0.4036253	0.5307619	0.0396241	0.5659217	0.6536539	0.6183052	0.1657234	0.1283947	0.1840884	0.5378286	0.0422134	0.1193144	0.3895066	0.0286220	0.2683902	0.3433011	0.5473077	0.1659735	0.1119049	0.3805741	0.4461992	0.0489915	0.5922199	0.3656825
750	0.4736147	0.1397002	0.6601811	0.1175936	0.4756721	0.4945067	0.3138027	0.4516935	0.2435250	0.6583402	0.1440501	0.7719365	0.0134299	0.3847940	0.0017762	0.8075937	0.0051283	0.0110607	0.7101975	0.8032298	0.0740669	0.4840640	0.3044453	0.5962478	0.4047154	0.0479706	0.6338936	0.1173748	0.4287991	0.3661149	0.5455425	0.1325231	0.1079909	0.3939346	0.1543881	0.1838431	0.4552275	0.6405518	0.4606130	0.6079246	0.5781841	0.2909929	0.5182058	0.1215941	0.6827337	0.7169599	0.3192897	0.4667046	0.1975218	0.5062014	0.4874642	0.4038873	0.4740823	0.0140140	0.6872177	0.7169380	0.6020091	0.1639477	0.2135839	0.1206701	0.6223625	0.0577698	0.1426554	0.3750729	0.0290857	0.3333384	0.2690647	0.5503104	0.1767764	0.0692350	0.4072605	0.4627213	0.0337630	0.5253386	0.4188782
800	0.4528083	0.1207875	0.6753158	0.1308461	0.4935322	0.3463355	0.3751943	0.5234060	0.2596769	0.6440168	0.1011914	0.5836518	0.0043879	0.4033494	0.0018481	0.6608576	0.0188728	0.0051049	0.7707489	0.6059548	0.0362735	0.5295764	0.3952302	0.5542758	0.4364791	0.0546340	0.5465090	0.0678856	0.3864270	0.4466840	0.7724335	0.1348206	0.1253108	0.4324850	0.2258154	0.1581020	0.5845002	0.6247277	0.5839667	0.5154940	0.5971711	0.2746178	0.7036183	0.2017215	0.7310310	1.0000000	0.3934631	0.3514740	0.1659638	0.5385981	0.5418496	0.2761487	0.4382632	0.0304339	0.7776822	0.7500591	0.5360151	0.1689214	0.1349618	0.1036441	0.5430199	0.0598735	0.1513406	0.4279474	0.0528410	0.3758996	0.3131632	0.5300542	0.2250581	0.0564031	0.4081530	0.5821799	0.0517451	0.5832942	0.2902718
