"Time"	G1	G20	G10	G2	G17	G4	G16	G18	G94	G8	G95	G98	G7	G6	G46	G100	G36	G37	G38	G34	G3	G35	G11	G56	G5	G19	G15	G14	G12	G39	G49	G44	G22	G21	G41	G50	G13	G51	G53	G52	G55	G42	G40	G45	G54	G43	G57	G72	G67	G48	G9	G61	G47	G60	G59	G99	G58	G80	G89	G88	G81	G83	G82	G79	G84	G78	G77	G86	G91	G90	G85	G75	G93	G69	G92	G87	G68	G96	G97	G63	G27	G26	G25	G23	G24	G62	G76	G31	G30	G70	G74	G71	G29	G73	G28
500	0.3567449	0.1895184	0.0891003	0.0032452	0.4511399	0.3700571	0.1051547	0.2813630	0.7567025	0.2594926	0.6023413	0.6265033	0.2130320	0.3923366	0.3268098	0.3528231	0.6503682	0.4238224	0.3616573	0.7419105	0.6884667	0.4296459	0.0447107	0.7445550	0.0750183	0.3713364	0.1107690	0.4492763	0.0845915	0.0023716	0.4466432	0.1373523	0.4695657	0.4251734	0.0752970	0.5107151	0.6090742	0.1974103	0.1575439	0.1706237	0.0083371	0.2770521	0.3572923	0.0901869	0.8654101	0.5023804	0.6825744	0.8882868	0.7080831	0.1448076	0.6297901	0.6731178	0.2124594	0.6441684	0.0548551	0.6886281	0.0187136	0.0063338	0.4021732	0.0214366	0.0808448	0.4983036	0.7018258	0.6891316	0.6389532	0.3830563	0.0402223	0.8190101	0.4650950	0.0016514	0.0887352	0.7371717	0.2823696	0.0430251	0.6190894	0.6560662	0.3255619	0.7889225	0.7692436	0.8222033	0.2809310	0.1404217	0.2137498	0.0592159	0.0477188	0.4738158	0.6783213	0.5334772	0.1559287	0.7318553	0.2946616	0.5451176	0.1090154	0.7601595	0.0668532
550	0.1257549	0.1238428	0.1586404	0.0782328	0.2499329	0.2310524	0.1481556	0.5262225	0.7748649	0.2599251	0.5495975	0.7367064	0.1619263	0.3172343	0.3390123	0.6246288	0.7075110	0.4305823	0.4190916	0.6034258	0.6226496	0.1515219	0.4660455	0.5868793	0.1658737	0.3257857	0.1197580	0.4295008	0.5613221	0.0000253	0.6510778	0.1719099	0.5588267	0.3606671	0.0860760	0.6365180	0.6046517	0.2034384	0.3633216	0.0455005	0.0170339	0.2905561	0.3612984	0.1473846	0.7634579	0.6375617	0.4170166	0.8231124	0.6670170	0.2721934	0.6719393	0.6576203	0.2155283	0.3114466	0.0555643	0.6754833	0.0531575	0.0468037	0.2926674	0.0139164	0.0435371	0.4501456	0.5422579	0.6562218	0.1504966	0.4018972	0.0634640	0.8930507	0.2315900	0.2160036	0.1364938	0.7306113	0.2902546	0.0413303	0.5777220	0.7076717	0.1744565	0.8887359	0.6302392	0.7318486	0.4478693	0.0835175	0.6076732	0.5664433	0.1376792	0.3984591	0.6249515	0.6703603	0.5046872	0.6722293	0.2484607	0.4744007	0.0951280	0.6167310	0.6566365
600	0.1738500	0.0552078	0.3121233	0.4550132	0.2918674	0.3330293	0.3086234	0.4006493	0.6799296	0.2744982	0.6435798	0.7059468	0.0567594	0.3114922	0.3871731	0.7617834	0.7367509	0.3489904	0.3496893	0.8155676	0.5967781	0.0940619	0.3888275	0.6548982	0.5338261	0.1957926	0.2766254	0.2775634	0.6736580	0.0008977	0.6849720	0.2792474	0.6527367	0.3460311	0.2587347	0.6948109	0.6552334	0.1746577	0.4795350	0.0150771	0.1784863	0.3559268	0.2843404	0.2790684	0.7488344	0.7050763	0.3098746	0.8317256	0.7037371	0.1944550	0.5653504	0.6187155	0.3033652	0.1712121	0.1347533	0.7793585	0.0772119	0.0213875	0.3609888	0.0250815	0.0965119	0.5636585	0.4202601	0.6852465	0.1223710	0.5092748	0.0700616	0.6543698	0.0531249	0.3348589	0.1124069	0.6131402	0.3066568	0.0901043	0.5586937	0.6722184	0.2037062	0.7223457	0.7592105	0.6665723	0.3213239	0.1290296	0.6934172	0.5798329	0.2909820	0.4620199	0.5863830	0.6273117	0.5751517	0.6686775	0.2762480	0.4099693	0.1823817	0.5616699	0.6098329
650	0.3124280	0.0273872	0.2687064	0.2731606	0.4221924	0.4266525	0.3283722	0.5343711	0.7908818	0.2377463	0.7884914	0.5845760	0.0105025	0.3527847	0.3448587	0.6606831	0.6619600	0.4517667	0.3895247	0.6607412	0.4578915	0.1508910	0.1995411	0.5373848	0.3143936	0.2045697	0.1312382	0.2476407	0.5027645	0.0009627	0.8518514	0.3756286	0.6601464	0.3240435	0.2848463	0.6630509	0.6534579	0.2593688	0.3920541	0.0399151	0.2294171	0.3469506	0.2487488	0.5007942	0.7419807	0.5490592	0.3847828	0.5914748	0.5918807	0.2301275	0.7744477	0.7775451	0.3828349	0.1388547	0.1624571	0.5982581	0.1314526	0.0063599	0.4216451	0.0102580	0.0367972	0.7167090	0.3730399	0.7684998	0.0816906	0.3941242	0.0455328	0.6625240	0.0034568	0.3863666	0.1372588	0.5805937	0.2288548	0.1241283	0.5745585	0.5256782	0.0815690	0.7112821	0.5565473	0.5816890	0.2852445	0.1496808	0.7101441	0.7419769	0.6132445	0.4876307	0.6154533	0.5583369	0.7608880	0.5273616	0.2976427	0.2614046	0.3488442	0.3967020	0.6823196
700	0.3537101	0.0931142	0.2396993	0.1240080	0.3367494	0.4571560	0.2189860	0.5457867	0.6426672	0.1815836	0.7221877	0.6769303	0.0162985	0.3302938	0.4205320	0.7510847	0.5334877	0.4934230	0.4136775	0.8707432	0.4832667	0.1060738	0.0831208	0.5349896	0.1395771	0.2103006	0.1054445	0.1783044	0.5094865	0.0115471	0.7096311	0.4822593	0.6756986	0.4231499	0.3283787	0.6840008	0.6950709	0.1478895	0.3843943	0.0112741	0.2735601	0.3257402	0.2739956	0.4843768	0.8298314	0.6212216	0.2887317	0.6381100	0.6023528	0.2742606	0.8250792	0.6169453	0.3726222	0.1103022	0.1258937	0.7338774	0.2072432	0.0099128	0.3237311	0.0052302	0.0738185	0.5143490	0.3467878	0.6712575	0.1202352	0.4328608	0.0727532	0.6496017	0.0002785	0.3783559	0.1557786	0.7092209	0.3075089	0.3205518	0.5434486	0.6604377	0.0981564	0.7592117	0.6261298	0.6272219	0.2945508	0.0981669	0.7703376	0.7962658	0.6485350	0.4952064	0.6506935	0.4856906	0.6351072	0.5314180	0.2063272	0.2097860	0.4771925	0.3114487	0.6884358
750	0.1905816	0.0913700	0.1917647	0.1623143	0.2498202	0.4034254	0.1328639	0.5833492	0.7382256	0.1711501	0.6322862	0.6122381	0.0113692	0.3978071	0.2933042	0.8114425	0.6361449	0.5925003	0.3361988	0.7487400	0.5272519	0.0658075	0.0563943	0.7810775	0.1028355	0.2214464	0.1305584	0.2444367	0.5734491	0.0019624	0.8021578	0.4478657	0.7259968	0.3768281	0.2086426	0.6845053	0.9308140	0.1768239	0.4374986	0.0082810	0.3396762	0.4015376	0.3446079	0.3804500	0.5898030	0.7430327	0.3661879	0.7633335	0.6417034	0.3339261	0.6873695	0.6457877	0.3302061	0.0997097	0.1145191	0.6819019	0.0901448	0.0056533	0.3162459	0.0078103	0.0702001	0.4132769	0.3129363	0.7501965	0.1343906	0.4596512	0.0814358	0.7715569	0.0107874	0.2791716	0.2021889	0.6788208	0.2507792	0.4525400	0.5115137	0.5993018	0.0683352	0.8712446	0.7682213	0.4941988	0.4791476	0.1481447	0.7628003	0.7657880	0.5630224	0.3280339	0.4853425	0.4342066	0.7077771	0.3380033	0.1908083	0.2454761	0.5579892	0.1623350	0.7338132
800	0.2054864	0.0541943	0.2945907	0.1692974	0.2183953	0.3577416	0.3064449	0.5303904	0.6400505	0.1790247	0.6859257	0.7617788	0.0143658	0.2808135	0.3976532	0.6692914	0.5308791	0.4086518	0.3609157	0.7269840	0.5077966	0.0342997	0.1177923	0.6719289	0.2885274	0.2728670	0.1174244	0.3748026	0.5547156	0.0002961	0.7118135	0.3859465	0.7487154	0.2855867	0.2822671	0.6758229	0.7991345	0.1766421	0.3313022	0.0159007	0.2919524	0.4356938	0.2537194	0.3766788	0.6094384	0.7347344	0.3177639	0.6607558	0.7100903	0.3200752	0.7119263	0.6372007	0.2811433	0.1359718	0.1251444	0.6837946	0.0875139	0.0107685	0.3530952	0.0223930	0.0823384	0.4088961	0.3088307	0.7131169	0.1120049	0.4129603	0.0398733	0.7027640	0.0021388	0.3481843	0.1148646	0.7246105	0.2884610	0.5302975	0.5478833	0.6888784	0.0650306	0.7218333	0.6817014	0.5787352	0.3448264	0.1484099	0.7966699	0.7538769	0.6745105	0.3899744	0.4908004	0.4705199	0.7266190	0.4347969	0.1488422	0.2138332	0.4719474	0.2078069	0.7014051
850	0.2668442	0.0288597	0.2873300	0.2218464	0.3411413	0.4160073	0.4167368	0.5555135	0.8577468	0.1998095	0.7001902	0.6893092	0.0054557	0.2686244	0.3653056	0.7866609	0.6072024	0.4273345	0.3347336	0.6736975	0.4306709	0.0505912	0.0754516	0.6321031	0.4644628	0.1666564	0.2205405	0.2146708	0.5635286	0.0026376	0.7129219	0.4104480	0.6639330	0.2967435	0.2951730	0.7541605	0.6150231	0.1773840	0.2794581	0.0431177	0.2251950	0.4815865	0.2279464	0.4128932	0.7278201	0.7421767	0.3367010	0.5282404	0.8093169	0.3969290	0.6610760	0.6930864	0.3854997	0.0954291	0.1087020	0.5190628	0.1476229	0.0086651	0.3630468	0.0406165	0.0870440	0.5595551	0.3603354	0.5257722	0.0824852	0.4544769	0.0688961	0.7594573	0.0000000	0.3747724	0.1460988	0.5591492	0.2579620	0.5568877	0.5627514	0.6764899	0.0489289	0.7931357	0.6859210	0.5925531	0.3222486	0.1823209	0.7249779	0.7602712	0.5834761	0.4374429	0.4565259	0.4786593	0.7784740	0.3911275	0.1368390	0.2115716	0.4610530	0.1156095	0.6865007
900	0.3157078	0.0635211	0.1857621	0.1935213	0.1839796	0.5902091	0.3527768	0.4702285	0.7293577	0.2503294	0.7854585	0.6331846	0.0099875	0.3063201	0.2326742	0.6649311	0.6419804	0.4007120	0.3564872	0.6449433	0.5377602	0.1068881	0.0535389	0.4771053	0.1603002	0.1527123	0.1358506	0.1973922	0.6343400	0.0019186	0.7940061	0.4281500	0.5811313	0.2504389	0.3565954	0.8269882	0.6515640	0.1686278	0.3501522	0.0196710	0.3411497	0.3225208	0.2710289	0.5109059	0.6289503	0.7073873	0.2749223	0.5441716	0.6768787	0.3705243	0.7843422	0.5807753	0.3696995	0.0657288	0.1470127	0.6361651	0.2102719	0.0020542	0.3666881	0.0099769	0.0703848	0.4913816	0.2960186	0.6023482	0.0992274	0.4747796	0.0762071	0.7872637	0.0002429	0.3034917	0.0774227	0.6949437	0.2329127	0.4836340	0.5332334	0.7454470	0.0462656	0.6944479	0.7206261	0.6814552	0.4743795	0.1555742	0.6727066	0.7376428	0.7229735	0.3543970	0.4606212	0.4879000	0.6574324	0.4197164	0.1155014	0.1183735	0.5056823	0.1589013	0.7439192
950	0.2476854	0.0739059	0.2822495	0.0952523	0.2112957	0.5951579	0.3985622	0.5051597	0.6477950	0.2252489	0.7304831	0.6902677	0.0060667	0.2846472	0.3298184	0.7834419	0.6095050	0.3968305	0.4430947	0.7751591	0.4278844	0.0682687	0.1056949	0.6914314	0.1795369	0.2020793	0.1706239	0.1717891	0.4407844	0.0004760	0.6865017	0.5290477	0.5727367	0.3120656	0.3166144	0.6877303	0.7260925	0.1269544	0.3752816	0.0497887	0.2404671	0.3018849	0.3379184	0.4939344	0.5616203	0.7647911	0.2957488	0.4202157	0.7893811	0.3698311	0.7529105	0.6717837	0.2541931	0.0703398	0.1250786	0.7835049	0.1403137	0.0173254	0.2944349	0.0300480	0.0529239	0.3046513	0.3607530	0.7955707	0.1107498	0.4479096	0.0340416	0.7911980	0.0007010	0.3203492	0.1296598	0.6936009	0.3402375	0.5075902	0.5689221	0.6503080	0.0463768	0.6973731	0.7891136	0.6111689	0.3119695	0.1739636	0.7604829	0.6467054	0.5690829	0.3228134	0.5624721	0.3867770	0.8705288	0.4140795	0.1963931	0.1116308	0.5468800	0.1740147	0.6079928
1000	0.1834283	0.0509654	0.2536809	0.1536989	0.2815048	0.3113366	0.3769703	0.5825695	0.6243147	0.2394490	0.6944668	0.7810301	0.0101453	0.3379363	0.3443200	0.7277958	0.6050961	0.3673734	0.3407521	0.7103143	0.4832485	0.0657047	0.1033112	0.6212505	0.3471295	0.2523127	0.1567513	0.2574074	0.6543222	0.0117782	0.6216692	0.3565580	0.6610440	0.3705112	0.3240606	0.6573407	0.5856468	0.2080440	0.4885344	0.0057578	0.3289742	0.2981860	0.2519666	0.4412723	0.4890692	0.6987084	0.2729830	0.4280271	0.7232466	0.4486512	0.9037722	0.6595730	0.3200334	0.1187893	0.1201180	0.7530786	0.1394940	0.0330014	0.3466918	0.0214672	0.0544147	0.2027918	0.3684251	0.7479071	0.1410687	0.6009077	0.0389002	0.5782115	0.0026407	0.3461492	0.0651162	0.6477356	0.2785797	0.4622308	0.4743648	0.7352762	0.0273971	0.6560859	0.6444554	0.6177182	0.4145384	0.2365421	0.7277100	0.7259120	0.6177066	0.4602342	0.3925737	0.3240101	0.7429913	0.3323698	0.1909014	0.1109145	0.4737994	0.1045793	0.6487821

0	0.2117746	0.0916902	0.2317225	0.2327994	0.2211824	0.3975457	0.4109248	0.5507716	0.6175136	0.2199113	0.8016381	0.7178479	0.0079395	0.2332499	0.2731618	0.7172563	0.6052562	0.4523894	0.4516379	0.7764262	0.6315746	0.1048345	0.0594534	0.5832245	0.2712718	0.3037927	0.1308717	0.2065923	0.6240181	0.0228692	0.7261231	0.4106457	0.6469309	0.3101934	0.3669197	0.6438869	0.5983976	0.1320445	0.2775209	0.0276803	0.3084306	0.3603805	0.3082821	0.4844244	0.5917511	0.5727520	0.3076717	0.5500641	0.6101427	0.3454449	0.7610633	0.6545023	0.3836800	0.0742788	0.1083344	0.6818969	0.1647188	0.0094437	0.3345118	0.0276378	0.0761620	0.5484018	0.3050531	0.7477787	0.0730429	0.5198468	0.0374711	0.6678947	0.0005548	0.3203013	0.1124185	0.6312833	0.2772889	0.4602830	0.4459686	0.7751449	0.0466570	0.7508004	0.7551357	0.4728722	0.4892210	0.1843924	0.6509166	0.6787068	0.6871062	0.4183254	0.5275683	0.4803589	0.6519795	0.4034923	0.1849922	0.1894364	0.5031966	0.1179215	0.7524350
50	0.2470471	0.0506638	0.2397511	0.1894373	0.3467124	0.3573886	0.2591738	0.5308336	0.8876943	0.2466472	0.6671231	0.5589326	0.0329756	0.3762280	0.2997026	0.6564008	0.6463792	0.4453311	0.3516278	0.1913555	0.3138230	0.0423432	0.0510192	0.6391959	0.0418183	0.2374061	0.1786112	0.2608514	0.3937104	0.0498093	0.6815576	0.4119140	0.6074049	0.2420589	0.4294999	0.6788288	0.6443728	0.1555113	0.2730621	0.0164867	0.1639108	0.4090823	0.3516091	0.4204063	0.4661486	0.7320586	0.2840566	0.3179908	0.6869625	0.2130017	0.5931467	0.5748704	0.1479859	0.2942339	0.1103225	0.7376277	0.0844257	0.0086932	0.2991001	0.3699291	0.0732898	0.5453786	0.4474795	0.4159384	0.0579008	0.4800725	0.2065570	0.7089039	0.0007283	0.3502199	0.0329095	0.2706330	0.1588434	0.5254130	0.4067636	0.6384164	0.0269593	0.4410054	0.7673752	0.5801124	0.2875077	0.0895333	0.7272722	0.8318098	0.6191556	0.4390215	0.3189287	0.1902925	0.7692244	0.2965565	0.1760311	0.3872309	0.4905572	0.0636650	0.7812854
100	0.2246881	0.0493740	0.2616440	0.1209501	0.2907922	0.2628634	0.1858074	0.5501910	0.7324805	0.1479642	0.6445188	0.7000826	0.1060662	0.4902010	0.3769315	0.6402771	0.5658174	0.2829615	0.1936538	0.1091198	0.3474619	0.0683265	0.1783784	0.5227724	0.0114902	0.3643669	0.1994867	0.4667438	0.6051851	0.0274583	0.6603273	0.3588072	0.6141942	0.1362959	0.5549161	0.5865027	0.6258953	0.1874389	0.3545175	0.0095457	0.1125766	0.3473197	0.2761477	0.2553496	0.3505686	0.6312529	0.2123293	0.2660543	0.4832687	0.1795526	0.6553267	0.5445713	0.0688956	0.3490347	0.0595330	0.6633152	0.0440825	0.0192904	0.2283026	0.4110658	0.1326579	0.6162060	0.2482302	0.3003761	0.1228791	0.2907792	0.2362250	0.6161449	0.0023285	0.3069845	0.0208940	0.2838875	0.0925136	0.3185422	0.3129411	0.6805832	0.0312202	0.2475268	0.5556757	0.4520850	0.3419077	0.0684555	0.7388519	0.7416075	0.5803744	0.4021243	0.2595347	0.0475175	0.6423825	0.3573871	0.1580372	0.5495365	0.4488446	0.0929224	0.5951382
150	0.1780551	0.0603204	0.2530292	0.1600928	0.2139252	0.1913017	0.1039590	0.5311827	0.6058059	0.1507671	0.6195308	0.5209129	0.0782831	0.5738824	0.3581589	0.8364053	0.4108260	0.3207279	0.0771894	0.0991928	0.3467954	0.0381946	0.4957945	0.7621751	0.0041879	0.2695784	0.3004379	0.6389453	0.5488641	0.0142224	0.8355541	0.3850249	0.5356708	0.1443896	0.5707970	0.4996643	0.6236247	0.1024604	0.1969346	0.0214202	0.0558961	0.2923341	0.2553729	0.1605392	0.2480591	0.6835254	0.2002682	0.3134427	0.5466751	0.1523656	0.6109931	0.5789929	0.1277702	0.4151758	0.0432208	0.5984096	0.0152889	0.0293440	0.1575314	0.5328001	0.0775343	0.6811828	0.1978716	0.3976414	0.0917548	0.3097186	0.2893419	0.7453113	0.0002927	0.3884486	0.0328681	0.2871724	0.0805102	0.1869820	0.2036054	0.7911881	0.0566188	0.2113689	0.5340084	0.4224501	0.2995805	0.0973971	0.5976554	0.6070064	0.6140481	0.3489526	0.2685842	0.0460592	0.6415583	0.2623397	0.1329576	0.4805220	0.4766006	0.1311998	0.6877345
200	0.2015788	0.0572049	0.2629487	0.1516945	0.2786959	0.1652280	0.1202005	0.5415094	0.6237977	0.2001186	0.5301599	0.7443548	0.0647740	0.5905207	0.3058774	0.6832262	0.3609309	0.2884835	0.0422703	0.0487263	0.4027005	0.0459362	0.6688017	0.7179989	0.0239382	0.3161073	0.3836618	0.5961903	0.6559798	0.0100954	0.6467582	0.3560298	0.2165637	0.0964378	0.5692954	0.7534002	0.6659989	0.1224190	0.2895023	0.0131421	0.0180538	0.2746536	0.2615175	0.0771862	0.1775796	0.6836763	0.1383407	0.3628570	0.5096870	0.1600241	0.7097168	0.5191311	0.0729510	0.4339668	0.0339970	0.8280828	0.0193331	0.0190857	0.1711317	0.5507533	0.0908012	0.3829171	0.2167812	0.3047757	0.1052068	0.3975829	0.2681036	0.6749822	0.0029820	0.2794506	0.0546506	0.2617775	0.0308038	0.2406079	0.1335261	0.6680124	0.0283967	0.2235599	0.4393758	0.3779263	0.4482410	0.0771340	0.6781442	0.7426375	0.6537691	0.3695424	0.2411007	0.0342204	0.6877953	0.3497237	0.1210725	0.4899828	0.4719506	0.1318093	0.8509140
250	0.1909835	0.0807173	0.2702259	0.1969306	0.2749691	0.1256464	0.1340033	0.5493492	0.6989928	0.1851010	0.6107887	0.5937993	0.0595914	0.6257785	0.4131928	0.7970422	0.2874279	0.2182449	0.0487538	0.1186983	0.4135099	0.0265549	0.7588309	0.6930691	0.0063859	0.3517668	0.4391462	0.6950304	0.7476936	0.0323007	0.5894992	0.3463746	0.1094986	0.1380081	0.4495948	0.7293074	0.6016610	0.1072272	0.2776012	0.0336730	0.0017827	0.3788250	0.2747633	0.0422719	0.1551386	0.7088269	0.1822335	0.3059777	0.5623227	0.1965111	0.7259382	0.5949992	0.0386749	0.5238331	0.0590208	0.8568355	0.0416058	0.0340473	0.1964360	0.7262737	0.1239576	0.4272714	0.2321844	0.2955025	0.1098458	0.3301656	0.2695394	0.6273604	0.0000000	0.3566646	0.0294890	0.3048784	0.0853234	0.1913308	0.0534316	0.6329952	0.0476111	0.1968526	0.3681891	0.2873101	0.5484316	0.1372092	0.7126277	0.7065464	0.5325412	0.1721474	0.2490764	0.0225521	0.6934994	0.3711650	0.1256338	0.4404339	0.4782670	0.1327874	0.6608685
300	0.1779333	0.0385906	0.2691233	0.2133896	0.2943519	0.1087373	0.1795058	0.5055817	0.6774244	0.1684853	0.7908100	0.8138982	0.0495495	0.4395276	0.4335588	0.5529573	0.3235010	0.1854326	0.0326881	0.0634067	0.4765717	0.0695631	0.7244950	0.7996736	0.0133592	0.3932966	0.4420415	0.6754305	0.6106330	0.0170336	0.7096659	0.3704948	0.1308212	0.0882652	0.5583946	0.8022904	0.5912109	0.0768381	0.2352641	0.0098352	0.0003530	0.2808438	0.2944318	0.0733258	0.1711982	0.7338683	0.1787294	0.3054391	0.5156188	0.1560583	0.6526451	0.6402448	0.0538425	0.4140632	0.0574623	0.8694865	0.0170649	0.0175563	0.1904966	0.6540168	0.0704488	0.5083273	0.1395586	0.2615529	0.1209023	0.3031726	0.3030341	0.6389805	0.0002544	0.3886782	0.0541373	0.3038665	0.0650939	0.1855684	0.0519038	0.8185407	0.0389787	0.1871826	0.2280814	0.3557523	0.4641474	0.1073069	0.7634129	0.7608021	0.5689209	0.1607326	0.2116539	0.0385982	0.6354752	0.4876001	0.1372188	0.4106239	0.4102539	0.1100390	0.7606649
350	0.1531805	0.0448517	0.2815391	0.2254092	0.2476356	0.1579812	0.1654505	0.5192094	0.7743353	0.1552798	0.6795458	0.7614141	0.0401197	0.5141341	0.3792665	0.7568832	0.2067645	0.2283158	0.0594616	0.0498691	0.3870044	0.0341175	0.5702684	0.5628371	0.0164706	0.3463009	0.4484819	0.7058988	0.6080650	0.0087459	0.7745067	0.3810084	0.0846641	0.0863801	0.5597405	0.7090627	0.6054616	0.1288991	0.2210856	0.0207168	0.0002374	0.3780645	0.3325815	0.1404964	0.1642202	0.6952880	0.2636957	0.2417750	0.5883254	0.1404261	0.6558704	0.5991075	0.0238479	0.5206185	0.0493314	0.8427399	0.0183274	0.0227839	0.1376003	0.5658616	0.0963301	0.5946095	0.2085921	0.3112113	0.1493841	0.2821504	0.3187394	0.6308068	0.0020954	0.3860843	0.0536769	0.2516962	0.0367351	0.2044963	0.0510466	0.6995616	0.0144777	0.2785125	0.1434722	0.2754557	0.4736546	0.1229475	0.6634924	0.6698203	0.6106575	0.2289517	0.2390437	0.0441210	0.7518932	0.5962579	0.1936442	0.4218865	0.4275387	0.1186334	0.7561148
400	0.2348066	0.0553614	0.3400741	0.2739492	0.2909499	0.1738923	0.3289709	0.5768261	0.7310779	0.2000293	0.7316036	0.5827887	0.0411354	0.5507404	0.4104610	0.7463912	0.2154727	0.1687228	0.0395891	0.0438018	0.4007886	0.0393296	0.5398022	0.5497551	0.0175335	0.3306877	0.3113078	0.5966939	0.7016193	0.0237298	0.7680229	0.3807347	0.1021594	0.1451485	0.5001584	0.7194959	0.6907045	0.1337112	0.2097050	0.0527069	0.0002625	0.4206930	0.2984314	0.1782192	0.2258564	0.7968767	0.2027454	0.2843143	0.4982563	0.1596254	0.6894448	0.5107779	0.0551219	0.4887755	0.0935184	0.6552486	0.0181371	0.0293240	0.0991687	0.5795732	0.1409879	0.6554154	0.2035840	0.3018724	0.0754339	0.3095163	0.2878652	0.8067896	0.0000000	0.3018217	0.0803789	0.2822264	0.0379397	0.1402457	0.0345985	0.8443097	0.0166921	0.2308092	0.1561492	0.2576108	0.5901483	0.0715216	0.7301639	0.6961802	0.5319140	0.1797368	0.1758497	0.0374744	0.7033095	0.5925104	0.1991700	0.3677952	0.4724393	0.1273693	0.8202559
450	0.1836959	0.0913505	0.3338315	0.3176359	0.3132043	0.1624648	0.2851767	0.4687815	0.7108787	0.1562296	0.6544908	0.7459142	0.0203242	0.4720962	0.3461908	0.7404226	0.1399437	0.1605335	0.0261729	0.0514927	0.5256710	0.0476482	0.7427856	0.6970292	0.0291326	0.3529973	0.4396005	0.5435212	0.6536378	0.0231102	0.7053126	0.4207786	0.0982916	0.0660876	0.4490247	0.7465217	0.5508482	0.1365710	0.3038145	0.0492116	0.0008111	0.4040260	0.3111070	0.1126618	0.2425022	0.6972457	0.1803510	0.2869700	0.5918656	0.1065585	0.6265960	0.5634138	0.0404687	0.5370164	0.1048335	0.7336610	0.0148345	0.0264489	0.1419156	0.5429650	0.0545479	0.6029139	0.1593132	0.3795690	0.1191740	0.3220042	0.2792877	0.5887602	0.0013502	0.3126317	0.1045289	0.2350252	0.0475118	0.1293774	0.0428564	0.7068257	0.0653857	0.2190739	0.1287236	0.1894797	0.5268310	0.1230542	0.7570222	0.6587498	0.6077193	0.1333870	0.2407700	0.0220197	0.6942505	0.7221612	0.1308699	0.2494923	0.5510869	0.1014729	0.7587494
500	0.1647135	0.0406523	0.3131231	0.2654312	0.3579611	0.1897962	0.2104702	0.6398939	0.7133110	0.1502832	0.7308694	0.7828679	0.0220817	0.4871392	0.3919316	0.8386860	0.2628718	0.1671211	0.0480279	0.0310726	0.3022916	0.0905954	0.8719030	0.8452787	0.0263680	0.3640089	0.4998106	0.5284452	0.6809066	0.0226867	0.7081846	0.3210430	0.0988272	0.1041951	0.4860097	0.7595261	0.7222528	0.1534125	0.2589747	0.0185510	0.0006803	0.3692906	0.2949824	0.0794531	0.2585617	0.6350068	0.1387519	0.3332084	0.5801189	0.1337440	0.6909622	0.4696938	0.0598679	0.4220930	0.0450894	0.7579565	0.0202903	0.0374136	0.1290492	0.6308754	0.0627446	0.5881078	0.1271170	0.2861119	0.0924456	0.3128445	0.2582317	0.5979480	0.0000000	0.3489172	0.0652520	0.3042853	0.0367035	0.2201122	0.0746930	0.6820404	0.0495401	0.1423564	0.1306337	0.2381858	0.5324934	0.1607179	0.5611050	0.7044630	0.6026244	0.1571290	0.2098349	0.0339714	0.6834612	0.7315201	0.1243684	0.4348905	0.5326014	0.1268937	0.8160271
550	0.1243007	0.0847069	0.3220645	0.3718681	0.2507447	0.2894551	0.4572760	0.5400130	0.7708729	0.1605827	0.7096708	0.7487565	0.0231441	0.3247569	0.2827955	0.6598626	0.2933053	0.2032936	0.1334145	0.6788003	0.5773066	0.0476675	0.4851676	0.6639893	0.4508070	0.3218807	0.4032113	0.4485128	0.6113549	0.0122253	0.8428893	0.2785984	0.3575348	0.1909223	0.2789537	0.5767336	0.5835684	0.1841789	0.3093235	0.0102283	0.1032529	0.3490745	0.2988492	0.1740316	0.6040011	0.6714122	0.2511941	0.4429153	0.3702677	0.4256051	0.7043935	0.6204890	0.2684358	0.2046256	0.0602140	0.7946706	0.0826210	0.0170293	0.2004407	0.1386713	0.0963519	0.3100680	0.1654626	0.6515151	0.1306572	0.3366623	0.0811793	0.6933299	0.0022898	0.4031023	0.1742292	0.7519259	0.0610945	0.4265934	0.0775001	0.6514064	0.0883517	0.5302816	0.1539479	0.1640974	0.6488724	0.2488668	0.6712251	0.7330612	0.5797213	0.0876972	0.3020232	0.2539720	0.7148966	0.6653125	0.1311246	0.0784109	0.5981809	0.1407371	0.7982263
