"Time"	G1	G2	G10	G20	G4	G17	G16	G9	G11	G18	G94	G56	G3	G5	G19	G13	G12	G14	G15	G50	G41	G51	G53	G52	G42	G55	G21	G22	G54	G40	G49	G44	G35	G39	G45	G48	G95	G61	G47	G98	G43	G8	G72	G67	G57	G79	G60	G82	G88	G80	G84	G81	G83	G89	G85	G77	G78	G91	G90	G75	G86	G59	G58	G99	G92	G69	G93	G87	G68	G34
550	0.4211757	0.0016506	0.2878012	0.1381732	0.7042479	0.5752831	0.6366074	0.1305310	0.5739367	0.5241484	0.6280199	0.3050899	0.0636755	0.3883895	0.2085427	0.4285942	0.6058084	0.3461596	0.2485681	0.3052050	0.2138113	0.3046595	0.3157156	0.3085165	0.6285594	0.1123352	0.2140526	0.5142581	0.0158195	0.3431172	0.5838855	0.7249005	0.7739262	0.3590671	0.3736659	0.2706326	0.6545029	0.5162016	0.3340610	0.6744797	0.0329120	0.3761981	0.6390987	0.7136497	0.5984773	0.6770539	0.1870120	0.0138127	0.0613591	0.0043628	0.6374257	0.4150001	0.5176689	0.4553646	0.1972851	0.0506107	0.6403836	0.3895480	0.5868384	0.2948072	0.7811568	0.2642704	0.1907639	0.6201684	0.0432354	0.2763046	0.2547220	0.5503990	0.5938150	0.6421658
600	0.4733027	0.0024301	0.3538289	0.0863152	0.6279561	0.5531244	0.7343379	0.1301070	0.5824519	0.5012018	0.6510314	0.4371259	0.0100588	0.3235641	0.1984353	0.3502660	0.5706310	0.3785499	0.2760823	0.2439011	0.2642393	0.2716562	0.3242933	0.2551803	0.5717549	0.0353092	0.1926449	0.5570347	0.0109497	0.3363712	0.3962011	0.8602106	0.6277430	0.3951759	0.3706295	0.3659963	0.8068819	0.5528631	0.3683569	0.6961262	0.0162736	0.2943429	0.6123410	0.6835764	0.5372189	0.6884408	0.2687761	0.0142942	0.0194030	0.0061722	0.7763233	0.5188507	0.4618332	0.5036171	0.2142478	0.0453972	0.6840446	0.2654438	0.6296112	0.4195637	0.8489162	0.3128705	0.0542012	0.6304619	0.0339535	0.3254963	0.3068847	0.7261133	0.3785749	0.6720837
650	0.5264349	0.0048958	0.2580993	0.1838960	0.6599643	0.5804669	0.6102050	0.0446690	0.5085511	0.5067804	0.5904807	0.4854758	0.0043987	0.3442492	0.2863022	0.4684658	0.5220238	0.5071034	0.2737520	0.1937095	0.2781448	0.3061146	0.2631589	0.3549949	0.5094222	0.0452507	0.2226876	0.5670687	0.0142966	0.3677207	0.4791030	0.6908025	0.6922971	0.3604382	0.3351064	0.3209514	0.7844577	0.4499544	0.2771001	0.6304449	0.0201565	0.3097505	0.7373637	0.6537142	0.5913156	0.7248332	0.1643782	0.0189646	0.0072249	0.0025107	0.7355874	0.5213377	0.5909636	0.4087268	0.2283803	0.0399976	0.6049267	0.2979458	0.5296838	0.3538045	0.9251105	0.3108552	0.0280589	0.7901190	0.0213635	0.3166595	0.2753023	0.7968781	0.3993834	0.6994811
700	0.4485872	0.0005038	0.3708564	0.1903237	0.6173550	0.4350092	0.5213062	0.0737693	0.4098811	0.4859096	0.6769032	0.4929919	0.0024489	0.3059757	0.2508860	0.4226554	0.6790772	0.4559150	0.3578501	0.2197129	0.2529943	0.2720702	0.2167257	0.5086730	0.5143414	0.0439156	0.2682779	0.6315975	0.0059773	0.3915800	0.4308011	0.5876124	0.7307782	0.3068022	0.3196132	0.4978371	0.7144386	0.4202656	0.2836947	0.7398524	0.0144606	0.3232029	0.6255892	0.6722132	0.4845262	0.7414805	0.2145540	0.0030300	0.0042176	0.0272119	0.7923332	0.3617535	0.5584362	0.4456222	0.1619514	0.0421034	0.5898927	0.3356878	0.6247456	0.4096496	0.7294667	0.2875915	0.0300566	0.5125987	0.0297413	0.3598151	0.2828051	0.7798827	0.2550808	0.6422455
750	0.4231065	0.0029006	0.3101923	0.1586570	0.6375393	0.5763076	0.6449853	0.0863018	0.4294052	0.5200234	0.7098501	0.4736584	0.0005925	0.3266331	0.2666823	0.2849436	0.7604235	0.3682347	0.2237508	0.2436763	0.3024119	0.3027745	0.2809868	0.3675854	0.6194877	0.0484561	0.2196914	0.5867018	0.0019691	0.5245927	0.4240539	0.6563613	0.5898577	0.2481309	0.2911109	0.3871016	0.7272846	0.3784860	0.2073041	0.6273036	0.0048765	0.4249665	0.7081780	0.5511693	0.5060180	0.7600315	0.2741577	0.0058173	0.0079372	0.0076530	0.7950054	0.4493800	0.4871767	0.4792130	0.2166880	0.0169087	0.5777330	0.4761607	0.6235427	0.3673201	0.6118594	0.1891929	0.0230833	0.6278555	0.0310358	0.3335021	0.2910170	0.6704995	0.2591581	0.7890848
800	0.4671668	0.0015696	0.3582788	0.1857656	0.6822827	0.6218029	0.4707353	0.0394187	0.3716207	0.4890316	0.6448817	0.6470885	0.0022817	0.3192225	0.3219176	0.3542371	0.6823219	0.5360585	0.3472706	0.2680611	0.1985549	0.2751149	0.2667755	0.3570067	0.5734947	0.0173891	0.1889462	0.4630200	0.0183451	0.4061828	0.4537183	0.6473389	0.6786712	0.2772972	0.3701024	0.3872090	0.5634079	0.5280264	0.2781012	0.6308123	0.0055948	0.3477782	0.7058123	0.6075994	0.5695286	0.6363418	0.1927094	0.0064440	0.0029511	0.0136276	0.6806079	0.3938239	0.4485808	0.4552684	0.2303731	0.0158608	0.5304293	0.3412497	0.6623952	0.3619869	0.6260737	0.3236500	0.0354464	0.6732780	0.0193276	0.3332497	0.3214201	0.6902906	0.2076766	0.6305986
850	0.4194367	0.0004357	0.4377453	0.1732008	0.7942408	0.5228048	0.4772800	0.0445750	0.3337596	0.5131572	0.7378427	0.5247308	0.0004224	0.3585266	0.2919078	0.4156017	0.7640206	0.4926821	0.3164960	0.2661868	0.1389783	0.2617055	0.2440781	0.2672491	0.6528050	0.0448547	0.1833458	0.5140414	0.0133570	0.3853145	0.4370454	0.5525173	0.8061214	0.2648616	0.3471349	0.5041735	0.7046423	0.5033063	0.2099877	0.7946302	0.0008311	0.3090539	0.7613389	0.6342514	0.5464098	0.7554213	0.2296328	0.0025804	0.0081685	0.0066338	0.6496368	0.3241578	0.3989744	0.3375558	0.1983674	0.0074946	0.6069550	0.2849511	0.4909179	0.3104084	0.6772221	0.2990079	0.0273882	0.6167688	0.0255256	0.3642778	0.2413038	0.6529476	0.2528943	0.5735632
900	0.3769702	0.0010317	0.3197368	0.1589706	0.6199962	0.6368228	0.4919795	0.1535760	0.4010925	0.5461591	0.7021629	0.5774939	0.0006832	0.4353815	0.2732526	0.3912437	0.7674939	0.5392573	0.3492598	0.2550777	0.1759320	0.2785729	0.2682243	0.2942039	0.5861784	0.0180134	0.1920856	0.5449553	0.0106494	0.3645204	0.4409157	0.6740628	0.6593750	0.2052380	0.3118642	0.2918952	0.6410402	0.4758459	0.1826103	0.6313664	0.0019084	0.3680551	0.6664682	0.6589091	0.4853383	0.7538964	0.1879680	0.0048875	0.0002575	0.0048037	0.6325070	0.3380573	0.5190325	0.4611041	0.2047804	0.0237316	0.5642235	0.3179073	0.6741159	0.3547116	0.6279763	0.2499900	0.0310393	0.4760578	0.0407722	0.3555791	0.2680502	0.6936927	0.2429542	0.7040720
950	0.3697582	0.0208476	0.4201428	0.1478271	0.7788697	0.6064400	0.5738130	0.1207212	0.4227271	0.4528273	0.7457983	0.4237201	0.0030003	0.3755458	0.2691531	0.3888493	0.7052019	0.4361151	0.3909950	0.1816408	0.1830970	0.3061505	0.2577232	0.2821675	0.4802067	0.0166026	0.2944891	0.5241265	0.0229042	0.4059542	0.3997047	0.7202060	0.6524176	0.3589723	0.4270222	0.3114838	0.6774942	0.4166309	0.2607307	0.6336395	0.0012641	0.4465822	0.6342888	0.7479462	0.4490755	0.9253561	0.1577994	0.0044480	0.0007460	0.0084344	0.6750462	0.4091473	0.5366041	0.4637206	0.2061040	0.0584703	0.7992147	0.3618646	0.7727133	0.3176529	0.7632800	0.2090506	0.0171262	0.7867913	0.0187883	0.3487415	0.4054397	0.7014243	0.2201763	0.6262946
1000	0.3790883	0.0027758	0.3499470	0.0976130	0.6590178	0.6543081	0.6411602	0.1599347	0.3429369	0.4670611	0.7156098	0.4789163	0.0058604	0.3275196	0.3261321	0.3845898	0.6147035	0.3953101	0.3585306	0.3099895	0.2287786	0.3210710	0.2889915	0.2753297	0.5111968	0.0115474	0.2012979	0.5249430	0.0064638	0.3076064	0.5219930	0.7156953	0.5748697	0.2417135	0.3054192	0.4011797	0.7488873	0.5795442	0.2429884	0.6587704	0.0090447	0.4833303	0.6325808	0.7765056	0.5794075	0.7911410	0.2395614	0.0039474	0.0059530	0.0063439	0.7068483	0.3832143	0.5462611	0.3580973	0.2297633	0.0318271	0.6401804	0.3151290	0.6426524	0.4482949	0.6782575	0.2420452	0.0090671	0.7561818	0.0513873	0.3343343	0.1974929	0.6191027	0.3021363	0.6448906

0	0.4022215	0.0008094	0.3311892	0.1704822	0.7814271	0.6204110	0.5342253	0.1208138	0.3926358	0.4778354	0.6241044	0.5200150	0.0027220	0.3881348	0.2046526	0.3770095	0.7323947	0.4849203	0.3107430	0.2565040	0.1773614	0.3105349	0.3207132	0.3455797	0.5328060	0.0363897	0.1532191	0.5119100	0.0202112	0.2940287	0.5854240	0.7660393	0.7372303	0.3313165	0.3287536	0.3572916	0.6894120	0.3880251	0.3266137	0.6266964	0.0233174	0.3182607	0.6747940	0.7784319	0.5616638	0.8199601	0.2680328	0.0143667	0.0078290	0.0048800	0.6295061	0.3969805	0.5246469	0.3885004	0.1895158	0.0232575	0.6948525	0.3286786	0.5732161	0.3391874	0.6590695	0.2905741	0.0171177	0.6526541	0.0199093	0.3307312	0.2781494	0.7133529	0.2977921	0.5980512
50	0.4881309	0.0017454	0.4436080	0.4234902	0.7497989	0.5292690	0.5535618	0.1208198	0.1344604	0.3532481	0.3241885	0.5543776	0.0053804	0.3524642	0.1699228	0.4040848	0.6599802	0.4203878	0.2849554	0.0566475	0.2126785	0.2973835	0.3021461	0.2918040	0.1735799	0.0343739	0.2467532	0.5762045	0.0075763	0.7176547	0.4012474	0.6661200	0.6044031	0.2716933	0.3206638	0.3795765	0.7158977	0.4486308	0.2718122	0.7762319	0.0190950	0.3834911	0.6505024	0.6425890	0.5794209	0.8857777	0.2284208	0.0029000	0.2981821	0.0149850	0.7763018	0.3807450	0.6290015	0.5853564	0.1042243	0.3460923	0.6780398	0.3543987	0.5673198	0.3499714	0.5520375	0.4350678	0.0199304	0.5335794	0.0447510	0.5280309	0.5111237	0.7265551	0.2327992	0.7747582
100	0.5363620	0.0004272	0.3547863	0.5588772	0.6310071	0.5904857	0.5098179	0.1483033	0.0817085	0.4336817	0.1755262	0.4491932	0.0066904	0.4090912	0.2742988	0.3534811	0.5555441	0.3347938	0.3135025	0.0477695	0.2815007	0.3051083	0.3435617	0.2327300	0.1357447	0.0560572	0.2921190	0.5425704	0.0031723	0.6247935	0.3750852	0.5652487	0.7586106	0.3185813	0.3967598	0.3863107	0.6072815	0.4418284	0.3032776	0.6519826	0.0042117	0.3367343	0.6218471	0.7413627	0.5669629	0.6308354	0.2346018	0.0128824	0.2793967	0.0100511	0.6409672	0.4728221	0.6528694	0.5424367	0.1023655	0.5241172	0.5140213	0.3321041	0.4858941	0.3846378	0.6780044	0.5790360	0.0245398	0.4519248	0.0284201	0.6737380	0.4946734	0.6624201	0.3402086	0.6200311
150	0.4594933	0.0011553	0.3635799	0.6052570	0.5577592	0.6144595	0.5421782	0.0610654	0.0555657	0.4651347	0.1987811	0.4111480	0.0010230	0.2962359	0.2135895	0.1923957	0.6779331	0.2846677	0.2402550	0.0291860	0.3547281	0.3050854	0.3273505	0.2721553	0.0477184	0.1472911	0.2344976	0.5521335	0.0004080	0.7064034	0.4626751	0.6595621	0.5485459	0.3253403	0.3929498	0.4990202	0.4897137	0.4618452	0.2212613	0.7245540	0.0155620	0.4082484	0.5947193	0.8104060	0.5272463	0.7181421	0.2228680	0.0164523	0.3177450	0.0014780	0.6696306	0.2783051	0.7088614	0.4775861	0.0435101	0.5297216	0.4164983	0.2675525	0.5236486	0.3396051	0.7524924	0.6471439	0.0213491	0.4364998	0.0391937	0.6439911	0.5116933	0.7257834	0.3071523	0.7102051
200	0.4601714	0.0000098	0.3269024	0.5999733	0.6792886	0.4562769	0.4537969	0.0846008	0.0962023	0.3785488	0.1304462	0.4192259	0.0012819	0.3847119	0.2354764	0.2439298	0.6217332	0.2854115	0.2775377	0.0365971	0.4546716	0.2315296	0.5373066	0.3090548	0.0587483	0.2121376	0.3965630	0.5962553	0.0000001	0.7364338	0.4261378	0.7572000	0.6449103	0.3241937	0.5452879	0.3529886	0.2274272	0.4711769	0.3415969	0.6083852	0.0103589	0.3372143	0.7086842	0.6875687	0.7063461	0.6941111	0.2456078	0.0109540	0.3601996	0.0091590	0.6693988	0.3514619	0.6716998	0.5352007	0.0631426	0.6421297	0.4387175	0.4380701	0.4540186	0.2829805	0.5838661	0.6233512	0.0236204	0.4141542	0.0681905	0.7053585	0.4694134	0.6523889	0.2445540	0.5641228
250	0.5102613	0.0000000	0.3224430	0.6364447	0.6643689	0.5070106	0.4207838	0.0652176	0.0912045	0.4755567	0.0655034	0.4111779	0.0000000	0.3303822	0.2518146	0.1991084	0.5116911	0.3583984	0.2559062	0.0451548	0.3842370	0.2445531	0.5446721	0.3127812	0.0723157	0.2589417	0.2548011	0.6196180	0.0002458	0.8597751	0.3992311	0.7253063	0.7700200	0.2498184	0.4634397	0.4683687	0.2096887	0.5249432	0.2352229	0.6958369	0.0009123	0.2357872	0.6969479	0.7159964	0.5313404	0.6591763	0.2474995	0.0070494	0.3220066	0.0125153	0.7121905	0.3164569	0.7061761	0.5573508	0.1238327	0.5622102	0.3688521	0.3626971	0.6157325	0.3070469	0.6499919	0.6661064	0.0381637	0.4069814	0.0233178	0.6501532	0.4347211	0.6256262	0.2360074	0.6623448
300	0.4887148	0.0000901	0.4051896	0.5692501	0.6519163	0.5460559	0.5179326	0.0591156	0.0648216	0.3597081	0.0407785	0.4553751	0.0035901	0.3137266	0.2476999	0.1988837	0.5932788	0.3175512	0.2646224	0.0218438	0.5187804	0.2653280	0.4475718	0.3630322	0.0872960	0.2404653	0.2094674	0.5535376	0.0032576	0.7090842	0.4282721	0.7623411	0.7471536	0.2403624	0.3078717	0.3776936	0.1825267	0.4755851	0.2826843	0.6543076	0.0072525	0.2795267	0.6490048	0.7661888	0.7390841	0.7172786	0.2748551	0.0043946	0.3389220	0.0006988	0.7607467	0.4375245	0.6066837	0.6791328	0.0361570	0.4854160	0.4551673	0.2664966	0.5960229	0.4037153	0.6285493	0.6935851	0.0306217	0.5239443	0.0284535	0.5881960	0.3737652	0.7904795	0.2486913	0.7927779
350	0.6176163	0.0000702	0.2742100	0.6256105	0.6609215	0.5823788	0.5012453	0.0610062	0.0802610	0.3849312	0.0722364	0.4626287	0.0008352	0.2697692	0.3170100	0.2078936	0.7224319	0.3554031	0.2510971	0.0189471	0.4475630	0.2025124	0.4821198	0.3125450	0.0595660	0.2588460	0.2023363	0.5158421	0.0000056	0.7335172	0.4066992	0.6206933	0.7826090	0.2840946	0.2874896	0.4426281	0.1271435	0.4364716	0.2106109	0.6683005	0.0007566	0.3400521	0.7483016	0.6245414	0.5007659	0.7207408	0.1913674	0.0004678	0.3317818	0.0039379	0.6205319	0.3467383	0.7236368	0.4919081	0.0627868	0.5899715	0.3511907	0.3396412	0.6728763	0.3605792	0.6471712	0.6970122	0.0136952	0.4570712	0.0603561	0.5969361	0.4774414	0.6645793	0.2197697	0.7777690
400	0.4652716	0.0000305	0.3641040	0.6297151	0.6339111	0.6426735	0.5159183	0.0570516	0.0575320	0.3178965	0.0630915	0.5521909	0.0001418	0.3577118	0.3425137	0.2448863	0.6713157	0.3850892	0.2709196	0.0288384	0.4587806	0.2189144	0.3918286	0.3556636	0.0588274	0.2617007	0.1832480	0.6225565	0.0002215	0.7479785	0.4103441	0.6285075	0.6859389	0.2455318	0.2627212	0.3525188	0.1604499	0.5725214	0.2196396	0.7028187	0.0012853	0.3136994	0.8511422	0.7699329	0.6940796	0.6455142	0.2438484	0.0062479	0.3474882	0.0018559	0.6606841	0.3488772	0.7217383	0.4969291	0.1659151	0.6377139	0.3637833	0.2986375	0.6137922	0.3325420	0.7666709	0.7305975	0.0250460	0.4784348	0.0172171	0.6990172	0.5020540	0.6915341	0.2583733	0.7900145
450	0.4504566	0.0000015	0.3128206	0.5811312	0.5808056	0.6369898	0.5923326	0.0602069	0.0576108	0.2455081	0.0616396	0.6160288	0.0051814	0.3570839	0.3394411	0.2472615	0.6668380	0.3385772	0.3601365	0.0478823	0.4052757	0.1779236	0.3849167	0.3081774	0.1111986	0.1660851	0.1948606	0.5248211	0.0000873	0.5662690	0.3676354	0.6366734	0.5857878	0.2778684	0.3121905	0.3864182	0.1966334	0.4583539	0.2363891	0.6190641	0.0015636	0.2828844	0.6302679	0.6900884	0.4932340	0.7303616	0.2051377	0.0138414	0.3579543	0.0048962	0.7688428	0.3033625	0.7470995	0.4059011	0.0718846	0.5117414	0.4111682	0.2918621	0.7273356	0.2708644	0.6829144	0.7846593	0.0433804	0.3789931	0.0085161	0.6910220	0.5042187	0.7285154	0.2455823	0.6331278
500	0.5722054	0.0000014	0.3068408	0.5970179	0.6032830	0.5013882	0.4923905	0.0492748	0.0412204	0.3154863	0.0453834	0.5523143	0.0005046	0.3174704	0.2811994	0.1648476	0.5307115	0.3137846	0.3369546	0.0243867	0.3509763	0.1789755	0.4346997	0.3090088	0.1046254	0.2508356	0.1674823	0.4813148	0.0009651	0.7031535	0.3686021	0.6316827	0.7586357	0.2659357	0.3119955	0.4283524	0.1594921	0.4803938	0.1781291	0.6255668	0.0045346	0.2804342	0.7471095	0.6127751	0.5650527	0.6851277	0.2388611	0.0124605	0.3863390	0.0013923	0.7830402	0.4415823	0.7260422	0.6440120	0.0649790	0.6278700	0.3865398	0.2963072	0.5082708	0.2565430	0.7257070	0.7604031	0.0066595	0.4634455	0.0272966	0.5666280	0.5153213	0.7134756	0.2370216	0.8001892
550	0.4732530	0.0006494	0.2609982	0.3090574	0.5287344	0.6277312	0.4415496	0.0589653	0.3108663	0.3033323	0.4451474	0.4018343	0.0037390	0.3826317	0.3181845	0.1841297	0.6065067	0.3222861	0.3304741	0.2562044	0.3607518	0.2795648	0.3823588	0.5229007	0.5442518	0.1236766	0.1806652	0.7051566	0.0001948	0.4716897	0.4928164	0.6217846	0.6358037	0.2820282	0.3811486	0.4020751	0.1259346	0.4085233	0.2134648	0.6807068	0.0002889	0.2345758	0.7549090	0.5716041	0.4665068	0.7141965	0.2841225	0.0069172	0.1615715	0.0130026	0.6571639	0.3575318	0.5855110	0.5977083	0.1127715	0.2825887	0.4416708	0.3306212	0.5675273	0.3597673	0.6835748	0.4567953	0.0114976	0.5850817	0.0344713	0.4022073	0.3198372	0.6366964	0.3068529	0.7366025
600	0.3926083	0.0025822	0.3659521	0.2635593	0.6414563	0.6192601	0.5432016	0.0917950	0.4685344	0.3650964	0.6236091	0.3990630	0.0080965	0.3394049	0.2664128	0.2074062	0.7572563	0.4224641	0.2791985	0.2446161	0.3687567	0.2860241	0.3630902	0.3410276	0.5537240	0.0668144	0.2338344	0.6117468	0.0030900	0.4995185	0.4581706	0.7103763	0.6669912	0.2926489	0.3778583	0.3731661	0.4283686	0.4772861	0.2290375	0.6566626	0.0026775	0.3155979	0.7291845	0.7214580	0.7446047	0.7598862	0.2874571	0.0129991	0.0279379	0.0070464	0.7452237	0.3789965	0.4679861	0.3705800	0.1886783	0.1130126	0.5064136	0.3137992	0.6224113	0.3572909	0.6157419	0.2605355	0.0183427	0.7441238	0.0207484	0.2501717	0.2733766	0.7698607	0.2200065	0.6663622
650	0.4326890	0.0069223	0.3546753	0.1526148	0.6142784	0.5393773	0.5870745	0.1217096	0.3701740	0.4667899	0.7343367	0.5314045	0.0028139	0.3805768	0.3268694	0.3053281	0.6500345	0.3248261	0.4010986	0.2707449	0.3127568	0.2449932	0.3538425	0.2160323	0.6267906	0.0289233	0.1516174	0.5169231	0.0030612	0.4039333	0.4862908	0.6559642	0.6039363	0.2079384	0.3690235	0.4565326	0.5536916	0.5099989	0.3034365	0.7109770	0.0062377	0.2852967	0.8511312	0.7691413	0.6062054	0.6882964	0.2481406	0.0064907	0.0170324	0.0095324	0.5873833	0.3374984	0.4971290	0.3655961	0.2464103	0.0397072	0.6144278	0.3606845	0.5348760	0.3507969	0.6028853	0.2988079	0.0125512	0.6952785	0.0217351	0.2296271	0.2418474	0.5399045	0.2657362	0.8303340
700	0.4407337	0.0005226	0.3148952	0.1179178	0.6980027	0.4704269	0.4400102	0.1436816	0.3972402	0.4135327	0.6676589	0.5474993	0.0218805	0.3325138	0.2051255	0.4035722	0.7617047	0.4734061	0.4027596	0.3195495	0.2178693	0.2222462	0.2572224	0.2685548	0.5644789	0.0315617	0.1822313	0.4635570	0.0112862	0.3507044	0.4433859	0.6332119	0.7236030	0.1958266	0.3589806	0.2932903	0.6874868	0.4663717	0.2356494	0.7552678	0.0098547	0.3899638	0.7289282	0.7804273	0.4775829	0.8005719	0.2354793	0.0047361	0.0032876	0.0073178	0.6610806	0.4093827	0.6230605	0.3156522	0.2785461	0.0608881	0.6341129	0.3199619	0.6543521	0.3409908	0.6467310	0.2928049	0.0286174	0.6713887	0.0286461	0.3074271	0.3183054	0.8437435	0.3474355	0.6211506
750	0.3693998	0.0039600	0.4423353	0.1114941	0.6896671	0.5946021	0.5442141	0.1014941	0.3717481	0.3830342	0.7137201	0.4850425	0.0016373	0.3730117	0.2831865	0.4150275	0.6554668	0.4251616	0.3521816	0.2344255	0.1810554	0.2302737	0.2779636	0.2742746	0.5528408	0.0198264	0.2582414	0.5070415	0.0103744	0.3605739	0.5171968	0.6563205	0.7531657	0.2360344	0.3611672	0.4252169	0.6390752	0.4327209	0.2328465	0.7058181	0.0018301	0.3152871	0.5887748	0.6944902	0.5330260	0.5745938	0.1864626	0.0023561	0.0076230	0.0052414	0.5789042	0.3442734	0.4828419	0.4559834	0.1958902	0.0580024	0.6340021	0.4127818	0.6475277	0.4022948	0.6255527	0.3143068	0.0092382	0.6864527	0.0592866	0.3402361	0.3254944	0.7705423	0.2614720	0.8211482
800	0.4200313	0.0033116	0.3851282	0.1633528	0.7068574	0.6107846	0.5073455	0.0616016	0.3158526	0.4590611	0.6922667	0.4757384	0.0024933	0.3762737	0.2214866	0.3503953	0.5993759	0.5099802	0.2418633	0.2500157	0.2455877	0.3551238	0.2763190	0.3602293	0.5109926	0.0473816	0.2816780	0.6075241	0.0118053	0.4603932	0.4288635	0.7259311	0.5921760	0.2452184	0.2956159	0.3725301	0.6548970	0.5343114	0.2882755	0.7048701	0.0057668	0.3739930	0.7725040	0.6724156	0.5421930	0.6312883	0.2682298	0.0031886	0.0005417	0.0041538	0.7228617	0.4754797	0.4781438	0.3316363	0.2101574	0.0546861	0.5815887	0.3165345	0.7736422	0.4519828	0.6484312	0.2995749	0.0273438	0.6152945	0.0299230	0.3341467	0.2026714	0.5960274	0.2354184	0.6777706
850	0.3755676	0.0040995	0.3292392	0.1413043	0.5465392	0.5012403	0.5283404	0.0727243	0.3772146	0.4053582	0.6682484	0.4283955	0.0028650	0.3537683	0.3141886	0.3301564	0.6680109	0.4934382	0.3592200	0.2651305	0.2492208	0.2765725	0.2789066	0.3099400	0.4887673	0.0209136	0.2774344	0.5361164	0.0119589	0.3994229	0.4041404	0.7675550	0.6570453	0.2565768	0.4065266	0.3656190	0.7112512	0.3871578	0.3091800	0.6240823	0.0000000	0.3775277	0.7019939	0.6142600	0.5340175	0.6760432	0.2216890	0.0019210	0.0020464	0.0174349	0.5736840	0.3518207	0.6257377	0.3629879	0.2638688	0.0531806	0.6448718	0.3646235	0.6026292	0.4604765	0.7397258	0.2539709	0.0352459	0.7322487	0.0071592	0.2763666	0.2806077	0.6721991	0.3034147	0.7063638
900	0.4040893	0.0006294	0.3387652	0.1694484	0.5898009	0.4573214	0.4615116	0.1444488	0.3402522	0.4529433	0.6093429	0.4481064	0.0047814	0.4059002	0.2443553	0.3384626	0.6410964	0.6182041	0.3067786	0.3144190	0.2465805	0.3048505	0.2914417	0.2271309	0.5370698	0.0140688	0.2582678	0.5110879	0.0037290	0.3398788	0.4525842	0.7481411	0.6997289	0.3055100	0.3626971	0.3491206	0.8314974	0.4594496	0.2572190	0.6747904	0.0102773	0.4088408	0.7531130	0.7167007	0.5306925	0.5890378	0.2307730	0.0062753	0.0008811	0.0105125	0.6286306	0.3209366	0.6027002	0.3984509	0.3765800	0.0316531	0.5789788	0.3192244	0.7039445	0.3428895	0.6305850	0.3002210	0.0290019	0.7200919	0.0267638	0.2422453	0.2609401	0.7508774	0.2679316	0.7371595
950	0.5071635	0.0040971	0.3324789	0.2370845	0.7594471	0.6343721	0.5447259	0.0623095	0.3139623	0.3395485	0.6736879	0.4850460	0.0018496	0.3616460	0.2373167	0.3087674	0.6946041	0.4205553	0.3465269	0.3406561	0.2223551	0.3095291	0.2575072	0.2958765	0.5304382	0.0159705	0.2794001	0.4764698	0.0129290	0.4519160	0.4959201	0.6778889	0.7235805	0.2565429	0.3704300	0.4065307	0.7043101	0.4657475	0.3644904	0.8241663	0.0006156	0.3845240	0.6702726	0.7128414	0.6212634	0.8134240	0.2143697	0.0054784	0.0021225	0.0108952	0.6635272	0.3188495	0.5197473	0.3777466	0.2957115	0.0212328	0.5126274	0.3528785	0.6039681	0.3934986	0.7346164	0.2308183	0.0164269	0.6761997	0.0252342	0.3003303	0.3067970	0.6843992	0.3033078	0.7399685
1000	0.4644680	0.0152887	0.3416678	0.1598141	0.6564594	0.4746850	0.4668512	0.0748005	0.3828752	0.4005580	0.6747537	0.5472741	0.0035162	0.3131263	0.2250751	0.3442668	0.6394702	0.4988298	0.3178033	0.3097496	0.2111923	0.2690979	0.2260615	0.3180472	0.6862387	0.0233443	0.2589046	0.5376999	0.0077786	0.5076065	0.4735942	0.6050530	0.8114104	0.1778485	0.3402438	0.3455976	0.7094936	0.4288166	0.2443709	0.7454615	0.0032393	0.2903330	0.8124046	0.6129659	0.6591020	0.6800197	0.2246238	0.0006787	0.0009082	0.0094670	0.6856721	0.3443809	0.4977095	0.4204850	0.2651627	0.0498933	0.5902817	0.3687354	0.6885754	0.3486669	0.6030998	0.2559899	0.0370207	0.7981147	0.0246982	0.2887237	0.2788370	0.7244413	0.2398908	0.7634617

0	0.4922068	0.0015285	0.4012626	0.1750775	0.7148180	0.5683963	0.6000172	0.0993804	0.4113171	0.3767969	0.7035996	0.4437021	0.0025836	0.3164611	0.2686798	0.4525922	0.7768958	0.5245192	0.3687979	0.2734551	0.2061319	0.2920080	0.2133839	0.3576498	0.5507342	0.0351983	0.1822008	0.6916335	0.0311486	0.3605502	0.5239014	0.6997424	0.6086813	0.2224677	0.3293261	0.3438278	0.7303825	0.4085875	0.3181020	0.7891129	0.0073652	0.3147723	0.6677801	0.7949952	0.5813603	0.6253099	0.2592754	0.0132123	0.0041865	0.0093337	0.6646365	0.4353817	0.4491335	0.3289348	0.1882691	0.0294235	0.7722027	0.3065923	0.6146216	0.3851720	0.6396239	0.2959714	0.0182021	0.7228189	0.0103574	0.3226824	0.2891396	0.7259068	0.2473100	0.7896509
