"Time"	G1	G3	G5	G7	G8	G4	G83	G22	G6	G87	G85	G86	G54	G89	G88	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G23	G80	G82	G51	G50	G58	G31	G78	G94	G93	G95	G91	G90	G17	G65	G16	G57	G52	G34	G55	G56	G33	G36	G37	G72
150	0.0851787	0.1462024	0.1384158	0.3132843	0.3128699	0.3676254	0.5918857	0.6913448	0.0116489	0.0000000	0.0725824	0.6447615	0.0802919	0.0967555	0.1623913	0.3645132	0.3001869	0.4947907	0.0571871	0.5961749	0.5808253	0.5979292	0.6217269	0.4602305	0.2954921	0.4189073	0.1860051	0.0692570	0.4036733	0.2597518	0.6603809	0.1810687	0.5904305	0.6059058	0.5155245	0.2791410	0.5714226	0.7512759	0.1549567	0.8353478	0.2802822	0.3564648	0.6325443	0.3660166	0.3681815	0.3456034	0.2246259	0.5803137	0.0280631	0.5631171
200	0.0763073	0.1042631	0.1917548	0.2920042	0.2940958	0.1949063	0.4498371	0.6455437	0.0333588	0.0002830	0.0951929	0.7144865	0.0681161	0.1397711	0.1149461	0.4017244	0.2279263	0.5281176	0.0505661	0.6632921	0.5862731	0.6879028	0.5918151	0.5437997	0.3794075	0.3235973	0.1775513	0.0514571	0.4809193	0.3643623	0.7299041	0.1177851	0.6730097	0.6258251	0.5299834	0.3793129	0.6098524	0.6621690	0.1359127	0.6373085	0.3792924	0.3436762	0.6052959	0.3360205	0.3385116	0.3855847	0.1893118	0.6840900	0.0255931	0.6991874
250	0.1285118	0.1441958	0.1702386	0.2466160	0.3026909	0.2766642	0.5335009	0.6326690	0.0545012	0.0008598	0.1101705	0.6707435	0.1068517	0.0476750	0.1412763	0.3821058	0.3168783	0.5514709	0.0355294	0.4783937	0.5498241	0.5951249	0.6031215	0.5488660	0.3867288	0.3942159	0.2434439	0.0561531	0.3275781	0.3448334	0.8033389	0.1317785	0.6361786	0.6034176	0.5033743	0.2948249	0.6341578	0.8444940	0.0884547	0.6962905	0.2094146	0.3219858	0.4525240	0.2525605	0.3601934	0.3882958	0.1796909	0.5941709	0.0269349	0.6037167
300	0.0992829	0.1557062	0.1876040	0.2208678	0.3664979	0.3375574	0.6065842	0.6479453	0.0366661	0.0040424	0.0934062	0.6796692	0.1445609	0.0554355	0.1294746	0.3365422	0.2697034	0.6002118	0.0510749	0.4892040	0.7673114	0.6175119	0.7051940	0.5776833	0.4916571	0.3777320	0.1945552	0.0542534	0.4084682	0.3068698	0.6463316	0.1038239	0.7154005	0.6086604	0.5214065	0.2997148	0.6336599	0.8070417	0.0675906	0.7415953	0.2380924	0.3569681	0.5914324	0.2367056	0.2413552	0.4539380	0.2035197	0.5602661	0.0270731	0.6347092
350	0.0819213	0.1802431	0.1551700	0.2691611	0.3583465	0.4195569	0.4871543	0.7297375	0.0106545	0.0001512	0.0763931	0.6650333	0.1043837	0.1306690	0.1417739	0.3681624	0.2761376	0.5941032	0.0481097	0.5434727	0.5766829	0.5991993	0.7479616	0.5731474	0.3635968	0.3856343	0.1872387	0.0615380	0.4060197	0.2514588	0.6904281	0.1416520	0.7086175	0.5475581	0.5138416	0.2950026	0.5594612	0.7826403	0.0382888	0.7940368	0.2733794	0.2474766	0.7818956	0.2925244	0.2200946	0.5387229	0.1996004	0.6234908	0.0041569	0.6981424
400	0.1395357	0.1391452	0.1290666	0.2241871	0.4330411	0.3785082	0.4483431	0.5573830	0.0097273	0.0000000	0.0855275	0.7963710	0.1043691	0.0607863	0.1213100	0.3878092	0.3227662	0.5612559	0.0333462	0.5132447	0.4943406	0.5088571	0.8133820	0.5543290	0.4402581	0.4537680	0.1916636	0.0555458	0.4285893	0.3743860	0.6997037	0.1201564	0.6505027	0.5677398	0.4432103	0.2633588	0.6481563	0.6201285	0.0693200	0.8254526	0.3173855	0.2689280	0.5890828	0.1659590	0.2272157	0.5339946	0.1473054	0.6466415	0.0106160	0.5669051
450	0.0869670	0.2043752	0.1568251	0.2134093	0.3477960	0.3921349	0.5062107	0.6287335	0.0097163	0.0015090	0.1693740	0.6897439	0.1595615	0.0687563	0.1017933	0.4277614	0.3727727	0.7310916	0.0244115	0.5534791	0.7652929	0.5628944	0.5932075	0.5539972	0.4484519	0.3544532	0.2195686	0.0433421	0.4783889	0.3933211	0.7711240	0.1443463	0.7576277	0.6608312	0.5510599	0.3478669	0.7134482	0.6831377	0.0529702	0.6048675	0.2646977	0.3016905	0.7727803	0.1674184	0.1500910	0.5603161	0.1488103	0.6713465	0.0158395	0.7086231
500	0.1221373	0.0891166	0.1396632	0.1888661	0.2928462	0.2983549	0.5153059	0.6980943	0.0055108	0.0007075	0.0577326	0.7081167	0.0929580	0.0983866	0.0928639	0.4545429	0.3638581	0.7643054	0.1477042	0.5798058	0.5709298	0.5179633	0.7330741	0.5612846	0.3115308	0.3323489	0.2662098	0.0414210	0.4374481	0.3564142	0.7738178	0.2583697	0.7700746	0.7118518	0.4884372	0.4074399	0.5272864	0.7247846	0.0438826	0.7472786	0.3109940	0.3180055	0.6104357	0.1582126	0.1856328	0.5638255	0.1360795	0.6438578	0.0048324	0.7060175
550	0.0927526	0.1034629	0.1461746	0.5069344	0.5463084	0.2220399	0.4741852	0.6535843	0.0801641	0.0000365	0.5834761	0.6814851	0.1359066	0.0780320	0.5256171	0.4074330	0.3575674	0.6326840	0.0630407	0.5109330	0.6666082	0.5903154	0.6264354	0.4757786	0.4433285	0.4040065	0.5832671	0.4441455	0.3069320	0.2132269	0.6146613	0.2504072	0.6659426	0.6401979	0.4399531	0.3349569	0.0771050	0.6924592	0.2848328	0.6254188	0.3153611	0.1351817	0.5264879	0.1488477	0.1276585	0.5532411	0.3674837	0.5671728	0.0080520	0.8167605
600	0.0952204	0.1376570	0.1276404	0.5039005	0.5969882	0.3279207	0.5277248	0.7375820	0.0516145	0.0007855	0.6398321	0.6630942	0.1401813	0.0810973	0.6291733	0.3704590	0.3523503	0.4662398	0.0418444	0.6465829	0.5187442	0.4675099	0.6239015	0.4456986	0.2495739	0.3941007	0.5998828	0.4957837	0.2729500	0.0921280	0.7995697	0.3237480	0.6827429	0.6773197	0.3171313	0.3905566	0.0469434	0.6571062	0.2675032	0.6284653	0.2536393	0.0565319	0.4931090	0.2285535	0.1668580	0.6478539	0.3141252	0.5988547	0.0498307	0.8638799
650	0.1043841	0.1332625	0.1212220	0.8361008	0.5860799	0.3438695	0.4656468	0.7193622	0.0341154	0.0022324	0.5808208	0.7795080	0.1529968	0.1497246	0.5833851	0.4221863	0.3513067	0.5105028	0.0471542	0.5486146	0.5247531	0.5246343	0.6773916	0.3794936	0.2328504	0.3216870	0.6877227	0.4787971	0.2282503	0.1090631	0.6453166	0.1776172	0.5936164	0.6442775	0.4114461	0.3172286	0.0215420	0.7707855	0.2687536	0.5997083	0.1763776	0.0353271	0.6038425	0.2468720	0.1770227	0.6948852	0.4648956	0.7365129	0.0559293	0.6844019
700	0.0995296	0.1834138	0.1251909	0.6026601	0.7079941	0.3757152	0.5574610	0.6982817	0.0212360	0.0042704	0.6230543	0.6657354	0.0929388	0.0892695	0.7345666	0.4515926	0.3237919	0.3474361	0.0711767	0.4237466	0.4633640	0.5064424	0.6671726	0.4193429	0.2703032	0.3395618	0.7503038	0.6379670	0.3028870	0.0767383	0.7430418	0.1630325	0.5764495	0.8018370	0.2454945	0.3081748	0.0148350	0.6341373	0.3569650	0.6543314	0.3823675	0.0865803	0.6750812	0.3081793	0.2947183	0.6742696	0.3965779	0.7410325	0.0720739	0.7596901
750	0.1158646	0.1896009	0.1050709	0.6766107	0.6244088	0.4026439	0.5292168	0.6519895	0.0151638	0.0097311	0.5260067	0.7160333	0.1581894	0.1390535	0.6592181	0.3862202	0.3422095	0.5009222	0.0591651	0.5338499	0.5318412	0.4984246	0.6384436	0.3654553	0.3902250	0.3147942	0.5821548	0.5871852	0.2511979	0.0536246	0.6827900	0.1281011	0.7251615	0.7117556	0.4106959	0.2734070	0.0239963	0.7552372	0.3989486	0.6637353	0.3517133	0.0654050	0.6056468	0.3257228	0.3466824	0.4744380	0.4353976	0.6502269	0.0762217	0.6416964
800	0.1723246	0.1668695	0.1239244	0.7764075	0.5994733	0.4365619	0.5607318	0.6753623	0.0207826	0.0003424	0.5134086	0.7307628	0.1050122	0.1126060	0.6179508	0.3240722	0.2481305	0.4319156	0.0496693	0.5042162	0.5895490	0.5801938	0.6573014	0.3255730	0.2669474	0.3010237	0.7171618	0.5318415	0.2013810	0.0509370	0.8386188	0.1330675	0.7384205	0.6356692	0.4287722	0.3227844	0.0102978	0.6304145	0.3448996	0.7817484	0.3392373	0.0557288	0.5717702	0.3830289	0.3255701	0.4820306	0.4647804	0.6751576	0.0768072	0.6587381
850	0.1119303	0.1541358	0.1165390	0.7915830	0.6449971	0.3941905	0.4369970	0.6942130	0.0206755	0.0012105	0.4043931	0.8102509	0.0970908	0.0632758	0.6555211	0.3492778	0.3839203	0.3327211	0.0504697	0.5128237	0.5553555	0.5738673	0.6523553	0.4179495	0.2515881	0.3879704	0.5634758	0.7121404	0.2249953	0.0378907	0.7192219	0.1199076	0.6385185	0.5396849	0.3545734	0.3486388	0.0059154	0.8022409	0.3748548	0.7527526	0.3469971	0.0241604	0.5122954	0.3566129	0.3769260	0.3481056	0.4172685	0.6543822	0.0739373	0.5515012
900	0.0745780	0.1355094	0.1000542	0.6405634	0.6096687	0.3039149	0.5230048	0.6509239	0.0300099	0.0000519	0.5161491	0.8110185	0.1036697	0.1114475	0.6389277	0.3482648	0.3158408	0.3337303	0.0615071	0.6127279	0.5493259	0.6181313	0.6708888	0.3774502	0.3026489	0.4259755	0.6614070	0.6733202	0.2067016	0.0817741	0.5694026	0.1186846	0.7118715	0.6966464	0.4179875	0.3328085	0.0161837	0.5998579	0.3745542	0.6928435	0.3995128	0.0856249	0.6113004	0.3661281	0.3425642	0.3839496	0.5187351	0.7332028	0.1157101	0.6847379
950	0.0925917	0.1590927	0.0970602	0.6237232	0.6376634	0.3631109	0.4794099	0.6345103	0.0420882	0.0001226	0.5245613	0.5651704	0.1429335	0.0599081	0.6306451	0.3636944	0.3533129	0.3210523	0.0644324	0.5255698	0.6399225	0.6548702	0.7369835	0.3706101	0.3834999	0.3751144	0.5337824	0.5751925	0.1932242	0.0565276	0.6553709	0.1971578	0.6528967	0.5417552	0.3397672	0.3453434	0.0055367	0.7358422	0.4168419	0.7528653	0.3661108	0.0469432	0.5031962	0.3757610	0.2813728	0.3849977	0.5131929	0.6574780	0.0717350	0.6977549
1000	0.1196320	0.1455650	0.0686909	0.7817665	0.5134650	0.4257324	0.4602311	0.7182114	0.0220239	0.0016714	0.6287618	0.7508261	0.0810877	0.0553574	0.6449150	0.4770964	0.2966654	0.4012622	0.1035813	0.5784720	0.5647169	0.6226012	0.6243388	0.4553064	0.2958148	0.3774909	0.5689429	0.6711374	0.1958360	0.0237904	0.6415322	0.1988158	0.6504986	0.6747474	0.3259071	0.3479862	0.0133208	0.6533477	0.3736847	0.6643181	0.3234562	0.0800051	0.4320714	0.3940861	0.3741262	0.3739528	0.3609857	0.7565198	0.0841542	0.6719580

0	0.0829874	0.1236272	0.1176200	0.6480064	0.6433190	0.2845332	0.5498189	0.7936941	0.0602713	0.0017143	0.4571381	0.5889223	0.1443513	0.0923264	0.7009366	0.3297927	0.2583169	0.2623734	0.0541190	0.7232220	0.6500212	0.6798444	0.6767075	0.4254051	0.3229471	0.3239367	0.5959181	0.7084181	0.2227891	0.0233647	0.7309118	0.1584124	0.5997155	0.7318430	0.3069166	0.2633287	0.0203709	0.7083843	0.4441315	0.6571254	0.3218465	0.0696013	0.6509415	0.4595593	0.3886816	0.2226075	0.3809935	0.7779830	0.0917887	0.7704201
50	0.0660995	0.1398924	0.1419011	0.7400721	0.6374364	0.2147922	0.4462393	0.6914038	0.0419856	0.0000245	0.5764140	0.5997777	0.0228488	0.4242505	0.6409849	0.3584141	0.3732768	0.4326646	0.1860641	0.6874670	0.6288486	0.3961754	0.7738319	0.5848505	0.4419370	0.4246912	0.4595905	0.6840669	0.3238574	0.0263234	0.5971637	0.0878681	0.3526090	0.7149945	0.3220020	0.5122818	0.0217795	0.6659506	0.2314190	0.6125932	0.1240750	0.1290735	0.4363075	0.3933100	0.4465077	0.1049521	0.4501130	0.3801262	0.1043211	0.7585391
100	0.1051583	0.0965053	0.1312278	0.6196618	0.7470465	0.1862020	0.5137329	0.7260585	0.0506204	0.0008435	0.6444568	0.4039009	0.0129240	0.5086552	0.7463031	0.3503632	0.2691735	0.4344839	0.1744499	0.6583564	0.5717719	0.2968761	0.7006764	0.5394042	0.6129971	0.3868719	0.3813604	0.6000175	0.3405747	0.0437389	0.6212585	0.1024171	0.1544959	0.4574206	0.3056006	0.5711035	0.0071972	0.6209307	0.2081842	0.6930899	0.0897244	0.1264095	0.2337615	0.5218809	0.5614020	0.0662021	0.5170406	0.2016771	0.1947738	0.7508724
150	0.1025084	0.0695513	0.1349893	0.7553217	0.6967668	0.1615097	0.4850094	0.6771991	0.0684129	0.0009992	0.6882637	0.4558244	0.0128432	0.4410996	0.6992396	0.4155002	0.4398855	0.4365641	0.1687386	0.7222265	0.4951033	0.2113297	0.7615978	0.4008443	0.5671142	0.3803561	0.4499172	0.5676218	0.4473957	0.0558944	0.6365950	0.1405219	0.2039664	0.1929669	0.1653973	0.5052506	0.0121444	0.7510304	0.1846935	0.5849668	0.0683308	0.2443868	0.1095933	0.4081846	0.4589501	0.0489580	0.5318050	0.1801122	0.1937651	0.8177513
200	0.1217503	0.1341174	0.1669371	0.7623024	0.8927640	0.2098669	0.6953410	0.6427450	0.0203437	0.0080147	0.5806330	0.4356205	0.0047411	0.5057700	0.7450007	0.4251774	0.3494160	0.4189382	0.1647604	0.8098347	0.5051515	0.1786063	0.7011785	0.5191746	0.5882968	0.2920030	0.4146675	0.6299960	0.3674267	0.0174379	0.7318997	0.1116207	0.1152744	0.1856690	0.1094082	0.4845338	0.0164098	0.6906593	0.2528060	0.7119212	0.0689836	0.3392922	0.0667382	0.4571120	0.4608561	0.0458751	0.4926388	0.1082384	0.1610612	0.7709137
250	0.1350549	0.1054863	0.1110453	0.6517879	0.8505218	0.2183772	0.5040680	0.6302186	0.0592793	0.0020545	0.6206047	0.4753368	0.0023733	0.6925691	0.5961450	0.4118599	0.4090330	0.3652626	0.1961214	0.7094493	0.7076087	0.1833488	0.7173074	0.4393096	0.4943332	0.3196652	0.4642169	0.5839912	0.2894809	0.0170645	0.5846510	0.1270808	0.1401551	0.0847907	0.1255124	0.5654895	0.0093146	0.7439578	0.1867598	0.7827448	0.1237031	0.4731404	0.0176436	0.4555532	0.5029412	0.0746998	0.5468036	0.0639202	0.2568210	0.6057033
300	0.1214742	0.0889835	0.1541343	0.6814470	0.7028207	0.1828379	0.5101403	0.6971035	0.0635193	0.0057753	0.7742273	0.3963583	0.0038015	0.5381450	0.7040105	0.4935593	0.3822572	0.3244985	0.2995691	0.6796114	0.5024962	0.2364520	0.6143114	0.4685482	0.4573062	0.3293491	0.4602791	0.5829793	0.2931569	0.0109702	0.6604977	0.1816072	0.2020096	0.0613740	0.1051937	0.4198343	0.0156172	0.7047175	0.1211693	0.6187593	0.0838592	0.4801382	0.0273522	0.5290512	0.5953915	0.0295423	0.4557780	0.0723741	0.2578397	0.6933989
350	0.1109402	0.1829416	0.2038683	0.8020752	0.8194324	0.2441843	0.5639373	0.7088915	0.0303381	0.0099536	0.6496621	0.3869124	0.0084172	0.6123538	0.6947026	0.4702132	0.4326040	0.3326108	0.2993476	0.6310475	0.5134071	0.1668570	0.5366882	0.5299915	0.5184871	0.3245956	0.4703482	0.6124317	0.3362632	0.0133830	0.6712024	0.1183023	0.1366176	0.0692309	0.1000577	0.5153125	0.0120615	0.8014108	0.1190781	0.7563701	0.0646768	0.5401590	0.0106429	0.5030788	0.3894957	0.0341704	0.4636058	0.0834172	0.2791520	0.6697869
400	0.0869597	0.0803364	0.1581119	0.7314325	0.6121514	0.1811059	0.5467711	0.6650941	0.0423345	0.0036387	0.6384357	0.3740978	0.0015017	0.5215830	0.7176144	0.3185733	0.3853516	0.2953548	0.2306355	0.6422473	0.6036281	0.1684536	0.6555872	0.3927120	0.5824711	0.2930291	0.4656093	0.5527280	0.3386627	0.0056117	0.6035805	0.1287737	0.1523777	0.0533228	0.1430253	0.5428851	0.0054926	0.6879016	0.1266598	0.7970970	0.0779774	0.4557362	0.0040379	0.4916283	0.4924238	0.0531032	0.4403978	0.0760501	0.2587011	0.6546443
450	0.1215544	0.0933628	0.1653670	0.6736705	0.6365758	0.2677782	0.5235410	0.6005542	0.0473790	0.0019819	0.6953969	0.4051413	0.0087678	0.5714506	0.7193118	0.3167027	0.4365343	0.3873614	0.3279845	0.6492817	0.5217410	0.1961979	0.6723422	0.4054180	0.5034738	0.3224081	0.5747429	0.5340370	0.2977806	0.0144855	0.6136765	0.1429680	0.1566676	0.0580665	0.1529099	0.4961593	0.0082139	0.7524365	0.1736989	0.7278286	0.0709526	0.4941804	0.0085620	0.5582687	0.4206918	0.0284125	0.3859451	0.0513542	0.2172264	0.6502711
500	0.0848160	0.1475858	0.1199133	0.6610120	0.6352083	0.3110322	0.5493034	0.6876879	0.0467201	0.0011010	0.6614087	0.4327699	0.0085008	0.6111005	0.7812740	0.3825710	0.3676290	0.3519411	0.2550983	0.8296731	0.4902431	0.2294600	0.6369620	0.3960962	0.4759347	0.3030106	0.5260927	0.5292760	0.3628965	0.0370053	0.7549182	0.1506066	0.1320276	0.0420037	0.0998420	0.6080048	0.0121665	0.6283668	0.1207664	0.7027699	0.1029352	0.4956391	0.0026609	0.5680012	0.3985149	0.0259201	0.4498564	0.1247941	0.1309653	0.6385187
550	0.1086301	0.0946788	0.2356271	0.7167106	0.6931138	0.2372271	0.5791555	0.5997988	0.0931614	0.0011285	0.6321179	0.6818870	0.0881693	0.1509401	0.7188860	0.3778510	0.2660564	0.3055935	0.1410326	0.7899631	0.5255678	0.3670841	0.8002744	0.3248037	0.3277175	0.3420107	0.6405814	0.5982251	0.1882929	0.0159091	0.7379439	0.1086100	0.5903893	0.0942726	0.0945413	0.2034466	0.0161635	0.6593062	0.3206894	0.5792065	0.3256573	0.5142623	0.0564485	0.4554120	0.4432343	0.1826498	0.4553427	0.5415027	0.1136265	0.5411972
600	0.0732320	0.0993169	0.1441654	0.7056197	0.5846988	0.3597759	0.4697572	0.5940446	0.0515571	0.0008879	0.6214522	0.7099928	0.0984019	0.1126200	0.7181430	0.3206147	0.2893442	0.3699670	0.0788422	0.6747200	0.5572489	0.4744642	0.7041712	0.4735315	0.2208909	0.2974600	0.6244703	0.5409852	0.1635755	0.0217706	0.7197147	0.1248950	0.6976153	0.3320354	0.2905970	0.2008048	0.0166340	0.7248147	0.3305451	0.5814138	0.2915463	0.4922348	0.2175567	0.4866707	0.4825909	0.2481492	0.5186056	0.6785784	0.1359799	0.5618663
650	0.0868103	0.1567888	0.2133326	0.8006202	0.6425766	0.2770057	0.6072090	0.8172947	0.0496145	0.0026486	0.5432474	0.6584801	0.0932081	0.0883794	0.7756584	0.2967322	0.4828878	0.3116701	0.0859226	0.6813820	0.5549018	0.5382069	0.6329349	0.4792770	0.2323472	0.3888086	0.6721476	0.5769579	0.2206739	0.0180437	0.5518252	0.0926673	0.7546661	0.4545115	0.3182697	0.3358033	0.0133247	0.6198414	0.3596361	0.8508771	0.2714987	0.3837134	0.3303184	0.4967396	0.4554492	0.2370298	0.4381191	0.6025958	0.1695978	0.6328299
700	0.1124295	0.1098076	0.1693673	0.6818202	0.6410770	0.3455672	0.4423829	0.7207064	0.0310777	0.0024663	0.5039285	0.7402215	0.1118099	0.0931055	0.5742438	0.4406634	0.3334751	0.3301246	0.0868610	0.6668088	0.4940896	0.6130150	0.6872819	0.4195386	0.3333894	0.3689530	0.5818834	0.6384464	0.1736419	0.0386021	0.7384175	0.0955636	0.8981747	0.6680994	0.3983256	0.4852691	0.0092048	0.7022830	0.3596670	0.5996181	0.2987049	0.1691652	0.4504624	0.4096188	0.4939531	0.2755693	0.4600824	0.5972819	0.2930955	0.7064946
750	0.1188375	0.1305738	0.1300353	0.7973380	0.7555736	0.3287628	0.5835193	0.7701670	0.0270543	0.0004630	0.6095311	0.7633148	0.1486792	0.0887716	0.6880362	0.4299982	0.4049586	0.2799108	0.1056924	0.4483091	0.6360285	0.4864023	0.7929298	0.3646078	0.3176091	0.3028750	0.6324697	0.5761885	0.1512097	0.0351764	0.7267950	0.1392870	0.5491817	0.5915495	0.4032657	0.3061768	0.0093573	0.5666782	0.3339009	0.6682543	0.3214693	0.1109363	0.5971268	0.3565835	0.5173368	0.2558667	0.4923875	0.6020702	0.2944015	0.7008879
800	0.1290030	0.1723654	0.1048892	0.6751927	0.6418073	0.4566691	0.5320753	0.7663682	0.0414587	0.0002371	0.5318061	0.6250753	0.1619416	0.0681651	0.7761566	0.3784059	0.3422622	0.3367658	0.0592223	0.5746785	0.5636296	0.6157022	0.7618611	0.3939258	0.3380275	0.3959925	0.7435929	0.6238671	0.1737674	0.0293537	0.6362202	0.1261384	0.7126169	0.6485993	0.3458134	0.3614049	0.0241794	0.6859839	0.4311922	0.5844621	0.2909549	0.0984988	0.6487709	0.4968931	0.5066313	0.2747337	0.4224920	0.5875167	0.2135476	0.6690864
850	0.1141740	0.1866475	0.0918280	0.6882739	0.6557842	0.3327151	0.5270033	0.7290154	0.0209864	0.0010648	0.4813565	0.7045882	0.1015500	0.0643463	0.8455680	0.4817194	0.3365736	0.4407893	0.0463212	0.5650594	0.5969818	0.5439468	0.8982576	0.3842545	0.3820744	0.4899729	0.5589279	0.5967632	0.1636001	0.0277606	0.6460684	0.1123651	0.6033208	0.6305178	0.4075728	0.4393057	0.0150530	0.7057995	0.4159223	0.7104674	0.2494262	0.0453488	0.5569999	0.4253224	0.4395281	0.2407614	0.4544647	0.6434648	0.1913214	0.6279011
900	0.1235406	0.1549163	0.1028174	0.8125114	0.7019166	0.4056275	0.5645516	0.5963877	0.0241352	0.0058703	0.6027619	0.6778866	0.1124895	0.0976917	0.6682328	0.4513361	0.3187376	0.2592811	0.0505212	0.4981436	0.5133550	0.5769999	0.6398530	0.4095606	0.3664491	0.4344969	0.5157456	0.4925411	0.1480051	0.0394032	0.6955463	0.1695934	0.7843925	0.6298117	0.3508073	0.3265306	0.0030825	0.7543568	0.3619599	0.8406316	0.2676373	0.0618034	0.5599516	0.5467595	0.4618038	0.2175192	0.5568718	0.6414223	0.1652304	0.7506962
950	0.0791494	0.2104247	0.1018215	0.6551730	0.7502793	0.4333825	0.4846234	0.6307235	0.0283695	0.0002838	0.5125281	0.7941781	0.1021350	0.0976438	0.8239827	0.4611037	0.3199081	0.3564660	0.0473175	0.5369996	0.5762759	0.5970855	0.6533770	0.3832398	0.4136247	0.4533770	0.4987482	0.5721691	0.2116750	0.0360041	0.6285533	0.1490003	0.7714900	0.5482405	0.3072505	0.3070055	0.0151088	0.6060086	0.3782953	0.6837024	0.3754643	0.0854916	0.5054542	0.4367671	0.5323697	0.2682931	0.4707033	0.6081814	0.1532616	0.6748483
1000	0.1307553	0.1412815	0.0944376	0.7644451	0.6584929	0.3150188	0.5427876	0.5839965	0.0471438	0.0002606	0.5083105	0.7292941	0.1013841	0.1019842	0.6733078	0.3725415	0.2557977	0.2766770	0.0581502	0.5751358	0.4721275	0.6306606	0.7375412	0.3645451	0.3772642	0.4259338	0.5585159	0.5981356	0.2016198	0.0194503	0.6987024	0.0913701	0.7469739	0.6871018	0.3539737	0.3608157	0.0058970	0.8594162	0.4702852	0.7413212	0.3349146	0.0633988	0.4578201	0.5294874	0.5722326	0.1607442	0.5375165	0.7164727	0.1849049	0.7368152

0	0.1418894	0.1710108	0.1625504	0.6037181	0.6519200	0.3090562	0.5264460	0.7874760	0.0376761	0.0022400	0.5133320	0.6659793	0.0763375	0.1042971	0.7050627	0.3618455	0.3590539	0.2795316	0.0678338	0.7480609	0.5824047	0.5451312	0.6116947	0.5187047	0.2929834	0.3378376	0.6291922	0.6584767	0.1680138	0.0380976	0.6344645	0.1481422	0.5842974	0.6119730	0.3197189	0.3114304	0.0175667	0.6071052	0.4231799	0.6175804	0.3217819	0.0828401	0.5611677	0.3580706	0.4629089	0.2811835	0.4522848	0.5504168	0.1027686	0.6847470
50	0.1221430	0.1906562	0.0969738	0.6395732	0.2552830	0.3635130	0.4484247	0.8134431	0.0146399	0.0059979	0.5992463	0.7155037	0.0955545	0.0485771	0.6429314	0.4131691	0.4431347	0.3845423	0.3237445	0.4495246	0.5404303	0.5310637	0.6176723	0.4916045	0.3189646	0.3909568	0.5942855	0.6690014	0.2840823	0.0292285	0.6673029	0.1102515	0.6667093	0.5748341	0.3616005	0.4704687	0.3777256	0.5991809	0.4305598	0.7774875	0.0843883	0.0348521	0.3882228	0.4195156	0.4922607	0.2823877	0.4709768	0.5393718	0.0843462	0.3639594
100	0.1312709	0.1861709	0.1065020	0.6935546	0.0548225	0.3850907	0.4792557	0.7008966	0.0088190	0.0001591	0.5323192	0.8020079	0.0961487	0.1111484	0.6479536	0.6229142	0.3220970	0.3793964	0.3392952	0.3671248	0.5236060	0.3543522	0.7715563	0.3600915	0.4349612	0.4080141	0.5730472	0.4810172	0.2258149	0.0161589	0.6160558	0.1364480	0.8724529	0.6468544	0.2947012	0.4534674	0.4931130	0.6520671	0.3165616	0.6045269	0.0814041	0.0848503	0.4701080	0.4766178	0.5614702	0.2047032	0.4215280	0.5493783	0.0984337	0.2632571
150	0.1035629	0.1818535	0.1862105	0.6236038	0.0718676	0.4067910	0.4120385	0.6639908	0.0044034	0.0001564	0.5364458	0.6081116	0.0634159	0.0414545	0.8141067	0.5022641	0.3726873	0.3116515	0.3642519	0.3260743	0.4642987	0.2756464	0.7402557	0.5111231	0.3074510	0.4181682	0.7076823	0.5473338	0.2038052	0.0428187	0.6559068	0.0927704	0.6028418	0.6725313	0.3068118	0.4857255	0.4275834	0.7654893	0.3796867	0.6078529	0.0492809	0.1235211	0.5265567	0.5778865	0.4735766	0.1953675	0.4714159	0.3993134	0.1475867	0.1965893
200	0.1385265	0.2266893	0.1333027	0.6617625	0.0417741	0.4872689	0.4171443	0.6571014	0.0049892	0.0024534	0.6419745	0.6469143	0.1202604	0.0297424	0.8096133	0.5538284	0.2541731	0.3361874	0.3384844	0.4182500	0.5112013	0.2613235	0.6803535	0.4220802	0.4204030	0.3779743	0.4473797	0.5066292	0.3107141	0.0342107	0.6230195	0.1376698	0.5476199	0.6309273	0.3181877	0.4766803	0.4946196	0.6596849	0.3601004	0.7804022	0.0231142	0.1015501	0.5212343	0.4800268	0.6278421	0.2161104	0.5853690	0.3892934	0.1869768	0.1802459
250	0.1053753	0.2362104	0.0575119	0.6123976	0.0388871	0.5305541	0.5268119	0.6542384	0.0079570	0.0040104	0.5971129	0.6608460	0.1227427	0.0481722	0.7168294	0.6716472	0.4104911	0.3373792	0.4169126	0.3005572	0.6086991	0.3313334	0.7525017	0.4444873	0.4228518	0.4686673	0.5987712	0.6824211	0.2689632	0.0440659	0.7404069	0.1032186	0.5854374	0.7465291	0.2873490	0.3938182	0.5277733	0.6511767	0.3656558	0.8517006	0.0669732	0.0855655	0.5629982	0.6761808	0.6479327	0.1556498	0.4880699	0.3901013	0.2836529	0.2383510
