"Time"	G1	G2	G20	G10	G16	G4	G17	G8	G11	G56	G3	G5	G19	G12	G13	G14	G15	G50	G41	G52	G53	G51	G21	G22	G55	G42	G54	G40	G44	G39	G35	G49	G45	G48	G61	G9	G47	G43	G79	G57	G60	G89	G80	G84	G81	G82	G83	G88	G86	G78	G77	G75	G91	G90	G85	G58	G59	G99	G92	G93
800	0.6652769	0.0099423	0.5021170	0.4835923	0.1363118	0.5035130	0.1752714	0.0453841	0.2027986	0.5983410	0.0854959	0.3175250	0.8202442	0.0314990	0.2347596	0.0433668	0.5559595	0.7314070	0.4406562	0.7355360	0.0157188	0.2353601	0.4315337	0.2174276	0.1693268	0.4774788	0.5778208	0.5209392	0.1879972	0.3321656	0.7365551	0.0552732	0.2563966	0.6820459	0.2649612	0.1436899	0.5470639	0.0230931	0.6942413	0.0194335	0.3151033	0.1082650	0.0022541	0.3774267	0.3686402	0.5280201	0.0772931	0.1691300	0.7431206	0.4007026	0.1353669	0.7714200	0.0184987	0.4788631	0.7086328	0.7772067	0.6178394	0.6794523	0.3962714	0.0041244
850	0.6345256	0.0045352	0.4654802	0.4850386	0.1050055	0.6248668	0.1518756	0.0268178	0.0794899	0.5629159	0.0518621	0.4303954	0.6121117	0.0192401	0.2643435	0.0351536	0.4575093	0.6274708	0.3940143	0.6583723	0.0092704	0.3128152	0.3318329	0.2060550	0.1851073	0.5324801	0.5481208	0.4576401	0.3701583	0.4227964	0.7975738	0.0760399	0.3817636	0.8406717	0.3144776	0.0858677	0.4465576	0.0473958	0.6755903	0.0502691	0.2832579	0.1297359	0.0005973	0.5102268	0.4535411	0.5760348	0.0307344	0.1493394	0.6321493	0.4192725	0.0875320	0.6734699	0.0141419	0.5419318	0.8426556	0.6948836	0.6471121	0.6674455	0.4751984	0.0078959
900	0.7842977	0.0025693	0.4643734	0.3321222	0.0780054	0.5692280	0.1456793	0.0263540	0.1512384	0.5445184	0.0215535	0.4270904	0.7172082	0.0191333	0.2922988	0.0327071	0.5778216	0.5964794	0.4571152	0.6268872	0.0145702	0.1811004	0.4925397	0.2616097	0.1851014	0.5926842	0.5228510	0.3732110	0.4427502	0.3967761	0.8228285	0.0772429	0.2698385	0.6865416	0.4279774	0.0631893	0.3847652	0.0434497	0.7000120	0.0354610	0.3533263	0.0738334	0.0019665	0.4076035	0.3688229	0.5204290	0.0524044	0.1629819	0.6054524	0.4085629	0.0643738	0.6949275	0.0270707	0.3849687	0.8262567	0.6408100	0.5325051	0.6753181	0.4245247	0.0056238
950	0.7220024	0.0097631	0.5689062	0.3531316	0.0593173	0.5899040	0.1725464	0.0585887	0.1250669	0.5411819	0.0513653	0.3310482	0.7739112	0.0072667	0.1987880	0.0315159	0.4775454	0.6461820	0.5479189	0.6838110	0.0155385	0.2678972	0.3568434	0.2380390	0.2081290	0.4573740	0.5516179	0.5085069	0.3110793	0.4600798	0.6500275	0.0633981	0.2671807	0.7392470	0.3663470	0.0700286	0.3639115	0.0304173	0.6939703	0.0687127	0.2380500	0.0759136	0.0037831	0.3445256	0.5025804	0.6511547	0.0385921	0.1816702	0.7387695	0.4315652	0.1213526	0.6711049	0.0118856	0.4256809	0.6967943	0.7097021	0.6841163	0.6604586	0.3893597	0.0164032
1000	0.7991241	0.0141127	0.6463674	0.3729715	0.1016044	0.6725707	0.2927741	0.0180963	0.1548640	0.5935057	0.0710699	0.4124605	0.6785188	0.0114482	0.2588716	0.0185500	0.6714607	0.7291014	0.5262159	0.7633855	0.0336012	0.2971666	0.5311484	0.2837704	0.1478361	0.5152483	0.7103484	0.4380260	0.3852002	0.4521658	0.8374032	0.0307223	0.3200917	0.6913229	0.4369191	0.1691563	0.3497610	0.0313337	0.6335880	0.0422061	0.3298828	0.1240198	0.0002357	0.4233097	0.5741565	0.5288620	0.0371678	0.1847329	0.6508065	0.4560973	0.1657237	0.8018224	0.0180854	0.4879603	0.5825926	0.7164779	0.6153531	0.6891247	0.5296154	0.0096792

0	0.6989081	0.0045231	0.4938298	0.2994394	0.1312788	0.6251078	0.1827299	0.0693157	0.1713922	0.5307038	0.0508548	0.3085946	0.7398777	0.0191780	0.2529765	0.0560713	0.6741483	0.6932128	0.4558835	0.7430985	0.0118669	0.2638610	0.4699066	0.2493047	0.2207273	0.4515033	0.6270751	0.5714784	0.2431532	0.4087256	0.6298701	0.1195220	0.3401395	0.7332198	0.2574545	0.0748435	0.4215908	0.0468789	0.7415812	0.0483596	0.2630003	0.1025349	0.0075779	0.4198627	0.4501339	0.5587042	0.0322549	0.2182680	0.8227107	0.4393858	0.0772771	0.8189278	0.0694682	0.4436387	0.8414864	0.6243654	0.6426952	0.6141473	0.5103937	0.0060255
50	0.7810797	0.0028183	0.4525201	0.2593089	0.0638091	0.5624103	0.1875098	0.3955577	0.1615492	0.6752776	0.0461317	0.4300222	0.8070441	0.0157129	0.2006922	0.0272458	0.6332700	0.4574153	0.3796448	0.6685605	0.4405540	0.3545509	0.3937588	0.1545313	0.4274104	0.4335814	0.5792368	0.5126478	0.4597240	0.3560431	0.8188905	0.2354671	0.3550192	0.5839028	0.2725017	0.0953051	0.4080187	0.5101373	0.6116213	0.0337942	0.2083328	0.3354517	0.0036083	0.3438537	0.5446077	0.5345802	0.2791109	0.2202709	0.2403889	0.3905542	0.1746634	0.7413416	0.2476175	0.0843812	0.1172993	0.6302436	0.5595124	0.6057881	0.4835862	0.0042206
100	0.7072478	0.0063106	0.5558616	0.1843734	0.0638246	0.6300557	0.1360199	0.5392332	0.1620624	0.5371067	0.0783020	0.2862221	0.8008790	0.0206064	0.2275862	0.0306144	0.5684632	0.3352062	0.4983189	0.4914676	0.5828614	0.1943854	0.4901720	0.2367142	0.4686794	0.3413267	0.6976794	0.6139485	0.1907018	0.4785996	0.8754110	0.2609013	0.2576958	0.5005848	0.3509997	0.0894632	0.4068867	0.4445643	0.8119159	0.0277682	0.2672406	0.3602113	0.0000895	0.4264972	0.6865881	0.5912946	0.4183358	0.1988003	0.0955335	0.3822349	0.1829546	0.6788702	0.3584026	0.0150726	0.0616840	0.6575323	0.5751450	0.5715133	0.4608380	0.0060170
150	0.8000624	0.0118464	0.6447603	0.2111736	0.0381260	0.6632686	0.1602123	0.5850597	0.1402323	0.6864392	0.0443297	0.3763030	0.7846473	0.0263381	0.1653814	0.0269500	0.5428786	0.3577165	0.4132077	0.2838283	0.6083618	0.0997069	0.5504611	0.3557708	0.6082762	0.4911044	0.5892643	0.4397761	0.1787803	0.4398561	0.7568859	0.2729728	0.3043621	0.6123670	0.3375307	0.1369178	0.5015962	0.5396359	0.7319634	0.0208591	0.3271711	0.3661608	0.0001760	0.3803334	0.5901259	0.5594119	0.4617632	0.2576058	0.0474187	0.3882657	0.1655499	0.7140842	0.4108503	0.0013231	0.0339372	0.6879433	0.5482878	0.5289424	0.5049550	0.0052969
200	0.7282124	0.0017726	0.5389076	0.1386350	0.0976368	0.8098236	0.2287802	0.5778184	0.1475173	0.5708319	0.0711076	0.3493902	0.9073166	0.0207034	0.1564974	0.0150205	0.4355001	0.4738270	0.4143490	0.3109544	0.5828203	0.1829141	0.4636035	0.2505158	0.5690055	0.6090880	0.5808671	0.5050053	0.2068114	0.3589488	0.7196313	0.2988846	0.2645831	0.6027575	0.4673868	0.0939632	0.3616034	0.4580832	0.6812634	0.0434668	0.2832778	0.4034479	0.0008050	0.3898110	0.6286323	0.4994527	0.4080157	0.1765084	0.0153371	0.2699474	0.1191620	0.6205568	0.3758647	0.0053638	0.0729440	0.7464245	0.5784309	0.5180292	0.4644399	0.0027867
250	0.7296557	0.0142822	0.5775575	0.2108834	0.0443717	0.6338686	0.1376947	0.5497773	0.1981991	0.5028862	0.0588240	0.2991726	0.7172919	0.0377533	0.2097798	0.0189393	0.7064441	0.4531953	0.5840699	0.3264628	0.6583677	0.1033931	0.4810019	0.3053360	0.6142936	0.5209885	0.6320287	0.5041162	0.1385013	0.4320730	0.6083173	0.3124122	0.2919348	0.4454192	0.2848122	0.1130377	0.4279551	0.5296832	0.6691964	0.0271643	0.3167335	0.3830990	0.0000000	0.3990422	0.7172247	0.5710812	0.3617960	0.1633774	0.0184429	0.4194941	0.1375347	0.8224703	0.3321753	0.0023408	0.0265204	0.5762989	0.4653678	0.4510220	0.4215359	0.0032486
300	0.6383648	0.0028922	0.5616948	0.1280775	0.0792270	0.7574171	0.1679473	0.6013780	0.0999630	0.4302218	0.0600895	0.2214650	0.6916407	0.0218608	0.1833503	0.0488632	0.6260870	0.2657823	0.5005889	0.2076367	0.6844445	0.0831344	0.5503842	0.1851866	0.4311414	0.5199422	0.5484856	0.4402677	0.2623441	0.4177509	0.5858893	0.1714769	0.2463710	0.5551922	0.3542598	0.0632311	0.3733516	0.5057481	0.7363676	0.0245630	0.1708647	0.2790769	0.0003332	0.4564587	0.6711352	0.6013665	0.3844793	0.1941645	0.0032327	0.4744369	0.1532150	0.8752041	0.3926733	0.0026048	0.0438180	0.6115320	0.4600032	0.5154181	0.6366175	0.0065901
350	0.7137953	0.0023013	0.5106663	0.1862878	0.0454485	0.5708938	0.1410259	0.5239644	0.1410708	0.5162667	0.0258171	0.3345058	0.7939262	0.0255879	0.2058815	0.0613252	0.6670900	0.3512996	0.5063580	0.1986012	0.7927707	0.0701727	0.5156178	0.2701622	0.4799430	0.5036979	0.5160962	0.4364843	0.1722317	0.3282129	0.6365784	0.3323795	0.2408067	0.6344088	0.3562017	0.1513952	0.3746808	0.5685750	0.6808031	0.0245910	0.3096501	0.4251492	0.0001664	0.3445493	0.6408975	0.5244741	0.3409652	0.1490278	0.0038920	0.4796959	0.2294680	0.6588830	0.3643090	0.0020474	0.0218392	0.5622679	0.5392514	0.5796003	0.5040887	0.0185903
400	0.7659890	0.0044842	0.5357710	0.1775733	0.0717132	0.6349476	0.1639087	0.5563637	0.1527855	0.5875509	0.0508666	0.3262330	0.7251608	0.0182883	0.1590605	0.0223495	0.5996162	0.3782678	0.5765389	0.2096604	0.5740156	0.0636283	0.4695654	0.2132280	0.5724421	0.4922653	0.5086262	0.4597318	0.1615186	0.3546899	0.5970716	0.2634091	0.2701892	0.4591309	0.3140501	0.0943406	0.4914913	0.5363422	0.7340081	0.0305846	0.3287269	0.3774657	0.0004972	0.4742330	0.8387683	0.4724867	0.3605066	0.1483188	0.0143520	0.3995997	0.1720383	0.8121536	0.3483841	0.0050531	0.0342984	0.5907181	0.5406763	0.5056631	0.4634869	0.0012010
450	0.7010904	0.0088339	0.5385510	0.3044027	0.0990683	0.8046932	0.2063788	0.5414168	0.1653118	0.6275598	0.0752774	0.3887427	0.7524182	0.0212222	0.1635913	0.0340453	0.6326396	0.3404168	0.5044254	0.2408629	0.6037853	0.0995094	0.5385924	0.3148118	0.6473044	0.4665233	0.5639651	0.4492227	0.2707592	0.3897852	0.7986062	0.3462781	0.2980563	0.4081381	0.3999909	0.1136146	0.3689497	0.4960979	0.7206527	0.0164111	0.2548620	0.4055369	0.0010370	0.3899655	0.7033667	0.5277666	0.3833300	0.1371813	0.0009360	0.3598582	0.1698374	0.7525562	0.4097114	0.0076571	0.0374878	0.6289312	0.5256765	0.5974559	0.4518321	0.0048675
500	0.7995210	0.0070610	0.5004153	0.1736604	0.0701344	0.7305942	0.1841540	0.4913862	0.1334484	0.6490367	0.0384085	0.3054962	0.8769563	0.0140241	0.1400850	0.0121663	0.5643191	0.3134237	0.5654036	0.1988944	0.6925433	0.1083100	0.4341613	0.2673198	0.6676794	0.4391927	0.6275067	0.5119648	0.3048035	0.3362357	0.7415105	0.3713200	0.2667431	0.3961042	0.2668895	0.0878103	0.4542863	0.4731929	0.7352527	0.0313602	0.2048111	0.4744849	0.0000636	0.3753145	0.7985184	0.5479376	0.3910339	0.1870144	0.0047275	0.3052341	0.1653482	0.8029208	0.5078116	0.0105957	0.0194786	0.6495677	0.4290089	0.5124214	0.4684803	0.0210729
550	0.6834414	0.0011021	0.6195640	0.2346275	0.1082136	0.7007031	0.1945816	0.1966335	0.1068590	0.4711900	0.0250449	0.3778227	0.6888378	0.0097364	0.2152352	0.0095264	0.5193824	0.6878633	0.4496458	0.3455622	0.2295758	0.1541958	0.4256490	0.3200540	0.3299533	0.5410824	0.5277367	0.4354891	0.3517382	0.4380818	0.6775364	0.1097505	0.3144088	0.6873672	0.2387993	0.0931862	0.4496221	0.0948179	0.8078778	0.0398699	0.2021920	0.2023223	0.0018650	0.3650105	0.4558167	0.4987763	0.1037636	0.1338660	0.4922566	0.3677061	0.0742644	0.6977533	0.2097464	0.3297844	0.5119417	0.5866770	0.5628841	0.7209827	0.4245376	0.0079034
600	0.7123156	0.0104210	0.5960834	0.4150644	0.1245394	0.7382836	0.1499144	0.1022146	0.1430790	0.6053358	0.0365337	0.3582160	0.6535151	0.0120338	0.2194953	0.0306993	0.6139325	0.5755719	0.4507426	0.3697310	0.0631282	0.1569416	0.5311171	0.3373204	0.2015146	0.4848559	0.5790470	0.4694019	0.2539769	0.4698144	0.5672270	0.0784863	0.4032960	0.5895745	0.3412526	0.1078434	0.3753968	0.0371796	0.7890969	0.0298106	0.2065457	0.0608129	0.0032430	0.4090876	0.4509371	0.5885594	0.0988087	0.1688656	0.6643932	0.4324095	0.0893866	0.6903894	0.0508065	0.4096840	0.6362330	0.6604406	0.6692813	0.6470628	0.5037733	0.0055516
650	0.7960559	0.0296183	0.5110761	0.3035238	0.1026597	0.5798947	0.2346049	0.0627363	0.1337820	0.6339134	0.0260718	0.3242303	0.6733529	0.0141147	0.2539738	0.0310700	0.5628216	0.5336395	0.3853464	0.6770853	0.0597674	0.1998703	0.5617175	0.3137714	0.2180042	0.4753502	0.5658625	0.4852005	0.4167223	0.3624837	0.6621443	0.0632245	0.4515834	0.7697000	0.2806324	0.0976251	0.3825264	0.0466999	0.7070971	0.0210101	0.2010812	0.0570346	0.0055165	0.3805328	0.5414935	0.5151120	0.0417487	0.2330453	0.6640806	0.4198329	0.1142753	0.7148121	0.0456694	0.5266496	0.7169470	0.7471430	0.5515379	0.6763544	0.3972877	0.0081433
700	0.7088118	0.0145422	0.5633993	0.3272826	0.1160096	0.6401639	0.1662807	0.0763955	0.1527369	0.5801971	0.0259679	0.3037853	0.6200122	0.0614629	0.2493063	0.0227428	0.5399714	0.6919918	0.5218288	0.5900133	0.0132783	0.3077898	0.4131291	0.3250668	0.1788165	0.4186942	0.5662541	0.5384454	0.2553555	0.4415326	0.7364717	0.0313134	0.2444707	0.5319543	0.2598285	0.0756795	0.5159263	0.0387002	0.5586415	0.0152340	0.3070886	0.0909071	0.0024728	0.4683265	0.4126434	0.5487545	0.0231427	0.2443283	0.7322573	0.4219938	0.0563017	0.7133734	0.0156039	0.5043276	0.7379147	0.6047331	0.6212692	0.7114100	0.4453493	0.0059251
750	0.6867244	0.0024984	0.4176666	0.3859832	0.0970521	0.5265438	0.1436832	0.0611326	0.1989399	0.5599011	0.0948380	0.3246852	0.8155731	0.0352368	0.2531723	0.0416938	0.4963175	0.7389403	0.5076658	0.6886143	0.0174118	0.3305090	0.3986283	0.3045633	0.3006922	0.7093085	0.6129544	0.3937422	0.2125268	0.4094643	0.6755073	0.0661160	0.3168671	0.7472335	0.2961486	0.0993066	0.4590908	0.0377527	0.6265891	0.0168850	0.3089608	0.0779719	0.0006303	0.3338656	0.4070776	0.5459611	0.0435793	0.2296551	0.6299982	0.3046000	0.0899092	0.8013091	0.0220304	0.4566954	0.7208739	0.5550976	0.6831106	0.7787892	0.4497580	0.0041988
800	0.7019873	0.0053860	0.4872412	0.3722814	0.0957121	0.6732181	0.1813111	0.0392861	0.1679425	0.6321190	0.0571417	0.2697035	0.7738306	0.0348292	0.3172289	0.0197177	0.5427214	0.7686878	0.4621143	0.8253468	0.0056437	0.3371597	0.3682022	0.3107151	0.1395492	0.5334165	0.6274697	0.4961396	0.1568404	0.3173219	0.6811353	0.0736282	0.2238013	0.5987810	0.2892702	0.1268875	0.3976271	0.0526224	0.7771527	0.0256239	0.2795213	0.0615989	0.0062903	0.3706998	0.3640875	0.5644401	0.0589652	0.2152365	0.6066427	0.3071019	0.1055487	0.6662632	0.0496613	0.4744890	0.5923006	0.5354583	0.5230746	0.7765211	0.4743104	0.0194375
850	0.7148484	0.0037520	0.5651831	0.3302682	0.0631051	0.7134756	0.1977704	0.0172792	0.1955106	0.5015676	0.0565886	0.2563060	0.7097990	0.0236774	0.2793086	0.0228589	0.5653508	0.7773782	0.4164864	0.8036716	0.0030269	0.2643103	0.4415782	0.1917266	0.1945968	0.5800188	0.5426230	0.3836283	0.3863127	0.5380978	0.6639809	0.0637965	0.2934737	0.6866340	0.2133212	0.1001592	0.4105659	0.0308236	0.8129944	0.0306782	0.2670349	0.1106319	0.0043131	0.4007125	0.4283056	0.5595200	0.0180325	0.1733176	0.7227861	0.5001350	0.1260852	0.6769946	0.0582508	0.4813978	0.7327246	0.7792514	0.5186123	0.8049634	0.3663940	0.0090427
900	0.7453866	0.0057261	0.5016324	0.3288959	0.0810288	0.6923913	0.0981483	0.0173542	0.1341064	0.5015192	0.0333360	0.3547959	0.6651548	0.0610946	0.2311198	0.0214964	0.5909173	0.6702992	0.4389673	0.7436852	0.0098465	0.2620186	0.4209457	0.1656250	0.1713477	0.4037494	0.5750572	0.4479414	0.1547409	0.3747927	0.7825769	0.0687217	0.2369968	0.6873989	0.3165279	0.0999759	0.4236368	0.0352766	0.7028383	0.0390429	0.2624166	0.0722876	0.0070644	0.3641141	0.4500481	0.5815921	0.0984254	0.1548178	0.7256400	0.4434736	0.1188376	0.8586879	0.0135732	0.4863316	0.7425998	0.7193190	0.6152484	0.7124331	0.4553653	0.0009374
950	0.7740405	0.0099862	0.4621470	0.5825870	0.1016221	0.5425965	0.1383124	0.0711362	0.1650904	0.6212302	0.0489441	0.2769657	0.7168581	0.0667498	0.3373832	0.0317922	0.5892370	0.5324811	0.4139702	0.6237522	0.0061504	0.2858893	0.4632574	0.2435933	0.1730841	0.4485804	0.5577296	0.4530483	0.1606058	0.4202952	0.7209674	0.0731605	0.2621734	0.7120325	0.3335175	0.1145102	0.3350443	0.0212274	0.6969381	0.0215165	0.2742557	0.0542959	0.0033836	0.3900122	0.3695666	0.5556098	0.0590008	0.1637850	0.7667884	0.4645640	0.0869715	0.7124087	0.0190877	0.4725733	0.6214290	0.6246635	0.5340655	0.6377259	0.4156630	0.0034506
1000	0.7352731	0.0188729	0.5059678	0.3425692	0.1014438	0.7012129	0.1589689	0.0474790	0.1650433	0.5980279	0.0584798	0.2162489	0.8045816	0.0214307	0.2620860	0.0351774	0.5777876	0.7328607	0.4251946	0.7524319	0.0053982	0.2953967	0.3974092	0.2704016	0.1116176	0.4702869	0.4922885	0.4030130	0.1773647	0.3455186	0.6060859	0.0735658	0.2875530	0.7316504	0.2860255	0.0914768	0.4402160	0.0217039	0.7514797	0.0464094	0.2991613	0.0442387	0.0082266	0.3800135	0.5468272	0.5346674	0.0483565	0.1639955	0.8466407	0.3565218	0.0791075	0.7094870	0.0296671	0.5500734	0.6536913	0.5855722	0.4986168	0.8563703	0.3519254	0.0028376

0	0.7271324	0.0102166	0.5227966	0.4660152	0.0788578	0.7098898	0.1986362	0.0781742	0.2045684	0.5490475	0.0728758	0.3673534	0.7398138	0.0335092	0.3233014	0.0415369	0.6273790	0.6695910	0.4286007	0.6853100	0.0256255	0.1971896	0.3951279	0.1909623	0.1905645	0.5250745	0.5909109	0.4657837	0.2279007	0.4561610	0.7368732	0.0658395	0.3685087	0.7141031	0.2809971	0.0944587	0.4216870	0.0548634	0.7248658	0.0353583	0.3253552	0.0837083	0.0045648	0.4239040	0.5031533	0.3931127	0.0306850	0.2094924	0.9044215	0.3860420	0.0780203	0.6388420	0.0264153	0.4730956	0.6386854	0.7051292	0.5963188	0.7383927	0.5292149	0.0040571
50	0.7005271	0.0011323	0.4969642	0.1545155	0.0760681	0.7234315	0.5120594	0.0298430	0.1195434	0.4794554	0.0464429	0.2891629	0.7717349	0.0089945	0.2776418	0.0029667	0.6570099	0.2239274	0.5003571	0.8050599	0.0263967	0.3681556	0.5021659	0.2389249	0.6394491	0.4104943	0.6037734	0.5373293	0.6604737	0.5295308	0.7390888	0.5473665	0.6070044	0.7800050	0.6862926	0.1036304	0.4592326	0.0352018	0.2526112	0.0260285	0.6257537	0.0685405	0.0018895	0.3693761	0.4941894	0.4892999	0.3091845	0.1731953	0.7605390	0.3873986	0.4004395	0.5247881	0.0184358	0.5066911	0.2246002	0.5644135	0.6184640	0.1889153	0.5783535	0.0087923
100	0.7950032	0.0011136	0.4729099	0.0326336	0.0748609	0.7761734	0.4871533	0.0587873	0.2090286	0.4143984	0.0383180	0.3547822	0.7220925	0.0142252	0.1741625	0.0035626	0.4209718	0.2330376	0.4514206	0.6944888	0.0173583	0.3521363	0.4652844	0.1999745	0.7253188	0.5286568	0.6492142	0.6014036	0.5254160	0.3636672	0.6046645	0.5696543	0.6878686	0.6764404	0.7393516	0.0888058	0.4472283	0.0375898	0.2229590	0.0164605	0.7712903	0.0880090	0.0033498	0.1958288	0.4114829	0.4624621	0.3973487	0.1379150	0.8230701	0.2225580	0.5594865	0.4909426	0.0154634	0.6628454	0.2028321	0.6935381	0.2159171	0.0576301	0.7085825	0.0177818
150	0.7164332	0.0029962	0.4909803	0.0155736	0.1059270	0.7090939	0.4364770	0.0624675	0.1246910	0.3001805	0.0964326	0.3269847	0.8091807	0.0110468	0.2036963	0.0000000	0.4870070	0.1396358	0.5954585	0.7357000	0.0493327	0.5082210	0.5625764	0.2613983	0.8168378	0.5936593	0.7215010	0.6075927	0.5188823	0.3964662	0.6464551	0.7449570	0.6981759	0.7394694	0.5721784	0.0541680	0.5306306	0.0349041	0.2121807	0.0151765	0.6124628	0.0748835	0.0372688	0.0739722	0.2992974	0.4679464	0.4939208	0.1224372	0.6909075	0.1837201	0.6008888	0.4211935	0.0162052	0.5712462	0.1219729	0.6295441	0.1695022	0.0595678	0.7426695	0.0261317
200	0.7304974	0.0008731	0.4883452	0.0047185	0.0527852	0.7130636	0.4918219	0.0903424	0.1374242	0.3207987	0.0392821	0.3163291	0.6888569	0.0156812	0.2363230	0.0017962	0.4884269	0.1088652	0.6840311	0.7739396	0.1346279	0.4672471	0.5624995	0.3917211	0.7655062	0.5903214	0.7884770	0.4608808	0.4906040	0.3346612	0.6341064	0.7452715	0.5841193	0.6568615	0.7822896	0.0944747	0.5122760	0.0778004	0.2052002	0.0179173	0.6584732	0.0647388	0.0136878	0.0402071	0.2502429	0.3882868	0.5457509	0.0418704	0.9019706	0.0990220	0.7241235	0.4488244	0.0082137	0.5518125	0.1310537	0.5252647	0.1066046	0.0336849	0.7903246	0.0013522
250	0.7970539	0.0016007	0.5114650	0.0169380	0.0942981	0.6240544	0.5452427	0.0644733	0.1594554	0.3506498	0.0467081	0.3854658	0.7547045	0.0218801	0.2173449	0.0000000	0.5881148	0.1162440	0.5114869	0.6188885	0.1082390	0.4461794	0.6478686	0.3920272	0.7583415	0.5681282	0.5530302	0.6125977	0.5201322	0.5403464	0.7029331	0.7015353	0.4080262	0.7914746	0.7566059	0.1379761	0.5581647	0.0455136	0.1593932	0.0422826	0.8276938	0.1079422	0.0313527	0.0550145	0.2954212	0.2847024	0.5858103	0.0318715	0.7511121	0.0828709	0.5999820	0.4775079	0.0116745	0.6933737	0.0844535	0.5846068	0.1138655	0.0456394	0.8041641	0.0022452
300	0.8273840	0.0007708	0.5601599	0.0032671	0.0769430	0.6787609	0.5078132	0.0539842	0.2032017	0.2735179	0.0430324	0.3750256	0.6649373	0.0424730	0.2631896	0.0000487	0.5733463	0.1082413	0.7623204	0.7066460	0.1695521	0.5774244	0.6834925	0.3955075	0.7556972	0.5100852	0.6767946	0.6896931	0.5668389	0.4704049	0.7110860	0.7164775	0.6115679	0.7535555	0.7013953	0.0973179	0.6476231	0.0411753	0.1879936	0.0254807	0.7006148	0.0810739	0.0438135	0.0226904	0.2669603	0.2657496	0.5098302	0.0359726	0.7372193	0.0612740	0.6087015	0.4096733	0.0118673	0.6942003	0.1105760	0.5969701	0.0701005	0.0242286	0.7914520	0.0102886
350	0.5990302	0.0003597	0.4656300	0.0050290	0.0870238	0.6965794	0.4942660	0.0708438	0.1501324	0.2290812	0.0642912	0.3261458	0.7786552	0.0108458	0.2200184	0.0007020	0.5078790	0.1009711	0.7244964	0.6902086	0.1143505	0.5073275	0.5868563	0.4529630	0.6911858	0.4805507	0.6747788	0.6248551	0.6313214	0.3931290	0.6236496	0.6365498	0.6323838	0.8470245	0.5527346	0.0833283	0.5462893	0.0186388	0.1466080	0.0372125	0.6938065	0.0967159	0.0298694	0.0308682	0.2208478	0.2451449	0.4944143	0.0495814	0.6509693	0.0625072	0.6803694	0.5391526	0.0083549	0.6356885	0.0866613	0.5800323	0.1125720	0.0175339	0.7173788	0.0036474
400	0.7218849	0.0005544	0.5196495	0.0074679	0.0499661	0.6854474	0.5257083	0.0691159	0.1275953	0.2982055	0.1099200	0.2818413	0.7043709	0.0102623	0.3311961	0.0041251	0.5674678	0.1294836	0.6615967	0.7206776	0.0832774	0.3829439	0.7343232	0.5713699	0.4931681	0.6000442	0.7696336	0.5914770	0.5845387	0.3356227	0.6398021	0.7102328	0.5983793	0.6910935	0.6657185	0.1057464	0.5153208	0.0158721	0.1317095	0.0298068	0.6446528	0.1136823	0.0306025	0.0225981	0.3115853	0.2831483	0.4564346	0.0583327	0.8090754	0.0701826	0.5877590	0.4834060	0.0333200	0.5884048	0.0735340	0.6093209	0.0963869	0.0345025	0.7211492	0.0222827
450	0.7938514	0.0000197	0.5473044	0.0014965	0.1062761	0.8475541	0.4975173	0.0663772	0.1382307	0.2746844	0.0646238	0.2459252	0.5635620	0.0058799	0.1867174	0.0003571	0.5533911	0.1292286	0.7017720	0.6234363	0.1708399	0.4668837	0.5743724	0.4124118	0.6534579	0.5683654	0.8084944	0.5419615	0.5800778	0.3945998	0.6915162	0.8649569	0.6699474	0.8347327	0.5799228	0.1326012	0.5574213	0.0416976	0.2172204	0.0658057	0.7211356	0.0787313	0.0202394	0.0127805	0.2526864	0.3878966	0.4830690	0.0348359	0.7562501	0.0636440	0.6566412	0.5398270	0.0267170	0.7067212	0.1085154	0.6498231	0.0474315	0.0312646	0.7723376	0.0050863
500	0.8104540	0.0045746	0.5426742	0.0046188	0.0848605	0.7395222	0.5873201	0.0852372	0.2262997	0.3466477	0.0990818	0.2744777	0.6689408	0.0185866	0.1882057	0.0139032	0.5074008	0.1435726	0.6982723	0.6695949	0.1256051	0.5019880	0.6109048	0.4230500	0.6748119	0.5171392	0.8956830	0.5507522	0.4985785	0.3836863	0.6797019	0.8390886	0.6271547	0.7447107	0.6786237	0.0843993	0.5082054	0.0256933	0.1643277	0.0530028	0.6965542	0.0884728	0.0223790	0.0070376	0.2517075	0.4334363	0.5488965	0.0713875	0.7929280	0.0583449	0.5703771	0.5497941	0.0265594	0.6735324	0.1150516	0.8013267	0.0586902	0.0396137	0.7980477	0.0026831
550	0.8379172	0.0056528	0.5101793	0.1445398	0.0742456	0.6897754	0.2721955	0.0679154	0.1468092	0.5091752	0.0635368	0.2754565	0.7773019	0.0101696	0.2073971	0.0107941	0.5549276	0.7894508	0.5749826	0.7195648	0.0541294	0.4971678	0.5327432	0.3890270	0.4211175	0.5827515	0.7421832	0.5951974	0.2636834	0.3397711	0.6622925	0.2649872	0.3244884	0.7614204	0.3919053	0.1236610	0.5258127	0.0336962	0.7116431	0.0323757	0.3811578	0.0623845	0.0093042	0.1545429	0.2231710	0.4767242	0.1419228	0.0695506	0.6575287	0.1053807	0.2473384	0.6773094	0.0335469	0.7039122	0.7616981	0.8224555	0.1098945	0.4746894	0.5131999	0.0027058
