"Time"	G1	G2	G20	G10	G4	G17	G16	G9	G18	G94	G11	G98	G7	G6	G46	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G14	G13	G12	G15	G39	G41	G50	G51	G53	G52	G55	G21	G22	G42	G44	G49	G40	G45	G54	G47	G72	G67	G57	G43	G48	G61	G8	G95	G60	G58	G99	G59	G79	G81	G83	G82	G84	G89	G80	G88	G90	G91	G86	G85	G78	G77	G75	G93	G92	G69
400	0.5066902	0.1238582	0.6374578	0.1258759	0.4854913	0.3963780	0.3061105	0.4634424	0.2243645	0.2870758	0.1140045	0.4949733	0.0141444	0.3490781	0.0040134	0.7498281	0.0026120	0.0385739	0.7564846	0.6979759	0.0331194	0.4682272	0.5918777	0.4893837	0.5345119	0.0601666	0.4519974	0.0015831	0.1967999	0.5023800	0.6014950	0.0181260	0.3391973	0.4558116	0.2502523	0.4516707	0.5212588	0.5064864	0.3774564	0.5990811	0.7037143	0.2580541	0.5254234	0.2037362	0.5680213	0.6748665	0.4115608	0.5444379	0.3819931	0.6335046	0.6661451	0.2531214	0.2882336	0.6838446	0.1699309	0.2219038	0.7636136	0.6639199	0.3931720	0.0957151	0.0347543	0.0142958	0.0064422	0.0011676	0.3559375	0.4691334	0.2064288	0.5828347	0.1403159	0.0444285	0.5557983	0.1737472	0.0499200	0.4812340	0.7354829
450	0.3433551	0.1156113	0.7498823	0.0925217	0.4669517	0.3692529	0.3311134	0.5823533	0.2878832	0.3074999	0.1071053	0.7033594	0.0040676	0.2387755	0.0038469	0.7100216	0.0013103	0.0829178	0.6237560	0.7240437	0.0562265	0.5020997	0.6534474	0.4182792	0.4565796	0.0720829	0.5316782	0.0014901	0.1806237	0.3675993	0.7393703	0.0103652	0.4306301	0.4709751	0.1978986	0.4421189	0.5779780	0.5612999	0.3534463	0.5218808	0.6490515	0.2854320	0.4209017	0.1402137	0.7102849	0.5710274	0.3775467	0.5779911	0.2278572	0.6878085	0.5738081	0.2193291	0.3035682	0.7122479	0.2471956	0.2582895	0.6601947	0.7415851	0.2837768	0.0632739	0.0486800	0.0309894	0.0019246	0.0038485	0.4024862	0.4473385	0.2067825	0.6134271	0.1926005	0.0191643	0.5902821	0.1268431	0.0540287	0.3849625	0.7363226
500	0.3572995	0.0886261	0.7382167	0.0870282	0.3827874	0.3853285	0.4626569	0.6307120	0.1976580	0.2768060	0.1153598	0.4588472	0.0059652	0.3608111	0.0107205	0.6988538	0.0033383	0.0728294	0.7122061	0.5012225	0.0626375	0.5394175	0.6360362	0.5097669	0.5191694	0.0693365	0.4107436	0.0000000	0.1069083	0.4747269	0.6223891	0.0183095	0.4217102	0.4474257	0.2465415	0.4761019	0.5968422	0.5815490	0.3294431	0.6637224	0.6589086	0.3099960	0.4635020	0.1956298	0.6632229	0.6763715	0.3704148	0.4399445	0.2840264	0.6588841	0.6498234	0.2028842	0.2175407	0.7787547	0.3820285	0.3319928	0.5978549	0.6559729	0.3309645	0.0867923	0.0192313	0.0304684	0.0063290	0.0013059	0.4325172	0.4309871	0.1973656	0.6184842	0.1583488	0.0316393	0.6399451	0.1008756	0.0673315	0.3504771	0.6843934
550	0.4543387	0.1276993	0.8211161	0.0720584	0.4791108	0.4232972	0.3198423	0.5208129	0.2106288	0.6582901	0.1527879	0.5619471	0.0066607	0.3702015	0.0214249	0.7757225	0.0025735	0.0163464	0.6247679	0.5161104	0.0602723	0.4938601	0.3867292	0.5507812	0.4041868	0.1161430	0.6079394	0.2214737	0.2095255	0.5488350	0.7899492	0.1209002	0.2979624	0.5088715	0.2529988	0.4503798	0.5122816	0.5624462	0.4878915	0.4939288	0.6064569	0.2451613	0.4422317	0.0670678	0.6638157	0.8128294	0.3806960	0.3743880	0.1499789	0.6077468	0.4886789	0.0537610	0.3020602	0.1385382	0.6249919	0.5820927	0.4705883	0.7674190	0.2798660	0.0894624	0.0414865	0.0397189	0.0213703	0.0059454	0.1484710	0.5843904	0.2846935	0.5942648	0.1505224	0.0191922	0.4057402	0.2181345	0.0337648	0.4092756	0.5060474
600	0.4451180	0.1034682	0.6495669	0.1080231	0.4807593	0.4735979	0.3028247	0.5100464	0.1876487	0.4690240	0.1940483	0.6442896	0.0074438	0.3658282	0.0139587	0.7675531	0.0040804	0.0029908	0.7161391	0.5428493	0.0640995	0.4246871	0.3133902	0.4702226	0.5813838	0.1923879	0.7158145	0.2393140	0.1279052	0.4900550	0.6575749	0.1239979	0.1874993	0.4054381	0.1953819	0.4656560	0.4823807	0.5139117	0.3312833	0.4586882	0.6168033	0.3207953	0.4089869	0.0622539	0.6387767	0.7475486	0.3719908	0.4594242	0.0437573	0.6074323	0.6970590	0.0304864	0.4146176	0.0357320	0.5644152	0.6785819	0.5366888	0.6860416	0.4449929	0.0554920	0.1016590	0.0181883	0.0083928	0.0067322	0.0717053	0.6388480	0.1922553	0.6910358	0.1471046	0.0174728	0.3714502	0.3090347	0.0517883	0.4332753	0.4127744
650	0.3976131	0.0943514	0.8616345	0.0901762	0.3906971	0.3929409	0.3522075	0.5824425	0.2281463	0.7465299	0.2150173	0.8305863	0.0063661	0.3321060	0.0315664	0.7520591	0.0109425	0.0044567	0.6708001	0.6430368	0.0646245	0.5144022	0.3914854	0.5055884	0.4486849	0.1213048	0.6372783	0.1896694	0.1600060	0.4105828	0.6343963	0.1306408	0.1851288	0.4953646	0.2741142	0.3709742	0.5350147	0.5508957	0.4589979	0.5716574	0.6985560	0.2374408	0.4984928	0.0441081	0.7247374	0.6518858	0.3075703	0.4655822	0.0233833	0.5880266	0.6134174	0.0087702	0.4817667	0.0217492	0.6457792	0.5814792	0.5362626	0.5788135	0.5140762	0.0691759	0.0293872	0.0831044	0.0383544	0.0120114	0.0630983	0.6571072	0.2069720	0.6578407	0.1744157	0.0506667	0.4706656	0.3512241	0.0721186	0.4103053	0.3471855
700	0.3871808	0.1482636	0.7380055	0.1091134	0.4813084	0.5421983	0.2692831	0.5801386	0.2511131	0.7065145	0.2045091	0.7677606	0.0073099	0.3802350	0.0136225	0.6531770	0.0067101	0.0120510	0.5882946	0.5692833	0.0351409	0.5883174	0.2665220	0.5263565	0.5390687	0.1358140	0.7153479	0.1818127	0.1586244	0.4951236	0.6647918	0.1622848	0.0921285	0.5145359	0.1343811	0.4816227	0.5092671	0.6889044	0.4801149	0.4018203	0.5796496	0.2854685	0.5130666	0.0570715	0.7094822	0.7030122	0.4010455	0.4635508	0.0027595	0.4944231	0.6023553	0.0114732	0.3743859	0.0378446	0.6896538	0.8262025	0.6863188	0.7626350	0.5036651	0.0761990	0.0421050	0.0292209	0.0221525	0.0095925	0.0429537	0.7535617	0.1896029	0.6971107	0.1907373	0.0284085	0.4046072	0.3240136	0.0488079	0.3795692	0.3461901
750	0.4161195	0.1964832	0.7452124	0.1314012	0.4388578	0.5166675	0.3992207	0.5934776	0.3132776	0.7928745	0.1434969	0.7724806	0.0195196	0.3654150	0.0055927	0.5971814	0.0010155	0.0066125	0.6670035	0.7058869	0.0431307	0.7055988	0.3214491	0.4765823	0.4346214	0.2110339	0.7057821	0.2201060	0.1908299	0.3839332	0.7303653	0.1196743	0.0496123	0.4417966	0.1484685	0.5145145	0.4875160	0.6662224	0.4144517	0.3965128	0.6582669	0.2506038	0.4007222	0.0771337	0.7188471	0.6574888	0.3662020	0.5695288	0.0069846	0.5419015	0.5884298	0.0037917	0.4677027	0.0449896	0.6694252	0.6029201	0.6010474	0.6859087	0.6273708	0.0621785	0.0421733	0.0342479	0.0080443	0.0131869	0.0576440	0.6077531	0.2561943	0.6744474	0.1536451	0.0610541	0.3792712	0.3952712	0.0331525	0.4617478	0.3970464
800	0.4469823	0.1659566	0.6977962	0.1501537	0.4367398	0.3433190	0.3576436	0.5494919	0.1864848	0.7798366	0.1080901	0.7348814	0.0047217	0.4108772	0.0156420	0.7632182	0.0032556	0.0068391	0.6589244	0.7661126	0.0445229	0.5542813	0.2917724	0.4978921	0.5342671	0.2139049	0.7215122	0.2413014	0.1860946	0.4476260	0.6633783	0.1127565	0.0723834	0.3809047	0.1691553	0.4760585	0.3954521	0.5191017	0.4535557	0.3944513	0.7277304	0.2394170	0.4805307	0.0922784	0.7307982	0.6267691	0.2990983	0.4679901	0.0158642	0.6342000	0.5704515	0.0016156	0.4650869	0.0216788	0.5502296	0.7372647	0.7312572	0.6273348	0.5468786	0.0498364	0.0229783	0.0261398	0.0293052	0.0063264	0.0887178	0.6378486	0.2724722	0.6878775	0.1341926	0.0227154	0.3739192	0.3292364	0.0570856	0.5011447	0.4367609
850	0.4472384	0.1286806	0.7529420	0.2046743	0.5438635	0.4409258	0.3217176	0.5710196	0.2505742	0.6871160	0.1469276	0.6507762	0.0022709	0.3379104	0.0070785	0.6019891	0.0000923	0.0200177	0.7632808	0.7175694	0.0326842	0.5301003	0.2821150	0.5134199	0.4928566	0.2441479	0.6203594	0.2246208	0.1735106	0.4431075	0.5155432	0.1072331	0.0760868	0.4520733	0.1670790	0.4910095	0.4146247	0.6228726	0.2816735	0.4578714	0.6732458	0.2029298	0.4186221	0.0493575	0.6388187	0.6329994	0.3842013	0.4295713	0.0033779	0.6221391	0.6196861	0.0138174	0.4578306	0.0293968	0.6897318	0.6879122	0.6569714	0.5846795	0.4976364	0.0783305	0.0190531	0.0300765	0.0376817	0.0089226	0.0520985	0.7075770	0.2109042	0.7059311	0.1507037	0.0432750	0.3998138	0.3082112	0.0660240	0.4328117	0.4387550
900	0.3038101	0.1407485	0.7147018	0.1429457	0.4950616	0.4063532	0.3094542	0.5529008	0.2464340	0.7303388	0.1380767	0.6240750	0.0012294	0.3618478	0.0100717	0.6226919	0.0005091	0.0187500	0.6377498	0.7113970	0.0503188	0.5134051	0.3593835	0.4963211	0.4867545	0.2384926	0.7017319	0.1566725	0.1623192	0.4313989	0.6258106	0.0902195	0.0665301	0.4360166	0.1972037	0.4185049	0.4103619	0.5146478	0.3849912	0.4405882	0.6386166	0.2643547	0.4613859	0.1083560	0.6634751	0.5385253	0.3705064	0.4642876	0.0290135	0.6230891	0.6604932	0.0139226	0.4681533	0.0394728	0.6935883	0.7105784	0.7408272	0.6008756	0.5322457	0.0351559	0.0235607	0.0335264	0.0443048	0.0052744	0.0544271	0.7003799	0.2186011	0.6143834	0.1401054	0.0347920	0.3428270	0.4024716	0.0702619	0.3699369	0.3865601
950	0.4468073	0.1683479	0.7321154	0.1427113	0.4649050	0.4963935	0.3481295	0.5303145	0.2364201	0.6426207	0.1573613	0.5655451	0.0025299	0.3770828	0.0077417	0.7219500	0.0028817	0.0080714	0.7739449	0.5986328	0.0796112	0.4999839	0.3252809	0.4915751	0.4657074	0.2496833	0.6461903	0.2109396	0.2218790	0.4511754	0.6210703	0.1103012	0.2680533	0.3726603	0.2499188	0.3479117	0.5619442	0.5169378	0.3655152	0.4046196	0.6854617	0.3019197	0.5499103	0.0772709	0.6332925	0.6182479	0.4300857	0.5180772	0.0165681	0.5765493	0.6784985	0.0241963	0.4285550	0.0465088	0.5516561	0.6637889	0.6114864	0.6548443	0.4981942	0.1065798	0.0171598	0.0341682	0.0185230	0.0070081	0.0467136	0.6390454	0.2397837	0.6866829	0.1462280	0.0231489	0.4341987	0.3338931	0.0574974	0.4643192	0.3550358
1000	0.5540998	0.1443251	0.7000946	0.1372990	0.6126140	0.4269222	0.3728179	0.5027227	0.2080349	0.5962760	0.1408052	0.5488152	0.0153976	0.3664333	0.0008602	0.7223948	0.0081995	0.0023081	0.7761558	0.6885993	0.0814157	0.4648651	0.3144761	0.5045513	0.4189259	0.2550800	0.7324214	0.1837517	0.1352479	0.5479898	0.6082487	0.1304075	0.1970267	0.4434130	0.2492908	0.4054662	0.5960503	0.5012986	0.3898017	0.5040886	0.7227336	0.2698649	0.4700800	0.0512057	0.7050554	0.7379656	0.3358760	0.4958794	0.0167944	0.5880881	0.7490909	0.0144728	0.4531184	0.0208690	0.7326980	0.6460424	0.7263426	0.7957784	0.6029258	0.0901335	0.0318033	0.0327014	0.1241100	0.0136661	0.1112019	0.6638178	0.1950230	0.6566781	0.1371864	0.0361225	0.4389931	0.3718441	0.0407298	0.3863890	0.3887786

0	0.4703455	0.1252449	0.6522059	0.0891312	0.5045243	0.4739597	0.2808383	0.5980600	0.1598381	0.7570023	0.1299518	0.7802860	0.0032329	0.3442432	0.0151464	0.6411995	0.0017514	0.0082723	0.6508447	0.7621408	0.0966155	0.4521738	0.3990435	0.5250181	0.5007666	0.2871682	0.8134276	0.2143572	0.2011789	0.4278556	0.6074035	0.0990162	0.1342679	0.5166572	0.2817672	0.3919278	0.4471442	0.5422864	0.4025225	0.4629039	0.6514354	0.3252580	0.4371277	0.0680549	0.7115524	0.6800252	0.3592190	0.4852133	0.0069129	0.6137890	0.6627900	0.0022558	0.4581004	0.0231169	0.7105722	0.7448059	0.6063456	0.7350078	0.6054609	0.0789748	0.0456945	0.0451828	0.1950679	0.0123118	0.0855316	0.7003682	0.2181832	0.6614204	0.1772816	0.0440870	0.4274928	0.3552843	0.0300296	0.4114116	0.4222215
50	0.3642568	0.1586621	0.7203103	0.0434902	0.4011125	0.3394609	0.0837650	0.4525746	0.5293343	0.1519988	0.1651649	0.6742759	0.0086570	0.3265032	0.0455372	0.8126454	0.2224889	0.0077717	0.6683075	0.6810826	0.0659455	0.6358381	0.3858100	0.4274450	0.4789690	0.1928540	0.6850267	0.2390832	0.2433811	0.3939453	0.5920048	0.1560942	0.0901339	0.4284113	0.1585769	0.6656130	0.4878354	0.5191574	0.5241413	0.3651099	0.6391792	0.2905339	0.4570639	0.0543236	0.7637939	0.7374651	0.4113106	0.4388797	0.0194964	0.6317421	0.6778278	0.3675633	0.3897179	0.0144950	0.6645078	0.7452768	0.6404826	0.6831444	0.6448639	0.0874125	0.4310033	0.0641223	0.1842843	0.0098944	0.0789279	0.5762654	0.1305292	0.6888725	0.1522102	0.0273254	0.4312047	0.3179006	0.1783459	0.4797061	0.5391936
100	0.3296353	0.1848298	0.6985212	0.0329682	0.4457986	0.4129248	0.0434936	0.5969135	0.6384117	0.0942258	0.1809301	0.7540628	0.0277461	0.4280856	0.0497040	0.6253927	0.2607239	0.0062930	0.6736763	0.6260789	0.0629108	0.6629781	0.3059849	0.5913885	0.4003459	0.2014945	0.6096727	0.2201111	0.2699169	0.4072369	0.6092173	0.1531608	0.0761210	0.4195805	0.1663226	0.4565286	0.3988551	0.4582640	0.4599627	0.3993733	0.6565801	0.3071144	0.4109950	0.0647862	0.5148650	0.6201196	0.3503014	0.4345818	0.0098637	0.7010890	0.6010996	0.4851871	0.3011076	0.0256060	0.6012241	0.7488457	0.6526702	0.6540008	0.4751090	0.0897427	0.6329280	0.0306261	0.1752320	0.0054846	0.0749789	0.6151281	0.1701977	0.6752298	0.1127600	0.0220389	0.4017343	0.3403416	0.2849116	0.6252683	0.5792853
150	0.3818150	0.1726910	0.7445091	0.0350855	0.3853761	0.5661626	0.0382328	0.5950262	0.7362913	0.0802439	0.1603797	0.6846149	0.0055423	0.4956112	0.0525087	0.5601083	0.3055669	0.0039973	0.7224345	0.7550113	0.0681475	0.4572897	0.4388669	0.6630180	0.3995866	0.2743327	0.7496265	0.2837052	0.1858327	0.3948640	0.5955868	0.1032719	0.1213271	0.4848862	0.1790270	0.5723820	0.4156261	0.5078609	0.3467216	0.4526169	0.7063223	0.2824817	0.3734853	0.0726000	0.4635056	0.6106068	0.4643390	0.4337583	0.0075048	0.6963821	0.6375530	0.5964144	0.2608785	0.0284232	0.6675555	0.7384920	0.5808419	0.8246081	0.3088248	0.0824565	0.6852952	0.0355753	0.1875998	0.0006533	0.0766018	0.7239157	0.2259416	0.6114586	0.1647371	0.0524108	0.3720170	0.3773186	0.2448194	0.6542183	0.6163612
200	0.3975875	0.1885788	0.6586155	0.0390696	0.4910188	0.3853816	0.0822922	0.5560356	0.6045461	0.0861796	0.1529872	0.6824603	0.0049894	0.5191611	0.0746788	0.6844857	0.2287234	0.0143585	0.7118179	0.5497662	0.1168269	0.5603362	0.2759973	0.5907625	0.4841739	0.2026714	0.6250961	0.2093256	0.1531504	0.4407353	0.5908552	0.0835002	0.1061965	0.4853548	0.2041019	0.6623954	0.5594451	0.4283410	0.3952880	0.4213796	0.5592508	0.3118721	0.4405297	0.0351243	0.5813250	0.7243338	0.3739777	0.3909766	0.0075771	0.6797842	0.6710204	0.6224599	0.1400586	0.0251408	0.6751933	0.6354999	0.6170275	0.7173766	0.3805875	0.0389776	0.6843420	0.0513966	0.1746999	0.0000927	0.1104751	0.7279616	0.1849318	0.7636117	0.1019677	0.0082502	0.3718891	0.3538953	0.1726035	0.5636689	0.7628973
250	0.4373730	0.1547968	0.6726095	0.0244598	0.5175178	0.4628939	0.0599756	0.6869805	0.6498591	0.0698729	0.2020820	0.6530286	0.0026869	0.4812039	0.0693849	0.7618060	0.1938375	0.0056307	0.6887733	0.6850165	0.1206212	0.4451477	0.4183578	0.5151918	0.5519709	0.2133520	0.6312810	0.2040675	0.0911897	0.5054475	0.7186320	0.0668095	0.1620329	0.4906882	0.1854409	0.6359129	0.5404527	0.5897656	0.4321591	0.4985784	0.6188309	0.2835348	0.5028694	0.0850792	0.4896528	0.7370510	0.4274387	0.5562081	0.0180961	0.5828536	0.7205924	0.6077174	0.0783052	0.0097232	0.7030541	0.7092829	0.5972652	0.6297880	0.2366817	0.0703747	0.7780051	0.0740497	0.1414538	0.0001892	0.0866558	0.6563715	0.2163813	0.6478390	0.1790359	0.0302092	0.3701885	0.4174200	0.3090035	0.5968021	0.6743694
300	0.3756001	0.0913876	0.7042248	0.0119099	0.4151689	0.5019124	0.0385162	0.6423302	0.6512567	0.0466360	0.2114978	0.7937926	0.0086137	0.6087577	0.0898100	0.7269073	0.3225213	0.0099060	0.6998160	0.8722840	0.1839786	0.6534955	0.3473174	0.4004761	0.5422905	0.2016641	0.7152925	0.1795145	0.1473414	0.4503509	0.6485533	0.1749104	0.1259154	0.3496823	0.1977594	0.6214728	0.5673744	0.5457536	0.3736044	0.3639342	0.5945177	0.2613526	0.4997713	0.0433315	0.4622027	0.7316946	0.4535992	0.3880223	0.0121749	0.6969527	0.6911853	0.5932239	0.0831570	0.0199774	0.6694096	0.8276637	0.6735456	0.7117213	0.1458579	0.1040786	0.7082826	0.0316100	0.1433329	0.0001058	0.0661463	0.6035310	0.2179583	0.7344900	0.1861691	0.0131559	0.4024663	0.3477330	0.2869675	0.6854378	0.7125781
350	0.4728738	0.1352371	0.7127156	0.0340179	0.3938804	0.3469723	0.0505484	0.5583531	0.5651782	0.0667952	0.1749962	0.7714621	0.0121611	0.5511781	0.1328312	0.7195907	0.2601502	0.0144674	0.6026460	0.6097870	0.1923119	0.6609808	0.3290123	0.5166694	0.4250483	0.2135971	0.7117235	0.2190490	0.1441183	0.4525792	0.5801255	0.1732656	0.0601541	0.3629573	0.1767183	0.6100600	0.4073193	0.4827528	0.4176568	0.3938949	0.7115868	0.2670892	0.3580847	0.0753002	0.5602289	0.7130645	0.4481562	0.4330629	0.0066350	0.6687910	0.6016723	0.5313220	0.0514227	0.0135513	0.5939143	0.6138161	0.5923781	0.6707462	0.0804384	0.0851829	0.7934153	0.0212524	0.1629224	0.0001169	0.0586320	0.6561490	0.2322451	0.5771078	0.1670259	0.0240303	0.3734355	0.2716167	0.2508303	0.7465185	0.7019815
400	0.4971639	0.1556561	0.7576165	0.0357837	0.3884440	0.4067942	0.0843532	0.5057311	0.6071546	0.0617510	0.1371924	0.7008220	0.0053127	0.4856649	0.0663548	0.6202942	0.2549889	0.0064953	0.7800132	0.6897036	0.1296593	0.5420365	0.2784656	0.5308647	0.4620908	0.2356856	0.6749607	0.2086405	0.1699325	0.3173116	0.6398999	0.1388473	0.1259298	0.3440154	0.2155382	0.4858742	0.4225123	0.5564507	0.3819480	0.3894483	0.5692504	0.3078661	0.4129875	0.0534628	0.5221805	0.6082165	0.4435423	0.5384264	0.0364774	0.5603585	0.6382644	0.5056789	0.0484315	0.0184454	0.5695161	0.7436322	0.6437556	0.6650132	0.0340456	0.0838064	0.6456549	0.0677168	0.1389044	0.0006234	0.0656787	0.5509796	0.2462933	0.7676573	0.2019748	0.0095667	0.4516912	0.2588283	0.2821745	0.6847311	0.6164325
450	0.4441013	0.0977599	0.5493008	0.0193040	0.3475959	0.4163966	0.0924268	0.5337634	0.6423470	0.0720615	0.1571637	0.6406395	0.0134413	0.6773668	0.0643456	0.6878342	0.2477766	0.0093478	0.7344680	0.7734878	0.2081953	0.5776072	0.3523367	0.4935552	0.4452342	0.2190741	0.7163365	0.1822025	0.2563410	0.4217867	0.6911116	0.1257273	0.0909540	0.4932875	0.1679960	0.5788723	0.5750030	0.5906187	0.3797004	0.3455453	0.6330299	0.2963276	0.4429839	0.0701264	0.6187711	0.7265867	0.4222888	0.4425837	0.0058699	0.4809857	0.7163667	0.6417322	0.1209370	0.0147042	0.6195547	0.5770298	0.6792713	0.6884100	0.0368350	0.0776623	0.6649219	0.0444130	0.1540967	0.0001490	0.1304932	0.6408182	0.1826884	0.6486352	0.1527066	0.0105120	0.3226175	0.3494413	0.2138852	0.7155148	0.6024858
500	0.3932983	0.1010667	0.5723316	0.0064258	0.4135153	0.5245220	0.0272563	0.5625462	0.6485852	0.0616313	0.1081273	0.6757763	0.0072407	0.5347288	0.0660548	0.5540877	0.3508148	0.0208057	0.6502096	0.6744765	0.2074520	0.6048072	0.3489034	0.5116026	0.5115238	0.1362775	0.8007559	0.2175501	0.2077194	0.5466611	0.5776976	0.1477684	0.1146882	0.3898350	0.1623618	0.6133392	0.6466204	0.4848696	0.3015562	0.3020417	0.6157347	0.2394149	0.4353092	0.0501921	0.7166274	0.7261702	0.4133198	0.4479514	0.0103822	0.5422010	0.7938847	0.6242680	0.0731354	0.0395307	0.7584524	0.7081215	0.6470103	0.6164575	0.0272105	0.0975766	0.5887687	0.0272809	0.1823503	0.0001291	0.0495503	0.7083803	0.2389111	0.6988376	0.1829082	0.0521538	0.3324689	0.2815690	0.2112834	0.5702051	0.6777226
550	0.3954134	0.1326301	0.6654620	0.0803792	0.5330381	0.3840255	0.2209385	0.5600837	0.3043456	0.5444653	0.1430771	0.6293825	0.0069987	0.5700381	0.0357437	0.7290901	0.1826913	0.0089932	0.6281003	0.5514006	0.1150906	0.6879154	0.3314313	0.4367898	0.4109975	0.2037384	0.8399701	0.2242465	0.2030237	0.3641218	0.4842802	0.1713196	0.1128754	0.3798463	0.2357081	0.4973612	0.4294726	0.5711917	0.3133347	0.3608375	0.6472089	0.3004356	0.4441207	0.0583419	0.6553063	0.5917842	0.3638931	0.4318379	0.0091674	0.6322823	0.5959891	0.1759031	0.1570677	0.0340123	0.7520023	0.6741596	0.6652360	0.7761092	0.1558045	0.1319253	0.2518142	0.0291144	0.0372751	0.0028720	0.0669085	0.5281220	0.1252841	0.8134275	0.1484407	0.0311830	0.3848984	0.3127072	0.1022700	0.4980124	0.6155251
600	0.4925801	0.1154985	0.5804724	0.0835774	0.4863743	0.3791633	0.3502340	0.5848274	0.2000882	0.6337279	0.1453955	0.5809253	0.0030478	0.6052540	0.0229041	0.7624599	0.0348390	0.0062641	0.7297063	0.5525644	0.0933383	0.5274435	0.2959987	0.5457112	0.5203001	0.1510225	0.7053782	0.1890773	0.1992494	0.5163645	0.6067384	0.1445011	0.1295098	0.4247223	0.1827428	0.4603324	0.5329542	0.4615156	0.3469529	0.3711782	0.5567714	0.2838485	0.4532163	0.0974646	0.7551711	0.6844456	0.4880365	0.5670689	0.0276403	0.5089967	0.5355353	0.0440225	0.2524674	0.0273555	0.7578498	0.6268778	0.6381625	0.7623129	0.3474715	0.0582652	0.0761738	0.0287928	0.0126607	0.0141680	0.0638496	0.7493621	0.1543698	0.5671577	0.1353197	0.0371649	0.3547465	0.3755501	0.0375052	0.4683346	0.4444954
650	0.3445731	0.1473162	0.6289724	0.1288365	0.5479640	0.4315667	0.3497390	0.5990861	0.2696652	0.6045978	0.1414476	0.6771571	0.0122104	0.4621827	0.0136960	0.8945583	0.0139503	0.0094422	0.6519840	0.4922279	0.0878261	0.6107129	0.2887891	0.4528688	0.5121453	0.2311993	0.6441445	0.2142373	0.2171263	0.3844193	0.6172494	0.1199119	0.0636108	0.4001120	0.2258884	0.4141503	0.4836423	0.6358417	0.3584008	0.3255168	0.6158095	0.3361369	0.5464800	0.0885552	0.6953187	0.6177610	0.2277136	0.4758645	0.0044533	0.6073808	0.5779310	0.0294258	0.3712345	0.0305747	0.5730324	0.6456580	0.5787576	0.6745401	0.2755177	0.0521823	0.0405249	0.0782682	0.0090088	0.0138180	0.0520406	0.6993868	0.1641885	0.6484422	0.0932093	0.0232984	0.3108874	0.3438461	0.0370229	0.3985313	0.3611933
700	0.4055353	0.1283545	0.5034718	0.1367393	0.4413632	0.4406672	0.3272452	0.4184499	0.2532026	0.7382223	0.1789600	0.6614837	0.0080494	0.3869366	0.0165587	0.5810398	0.0019863	0.0117242	0.6378438	0.7547090	0.0934358	0.7314869	0.3067594	0.5258432	0.4558374	0.2208115	0.6099844	0.2159187	0.2391001	0.4223340	0.6584959	0.2224354	0.1082289	0.3765441	0.1221984	0.4390901	0.4886098	0.6695930	0.3929700	0.4626334	0.6218396	0.2617908	0.5283824	0.0824550	0.5931350	0.6975226	0.4494750	0.5230466	0.0138032	0.5250768	0.5743337	0.0089138	0.4667199	0.0134535	0.7704927	0.6709029	0.4635901	0.5579433	0.3249031	0.1076220	0.0297660	0.0378643	0.0137781	0.0201147	0.0987415	0.7693381	0.2076508	0.6360706	0.1463404	0.0503917	0.4743015	0.2762706	0.0524250	0.3760760	0.4031524
750	0.4882521	0.1512563	0.7794650	0.1047260	0.3630845	0.4078300	0.3647376	0.5968882	0.2655031	0.8926321	0.1882668	0.6107907	0.0139029	0.3891343	0.0088451	0.6561087	0.0044659	0.0056616	0.7273215	0.6031074	0.0616728	0.5134288	0.2603163	0.4429811	0.4788775	0.2529641	0.7125657	0.2659047	0.2328456	0.4099437	0.6605646	0.1227064	0.1048335	0.4219688	0.1387522	0.3997522	0.4587417	0.5154501	0.3670930	0.4055347	0.7161075	0.2379320	0.5431093	0.0706521	0.6438795	0.7726965	0.3062895	0.4289865	0.0391322	0.5701190	0.5315961	0.0051052	0.4134086	0.0297689	0.6210127	0.6957858	0.7039048	0.8044739	0.6036857	0.0974737	0.0333378	0.0469349	0.0451904	0.0039159	0.0644011	0.5215793	0.2944011	0.7094555	0.1444640	0.0282755	0.3642380	0.3242293	0.0434799	0.4890889	0.4231140
800	0.4601036	0.1124385	0.5963099	0.1675374	0.4776074	0.3905170	0.3188792	0.5591016	0.3195388	0.6822111	0.1501856	0.7571113	0.0030496	0.3289915	0.0111225	0.6372363	0.0009578	0.0111201	0.7344661	0.5669803	0.0650546	0.4274583	0.3400241	0.4864391	0.3849545	0.2011661	0.7041531	0.2327148	0.1654305	0.4981433	0.6131965	0.0928164	0.1079944	0.4388403	0.1791708	0.4244729	0.5138220	0.5531506	0.3349544	0.3733933	0.7315995	0.3066264	0.4642104	0.0898829	0.7636822	0.6841525	0.3998516	0.5051822	0.0040692	0.5785987	0.6083291	0.0051497	0.5014783	0.0082304	0.7080405	0.7010552	0.6401646	0.8113237	0.4744285	0.0904543	0.0334741	0.0402818	0.0377914	0.0119850	0.0797630	0.6234002	0.1907150	0.6722788	0.1158275	0.0268775	0.3166275	0.4596014	0.0907968	0.4436096	0.2941456
