"Time"	G1	G3	G8	G4	G7	G83	G6	G89	G85	G5	G88	G54	G87	G86	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G22	G23	G80	G82	G58	G51
600	0.0532672	0.1010110	0.6338579	0.0691360	0.3820194	0.6662575	0.0547202	0.1711809	0.2207249	0.2113715	0.7820792	0.2903029	0.0140592	0.0273867	0.5912926	0.2280603	0.2445146	0.6094483	0.5811628	0.6766038	0.3834083	0.7086858	0.4884604	0.1554093	0.8424022	0.7051597	0.3892336	0.0431590	0.6804302	0.2556930
650	0.0372070	0.0464823	0.6378673	0.0439668	0.4884554	0.6521378	0.1242153	0.0961474	0.2965869	0.3167410	0.5688695	0.3833947	0.0378594	0.0830776	0.7083040	0.2237387	0.1557329	0.6010991	0.4794570	0.6170640	0.4554764	0.7450196	0.4555561	0.2392464	0.7435429	0.6012836	0.3680787	0.0163515	0.7667469	0.2487531
700	0.0301443	0.0348958	0.5576583	0.0507318	0.5019248	0.9198323	0.3410531	0.1458884	0.3156537	0.3076313	0.5040138	0.3270840	0.0557939	0.0743527	0.7260291	0.2472792	0.1136504	0.5882891	0.5918944	0.6528515	0.4032433	0.7323380	0.4519373	0.1933375	0.7230661	0.6954289	0.4012842	0.0094905	0.8771350	0.1712851
750	0.0920550	0.0408248	0.6045448	0.0591112	0.7362717	0.6500871	0.4037530	0.2192066	0.4091212	0.2768960	0.3554409	0.4123804	0.0640633	0.0705108	0.5730603	0.3123867	0.0727135	0.5692910	0.4122946	0.5646878	0.4727400	0.8545611	0.3529672	0.2101324	0.6922800	0.6400679	0.3618252	0.0009014	0.7291243	0.2165055
800	0.0394176	0.0453904	0.6339325	0.0656374	0.7250496	0.6113784	0.2253532	0.2418471	0.4581479	0.2551971	0.3524911	0.4920928	0.0716994	0.1097714	0.6804769	0.2696673	0.0875922	0.5797178	0.5027473	0.4198088	0.4531520	0.5638631	0.6073400	0.1785514	0.7601886	0.6763624	0.3020655	0.0196036	0.5558799	0.3096303
850	0.0282537	0.0375708	0.5462334	0.0258510	0.6286089	0.6689358	0.1505718	0.1842757	0.4214119	0.3121901	0.2958473	0.3684097	0.1086263	0.0788976	0.5638743	0.2871272	0.0348889	0.5336592	0.4827701	0.5717311	0.3858931	0.8096459	0.5407797	0.1662955	0.6428379	0.7475064	0.3865796	0.0045825	0.6768940	0.2707911
900	0.0416263	0.0240574	0.6578650	0.0728718	0.5648331	0.6115023	0.3033887	0.1595819	0.4432543	0.4379511	0.4487777	0.3181154	0.0670270	0.0928145	0.5500548	0.3688554	0.1026249	0.5349722	0.6652862	0.5585497	0.5233283	0.7139438	0.3551465	0.1793457	0.7672641	0.6499962	0.3799113	0.0119886	0.7167898	0.1898462
950	0.0414201	0.0388024	0.5548919	0.0749058	0.5774013	0.5262489	0.4317738	0.1159428	0.5315981	0.3757626	0.3172257	0.3795412	0.1013828	0.0901462	0.5593558	0.4013927	0.0952199	0.5268135	0.6044604	0.5097106	0.4033984	0.6771555	0.5911036	0.1177521	0.7493637	0.8339112	0.5045182	0.0146950	0.6290660	0.1910761
1000	0.0638389	0.0457664	0.6114458	0.0965593	0.7485039	0.5859857	0.3367002	0.1151786	0.5993659	0.3167915	0.2603613	0.3332097	0.1386083	0.0588777	0.5731981	0.3627079	0.0731987	0.5299343	0.5556305	0.4731826	0.4597061	0.7369661	0.4505039	0.2098385	0.6773728	0.6329710	0.3381139	0.0062194	0.8583653	0.2447837

0	0.0172481	0.0368054	0.6377641	0.0314891	0.5375612	0.6061251	0.5193173	0.2362177	0.5189483	0.3844985	0.3557471	0.3579307	0.1289223	0.0842832	0.4949736	0.3532282	0.0751823	0.6629677	0.4801406	0.5547877	0.5400018	0.6550019	0.5902273	0.2471301	0.6791737	0.7111075	0.3551931	0.0207370	0.6988306	0.3153291
50	0.0215710	0.0515727	0.2250601	0.0692016	0.2730293	0.5270871	0.4129431	0.2377743	0.4185254	0.3873738	0.3667192	0.3691770	0.0414792	0.3668911	0.5982277	0.2555713	0.0488265	0.7081943	0.3587232	0.5300935	0.3127286	0.4874231	0.5703890	0.3304536	0.5881007	0.8245371	0.1191900	0.0030646	0.6865713	0.5106506
100	0.0161843	0.0177899	0.1161959	0.0445732	0.1383950	0.6587345	0.6628948	0.1974898	0.5575495	0.4555243	0.2549456	0.4274629	0.0912246	0.4302348	0.5191571	0.3267374	0.0629757	0.7094622	0.3521636	0.6700862	0.2639182	0.5477671	0.5549394	0.2684084	0.7761881	0.6466901	0.0472395	0.0017454	0.6900323	0.2987136
150	0.0027596	0.0340004	0.0341103	0.0456820	0.1348749	0.4924683	0.6297641	0.1769217	0.6548306	0.4504784	0.2976053	0.3300784	0.1731426	0.4624604	0.7093243	0.4207224	0.0602760	0.7218910	0.2317323	0.4306392	0.2675525	0.6788965	0.4960548	0.2369384	0.6655666	0.7164165	0.0857019	0.0000602	0.6944878	0.3509393
200	0.0076384	0.0167745	0.0233869	0.0555629	0.0673885	0.4159943	0.5677813	0.1820733	0.7016487	0.4121324	0.1945106	0.3120282	0.2293467	0.4715086	0.5349419	0.4422117	0.0483051	0.6787676	0.3422604	0.4357760	0.3332401	0.8492590	0.5118900	0.1966916	0.8603572	0.8027724	0.0651756	0.0005443	0.6898440	0.4211872
250	0.0199201	0.0228267	0.0201248	0.0395152	0.0402891	0.3933254	0.6676543	0.1824710	0.6595535	0.4926444	0.2373255	0.3632842	0.2245793	0.4807221	0.5121007	0.4619761	0.0537700	0.7147649	0.3132784	0.5151495	0.3442794	0.6287852	0.4642989	0.2063131	0.8454832	0.7328647	0.0510520	0.0007148	0.6198417	0.2401788
300	0.0141640	0.0434300	0.0368494	0.0876383	0.0329895	0.3982308	0.7223308	0.2319962	0.6088769	0.4696877	0.2348109	0.3354280	0.2249206	0.4234565	0.3605462	0.4697649	0.0376524	0.7872358	0.3184193	0.4531970	0.3689798	0.7165835	0.4647343	0.2561632	0.7541734	0.6948378	0.0700360	0.0020107	0.6887704	0.2734738
350	0.0135893	0.0191927	0.0133545	0.0899982	0.0628523	0.3373808	0.6515351	0.1475515	0.6898258	0.4692547	0.1444355	0.4079670	0.2378596	0.3570229	0.4863719	0.4799280	0.0868046	0.7285998	0.2234833	0.4793050	0.2554136	0.6065379	0.4457553	0.1998982	0.7263566	0.6784533	0.0789892	0.0001885	0.7127928	0.3921327
400	0.0200669	0.0356210	0.0164520	0.1086073	0.0773709	0.4662216	0.6861059	0.2413525	0.6626896	0.4290033	0.2705426	0.4808054	0.2063310	0.4120496	0.4349367	0.4927644	0.0561028	0.6874944	0.2692761	0.4476692	0.2927131	0.7817836	0.5400090	0.2372935	0.6709427	0.5836988	0.0541742	0.0000000	0.6136777	0.3564189
450	0.0117968	0.0155346	0.0211383	0.0585434	0.0468080	0.3373943	0.6264804	0.2204583	0.6464706	0.4447731	0.2679584	0.4633388	0.1696965	0.4163667	0.4820816	0.4906016	0.0733595	0.6810014	0.2541646	0.4051632	0.3755924	0.7864483	0.5673377	0.1995504	0.7022866	0.7616538	0.0782423	0.0002881	0.8609979	0.3363542
500	0.0300793	0.0555482	0.0062717	0.0478632	0.0824769	0.3597447	0.7298195	0.2694590	0.7057617	0.4900700	0.2309037	0.4013688	0.1498770	0.4796828	0.4901546	0.3954936	0.0541881	0.6404009	0.2794069	0.3912460	0.3368584	0.6286937	0.6133094	0.2220161	0.6098588	0.5724968	0.0988005	0.0002106	0.6504256	0.4350693
550	0.0648603	0.0265928	0.3153805	0.0539744	0.4806534	0.4403039	0.6949987	0.3413902	0.6293948	0.4495789	0.2070432	0.4045948	0.2235789	0.1674066	0.5074646	0.4791456	0.0541909	0.6993202	0.4544018	0.4587218	0.4280354	0.6299791	0.4795452	0.3125542	0.6955535	0.6957854	0.3801949	0.0044303	0.6961098	0.5794798
600	0.0591045	0.0470145	0.4987776	0.0557974	0.6471763	0.3918178	0.3030983	0.4123461	0.5311304	0.3256205	0.2485519	0.5294314	0.1817398	0.1030993	0.5416591	0.4039477	0.0305475	0.6538588	0.4939346	0.6004889	0.4178260	0.7354857	0.5673887	0.2404957	0.7240310	0.7108110	0.3570001	0.0061836	0.8303593	0.4727066
650	0.0253587	0.0418701	0.6318644	0.0733891	0.6417445	0.5357582	0.1669717	0.2662159	0.6607134	0.3518251	0.2345530	0.4454033	0.1079150	0.0935835	0.6057051	0.3426935	0.0530861	0.5255962	0.5544137	0.4345252	0.5067600	0.7683133	0.4992420	0.2314065	0.7511428	0.7420117	0.3752599	0.0103474	0.6517543	0.3409846
700	0.0239213	0.0330552	0.6754517	0.0532904	0.6076209	0.7195185	0.1946939	0.3213689	0.4872494	0.4479671	0.3651163	0.4006999	0.0789652	0.0818989	0.5599688	0.2546022	0.0395871	0.5987741	0.4495478	0.4025969	0.4457399	0.6855369	0.5059170	0.2485838	0.6707713	0.6530802	0.2805545	0.0156160	0.6253994	0.2603046
750	0.0338663	0.0478829	0.6792994	0.0433138	0.5669119	0.6681671	0.1798138	0.2822665	0.4551334	0.3018548	0.3950268	0.4925040	0.0659194	0.0785640	0.6512866	0.2301630	0.0796992	0.5820746	0.6122523	0.4441368	0.5725675	0.7467390	0.5619416	0.2753867	0.7985999	0.5845944	0.3734026	0.0069218	0.7418102	0.3744334
800	0.0590355	0.0560359	0.6097322	0.0571151	0.7949492	0.8131820	0.3419420	0.2787617	0.5035326	0.3000322	0.3321170	0.4305591	0.0630383	0.0825996	0.7186619	0.1536978	0.0558558	0.5331914	0.5696542	0.6098987	0.4054025	0.6031434	0.5472740	0.2041277	0.8244138	0.6962991	0.4500188	0.0235041	0.7418191	0.4250752
850	0.0238141	0.0296404	0.5862505	0.0948214	0.6436495	0.5759657	0.2800152	0.2985781	0.6573570	0.3306647	0.3423862	0.3871258	0.0420345	0.0832939	0.5712016	0.2355332	0.0624407	0.5677500	0.6573957	0.4878239	0.4982161	0.6456014	0.5234850	0.2274372	0.6881532	0.7139691	0.3928142	0.0158715	0.7463182	0.3656325
900	0.0327383	0.0304295	0.6050679	0.0510228	0.6689649	0.5479092	0.1457501	0.3192592	0.5244374	0.3152916	0.4744509	0.3731213	0.1021068	0.0711860	0.6320214	0.2676278	0.0770725	0.6096376	0.5553019	0.5296855	0.4014322	0.6317794	0.5250456	0.2140521	0.6545396	0.7296786	0.2827160	0.0190194	0.6984620	0.3016416
950	0.0426906	0.0413742	0.5301261	0.0667989	0.5795856	0.7363147	0.1977064	0.1319977	0.5545062	0.3942619	0.5085676	0.4602789	0.0460613	0.1051266	0.6230497	0.2563676	0.0778086	0.5627077	0.5370828	0.6008110	0.4786717	0.7231358	0.6222893	0.1761164	0.7958188	0.6617732	0.2613449	0.0194620	0.7479368	0.3424174
1000	0.0248588	0.0156634	0.7425238	0.0661570	0.5110513	0.7355854	0.1562182	0.1984802	0.4910122	0.3460912	0.4321827	0.3178391	0.0615115	0.1195684	0.5895258	0.2351142	0.0543084	0.6205417	0.5252111	0.5367086	0.5443413	0.8064955	0.5385162	0.1476935	0.6569028	0.6294184	0.4025457	0.0081534	0.6702191	0.2224787

0	0.0334245	0.0440582	0.7330258	0.0520657	0.6881844	0.6271646	0.4809200	0.2022518	0.5366383	0.4612645	0.3301348	0.4223352	0.1791963	0.0806639	0.5753535	0.3469504	0.1254869	0.6459851	0.5428094	0.5919949	0.4244148	0.6960890	0.6157814	0.1403907	0.7654356	0.6659011	0.3310334	0.0106240	0.6872161	0.3050769
50	0.0135465	0.4547404	0.6042144	0.3534581	0.6966894	0.4775862	0.2261337	0.1922266	0.5417194	0.4757865	0.3450672	0.3664406	0.0861746	0.3924011	0.4681845	0.4637815	0.0212709	0.6669837	0.6238484	0.3986881	0.4272169	0.7177002	0.4791897	0.2044614	0.2958221	0.7451806	0.3093117	0.0116984	0.7542834	0.3809805
100	0.0268096	0.5244102	0.6337819	0.5420924	0.7282168	0.4047223	0.3822707	0.2631493	0.5004575	0.5019829	0.3968189	0.3834742	0.0491087	0.5401587	0.4594457	0.4490418	0.0047940	0.5233218	0.4909645	0.4928187	0.6010255	0.6459490	0.5534026	0.2592784	0.1139804	0.7755706	0.3329302	0.0189802	0.6594233	0.4136939
150	0.0184466	0.5573665	0.6340725	0.5327079	0.6222959	0.4189600	0.4742175	0.2798850	0.4259191	0.5917825	0.2914647	0.4753578	0.0821183	0.4685204	0.5021445	0.4702157	0.0012916	0.7268758	0.4467295	0.4060709	0.4932839	0.6065690	0.5381158	0.2082166	0.0571206	0.7450652	0.3362850	0.0093536	0.6892124	0.4131795
200	0.0258499	0.5158704	0.6519074	0.6809339	0.7691539	0.4440704	0.5097132	0.3902900	0.4523730	0.6843940	0.2544133	0.4879853	0.1332612	0.6693580	0.4732422	0.4790082	0.0001201	0.6233827	0.5036016	0.5166735	0.5187171	0.7419354	0.4677972	0.2234614	0.0234866	0.6672067	0.3333342	0.0118158	0.6199624	0.4063717
250	0.0057878	0.5033890	0.6794521	0.6540594	0.7419200	0.3102117	0.5737713	0.3121815	0.4052656	0.6756947	0.2355540	0.4942969	0.1672728	0.6695292	0.4927048	0.5790092	0.0000000	0.6152578	0.4452249	0.3467892	0.5017814	0.6745140	0.5025830	0.2396382	0.0574306	0.5729581	0.3770543	0.0143109	0.7447347	0.4964434
300	0.0185786	0.5750394	0.6317938	0.5201072	0.6914672	0.2999286	0.5609153	0.4072341	0.4110383	0.6345053	0.2142570	0.5841121	0.1904727	0.6812236	0.3855470	0.4924229	0.0000770	0.4764800	0.4152409	0.3634617	0.5197057	0.6566719	0.5668201	0.2612677	0.0648667	0.7082498	0.3247595	0.0077340	0.6242221	0.3806847
350	0.0075700	0.6398981	0.5373122	0.6752960	0.6838119	0.1978014	0.5355678	0.4547082	0.5527048	0.7175798	0.2091561	0.5046603	0.1383454	0.6002128	0.4389767	0.4216323	0.0001034	0.7218331	0.5204461	0.3775302	0.5026255	0.7532774	0.5346172	0.2914685	0.0500850	0.7454426	0.3620932	0.0133365	0.7386930	0.4014098
400	0.0093407	0.5312754	0.5567412	0.5459895	0.7267646	0.2077645	0.6451474	0.3364055	0.3300008	0.6903060	0.2545836	0.5285667	0.1375616	0.6306726	0.5144497	0.5316775	0.0006146	0.6513143	0.3941143	0.5158431	0.5746134	0.5827429	0.6035554	0.3736276	0.0685668	0.6449073	0.3652650	0.0165767	0.6839407	0.5136921
450	0.0140935	0.5968187	0.6362709	0.5955957	0.6911999	0.2285626	0.5039959	0.3839333	0.4160469	0.5669054	0.2510759	0.5945820	0.1024601	0.5721634	0.5783236	0.4702074	0.0003364	0.6410861	0.3331199	0.4839685	0.4550896	0.6221651	0.5327213	0.3000885	0.0308536	0.7539059	0.3752503	0.0128328	0.8453938	0.5386433
500	0.0091029	0.5356304	0.5986065	0.5155150	0.6888690	0.2252237	0.6007097	0.4291336	0.4258858	0.6251811	0.2523281	0.5528912	0.1499830	0.6275626	0.4711837	0.4978806	0.0000014	0.7600610	0.3635892	0.4283228	0.5029829	0.8387096	0.5666826	0.3549642	0.0524300	0.9714713	0.3461117	0.0228574	0.8695660	0.5136306
550	0.0183559	0.1739361	0.7315848	0.2626153	0.5703011	0.2702187	0.6527777	0.3473909	0.6706361	0.5492726	0.2678490	0.5092879	0.2100674	0.2285165	0.4800732	0.4567709	0.0627230	0.7090196	0.4575822	0.4897957	0.5220112	0.6870947	0.5334890	0.2487282	0.4521710	0.8177662	0.4013936	0.0060770	0.6437466	0.5629022
600	0.0328050	0.1118269	0.7403586	0.1115217	0.7447375	0.3203094	0.3994947	0.4121697	0.6040546	0.4735454	0.1952926	0.5749874	0.2076713	0.1843275	0.4846950	0.3697427	0.0635551	0.7746390	0.4951777	0.3661623	0.5941178	0.7504756	0.4876170	0.2979336	0.7118928	0.7576857	0.3201823	0.0172187	0.7142089	0.5375918
650	0.0497108	0.0716111	0.6063717	0.0724167	0.6062490	0.3402734	0.1986139	0.3650607	0.6676723	0.4051411	0.2116634	0.4719974	0.1212133	0.0940758	0.4946402	0.3934842	0.0631726	0.6916280	0.4752891	0.4460757	0.5587560	0.5792926	0.5140820	0.2999989	0.7254497	0.7075769	0.3312645	0.0135429	0.6712624	0.5157992
700	0.0376561	0.0413593	0.7045377	0.0395002	0.5777618	0.4554295	0.1494047	0.3520566	0.5450367	0.4168586	0.3261715	0.4591410	0.0632817	0.0682925	0.5939481	0.3670592	0.0516900	0.7086047	0.5415065	0.4477396	0.4534835	0.5755996	0.4736716	0.2446665	0.6230947	0.7784686	0.3755634	0.0074573	0.6924754	0.3848907
750	0.0421265	0.0461275	0.5139712	0.0452543	0.6538741	0.4775911	0.2167220	0.2382084	0.3602887	0.4532287	0.3003915	0.3851844	0.0487531	0.1051167	0.5481346	0.2704784	0.0453090	0.6460932	0.5668792	0.5870307	0.4277934	0.7147005	0.5357262	0.2455765	0.6675515	0.6116055	0.5169556	0.0054930	0.6916485	0.3575847
800	0.0450058	0.0455430	0.6656329	0.0515680	0.7518874	0.5770294	0.2177522	0.2056844	0.3308572	0.4513380	0.4253993	0.3777920	0.0285237	0.0695735	0.5824478	0.3090676	0.0523091	0.6611104	0.6149831	0.5053742	0.4853943	0.7028830	0.6214919	0.1960094	0.6497185	0.5675894	0.3386705	0.0081842	0.6809899	0.2960487
850	0.0597648	0.0229412	0.6073664	0.0885056	0.6169545	0.6776127	0.1341596	0.2571424	0.2999072	0.2798879	0.3916680	0.3853958	0.0597053	0.0781466	0.6285646	0.3219378	0.0387858	0.7039289	0.5786800	0.6835693	0.5413177	0.7948882	0.5245158	0.2348655	0.5250689	0.7274173	0.3318484	0.0099159	0.6064970	0.3021924
900	0.0236934	0.0324529	0.5780114	0.0940059	0.7453458	0.7776281	0.2190903	0.1853920	0.2990861	0.3385201	0.3778293	0.3550830	0.0292632	0.0668184	0.6701388	0.3089660	0.0430782	0.6226370	0.3873392	0.7394660	0.4446101	0.7654418	0.4927363	0.2415887	0.5800313	0.7078116	0.3695368	0.0054862	0.7677996	0.3477530
950	0.0344423	0.0444427	0.5965855	0.0580941	0.7005144	0.8205137	0.1915652	0.1208678	0.3952223	0.3529716	0.5089814	0.3549058	0.0578607	0.0874518	0.6444363	0.2902791	0.0692152	0.6420225	0.5071822	0.6349700	0.4481860	0.7453381	0.5664997	0.1628319	0.7189538	0.5773972	0.3041667	0.0111978	0.8284012	0.1983590
1000	0.0361167	0.0578943	0.6512318	0.0657784	0.6717719	0.6315276	0.4146858	0.1374639	0.3458085	0.3396138	0.3473488	0.3885978	0.0658077	0.0871188	0.7027952	0.3463221	0.0704991	0.5261102	0.5336174	0.6177825	0.3637214	0.6581367	0.6602039	0.1213427	0.8445879	0.6799915	0.4583590	0.0149090	0.6952096	0.1848258

0	0.0377771	0.0217591	0.8472271	0.0340510	0.6138228	0.5607272	0.3986200	0.2282557	0.5844590	0.3975482	0.3826357	0.3634977	0.1020669	0.0697752	0.6163936	0.3474898	0.0645469	0.6162188	0.5216277	0.6907058	0.4350292	0.7515593	0.6029711	0.1437715	0.6109180	0.6454661	0.4048573	0.0064306	0.6975663	0.2496401
50	0.0216093	0.0508426	0.6706959	0.2777601	0.5299476	0.5909687	0.0589301	0.2029945	0.3739669	0.3283587	0.2520771	0.2014735	0.0835171	0.0863748	0.7300457	0.3197050	0.0683872	0.7457338	0.5132671	0.5178441	0.5186255	0.6385809	0.5193785	0.2009946	0.5036455	0.6639845	0.3543422	0.0033034	0.4864159	0.4270260
100	0.0341525	0.0312700	0.5813642	0.4283794	0.4829599	0.5861731	0.0240801	0.1185704	0.4775290	0.3783487	0.2817342	0.1031563	0.2622367	0.1397388	0.5938837	0.2679247	0.1654356	0.6581900	0.6799019	0.5025344	0.5151414	0.6232216	0.5544160	0.1038393	0.3377607	0.6380003	0.4080288	0.0080622	0.3647550	0.3538779
150	0.0418258	0.0237180	0.6038780	0.3684773	0.4610339	0.5354063	0.0398547	0.0620471	0.3021208	0.3417871	0.4299306	0.1387193	0.3357656	0.1569353	0.4931173	0.3348975	0.2504436	0.6147097	0.6475022	0.3947827	0.6213509	0.6720573	0.6607399	0.1644571	0.3348681	0.6825993	0.3056871	0.0154389	0.4568080	0.2625036
200	0.0509289	0.0300276	0.5662850	0.5616358	0.3843680	0.5164046	0.0113357	0.0369938	0.3176949	0.4169875	0.4120291	0.1874609	0.3980201	0.1464954	0.6222320	0.3779447	0.3200246	0.6506987	0.7228924	0.4791188	0.4780085	0.6948632	0.6332943	0.0531997	0.3385827	0.7468547	0.3544988	0.0166237	0.4849812	0.3236406
250	0.0271621	0.0346880	0.6181258	0.5621773	0.4773159	0.5089682	0.0156099	0.0545477	0.4458528	0.4895800	0.3427644	0.1121842	0.3905936	0.1351529	0.4974977	0.3253437	0.3581708	0.7344913	0.6553423	0.4058141	0.4988189	0.6220283	0.5478057	0.0789817	0.3486706	0.6163042	0.4071676	0.0081311	0.4379672	0.2857721
300	0.0628704	0.0439176	0.5969684	0.5630390	0.5457484	0.4751601	0.0206578	0.0237861	0.4390080	0.4693808	0.3470845	0.1144230	0.3609223	0.0799288	0.6159256	0.3876310	0.3328515	0.7115446	0.6465754	0.4870547	0.4596787	0.7856359	0.4922879	0.0810116	0.3399597	0.6608003	0.4443351	0.0081974	0.4051598	0.3401965
350	0.0477262	0.0409095	0.6430992	0.5331959	0.4847291	0.4464538	0.0224160	0.0335068	0.2986354	0.3709615	0.2897588	0.1482737	0.3473375	0.0447674	0.6107550	0.4612168	0.3685471	0.6458915	0.6808345	0.4525250	0.5041234	0.7582669	0.4820790	0.0489967	0.3542686	0.6979184	0.4266989	0.0295648	0.4553310	0.3106955
400	0.0241664	0.0677255	0.7081385	0.4652428	0.5400638	0.4817982	0.0271048	0.0613783	0.3745229	0.4258505	0.4637308	0.1269781	0.3683638	0.0881369	0.6884628	0.3854398	0.3806647	0.6041740	0.7508579	0.3746239	0.4974202	0.7325319	0.5224702	0.0529981	0.3437942	0.7087080	0.3093737	0.0107517	0.5590445	0.3746751
450	0.0246330	0.0532975	0.6175382	0.5179796	0.4796111	0.5416917	0.0121213	0.0294404	0.3347406	0.3691654	0.4068115	0.1805161	0.3048522	0.0727649	0.6847636	0.3080544	0.3902494	0.5890458	0.6977377	0.3742980	0.5728587	0.6144261	0.4704712	0.0602692	0.4418880	0.7519994	0.3577268	0.0252296	0.4762576	0.3487743
500	0.0321910	0.0139196	0.6208321	0.5649969	0.5128641	0.5062337	0.0373181	0.0346464	0.2540867	0.4041018	0.3732694	0.1902428	0.3648817	0.0721109	0.6677077	0.3313957	0.3238888	0.6157946	0.7544443	0.4452070	0.5122431	0.7556739	0.6232307	0.0808288	0.3998857	0.7246778	0.2722791	0.0064835	0.5086593	0.4355668
550	0.0515036	0.0392055	0.7077489	0.2928988	0.5305621	0.5492564	0.3208972	0.0553939	0.3005531	0.3769737	0.5564703	0.3939878	0.1763163	0.0865618	0.5451197	0.3505322	0.2643878	0.3736805	0.6387718	0.5109128	0.5433550	0.6940549	0.5308894	0.0510668	0.5794829	0.9050374	0.4355296	0.0163240	0.5878815	0.1079502
600	0.0396304	0.0171234	0.6234284	0.1576306	0.5738030	0.5075303	0.5231383	0.1355448	0.3934762	0.4477048	0.3979463	0.4474935	0.0849377	0.1458966	0.4635722	0.2787381	0.1470354	0.5830209	0.6915672	0.5278420	0.4613517	0.6360163	0.4685357	0.1615186	0.6284428	0.6935221	0.3437419	0.0135801	0.5548806	0.2354523
650	0.0798602	0.0146416	0.7523148	0.0763565	0.7587209	0.6890683	0.5462522	0.2116438	0.4834767	0.4450568	0.2758783	0.3874373	0.0835860	0.1030994	0.4134400	0.3202636	0.0891263	0.5746248	0.5991029	0.6028823	0.4879136	1.0000000	0.4653876	0.1590175	0.7741870	0.6948987	0.3394041	0.0107430	0.6691397	0.3339454
700	0.0567623	0.0140432	0.6241290	0.0483863	0.6373149	0.4620541	0.3199823	0.2212615	0.5354612	0.4450633	0.2413225	0.3214512	0.1396057	0.0597767	0.3928826	0.3275082	0.0867670	0.7429679	0.5496630	0.5063163	0.4554386	0.7687877	0.5250952	0.2639311	0.6263568	0.7662603	0.3171311	0.0156836	0.8234134	0.3441701
750	0.0354039	0.0216449	0.6913346	0.0669522	0.6076606	0.4987208	0.3550906	0.2640537	0.6077617	0.3861286	0.2696735	0.2942994	0.1536662	0.0879164	0.5845748	0.3554615	0.0448552	0.6289331	0.5946889	0.5064332	0.5161803	0.7878177	0.5348109	0.1422929	0.6701267	0.7245809	0.3379596	0.0120040	0.6122230	0.3922932
800	0.0692764	0.0135424	0.5442877	0.0403045	0.5901183	0.7360018	0.1960134	0.1589097	0.5002332	0.3298337	0.2860044	0.3909749	0.1278071	0.0841195	0.5872376	0.2982182	0.0847722	0.7238001	0.4831091	0.5412630	0.5042774	0.7582502	0.5485772	0.2658974	0.6740483	0.6818479	0.2887886	0.0167101	0.7150386	0.3223459
850	0.0398979	0.0633041	0.5338720	0.0504076	0.5493932	0.7145755	0.1056632	0.2603707	0.5728893	0.3348588	0.3513184	0.6312594	0.0733541	0.0852984	0.6314855	0.3120072	0.0489278	0.7069732	0.3840645	0.5368664	0.5105867	0.6355923	0.5317059	0.2779262	0.5802733	0.8011117	0.3361167	0.0132732	0.7311324	0.4470943
900	0.0279408	0.0326952	0.5325981	0.0845183	0.5732666	0.7566071	0.1730291	0.3701916	0.3013327	0.3373469	0.4217865	0.4492235	0.0173606	0.1014428	0.6148204	0.2983512	0.0439952	0.6287256	0.6641413	0.5405938	0.5410086	0.7511838	0.4742201	0.2572512	0.5725112	0.9151912	0.3054894	0.0071851	0.6248354	0.2949800
950	0.0685256	0.0639542	0.5385943	0.0616542	0.5266874	0.7079595	0.0900081	0.3454258	0.3299722	0.3443054	0.4349568	0.3698338	0.0198826	0.0721548	0.6988823	0.2550455	0.0407810	0.5716791	0.5258998	0.5642768	0.4461277	0.6120490	0.4665100	0.2478134	0.6899836	0.7059408	0.3404906	0.0121072	0.6884507	0.3923586
1000	0.0567982	0.0552049	0.6708988	0.0621893	0.5312790	0.5907204	0.2198981	0.2814955	0.3708344	0.2981715	0.4686296	0.3907379	0.0187995	0.0769826	0.5691556	0.1837361	0.0598653	0.6849254	0.6445467	0.6595226	0.4060805	0.7419959	0.5317641	0.1975685	0.6416984	0.6564680	0.3622323	0.0107071	0.6693489	0.2979267

0	0.0504849	0.0197348	0.6486221	0.0315117	0.5998306	0.6477213	0.5671604	0.1936140	0.5297640	0.4070989	0.3294351	0.3981102	0.1148814	0.1206267	0.5226212	0.3731385	0.0936812	0.6865652	0.4606916	0.5869734	0.4709452	0.6667516	0.5981183	0.1831326	0.7626476	0.6112491	0.4212448	0.0192105	0.6069765	0.3428924
50	0.0436432	0.0488443	0.5874998	0.0890018	0.4476272	0.2359519	0.3162570	0.2798760	0.4323379	0.4283418	0.0937144	0.2175071	0.1638050	0.1397668	0.2423598	0.3349225	0.0532851	0.6201687	0.6963592	0.5163027	0.5754319	0.7415333	0.5545368	0.4950416	0.5720091	0.7103594	0.2482778	0.0074768	0.7757708	0.1831806
100	0.0242331	0.0387693	0.4073721	0.0558790	0.3879032	0.1214237	0.3723483	0.3614051	0.4297863	0.3857009	0.0643300	0.0884517	0.3700536	0.3119554	0.1538066	0.3843409	0.0269108	0.6424421	0.5961257	0.5464210	0.6262927	0.8109997	0.5043472	0.6471450	0.5511309	0.7788040	0.3011109	0.0001000	0.6675676	0.0611929
150	0.0241315	0.0489693	0.4201149	0.0586487	0.3003723	0.0952466	0.4060146	0.2963621	0.4288437	0.4103201	0.0759763	0.0483603	0.3541766	0.3242618	0.2243948	0.3473121	0.0683341	0.5674187	0.6188898	0.4773720	0.6263057	0.7384503	0.5682698	0.6133614	0.4325812	0.7340450	0.2196902	0.0009574	0.6552619	0.0133441
