"Time"	G1	G3	G5	G8	G4	G83	G6	G7	G86	G85	G22	G87	G54	G89	G88	G30	G29	G35	G100	G99	G32	G81	G23	G19	G18
300	0.3484767	0.1233725	0.6545462	0.3732727	0.6250472	0.5854617	0.0018597	0.7653785	0.0664977	0.2234813	0.1102234	0.0619676	0.5683144	0.3841354	0.3571446	0.6239178	0.0463951	0.5701093	0.1367349	0.5918516	0.0523559	0.5062591	0.5499465	0.4418670	0.6930047
350	0.1604988	0.1287188	0.6791576	0.4262662	0.4706699	0.5792630	0.0014007	0.6418283	0.1002775	0.1762131	0.1833777	0.0413669	0.6773792	0.2410546	0.3722356	0.6425799	0.0340894	0.6296126	0.1040037	0.6760108	0.0609850	0.5795093	0.6027783	0.5612364	0.7562685
400	0.2069068	0.1112522	0.4413061	0.3548704	0.5623501	0.5793119	0.0085421	0.6497765	0.1039607	0.2032353	0.1355848	0.0383873	0.6552132	0.3080460	0.4072035	0.5670605	0.0164288	0.6941853	0.1228048	0.6685068	0.0527422	0.4968521	0.5192927	0.5153664	0.6018896
450	0.1604122	0.1620822	0.4823109	0.4310549	0.6482606	0.6738538	0.0017767	0.6409928	0.1005118	0.1309058	0.1270675	0.0506701	0.7982889	0.2658671	0.4025978	0.5739423	0.0254669	0.6782588	0.1234795	0.6968666	0.0674860	0.4824065	0.6322717	0.5622474	0.6100132
500	0.1919668	0.1215681	0.4988456	0.3708141	0.5118268	0.7181170	0.0014222	0.6889881	0.0642665	0.1401878	0.1300307	0.0447911	0.5885704	0.3292048	0.3678997	0.6212803	0.0364414	0.5997336	0.1010876	0.8470244	0.1248593	0.4747151	0.5594762	0.6189521	0.5713083
550	0.2039333	0.1259629	0.5193335	0.4085520	0.5566656	0.6561359	0.0157007	0.5959823	0.1334974	0.1102264	0.6119538	0.1115837	0.2661065	0.0376100	0.3574621	0.8003047	0.0306826	0.6912760	0.1010746	0.7199528	0.4427856	0.4121857	0.2902665	0.6778050	0.6371291
600	0.2101625	0.1614735	0.4405548	0.4632091	0.6004147	0.6810719	0.0372862	0.5798687	0.1821324	0.1551204	0.7455441	0.2036643	0.0850072	0.0072310	0.5919145	0.5964605	0.0821949	0.7050434	0.1649479	0.6828133	0.3634333	0.3018398	0.3166529	0.5917940	0.6352625
650	0.1705125	0.1660647	0.4551832	0.3963786	0.5646698	0.6836886	0.0249040	0.6120964	0.2085817	0.2946283	0.7417186	0.2750730	0.0516850	0.0058944	0.6395206	0.6453841	0.0844238	0.6649904	0.2817017	0.6391125	0.3100979	0.2855657	0.4277879	0.5219093	0.7353267
700	0.1770163	0.1145384	0.4206864	0.3995894	0.6073244	0.6030022	0.0110456	0.6888359	0.1978127	0.4032722	0.7456183	0.2586509	0.0324637	0.0036829	0.6526604	0.8054812	0.2032092	0.6856155	0.4726664	0.3874856	0.2374407	0.2346087	0.4133931	0.5678516	0.7730316
750	0.2412479	0.1396500	0.3371952	0.3647289	0.5233474	0.7124069	0.0466294	0.7354545	0.2907228	0.3228506	0.6786826	0.3341258	0.1214058	0.0031349	0.6853846	0.6379559	0.2541300	0.7075874	0.4389750	0.2299175	0.1738720	0.2444828	0.4328675	0.5635103	0.5620814
800	0.1434113	0.1456797	0.3498931	0.4884034	0.4572883	0.6209041	0.0492776	0.6270280	0.2814438	0.2606779	0.6956157	0.4021252	0.1465511	0.0131553	0.7005146	0.6454150	0.3149742	0.5800746	0.5423150	0.2666032	0.1415315	0.2187340	0.4467154	0.6571260	0.6475180
850	0.2185326	0.1296639	0.4078991	0.4143106	0.5269428	0.7039522	0.0186617	0.8286878	0.3086509	0.2665857	0.6345404	0.3565708	0.2618852	0.0370362	0.7085661	0.6521243	0.1730063	0.6968551	0.5025372	0.3945424	0.1235975	0.2257133	0.4332161	0.5348429	0.7009742
900	0.2029023	0.1802717	0.2973755	0.3119057	0.4688779	0.6237097	0.0414666	0.7099698	0.2619669	0.3547124	0.7493298	0.3331466	0.4784690	0.0264278	0.5802804	0.5684511	0.1655748	0.7005093	0.5135175	0.5958217	0.1004429	0.2961332	0.4918162	0.4972266	0.5721947
950	0.1670785	0.1085257	0.3827696	0.5221243	0.5457676	0.6100709	0.0606669	0.5642145	0.1923230	0.2507987	0.7346016	0.3480014	0.5494754	0.0359778	0.6398757	0.6947474	0.1011062	0.5821060	0.3355301	0.6924635	0.1932530	0.2786110	0.5200968	0.5558363	0.5837421
1000	0.1291251	0.0930670	0.3069074	0.4159795	0.4659591	0.6482100	0.0599380	0.6552616	0.2844509	0.2261164	0.6500508	0.2630673	0.3110974	0.0271903	0.4914947	0.5878777	0.1012646	0.5673204	0.3121598	0.6595124	0.1588407	0.2993856	0.3251617	0.6591014	0.7213404

0	0.2043519	0.1241172	0.3859697	0.4059145	0.5136693	0.6454078	0.0403277	0.7401265	0.3474237	0.3145139	0.6807537	0.2866901	0.1925372	0.0148186	0.6400770	0.7860402	0.1547731	0.6553902	0.5114985	0.6267854	0.2593884	0.2629789	0.3924155	0.5931852	0.6479057
50	0.0914003	0.1158989	0.3744140	0.5793783	0.3777640	0.7343616	0.0069793	0.6843038	0.2397877	0.2745860	0.4929112	0.2580901	0.1489664	0.0255734	0.5127147	0.6706712	0.1699345	0.6226512	0.4423942	0.5516618	0.1839384	0.3891178	0.3315157	0.4570569	0.4439658
100	0.0810494	0.0731595	0.4398340	0.6181650	0.2800660	0.6343730	0.0053409	0.6197358	0.2372777	0.2799268	0.5358911	0.2905048	0.1312549	0.0036874	0.6648990	0.6626262	0.1872827	0.7221567	0.3992699	0.6051771	0.2858109	0.3985412	0.3479350	0.4731362	0.3677408
150	0.0812085	0.0625318	0.4536892	0.6512884	0.1902680	0.5620581	0.0011827	0.6465212	0.1840680	0.4663027	0.5547569	0.3713278	0.0749948	0.0084946	0.6554030	0.8205401	0.2376867	0.6857194	0.5393212	0.5647016	0.1999240	0.3887207	0.1859349	0.4631823	0.3369535
200	0.0908094	0.0384726	0.4809030	0.5875727	0.1223036	0.7582906	0.0052820	0.8480906	0.1672058	0.3813745	0.4567591	0.4148974	0.1940342	0.0022684	0.7060406	0.5969308	0.2425153	0.7180070	0.6406620	0.3692422	0.1160416	0.4317911	0.2111713	0.4434572	0.3877583
250	0.0613884	0.0392962	0.4497714	0.7172304	0.0997352	0.6108555	0.0089502	0.6431168	0.1644405	0.4002655	0.5107001	0.3952349	0.2213818	0.0057066	0.7943252	0.6288657	0.2114212	0.6734635	0.5612367	0.4678519	0.1353604	0.3566267	0.3425267	0.4232128	0.4375728
300	0.0466982	0.0227828	0.5085764	0.7401891	0.1163003	0.6794778	0.0077582	0.7210296	0.1529774	0.3541773	0.4512622	0.3132707	0.4458013	0.0081599	0.6529587	0.6142745	0.1179135	0.6399466	0.4614277	0.4980183	0.1887809	0.4593514	0.3962190	0.4843572	0.4017317
350	0.0694781	0.0287982	0.5129018	0.7491263	0.0312155	0.7228317	0.0046659	0.5846806	0.1425013	0.2481777	0.4159849	0.3449026	0.3851420	0.0050695	0.6000773	0.6929814	0.0719221	0.7260146	0.4072880	0.6169001	0.1481698	0.5364606	0.2787444	0.4419837	0.3312328
400	0.0986664	0.0297819	0.4609246	0.6636893	0.1152192	0.6608332	0.0028828	0.6590892	0.1906073	0.2288563	0.4311778	0.2967373	0.1620089	0.0078244	0.5006559	0.7537681	0.0663331	0.6671705	0.2993456	0.5739448	0.2788933	0.5045781	0.2773220	0.3906388	0.4273447
450	0.0891646	0.0377781	0.4925943	0.7500677	0.1764543	0.7498442	0.0027830	0.7577040	0.1829609	0.2179637	0.5994296	0.3407362	0.1101858	0.0045855	0.5350817	0.7245657	0.1596176	0.6630045	0.2659016	0.7501070	0.2226192	0.4274664	0.2295168	0.4979198	0.4428222
500	0.0659847	0.0088499	0.5056072	0.7145425	0.0696498	0.7039958	0.0004056	0.5858364	0.1898163	0.3829261	0.4473241	0.2851660	0.1367203	0.0199169	0.6700589	0.7679013	0.1084096	0.7895671	0.4002947	0.5448414	0.2289845	0.4981530	0.3027571	0.3398022	0.3997297
550	0.2434685	0.0477405	0.5448770	0.5567456	0.2775160	0.7215712	0.0701923	0.6378361	0.2582621	0.3428796	0.5498361	0.3530121	0.0604703	0.0126693	0.5809782	0.7134341	0.1941603	0.5891878	0.4298037	0.4302222	0.1830854	0.3101476	0.2951288	0.4155165	0.5646762
600	0.2908281	0.1813647	0.2923894	0.3700135	0.6571389	0.6932445	0.0136600	0.6632546	0.3526267	0.2856122	0.6462189	0.2600291	0.1211702	0.0174430	0.5366070	0.8449605	0.2678838	0.5844118	0.5955250	0.3404659	0.1926745	0.3013871	0.3770248	0.5490500	0.7115971
650	0.2199743	0.1470645	0.2878867	0.3234856	0.6731088	0.6296116	0.0172604	0.6523213	0.3706152	0.3990015	0.7273546	0.2785019	0.1970247	0.0021443	0.5752476	0.8287438	0.2355218	0.6011148	0.5090350	0.2705104	0.1871640	0.2593430	0.3546440	0.6744260	0.5783200
700	0.1934367	0.1072158	0.3041931	0.4352479	0.5583262	0.6020576	0.0317070	0.6233605	0.3447594	0.2370365	0.6573619	0.4496745	0.2354355	0.0038727	0.6111778	0.7787285	0.2230039	0.5316825	0.4975123	0.6019348	0.1441362	0.2471055	0.3200217	0.6945715	0.5595332
750	0.1703537	0.2326602	0.4730327	0.4967534	0.5768150	0.7486247	0.0459453	0.7188803	0.3075475	0.4142058	0.7811396	0.3635489	0.3001458	0.0071860	0.7552908	0.7366652	0.1313672	0.6406912	0.5034196	0.5477943	0.1519139	0.2228125	0.4580732	0.5595489	0.6147308
800	0.1464764	0.1159124	0.3956958	0.4936664	0.4920647	0.6191772	0.0246086	0.6661152	0.2369345	0.2191163	0.6687258	0.3272554	0.3051725	0.0177310	0.7114094	0.7740317	0.1262131	0.6523998	0.3531108	0.5530659	0.1902826	0.2506866	0.3301125	0.7213259	0.7025750
850	0.1326308	0.0831809	0.3904583	0.4889432	0.5847896	0.6637268	0.0317794	0.6417502	0.2824579	0.2784459	0.5668812	0.3005646	0.2119991	0.0189003	0.5315340	0.7937658	0.0964711	0.6055689	0.3425694	0.5846041	0.1887329	0.3297559	0.3760227	0.5241389	0.6864951
900	0.1615409	0.0691556	0.3786500	0.4018010	0.4588721	0.6253843	0.0484534	0.6128744	0.1951598	0.1933764	0.7923201	0.3431170	0.1655362	0.0207667	0.5348354	0.6976209	0.1273900	0.7161689	0.3297312	0.5343998	0.2247163	0.1948305	0.3485141	0.5567248	0.6615122
950	0.2462166	0.1503369	0.4381885	0.4301117	0.4447171	0.6960704	0.0469319	0.5896304	0.3182275	0.2635156	0.6189664	0.3905131	0.1560829	0.0090805	0.6938317	0.5908617	0.1773251	0.6941798	0.4431189	0.6363222	0.1927112	0.1839116	0.3538603	0.5183262	0.5886745
1000	0.2228365	0.1597653	0.2728172	0.3784975	0.5737965	0.7169854	0.0418149	0.6847222	0.3273102	0.2696920	0.7491103	0.3293373	0.2046267	0.0311136	0.6380653	0.6406209	0.1246848	0.7133600	0.5284839	0.6101602	0.1978409	0.2207813	0.3636021	0.6138647	0.7395848

0	0.1378609	0.1502590	0.3568955	0.3694371	0.5463551	0.6614095	0.0501430	0.6537236	0.2751560	0.3780559	0.7396630	0.3338070	0.2048316	0.0047407	0.6321231	0.7011254	0.2002459	0.6682757	0.5039146	0.5528833	0.2467863	0.2853119	0.4058354	0.6707123	0.7404352
50	0.1825283	0.0754239	0.3047277	0.4161342	0.4657578	0.6200568	0.0488244	0.6671126	0.3670798	0.3241119	0.6512237	0.3677983	0.2028261	0.0241530	0.6459855	0.4183046	0.0449460	0.6261625	0.4518007	0.4684272	0.1574810	0.3763967	0.4033552	0.6601532	0.7195745
100	0.2319060	0.1803551	0.3559646	0.5020050	0.5465826	0.6405353	0.0305773	0.7097362	0.5544679	0.2687278	0.6313936	0.3339185	0.1193746	0.0088037	0.6664643	0.3839969	0.0186038	0.6931281	0.4059618	0.6381001	0.3703192	0.3448535	0.4248393	0.5355046	0.6011504
150	0.1746108	0.1831323	0.3255678	0.3566392	0.5942773	0.6608734	0.0219413	0.6871796	0.5450500	0.3013536	0.6364175	0.3317933	0.0659165	0.0194866	0.6421882	0.3459200	0.0567760	0.6135399	0.4667511	0.4716631	0.4448718	0.2777457	0.3929360	0.5650913	0.6226361
200	0.1762547	0.1873326	0.3189597	0.4076072	0.5930443	0.6981939	0.0387943	0.7439514	0.5232436	0.2514640	0.7400919	0.3086390	0.0524127	0.0044650	0.6100110	0.2997206	0.0427911	0.7041521	0.4877042	0.2763883	0.5334015	0.2857501	0.4352919	0.7046337	0.6930125
250	0.1355326	0.2251248	0.3629157	0.4414565	0.5042176	0.7729497	0.0334208	0.6830333	0.5019611	0.4330881	0.7311168	0.3057409	0.0556305	0.0046771	0.6790695	0.3020501	0.0744793	0.7134140	0.5457924	0.1644128	0.3241150	0.1937190	0.3723716	0.5552425	0.5991475
300	0.1351395	0.1278764	0.4028466	0.4503058	0.5191687	0.6611916	0.0266367	0.6012208	0.5226612	0.2455976	0.7010857	0.4298178	0.0596631	0.0091109	0.7025919	0.2708692	0.1079372	0.7990188	0.7282861	0.1062019	0.3264734	0.2084433	0.3331850	0.7278317	0.8651756
350	0.1483935	0.1056321	0.3584857	0.5742406	0.4300827	0.7752655	0.0372426	0.5975166	0.4618999	0.3363840	0.7515374	0.3020446	0.0554914	0.0035903	0.7628764	0.2786164	0.0365430	0.5409713	0.5939172	0.0890950	0.2655159	0.1532475	0.3712452	0.6599900	0.6546413
400	0.1574116	0.1290947	0.3973943	0.4810739	0.4338407	0.8058410	0.0332375	0.6591985	0.4582926	0.3549863	0.7287804	0.2847246	0.0807692	0.0109051	0.6657622	0.3238536	0.0821504	0.6318622	0.6382517	0.0251645	0.2802800	0.2226400	0.4027598	0.6595537	0.6615730
450	0.2614943	0.1174494	0.4426473	0.4572355	0.5105179	0.7656824	0.0180415	0.6400035	0.4361212	0.3243620	0.7358024	0.3488113	0.0305395	0.0132236	0.6589749	0.3628265	0.0621144	0.6366120	0.7432768	0.0229715	0.3776895	0.2315956	0.3478625	0.6907940	0.5690448
500	0.2732052	0.2092372	0.4712387	0.4525231	0.5896634	0.6879592	0.0440707	0.6961353	0.4759235	0.3618054	0.7177245	0.3261360	0.0618980	0.0055758	0.6836424	0.2532616	0.0498351	0.7419885	0.7530924	0.0221602	0.3344419	0.2862070	0.3819013	0.6118165	0.5544443
550	0.1825986	0.1621155	0.3961898	0.3631334	0.6155073	0.7233688	0.0261630	0.6576162	0.3955141	0.3214520	0.6906964	0.3743234	0.0469895	0.0061618	0.6702245	0.6043543	0.3074599	0.6178381	0.6828830	0.0145873	0.2847619	0.2606662	0.3640624	0.5259855	0.5887961
600	0.2221333	0.1976961	0.3780784	0.3188905	0.5566523	0.6530133	0.0269058	0.6497152	0.2254938	0.3244780	0.5668728	0.4136861	0.0723323	0.0101600	0.6513564	0.5249410	0.2814000	0.6464068	0.6101012	0.0218102	0.1851172	0.2734236	0.3690126	0.5349480	0.7301015
650	0.1958677	0.1224407	0.3766382	0.3809759	0.5441154	0.7517474	0.0132858	0.7385818	0.1902667	0.3116078	0.6967565	0.3872926	0.0930744	0.0079640	0.5860652	0.5818660	0.4311301	0.6694025	0.6007813	0.0202108	0.1883615	0.2522295	0.5560889	0.4860562	0.7751589
700	0.2342252	0.1363617	0.3723884	0.3825982	0.5424908	0.5921695	0.0211216	0.7832987	0.2837716	0.3856712	0.7086927	0.3160108	0.2747313	0.0208414	0.5931448	0.7146702	0.2319694	0.6428043	0.7122145	0.2170710	0.1037377	0.2553900	0.3731646	0.6077380	0.8128213
750	0.2128252	0.1432374	0.3724455	0.4544127	0.5361789	0.6739378	0.0489835	0.8148619	0.1949665	0.3254551	0.6611618	0.3241042	0.5597855	0.0080644	0.6162108	0.7643349	0.1001865	0.7181421	0.4274029	0.4081510	0.1221897	0.3362744	0.3977602	0.6699284	0.7958432
800	0.1439521	0.0902339	0.3638602	0.3890204	0.5499332	0.7358980	0.0409592	0.5363222	0.2967480	0.2257107	0.6100866	0.2887157	0.3197823	0.0198361	0.5013075	0.5772425	0.0486783	0.6869574	0.3531228	0.7201776	0.1627118	0.2770181	0.4158307	0.5973073	0.6938207
850	0.1727476	0.1129508	0.3108408	0.4191894	0.5232564	0.6577063	0.0378436	0.7007945	0.3248567	0.2461076	0.7478065	0.2562181	0.1690932	0.0220214	0.5170887	0.5677687	0.1083442	0.7219216	0.2439829	0.7245210	0.2701613	0.3423957	0.3828737	0.6096110	0.7270991
900	0.2038063	0.1439422	0.5030079	0.5062839	0.4329718	0.8196388	0.0414734	0.5910505	0.2967018	0.2895834	0.5889698	0.3153364	0.0751881	0.0109845	0.5499591	0.6620717	0.1144945	0.7435001	0.2825133	0.6235709	0.2094158	0.2696145	0.4288530	0.5898714	0.8408802
950	0.2143718	0.1444426	0.3244236	0.4522577	0.5879817	0.7376428	0.0441919	0.5304577	0.3804286	0.3541246	0.5907426	0.3154496	0.0946131	0.0143765	0.5582378	0.6953698	0.2857489	0.6641896	0.4653191	0.4438290	0.1588416	0.2891455	0.4505709	0.5982426	0.8040615
1000	0.1681463	0.1660341	0.4561352	0.5332010	0.4661665	0.7061912	0.0487211	0.6945398	0.3442077	0.3295104	0.8232557	0.3924720	0.1752673	0.0103250	0.5934712	0.5669042	0.2704303	0.6067264	0.5302844	0.3481425	0.1773975	0.2570278	0.3479017	0.5999405	0.7674488

0	0.2111405	0.1662981	0.3785066	0.4038421	0.5508037	0.8199353	0.0314641	0.7561068	0.3160955	0.3759932	0.7063037	0.3160740	0.2030555	0.0098379	0.5643982	0.7013411	0.1526455	0.7164083	0.4552151	0.6300010	0.1734723	0.2847420	0.4917206	0.6386842	0.7028819
50	0.1749753	0.1181121	0.2731270	0.4186767	0.5449638	0.6549383	0.0471585	0.6525017	0.2876048	0.1204057	0.5404142	0.2976159	0.0320019	0.0071940	0.6704785	0.5390880	0.3743745	0.6006454	0.5944773	0.3305100	0.1485013	0.2445517	0.4315106	0.6032594	0.4824246
100	0.2562706	0.1695451	0.2244429	0.4510183	0.5374649	0.7361597	0.0177619	0.6099748	0.2356027	0.1049840	0.6027405	0.4268616	0.0537032	0.0042504	0.7000003	0.5677568	0.5227895	0.7289968	0.7031790	0.1619242	0.1404199	0.2357856	0.4092702	0.6135590	0.4182017
150	0.2532782	0.1698711	0.2353762	0.3691061	0.5042062	0.7745941	0.0073753	0.7368551	0.2426303	0.0920821	0.6720616	0.3853422	0.0792646	0.0046913	0.6010505	0.4220832	0.4268728	0.6412829	0.5997965	0.0830372	0.1532657	0.2395022	0.5097967	0.4979185	0.4399225
200	0.2778649	0.2611042	0.2806632	0.3450527	0.6765275	0.6441344	0.0341119	0.6615953	0.2522185	0.0802809	0.6001925	0.2552997	0.1009862	0.0177206	0.6527381	0.4018272	0.4957472	0.7068632	0.6009519	0.0866529	0.0758579	0.2459521	0.5048747	0.4560180	0.4493406
250	0.3195163	0.2589346	0.2356740	0.3907159	0.6273734	0.7361781	0.0231479	0.6336409	0.2316041	0.1218952	0.6542763	0.4193971	0.0721504	0.0039313	0.7455864	0.3909902	0.5202402	0.5848559	0.5819423	0.1138868	0.0995908	0.2154997	0.4402410	0.5906112	0.4892748
300	0.3207454	0.1864895	0.2552938	0.3175404	0.6694437	0.6555841	0.0275927	0.7006950	0.1853648	0.0981320	0.7752021	0.3846786	0.1328027	0.0117858	0.6750469	0.3969129	0.5079583	0.7068727	0.6326752	0.1796658	0.1248701	0.2328748	0.3510175	0.4531366	0.6210201
350	0.2831416	0.3199134	0.2469700	0.3139646	0.6661779	0.6094018	0.0284851	0.5254607	0.2116519	0.0641186	0.6402300	0.2796655	0.0752437	0.0020970	0.5836290	0.4248287	0.3368047	0.6628221	0.6233085	0.1670346	0.1289437	0.3688962	0.3965668	0.4848294	0.3475020
400	0.3328084	0.2602687	0.2276950	0.2681004	0.5559309	0.8496493	0.0248435	0.6124735	0.2467059	0.0835317	0.6724716	0.3727622	0.0875013	0.0024154	0.6620520	0.5146791	0.4883719	0.6410129	0.6418158	0.1787698	0.1584977	0.2507828	0.3825372	0.5320420	0.4153610
450	0.3264876	0.2169298	0.2164321	0.2576600	0.6696387	0.5587595	0.0088079	0.7077913	0.2591090	0.0773405	0.6487471	0.3373353	0.0915520	0.0038690	0.6440581	0.4156453	0.4903778	0.6444338	0.6792635	0.1901316	0.1302954	0.2702830	0.4078737	0.4824922	0.4930333
500	0.2805088	0.3113716	0.2430710	0.1594483	0.6865160	0.7048048	0.0500980	0.5532553	0.2580615	0.1079626	0.5729170	0.3561892	0.0513370	0.0049250	0.6823239	0.5276125	0.4071381	0.6251771	0.5332579	0.1839904	0.1299665	0.3018216	0.4937579	0.5013407	0.4257017
550	0.3355187	0.2913699	0.2015331	0.2504500	0.5969791	0.6001571	0.0306840	0.6458698	0.2342442	0.2168192	0.6794261	0.3125010	0.3763982	0.0190863	0.6557856	0.4140904	0.2493558	0.6178773	0.6251173	0.3563852	0.1051515	0.2365877	0.3629738	0.5245241	0.5330226
600	0.1905466	0.2147485	0.3868898	0.3212346	0.5612815	0.6825081	0.0564966	0.7882067	0.2049632	0.2275669	0.7417855	0.2561366	0.3969055	0.0071697	0.5509735	0.5807617	0.0901894	0.6587301	0.3694815	0.4576895	0.1708765	0.3607367	0.4116231	0.6761205	0.6750655
650	0.1610527	0.1761633	0.4231862	0.4760665	0.4921161	0.6872719	0.0532186	0.7195375	0.2787742	0.1632583	0.9584461	0.2128546	0.4928733	0.0525640	0.5448144	0.6663329	0.0760165	0.6277941	0.3434403	0.6984763	0.1824663	0.4037144	0.3784939	0.5790005	0.6131782
700	0.2169071	0.1851464	0.3311545	0.4303050	0.6386667	0.5988073	0.0239645	0.7118762	0.2953535	0.1992869	0.6205459	0.1498058	0.3059246	0.0274483	0.5439143	0.6130039	0.0407160	0.5311028	0.2620270	0.7254872	0.2705087	0.3695142	0.4681207	0.7249247	0.6464411
750	0.1997196	0.1077258	0.2987152	0.4634087	0.4292942	0.6910663	0.0365221	0.7845696	0.3720356	0.1636966	0.6456493	0.2785031	0.1670158	0.0211286	0.4887844	0.6028178	0.1072665	0.6300678	0.2239812	0.7036853	0.3071025	0.3931092	0.4354052	0.6115589	0.6578547
800	0.1652262	0.0774013	0.3925437	0.4565241	0.4324405	0.5809168	0.0322744	0.7701774	0.3544067	0.2426608	0.5942760	0.2908614	0.1251277	0.0113806	0.6127357	0.6234292	0.1693674	0.6581255	0.3000012	0.6091516	0.2540549	0.2550162	0.4495052	0.6331518	0.8557852
850	0.1772062	0.0738409	0.3312956	0.4568720	0.4222643	0.6440607	0.0368772	0.5467812	0.3196841	0.2590975	0.6006107	0.2662788	0.0933278	0.0082986	0.6449615	0.6796372	0.1333128	0.7221056	0.3903388	0.6062636	0.2157366	0.2701418	0.4191743	0.6444046	0.6274211
900	0.1770351	0.0465053	0.3792952	0.5479777	0.4293491	0.7123788	0.0168720	0.5918140	0.3710148	0.3200835	0.7109075	0.3435328	0.1206491	0.0119819	0.6035313	0.6930438	0.2171053	0.6303857	0.4638395	0.4346533	0.2490127	0.3258943	0.4157155	0.7015380	0.6585660
950	0.1914647	0.1512142	0.4553851	0.5284952	0.4509004	0.7016119	0.0388373	0.6834814	0.3279019	0.3207214	0.6767571	0.2862972	0.1587153	0.0124750	0.5982698	0.6687228	0.2327371	0.6699299	0.5684052	0.4383120	0.1719478	0.3344622	0.3456694	0.5893883	0.7363346
1000	0.1933979	0.0996044	0.3931033	0.5078383	0.5144708	0.7297713	0.0340856	0.6020615	0.3178846	0.2531081	0.6341795	0.3554992	0.2266639	0.0122242	0.6124732	0.6084186	0.2289998	0.6412700	0.5709788	0.5239988	0.2579808	0.2779457	0.3625061	0.7279273	0.7540910

0	0.1841260	0.1351278	0.3029472	0.4231032	0.6287253	0.6174020	0.0380617	0.6920772	0.3051899	0.3965160	0.7105676	0.3920249	0.1852797	0.0127159	0.5857050	0.6994496	0.1607376	0.7113695	0.3990025	0.6320799	0.2116581	0.3421356	0.4225473	0.5202159	0.7524059
50	0.1988580	0.1021754	0.4056633	0.4417471	0.4229740	0.6232952	0.0115492	0.7223539	0.2878867	0.2581654	0.5465092	0.3186572	0.1737278	0.0246748	0.6391045	0.6686519	0.1670373	0.6074738	0.2837685	0.7030071	0.3192533	0.4584532	0.3998529	0.5568462	0.6092747
100	0.2210869	0.1498068	0.3981201	0.3386054	0.6035036	0.6539558	0.0038975	0.6397448	0.2140279	0.3718473	0.7252822	0.3793468	0.1031224	0.0082229	0.6684434	0.6733743	0.2285006	0.8122259	0.3340303	0.4888428	0.1795508	0.5099041	0.3303953	0.6465850	0.6133259
150	0.1712970	0.1497941	0.4013310	0.5657120	0.5214098	0.6647859	0.0076101	0.6473402	0.1661260	0.3866901	0.6350169	0.2710311	0.1874910	0.0149752	0.5038530	0.5791648	0.1654918	0.5643540	0.3520831	0.4763850	0.1672907	0.4922091	0.3314577	0.5797052	0.6753738
200	0.1459626	0.1196746	0.3725484	0.5150197	0.5174939	0.7232567	0.0101271	0.6677983	0.1599930	0.3304617	0.5533554	0.3774306	0.4509647	0.0102767	0.6569286	0.6589545	0.1481973	0.6406475	0.2714791	0.5722253	0.1418688	0.5358141	0.3552774	0.5828802	0.6562370
250	0.1610588	0.0930368	0.4579361	0.5212846	0.4673024	0.6220244	0.0084957	0.4885165	0.1420832	0.3589747	0.6728117	0.3069403	0.4139237	0.0116814	0.5705220	0.8098432	0.1251224	0.7269081	0.2528139	0.6302046	0.1719417	0.6413705	0.4299771	0.4839252	0.7480974
300	0.1315752	0.1359383	0.4447340	0.4705603	0.5017941	0.7528279	0.0040564	0.6538776	0.1270957	0.2343748	0.8059268	0.2919009	0.2534140	0.0054617	0.5523104	0.7518051	0.1652549	0.5348243	0.2021916	0.5636810	0.1965853	0.6417604	0.4396479	0.6595239	0.7174561
350	0.1064639	0.0785347	0.4991217	0.6165436	0.3863473	0.7205575	0.0120214	0.5980545	0.1463271	0.3426866	0.7577241	0.3490554	0.2349826	0.0109566	0.6067989	0.7030801	0.1830889	0.5561417	0.2096258	0.7733875	0.1424658	0.6289877	0.4126645	0.6616115	0.7173292
400	0.2401726	0.1010974	0.5108941	0.5344314	0.3592683	0.7131726	0.0134859	0.5376149	0.1165279	0.1734053	0.6416517	0.4159161	0.2669560	0.0113600	0.4858552	0.7082394	0.1069144	0.6710672	0.1755329	0.7398366	0.1780476	0.5846790	0.5005822	0.5341825	0.6089965
450	0.1993357	0.1182877	0.3701429	0.4903496	0.4572420	0.7841377	0.0175425	0.6279295	0.1310603	0.2651740	0.5914786	0.3405986	0.1309557	0.0029791	0.6016568	0.6706267	0.1526779	0.6986614	0.1750953	0.6750444	0.1646135	0.4953818	0.3785124	0.6914359	0.6951683
500	0.1980889	0.1366237	0.3590546	0.4202971	0.4984759	0.6877644	0.0019124	0.6414274	0.1343280	0.4715049	0.6960079	0.4005148	0.1096042	0.0109107	0.6667873	0.7422032	0.1454164	0.6352236	0.2739626	0.5662126	0.2120900	0.5623222	0.3807386	0.5601187	0.6638960
550	0.1919617	0.1072195	0.3605527	0.4928514	0.4535911	0.5694886	0.0372782	0.5533169	0.2098744	0.4176807	0.6543725	0.3052146	0.0788724	0.0139148	0.6504314	0.6367101	0.1488980	0.6863216	0.3503556	0.5650296	0.1907879	0.3268722	0.3939837	0.5909740	0.6474392
600	0.1981691	0.1123539	0.3910897	0.3335043	0.6125861	0.5714826	0.0200313	0.6746638	0.2271074	0.3196836	0.7435301	0.3803042	0.2128359	0.0157427	0.6473403	0.6100848	0.1750726	0.6943477	0.5099541	0.3733104	0.1476649	0.2750837	0.3347356	0.4963660	0.6840094
