"Time"	G1	G3	G8	G4	G7	G83	G6	G89	G85	G5	G88	G54	G87	G86	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G22	G23	G80	G82	G58	G51
600	0.0172184	0.0311102	0.6521445	0.0730663	0.7188724	0.3292421	0.6219807	0.3397463	0.6363733	0.4892076	0.2045673	0.6472196	0.2235630	0.0528981	0.4574017	0.4513011	0.0583477	0.5635460	0.3357037	0.4735746	0.5351245	0.7484354	0.5312447	0.2789726	0.7140287	0.5855199	0.4193323	0.0260498	0.7727834	0.4516866
650	0.0231961	0.0614933	0.8230115	0.0359209	0.7250104	0.3912191	0.7450625	0.4949937	0.6792942	0.4191083	0.1683764	0.5218814	0.2548872	0.0473548	0.5869157	0.3444715	0.0881796	0.7277545	0.3827074	0.5881293	0.5576891	0.6394684	0.4986017	0.3899654	0.7925852	0.6243925	0.3683755	0.0046439	0.7146408	0.5086965
700	0.0532042	0.0875441	0.7850750	0.0431564	0.6655459	0.5094502	0.4930432	0.4463309	0.6035666	0.3477264	0.1766669	0.5458369	0.2044548	0.0369453	0.5851987	0.4471620	0.0713681	0.6719270	0.4328612	0.5185121	0.5576968	0.7771808	0.5520430	0.4241508	0.7660918	0.7735377	0.3892811	0.0211295	0.6747205	0.5498394
750	0.0783328	0.0368578	0.5959300	0.1298214	0.9096535	0.4484247	0.3007078	0.4157837	0.6170398	0.3768852	0.2475418	0.3558487	0.1728221	0.0658342	0.4865677	0.3716468	0.0574301	0.5847611	0.4172713	0.5329088	0.5309601	0.6808463	0.6260658	0.3848540	0.6488331	0.6218521	0.3692623	0.0039718	0.6606657	0.3715545
800	0.0308034	0.0244932	0.5494103	0.0654475	0.5944191	0.5639499	0.2619950	0.4196466	0.5613988	0.3556389	0.3040104	0.4507613	0.1034800	0.0743059	0.5272146	0.3372508	0.0436860	0.6437158	0.5285992	0.4562721	0.5312606	0.6155370	0.5211871	0.2950431	0.6672867	0.7910576	0.4560162	0.0049945	0.7133609	0.3626229
850	0.0319353	0.0347887	0.6921320	0.0682524	0.6875999	0.6250576	0.3829450	0.2894164	0.5903367	0.3407518	0.2896899	0.3768527	0.0988200	0.0878254	0.6296536	0.3359405	0.0321531	0.6536554	0.4924492	0.5181061	0.4348128	0.6495077	0.6050894	0.2199595	0.6775736	0.7795983	0.3062352	0.0084546	0.6960599	0.3741196
900	0.0640404	0.0297013	0.6113786	0.0673103	0.7490747	0.6658286	0.5094994	0.2097094	0.6083105	0.3943409	0.2561500	0.3703311	0.1629535	0.0685958	0.5545264	0.3071538	0.0910717	0.6291545	0.5900651	0.4963990	0.4293506	0.8141015	0.5358287	0.2913802	0.6448510	0.6579173	0.4415975	0.0161641	0.7579379	0.3027795
950	0.0288382	0.0272502	0.7310390	0.0385959	0.6388343	0.6062345	0.3888053	0.2105137	0.6083440	0.3767615	0.3402499	0.3600187	0.1216776	0.1400833	0.5563731	0.4271333	0.0710047	0.5988623	0.5402071	0.6172358	0.4041187	0.7625753	0.5881170	0.2443243	0.7448699	0.9324958	0.3253881	0.0088788	0.8208361	0.1701942
1000	0.0296126	0.0124945	0.6827601	0.0788387	0.7313157	0.5492086	0.5071698	0.1670746	0.6215889	0.4114763	0.3286580	0.3696399	0.1015916	0.1386146	0.4437288	0.3619523	0.0631860	0.5988325	0.6501037	0.5853712	0.5631525	0.7260691	0.4523107	0.2212595	0.8262281	0.7436397	0.3041601	0.0047067	0.6779376	0.2722810

0	0.0325062	0.0555231	0.7050453	0.0491259	0.7150427	0.7728579	0.3378107	0.1458020	0.5777445	0.3373327	0.3596958	0.3819325	0.1256844	0.1042737	0.6105010	0.3850710	0.0326351	0.5512594	0.6123304	0.6911711	0.4421441	0.7692831	0.6160955	0.1960585	0.7545388	0.8183340	0.3583137	0.0111649	0.6911421	0.3131060
50	0.0225630	0.0303796	0.6496867	0.1072769	0.6851078	0.4479193	0.6426196	0.2215885	0.6023671	0.4505200	0.2397732	0.1467997	0.2191496	0.1845019	0.1255677	0.3809094	0.0551769	0.6764940	0.5780186	0.5065468	0.4683297	0.5020454	0.6031108	0.4196387	0.6505864	0.7267695	0.2481746	0.0275190	0.8458652	0.2637488
100	0.0600382	0.0314754	0.4940638	0.0708458	0.6395035	0.4147657	0.3022291	0.0623506	0.5388791	0.3140594	0.2421323	0.0850001	0.4838209	0.3856697	0.0119879	0.4832324	0.0705424	0.6494836	0.5390281	0.4216548	0.4884670	0.4634453	0.4056807	0.3825563	0.6209923	0.7537668	0.2372466	0.0147532	0.6561829	0.0944615
150	0.0768428	0.1284871	0.4244160	0.0691849	0.4527474	0.4996418	0.1795877	0.0794883	0.7011368	0.1933832	0.3762464	0.0672400	0.4299857	0.3839715	0.0042829	0.5534332	0.0938972	0.6134010	0.8120123	0.4894581	0.4337599	0.3559064	0.3620778	0.4330216	0.7987723	0.6213409	0.4027142	0.0077422	0.7419796	0.0279673
200	0.0883463	0.0733769	0.3852825	0.0511170	0.4528023	0.5875987	0.0678258	0.0600337	0.4776903	0.2868818	0.4033967	0.0213268	0.3632483	0.4311405	0.0038769	0.3972787	0.2255349	0.5272213	0.7941243	0.3928791	0.4151849	0.3611016	0.4016309	0.3350782	0.7131480	0.7058049	0.3555527	0.0118445	0.7091314	0.0140535
250	0.0904195	0.0677500	0.4063129	0.0371552	0.5128167	0.6413238	0.0553340	0.0248974	0.4659432	0.2427317	0.5476062	0.0274537	0.2544367	0.4744021	0.0040572	0.4394781	0.2549365	0.5647352	0.6689910	0.3900094	0.4052639	0.3240077	0.3726457	0.3262624	0.9285762	0.8327565	0.2206571	0.0156355	0.7196985	0.0228139
300	0.1044099	0.1767156	0.4111556	0.0427950	0.3454366	0.7065829	0.0638349	0.0274775	0.4062816	0.1813979	0.5431498	0.0656384	0.3100764	0.4250500	0.0036848	0.3694706	0.2459956	0.4567851	0.6308912	0.5418953	0.3487526	0.3563516	0.3675126	0.3352154	0.7758684	0.6773398	0.2370944	0.0115808	0.7704776	0.0364366
350	0.1193125	0.1949455	0.3688204	0.0622263	0.2745867	0.7306642	0.0670597	0.0484926	0.3389955	0.2219459	0.6107126	0.0599762	0.3651861	0.3635309	0.0054935	0.4109000	0.3715019	0.5000348	0.8216408	0.5246941	0.4880245	0.3741896	0.2725255	0.3730830	0.6616174	0.7546943	0.1888640	0.0063680	0.7360823	0.0135448
400	0.1400188	0.0775447	0.3689235	0.0854302	0.3115621	0.7449624	0.0369846	0.0505449	0.2600040	0.2512584	0.6920042	0.0321222	0.2988150	0.4882367	0.0087894	0.3975250	0.2783321	0.4653714	0.7061264	0.5288983	0.4110838	0.3121169	0.4210779	0.3862904	0.7492627	0.6491523	0.2945047	0.0019499	0.7657726	0.0132721
450	0.1251523	0.2204645	0.3242816	0.0531618	0.2064364	0.7066192	0.0865161	0.0281016	0.3063035	0.2408655	0.5212085	0.0513262	0.3230097	0.3867051	0.0073411	0.3830476	0.2952376	0.4508425	0.7548261	0.5737082	0.4715987	0.4035849	0.2698261	0.4007377	0.7263319	0.6410921	0.2908375	0.0106536	0.6036314	0.0250185
500	0.1647088	0.2391104	0.4516263	0.0586489	0.1995489	0.6696265	0.0723816	0.0301813	0.3959942	0.2227705	0.7340736	0.0505385	0.3191065	0.3162785	0.0107689	0.4296267	0.2607837	0.4003715	0.7060205	0.4924734	0.5256928	0.4140527	0.2816344	0.3820021	0.7801506	0.7513065	0.3063403	0.0242870	0.7428931	0.0054299
550	0.1255431	0.3288966	0.4788020	0.1023838	0.1414145	0.7273882	0.0919981	0.0273085	0.3510768	0.2013732	0.6371823	0.2742509	0.3400161	0.2386181	0.4349310	0.4199767	0.2914718	0.3177010	0.6467514	0.3878548	0.4855117	0.6657154	0.3435662	0.1867678	0.8103029	0.6517944	0.3354012	0.0176911	0.6804424	0.0104545
600	0.0678646	0.2331030	0.5834479	0.1079261	0.2531656	0.7666533	0.0900523	0.0895796	0.3596185	0.2251212	0.6477725	0.4155089	0.1316230	0.1081953	0.5734330	0.4011291	0.2225633	0.3851647	0.5939266	0.4202532	0.5727032	0.7445847	0.4360334	0.1604841	0.9037993	0.7167593	0.3286680	0.0103728	0.7531039	0.1750320
650	0.0661247	0.1911622	0.6180106	0.0661953	0.2693743	0.7724405	0.0482000	0.1468899	0.2818993	0.2314719	0.5386266	0.4779148	0.0470456	0.0904653	0.5990864	0.2939544	0.1260279	0.5985267	0.6450426	0.5848651	0.4444960	0.8229930	0.4396951	0.2253981	0.6678620	0.6692758	0.4142094	0.0147401	0.6311789	0.3120905
700	0.0782358	0.0839984	0.5885571	0.0606188	0.4300459	0.5973729	0.1579433	0.3142696	0.2601628	0.3012763	0.5429640	0.3934144	0.0173694	0.0886273	0.6933240	0.1818773	0.1385624	0.5566629	0.4985627	0.6337659	0.5765308	0.8003505	0.5517803	0.2316746	0.7617307	0.7383816	0.3537041	0.0042423	0.8006277	0.4388252
750	0.0233233	0.0743503	0.7287756	0.0427306	0.5636006	0.7997280	0.1428609	0.3618969	0.2655802	0.2483115	0.4697526	0.4142055	0.0152797	0.1193514	0.7249357	0.2256767	0.0706146	0.6523395	0.4861114	0.7232661	0.4874486	0.8190661	0.5794273	0.2477052	0.7274307	0.7435221	0.4923271	0.0082571	0.7527638	0.3659035
800	0.0210918	0.0246757	0.6111798	0.0590355	0.6254666	0.6898681	0.2203982	0.2342870	0.2319760	0.3410305	0.5398592	0.5214418	0.0255083	0.0659705	0.5814025	0.1964047	0.0334368	0.6112298	0.5145969	0.6952843	0.4665499	0.7235478	0.5809507	0.2555175	0.6533589	0.6599314	0.3849161	0.0058278	0.8093553	0.4118847
850	0.0276692	0.0326455	0.6243304	0.0537758	0.5361653	0.7085946	0.1674626	0.2783355	0.2736274	0.2534463	0.4170758	0.4420912	0.0203099	0.0698008	0.6835418	0.2217827	0.0532833	0.5969448	0.5486336	0.5056204	0.4565998	0.6635430	0.6361041	0.2819410	0.7385667	0.6241768	0.4324019	0.0063553	0.8190143	0.4455588
900	0.0215228	0.0377024	0.5543704	0.0728711	0.6478178	0.5645617	0.2900378	0.2768086	0.3666757	0.2839844	0.3513701	0.3785900	0.0641685	0.0511842	0.6658819	0.2011549	0.1013158	0.6054471	0.5905581	0.5194657	0.4268183	0.6495861	0.6565720	0.2768803	0.6211292	0.6543200	0.3313826	0.0114243	0.7088754	0.4737596
950	0.0435569	0.0379703	0.5189422	0.0767838	0.5821096	0.5848068	0.3171583	0.2525023	0.5646230	0.3368025	0.4011384	0.3407370	0.0835588	0.0800063	0.6538231	0.2571820	0.0836324	0.5572276	0.5348165	0.6062954	0.5024641	0.7288119	0.5698463	0.2078956	0.7716862	0.6554245	0.3137287	0.0187605	0.7949788	0.2797598
1000	0.0640660	0.0367659	0.6206903	0.0860674	0.6039558	0.5952720	0.1700007	0.1894771	0.4888150	0.3018783	0.4008550	0.3429326	0.0989014	0.0484561	0.6887021	0.2934986	0.0638458	0.6486086	0.5674713	0.7045029	0.4871854	0.7393471	0.4243001	0.1678211	0.7782755	0.6922182	0.4278996	0.0181855	0.8357097	0.2469895

0	0.0194134	0.0415610	0.7023253	0.0750913	0.6047473	0.7130684	0.3785088	0.1563231	0.6027574	0.3529161	0.2528273	0.4115876	0.0989501	0.1258243	0.5915257	0.3472340	0.0722570	0.5990681	0.6105869	0.4101270	0.5265136	0.7070840	0.5721762	0.1833093	0.7650760	0.9202641	0.4575395	0.0302962	0.7169698	0.2294893
50	0.0342122	0.0362218	0.5874610	0.0486885	0.4595053	0.3032820	0.3100524	0.2582228	0.4991148	0.3411435	0.3211295	0.4563787	0.0998326	0.0821025	0.5846575	0.3395928	0.0346259	0.6116021	0.5745257	0.6177038	0.4477162	0.6884110	0.6602413	0.2146513	0.2638064	0.8885615	0.1455690	0.0088098	0.7021908	0.4288414
100	0.0342027	0.0414758	0.5051035	0.0498497	0.4378875	0.2123568	0.2645256	0.2159030	0.3739678	0.3581539	0.4377537	0.3986135	0.1067676	0.1273822	0.6774899	0.2971885	0.0635518	0.6212045	0.5491735	0.6266745	0.4251410	0.6736490	0.5320470	0.2024504	0.1708160	0.7077852	0.1452907	0.0222201	0.7266232	0.6450064
150	0.0281635	0.0223893	0.5532244	0.0377229	0.4515235	0.1528620	0.6052001	0.1541403	0.5043174	0.5507891	0.3147770	0.3348031	0.1661898	0.1161058	0.5712073	0.3777362	0.0785660	0.5586173	0.6923876	0.5574098	0.3430217	0.8031478	0.5692099	0.1342963	0.1687786	0.7877923	0.1227294	0.0314539	0.7680981	0.5178936
200	0.0568818	0.0341214	0.5391103	0.0575642	0.3379827	0.1147649	0.2835572	0.1092827	0.5853265	0.4675015	0.3065899	0.4333971	0.1385485	0.1336577	0.6193648	0.3016170	0.0886900	0.6417422	0.6618322	0.5161437	0.3930614	0.7428978	0.5435315	0.1360146	0.1208637	0.6215642	0.1056362	0.0101773	0.7120499	0.5238120
250	0.0543804	0.0595376	0.4815849	0.0574786	0.2608580	0.1459236	0.1280499	0.1405346	0.6067780	0.5614330	0.3742929	0.2540126	0.1177566	0.1412170	0.4555295	0.3534014	0.0579232	0.5145307	0.5822976	0.5763458	0.4318765	0.6172262	0.4642579	0.1992202	0.1639458	0.6995386	0.1066504	0.0096217	0.7276763	0.4994562
300	0.0378864	0.0575362	0.4311845	0.0386761	0.2767519	0.1279917	0.0925383	0.1044473	0.4280167	0.4634566	0.4573333	0.3095696	0.1143071	0.1898751	0.4897855	0.3739207	0.0872392	0.5274699	0.5268712	0.4999194	0.3268258	0.6697156	0.6021671	0.1746289	0.1539311	0.6414419	0.1137326	0.0116565	0.7935284	0.5039380
350	0.0393085	0.0319292	0.5432259	0.0591728	0.3115594	0.1913777	0.2016767	0.0963427	0.4835006	0.5247468	0.4229073	0.2861913	0.1032395	0.1086293	0.4956448	0.2901448	0.0346604	0.5739975	0.5326510	0.4762735	0.3551381	0.7346458	0.4878081	0.1397282	0.1328110	0.6805064	0.1277666	0.0018711	0.7987248	0.4956554
400	0.0293999	0.0288527	0.5808802	0.0495670	0.3136002	0.1941251	0.4239880	0.1198749	0.3826255	0.5192356	0.4280422	0.2583789	0.0693514	0.1388114	0.6099822	0.3943023	0.0755278	0.4879948	0.6572228	0.4384787	0.3203981	0.6144983	0.5232571	0.1727845	0.1294660	0.5877920	0.1065391	0.0413045	0.8412142	0.6985011
450	0.0421199	0.0309065	0.4216864	0.0484434	0.2872302	0.1294451	0.4691742	0.1939408	0.5286840	0.5288346	0.4187388	0.4522995	0.0986290	0.0746027	0.5170455	0.3870408	0.0866771	0.5903982	0.5731624	0.5175896	0.3430175	0.6827822	0.5329598	0.2235922	0.1742505	0.7655155	0.0909342	0.0128169	0.7388583	0.5534188
500	0.0666319	0.0385127	0.4752879	0.0628533	0.3615271	0.1225777	0.3341174	0.1187101	0.5709620	0.5312082	0.2669418	0.3934258	0.1433201	0.1415343	0.5034806	0.3165803	0.0504633	0.6455876	0.5990238	0.4850740	0.4016125	0.6513679	0.5050009	0.1482293	0.1707620	0.7575248	0.1358107	0.0202448	0.6718670	0.5611085
550	0.0327394	0.0255239	0.5298450	0.0598032	0.4787640	0.5685790	0.3065002	0.1115776	0.5328831	0.5610437	0.2339641	0.3581788	0.1699629	0.1285272	0.4711480	0.3292183	0.0559787	0.5419990	0.4879516	0.5290208	0.6114030	0.6102196	0.5775031	0.2250176	0.6863143	0.6602774	0.3262033	0.0154890	0.7392919	0.2522864
600	0.0297225	0.0179854	0.6457400	0.0704931	0.7166171	0.6001135	0.5431289	0.1414754	0.5935065	0.5459100	0.2118777	0.4804064	0.1065486	0.1193374	0.5395422	0.2853987	0.0528221	0.6359115	0.4851400	0.6357089	0.4274192	0.7317870	0.5660185	0.1739057	0.6734650	0.6669834	0.3212786	0.0190256	0.6599726	0.2536580
650	0.0744814	0.0195144	0.6404111	0.0673856	0.6833799	0.5584960	0.8022530	0.3292990	0.6359464	0.3583519	0.2332735	0.3427189	0.1746814	0.0901705	0.6760276	0.3254660	0.0553988	0.5508212	0.5153422	0.5598381	0.4198909	0.7455874	0.4902746	0.2466081	0.5843403	0.6972036	0.3488181	0.0104192	0.6217869	0.4217847
700	0.0213317	0.0261092	0.6521868	0.0919341	0.6953427	0.3610293	0.6579506	0.2944320	0.5544116	0.4854399	0.2072022	0.4188528	0.1441049	0.0810400	0.5371908	0.4901327	0.0420505	0.6084860	0.4772140	0.5497596	0.5831302	0.7007402	0.4941885	0.2348921	0.7433479	0.6899233	0.4127288	0.0042988	0.8414029	0.4370584
750	0.0294938	0.0314086	0.6216065	0.0771069	0.6795961	0.2843547	0.4277723	0.1995142	0.6601178	0.4697638	0.2640709	0.4842001	0.1305648	0.0522117	0.4298962	0.4374508	0.0506482	0.5210126	0.6142768	0.5144354	0.5899612	0.6495409	0.5419554	0.2509905	0.8370294	0.7982946	0.3764989	0.0160742	0.6144882	0.3659798
800	0.0421409	0.0415587	0.6745917	0.0298908	0.5755487	0.4688784	0.1905516	0.2520870	0.7180277	0.3247550	0.3197906	0.4932143	0.1067663	0.0983369	0.5034917	0.3971816	0.0877310	0.5147251	0.5486433	0.3678776	0.5538743	0.6786510	0.5389184	0.2246058	0.7324981	0.6826734	0.3127648	0.0123315	0.7180018	0.2789841
850	0.0469873	0.0446788	0.7967590	0.0505129	0.5550747	0.5626527	0.1223293	0.2650373	0.6224653	0.3649034	0.3299506	0.4503648	0.0544499	0.0673162	0.5866893	0.3559483	0.0706899	0.7372944	0.4330687	0.5183870	0.6246817	0.6516265	0.5320855	0.1787402	0.8053499	0.6363789	0.3474030	0.0183857	0.7192250	0.3441850
900	0.0354081	0.0413873	0.7875802	0.0187674	0.4845297	0.7712469	0.0711093	0.3559739	0.5413831	0.3107606	0.3759980	0.5304437	0.0490316	0.0339057	0.5241046	0.2449789	0.0946838	0.6133056	0.4138013	0.5217966	0.4827883	0.7526165	0.6485508	0.3007478	0.5910985	0.7288244	0.2789008	0.0105430	0.7041408	0.3883663
950	0.0404022	0.0462517	0.6858863	0.0691933	0.5985522	0.7339080	0.3112944	0.4117990	0.3138687	0.3143323	0.4578558	0.4633247	0.0312243	0.0861287	0.6488819	0.2866369	0.0878745	0.7063023	0.4903260	0.5770429	0.4311060	0.8182730	0.5126311	0.2420648	0.8965871	0.6951005	0.3194214	0.0128708	0.7303579	0.5322223
1000	0.0401233	0.0260602	0.6235056	0.0284846	0.6200156	0.6339523	0.4179208	0.4705707	0.4150277	0.4531347	0.3942869	0.4420093	0.0268237	0.0316728	0.7134745	0.2366824	0.0397336	0.6069475	0.3998008	0.5909601	0.4624831	0.7331999	0.4481163	0.3146945	0.6616562	0.7199580	0.4125752	0.0015164	0.6632823	0.4460580

0	0.0275825	0.0322740	0.6632228	0.0557043	0.6516214	0.6792944	0.3422364	0.1660990	0.5450973	0.4763767	0.3094332	0.4058337	0.0831641	0.1163731	0.6090821	0.3623736	0.0326533	0.6260632	0.5203834	0.5919148	0.5025093	0.7714934	0.7071705	0.2257623	0.7332143	0.7487904	0.3667100	0.0090464	0.6931675	0.3132567
50	0.0218584	0.3666281	0.6833635	0.0529109	0.5189825	0.2728068	0.3647412	0.1564655	0.7255701	0.4182663	0.2419198	0.3636019	0.1453535	0.5312502	0.2627278	0.4514658	0.0520921	0.5574926	0.5229526	0.4016721	0.4966633	0.2934583	0.6191608	0.2192829	0.7976654	0.7297268	0.2123507	0.0010465	0.5848066	0.4652532
100	0.0848176	0.6001754	0.6416039	0.0507098	0.6696788	0.2778972	0.3395422	0.1112111	0.7336611	0.4223986	0.3237374	0.3179938	0.1300814	0.5808194	0.2496438	0.4196716	0.1263618	0.5377490	0.5264775	0.4508330	0.3946852	0.1966539	0.4712116	0.2665378	0.6725038	0.5968342	0.2378281	0.0003334	0.7227501	0.5124559
150	0.1545043	0.5883871	0.6109895	0.0982669	0.3873400	0.2740924	0.0683274	0.1837844	0.5872111	0.3230190	0.3350531	0.4199127	0.1122760	0.7749706	0.2903610	0.3103502	0.0450495	0.6610012	0.6174244	0.5179892	0.4311596	0.1840308	0.3589682	0.2980098	0.6711395	0.6772975	0.3078402	0.0008179	0.7510158	0.5223663
200	0.2606285	0.6910538	0.6442120	0.0550232	0.2531218	0.3070816	0.1256244	0.2609861	0.3943257	0.2661336	0.4096404	0.3951666	0.0409363	0.8807685	0.3022010	0.2201030	0.0662033	0.5460802	0.5343864	0.4854958	0.3465482	0.1877397	0.2479646	0.3259919	0.7448561	0.7062216	0.2979457	0.0000000	0.7894394	0.5813263
250	0.2601838	0.5780450	0.5531775	0.0632537	0.1888961	0.4375317	0.0488588	0.2904972	0.3120749	0.2228383	0.4577989	0.4201471	0.0175717	0.7906656	0.4161007	0.2398366	0.0400487	0.7530554	0.5247677	0.6842099	0.3852527	0.2075827	0.1946342	0.2939632	0.7752882	0.6477820	0.2518879	0.0007296	0.7762560	0.5435983
300	0.3773168	0.5948935	0.4773835	0.0599351	0.0565704	0.3739345	0.0399491	0.2227812	0.2659453	0.1774922	0.5065053	0.4559350	0.0674718	0.7500429	0.2575771	0.2252699	0.0538090	0.5896844	0.5678426	0.5471879	0.2738967	0.1323376	0.1242650	0.2850825	0.7374189	0.6545296	0.3139021	0.0022108	0.6712701	0.6354895
350	0.3949919	0.7673147	0.5330180	0.1292190	0.0295958	0.3775369	0.0639171	0.1958997	0.2459766	0.1193955	0.5570296	0.2815255	0.0468761	0.6922290	0.2755532	0.2197975	0.0720825	0.5423663	0.5321478	0.6015988	0.2593937	0.1358202	0.0782790	0.3833500	0.7096422	0.6900434	0.2436905	0.0005201	0.7868939	0.4887148
400	0.3893856	0.6275504	0.2881702	0.1699520	0.0333656	0.4412493	0.0601103	0.1542814	0.2251893	0.1432611	0.5611043	0.2994460	0.0404393	0.7005512	0.3034246	0.2269855	0.0819581	0.4060553	0.5661191	0.7366730	0.2930726	0.1234454	0.1069414	0.2992248	0.6912261	0.7196438	0.2609464	0.0006646	0.7183494	0.5236757
450	0.3731912	0.7497587	0.3718707	0.2047505	0.0372178	0.4166734	0.0503553	0.0878484	0.3070646	0.1638350	0.5686623	0.3382475	0.0333844	0.6115929	0.3996232	0.2331724	0.1088004	0.5759296	0.5759824	0.5168644	0.2394719	0.1681841	0.1565528	0.2857272	0.7288276	0.6359404	0.3109854	0.0004852	0.7510770	0.4403975
500	0.4308420	0.8920779	0.2865776	0.3271603	0.0218231	0.3030252	0.0703276	0.0872544	0.3017470	0.1248943	0.6585934	0.3617974	0.0617856	0.7771554	0.3536391	0.2808817	0.1444772	0.6041723	0.6317214	0.5121852	0.3093826	0.2027767	0.1078215	0.2860801	0.7013045	0.6319115	0.2725275	0.0009299	0.7792317	0.4732679
550	0.2653540	0.6922408	0.4286887	0.2146530	0.0202833	0.5912968	0.0741756	0.1266535	0.2175202	0.1837464	0.4871694	0.3501375	0.0739001	0.3168342	0.6722588	0.2857425	0.1098651	0.6735546	0.5865465	0.6752361	0.3964839	0.5328560	0.1131425	0.2538302	0.6920666	0.7123226	0.3855853	0.0197327	0.7750751	0.3018470
600	0.1075510	0.6900622	0.3395064	0.1406751	0.0205235	0.6004511	0.0346494	0.1647276	0.2941377	0.1583336	0.5189161	0.4438998	0.0268431	0.1669331	0.6759429	0.3841881	0.0784771	0.6112536	0.5382471	0.5048759	0.4612127	0.5966530	0.3671426	0.2073756	0.6974187	0.6487545	0.3332868	0.0079624	0.6963255	0.2963538
650	0.0941921	0.3674546	0.4025918	0.1434050	0.0981344	0.6988087	0.0689333	0.1311828	0.2342605	0.2526880	0.6102785	0.3342116	0.0160479	0.1197593	0.5961663	0.2189932	0.1171501	0.6147238	0.5876394	0.5555484	0.4527957	0.6829794	0.4903285	0.2210043	0.7584221	0.8435838	0.3355603	0.0075298	0.5826886	0.2282049
700	0.0335167	0.2431256	0.6153738	0.0796407	0.2335444	0.6619183	0.0583396	0.1773533	0.3198935	0.2296272	0.5938623	0.3361372	0.0572699	0.1018637	0.6790337	0.2613514	0.0949922	0.7646582	0.4830866	0.6061212	0.4496965	0.7153491	0.5500805	0.1551042	0.7147914	0.6155795	0.3954225	0.0112731	0.7378499	0.1532018
750	0.0311008	0.0828910	0.6527751	0.0866953	0.4172542	0.7324003	0.0794263	0.1056135	0.2557667	0.3055280	0.5922732	0.4012917	0.0657816	0.1531496	0.6830418	0.2508427	0.0923448	0.5975026	0.6020959	0.6803853	0.4372653	0.7463996	0.5759128	0.1615057	0.7059990	0.6585902	0.3674253	0.0029626	0.6025278	0.1206835
800	0.0225102	0.0444468	0.5986837	0.0658601	0.4609461	0.7135044	0.0943719	0.1234149	0.3382329	0.3175050	0.5036036	0.4027698	0.0252836	0.0871740	0.6822957	0.2899124	0.0886707	0.6310339	0.5239328	0.6060876	0.4511635	0.7187045	0.6241349	0.2619684	0.6974670	0.8433928	0.3245624	0.0190764	0.6691590	0.2172335
850	0.0448122	0.0500056	0.6960002	0.1118500	0.6985031	0.6789334	0.1979780	0.1315394	0.2968730	0.2803326	0.3750002	0.3671257	0.0429229	0.1076718	0.6842733	0.3487480	0.0665512	0.6805361	0.5773526	0.5117044	0.4702704	0.7246966	0.4323913	0.1750554	0.6809329	0.7217765	0.3694299	0.0159924	0.7383342	0.2574168
900	0.0470014	0.0197513	0.6259026	0.0553440	0.5396472	0.7060632	0.3603924	0.1574016	0.3193275	0.4361552	0.4356987	0.3188699	0.0572750	0.1562555	0.5436215	0.2681538	0.0633074	0.5363783	0.6589335	0.5860162	0.4286206	0.8045977	0.5510454	0.1219098	0.6043146	0.6879481	0.3122068	0.0060598	0.6215070	0.2269714
950	0.0236753	0.0263552	0.7120710	0.0606296	0.6239807	0.6055369	0.4271608	0.1573023	0.6111584	0.4913776	0.2824356	0.3794137	0.0514630	0.1061496	0.5317640	0.2141637	0.0719251	0.5593502	0.6102424	0.5359903	0.5426813	0.7016181	0.5533087	0.2779600	0.7989299	0.8263735	0.4166189	0.0150439	0.7926825	0.2159183
1000	0.0386917	0.0182041	0.6186674	0.0652300	0.6474300	0.5801811	0.1360991	0.1997750	0.6340918	0.2803996	0.3823216	0.3706591	0.1315369	0.1009172	0.6636182	0.2854257	0.0592294	0.6592459	0.7615155	0.6115270	0.4601859	0.6980943	0.5122714	0.1965835	0.7290306	0.7134445	0.4026705	0.0145548	0.7471561	0.2271871

0	0.0397702	0.0368586	0.6418919	0.0593266	0.6131362	0.6665087	0.3814382	0.1411203	0.5051110	0.4163611	0.3591318	0.3513588	0.1638840	0.1368921	0.5222809	0.3242496	0.0406278	0.6870329	0.6005266	0.5968774	0.4440817	0.7570244	0.5909335	0.2559769	0.7762881	0.7811911	0.3747454	0.0147796	0.6314826	0.2949900
50	0.0721241	0.0327960	0.6365979	0.0465352	0.5895199	0.3931595	0.0983370	0.1511994	0.5102707	0.2911095	0.1898396	0.3590937	0.2483518	0.1562695	0.5391936	0.3229519	0.0608903	0.7534454	0.5148826	0.6104870	0.4257524	0.3486825	0.5001668	0.1797844	0.4676036	0.7044673	0.3602826	0.0155419	0.8137644	0.3070338
100	0.0829951	0.0806651	0.6066747	0.0398908	0.5556204	0.3644064	0.0954288	0.1496699	0.4013573	0.3126972	0.2778479	0.3549214	0.2111137	0.0864918	0.5819623	0.2669320	0.0531277	0.6195994	0.6142442	0.6628666	0.3693026	0.1725709	0.3436180	0.2107514	0.4767222	0.7447800	0.3707288	0.0013608	0.7615405	0.2474155
150	0.2415029	0.1012438	0.6565899	0.0860510	0.3832810	0.4029508	0.0318490	0.1259964	0.3269489	0.1720319	0.1859403	0.3921520	0.2418822	0.0644376	0.6606068	0.3183265	0.0649495	0.6137239	0.4833620	0.5403402	0.3698700	0.1787409	0.3543401	0.1739043	0.4627322	0.7478707	0.3429592	0.0004531	0.6534311	0.3025520
