"Time"	G1	G10	G2	G20	G17	G16	G4	G9	G11	G18	G94	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G15	G12	G13	G14	G41	G50	G52	G53	G51	G21	G22	G55	G42	G44	G39	G49	G40	G54	G45	G47	G43	G61	G72	G67	G57	G48	G95	G8	G60	G59	G99	G58	G79	G82	G83	G81	G89	G84	G80	G88	G91	G90	G75	G78	G77	G86	G85	G69	G93	G92	G87	G68	G27	G96	G97	G63	G26	G25	G23	G24	G62	G76	G71	G74	G31
600	0.3811698	0.1288862	0.0824160	0.0381581	0.4002686	0.2805158	0.6938663	0.0975643	0.6531599	0.2450341	0.7082063	0.7051611	0.3086700	0.2171166	0.0705967	0.7555282	0.6941064	0.6325622	0.6949025	0.6904412	0.5891671	0.1372410	0.7020015	0.3126676	0.6358611	0.7573944	0.5863448	0.3716052	0.7768049	0.1478523	0.3309324	0.6442910	0.1356689	0.8213934	0.5122895	0.1193604	0.3034984	0.3551025	0.6239701	0.6776725	0.4614411	0.6710435	0.6871285	0.4217581	0.4211097	0.2033190	0.0249341	0.6976555	0.5170363	0.0412082	0.6438411	0.6271893	0.0217998	0.3363198	0.1133971	0.6890120	0.0458413	0.0861630	0.8120680	0.0703751	0.3698886	0.5845165	0.0337335	0.6103250	0.2629871	0.2723859	0.6556111	0.1370774	0.2338136	0.4882875	0.1390324	0.2289253	0.2994923	0.0328864	0.5656981	0.4825695	0.2001845	0.0204486	0.7388308	0.2800435	0.4964438	0.2149875	0.1522655	0.5209303	0.4078393	0.7135005	0.3135942	0.3485235	0.2134474	0.7652602
650	0.4534720	0.1426366	0.0560641	0.0788499	0.4359698	0.2576111	0.7207558	0.1265015	0.6191987	0.2916784	0.7376494	0.5566337	0.3518081	0.1485226	0.1739915	0.7119929	0.7399573	0.4938078	0.9215728	0.7973742	0.6042626	0.0914602	0.6379036	0.4231612	0.6986051	0.7133013	0.4247891	0.4483224	0.7934474	0.1150024	0.2796608	0.7096676	0.1230400	0.6703525	0.4853346	0.1240376	0.2834389	0.4404299	0.6742622	0.6944085	0.6244033	0.5013806	0.6446703	0.4226168	0.3403207	0.1988008	0.0249318	0.7631447	0.4280201	0.0401617	0.8135899	0.6876578	0.0259060	0.4442698	0.0387876	0.6477437	0.0524596	0.0782888	0.7183159	0.0790702	0.4152237	0.4338415	0.0305225	0.7044606	0.2544219	0.2700312	0.6839584	0.1650859	0.2374977	0.4967638	0.1135392	0.2008477	0.3297027	0.0804601	0.5420706	0.4280339	0.2972211	0.0013927	0.7293313	0.2982665	0.5614362	0.2114886	0.1772217	0.7882527	0.4000753	0.7474946	0.3516444	0.4158932	0.1430702	0.6957242
700	0.3505691	0.0703586	0.0295745	0.0902697	0.4891309	0.2319207	0.6871017	0.0851807	0.6667372	0.2097061	0.7206704	0.6036113	0.2990232	0.1967218	0.1035112	0.6443991	0.6277793	0.8096834	0.8002838	0.7027502	0.4888492	0.0547465	0.6567174	0.2639838	0.5995907	0.6911226	0.3896965	0.3515398	0.7187112	0.1403112	0.3108140	0.6380852	0.1351029	0.8108760	0.6055484	0.1730175	0.3299199	0.2828658	0.6857753	0.6758898	0.7127776	0.6509112	0.6495368	0.4078660	0.3743376	0.1844796	0.0730681	0.6486157	0.4234469	0.0195981	0.6642388	0.7824200	0.0112165	0.4947785	0.0116348	0.6538744	0.0244640	0.0865557	0.7550089	0.1541295	0.4624166	0.5316150	0.0284111	0.5539651	0.4780321	0.2369540	0.6396839	0.1620228	0.3435622	0.4992670	0.1557328	0.1035254	0.2988144	0.0530067	0.5477536	0.4793004	0.3673187	0.0000000	0.7518039	0.3014172	0.5565362	0.1847978	0.1912492	0.6697835	0.5472937	0.8162189	0.4136208	0.4083443	0.2096978	0.7748337
750	0.3946878	0.0914209	0.0515666	0.0731602	0.4390576	0.2423659	0.7199086	0.1170072	0.7917326	0.1661485	0.8446861	0.6883177	0.4185875	0.1597921	0.1887141	0.6805930	0.7595058	0.6814372	0.7292436	0.7460869	0.5021144	0.0785339	0.6694053	0.1848679	0.7215332	0.6736339	0.3831781	0.3911752	0.8111209	0.1420840	0.3292249	0.7382946	0.1224764	0.5518794	0.6232949	0.1646426	0.3259246	0.2988129	0.6882781	0.6805567	0.6174761	0.4672875	0.5387638	0.5259649	0.2780559	0.2238153	0.1224657	0.6343628	0.4552470	0.0282508	0.6276074	0.6292536	0.0180550	0.4470260	0.0097382	0.6502965	0.0292576	0.0867566	0.6452724	0.1609911	0.4047536	0.5592023	0.0312024	0.7030734	0.4506459	0.2110299	0.5271846	0.1229510	0.2737898	0.4318940	0.0779411	0.1322893	0.3604884	0.0660755	0.4918783	0.4039126	0.3765329	0.0000480	0.6597779	0.2655731	0.4747996	0.1362911	0.1127660	0.7265543	0.4780925	0.5375657	0.3509139	0.4028158	0.1411669	0.6818611
800	0.2745339	0.1107328	0.0589203	0.0878309	0.4243842	0.2474172	0.6334896	0.0917106	0.7701275	0.2198272	0.7528924	0.7533627	0.4584792	0.2693385	0.1624897	0.7391384	0.6633073	0.6474663	0.6079977	0.7340452	0.5548196	0.0896344	0.7150459	0.2559793	0.7137786	0.6474026	0.3815921	0.3667599	0.6821561	0.1167832	0.2519737	0.6400887	0.0863888	0.7410428	0.5872348	0.1403940	0.2208629	0.2527174	0.5917091	0.6459125	0.5554138	0.4940479	0.7158934	0.5121571	0.3080258	0.2359087	0.0896695	0.7705759	0.5283703	0.0235687	0.4783351	0.6675164	0.0060547	0.5070412	0.0030796	0.6747871	0.0119699	0.0720534	0.6303135	0.1067141	0.3928400	0.5475432	0.0235956	0.8224214	0.3019086	0.2933282	0.5669316	0.2299776	0.2882231	0.4598340	0.0507990	0.1766481	0.4179077	0.0493954	0.6147552	0.4235854	0.3620914	0.0000000	0.7500066	0.3325448	0.4717336	0.1664438	0.1107206	0.6649912	0.4168215	0.6812568	0.4012026	0.3973953	0.0927148	0.6359935
850	0.3703789	0.0921726	0.0939624	0.1513674	0.3320737	0.2186680	0.6840325	0.1155415	0.8179501	0.1728197	0.6725026	0.6671087	0.3142867	0.2151907	0.1741035	0.7884885	0.7159829	0.6956072	0.6261583	0.7079773	0.5681680	0.0992974	0.6014178	0.3157983	0.6263071	0.6385795	0.2949844	0.4494343	0.7528227	0.1207939	0.3046332	0.6353370	0.1947251	0.6913178	0.6050284	0.1566100	0.3260595	0.1953806	0.6796452	0.6692800	0.6345233	0.5317208	0.5681132	0.3720016	0.3122208	0.3055468	0.0853407	0.6955017	0.5456599	0.0248478	0.6163565	0.7306969	0.0171023	0.6224476	0.0067850	0.6244794	0.0456254	0.0872734	0.7227543	0.1705609	0.4137692	0.5594766	0.0525695	0.6100227	0.4000629	0.2957265	0.6640558	0.1358332	0.3693950	0.5474163	0.0407058	0.1355019	0.5050751	0.0726890	0.4913450	0.4091273	0.3513763	0.0000072	0.8224631	0.2874802	0.4784546	0.1037595	0.0560344	0.7596803	0.3553540	0.6278658	0.4272550	0.3350488	0.1635660	0.6726451
900	0.3222228	0.0815458	0.1564794	0.0593102	0.3396493	0.2515420	0.7247867	0.0886175	0.6753961	0.1966949	0.7175349	0.6145645	0.3358927	0.1845070	0.1970231	0.8517806	0.7048735	0.6291941	0.7324587	0.7054398	0.7466359	0.0650264	0.6241388	0.2967852	0.6535689	0.6610135	0.4063558	0.5245939	0.7060592	0.1982595	0.3958109	0.6511995	0.1115630	0.7688302	0.4805672	0.1348389	0.2746196	0.2522858	0.6679660	0.6187604	0.7113810	0.7062039	0.5964222	0.3883896	0.2964038	0.2323102	0.0757682	0.7717585	0.6229976	0.0261717	0.6370188	0.6767273	0.0380752	0.4979205	0.0056706	0.7838399	0.0275257	0.0970668	0.6818238	0.1061760	0.4630479	0.5867334	0.0375506	0.6029058	0.3212000	0.2634098	0.6572035	0.1907089	0.3057978	0.5028013	0.0448090	0.1719500	0.2790259	0.0496126	0.5234593	0.3804036	0.3333805	0.0000041	0.6739559	0.2150765	0.4231098	0.1797572	0.0353398	0.6778402	0.3892657	0.7462831	0.3846469	0.4264986	0.1389866	0.6559442
950	0.4027861	0.0873600	0.0643417	0.1057478	0.3757269	0.2838550	0.7955981	0.0750348	0.7877349	0.2170922	0.6526844	0.8305837	0.5556911	0.2162194	0.1419670	0.6831930	0.7602520	0.6382190	0.6792506	0.7699250	0.4423192	0.0672886	0.5521202	0.2514005	0.6777735	0.7606234	0.3615267	0.3697301	0.8045625	0.1029201	0.3814192	0.6893870	0.1057424	0.7240890	0.5789970	0.1109097	0.3113843	0.2723965	0.7084823	0.7134996	0.6876119	0.5518836	0.6874037	0.3731151	0.3266143	0.2008369	0.0668410	0.7749320	0.5125478	0.0251138	0.6663115	0.5942495	0.0319397	0.5133411	0.0044787	0.7443803	0.0110649	0.1222823	0.7735271	0.1562174	0.4407204	0.4927833	0.0621234	0.6695259	0.3947305	0.2918897	0.4734649	0.1915652	0.2729464	0.4348940	0.0351433	0.1497970	0.3298462	0.0462334	0.4581209	0.3348146	0.4070365	0.0011036	0.6555987	0.2404727	0.4275053	0.0863089	0.0431151	0.6104228	0.4232213	0.6540700	0.3860525	0.4231186	0.1023334	0.8563924
1000	0.3893614	0.0508823	0.0580418	0.0834991	0.3804953	0.3106329	0.6668984	0.1006779	0.7215569	0.1886463	0.6690021	0.7582135	0.2649017	0.1913461	0.1507632	0.5600199	0.7008201	0.7021317	0.6582393	0.7326426	0.5447722	0.0945750	0.5481713	0.3313530	0.6434062	0.4021876	0.3209925	0.4121616	0.6256786	0.1398406	0.3336998	0.7132939	0.1331792	0.5839410	0.6241652	0.1390772	0.3264975	0.3140703	0.5873616	0.6975363	0.6144296	0.5462428	0.5881478	0.3358981	0.4145332	0.2003543	0.0624613	0.7879087	0.4694172	0.0358287	0.7438070	0.6388992	0.0165447	0.3805454	0.0014758	0.8140891	0.0093401	0.0646508	0.6653803	0.1445481	0.4047091	0.4754084	0.0383257	0.5293371	0.3177246	0.3558144	0.5895479	0.1283525	0.3771003	0.4771962	0.0500442	0.1645787	0.2692649	0.0186813	0.5284260	0.4270098	0.4570201	0.0005212	0.6295196	0.2071318	0.5577401	0.0585957	0.0295403	0.7495854	0.4507076	0.6188789	0.4729469	0.4952317	0.1630790	0.7391384

0	0.3869578	0.1034409	0.0661054	0.0834194	0.3846344	0.3443429	0.7546697	0.0845650	0.7934341	0.1588448	0.8285105	0.7073680	0.2731382	0.2544024	0.1299049	0.7495761	0.8098277	0.6978653	0.6347423	0.6821998	0.5479216	0.0864425	0.7216325	0.3592405	0.6203588	0.5661956	0.4855586	0.3771595	0.6950028	0.1365395	0.2998120	0.6406203	0.1233888	0.7062057	0.5380189	0.1558033	0.4430785	0.1954610	0.7189656	0.5851763	0.7309119	0.5102500	0.5420614	0.7448252	0.2997651	0.2758423	0.1861627	0.6648930	0.4246089	0.0447650	0.6857718	0.8380680	0.0065400	0.6060967	0.0099595	0.7658491	0.0305911	0.0614724	0.6957794	0.2098943	0.4438598	0.7647420	0.0579885	0.7030510	0.5053988	0.2489487	0.3384071	0.1307669	0.5508598	0.4911186	0.0463363	0.1059076	0.4434796	0.0693715	0.5853441	0.4169457	0.4913020	0.0002204	0.7839725	0.2740323	0.5715415	0.0750096	0.0300717	0.8009082	0.5277274	0.5986604	0.3760657	0.3610589	0.0933682	0.6351699
50	0.3809106	0.0336601	0.0342124	0.1202949	0.4386313	0.2572671	0.7421030	0.0807836	0.8099985	0.2672557	0.7796311	0.5600359	0.2362197	0.2601624	0.1489826	0.5367624	0.7280988	0.5913832	0.6951152	0.5488504	0.4682030	0.1654385	0.6879186	0.2134559	0.6597801	0.6685380	0.3767100	0.4647493	0.5650275	0.4112861	0.3266932	0.6485764	0.1126596	0.6290192	0.5920371	0.1363693	0.3114028	0.2572082	0.5136503	0.3187956	0.6863020	0.4845552	0.4441479	0.4820845	0.0927849	0.3002074	0.1065483	0.6717455	0.5765902	0.5008631	0.4486171	0.6269622	0.3187415	0.4505585	0.0021728	0.6813698	0.1730971	0.0760279	0.6956240	0.3896843	0.5991674	0.6337847	0.0568409	0.8076816	0.3775283	0.4244851	0.4363574	0.1957054	0.3688125	0.4302705	0.0528447	0.1421363	0.4033722	0.0265802	0.4805142	0.5189513	0.4458521	0.0016757	0.6668043	0.2815898	0.4843030	0.0796949	0.0175014	0.8424043	0.5367114	0.8142352	0.4622934	0.3717799	0.0789085	0.6610197
100	0.3559189	0.0037787	0.0527079	0.0742691	0.3329795	0.3051309	0.6507285	0.0816250	0.7224538	0.3629946	0.7936546	0.5697392	0.1525448	0.2287858	0.1288960	0.4270863	0.6944871	0.6336012	0.7363062	0.6647602	0.5091121	0.2024087	0.7326746	0.1570334	0.6071261	0.6477728	0.3863138	0.5484951	0.4856967	0.4217771	0.3545251	0.6790071	0.1074644	0.6493946	0.5598989	0.1792061	0.3460745	0.1458830	0.5554259	0.2543276	0.6551217	0.4862542	0.6181315	0.4299970	0.0742282	0.3334135	0.1394678	0.6595751	0.4584375	0.4821246	0.3907998	0.7048627	0.2551280	0.5064302	0.0030193	0.7140168	0.3357304	0.0535539	0.8394260	0.4579441	0.6994447	0.5790792	0.0338330	0.7606317	0.4806360	0.5806813	0.4861700	0.1143733	0.4124779	0.4525030	0.0787174	0.1248187	0.3992445	0.0300426	0.4191592	0.3371108	0.4063735	0.0004554	0.5854406	0.3105036	0.4552015	0.1509564	0.0180280	0.6463247	0.4365089	0.5786349	0.5893487	0.3821315	0.1120601	0.7777326
150	0.3062059	0.0040083	0.0730627	0.0668899	0.3977616	0.2452023	0.6556364	0.1230640	0.7225192	0.3756232	0.7125564	0.7411358	0.1298040	0.3166668	0.1201900	0.3064462	0.7061599	0.6135681	0.7489986	0.5313055	0.5298911	0.1502825	0.7608096	0.3066299	0.7101022	0.5937940	0.2956676	0.4634405	0.4348041	0.5818745	0.2821598	0.7310418	0.0819362	0.6806032	0.5317559	0.1269282	0.2498870	0.1952189	0.5873719	0.2217899	0.6261498	0.5331329	0.7267448	0.4329783	0.0282458	0.2470399	0.1386385	0.7728327	0.3820077	0.5339642	0.4585634	0.6926970	0.3344384	0.5222058	0.0061557	0.7800591	0.2891191	0.0676452	0.7201433	0.5235306	0.6177767	0.5458495	0.0296602	0.7676506	0.4306967	0.6481396	0.4782359	0.1721506	0.3860552	0.3975351	0.0673663	0.1282807	0.3599759	0.0403685	0.5724454	0.3576373	0.3641835	0.0000125	0.4406431	0.2435172	0.4052984	0.1450545	0.0132233	0.7546797	0.4091158	0.6614151	0.4920085	0.4836103	0.1058565	0.6071016
200	0.3384954	0.0113109	0.0506704	0.1271825	0.4600909	0.2858306	0.7656732	0.1644277	0.6495323	0.4043300	0.7642875	0.5818304	0.0754564	0.2586487	0.1278658	0.3435544	0.6583908	0.7066441	0.7341792	0.5023809	0.6420941	0.2341145	0.7759255	0.2576715	0.6081900	0.5100132	0.3076152	0.4235841	0.4657462	0.5737323	0.2784522	0.6872078	0.1206799	0.7086272	0.5496162	0.1449983	0.2971734	0.1577352	0.4900518	0.1761320	0.6831836	0.4941611	0.5084706	0.5287267	0.0051971	0.2530016	0.1230826	0.6613149	0.5631456	0.6296887	0.3518529	0.6511025	0.3506044	0.5574192	0.0220555	0.7705725	0.2404108	0.0907644	0.6114925	0.5594021	0.6898868	0.5723676	0.0491081	0.7309346	0.5326543	0.5181096	0.3967790	0.1310618	0.4129013	0.4397518	0.0544539	0.1053942	0.4181714	0.0460732	0.4474930	0.3736079	0.5033254	0.0000008	0.4939343	0.2219096	0.4598325	0.1211026	0.0092791	0.6850205	0.3812950	0.6888339	0.5172338	0.3954322	0.1108644	0.5757464
250	0.4539857	0.0018048	0.0525004	0.0693612	0.4122506	0.2417117	0.6477809	0.1002822	0.6743938	0.3589513	0.7092167	0.5845863	0.1868432	0.1396681	0.2163403	0.2825857	0.7065067	0.6790523	0.7404661	0.5120503	0.5540350	0.1703949	0.6771224	0.3161870	0.6033679	0.6343023	0.3908248	0.4266942	0.4196481	0.5473979	0.3077142	0.6126044	0.1659199	0.6473194	0.5864680	0.1367847	0.3666065	0.3328525	0.7224480	0.3209281	0.6075275	0.5002104	0.7640233	0.5931786	0.0040613	0.2843725	0.0808778	0.6544081	0.4873486	0.4743485	0.3920298	0.6067927	0.2667703	0.4307519	0.0551011	0.7584697	0.2728206	0.0867532	0.7306283	0.4748362	0.8015841	0.4452552	0.0618485	0.6742033	0.4017707	0.5277873	0.4584814	0.1294098	0.3909129	0.4643248	0.0493784	0.1065343	0.3711005	0.0409693	0.5599315	0.3579502	0.4257053	0.0015843	0.5799956	0.2463504	0.4509071	0.1182139	0.0062046	0.6900845	0.4901435	0.6474310	0.6140172	0.3023265	0.1580871	0.8001956
300	0.4309681	0.0063344	0.0715478	0.0716588	0.3484285	0.3137951	0.6878284	0.1260280	0.6681314	0.5144922	0.6953893	0.5212209	0.1551323	0.1371386	0.1651884	0.3363588	0.7600726	0.5846766	0.6832303	0.5300183	0.4057688	0.0816534	0.7480440	0.2777125	0.7144326	0.4622689	0.2822238	0.4267413	0.4658753	0.6121262	0.1829611	0.6557726	0.2151145	0.7918473	0.6048763	0.2430024	0.3486405	0.2607937	0.6221711	0.1477689	0.6510011	0.5460912	0.5706975	0.6649025	0.0152839	0.1858461	0.1256390	0.6775743	0.5599608	0.5956982	0.3641349	0.8091598	0.2734633	0.5657579	0.0942261	0.7463676	0.2223488	0.1060085	0.8118019	0.3999386	0.6930741	0.6767762	0.0431741	0.6833429	0.3330774	0.5867869	0.4248548	0.1282360	0.4092644	0.4993624	0.0570673	0.0587769	0.3215284	0.0575167	0.5325628	0.4348696	0.4627794	0.0024873	0.4767908	0.1983982	0.4947469	0.1582201	0.0164350	0.7496329	0.4955021	0.6715555	0.5570935	0.3870751	0.1514453	0.6867199
350	0.4454221	0.0002486	0.0572106	0.0931950	0.3936480	0.3407989	0.7319758	0.0863947	0.6363596	0.4674987	0.6839715	0.5519834	0.1634806	0.1512140	0.1800707	0.3196160	0.7097246	0.6735808	0.6815465	0.5938628	0.4863860	0.1363990	0.6612381	0.3283782	0.6290052	0.4607593	0.3451591	0.4742053	0.4057737	0.5321377	0.2803750	0.6119435	0.1890074	0.5861950	0.6541077	0.2304022	0.4292294	0.2368283	0.7412283	0.1893212	0.7075791	0.5103322	0.5555009	0.6640024	0.0075550	0.2752009	0.1384769	0.7371676	0.4967393	0.6155594	0.4716244	0.6378709	0.2907003	0.4591716	0.0732415	0.6814614	0.2595087	0.0619284	0.7583024	0.4341296	0.6860811	0.5784799	0.0257090	0.7993090	0.4261706	0.5724264	0.4984430	0.1510766	0.4178224	0.4889534	0.0396143	0.1202846	0.3541220	0.0526932	0.4669501	0.4492577	0.4647287	0.0022580	0.5138120	0.2300707	0.4716365	0.0716860	0.0088785	0.7050944	0.4935953	0.5887569	0.5898451	0.3700936	0.0832676	0.7669387
400	0.4878883	0.0020006	0.0481534	0.1200633	0.3302882	0.3696538	0.7009038	0.1024018	0.6383840	0.3410846	0.7628193	0.6172928	0.1517021	0.2263458	0.1796805	0.2952659	0.8037204	0.5603163	0.7741233	0.6426364	0.5693500	0.0695332	0.6951680	0.4014273	0.5838622	0.6690933	0.3722772	0.4821742	0.3946192	0.4858959	0.2459048	0.7891631	0.2473925	0.6326803	0.6823471	0.1697486	0.4472395	0.2320976	0.5603523	0.2206010	0.6592148	0.4754685	0.6420574	0.5117962	0.0005097	0.2581697	0.1418218	0.8099654	0.4752244	0.6372508	0.4258418	0.6186266	0.3216308	0.5650102	0.0550749	0.7002270	0.2170233	0.0740190	0.7059062	0.4086575	0.6311352	0.4875545	0.0414150	0.6693526	0.3744960	0.6010088	0.3824385	0.1970781	0.3466387	0.4161348	0.0341715	0.1208847	0.3946191	0.0657983	0.5346868	0.3880480	0.3989321	0.0000803	0.4702108	0.2322409	0.5125841	0.0965946	0.0085748	0.7396790	0.3743647	0.7129991	0.5975321	0.3781851	0.1468618	0.6584766
450	0.3321677	0.0013152	0.0649973	0.1236894	0.2834318	0.3090705	0.6001247	0.1169805	0.6689976	0.3610344	0.7941223	0.6076080	0.1606994	0.1281942	0.1210332	0.4211690	0.6755703	0.5234034	0.7210125	0.6107917	0.4439372	0.0874823	0.6826290	0.3105400	0.6795950	0.6662653	0.3426886	0.4692462	0.4742160	0.6118681	0.2315559	0.6690104	0.1598192	0.7576608	0.6674587	0.1790674	0.3269527	0.2172090	0.5692179	0.1687411	0.7074610	0.4418813	0.7045179	0.6344080	0.0066471	0.2316847	0.1293313	0.6749479	0.4525001	0.4422398	0.4918718	0.6852363	0.2684872	0.5079263	0.0484171	0.5890407	0.2766533	0.0586640	0.5823772	0.4821061	0.7531359	0.5199452	0.0230886	0.6071579	0.4089247	0.5722313	0.4461763	0.2098137	0.3418689	0.4442535	0.0250880	0.1367735	0.3269058	0.0585272	0.4918632	0.3869682	0.4207623	0.0000598	0.6770349	0.2604411	0.4474633	0.0995845	0.0144117	0.7051260	0.5106568	0.6636718	0.5664277	0.4131171	0.1028077	0.6778229
500	0.3759224	0.0121772	0.0448176	0.1036315	0.3694210	0.2913613	0.6517110	0.0479278	0.8025061	0.3645902	0.6918585	0.6225603	0.1710700	0.1446308	0.1540294	0.3661032	0.6896146	0.6332235	0.6425901	0.5092107	0.4934333	0.0637907	0.7722298	0.2156543	0.7012704	0.6975957	0.3878382	0.3941606	0.4290158	0.4240578	0.2313371	0.7107000	0.1981022	0.6208289	0.7017539	0.2238168	0.2926039	0.2456896	0.6958477	0.2164923	0.6882229	0.5278226	0.6417650	0.7166121	0.0010341	0.2020124	0.1369688	0.6972854	0.4725098	0.7118469	0.4185725	0.8130920	0.3924458	0.3577308	0.0688704	0.7222366	0.2614821	0.0573116	0.6926243	0.5534669	0.7306918	0.5844698	0.0402639	0.6426550	0.3722761	0.5822582	0.4854948	0.2025988	0.4500195	0.4459478	0.0265541	0.1146891	0.3557341	0.0779272	0.5141166	0.4314631	0.3924600	0.0000452	0.6140791	0.2500345	0.4179598	0.1297457	0.0051254	0.6547119	0.5006468	0.6496657	0.5317942	0.3505210	0.1206270	0.7435071
550	0.3367063	0.0684515	0.0236875	0.0793028	0.3489709	0.2927686	0.7043096	0.1185405	0.7066762	0.2882101	0.6908125	0.6238999	0.2870981	0.1742355	0.1304812	0.5005096	0.7243850	0.7795976	0.6822828	0.5994076	0.5639203	0.1207051	0.6074065	0.2281863	0.6979685	0.6604941	0.3329104	0.3392608	0.6786508	0.2609013	0.2955944	0.6728260	0.1020309	0.6288546	0.7143659	0.1604763	0.4284700	0.2591764	0.4940697	0.6441922	0.7125147	0.5282514	0.6315741	0.5947359	0.1740234	0.1859772	0.1130398	0.7149314	0.5936944	0.1906812	0.6106053	0.5892467	0.0441860	0.4069175	0.0345750	0.6846473	0.0815599	0.0470582	0.6696674	0.2479784	0.5564517	0.5709881	0.0289885	0.7420180	0.4793816	0.3598433	0.5001639	0.1291734	0.4483346	0.3838193	0.0750778	0.1630916	0.4126290	0.0501937	0.5305901	0.3899732	0.5188570	0.0003550	0.7544869	0.3236775	0.4648499	0.0742069	0.0336823	0.6485272	0.3774831	0.5687032	0.5155930	0.3623928	0.1785357	0.7511807
600	0.4190141	0.1302344	0.0238685	0.1062514	0.3321843	0.4016805	0.7589386	0.0983486	0.7326359	0.2902829	0.6749796	0.5842662	0.3556785	0.1825008	0.1378637	0.7634296	0.7761641	0.5619487	0.7941320	0.7631553	0.4346503	0.1094521	0.6736689	0.2451506	0.6769051	0.6022170	0.4048617	0.3281996	0.7023865	0.2075500	0.3683897	0.8332553	0.0924515	0.6315907	0.5881684	0.1990504	0.2690443	0.2618535	0.6402145	0.5852151	0.6081141	0.6171258	0.6016546	0.5233180	0.2929492	0.2064473	0.2740214	0.6946182	0.4686515	0.0546029	0.6861648	0.6093565	0.0305479	0.4974924	0.0060594	0.6954053	0.0332505	0.0701426	0.5986125	0.2019158	0.3888755	0.5031582	0.0271456	0.6922434	0.3456783	0.2934671	0.5545746	0.1731858	0.4159962	0.4043850	0.0408189	0.1539209	0.4248618	0.0730313	0.5727233	0.4013302	0.3232842	0.0000000	0.7170012	0.2832433	0.4687016	0.0943119	0.0331935	0.7849449	0.3748487	0.6780801	0.4236735	0.3022335	0.1191860	0.8561930
650	0.4229576	0.1151229	0.0734082	0.1025195	0.4495876	0.2562868	0.6942495	0.0736580	0.6652935	0.2437378	0.7135216	0.7716500	0.4276140	0.1479647	0.1682198	0.7244812	0.6461113	0.6244191	0.6912550	0.6165923	0.5372019	0.1358487	0.6640923	0.3180929	0.6849414	0.6797560	0.3115437	0.4234864	0.6884907	0.1276224	0.3445197	0.6746573	0.1010119	0.5769508	0.6882933	0.1783690	0.3190922	0.1993930	0.6694894	0.6652268	0.6338521	0.5535105	0.5796786	0.5768369	0.3229198	0.2866243	0.1207656	0.7409596	0.3933147	0.0251316	0.6107205	0.7170226	0.0236506	0.5621695	0.0156169	0.7892154	0.0246668	0.0571724	0.7620565	0.2129410	0.3455398	0.5421814	0.0316849	0.6491140	0.4214126	0.2530156	0.4523300	0.1156021	0.4360026	0.5052297	0.0855940	0.1329533	0.3879069	0.0501797	0.4731090	0.3610273	0.4455051	0.0000612	0.7228919	0.2315585	0.4901729	0.0789054	0.0605717	0.6529346	0.4592378	0.6165979	0.4663704	0.3483018	0.1523106	0.6985595
700	0.4252175	0.1096646	0.0749981	0.0554937	0.3830159	0.3015726	0.7247170	0.1004503	0.6482450	0.2409362	0.6491210	0.7120480	0.3993964	0.2452558	0.1693014	0.5839892	0.6778110	0.6477981	0.6173122	0.7107169	0.6233572	0.0874037	0.6904382	0.3094782	0.6786211	0.7920444	0.3319205	0.4592176	0.6127237	0.1540590	0.3545585	0.7941502	0.1188661	0.6791695	0.5597147	0.2571192	0.3553039	0.3598521	0.7606297	0.6827641	0.5777628	0.4814738	0.5886511	0.4575333	0.2879444	0.2464823	0.1122110	0.8295950	0.4476933	0.0265741	0.7431769	0.7314065	0.0190975	0.4652067	0.0067247	0.7897509	0.0221518	0.0702651	0.6968887	0.2222213	0.4019752	0.4729403	0.0297614	0.6795746	0.3279701	0.2121741	0.4486590	0.1620639	0.4007718	0.4524291	0.0656423	0.2167705	0.2580085	0.0575437	0.5533607	0.3991597	0.3375542	0.0000524	0.7322910	0.2769395	0.4948796	0.1021270	0.0431997	0.8065298	0.3701790	0.7034412	0.4542024	0.3044002	0.1966388	0.7668035
750	0.4392235	0.0743026	0.0436676	0.1324790	0.4237341	0.2992140	0.7203449	0.0993035	0.6600909	0.2254600	0.7576099	0.7001635	0.3445363	0.2065742	0.2211726	0.6596139	0.6747447	0.7470582	0.6253291	0.7682091	0.5167346	0.0697313	0.8272739	0.2781473	0.7627320	0.5757179	0.2918658	0.4078890	0.7186182	0.1728204	0.2706457	0.7021134	0.1891285	0.7051480	0.5337626	0.2452359	0.2965212	0.1967412	0.7110254	0.7242809	0.6890663	0.4354336	0.5310881	0.3691963	0.2716665	0.2504431	0.1264634	0.6511051	0.5593136	0.0204526	0.8935170	0.7405449	0.0207823	0.4821720	0.0024063	0.6905069	0.0225531	0.0588548	0.6842172	0.1595835	0.4942451	0.5632571	0.0502444	0.7581179	0.4381276	0.2812441	0.5017379	0.1177607	0.3213538	0.4805789	0.0646179	0.1826289	0.3922715	0.0672232	0.4699424	0.4022218	0.4106412	0.0000767	0.7701450	0.3090374	0.5067248	0.0639259	0.0521312	0.8232029	0.5115099	0.5656804	0.3642470	0.3902428	0.1780400	0.6634096
