"Time"	G1	G3	G8	G5	G4	G22	G83	G7	G6	G85	G86	G87	G54	G88	G89	G30	G29	G35	G100	G99	G32	G19	G18	G20	G81	G23	G80	G82	G51	G31	G58	G50	G78	G94	G95
50	0.0453557	0.0560182	0.9881656	0.2690334	0.1040552	0.2554257	0.0671665	0.6805385	0.7224843	0.0782053	0.7175386	0.5391457	0.1110902	0.3276029	0.3030924	0.4201208	0.1939238	0.6291300	0.0871759	0.0018706	0.6709215	0.3303026	0.7800300	0.5909683	0.0144362	0.5175031	0.0911366	0.3383091	0.0177343	0.3637743	0.6485774	0.0319397	0.1463177	0.5484620	0.6125846
100	0.0264666	0.0560604	0.6767094	0.0685260	0.1121077	0.1750749	0.1020605	0.7249536	0.6704094	0.0556867	0.6962308	0.6134669	0.0516231	0.1164480	0.4249040	0.4351425	0.2320475	0.7874223	0.0864679	0.0067985	0.6564673	0.2226435	0.7130033	0.7720245	0.0144324	0.3442133	0.1425012	0.3516935	0.0046371	0.2735805	0.8350012	0.0523087	0.0191911	0.3359731	0.5015515
150	0.0257020	0.0311607	0.7421026	0.0736555	0.0822321	0.1622614	0.0235998	0.6650360	0.6011381	0.0994369	0.7193452	0.6166341	0.0541568	0.0699713	0.3853048	0.4421491	0.2430721	0.9048253	0.1317129	0.0008661	0.7228011	0.2667302	0.6494415	0.8023686	0.0099795	0.2449729	0.1494867	0.3704885	0.0024471	0.3429816	0.7981515	0.0408109	0.0044440	0.1474181	0.1906874
200	0.0210691	0.0287024	0.6117930	0.0371176	0.0999577	0.1063117	0.0457290	0.8169903	0.6300998	0.0307855	0.7093349	0.4571576	0.0241192	0.0652834	0.3561665	0.4332011	0.2147098	0.6423875	0.0774863	0.0007785	0.6264467	0.2963544	0.7238888	0.6607914	0.0142604	0.3107525	0.1156731	0.4499280	0.0063230	0.2547088	0.6121985	0.0295372	0.0053828	0.0731168	0.1254437
250	0.0087287	0.0206749	0.7786465	0.0332993	0.1278079	0.1467355	0.0540304	0.7184269	0.5625383	0.0518067	0.7088119	0.5528176	0.0389263	0.0600985	0.3786307	0.5010455	0.2285104	0.7208512	0.0924310	0.0028129	0.7055214	0.3590411	0.8984048	0.7621922	0.0034033	0.1951963	0.1349110	0.5229617	0.0169643	0.3617322	0.6643670	0.0432445	0.0066383	0.0742377	0.0144686
300	0.0141835	0.0322851	0.6768175	0.0382754	0.1381606	0.0642561	0.0625897	0.6647908	0.5789303	0.0349688	0.6950543	0.5334313	0.0625708	0.0379265	0.3894779	0.5472495	0.1424977	0.6796919	0.0510853	0.0013870	0.6876838	0.2745327	0.7869502	0.6692743	0.0022472	0.2622935	0.1039549	0.4654267	0.0018063	0.3492673	0.6306917	0.0303166	0.0002853	0.0383023	0.0050730
350	0.0361918	0.0312497	0.7549873	0.0188142	0.0588097	0.0876979	0.0576443	0.6114813	0.5807119	0.0371754	0.6666993	0.4781622	0.0682413	0.1166017	0.3592766	0.6201037	0.1620829	0.7314757	0.0604155	0.0051337	0.7930320	0.2867122	0.6902743	0.6835689	0.0164621	0.1700296	0.1608805	0.5517460	0.0100939	0.3108234	0.5428565	0.0546220	0.0000726	0.0757115	0.0069134
400	0.0156845	0.0166923	0.7298060	0.0214157	0.0591317	0.1433757	0.0458868	0.7614890	0.6618744	0.0456172	0.6703738	0.5072520	0.0425960	0.1082183	0.3782106	0.6422383	0.1683412	0.7674065	0.0541055	0.0012045	0.7320892	0.2589744	0.7340355	0.7070568	0.0078867	0.2569865	0.0921201	0.5043067	0.0092426	0.3431159	0.7611908	0.0254875	0.0027861	0.0850827	0.0000000
450	0.0186850	0.0047892	0.6228761	0.0297911	0.1371278	0.1854944	0.0388371	0.8679307	0.6180958	0.0827290	0.9472165	0.4853181	0.0363698	0.0874085	0.3520168	0.5624461	0.2170814	0.6392124	0.1001283	0.0013716	0.8064171	0.2659870	0.6564438	0.7186054	0.0038326	0.2482843	0.1302546	0.4921591	0.0070675	0.3898893	0.7123648	0.0319197	0.0004652	0.0529377	0.0079549
500	0.0281833	0.0247158	0.7912649	0.0106248	0.0653883	0.0844641	0.0531441	0.6979518	0.7305874	0.0825019	0.6488886	0.4978091	0.0520524	0.0517900	0.3783484	0.4434926	0.3271651	0.7154637	0.0828405	0.0007930	0.7960698	0.3057436	0.6585289	0.6793837	0.0022275	0.3095182	0.0995322	0.3364221	0.0011111	0.2702486	0.7288739	0.0599193	0.0000000	0.0467326	0.0031199
550	0.0352556	0.0164588	0.6809053	0.3756331	0.0964538	0.4906343	0.0675122	0.6133199	0.5525700	0.0586958	0.8304391	0.4936157	0.0337892	0.5381553	0.3591760	0.5458722	0.1429419	0.7329555	0.5989704	0.0154157	0.6736264	0.2820972	0.7106473	0.7161937	0.0123635	0.1189954	0.1293403	0.5666076	0.0050326	0.3426942	0.6221989	0.0359941	0.1877224	0.0503104	0.0591260
600	0.0376620	0.0259486	0.9598275	0.5138327	0.1374855	0.6940970	0.0702538	0.7619279	0.6686197	0.0629607	0.6077405	0.5647441	0.0784212	0.5775161	0.3832598	0.6677883	0.1122804	0.7560284	0.7048974	0.0035327	0.7388098	0.3413287	0.6953337	0.6832040	0.0054989	0.0865041	0.1395418	0.6564694	0.0124650	0.3980237	0.8214551	0.0211284	0.3403196	0.1759124	0.3590973
650	0.0267028	0.0284306	0.8542862	0.7003950	0.1535473	0.9412237	0.0816061	0.7478557	0.8053151	0.0287120	0.7347326	0.4365784	0.0633885	0.6828450	0.3339403	0.5876964	0.1362452	0.6277186	0.6622524	0.0015643	0.6342480	0.2018472	0.7333275	0.6720133	0.0159006	0.1663693	0.1967412	0.5760641	0.0082842	0.4174299	0.7274408	0.0321347	0.2950109	0.5052957	0.5524879
700	0.0513999	0.0244317	0.8087654	0.6180419	0.1020404	0.6014958	0.0661946	0.7119948	0.8133474	0.0707199	0.7295665	0.4765547	0.0612727	0.8818474	0.3506864	0.6786511	0.1079893	0.6327405	0.6778179	0.0066116	0.7155739	0.3311209	0.8269651	0.6555529	0.0047860	0.2778453	0.1695419	0.6487118	0.0062619	0.4298373	0.6569841	0.0573217	0.3589581	0.5873591	0.7056303
750	0.0551837	0.0202913	0.6878458	0.7369180	0.1324150	0.7891722	0.0725541	0.6638273	0.8438752	0.0726772	0.7964046	0.4553324	0.0746156	0.8975558	0.4221580	0.6416079	0.1856077	0.6386966	0.7675642	0.0045924	0.6706865	0.1851133	0.6642402	0.7307186	0.0070025	0.4302520	0.1165901	0.4733687	0.0035021	0.3635731	0.7111602	0.0512423	0.3757798	0.6338053	0.6962005
800	0.0634506	0.0316440	0.7242287	0.6374661	0.0928961	0.8506114	0.0456667	0.8276609	0.7165543	0.0840504	0.8284226	0.4934496	0.0646329	0.6757171	0.3801541	0.4842771	0.1883683	0.6749197	0.6212063	0.0013327	0.8173436	0.2438962	0.5862952	0.6858562	0.0082112	0.4358738	0.1655856	0.3597930	0.0020935	0.3635234	0.6979351	0.0312512	0.3901788	0.6787208	0.6776022
850	0.0354148	0.0176347	0.6741720	0.5686321	0.1038748	0.7542717	0.0338486	0.7163753	0.6868192	0.0559035	0.8370512	0.3709297	0.0922721	0.7442534	0.3559242	0.4823495	0.1601566	0.6610621	0.7939660	0.0022110	0.7961286	0.2521383	0.7417479	0.7014131	0.0088366	0.4315210	0.2034266	0.4630360	0.0056138	0.3462017	0.6822320	0.0239994	0.3311498	0.7424343	0.7129947
900	0.0511585	0.0392509	0.8321652	0.5491392	0.0870084	0.6684289	0.0602974	0.6846490	0.7242929	0.0652510	0.7569733	0.5052737	0.0347667	0.6808741	0.4290748	0.4650665	0.1436654	0.5766184	0.7319017	0.0016795	0.6855741	0.3031501	0.6553048	0.7552466	0.0044688	0.4935974	0.1774001	0.4769357	0.0206136	0.3904004	0.6953723	0.0172814	0.3476828	0.7162919	0.7109099
950	0.0398348	0.0194045	0.5361690	0.7230310	0.0964008	0.5835561	0.0252271	0.6116417	0.6576388	0.0539996	0.7589569	0.4619902	0.0967753	0.7272474	0.4095787	0.5714699	0.1799033	0.5081362	0.7812483	0.0007144	0.7783703	0.1850123	0.6020272	0.7366929	0.0117134	0.5705493	0.1216103	0.4413607	0.0047950	0.4012489	0.6224606	0.0584302	0.3538940	0.6916554	0.6346655
1000	0.0192223	0.0246637	0.6993563	0.7862104	0.0897893	0.6116013	0.0283923	0.7465378	0.7482897	0.0503482	0.6508914	0.3859852	0.1186474	0.6636811	0.3095174	0.6254122	0.1276612	0.5598819	0.6654900	0.0024875	0.7424580	0.2968513	0.5860288	0.6855761	0.0105277	0.4554251	0.1433711	0.4066069	0.0289354	0.3692566	0.6038142	0.0618000	0.4137487	0.7823303	0.6442582

0	0.0864101	0.0705155	0.7657075	0.6566676	0.0992995	0.7255360	0.0520379	0.7019990	0.6483092	0.1138873	0.6622651	0.5778213	0.0607823	0.7369085	0.3927793	0.3582339	0.2769502	0.6529275	0.7775235	0.0038441	0.8130926	0.2774114	0.8197464	0.5367003	0.0039440	0.4911133	0.1406541	0.3269755	0.0070487	0.3199926	0.7104222	0.0361579	0.3201445	0.5756821	0.7118522
50	0.0211915	0.0298549	0.6861080	0.5580447	0.1011314	0.6262672	0.0144421	0.7146456	0.7735344	0.1659550	0.8498421	0.6228147	0.0478120	0.6700933	0.5102792	0.3009088	0.3150522	0.2856404	0.8589447	0.1346465	0.6333318	0.3310888	0.5309332	0.8740041	0.0043540	0.5678041	0.1065431	0.3086343	0.3532748	0.1153939	0.7087623	0.3536758	0.1677518	0.6238141	0.5528099
100	0.0340187	0.0193532	0.7138091	0.5525150	0.0980444	0.8198862	0.0060876	0.8022447	0.7462241	0.0679512	0.7067922	0.5193196	0.1023764	0.7191311	0.5778397	0.3563352	0.2095059	0.1759679	0.8595969	0.1535945	0.7182012	0.2786999	0.4397043	0.6326887	0.0036070	0.5271453	0.0846534	0.4139399	0.6135715	0.1567938	0.6758076	0.4674840	0.0446530	0.2585514	0.3845783
150	0.0385146	0.0271720	0.5662989	0.6627548	0.0826234	0.7093383	0.0172150	0.7359728	0.6531172	0.0628522	0.6336327	0.4503074	0.0660640	0.7884372	0.5144214	0.4524986	0.1832353	0.2024813	0.8177085	0.1782924	0.6746086	0.2925599	0.4056382	0.6878460	0.0088645	0.5563715	0.1995551	0.2807251	0.4864487	0.1353149	0.8276889	0.4483547	0.0091477	0.1375686	0.1548040
200	0.0258641	0.0286740	0.6129517	0.7357249	0.1325335	0.6268594	0.0004548	0.7524182	0.6142941	0.0630496	0.7114958	0.4934171	0.0706956	0.7456071	0.5743083	0.3856557	0.1219970	0.2724797	0.6544115	0.1841364	0.7341580	0.3381404	0.5564732	0.6186320	0.0189539	0.5464860	0.1610890	0.3764520	0.5098716	0.1351627	0.7372581	0.4745855	0.0105906	0.0436011	0.0443744
250	0.0328147	0.0383396	0.5588221	0.6536354	0.0995092	0.7175548	0.0013858	0.6336685	0.7268856	0.0408608	0.6447706	0.4414799	0.0501320	0.6722261	0.6198734	0.5351233	0.1087345	0.1706238	0.6079346	0.1703527	0.7649444	0.2745248	0.4258515	0.6123779	0.0537368	0.5282651	0.1538784	0.4188060	0.5281683	0.1022256	0.6242472	0.4523392	0.0027741	0.0714472	0.0125232
300	0.0382292	0.0325607	0.5878976	0.5465089	0.1051270	0.7425263	0.0000000	0.6474599	0.6948872	0.0563598	0.7252466	0.3806309	0.0461851	0.8124597	0.5988695	0.6500978	0.1859579	0.2414962	0.6416332	0.2131325	0.6652048	0.2598779	0.4120787	0.7681668	0.0033147	0.5522499	0.1457564	0.3483887	0.5622219	0.1747990	0.8020355	0.4935213	0.0014943	0.0804798	0.0082239
350	0.0383799	0.0210984	0.5726258	0.6664393	0.1093798	0.7623723	0.0006210	0.6691748	0.6724436	0.0517204	0.6837720	0.6265230	0.0726716	0.7726035	0.5506307	0.5388958	0.1930475	0.2558198	0.6275906	0.2286834	0.8261523	0.2583365	0.3590334	0.6799798	0.0112522	0.6085941	0.1215334	0.3319450	0.5112737	0.1735027	0.7331913	0.4189931	0.0032236	0.1146633	0.0050728
400	0.0669994	0.0263071	0.5725316	0.5650285	0.1096753	0.7305661	0.0013533	0.6612559	0.6349647	0.0493342	0.6650534	0.5105057	0.0509642	0.6752820	0.4841300	0.4538152	0.1384477	0.2667681	0.6414377	0.1894553	0.8120747	0.2557948	0.4337069	0.6541160	0.0211062	0.5079279	0.1689361	0.3793922	0.5638592	0.2189240	0.7439475	0.3840658	0.0032270	0.0838471	0.0101165
450	0.0313000	0.0313155	0.4855184	0.5600798	0.1018721	0.6278047	0.0015212	0.6507926	0.6119510	0.0471466	0.7196915	0.4851514	0.1263670	0.7298812	0.6853882	0.5496139	0.1572112	0.2043233	0.5911627	0.1872537	0.8070672	0.2976314	0.4016365	0.7331161	0.0030248	0.4907805	0.1904191	0.4572152	0.5627242	0.2328064	0.7634736	0.3838808	0.0030444	0.0717226	0.0091006
500	0.0223086	0.0388965	0.6177161	0.6746141	0.0693481	0.8024944	0.0014962	0.7171223	0.6492355	0.0366693	0.7323123	0.3683181	0.0460814	0.6343435	0.5197907	0.5436160	0.2325540	0.2324302	0.7324566	0.1836767	0.7159839	0.3723770	0.3534436	0.7840600	0.0099401	0.4678401	0.1531677	0.4079401	0.4072606	0.1635897	0.7957534	0.4416669	0.0001295	0.0907425	0.0024590
550	0.0354837	0.0212957	0.6584179	0.6623701	0.1149321	0.6505449	0.0156067	0.9141525	0.7450667	0.0453715	0.8084170	0.4875227	0.0358387	0.6594216	0.5453365	0.5164475	0.2277126	0.6694260	0.7726112	0.0504275	0.7638384	0.2678281	0.5913204	0.6192278	0.0154760	0.4139054	0.1437525	0.4868014	0.1804240	0.2842065	0.7904620	0.1516364	0.1857852	0.0935362	0.0098416
600	0.0422792	0.0119658	0.7402183	0.7017085	0.0785693	0.7045343	0.0770067	0.6963715	0.7522173	0.0566767	0.7891183	0.4619613	0.0679063	0.5752692	0.4928106	0.4394293	0.2005662	0.5732058	0.7651457	0.0164073	0.7357336	0.2512658	0.7218661	0.7361700	0.0329715	0.4547090	0.1062018	0.3763639	0.0549412	0.3139737	0.7659139	0.0636775	0.2910494	0.1813391	0.2305787
650	0.0064630	0.0095929	0.6019839	0.6298058	0.1048632	0.6920969	0.0740283	0.6333141	0.7057707	0.0758306	0.8197459	0.4841769	0.0477614	0.7545779	0.4090436	0.5810468	0.1546901	0.6927552	0.6036273	0.0029963	0.7588907	0.2524668	0.7600732	0.6032946	0.0056949	0.3559289	0.1495203	0.3614695	0.0157628	0.2390408	0.6158309	0.0766241	0.3403322	0.3449411	0.5421271
700	0.0191248	0.0071891	0.8075890	0.6626899	0.1393864	0.5511417	0.0525031	0.7136589	0.6395839	0.0904807	0.7272507	0.5222330	0.0421694	0.6948321	0.4373110	0.5809128	0.1833324	0.5886593	0.7076985	0.0098140	0.7431384	0.2645599	0.7653384	0.6467296	0.0026548	0.4847851	0.1479534	0.3914214	0.0106031	0.3605702	0.6462070	0.0265693	0.2844652	0.5202782	0.7453841
750	0.0238936	0.0154663	0.8353174	0.7204629	0.0489451	0.6769386	0.0424659	0.6542649	0.7887441	0.0464961	0.6591938	0.6173925	0.0361232	0.6093648	0.3249336	0.4260106	0.2192153	0.7983063	0.7238229	0.0010951	0.6517867	0.3525082	0.7490684	0.6727999	0.0049769	0.4605127	0.1752762	0.5753319	0.0117432	0.3524029	0.8004072	0.0517510	0.3474031	0.5726446	0.8014813
800	0.0462851	0.0282783	0.8007511	0.6596333	0.0621107	0.6581841	0.0536349	0.8576271	0.7641079	0.0563528	0.7326686	0.5179498	0.0331329	0.7978289	0.3157118	0.4140726	0.1389688	0.4354648	0.6978657	0.0022542	0.6929942	0.2983015	0.7977922	0.7203018	0.0091342	0.4782490	0.1513097	0.3722306	0.0118718	0.2797353	0.7436390	0.0528081	0.3188571	0.5829118	0.6353510
850	0.0380352	0.0486695	0.6407294	0.7226951	0.0941510	0.6282279	0.0607572	0.6725493	0.7047598	0.0572635	0.6560149	0.3851892	0.0422006	0.5422376	0.4180472	0.3488477	0.2500674	0.5280149	0.7958746	0.0009911	0.7276894	0.2509216	0.8529742	0.6045800	0.0202969	0.5428909	0.1383764	0.4233848	0.0269835	0.2627148	0.6901595	0.0420179	0.3593607	0.6543024	0.6612291
900	0.0293306	0.0062027	0.6173357	0.6237602	0.0934384	0.7245830	0.0497979	0.6904695	0.6638242	0.0478736	0.7275838	0.4290526	0.0798286	0.7287484	0.3655634	0.5179631	0.1441049	0.5833577	0.6917386	0.0001615	0.8568628	0.3185545	0.6145973	0.7471403	0.0075232	0.4428756	0.1177622	0.3582362	0.0120416	0.2878602	0.7629578	0.0414329	0.2580623	0.6510073	0.6006563
950	0.0257727	0.0104716	0.6600630	0.6138846	0.0981322	0.7188544	0.0619838	0.7270018	0.7698254	0.0444203	0.7727281	0.4623118	0.0676199	0.6243263	0.3658863	0.5587356	0.1620948	0.6878930	0.6598292	0.0052468	0.6295867	0.3268909	0.7681136	0.6164830	0.0156283	0.5288028	0.1570620	0.3436289	0.0130874	0.3476784	0.7001245	0.0408654	0.3570804	0.5617548	0.5119440
1000	0.0212651	0.0067291	0.8762740	0.7360016	0.0644414	0.8117318	0.0864450	0.7675398	0.6831381	0.0299001	0.8541359	0.3759041	0.1145922	0.6162522	0.3919561	0.5198502	0.1400045	0.6780929	0.7318757	0.0001021	0.7321490	0.3233859	0.5866411	0.8255163	0.0028926	0.5230491	0.1970184	0.4356157	0.0165205	0.4085555	0.7170014	0.0579462	0.4086409	0.6990704	0.6362072

0	0.0484223	0.0146243	0.7711847	0.6504795	0.1191538	0.8097629	0.0555676	0.7088107	0.8112275	0.0941806	0.7409792	0.6339600	0.0594109	0.8802084	0.4388149	0.3266630	0.2701843	0.6650437	0.8675779	0.0012824	0.7291884	0.2420863	0.8139311	0.6700341	0.0051578	0.6539534	0.1737917	0.3067221	0.0065847	0.2888689	0.7927891	0.0510820	0.3620342	0.5542105	0.6952826
50	0.0492775	0.0177240	0.7821382	0.3924705	0.0986893	0.5766388	0.0289916	0.7291725	0.7272226	0.4414363	0.2015844	0.5255855	0.0234635	0.6485720	0.4996468	0.3032362	0.1375916	0.4691080	0.2089733	0.0011961	0.6156381	0.3307423	0.8400603	0.7377649	0.0026590	0.4427690	0.1986216	0.3645975	0.0351099	0.3643167	0.7273226	0.0413591	0.3926377	0.6548182	0.6616049
100	0.0414575	0.0183435	0.6810145	0.1945846	0.1380316	0.7305939	0.0353486	0.7992439	0.7032464	0.4914659	0.1557327	0.4606790	0.0015202	0.6266217	0.4559277	0.2359976	0.2376126	0.4815822	0.2211970	0.0013051	0.5060701	0.2574401	0.6401384	0.7423631	0.0086613	0.3903185	0.1470157	0.4545951	0.0775918	0.3740444	0.7393179	0.0305268	0.3881296	0.7314293	0.6746452
150	0.0226952	0.0604809	0.7757403	0.1565778	0.0844514	0.7434011	0.0689179	0.7605031	0.5919090	0.5886513	0.0785653	0.6383995	0.0125598	0.6329978	0.4975011	0.2240675	0.3685970	0.5028365	0.2111657	0.0000000	0.4876720	0.2859299	0.7493978	0.6192410	0.0062293	0.4491011	0.1554035	0.4339337	0.0466630	0.3383604	0.5918687	0.0192047	0.3834458	0.7321771	0.6270295
200	0.0127399	0.0086149	0.6996795	0.1770142	0.1078225	0.7435795	0.0437679	0.8345783	0.6206402	0.5589589	0.0834237	0.7034646	0.0126105	0.7784931	0.4418194	0.1541933	0.3756827	0.5822436	0.2406112	0.0014632	0.4367134	0.4188960	0.6165471	0.7586014	0.0019184	0.3833383	0.1720497	0.4531105	0.0762831	0.2333968	0.6807661	0.0669224	0.3256960	0.7734219	0.7931570
250	0.0191334	0.0151870	0.6170576	0.1967748	0.0795081	0.7345338	0.0928388	0.7335918	0.5683864	0.6420377	0.0520750	0.7399923	0.0020922	0.8285058	0.4810295	0.1804450	0.3615075	0.5343077	0.1835326	0.0017730	0.4120269	0.4747523	0.6395761	0.8138869	0.0030875	0.5763544	0.1545127	0.4282147	0.0490692	0.1917663	0.5657143	0.0159692	0.4263469	0.7413301	0.6372391
300	0.0139085	0.0083222	0.6685522	0.1394988	0.0897442	0.6780773	0.0742665	0.8084698	0.6854293	0.6191824	0.0924279	0.6400490	0.0014443	0.9355975	0.5831271	0.1188613	0.4386596	0.4997881	0.2412691	0.0001408	0.3676060	0.4814296	0.7881351	0.7612398	0.0021689	0.3482064	0.1510956	0.3811578	0.0714386	0.1899028	0.7922981	0.0728669	0.3016130	0.8346231	0.6680467
350	0.0655798	0.0073297	0.7719181	0.2196234	0.0391627	0.7821988	0.0911734	0.7463987	0.5590424	0.7264373	0.0472722	0.8364214	0.0038887	0.5914076	0.3760496	0.2469499	0.4902462	0.5681555	0.1831237	0.0038189	0.3131733	0.5637161	0.7742499	0.5657743	0.0027075	0.4310250	0.1359598	0.4480636	0.0617083	0.2007644	0.7069001	0.0230993	0.3968583	0.7074994	0.8272246
400	0.0273567	0.0084018	0.6742649	0.1542025	0.1194300	0.7663041	0.0663386	0.6774590	0.5591723	0.6425876	0.0246966	0.6906295	0.0040431	0.7589048	0.4004039	0.1652535	0.5146250	0.5468286	0.2657826	0.0021616	0.3058227	0.5068357	0.6753222	0.6505160	0.0026765	0.4580776	0.1857649	0.3639818	0.0817452	0.1726469	0.7967602	0.0394297	0.4291290	0.6330369	0.7438782
450	0.0315370	0.0256043	0.7052571	0.1354033	0.1399339	0.7582602	0.0580196	0.5810300	0.6083999	0.5748972	0.0278588	0.6054384	0.0033735	0.7414057	0.4368936	0.1140138	0.4470403	0.4625026	0.1840818	0.0094153	0.2521939	0.5571577	0.6803507	0.5899019	0.0028303	0.4774196	0.1137649	0.3170558	0.0585725	0.1714045	0.5780705	0.0238187	0.2973556	0.6909355	0.5973400
500	0.0160515	0.0247863	0.7083200	0.2628814	0.0800931	0.7326272	0.0478783	0.7778905	0.5078118	0.4968009	0.0543274	0.6289489	0.0083411	0.8888226	0.4380784	0.1379655	0.5018900	0.5298703	0.1878102	0.0114697	0.2695454	0.6341912	0.6950699	0.6526181	0.0053380	0.5301834	0.1326950	0.4431583	0.1000452	0.1448472	0.6283998	0.0639377	0.2359487	0.5903454	0.6259069
550	0.0478506	0.0161589	0.8139361	0.4750103	0.0460071	0.7196777	0.0460635	0.5658069	0.5717450	0.2630605	0.5781525	0.7229944	0.0660548	0.6938366	0.3340635	0.3078560	0.4502908	0.6777515	0.7055598	0.0045879	0.3947005	0.5469589	0.7893038	0.6793100	0.0050309	0.4841915	0.1320530	0.4012232	0.0110774	0.1768097	0.7677146	0.0269019	0.3045473	0.6682227	0.8533210
600	0.0349309	0.0083454	0.7428859	0.5916340	0.1070224	0.6660805	0.0229702	0.7324952	0.7918827	0.1290992	0.7831796	0.5254927	0.0538868	0.7534335	0.3422631	0.4196717	0.3676505	0.6820696	0.7281288	0.0002944	0.4287945	0.5029019	0.6617652	0.6846107	0.0053675	0.4824926	0.1913785	0.4091677	0.0060595	0.2317410	0.7454020	0.0825616	0.3635579	0.6713070	0.8342951
650	0.0232699	0.0250545	0.7687734	0.6659957	0.0782445	0.6897472	0.0177507	0.7537009	0.7375571	0.1341444	0.6857785	0.6626009	0.0494959	0.6558530	0.3545946	0.3564218	0.2095701	0.6624770	0.7429700	0.0012703	0.4416915	0.5861113	0.7322439	0.6538464	0.0036790	0.5625579	0.1649687	0.3904367	0.0100343	0.3393764	0.7852619	0.0684842	0.3159838	0.6465173	0.6517253
700	0.0183227	0.0052755	0.8289334	0.5501266	0.1276313	0.7783230	0.0657322	0.6058224	0.7546398	0.0839207	0.7469351	0.5871250	0.0783408	0.8351186	0.3866400	0.2875458	0.2263669	0.6592234	0.6668337	0.0040507	0.5626970	0.3545415	0.9589870	0.7787259	0.0104201	0.4956451	0.1254764	0.3695268	0.0028929	0.2782859	0.6897906	0.0315764	0.4220991	0.7257900	0.7523867
750	0.0259009	0.0220434	0.6808579	0.7557005	0.0695093	0.7350369	0.0775201	0.7471323	0.6827003	0.0743100	0.6980271	0.5213028	0.0614220	0.6365637	0.4764377	0.4207970	0.2327071	0.6925804	0.7656874	0.0027931	0.6676610	0.3161939	0.7750095	0.7770189	0.0044011	0.4457256	0.1235147	0.3291892	0.0093845	0.3523894	0.6244403	0.0415591	0.3308879	0.8369541	0.8262956
800	0.0423006	0.0319148	0.7158827	0.5082159	0.0977833	0.7236340	0.0482509	0.7541652	0.7221772	0.1180336	0.7261838	0.5466769	0.0401637	0.7292360	0.3059990	0.3777453	0.2339275	0.6782727	0.7316031	0.0049623	0.7430953	0.3637311	0.7325862	0.6468152	0.0080485	0.5303763	0.1741363	0.3231098	0.0073841	0.2103122	0.7984685	0.0566885	0.5087789	0.8126743	0.5433302
850	0.0408504	0.0106665	0.7276966	0.6189148	0.1356109	0.7311257	0.0380616	0.7462414	0.6938691	0.0939576	0.7603685	0.5688338	0.0917698	0.5749574	0.4334206	0.3636561	0.2410924	0.6854379	0.6434077	0.0027013	0.7160522	0.3257356	0.6385053	0.7982345	0.0005898	0.5509804	0.1467558	0.3883667	0.0083707	0.2489532	0.7847986	0.0451443	0.3485628	0.8042625	0.6988492
900	0.0472054	0.0111925	0.7099438	0.6075150	0.0925798	0.7485386	0.0727540	0.6681545	0.6896823	0.0543871	0.8557704	0.5960069	0.0757755	0.7781417	0.4053480	0.3625660	0.1828222	0.7368247	0.7169633	0.0013798	0.6139666	0.2934228	0.7250991	0.6404678	0.0031809	0.4843526	0.1293177	0.3663312	0.0189600	0.2500477	0.6853004	0.0200284	0.2844237	0.7484416	0.5934204
950	0.0164036	0.0158255	0.7516445	0.6633051	0.0942028	0.7416862	0.0834360	0.8069294	0.7284717	0.0380042	0.7760239	0.5511547	0.0941049	0.5752725	0.4393904	0.3865458	0.2502657	0.6992761	0.6658101	0.0002985	0.7344203	0.2264298	0.7788695	0.8016956	0.0017650	0.5182496	0.1622996	0.4322857	0.0090458	0.2082032	0.7291961	0.0486821	0.3799656	0.6700596	0.5654672
1000	0.0150564	0.0140506	0.7491662	0.5145006	0.0710762	0.7313659	0.0472091	0.8886354	0.6572109	0.0498022	0.8178960	0.5175577	0.0616449	0.6887817	0.4700693	0.5055833	0.1771224	0.7688422	0.8971246	0.0002437	0.7052471	0.3373668	0.7122803	0.4933004	0.0144794	0.4151982	0.1584931	0.4481135	0.0085978	0.3717045	0.7962677	0.0344307	0.2900938	0.6661856	0.6557783

0	0.0345117	0.0356721	0.8130049	0.6917894	0.1363313	0.7167440	0.0943732	0.7884840	0.7359204	0.0887774	0.5987566	0.5793955	0.0666224	0.7529000	0.5146445	0.3657444	0.3316649	0.7631838	0.8443353	0.0022795	0.6955920	0.2471685	0.8090161	0.5661248	0.0075555	0.4850016	0.1180348	0.4138429	0.0059446	0.3540726	0.8161382	0.0407136	0.3302467	0.6393724	0.7453184
50	0.0027907	0.4008995	0.6894622	0.6740148	0.0437384	0.7170538	0.0624691	0.7923884	0.6727824	0.4002257	0.7155939	0.4249533	0.0514776	0.7289540	0.3602611	0.4409190	0.1254056	0.5055365	0.8712696	0.1778433	0.6567200	0.2897041	0.7523705	0.6217921	0.3817026	0.5791065	0.1068991	0.4107646	0.3008848	0.3079154	0.2700096	0.0447423	0.2559372	0.6943193	0.7395381
100	0.0026260	0.3712434	0.7464852	0.6951770	0.0233310	0.7013352	0.1109628	0.7111023	0.7167024	0.5632469	0.6893919	0.3791788	0.0639581	0.7228749	0.4054461	0.5250833	0.1018139	0.4327211	0.6665791	0.1589314	0.5133041	0.3955960	0.6867882	0.5660907	0.4537610	0.4668777	0.1709728	0.4150403	0.3954648	0.4187404	0.2267058	0.0483079	0.3692045	0.8368463	0.7202770
