"Time"	G1	G3	G5	G8	G4	G83	G6	G7	G86	G85	G22	G87	G54	G89	G88	G30	G29	G35	G100	G99	G32	G81	G23	G19	G18
300	0.4598231	0.3858550	0.0198741	0.0403647	0.7849990	0.5828441	0.0352765	0.5220030	0.1891665	0.1216118	0.6030854	0.1055875	0.5263949	0.0464274	0.4346585	0.5911327	0.0512253	0.4754640	0.1781674	0.6702865	0.1448408	0.4426437	0.3824470	0.2719307	0.0976862
350	0.3954233	0.3961463	0.0035250	0.0114796	0.6383192	0.7948621	0.0209655	0.6162311	0.2212271	0.1201963	0.7471479	0.0908167	0.5883348	0.0411763	0.2871185	0.7066200	0.1004153	0.5837764	0.0903436	0.5997389	0.2549383	0.4160768	0.3394396	0.2720653	0.1185429
400	0.4119427	0.4485924	0.0121578	0.0273521	0.5507760	0.6532563	0.0114933	0.6539133	0.1540414	0.1164164	0.7796483	0.1308532	0.4385688	0.0067218	0.3977350	0.8039888	0.0415288	0.7105032	0.1099565	0.7210212	0.1872900	0.3664422	0.4278492	0.2803461	0.0979934
450	0.5648438	0.3608721	0.0263508	0.0143241	0.5752532	0.7565346	0.0338468	0.6492757	0.1442550	0.1719272	0.6542247	0.2167877	0.5484119	0.0142322	0.4373754	0.6494071	0.0604386	0.6712369	0.1350388	0.7170847	0.1093886	0.3708662	0.4972268	0.3429910	0.1029031
500	0.4518690	0.3392533	0.0044084	0.0263894	0.7556311	0.7171603	0.0251289	0.5454300	0.1797230	0.1127561	0.7223850	0.2349685	0.6672683	0.0097964	0.4174212	0.6388596	0.0482224	0.6161130	0.1903304	0.7740475	0.1141004	0.4090046	0.4375955	0.3198695	0.1172454
550	0.4649810	0.4931143	0.1477145	0.0934617	0.6444246	0.7469953	0.0146446	0.5697032	0.1498416	0.1386975	0.7200844	0.2174178	0.3266672	0.0164096	0.3715826	0.7935512	0.0777993	0.4921629	0.1438501	0.6807798	0.3484824	0.4347938	0.4279683	0.3075622	0.4800838
600	0.4063407	0.4328109	0.1890461	0.1135000	0.6618871	0.6555586	0.0125318	0.5043147	0.3209555	0.2008461	0.8031564	0.2889105	0.1486694	0.0224390	0.5090088	0.6668971	0.0592633	0.6909115	0.1475150	0.6456243	0.3187226	0.3580509	0.3960618	0.4991491	0.6791401
650	0.3030108	0.4401874	0.2203026	0.1596422	0.8039060	0.6841629	0.0236456	0.6752796	0.2645667	0.3860814	0.8349784	0.3293388	0.0705253	0.0092025	0.7100621	0.7313119	0.1101248	0.6556746	0.2508314	0.7152934	0.4498047	0.4186398	0.4042376	0.5769939	0.7598857
700	0.2557534	0.3339062	0.2739031	0.2569664	0.6482169	0.6293473	0.0466363	0.6718177	0.1731759	0.3462672	0.7427222	0.3263132	0.0653630	0.0093562	0.6776137	0.7020321	0.1943108	0.6849386	0.3924860	0.5338312	0.2381705	0.3591124	0.3175238	0.5806370	0.7048010
750	0.1553891	0.2081283	0.3786929	0.3270262	0.5910953	0.6894156	0.0203236	0.6846388	0.2188420	0.3213832	0.6938536	0.3994817	0.1270907	0.0279184	0.6638483	0.7543833	0.2645183	0.7420947	0.5301411	0.2788751	0.1781148	0.2649488	0.3538326	0.5481118	0.6929617
800	0.2138137	0.2483814	0.3434063	0.3131654	0.5487973	0.6817249	0.0270016	0.6737863	0.2814938	0.3529452	0.6141148	0.4754474	0.0820532	0.0025176	0.7276770	0.5975149	0.3160579	0.6970104	0.5607703	0.2020569	0.1860019	0.2351097	0.3907322	0.5209598	0.6885141
850	0.2402663	0.1586035	0.3450146	0.4036707	0.5715771	0.8004749	0.0272719	0.6483969	0.3342223	0.4392765	0.5782112	0.3224100	0.0829128	0.0049107	0.7795607	0.6775296	0.2223585	0.6570621	0.5371051	0.1830246	0.1633263	0.2056685	0.3897785	0.5123609	0.6741494
900	0.2071855	0.2350482	0.4136242	0.3482482	0.6839875	0.7072678	0.0192388	0.7784226	0.4494363	0.3100195	0.5661837	0.3125477	0.2008899	0.0052049	0.7557320	1.0000000	0.2271552	0.7227473	0.6627281	0.1986800	0.1670031	0.2800578	0.3471695	0.7925824	0.6572220
950	0.1383318	0.1718986	0.4568881	0.4860539	0.6144155	0.6458818	0.0336877	0.6930938	0.2965878	0.3120655	0.6741519	0.2526692	0.2601377	0.0035752	0.5342019	0.8204742	0.1891926	0.5705402	0.5986019	0.3631190	0.2385420	0.2022368	0.4341527	0.5954319	0.8045901
1000	0.2104351	0.1411584	0.3464085	0.3832984	0.4183548	0.6864938	0.0319770	0.7148965	0.3173437	0.2933523	0.7263637	0.3016933	0.3189220	0.0218617	0.6320877	0.7139535	0.1368051	0.6164698	0.4441268	0.5173479	0.1890054	0.2658467	0.4205754	0.6437552	0.7623797

0	0.1460596	0.1267164	0.4208329	0.5435494	0.5431069	0.7934520	0.0321575	0.6139947	0.2509844	0.3176982	0.8058437	0.3651008	0.1144655	0.0067565	0.6127815	0.6973977	0.2863278	0.6970704	0.6398686	0.4881443	0.2436206	0.3074971	0.3580700	0.6395752	0.6892147
50	0.0860665	0.0709794	0.4764652	0.5815342	0.5119844	0.6461282	0.0467306	0.4181785	0.2751820	0.1639584	0.6684085	0.3682983	0.1271443	0.4119263	0.6916859	0.7271746	0.1015084	0.8353422	0.5358633	0.5898031	0.2365790	0.5871800	0.5223313	0.5310294	0.4456829
100	0.0422299	0.0424014	0.4717991	0.7210834	0.4338330	0.6929976	0.1196285	0.3480620	0.4080698	0.0847233	0.6753564	0.3555585	0.1374039	0.4127535	0.6554605	0.7341207	0.0970028	0.7030019	0.6551577	0.5515634	0.1775934	0.7284522	0.4577690	0.4973756	0.3627518
150	0.0646482	0.0190730	0.3900427	0.6142026	0.4377813	0.5944989	0.1844241	0.3730964	0.3305502	0.1561046	0.5583732	0.4057418	0.2702291	0.4593642	0.5833839	0.6149004	0.1779661	0.6247373	0.4586574	0.5055906	0.1723774	0.5526111	0.5062891	0.4057009	0.3393669
200	0.0744799	0.0193310	0.4870470	0.8930842	0.3886632	0.7660885	0.2306925	0.2613442	0.3945156	0.1247436	0.7797158	0.4247593	0.3972626	0.4436166	0.6598326	0.7447733	0.1040668	0.4769839	0.4685659	0.6933742	0.2184731	0.5675579	0.4103023	0.4201099	0.3728899
250	0.0456675	0.0240002	0.5812312	0.7273233	0.3293706	0.6770354	0.2979174	0.3590323	0.5081458	0.1044096	0.7379192	0.3527400	0.1628468	0.4785391	0.5497843	0.6820532	0.1625469	0.3312421	0.5195163	0.6084620	0.2193107	0.7004646	0.5616064	0.3503546	0.3239316
300	0.0390894	0.0058283	0.4223300	0.5941172	0.4844034	0.7397095	0.3323449	0.3283388	0.5294411	0.1497825	0.6553620	0.4877334	0.2034560	0.5536272	0.5246652	0.7268518	0.2349143	0.3291669	0.3852669	0.6111006	0.2251133	0.6373110	0.4860904	0.3868583	0.2932818
350	0.0292931	0.0042811	0.5772039	0.6769939	0.3212998	0.6680644	0.3490869	0.3813185	0.5731890	0.1795276	0.6227834	0.4358311	0.1711979	0.3629938	0.4861134	0.6094807	0.2543936	0.2222769	0.3829372	0.7017734	0.2172532	0.6063265	0.4116115	0.4144897	0.4116286
400	0.0487309	0.0092436	0.5124732	0.6243749	0.3172203	0.6588896	0.3188648	0.3697795	0.4756929	0.1443871	0.6782774	0.4954277	0.2873831	0.6035252	0.5813961	0.7101463	0.2412743	0.2800427	0.3383212	0.5932703	0.1408609	0.5751784	0.4500440	0.5282969	0.3465182
450	0.0785416	0.0122253	0.5049351	0.6562154	0.2769384	0.6745203	0.3218167	0.3487838	0.4628476	0.1624480	0.7013281	0.4575706	0.4065014	0.4919598	0.5390463	0.7258772	0.2235414	0.2301914	0.4134399	0.7090644	0.1504489	0.8772847	0.4288961	0.5458783	0.3213850
500	0.0657958	0.0189744	0.4453902	0.7462717	0.2927541	0.6119984	0.4093601	0.2762252	0.3707374	0.1714927	0.5704177	0.3843921	0.3755414	0.4816556	0.4642975	0.5994176	0.2058224	0.2728716	0.3589057	0.6741165	0.2315804	0.6387394	0.3668325	0.3920980	0.2876410
550	0.3657166	0.0337505	0.4031051	0.4954251	0.3005097	0.7889241	0.1116588	0.6543725	0.4705182	0.2050232	0.7742837	0.3838688	0.3260131	0.2205434	0.3681828	0.6841302	0.2091145	0.1565755	0.3434626	0.6526438	0.1535658	0.5416349	0.4430214	0.4550944	0.5206257
600	0.2411049	0.1690048	0.3230688	0.4196267	0.6067801	0.7018520	0.0560996	0.6969558	0.4288289	0.2527245	0.6262502	0.2611596	0.1774233	0.0870211	0.5613716	0.7427178	0.1605776	0.2529939	0.2993247	0.5395880	0.1872793	0.4086581	0.3475953	0.5976577	0.7525916
650	0.3836878	0.1873470	0.3145400	0.3400942	0.7054135	0.7674322	0.0430045	0.6365912	0.4302059	0.2531904	0.7243369	0.2552692	0.1753368	0.0430086	0.5731481	0.6432193	0.1292840	0.6767416	0.3962633	0.7592850	0.1769185	0.3228763	0.4111143	0.6827737	0.6518133
700	0.1861251	0.2856342	0.3098995	0.3120306	0.5387075	0.6052042	0.0639250	0.7007513	0.3562092	0.3549430	0.7721477	0.4988884	0.0882052	0.0041774	0.5195047	0.6306327	0.2240313	0.7660120	0.4781734	0.5098226	0.1905036	0.2575740	0.4006949	0.6043801	0.6879324
750	0.2539097	0.1951080	0.3177203	0.3022205	0.4999700	0.6461378	0.0303484	0.6103485	0.2505859	0.3467816	0.6154842	0.3574975	0.1353088	0.0068103	0.5756320	0.6984938	0.1963516	0.6062663	0.4618185	0.3892041	0.2063194	0.3229754	0.3909524	0.5047902	0.5979370
800	0.2348592	0.2069459	0.3340090	0.3199706	0.6328795	0.6657038	0.0430598	0.6380315	0.2849704	0.3230827	0.7613206	0.3785321	0.1250336	0.0304886	0.5769845	0.6654931	0.1471709	0.7002943	0.6655117	0.4413732	0.1922521	0.2847490	0.3632655	0.6087573	0.7887653
850	0.2430771	0.1776013	0.3485424	0.4155308	0.5698455	0.7303180	0.0379157	0.6402089	0.4027288	0.3444231	0.7156114	0.4106659	0.1578976	0.0072331	0.5660834	0.6344611	0.2845973	0.6647031	0.5343772	0.2842981	0.1769143	0.2458722	0.4206783	0.5493680	0.7443394
900	0.2566410	0.2099487	0.4034340	0.4041047	0.5827092	0.6715941	0.0322682	0.5797178	0.2492558	0.3723693	0.6571731	0.2481224	0.1604502	0.0022514	0.6250310	0.6909808	0.2012247	0.6755969	0.5559795	0.3702471	0.1108069	0.2606821	0.2928851	0.7019305	0.7049699
950	0.2234851	0.1969474	0.3481717	0.4420419	0.5190817	0.6853613	0.0278612	0.6292625	0.1939967	0.3614271	0.8051090	0.2947547	0.1823922	0.0085148	0.7073694	0.6861766	0.2390429	0.7702056	0.5557241	0.4199817	0.2184031	0.3624023	0.4125358	0.6024261	0.6963437
1000	0.2112684	0.1401118	0.3624644	0.4197825	0.5857296	0.6574875	0.0443586	0.8022105	0.1561412	0.3449814	0.7953927	0.2985806	0.2406242	0.0059155	0.7665172	0.7766351	0.2212624	0.8225052	0.6672154	0.5079537	0.1409043	0.2532242	0.4263769	0.6048741	0.7193651

0	0.1815015	0.1627093	0.3708500	0.4445760	0.5469808	0.7010480	0.0364568	0.5597290	0.1865507	0.3546999	0.8603091	0.3772340	0.1018205	0.0098815	0.6607152	0.7226495	0.2180004	0.7395230	0.4508648	0.6020361	0.1833685	0.2786435	0.3970073	0.6613946	0.6389231
50	0.2189767	0.2162604	0.4851316	0.3053614	0.4097074	0.1589265	0.0661684	0.6757226	0.3574628	0.3783597	0.3756378	0.5474983	0.1498642	0.1550653	0.5883089	0.7915036	0.4654964	0.6437904	0.4652911	0.4315953	0.2176216	0.3864742	0.4891397	0.5580973	0.6501221
100	0.1815674	0.2125047	0.4526776	0.2616920	0.5207184	0.1407984	0.0243739	0.7478937	0.2889440	0.3505139	0.4632535	0.5499678	0.2248423	0.2112849	0.7446863	0.7022866	0.4405952	0.6579193	0.4534556	0.4998342	0.1387633	0.4552990	0.4057716	0.4362617	0.5837403
150	0.1570293	0.3726517	0.4979784	0.2876956	0.4868188	0.1053607	0.0358681	0.6594430	0.2827665	0.3656465	0.4112765	0.5165875	0.3197213	0.2376487	0.6073981	0.6724121	0.2917086	0.8400484	0.5965247	0.5596258	0.1330487	0.4252372	0.4805243	0.6405799	0.6379383
200	0.1614934	0.3440592	0.5084388	0.2544212	0.3997185	0.1712576	0.0272467	0.5645432	0.2714148	0.2461439	0.3715019	0.5753516	0.2170220	0.2157256	0.6602984	0.8327281	0.3197444	0.6749282	0.5349866	0.6730964	0.2095032	0.4185673	0.4766689	0.7266840	0.7173148
250	0.1383745	0.3857466	0.4616704	0.2682233	0.4830462	0.1589950	0.0441961	0.7087241	0.2193660	0.2790710	0.4475984	0.4772118	0.1760783	0.1929430	0.7862988	0.5962975	0.3005801	0.6361616	0.4730228	0.5454550	0.1373833	0.4324858	0.4018067	0.7298131	0.7226620
300	0.1624760	0.3717608	0.5114620	0.3177572	0.3731625	0.1781300	0.0187227	0.7128523	0.1508341	0.3571381	0.3470026	0.5542281	0.2795327	0.1561839	0.4832786	0.8102590	0.3155652	0.6632298	0.3777022	0.5381186	0.1624586	0.4172559	0.5051847	0.6204320	0.6545439
350	0.1535736	0.3611414	0.4056597	0.3520303	0.3286559	0.1623647	0.0328490	0.6989151	0.2421274	0.2667067	0.4064888	0.4649217	0.1954665	0.1542018	0.6773353	0.7510135	0.3227289	0.6495215	0.4310162	0.5194620	0.1304283	0.3938229	0.4090113	0.6240344	0.7226857
400	0.1474203	0.3622115	0.5527286	0.2831379	0.4021117	0.1681515	0.0329360	0.7572368	0.2598245	0.3535625	0.3832705	0.4326371	0.2025244	0.2105359	0.6530342	0.7215188	0.3343331	0.6593355	0.4218889	0.6904287	0.1262867	0.4209294	0.4326875	0.7108598	0.7035459
450	0.1868572	0.2557368	0.4308050	0.2741067	0.4955837	0.2083252	0.0710627	0.6006662	0.3386796	0.2439197	0.4329541	0.4287422	0.2091976	0.2075842	0.6124161	0.7229415	0.3122698	0.6545250	0.4173970	0.5940996	0.1532399	0.3715193	0.4847656	0.6413846	0.6055355
500	0.1800600	0.2597876	0.3535907	0.2176177	0.4164542	0.1233829	0.0352534	0.6660199	0.3591532	0.3687473	0.3551972	0.5204536	0.1390047	0.1567507	0.6366752	0.7213752	0.3214956	0.7350581	0.3682473	0.7083619	0.0982158	0.4595242	0.5025251	0.7592847	0.6341704
550	0.2328005	0.1866109	0.4573247	0.3801168	0.5276656	0.6328946	0.0282902	0.7264047	0.2498441	0.3065056	0.6855835	0.4567869	0.3431380	0.0213513	0.6753685	0.7069762	0.1714669	0.8054082	0.3265288	0.6622045	0.2429224	0.2956638	0.3902650	0.6583247	0.6630533
600	0.1623829	0.1399571	0.3775423	0.4513264	0.5271206	0.6830729	0.0620481	0.6657165	0.3025706	0.2284770	0.7703546	0.4235477	0.3976264	0.0089244	0.4926456	0.6902012	0.1413037	0.6102209	0.4980483	0.7186221	0.2003533	0.3131177	0.2688325	0.5780157	0.5713872
650	0.1301425	0.1743058	0.4536225	0.4378135	0.5069767	0.7416464	0.0215032	0.7809795	0.2137822	0.3116450	0.6266626	0.3474424	0.2313555	0.0110399	0.6566187	0.6008657	0.1144763	0.5229852	0.3188359	0.6307932	0.2531016	0.3692362	0.4411368	0.6836906	0.6951114
700	0.1217926	0.0941867	0.3837322	0.5709087	0.5452771	0.6530176	0.0309099	0.6808127	0.3014740	0.3077879	0.5444112	0.3767939	0.1724121	0.0208200	0.5456331	0.6632470	0.1295789	0.6646139	0.4968463	0.6316998	0.2824366	0.2604406	0.3327789	0.5342927	0.5621891
750	0.2239992	0.0890177	0.3853911	0.5133164	0.3622419	0.6230513	0.0323449	0.7873554	0.3748168	0.3155165	0.6368174	0.3784957	0.0945106	0.0130452	0.6203203	0.6057826	0.1840499	0.7086053	0.4538047	0.6194042	0.1809255	0.2608738	0.3976236	0.6352738	0.6434690
800	0.1704413	0.1261503	0.4242666	0.5436480	0.4711226	0.6752155	0.0646151	0.6540339	0.3361413	0.3009688	0.8486066	0.3296919	0.0887653	0.0077087	0.7157008	0.6640449	0.2456134	0.6064188	0.5697013	0.3314130	0.1602990	0.2470572	0.3901898	0.5570802	0.6919063
850	0.1573420	0.1155166	0.4285681	0.4219452	0.5734815	0.7018253	0.0422671	0.6271920	0.3982310	0.4508000	0.6986793	0.4463861	0.1150597	0.0028255	0.7422987	0.7277528	0.2609905	0.6420504	0.7648180	0.1873686	0.1763821	0.2291349	0.4123582	0.7749853	0.7185187
900	0.2206411	0.1003803	0.3620644	0.4493337	0.4274808	0.7291673	0.0122055	0.7201512	0.2732343	0.4094246	0.6201005	0.2982400	0.3733860	0.0018753	0.5928961	0.7106630	0.2358454	0.6979767	0.4912035	0.2227299	0.1834543	0.2390707	0.3039701	0.6276309	0.5769952
950	0.1751444	0.0936818	0.3567634	0.4373747	0.5304586	0.8324311	0.0217715	0.6646923	0.1853025	0.4535635	0.6749765	0.2872456	0.1938799	0.0035185	0.6359782	0.7133668	0.1837355	0.6863287	0.6499041	0.5005316	0.1117101	0.2785933	0.3658513	0.5310656	0.6501289
1000	0.2303878	0.1115723	0.3708216	0.4578983	0.4855492	0.6919518	0.0511543	0.6547016	0.2387442	0.2211921	0.8302449	0.2883562	0.2941337	0.0187706	0.5766966	0.5844225	0.1201186	0.6612962	0.4809639	0.4719260	0.1374348	0.2829304	0.3727076	0.6719789	0.7676715

0	0.2251299	0.1747397	0.4674149	0.4318618	0.5812476	0.8467638	0.0451781	0.6753109	0.2715859	0.3793191	0.8542111	0.3124275	0.1267714	0.0143546	0.7077703	0.7026111	0.2157968	0.6885697	0.6563400	0.5582921	0.1487085	0.2622988	0.3982599	0.6163303	0.8147136
50	0.1939593	0.1833081	0.3359579	0.3272823	0.6583897	0.3985222	0.0082549	0.7743763	0.2396595	0.3798015	0.6793016	0.5589360	0.2477402	0.0042926	0.6324096	0.6091040	0.2275289	0.7336297	0.7110142	0.3192823	0.1366694	0.3078828	0.4120255	0.6661515	0.6058432
100	0.1302713	0.0796672	0.4606798	0.2976947	0.3962542	0.4247036	0.0043824	0.7487048	0.1454903	0.3149611	0.5376004	0.6808144	0.3374050	0.0041425	0.7342182	0.5699741	0.1852201	0.8140027	0.7230755	0.4893779	0.1287715	0.2406914	0.6253007	0.6882841	0.5971539
150	0.0512193	0.0470559	0.3738106	0.2848998	0.3441934	0.5834941	0.0056484	0.6859786	0.1001712	0.3398660	0.5786621	0.6434313	0.3555963	0.0042913	0.7322419	0.6631062	0.2097756	0.6657012	0.5765373	0.5597040	0.1992949	0.3401258	0.5305470	0.6043602	0.7678672
200	0.0771647	0.0523924	0.4330068	0.3922910	0.1669480	0.3761996	0.0097040	0.6590693	0.0861859	0.2616989	0.6739317	0.5212344	0.3511127	0.0039039	0.6172926	0.6087744	0.1279445	0.7851273	0.4310797	0.6678235	0.1884453	0.4069388	0.5273475	0.6605753	0.6154390
250	0.0728994	0.0219446	0.5345741	0.3563912	0.0893014	0.4533236	0.0047138	0.7219036	0.1272438	0.2902822	0.6277374	0.5469559	0.2238630	0.0020893	0.6148102	0.7217924	0.1112395	0.8471762	0.4423774	0.7510480	0.1904652	0.4674820	0.5909470	0.6417114	0.6218186
300	0.0688909	0.0334920	0.4375625	0.3112095	0.1123420	0.5147982	0.0017094	0.7009040	0.1671062	0.2843897	0.6847588	0.4709988	0.2665109	0.0046115	0.5801595	0.7278802	0.0780782	0.6387867	0.3642114	0.5904743	0.2529035	0.4312125	0.6691709	0.5647280	0.5448780
350	0.0732468	0.0300703	0.4578778	0.3235240	0.1069705	0.4644352	0.0045925	0.7173619	0.1306222	0.2050122	0.7146149	0.5030902	0.1145385	0.0060674	0.5928390	0.6411635	0.1591931	0.7033833	0.4038314	0.6393491	0.2460110	0.3757613	0.5626765	0.5825548	0.5243106
400	0.0985705	0.0506421	0.4095655	0.4999228	0.1682612	0.4083834	0.0061887	0.6225609	0.1694051	0.2804297	0.5985646	0.5789476	0.1144950	0.0312587	0.6583178	0.7159200	0.2472265	0.7302395	0.5654329	0.5729850	0.2534400	0.3603492	0.6904769	0.6239408	0.6347282
450	0.0750665	0.0784607	0.4579140	0.3302836	0.2388880	0.4486214	0.0016805	0.7513399	0.2213459	0.3511866	0.5634859	0.5324414	0.0369528	0.0075664	0.8317913	0.6596061	0.1833170	0.6697059	0.4755565	0.5332248	0.2569455	0.3215907	0.6527199	0.5431785	0.5474255
500	0.1484254	0.0360823	0.5935525	0.3889300	0.2083740	0.4105753	0.0081208	0.7251739	0.1186676	0.2807409	0.6361255	0.6059125	0.0168453	0.0043417	0.7128929	0.6810794	0.2022339	0.6784804	0.7024418	0.2488679	0.2278833	0.4091191	0.5005684	0.4918457	0.6331581
550	0.1948610	0.0252773	0.4089432	0.5154296	0.3114428	0.6812682	0.0438737	0.7684106	0.1160606	0.3353565	0.5748406	0.4534122	0.1688521	0.0042955	0.8060633	0.6611406	0.2995876	0.6533559	0.8052394	0.1273065	0.1492836	0.3745590	0.4285404	0.5856979	0.6497092
600	0.1862507	0.0824936	0.4986041	0.6277676	0.4044077	0.6597748	0.0304525	0.7226018	0.2409672	0.2725813	0.6047270	0.4586762	0.2343188	0.0151448	0.7869959	0.8004779	0.2531158	0.6808197	0.6291269	0.1214552	0.1643111	0.3090438	0.4266009	0.7074074	0.6323976
650	0.1292538	0.0753794	0.3083439	0.5677702	0.5238711	0.5918496	0.0307646	0.7321139	0.3619437	0.2731682	0.7227090	0.3090418	0.3612760	0.0245510	0.7099253	0.7513831	0.1903730	0.6420612	0.5778327	0.5412490	0.1825621	0.3747504	0.4008106	0.6037656	0.6534232
700	0.1997829	0.0944097	0.3441946	0.6030193	0.4629706	0.7813015	0.0343013	0.7014020	0.3553529	0.3626268	0.7462811	0.3914120	0.3138698	0.0106999	0.7135567	0.5243605	0.1756220	0.7035958	0.5125466	0.5300828	0.2307470	0.3414902	0.4312404	0.5369809	0.7204502
750	0.1941714	0.1133671	0.4489313	0.4960189	0.4723696	0.7839159	0.0175415	0.6191431	0.3070136	0.2790948	0.6765323	0.2622134	0.2464474	0.0183354	0.6395930	0.7565905	0.1191337	0.6404784	0.3819541	0.5932880	0.1742923	0.4335335	0.4453929	0.5881677	0.6739849
800	0.1941974	0.1017785	0.4481156	0.4294820	0.4213982	0.6541274	0.0216763	0.6503925	0.2586777	0.2850927	0.6221046	0.3907539	0.2712321	0.0045722	0.6428040	0.6562650	0.1367398	0.7985205	0.3537395	0.6126157	0.2700412	0.3388125	0.3878031	0.6636826	0.7631656
850	0.1839446	0.1125783	0.4476326	0.5318566	0.4928531	0.7628495	0.0136272	0.7408275	0.3442152	0.2180351	0.7539682	0.3769917	0.2355951	0.0127380	0.6430947	0.6095445	0.1607746	0.6491965	0.3998570	0.6104379	0.2244203	0.2140575	0.4003878	0.5544096	0.7409728
900	0.1001072	0.1056720	0.4131277	0.5100339	0.5156979	0.7032372	0.0427671	0.7208005	0.1909389	0.2830934	0.8290126	0.3627825	0.1129328	0.0037102	0.6470240	0.7481167	0.1660905	0.7475078	0.4114881	0.5832535	0.2133282	0.3124947	0.4071548	0.5364276	0.6442201
950	0.2134918	0.1156028	0.4207785	0.5200400	0.5592079	0.6192256	0.0252388	0.8040882	0.2324671	0.3954413	0.7015978	0.2858006	0.1747953	0.0005477	0.6819600	0.6295752	0.2775402	0.7455290	0.4931151	0.3883756	0.1467406	0.2542714	0.3469930	0.7065277	0.5930395
1000	0.2948512	0.1335720	0.3824396	0.4580343	0.5524191	0.5998269	0.0730842	0.6245720	0.1927334	0.3181654	0.7026106	0.3424547	0.3466204	0.0029861	0.5727318	0.7346316	0.1988395	0.8063889	0.4466937	0.5339145	0.2252551	0.2240023	0.3951493	0.6775871	0.6187388

0	0.1553413	0.1290230	0.3883700	0.4199242	0.4798950	0.7018855	0.0387391	0.6657177	0.3031271	0.3926967	0.7418602	0.3317233	0.1576802	0.0376365	0.7003153	0.6645662	0.2277768	0.8021024	0.5007718	0.5550348	0.1727487	0.2501841	0.4952366	0.5272887	0.7917057
50	0.2118502	0.1175298	0.3231623	0.0860953	0.6301347	0.1804288	0.0265689	0.3954260	0.2698585	0.2511948	0.7340811	0.3499373	0.2256624	0.2660785	0.6320555	0.6423357	0.3832067	0.8592211	0.5719497	0.5255801	0.1645089	0.2721804	0.4000464	0.6106750	0.6084047
100	0.1641497	0.0516820	0.3953410	0.0350531	0.4798661	0.1541379	0.0635013	0.2496078	0.3276475	0.3072893	0.5966776	0.2966316	0.3661936	0.1636758	0.6534313	0.6258109	0.3250214	0.7727961	0.4753931	0.4979948	0.1050730	0.2483842	0.4434996	0.7697605	0.6901502
150	0.1093186	0.0921722	0.3753129	0.0292699	0.4153601	0.1391556	0.0508424	0.2111306	0.3397810	0.2319317	0.6682291	0.3312382	0.6016453	0.2234609	0.7793868	0.6903099	0.3574599	0.7107388	0.3748076	0.6402180	0.1281250	0.2405978	0.5035186	0.5906032	0.7818697
200	0.1739131	0.0726627	0.3927458	0.0260413	0.4003473	0.1426739	0.0342696	0.2611750	0.4122628	0.2779960	0.6577827	0.3353825	0.5866078	0.2156839	0.5429685	0.5487477	0.2896111	0.6939723	0.2155683	0.6367749	0.1379602	0.4286337	0.3372750	0.6103575	0.6227463
250	0.1502106	0.0391569	0.3573324	0.0194109	0.5225652	0.1240720	0.0264594	0.2857760	0.2860491	0.2018244	0.6399282	0.4075910	0.4389028	0.2419707	0.4795178	0.5609602	0.2326354	0.5294039	0.2524450	0.6757042	0.1488765	0.3291203	0.3100337	0.7126077	0.7395260
300	0.1111196	0.1366951	0.3764534	0.0144780	0.5559915	0.1804162	0.0236713	0.3207521	0.2800363	0.2428613	0.7419725	0.3370032	0.3028524	0.1892225	0.5725680	0.6539242	0.2601335	0.6476816	0.2891395	0.6134871	0.1378932	0.3215957	0.3709572	0.7076501	0.7046949
350	0.1459820	0.1357048	0.4600103	0.0336259	0.6418390	0.1313802	0.0371290	0.2491338	0.3029137	0.2323982	0.7121384	0.3692164	0.4232023	0.1770178	0.5144779	0.5716705	0.2257813	0.6556306	0.2454290	0.6911228	0.1536857	0.3427292	0.4210657	0.5579104	0.7099440
400	0.1832170	0.1251986	0.4027223	0.0632976	0.5062908	0.1673086	0.0477557	0.2323815	0.3057076	0.1919426	0.6140689	0.3279115	0.3852495	0.3150839	0.5510251	0.7595250	0.3038776	0.5629982	0.2064245	0.7471866	0.1083568	0.3121920	0.5058205	0.6911714	0.7067878
450	0.1591789	0.1593619	0.3901277	0.0149458	0.6644529	0.1621474	0.0465484	0.3049978	0.3482250	0.2959048	0.7672255	0.3481903	0.3349690	0.1974677	0.6812433	0.6786359	0.4265693	0.6847393	0.2361027	0.7318607	0.1275595	0.3300605	0.3890609	0.6183799	0.6628383
500	0.1993606	0.1608113	0.3961775	0.0192599	0.8701860	0.1314019	0.0371568	0.2511950	0.2842567	0.2631885	0.7704196	0.3782310	0.4665565	0.2732228	0.6111108	0.7042351	0.2336985	0.6638693	0.1938321	0.6557875	0.1915901	0.3544152	0.4456591	0.6128129	0.6598914
550	0.1870710	0.1335048	0.4243095	0.4307490	0.5469849	0.7686360	0.0299582	0.5536497	0.2819286	0.2589609	0.6870145	0.2945661	0.4961316	0.0426793	0.5309807	0.6257109	0.0996975	0.8184060	0.2950831	0.6697205	0.1903122	0.3864040	0.5060800	0.6253506	0.6819032
600	0.2068266	0.1529631	0.4081731	0.4804020	0.6574756	0.6684914	0.0418026	0.6583672	0.2196636	0.2349482	0.7245105	0.3168443	0.3737981	0.0125291	0.4939385	0.7878947	0.0617210	0.8121632	0.2051404	0.6839830	0.1632804	0.3596925	0.4443111	0.6011794	0.7996705
