"Time"	G1	G10	G20	G2	G17	G16	G4	G9	G8	G18	G94	G11	G95	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G15	G14	G12	G49	G39	G41	G44	G22	G21	G50	G13	G52	G53	G51	G55	G42	G40	G45	G54	G61	G47	G43	G48	G57	G72	G67	G60	G59	G99	G58	G80	G84	G83	G89	G82	G81	G79	G88	G78	G77	G85	G75	G90	G91	G86	G69	G93	G92	G87	G68	G96	G97	G63	G27	G26	G25	G23	G24
200	0.7089578	0.0322985	0.6151272	0.2698707	0.1852900	0.3000038	0.6162608	0.0250000	0.0001329	0.5763417	0.7716629	0.1353178	0.4558578	0.2206779	0.0754807	0.7005998	0.2590661	0.6836616	0.3825611	0.5598055	0.5774266	0.1934834	0.4427955	0.5635073	0.0466870	0.0852701	0.4902751	0.1125594	0.6566467	0.5981821	0.3416679	0.1125797	0.1864561	0.6784187	0.1640307	0.4708775	0.4187948	0.1026693	0.1290301	0.5271829	0.5412803	0.3291515	0.0297183	0.0109309	0.2206844	0.3469336	0.6287076	0.3864425	0.2878106	0.6154144	0.6167603	0.6745845	0.7255118	0.0422509	0.5780801	0.5889848	0.6919390	0.6128407	0.6424917	0.6070225	0.3699863	0.2182339	0.3330414	0.0018237	0.3936314	0.0029009	0.6692424	0.3722495	0.3518585	0.6960292	0.2105180	0.5568301	0.0326217	0.6608518	0.5440526	0.4497964	0.1315900	0.7211569	0.4540350	0.5514982	0.0618935	0.1620409	0.2233256	0.6671995	0.5349278
250	0.6248605	0.0324643	0.5344312	0.2291342	0.2392448	0.2623980	0.7757424	0.0198458	0.0012369	0.6233841	0.6815686	0.0968952	0.5076216	0.2016274	0.0786595	0.6645033	0.2426603	0.7973510	0.5249101	0.5938344	0.4382209	0.1496336	0.3638709	0.5153946	0.0294651	0.1131558	0.3667858	0.1150212	0.5769303	0.6944926	0.3991687	0.1217756	0.2136236	0.4892747	0.1930906	0.3539040	0.3164149	0.0758944	0.1200742	0.4435627	0.5669278	0.2094425	0.0634681	0.0046846	0.2712637	0.3296981	0.5413530	0.5058663	0.2403530	0.5816536	0.5366439	0.7464727	0.7919355	0.0320792	0.5384451	0.6863983	0.6305641	0.6830091	0.6761220	0.6224613	0.3295903	0.2181391	0.3966100	0.0000000	0.3494341	0.0001077	0.6020681	0.3396961	0.4034556	0.5974151	0.2329720	0.4668274	0.0306844	0.5863007	0.6481604	0.5027014	0.0985905	0.6480837	0.5084961	0.4805512	0.0612861	0.2561890	0.2360490	0.7311206	0.6582593
300	0.6734742	0.0424798	0.5681302	0.3030088	0.1662641	0.2465207	0.5986360	0.0497240	0.0045387	0.5953507	0.7140841	0.0385431	0.4811318	0.1789112	0.0896031	0.5905434	0.3420939	0.6913855	0.4416591	0.6579318	0.3868480	0.1682940	0.4779006	0.5216795	0.0541113	0.0940372	0.4522693	0.1076049	0.7107021	0.6822689	0.3735371	0.1330038	0.1997728	0.4931392	0.1279427	0.4542866	0.3874367	0.1503354	0.0617068	0.5693116	0.7018390	0.2435177	0.0550809	0.0008741	0.1844098	0.2778916	0.5108306	0.4497986	0.3064430	0.5662809	0.6023390	0.5775730	0.7062627	0.0486492	0.6890601	0.7556681	0.6229448	0.6751350	0.6020993	0.4960781	0.4722824	0.1614743	0.3697700	0.0004125	0.3982407	0.0001322	0.7325368	0.3328267	0.3417204	0.7098388	0.2127167	0.3791896	0.0071769	0.6953218	0.4973936	0.4179600	0.0827561	0.7472886	0.4469154	0.5103930	0.0837844	0.2270925	0.2886184	0.8159254	0.7202611
350	0.7050705	0.0412453	0.6558018	0.3579608	0.1338957	0.2346309	0.6230291	0.0597568	0.0037256	0.6466063	0.6898897	0.0737885	0.5083930	0.2020877	0.0743918	0.6406173	0.3389223	0.6024403	0.5547729	0.7018511	0.4431565	0.1966878	0.4058396	0.6676592	0.0123358	0.0940592	0.4514477	0.1546464	0.5965132	0.5148513	0.4064047	0.0944190	0.2138111	0.4017185	0.1124038	0.4001930	0.2908696	0.1369577	0.0635481	0.4489730	0.6534211	0.2648041	0.0441005	0.0005350	0.2492336	0.2773456	0.4808527	0.4686199	0.3094456	0.5847108	0.6609449	0.6091512	0.7102184	0.0125273	0.6939191	0.6951520	0.6742641	0.6007384	0.6465206	0.4801511	0.3304584	0.2260154	0.3439178	0.0013194	0.4709066	0.0036660	0.6850895	0.3760452	0.3005505	0.5652052	0.2527832	0.4036835	0.0458997	0.6492416	0.6313702	0.4506319	0.0899672	0.6759712	0.5585087	0.5103649	0.0485573	0.2099937	0.2803326	0.6323728	0.6589251
400	0.5569715	0.0439698	0.6730217	0.3633643	0.2072841	0.2054871	0.6450042	0.0147741	0.0009813	0.6694510	0.7182592	0.0792186	0.5899671	0.1869140	0.0723832	0.5478750	0.4008841	0.6682026	0.4474498	0.6184617	0.4335390	0.1851736	0.4049915	0.4662863	0.0278914	0.1066210	0.3765550	0.1438735	0.7386805	0.6215546	0.4654441	0.0966186	0.2203199	0.4020958	0.1405845	0.4673367	0.3258929	0.1853602	0.1099987	0.4498946	0.5633897	0.3020109	0.0527618	0.0017378	0.1668158	0.2950450	0.6337303	0.3578320	0.2467239	0.4941520	0.7752337	0.7149654	0.5992277	0.0380630	0.5304766	0.6849609	0.7269916	0.6619620	0.7408316	0.6255026	0.3997212	0.2113608	0.3986782	0.0001233	0.3439374	0.0000358	0.6741158	0.3876628	0.3474769	0.6167395	0.1752986	0.4497691	0.0227095	0.6508234	0.6809843	0.4017521	0.1254684	0.6217551	0.5684827	0.4618974	0.0527735	0.1824166	0.2211859	0.7196879	0.5940227
450	0.6640947	0.0622548	0.5927278	0.4329234	0.1646524	0.2326333	0.6849453	0.0137839	0.0018105	0.5736691	0.5383472	0.1260978	0.3997549	0.1427067	0.0669662	0.6422649	0.3301103	0.7319526	0.3653022	0.6141010	0.3717254	0.1245293	0.4382783	0.5014380	0.0092395	0.1358420	0.4354519	0.1456594	0.7070316	0.5745194	0.3226078	0.0939752	0.1976027	0.5783497	0.1499803	0.5688449	0.2999667	0.1245512	0.0763888	0.4074078	0.5510495	0.2397416	0.0229330	0.0000000	0.2495705	0.4482936	0.4972468	0.4876861	0.3585933	0.6034837	0.6391270	0.7377493	0.5956532	0.0516803	0.6507834	0.6437994	0.6577632	0.6563889	0.6604869	0.6403602	0.4091078	0.2010524	0.4397853	0.0007645	0.4383685	0.0029029	0.6744561	0.3376441	0.4211231	0.6578896	0.2871602	0.4551959	0.0422458	0.5919307	0.6739614	0.4082967	0.1027150	0.7175712	0.4752669	0.5639920	0.0712889	0.2089162	0.1922106	0.5562223	0.7537545
500	0.6412106	0.0182030	0.5574818	0.2714921	0.2323777	0.2675799	0.6277976	0.0125094	0.0035260	0.7440335	0.5944628	0.0961544	0.4562248	0.2065994	0.0876387	0.6563599	0.4344505	0.7634252	0.4395861	0.6448426	0.4942134	0.1266371	0.4119679	0.5483745	0.0137183	0.2208796	0.2935013	0.1856238	0.6053863	0.6523540	0.3554484	0.1246640	0.2229864	0.6466276	0.1975587	0.4289491	0.3391112	0.0963274	0.0561328	0.4151075	0.5283421	0.1960082	0.0579898	0.0000000	0.2199778	0.2807737	0.5880889	0.4354887	0.3067522	0.5861046	0.6481296	0.5954805	0.6983670	0.0420770	0.5652354	0.5696071	0.6196599	0.7397208	0.6027395	0.5728816	0.4807575	0.2031442	0.3417168	0.0000455	0.5556432	0.0077834	0.6176080	0.3776151	0.3970053	0.5997694	0.2141052	0.4867322	0.0157434	0.6306423	0.6541391	0.4138238	0.1130783	0.7503929	0.4441530	0.6255667	0.0797435	0.2476519	0.2753550	0.6974148	0.7261718
550	0.6786324	0.1905234	0.5871309	0.3468037	0.2148392	0.3053147	0.4929644	0.0383181	0.0010792	0.4931274	0.5817704	0.1126283	0.3970186	0.5371089	0.0683320	0.5872371	0.3865263	0.5789187	0.4900580	0.6131371	0.4330913	0.4499611	0.4700309	0.6011403	0.0279524	0.1686385	0.2913650	0.1715993	0.5674160	0.7052575	0.2553242	0.1160808	0.2142963	0.5751832	0.1460146	0.4217293	0.7003308	0.1322034	0.1143701	0.5410552	0.5246201	0.2320369	0.2452418	0.0038871	0.0776928	0.2838825	0.2035759	0.4181642	0.2985432	0.6368087	0.4350819	0.5949896	0.6357238	0.0403615	0.6662076	0.6551787	0.4718984	0.6482439	0.3137561	0.4833662	0.4380614	0.0526501	0.4281176	0.0098710	0.5259217	0.0042550	0.4690616	0.3591998	0.3933189	0.6699997	0.2139235	0.2600396	0.0115993	0.4054026	0.4354094	0.4547930	0.4297116	0.5970372	0.5266395	0.5923865	0.0721789	0.2127932	0.0919036	0.6093618	0.6163460
600	0.7395246	0.1208623	0.5193579	0.2897247	0.1591421	0.2285604	0.3019755	0.0246518	0.0030039	0.5161404	0.7723059	0.0772796	0.4237769	0.5750164	0.1285189	0.4569915	0.3484054	0.6845116	0.4650259	0.5736191	0.5007140	0.5470090	0.3878212	0.5433356	0.0278432	0.1087312	0.3852467	0.1395887	0.6469924	0.5081748	0.3013342	0.1713586	0.1757997	0.4135241	0.1780829	0.2864055	0.7506187	0.1678076	0.1319918	0.3931005	0.4012069	0.1896167	0.2406727	0.0135407	0.0229805	0.4158214	0.0907054	0.5002396	0.2605819	0.4942699	0.4941292	0.6310855	0.5420027	0.0786621	0.7194500	0.5938026	0.4233314	0.6924681	0.1439975	0.4605648	0.3795092	0.0356116	0.3501214	0.0098404	0.3640609	0.0030532	0.3774575	0.3817286	0.3548221	0.4798887	0.2804237	0.1694283	0.0091682	0.3948110	0.3232284	0.4616284	0.5356681	0.7477628	0.5110644	0.4645311	0.0937639	0.2309060	0.0332824	0.6816564	0.6705979
650	0.6624075	0.1115495	0.5621438	0.2373744	0.1868688	0.2762166	0.2802747	0.0212265	0.0024925	0.4362490	0.6512044	0.0679994	0.4645592	0.7141751	0.0701909	0.5234741	0.3704028	0.6504897	0.4464066	0.7834796	0.5420728	0.6796103	0.4916343	0.6543362	0.0224214	0.1943836	0.3258879	0.1706132	0.8324450	0.6104961	0.3726957	0.1106080	0.1091635	0.4109079	0.0699032	0.3213893	0.5926766	0.1424025	0.1431668	0.4145047	0.4949755	0.1816860	0.2068195	0.0203972	0.0089863	0.3935486	0.0643288	0.4195657	0.2697043	0.5242565	0.3642130	0.6548711	0.7175808	0.0615048	0.6389238	0.6341354	0.3346242	0.6892377	0.1192811	0.5337709	0.3910229	0.0153837	0.3881401	0.0210999	0.3549141	0.0023156	0.3999991	0.3485508	0.3486121	0.7101076	0.2351752	0.2417930	0.0122111	0.3745194	0.2989636	0.4607039	0.5039735	0.7699365	0.4667125	0.5552770	0.0499579	0.2814140	0.0059944	0.7554776	0.8029026
700	0.7635327	0.1181145	0.6413080	0.2849433	0.1588174	0.2983024	0.3007117	0.0398697	0.0013196	0.5048151	0.6858348	0.0546645	0.4938025	0.5576533	0.0761790	0.5084987	0.3826416	0.5958523	0.3383514	0.7564652	0.5400980	0.6161503	0.5130368	0.5290668	0.0459149	0.1732598	0.4390099	0.1723321	0.6899349	0.4929679	0.2959325	0.2228420	0.1233002	0.5362882	0.0846826	0.3255297	0.6811571	0.1591867	0.2240206	0.4907759	0.4384216	0.1222286	0.2962261	0.0676230	0.0046530	0.4404834	0.0334961	0.3843071	0.2433522	0.6486998	0.3591367	0.6237290	0.6457216	0.0574436	0.6043338	0.5002036	0.3672763	0.6856813	0.0683339	0.5982252	0.3764717	0.0101129	0.3993869	0.0063633	0.3687070	0.0086133	0.4901145	0.4445953	0.3898392	0.6596802	0.2316892	0.1814757	0.0111103	0.3755963	0.3582245	0.4663960	0.5010155	0.6774298	0.4693749	0.5483424	0.0868129	0.3009065	0.0086435	0.8825235	0.7370692
750	0.6214457	0.1675398	0.5738476	0.2817833	0.2406614	0.2155959	0.2498146	0.0158776	0.0008055	0.4971855	0.6255325	0.0554652	0.4081252	0.6480336	0.0960977	0.4089349	0.3627544	0.5922757	0.3917998	0.6166458	0.5944330	0.5877330	0.5196453	0.5257023	0.0137755	0.1535075	0.3042112	0.1752645	0.7422558	0.5220442	0.2882527	0.1501399	0.1444731	0.5880066	0.1704435	0.3583207	0.6375104	0.1277654	0.2362071	0.3435917	0.5245498	0.0942064	0.2681571	0.0225258	0.0043643	0.4086114	0.0233466	0.4640850	0.3202706	0.6718569	0.3905073	0.6352532	0.6856979	0.0696265	0.6269154	0.6640611	0.3657647	0.6537079	0.0716544	0.4758272	0.3357804	0.0247961	0.3579619	0.0054065	0.4110985	0.0074983	0.3860544	0.3269833	0.3465100	0.7650312	0.2194135	0.1727523	0.0234636	0.3247903	0.3184787	0.5611131	0.5402940	0.6090070	0.4583003	0.5950659	0.0596358	0.2570306	0.0164464	0.6789569	0.7000751
800	0.6530325	0.1505768	0.4383472	0.2592821	0.1877146	0.2323391	0.2420927	0.0277207	0.0020067	0.4904960	0.6308584	0.1206096	0.3765617	0.7289784	0.0877191	0.4156592	0.3617866	0.5661456	0.4081235	0.6936556	0.6249239	0.6146847	0.4778710	0.5170362	0.0220564	0.1350152	0.3944997	0.1644625	0.5604200	0.5818269	0.2091689	0.1795790	0.1023190	0.5311754	0.0840318	0.3744964	0.6168091	0.1168414	0.2931801	0.3630389	0.5019023	0.1963458	0.2540792	0.0196149	0.0024803	0.4431801	0.0342988	0.3944507	0.3444420	0.6834001	0.4118588	0.6520660	0.5388393	0.0351919	0.6766423	0.7144902	0.3467404	0.6097059	0.0295073	0.4602862	0.3362041	0.0129582	0.2857026	0.0048702	0.3854589	0.0111394	0.4935645	0.4222649	0.3432060	0.6303586	0.2425978	0.1899727	0.0110337	0.3528161	0.3348631	0.4123842	0.4840925	0.6211767	0.5025339	0.4752217	0.0344615	0.2716667	0.0306885	0.5980610	0.6381742
850	0.6203002	0.1420148	0.5318599	0.2712516	0.1955611	0.2342034	0.2586745	0.0392138	0.0043588	0.5024185	0.6161414	0.1211594	0.3641136	0.5971131	0.0914378	0.6046493	0.3369211	0.6726146	0.4233741	0.5147019	0.5305759	0.7643799	0.3552217	0.4831794	0.0488766	0.1525407	0.3935345	0.1972696	0.7439488	0.5279098	0.2204225	0.1620774	0.1174112	0.4835363	0.0855166	0.4159951	0.5727559	0.1441003	0.3022916	0.3701621	0.5731405	0.1837793	0.3307403	0.0785085	0.0045579	0.2941742	0.0247753	0.3299552	0.3412253	0.6637977	0.3775304	0.6110929	0.7016873	0.1150905	0.5338610	0.5693849	0.3187067	0.6448806	0.0841720	0.4945832	0.3499377	0.0029638	0.3425686	0.0098475	0.4515935	0.0164563	0.3377073	0.4152238	0.4227527	0.7366433	0.1735684	0.1413850	0.0280895	0.3753314	0.3521253	0.5381389	0.6022651	0.8153581	0.5802715	0.4153509	0.0564151	0.2195895	0.0159508	0.7328441	0.7900153
900	0.5899112	0.1347065	0.5961916	0.3893281	0.2163083	0.2292582	0.2247394	0.0237335	0.0002322	0.5227194	0.7331198	0.0944407	0.2957916	0.6289295	0.0754875	0.5590370	0.3100201	0.6002998	0.4365981	0.6277498	0.5930178	0.7062319	0.3738649	0.5370039	0.0099319	0.1137938	0.5223632	0.1491634	0.6073116	0.5648959	0.1485135	0.1143553	0.1717533	0.5588778	0.1220412	0.3592614	0.6907777	0.1397015	0.3131414	0.3352997	0.6262661	0.1146378	0.2630582	0.0515200	0.0057600	0.4014452	0.0447682	0.2867658	0.3004822	0.6796414	0.3306404	0.7050243	0.6809101	0.0641947	0.5601370	0.5341817	0.3561532	0.6836740	0.0235454	0.5511710	0.3124663	0.0053340	0.3604569	0.0085657	0.4339878	0.0168592	0.3961690	0.4097162	0.3868651	0.6345495	0.2693661	0.1852724	0.0370856	0.3911621	0.2745892	0.5265227	0.5170681	0.6895712	0.4164655	0.5182026	0.0370739	0.2817746	0.0273647	0.6060175	0.6371783
950	0.6809869	0.1164527	0.4031289	0.3166328	0.1849093	0.2318643	0.2997799	0.0272510	0.0013463	0.5078601	0.5836098	0.1236272	0.3896050	0.7573541	0.0422937	0.5354227	0.3392662	0.5655001	0.4407152	0.6631192	0.6271671	0.5447021	0.5253618	0.5504066	0.0187901	0.1454370	0.4004288	0.1652339	0.7046440	0.4939829	0.1792476	0.0996881	0.1568930	0.5555430	0.0864158	0.2803813	0.6069286	0.2216053	0.2365778	0.3371256	0.5872803	0.1459956	0.2568029	0.0327791	0.0001894	0.4107271	0.0219104	0.3767129	0.3032558	0.6356974	0.3621581	0.6539179	0.5819985	0.0395111	0.6459076	0.7059997	0.3001322	0.6479777	0.0415516	0.5644452	0.4436213	0.0152175	0.4049689	0.0043555	0.3971072	0.0030970	0.3708093	0.3593588	0.3622330	0.5200240	0.2075213	0.1753831	0.0202220	0.4577700	0.3642524	0.4707376	0.5905279	0.8563537	0.4069965	0.5627535	0.1068254	0.2078478	0.0413684	0.7179475	0.7374185
1000	0.7650891	0.1510018	0.5143886	0.3012875	0.2422523	0.2560189	0.2419764	0.0317843	0.0002595	0.4578965	0.6544708	0.1999610	0.4913207	0.6597930	0.1019576	0.5386140	0.4396298	0.6756059	0.4745894	0.5559117	0.5256139	0.6192390	0.4706565	0.6362939	0.0037596	0.1273967	0.4904197	0.1926790	0.6619470	0.6115334	0.1191466	0.1347341	0.1711266	0.3869983	0.1056120	0.3978926	0.6433728	0.1738126	0.2762589	0.2818083	0.5602077	0.1680356	0.2478310	0.0928309	0.0099946	0.4366021	0.0311359	0.4002080	0.3077925	0.6266054	0.4785587	0.6514976	0.6196755	0.0620454	0.4827968	0.5785122	0.4035247	0.6837173	0.0404660	0.5511246	0.3717029	0.0145973	0.3636045	0.0055515	0.4613228	0.0040188	0.3892987	0.3692896	0.3494185	0.6698393	0.2494254	0.1562131	0.0082773	0.3895480	0.2949640	0.4579123	0.5723002	0.6107840	0.5148684	0.5359484	0.0671336	0.2079201	0.0377558	0.6070619	0.6521977

0	0.6415347	0.1763191	0.5592113	0.4168497	0.2410256	0.2653614	0.2362095	0.0476348	0.0040057	0.4470068	0.6997032	0.0456973	0.4133650	0.6086289	0.0414082	0.4890356	0.3368287	0.6481595	0.5456958	0.5695427	0.5613895	0.6958655	0.4222499	0.5554942	0.0067341	0.1557606	0.5368100	0.1899033	0.5798054	0.5947106	0.1822679	0.1534874	0.1623368	0.5382674	0.0814811	0.2979618	0.5832150	0.1717901	0.4019601	0.3958093	0.5762377	0.1821148	0.2677067	0.0375174	0.0030850	0.3514788	0.0379623	0.3624641	0.3985991	0.7574552	0.4023103	0.5821694	0.6934910	0.0669729	0.6019650	0.6995098	0.3856994	0.5614166	0.0579236	0.4482872	0.4743585	0.0136090	0.3036233	0.0032978	0.4261491	0.0080825	0.4728476	0.3548292	0.3097634	0.6657342	0.2610746	0.1313212	0.0045813	0.3042479	0.2980180	0.4249254	0.5385032	0.6195320	0.4478194	0.5830426	0.0679585	0.2983112	0.0295909	0.6835664	0.7048379
50	0.6436219	0.1989116	0.4740178	0.2816793	0.2117610	0.2756340	0.2635410	0.0316824	0.0035229	0.4816513	0.5176918	0.0472478	0.5353333	0.6666366	0.1333609	0.4480425	0.3408658	0.3440960	0.6333860	0.5914648	0.5882381	0.6659229	0.5721854	0.3422759	0.0185181	0.1674420	0.3724384	0.2292765	0.6718367	0.4313770	0.1822905	0.1956227	0.1716432	0.5426483	0.1271434	0.3985888	0.5225025	0.1595659	0.2605923	0.3700869	0.5423492	0.1928481	0.3580935	0.0430062	0.0075595	0.3105364	0.1815084	0.2856928	0.3097926	0.6202431	0.3652793	0.6134697	0.6788670	0.0643951	0.5533371	0.5475813	0.6251720	0.7090447	0.2351851	0.5198708	0.3274961	0.0156247	0.3714898	0.0077182	0.5468336	0.0057469	0.4605259	0.4244783	0.0890830	0.5172144	0.1671118	0.2155109	0.1888847	0.2598662	0.3368745	0.2176114	0.6793999	0.7329530	0.4269007	0.6428474	0.0475263	0.2642954	0.0126460	0.6808266	0.7398080
100	0.6834482	0.1857857	0.5402711	0.2819401	0.2452457	0.2192908	0.1970085	0.0145726	0.0006555	0.4606584	0.6561251	0.0940320	0.5563554	0.5748768	0.0896858	0.5441594	0.5682026	0.1423981	0.5204715	0.7634568	0.6447541	0.6384781	0.4386011	0.4214038	0.0129698	0.1656822	0.4830597	0.1894202	0.6658784	0.4393732	0.2508617	0.2081679	0.1354459	0.5898833	0.2346042	0.3437121	0.5298014	0.1689591	0.2959772	0.4188902	0.4942038	0.1777775	0.2884103	0.0385474	0.0012647	0.4290324	0.4621499	0.3676218	0.2916687	0.6591960	0.3571147	0.6673979	0.7092715	0.0492189	0.5990796	0.7579420	0.5865029	0.7073573	0.2031118	0.5159556	0.3955639	0.0067718	0.4268880	0.0077516	0.5899877	0.0084436	0.5499746	0.3375711	0.0446626	0.2829973	0.2169595	0.2201271	0.2720158	0.3720019	0.3514766	0.2177915	0.5266424	0.6206631	0.4869614	0.6349860	0.0274559	0.1791029	0.0108866	0.7095180	0.7671111
150	0.6494131	0.1522472	0.5051416	0.3115272	0.2429828	0.3025932	0.2151578	0.0401166	0.0007229	0.4841527	0.8420885	0.1013314	0.5318210	0.5421806	0.1006244	0.5489309	0.5000704	0.1160709	0.5812336	0.6487618	0.6229650	0.6047822	0.3910285	0.3078900	0.0253250	0.2075256	0.3180358	0.1835522	0.6880074	0.3422816	0.3775960	0.2874056	0.2160491	0.6881198	0.1968517	0.3666981	0.5878322	0.1998178	0.2508103	0.3668224	0.5301425	0.1376034	0.3315367	0.0409624	0.0163278	0.4061958	0.4227167	0.4949623	0.2311495	0.5929151	0.3999735	0.6664701	0.6131938	0.0138141	0.5764388	0.6621367	0.6115996	0.7064432	0.2152653	0.5905256	0.5092852	0.0328737	0.4130615	0.0109689	0.6314877	0.0134448	0.4491103	0.3682954	0.0324363	0.3961722	0.2143577	0.1724355	0.2527863	0.3692343	0.2968608	0.2009333	0.6999405	0.6701783	0.4414098	0.6223683	0.0537069	0.2115588	0.0075533	0.6671087	0.6262950
200	0.6599668	0.1312646	0.4972111	0.2510164	0.1671152	0.2310839	0.3197031	0.0240243	0.0031787	0.4796647	0.6916522	0.1160090	0.5194872	0.6792852	0.0808073	0.4301740	0.7710835	0.1067283	0.5917176	0.5412884	0.5123756	0.6499372	0.4171584	0.3850573	0.0423935	0.1376414	0.3424147	0.1549877	0.7397664	0.3768248	0.3630390	0.2776102	0.1511709	0.6361590	0.1971829	0.4299578	0.5465802	0.1316643	0.3208361	0.4753778	0.5579663	0.1949301	0.3945986	0.0255634	0.0028106	0.3396412	0.3777364	0.4214435	0.2070693	0.6127432	0.4083685	0.6906203	0.5714303	0.0647191	0.6434294	0.6250489	0.5349524	0.6467772	0.2871390	0.5747965	0.4972207	0.0104753	0.4634883	0.0075210	0.5168125	0.0027120	0.4152726	0.3528125	0.0130391	0.3399937	0.2835117	0.2270959	0.2124674	0.3280743	0.2802431	0.1337744	0.7637450	0.6453208	0.4718546	0.6098534	0.0449569	0.1847752	0.0141109	0.6057178	0.6926604
250	0.6138912	0.1670325	0.4807888	0.2577640	0.1747820	0.2247677	0.2714311	0.0429483	0.0065084	0.5090612	0.6704105	0.1080214	0.6037056	0.5350474	0.0759727	0.4700795	0.6513169	0.0949618	0.5737834	0.6630706	0.5896815	0.5949092	0.4500353	0.3884662	0.0229591	0.1568878	0.4263166	0.1330183	0.6014800	0.3440099	0.3832443	0.2314534	0.2154585	0.5446908	0.2536014	0.3390861	0.5986166	0.1433110	0.2575407	0.3876261	0.6638309	0.1742404	0.2685518	0.0227924	0.0007115	0.3975488	0.4508288	0.3569666	0.3355471	0.6703874	0.3638090	0.6686443	0.6585445	0.0711175	0.7035166	0.7737941	0.7139132	0.7138416	0.2502094	0.6376275	0.5580935	0.0140593	0.3364378	0.0162605	0.6471561	0.0041110	0.4586550	0.3428721	0.0192153	0.3504257	0.2593177	0.2114565	0.2882279	0.4076667	0.2640136	0.2864538	0.6824719	0.7095740	0.5230825	0.5635396	0.0423420	0.2008111	0.0282482	0.6773554	0.5724484
300	0.6888443	0.1092102	0.6281258	0.3104793	0.1364414	0.1852287	0.3044641	0.0181353	0.0044942	0.3820826	0.6835155	0.1441301	0.6498073	0.6145881	0.1176038	0.4800376	0.6750104	0.1557449	0.5450030	0.6678901	0.6302954	0.5117882	0.5490011	0.3704474	0.0440845	0.1463547	0.3647188	0.1470599	0.7842508	0.3440382	0.4136340	0.1846305	0.1185422	0.5316765	0.1551630	0.3197334	0.6075973	0.1717556	0.1739824	0.3068861	0.3999361	0.1444520	0.2897091	0.0275682	0.0026520	0.3882648	0.4548562	0.3781129	0.3946908	0.6253330	0.3045438	0.5809595	0.6636638	0.0717632	0.5899052	0.7888108	0.6432647	0.5360133	0.3259128	0.6311493	0.3788755	0.0085772	0.3957790	0.0094715	0.6886527	0.0067477	0.4850609	0.4389462	0.0254255	0.3752744	0.1938999	0.1957535	0.2023231	0.4312179	0.2824495	0.1840806	0.7133782	0.6904540	0.5648261	0.6898105	0.0488768	0.1885961	0.0107504	0.6626981	0.6496186
350	0.7163466	0.2062024	0.5979833	0.3871572	0.1039953	0.2016044	0.2360653	0.0155940	0.0016483	0.4779925	0.6201326	0.1629247	0.5854883	0.5464233	0.1677138	0.5096310	0.6599271	0.0650596	0.6304846	0.7340966	0.5683403	0.5975670	0.5243645	0.3193000	0.0152484	0.1532162	0.3682255	0.1668000	0.6293044	0.3947107	0.3368527	0.2014402	0.1360748	0.4821241	0.1707653	0.3295023	0.6789202	0.1472839	0.2180341	0.3019174	0.4754109	0.1320596	0.3179101	0.0406898	0.0028762	0.3668514	0.4765926	0.3371675	0.3066629	0.6638300	0.3588136	0.6417050	0.6430530	0.0609779	0.6096882	0.5921233	0.6090768	0.6511821	0.3508585	0.7633860	0.3750328	0.0052925	0.2662140	0.0064923	0.6490842	0.0123100	0.4567354	0.3513760	0.0174689	0.3089520	0.2098476	0.2573550	0.2505839	0.4072069	0.3413408	0.2044303	0.5740935	0.6016121	0.3574329	0.5506460	0.0649974	0.1695200	0.0181213	0.6281368	0.6261499
400	0.6148582	0.1314462	0.4270647	0.2452975	0.1826144	0.1535564	0.2683773	0.0100088	0.0009743	0.4631089	0.7663770	0.1237362	0.5989125	0.6149354	0.1088531	0.4724298	0.6869961	0.1216830	0.6117477	0.6761194	0.6391874	0.6849352	0.4880924	0.3703937	0.0144910	0.1352391	0.4041998	0.2322827	0.7731733	0.4003865	0.2329222	0.2222219	0.1285157	0.5827493	0.1595717	0.2858843	0.7463017	0.1635949	0.2892139	0.3574168	0.5466758	0.1160443	0.2609898	0.0757987	0.0024340	0.4876567	0.3863629	0.3179348	0.2734585	0.6302129	0.4337083	0.6239610	0.6078838	0.0338370	0.6173466	0.6549551	0.6459722	0.5802867	0.3622460	0.6958418	0.3505347	0.0063298	0.3402545	0.0015078	0.7396531	0.0059500	0.4664636	0.3077943	0.0498385	0.3425699	0.2015762	0.2035146	0.1415922	0.3704050	0.3357561	0.1961700	0.6376050	0.6431359	0.5163205	0.6366895	0.0651846	0.1968470	0.0201637	0.6222556	0.6315781
