"Time"	G1	G3	G5	G22	G7	G8	G4	G83	G6	G87	G86	G88	G54	G85	G89
150	0.7791853	0.3787836	0.1260821	0.7989096	0.1318213	0.2671807	0.5007636	0.6864928	0.0125622	0.4062164	0.3031944	0.1493785	0.2173398	0.1279591	0.0540896
200	0.6538072	0.3742001	0.1550845	0.7067399	0.1367561	0.2609278	0.4045702	0.7440635	0.0039232	0.5103021	0.3410297	0.1889447	0.1675584	0.2274840	0.0373482
250	0.6526201	0.5353485	0.1351938	0.8422926	0.1789668	0.3578770	0.3997493	0.7829396	0.0060758	0.4737679	0.4351611	0.2427982	0.2658280	0.2158566	0.0378846
300	0.7105418	0.4362826	0.2938080	0.7087874	0.1018363	0.2675347	0.4198766	0.6999916	0.0019471	0.5064574	0.3518470	0.1199341	0.1907169	0.2009649	0.0723258
350	0.7337341	0.5004497	0.1782118	0.7014128	0.1275082	0.2659115	0.3729400	0.7325515	0.0004726	0.5410187	0.3260281	0.1517163	0.2080942	0.1845191	0.0629556
400	0.7163026	0.3800549	0.1476297	0.6625248	0.1575260	0.2284953	0.5114602	0.6316922	0.0001481	0.5821522	0.3323217	0.1655414	0.2640499	0.1950935	0.0555233
450	0.5970124	0.4525711	0.1592201	0.7837600	0.2014938	0.3304415	0.4189255	0.8206627	0.0071100	0.4560645	0.3131135	0.1388880	0.2296256	0.1413981	0.0416045
500	0.7108195	0.5530975	0.2352823	0.7522225	0.1398971	0.2628071	0.4290064	0.8663761	0.0007445	0.5167679	0.3760249	0.1576397	0.1568873	0.2071904	0.0587953
550	0.6706293	0.5409963	0.1529434	0.6350940	0.1202024	0.2727278	0.4311584	0.6981989	0.1160384	0.4571965	0.2673179	0.3435373	0.6237314	0.1992848	0.0659026
600	0.6628942	0.4338507	0.1665652	0.7223168	0.1619317	0.3378228	0.3450584	0.7460876	0.0859303	0.2498778	0.1478581	0.4414918	0.9103569	0.1262991	0.0354339
650	0.8178830	0.4109929	0.1469074	0.7277191	0.0877752	0.2885520	0.4947122	0.7282271	0.1322226	0.3334481	0.1331922	0.2941976	0.5427041	0.1301148	0.0910366
700	0.8175639	0.4642064	0.2263656	0.7986182	0.1392221	0.2395227	0.3733963	0.7892152	0.1252940	0.2879074	0.1553055	0.3471823	0.6366586	0.0921366	0.0563555
750	0.6520286	0.3798016	0.1853248	0.6051620	0.1055129	0.3002466	0.3339151	0.7946036	0.1049651	0.4403667	0.1596522	0.4180529	0.8017373	0.0792522	0.0509970
800	0.7005274	0.4581260	0.1725989	0.8483253	0.1509509	0.2745663	0.3962587	0.7726564	0.0820715	0.3618460	0.0883080	0.3744044	0.6720511	0.1095117	0.0705111
850	0.7554998	0.3985542	0.1933372	0.7212853	0.0951864	0.2135846	0.4664142	0.7166955	0.1024359	0.2485268	0.1185166	0.4249615	0.6217371	0.0847714	0.1011257
900	0.7081601	0.4132475	0.1709194	0.7026135	0.1187088	0.2583690	0.5160757	0.7130453	0.1242793	0.2878409	0.1258004	0.3785834	0.7282899	0.0971883	0.0358053
950	0.9170408	0.4871922	0.1000725	0.8907932	0.1649698	0.3100466	0.4814407	0.6758910	0.1048738	0.2019294	0.1326283	0.3769862	0.7320713	0.1108828	0.0547677
1000	0.7721839	0.4495874	0.1842898	0.6864897	0.1045870	0.2967342	0.5008153	0.7010635	0.0754063	0.2019087	0.1216086	0.3190015	0.6402853	0.0909254	0.0744230

0	0.7701154	0.4555809	0.1838140	0.7038620	0.1333249	0.3313091	0.3758006	0.7137605	0.1354220	0.2982029	0.1744369	0.4508778	0.7248277	0.0952773	0.1193542
50	0.7570958	0.6480521	0.2652425	0.6980380	0.0661477	0.2870645	0.4746420	0.7750127	0.1116180	0.4201568	0.1181466	0.4400563	0.7303738	0.2596800	0.1301075
100	0.6995656	0.5383481	0.1653518	0.6930119	0.1002556	0.2846402	0.5539832	0.7936444	0.1127591	0.2194686	0.0978156	0.3609204	0.6772033	0.3779473	0.1475445
150	0.7203155	0.4606770	0.2687412	0.6545416	0.1181720	0.3480021	0.4462053	0.7372459	0.1431969	0.2512882	0.1910719	0.4291681	0.7642546	0.3136105	0.0841277
200	0.5864246	0.5194752	0.2628261	0.8358045	0.1894953	0.2316404	0.5343320	0.7330797	0.0955945	0.3203576	0.1415737	0.4246485	0.7289500	0.3440580	0.1235074
250	0.6398253	0.5510811	0.2446190	0.5411290	0.1202071	0.2564643	0.4342229	0.7465165	0.1240093	0.2335606	0.0910214	0.3974039	0.6946423	0.4058522	0.0647165
300	0.7150054	0.4973855	0.2187932	0.8000808	0.1113295	0.2895479	0.4702258	0.6876986	0.1169867	0.2597341	0.0919271	0.4806983	0.7847552	0.2984686	0.0432378
350	0.7569139	0.5347853	0.2017779	0.7857297	0.1144924	0.2980639	0.4633936	0.7659310	0.1233261	0.2399585	0.1136215	0.3809601	0.7502090	0.4155151	0.0863686
400	0.7341378	0.6482665	0.2228883	0.7493008	0.0650951	0.2380281	0.3532796	0.7933645	0.1147012	0.3122099	0.1190231	0.4663525	0.6583576	0.4089697	0.0729591
450	0.7358748	0.4844334	0.1348852	0.7454155	0.1620993	0.2636329	0.4894949	0.6749907	0.1208827	0.2388890	0.0977507	0.4000902	0.7553152	0.3573088	0.0489853
500	0.6882537	0.5574372	0.2255558	0.7818605	0.0740875	0.2696677	0.5540792	0.7637997	0.1269262	0.4035416	0.1817675	0.3895714	0.6985162	0.3838184	0.0671065
550	0.6803624	0.4205884	0.1874330	0.8341061	0.1597124	0.3067917	0.4374167	0.7768484	0.0947670	0.2725746	0.0995958	0.3371640	0.6473834	0.2043330	0.0574143
600	0.7636915	0.6204705	0.2425585	0.7958563	0.1480869	0.2626376	0.3682398	0.7892216	0.1583851	0.2232005	0.1629092	0.3823375	0.7525360	0.1518173	0.0633521
650	0.6822062	0.4957586	0.1483274	0.7375258	0.1533946	0.2701417	0.5156924	0.7388163	0.0752741	0.2504855	0.1249407	0.3194182	0.7276722	0.0763194	0.0632967
700	0.8341327	0.5162848	0.2737855	0.6339987	0.0905919	0.2717552	0.3819324	0.7392307	0.0899645	0.3527254	0.1452425	0.4015107	0.7591202	0.0934505	0.0538366
750	0.6648951	0.4378569	0.1609412	0.6798018	0.0827721	0.2096987	0.3822360	0.9603758	0.0693226	0.2249713	0.1360710	0.4205186	0.6302522	0.0540885	0.0367067
800	0.6418053	0.3992433	0.1588781	0.7207559	0.1360965	0.2376859	0.3899874	0.6402349	0.0817154	0.2498955	0.1561313	0.3658907	0.6965532	0.0722881	0.1071720
850	0.6874272	0.3152411	0.1752668	0.7041947	0.2081880	0.2476196	0.3692367	0.6687246	0.1103466	0.2420793	0.1093714	0.4345629	0.5902630	0.0883703	0.0701079
900	0.6690365	0.4027553	0.2110136	0.6048363	0.2040619	0.2577654	0.3991714	0.7614924	0.0960485	0.2892271	0.1200415	0.4139118	0.9097509	0.0773095	0.0734452
950	0.6683524	0.3805621	0.2386265	0.6597588	0.1263448	0.2813353	0.3922842	0.6683000	0.1147220	0.3350352	0.0870038	0.4287448	0.7822956	0.1298552	0.0851835
1000	0.5363707	0.4329286	0.2089408	0.7085807	0.0901443	0.2341048	0.3908593	0.6343818	0.0864767	0.3045474	0.1782389	0.4210938	0.7382242	0.0955457	0.1153732

0	0.7286008	0.4291703	0.1508362	0.6294894	0.1098433	0.2866239	0.5821602	0.7339311	0.1303128	0.3351818	0.1555148	0.3788582	0.6948440	0.0968719	0.1459152
50	0.7993123	0.5131115	0.2438040	0.6751983	0.0609631	0.1731155	0.5002662	0.6320936	0.0928560	0.2242198	0.1464557	0.2327048	0.6906958	0.0774972	0.0694050
100	0.6970623	0.6407365	0.1168279	0.7860644	0.0599812	0.3125348	0.5741219	0.7142738	0.0970366	0.1643577	0.1974513	0.1913240	0.7083050	0.0783781	0.0649474
150	0.7213925	0.6739344	0.1627829	0.7369509	0.0766726	0.1732463	0.6091619	0.7778323	0.0807268	0.1891828	0.1893440	0.1428185	0.7668274	0.0606219	0.0815486
200	0.6849885	0.6399713	0.2026634	0.6773019	0.0196747	0.2393791	0.5466339	0.6502230	0.1471372	0.2739502	0.1818149	0.0855684	0.7839011	0.0695512	0.1004251
250	0.8967022	0.8228792	0.1639542	0.7517608	0.0436164	0.2884926	0.5591033	0.7403155	0.1382719	0.1821629	0.2127312	0.1126960	0.5754724	0.0689332	0.0645114
300	0.7234818	0.7899027	0.1947454	0.6869206	0.0163464	0.2949458	0.5665387	0.7632083	0.1167631	0.1919470	0.1362627	0.1601664	0.6835108	0.0832577	0.0730219
350	0.6374349	0.7263738	0.1653662	0.7414254	0.0493351	0.2597375	0.4714061	0.7247387	0.1175706	0.2450868	0.1291309	0.1309523	0.7013528	0.0866001	0.0501959
400	0.6830118	0.6200218	0.1581609	0.6958286	0.0441391	0.2476344	0.5696722	0.7377604	0.0780514	0.1965616	0.1262912	0.1604561	0.7972785	0.0671316	0.0429927
450	0.6405638	0.7034136	0.2205663	0.7581691	0.0546783	0.2201362	0.5343971	0.8110052	0.1036129	0.1886314	0.1740314	0.1242347	0.8638505	0.0682382	0.0535076
500	0.8034166	0.6095673	0.1859102	0.7050352	0.0217659	0.2498169	0.4866884	0.7172295	0.1257538	0.1136654	0.2026101	0.1457015	0.6824657	0.1463451	0.0670315
550	0.6779579	0.5581997	0.1183429	0.9085254	0.0946318	0.2784537	0.4366530	0.7211265	0.1392587	0.2486583	0.1702136	0.2637118	0.5816642	0.0644856	0.0814692
600	0.6491035	0.4503197	0.1598837	0.8341641	0.1204561	0.3959165	0.4125297	0.7984029	0.0418494	0.2669253	0.1758937	0.4095697	0.6906288	0.0938153	0.0494313
650	0.8190035	0.4648790	0.1926530	0.7840852	0.1627740	0.2164013	0.3989707	0.6046691	0.0818783	0.2969384	0.1017558	0.4237254	0.7573127	0.0651887	0.0630906
700	0.6814950	0.4704860	0.1730677	0.7364549	0.0937007	0.2579082	0.3667022	0.7725250	0.0755783	0.3031408	0.1507222	0.4873095	0.6788879	0.0745345	0.0629198
750	0.6998870	0.5296243	0.2288062	0.7671863	0.1274798	0.2594274	0.3253832	0.6600369	0.0903154	0.2920714	0.0839629	0.5047406	0.7572783	0.0535499	0.0781304
800	0.5770980	0.4940109	0.2680237	0.7246479	0.1435320	0.3372894	0.3886314	0.7418085	0.0773961	0.3057842	0.0906996	0.3555294	0.6318973	0.0880881	0.0916459
850	0.6867214	0.4690668	0.2160639	0.5720696	0.1315418	0.2245513	0.4282677	0.7507235	0.0950589	0.2528760	0.1081051	0.4077216	0.7724450	0.0671638	0.0789056
900	0.6936713	0.4122273	0.1921146	0.7090817	0.1182186	0.3478904	0.3940043	0.7227212	0.1042841	0.2894058	0.0949323	0.4043162	0.5726446	0.0814303	0.0751476
950	0.7619019	0.5475371	0.1483141	0.7339287	0.1407015	0.2338429	0.4139496	0.7980350	0.1141957	0.3336354	0.1072473	0.4255570	0.7023181	0.0628610	0.0868566
1000	0.6896006	0.4448598	0.1772000	0.7099084	0.0547603	0.2549249	0.4071945	0.6619504	0.1587861	0.2421546	0.0914980	0.3524582	0.6612689	0.0617240	0.0564920
