"Time"	G1	G3	G5	G7	G4	G22	G83	G8	G6	G86	G87	G85	G54	G89	G88	G30	G29	G35	G100	G99	G32	G81	G23	G82	G80	G19	G18	G20	G50	G58	G51	G31	G78	G93	G94	G95	G91	G90	G2	G69	G70	G84	G97	G43	G44
400	0.2579127	0.3000721	0.0273608	0.2926797	0.1291391	0.8682981	0.3504005	0.5212775	0.4643439	0.4846422	0.1720746	0.3422205	0.7597309	0.4612937	0.0944649	0.1887219	0.6379143	0.1826545	0.3194726	0.6209854	0.0178341	0.3322509	0.6674182	0.3534795	0.0038616	0.5760615	0.6821548	0.6016175	0.7245007	0.1455219	0.5115319	0.0337731	0.0691439	0.1060909	0.3803986	0.0370743	0.0119732	0.6136798	0.5755838	0.4793570	0.6340291	0.6768548	0.4447514	0.4226387	0.2237860
450	0.1907839	0.3333716	0.0085417	0.4015241	0.1713580	0.7342376	0.2867190	0.4762892	0.4161405	0.4603143	0.1119245	0.2180087	0.6903681	0.3720742	0.1654744	0.1787142	0.5970397	0.1919783	0.4224735	0.7055165	0.0147608	0.3112273	0.5531611	0.3814416	0.0010715	0.6227654	0.7949183	0.5348972	0.4951046	0.2153690	0.5675758	0.0288035	0.0796123	0.1161296	0.2751344	0.0532286	0.0138205	0.6644974	0.6791962	0.5338434	0.7427476	0.7794091	0.5240347	0.3425223	0.2111564
500	0.2649546	0.2364366	0.0310596	0.2934983	0.1621503	0.6835193	0.2721648	0.5225700	0.4872240	0.3903042	0.1117848	0.3389174	0.7480077	0.3900898	0.1109608	0.1859722	0.6554250	0.1516135	0.3074755	0.6230265	0.0042199	0.3891235	0.5876749	0.4004828	0.0018411	0.6452252	0.8132109	0.5967217	0.5887957	0.2319999	0.6228364	0.0249947	0.0765999	0.0966479	0.2063581	0.0381773	0.0222505	0.6891137	0.5589187	0.4621948	0.6168850	0.6094966	0.4225872	0.2614756	0.3858185
550	0.2189388	0.2734115	0.0097973	0.3078946	0.1464272	0.6945675	0.5485036	0.6169780	0.4295683	0.3710090	0.1503129	0.2653923	0.5608113	0.4495620	0.1732643	0.2142624	0.7029195	0.2257241	0.2601939	0.6846379	0.2294179	0.4555876	0.5701217	0.4464543	0.1169547	0.5634500	0.5623194	0.4626610	0.5904426	0.5235987	0.6093299	0.0750410	0.0846212	0.1034938	0.2551656	0.0587185	0.0214336	0.7344038	0.6477191	0.6158579	0.6177936	0.7140942	0.6416738	0.3725546	0.1732773
600	0.2700047	0.2933908	0.0061091	0.2799693	0.1527143	0.7487932	0.7659592	0.5783494	0.5047208	0.3521159	0.1471906	0.2944053	0.1637462	0.3141494	0.0864563	0.1872667	0.6858528	0.2061282	0.2642820	0.5683350	0.2552973	0.3477870	0.5779660	0.3502507	0.1925021	0.3971166	0.6276558	0.6828442	0.7977465	0.5606864	0.6317417	0.0641715	0.0774846	0.0823491	0.2292060	0.0657452	0.0212804	0.6555100	0.6513799	0.7418590	0.5612427	0.7215052	0.7238101	0.2771847	0.1116217
650	0.2040367	0.2742202	0.0100723	0.3219459	0.1069038	0.6280456	0.5805614	0.5936170	0.4995907	0.5354146	0.3081078	0.4019068	0.0545270	0.1949243	0.1435204	0.1462249	0.6414083	0.2921986	0.4450244	0.3918946	0.3943394	0.1259254	0.5717030	0.3727835	0.1373740	0.3659845	0.6489321	0.5050818	0.5723334	0.6518244	0.3042296	0.0529444	0.3500135	0.1333254	0.3632211	0.0499335	0.0094257	0.7627370	0.8149960	0.5478413	0.5911959	0.7217850	0.7355680	0.2911316	0.0819241
700	0.2969985	0.2601894	0.0366451	0.2817236	0.1790071	0.7939940	0.8764653	0.5415679	0.3873930	0.7103156	0.5256212	0.5834118	0.0190455	0.1042149	0.1411657	0.0466707	0.6515910	0.3644398	0.5648045	0.2846443	0.2904433	0.0384797	0.5564259	0.3916596	0.1830177	0.3028413	0.6990657	0.6069925	0.3015202	0.6266622	0.2167232	0.0936399	0.3775788	0.1684619	0.4929777	0.1466245	0.0072818	0.6251116	0.7133425	0.5514915	0.5657612	0.6834497	0.6554998	0.1966222	0.1414223
750	0.2498497	0.3522757	0.0102256	0.3617166	0.2300725	0.6543243	0.6636739	0.4756678	0.3913192	0.6306735	0.6364601	0.5280332	0.0165406	0.0601028	0.1841228	0.0406662	0.6764510	0.2286692	0.5104015	0.0656415	0.3040745	0.0250070	0.5091381	0.3981768	0.2380487	0.2418420	0.6899153	0.5323400	0.1596612	0.6700421	0.0783527	0.0310672	0.5936432	0.2525381	0.6152165	0.2134069	0.0245261	0.6752843	0.6690298	0.7324970	0.5762773	0.6794659	0.7724218	0.1985042	0.1006417
800	0.2377913	0.2928251	0.0313898	0.2671089	0.2845335	0.6538236	0.5502583	0.5090442	0.5585015	0.5890255	0.6875731	0.5035537	0.0169759	0.0446257	0.3361814	0.0497616	0.6723075	0.2731757	0.7819027	0.0983306	0.3244264	0.0352000	0.5805273	0.4431345	0.2408018	0.2244196	0.7196262	0.6572603	0.0764731	0.8203241	0.0184726	0.0700578	0.8355466	0.3747929	0.7054878	0.4150686	0.0191548	0.6291360	0.6909712	0.6067616	0.6028124	0.5861696	0.6874528	0.2919561	0.0928849
850	0.2330290	0.3112505	0.0170141	0.2821313	0.1766379	0.6581723	0.5894313	0.4673908	0.4618727	0.6259095	0.6961871	0.4142991	0.0103346	0.0218187	0.3067207	0.0428013	0.7132006	0.3608581	0.6266659	0.0636243	0.3198256	0.0371969	0.7032794	0.3983200	0.1880661	0.3108142	0.6787445	0.5166835	0.0370932	0.5852305	0.0068323	0.0939716	0.6838491	0.3731310	0.6347445	0.4614171	0.0486490	0.5480379	0.5826436	0.6283021	0.5419397	0.6052787	0.6675672	0.2925330	0.0555545
900	0.2436260	0.3504181	0.0096682	0.2144115	0.3350977	0.6021799	0.6047675	0.5526395	0.4203640	0.7501957	0.5991336	0.5534146	0.0115167	0.0458735	0.3152900	0.0714686	0.7309052	0.2480069	0.6252335	0.0913973	0.3532154	0.0402820	0.4526603	0.4520989	0.1980323	0.2550115	0.7306100	0.6508778	0.0148362	0.6789400	0.0086704	0.0879909	0.6787582	0.4533170	0.7080398	0.5159198	0.0076341	0.6632296	0.5853901	0.5831632	0.8099272	0.6772589	0.8542274	0.3136394	0.0724742
950	0.2368869	0.3115599	0.0543650	0.3233165	0.2306126	0.7385302	0.7167564	0.6014880	0.4485831	0.6754013	0.6552881	0.4724495	0.0042254	0.0399925	0.4290762	0.0811162	0.6522981	0.2512282	0.7948872	0.0917365	0.3471225	0.0155189	0.5000689	0.4719080	0.2060498	0.2184296	0.7437528	0.7386264	0.0321483	0.6426529	0.0022199	0.0749205	0.6822795	0.4165827	0.6549893	0.4906324	0.0039867	0.6607913	0.6208253	0.7196519	0.6388108	0.5992715	0.7349139	0.2573160	0.1266190
1000	0.2594257	0.2777925	0.0201755	0.2266072	0.1782620	0.7897555	0.6557889	0.4875809	0.5065751	0.6105480	0.8243879	0.5069850	0.0125767	0.0219439	0.4444278	0.1179869	0.6126950	0.2429256	0.6284812	0.0584266	0.2903944	0.0340364	0.5111831	0.4071377	0.2125294	0.1937968	0.7748149	0.6241664	0.0316877	0.6441028	0.0167784	0.0892452	0.6345993	0.4418689	0.5950416	0.4550155	0.0135118	0.6708926	0.6222582	0.6068501	0.5470572	0.7523131	0.8268789	0.2343273	0.0974089

0	0.3122467	0.3357963	0.0095146	0.2861525	0.2531665	0.7751343	0.6314144	0.5358702	0.5877477	0.7006331	0.6565004	0.4646684	0.0272432	0.0195079	0.5212983	0.1182688	0.7148441	0.3086788	0.6586060	0.0631448	0.3261822	0.0279626	0.5824804	0.4307846	0.3062739	0.2908609	0.7376124	0.6188572	0.0121947	0.6026828	0.0021336	0.0938418	0.6915940	0.4964995	0.6760519	0.4394624	0.0316069	0.6796896	0.6742292	0.6522613	0.5105740	0.6353568	0.6441265	0.2752356	0.0982427
50	0.2657897	0.2328596	0.0308658	0.3534889	0.1717657	0.7172865	0.5766667	0.2549866	0.2966953	0.3745003	0.4865978	0.4491339	0.0228694	0.0258408	0.3797171	0.0887499	0.5316664	0.0626101	0.7066038	0.0968753	0.2812300	0.6222354	0.6918757	0.3551190	0.1836368	0.3171291	0.2474118	0.5173555	0.0216815	0.3268125	0.0064008	0.1081471	0.6039022	0.5090265	0.7437090	0.4357174	0.0081497	0.3714514	0.7111083	0.3193584	0.6050073	0.6508519	0.5105266	0.3121094	0.1069962
100	0.5088814	0.3265135	0.0135785	0.3446557	0.2676270	0.6320983	0.7121023	0.1733861	0.2263077	0.2269979	0.3598866	0.4494054	0.0216309	0.0239925	0.5117330	0.1331842	0.4031798	0.0286718	0.7660370	0.0811717	0.3856674	0.4734136	0.5933811	0.2068622	0.1710586	0.4030645	0.1047655	0.1214509	0.0099012	0.3121648	0.0087135	0.1436035	0.7177633	0.5119635	0.7375377	0.4893012	0.0699401	0.1185196	0.5689993	0.1779594	0.6339501	0.8092016	0.4624120	0.4167879	0.1316440
150	0.5335789	0.4831520	0.0025858	0.3582625	0.5116479	0.5623466	0.5893292	0.0992622	0.1822174	0.1824234	0.4729802	0.3160429	0.0186177	0.0269859	0.5154068	0.2073209	0.3168773	0.0545891	0.8254191	0.1074071	0.4563022	0.5182256	0.6105881	0.2176402	0.1810069	0.2085746	0.0563710	0.0657130	0.0132932	0.2718383	0.0051720	0.1659957	0.7430949	0.4599686	0.5820221	0.5349644	0.1923652	0.1341004	0.3839608	0.1616618	0.5421768	0.6587897	0.4249272	0.4160388	0.2691028
200	0.6397236	0.4156417	0.0029659	0.3567244	0.5112886	0.6588381	0.4488417	0.0642642	0.1070449	0.2145642	0.4534311	0.3030168	0.0128003	0.0195119	0.4955948	0.1771318	0.4100601	0.0437840	0.7622784	0.0861097	0.4401895	0.5361942	0.5997359	0.1735213	0.2176752	0.2495191	0.0385103	0.0494052	0.0106058	0.2168774	0.0182732	0.2500278	0.5870649	0.4589492	0.7695471	0.5716751	0.4288759	0.0739338	0.2401188	0.1210160	0.4127919	0.6261995	0.5573004	0.5071278	0.2273759
250	0.7212139	0.5815716	0.0073418	0.2708937	0.5694551	0.6655739	0.4063966	0.0416856	0.1137835	0.1860245	0.4742361	0.4624876	0.0036939	0.0148156	0.5710326	0.2713563	0.3588596	0.0338237	0.6290535	0.0701313	0.4617480	0.5029169	0.4995937	0.1834420	0.1941623	0.1532982	0.0546318	0.0412091	0.0114538	0.2286917	0.0054027	0.2026020	0.6537166	0.5198121	0.7299430	0.3831619	0.5407618	0.0525991	0.0788571	0.1074583	0.4439961	0.6577740	0.5253025	0.5542585	0.1946996
300	0.6461191	0.5586694	0.0073964	0.2604875	0.6395088	0.7058165	0.4688187	0.0446463	0.0652752	0.1892023	0.4235675	0.4236111	0.0077214	0.0310116	0.6176639	0.1858396	0.4522693	0.0479820	0.6638262	0.0945990	0.4892706	0.6018766	0.6877543	0.2367258	0.2409723	0.1358264	0.0351682	0.0627160	0.0094031	0.3073440	0.0012808	0.2966893	0.7350695	0.4742599	0.6965018	0.5364277	0.5095321	0.0825912	0.0323184	0.1477445	0.4052438	0.5800479	0.5744052	0.5894308	0.2854036
350	0.6360101	0.5628036	0.0097069	0.3368431	0.6703600	0.8215734	0.5620958	0.0400855	0.0679073	0.2478544	0.3444958	0.3296498	0.0074209	0.0095447	0.6902796	0.2307579	0.4121432	0.0533419	0.6555784	0.0866272	0.4154533	0.5201478	0.7184456	0.1964553	0.2279840	0.1526600	0.0303498	0.0587928	0.0237668	0.3300526	0.0022485	0.2644947	0.7310041	0.5851911	0.7145395	0.4913844	0.5898929	0.0765174	0.0494357	0.1135975	0.4263584	0.5583170	0.4655377	0.7254667	0.1393639
400	0.6952977	0.4818768	0.0087222	0.2708390	0.6253664	0.7119704	0.4537485	0.0282234	0.0970130	0.2655285	0.3756702	0.3997945	0.0040432	0.0383043	0.5619705	0.2857059	0.3205451	0.0743845	0.7622197	0.0588398	0.4660069	0.6360646	0.5224377	0.2019441	0.1528421	0.1904793	0.0305711	0.0281487	0.0183954	0.2380471	0.0063213	0.2047552	0.7494372	0.5051975	0.6488165	0.4976518	0.6477779	0.0638660	0.0612501	0.1293151	0.4298585	0.5281073	0.4893379	0.6281089	0.1698626
450	0.7009089	0.5550812	0.0058849	0.3605932	0.7567758	0.7169432	0.3821661	0.0392169	0.1245188	0.2402131	0.3487756	0.5292006	0.0081686	0.0291785	0.6723860	0.3066058	0.4072988	0.0604354	0.8418014	0.0994854	0.4950013	0.5282384	0.6012582	0.1843784	0.1865548	0.2486980	0.0090947	0.0390637	0.0175002	0.2262361	0.0141112	0.1943314	0.7097413	0.4006766	0.6617102	0.4753044	0.6171349	0.0753828	0.0441035	0.1301902	0.3490658	0.5319137	0.4498294	0.6900564	0.1915525
500	0.7073877	0.5586422	0.0128092	0.3529166	0.6889374	0.7968625	0.3747288	0.0547137	0.0838606	0.2287741	0.3239442	0.3916812	0.0093069	0.0230052	0.7937798	0.2599052	0.3906469	0.0564977	0.6703142	0.0646362	0.3626687	0.4940514	0.6394739	0.2354626	0.1815497	0.2497788	0.0149954	0.0176537	0.0106519	0.1679188	0.0140803	0.2429006	0.6648490	0.4484093	0.8293158	0.5810932	0.6236305	0.0354776	0.0407372	0.0873987	0.4532980	0.5050300	0.5187851	0.6241048	0.2316416
550	0.6233179	0.5471198	0.0000000	0.2971510	0.7157123	0.5769744	0.4537818	0.2688198	0.1391601	0.5696685	0.6652422	0.4422675	0.0046098	0.0161771	0.7271072	0.3160737	0.5936485	0.4435193	0.6837624	0.0649053	0.4192444	0.0751316	0.5864142	0.3157291	0.2134407	0.0575026	0.4052632	0.0257285	0.0432519	0.6415539	0.0155999	0.1910046	0.6901591	0.4134168	0.7085566	0.4838081	0.3504771	0.4675386	0.0603235	0.4833562	0.4264373	0.4957357	0.6456447	0.5825866	0.1868337
600	0.4235740	0.4931893	0.0098248	0.2656020	0.7563251	0.7606321	0.3028650	0.3280383	0.1875339	0.4744330	0.7298982	0.3858567	0.0043755	0.0294572	0.6739757	0.2536473	0.5630934	0.2901293	0.6476188	0.1088429	0.3319485	0.0412168	0.5850584	0.4040988	0.1777331	0.1200368	0.5262875	0.0921165	0.0303542	0.6527870	0.0039564	0.1425902	0.5799523	0.4851886	0.7106356	0.5871085	0.1366677	0.6253112	0.2894673	0.5757169	0.6010382	0.5851252	0.7400121	0.5875092	0.1897826
650	0.4151930	0.4710306	0.0011788	0.3191018	0.6305172	0.6777886	0.2567088	0.3206549	0.3066142	0.6860740	0.5816079	0.4040856	0.0083173	0.0165458	0.5112559	0.1735228	0.7934244	0.3067701	0.6337975	0.0694363	0.3471333	0.0277834	0.5078540	0.3759476	0.2339069	0.1866850	0.6318097	0.3786390	0.0436496	0.7793718	0.0032748	0.1724193	0.6550817	0.5444847	0.7053884	0.5470333	0.0499290	0.6021697	0.4985373	0.5983800	0.5650302	0.4844157	0.6690807	0.4742686	0.1440568
700	0.3153933	0.4531999	0.0031354	0.1679619	0.6133341	0.7095078	0.2618994	0.4230494	0.3016210	0.6834224	0.7069200	0.4061709	0.0085223	0.0172617	0.5106599	0.2151209	0.6747269	0.2835915	0.6312668	0.0862516	0.3237677	0.0288018	0.5107518	0.3818005	0.2597128	0.2333433	0.6846249	0.3442072	0.0021823	0.6848545	0.0008931	0.0804373	0.6539515	0.4135015	0.8463118	0.5446565	0.0287491	0.6581582	0.5447209	0.6505605	0.6404846	0.6982599	0.7090156	0.5345618	0.1112566
750	0.3155704	0.4006688	0.0195715	0.1941626	0.4772449	0.7332483	0.2624587	0.3860096	0.3175837	0.6200635	0.6669529	0.4663781	0.0031048	0.0303309	0.5423805	0.2175610	0.5018555	0.2887643	0.6897049	0.0578814	0.3358935	0.0569506	0.6646777	0.4162550	0.2243095	0.2074306	0.6078548	0.5138459	0.0144280	0.6718829	0.0015450	0.0712789	0.7406894	0.3409123	0.6661463	0.4823108	0.0404079	0.5784264	0.5672962	0.5964623	0.6502745	0.5323726	0.7759599	0.4585576	0.1167498
800	0.2381533	0.3520852	0.0132205	0.2558426	0.4576119	0.7021561	0.3103573	0.6162339	0.5860556	0.5813437	0.6357683	0.4264826	0.0183801	0.0168839	0.5007370	0.2622245	0.6006218	0.3446918	0.7934908	0.0427080	0.3220431	0.0436252	0.4559406	0.4789653	0.2304443	0.1878597	0.7233733	0.6492834	0.0135182	0.6609375	0.0181949	0.0695447	0.6477871	0.5916828	0.7314324	0.4403762	0.0145236	0.5273541	0.6278345	0.7146502	0.5430958	0.6592148	0.6490387	0.4065940	0.0888386
850	0.2076645	0.3849838	0.0051566	0.2638204	0.2896324	0.6905601	0.4759887	0.4825046	0.5019996	0.6980492	0.7614968	0.4091705	0.0191570	0.0207532	0.4367398	0.1523886	0.7661110	0.2888871	0.8534319	0.1211026	0.3119408	0.0285365	0.6868975	0.4401857	0.1861557	0.2090303	0.6489122	0.6659861	0.0139703	0.6729359	0.0036890	0.0840951	0.8666005	0.4833685	0.6013144	0.4923064	0.0112316	0.6567234	0.6045611	0.7092675	0.5677071	0.6468535	0.5510567	0.2605797	0.0771495
900	0.2440873	0.2308876	0.0317770	0.3106817	0.2147283	0.6985574	0.5978696	0.5445543	0.4882837	0.7120351	0.7390843	0.5270266	0.0124960	0.0346825	0.3675070	0.0245321	0.7245068	0.2240977	0.6848285	0.0666593	0.4039931	0.0842310	0.5640505	0.3947083	0.1591062	0.2159106	0.6834690	0.5832225	0.0162920	0.7422091	0.0108448	0.0950581	0.7031204	0.4362701	0.6711279	0.5461839	0.0331469	0.6386728	0.6398441	0.6280328	0.6469757	0.5427476	0.6711068	0.1984375	0.1224820
950	0.2117041	0.3016572	0.0506364	0.3303168	0.1949097	0.7589780	0.7057124	0.4834058	0.5634192	0.6889746	0.6651896	0.4652544	0.0047345	0.0446191	0.4598554	0.0583638	0.6426972	0.3360987	0.6834324	0.0508643	0.3055109	0.0185955	0.5231971	0.3578253	0.1820158	0.1972103	0.5890348	0.7260316	0.0208033	0.7398261	0.0157597	0.0736266	0.7671650	0.3972827	0.6823165	0.5311482	0.0167250	0.6362330	0.6443603	0.7361824	0.6121094	0.5371737	0.7045889	0.2981746	0.0753178
1000	0.2014572	0.2730203	0.0100210	0.2662107	0.1490372	0.6542807	0.6753652	0.5302583	0.4340362	0.6662844	0.5971980	0.5489006	0.0051608	0.0317787	0.3934723	0.0500313	0.6564411	0.2441975	0.6562918	0.0718756	0.4114250	0.0236489	0.5302455	0.3687062	0.2009444	0.2162038	0.5976383	0.5682518	0.0068189	0.7138535	0.0077734	0.1352994	0.6278527	0.3882535	0.6586456	0.4886914	0.0121998	0.5870281	0.5449346	0.6488685	0.5401459	0.5730759	0.6415837	0.2662820	0.1094007

0	0.2552801	0.3348181	0.0072644	0.3259790	0.1976822	0.7505580	0.6066163	0.4879820	0.4150655	0.6006750	0.6065836	0.5537001	0.0148048	0.0396520	0.3945559	0.0452319	0.7378801	0.2529247	0.6917264	0.0597814	0.3574378	0.0345692	0.5845725	0.5003167	0.2796385	0.2804483	0.5867868	0.6466408	0.0079700	0.5976865	0.0013801	0.0651715	0.6606197	0.4896335	0.7280700	0.4971324	0.0051649	0.6422734	0.7196874	0.6870349	0.6741241	0.5976608	0.6853019	0.2855686	0.0971969
50	0.1177252	0.5989768	0.0188293	0.0667552	0.2204603	0.6745204	0.5375852	0.5988089	0.4586286	0.7734910	0.6834895	0.6274123	0.0163726	0.0173314	0.4236769	0.0073414	0.7014000	0.2801812	0.3041734	0.5155948	0.3439815	0.0352944	0.5175835	0.5434243	0.1708939	0.2195968	0.6994232	0.6302194	0.0171304	0.3132107	0.0040510	0.0858471	0.7634639	0.5248840	0.6578240	0.4344811	0.0181992	0.4591222	0.4731043	0.7989291	0.6516084	0.7323748	0.2906985	0.3388969	0.1702235
100	0.0983499	0.6305157	0.1204199	0.0307407	0.1728734	0.7262469	0.5274715	0.6617676	0.6457876	0.7476750	0.7888490	0.6410152	0.0118531	0.0226717	0.3966771	0.0005050	0.6613419	0.3458969	0.2261615	0.5530374	0.3037195	0.0288873	0.5765321	0.4420008	0.1889277	0.2417003	0.6393446	0.5952387	0.0150936	0.0990527	0.0137357	0.0775054	0.5509972	0.5196685	0.5645999	0.4547917	0.0510368	0.3262202	0.3785622	0.6062079	0.6898463	0.6658986	0.0480046	0.5712522	0.4533546
150	0.0993245	0.5180107	0.1920141	0.0349339	0.1072434	0.6400342	0.6285983	0.5916266	0.6169246	0.7719994	0.7331247	0.6387220	0.0053260	0.0152567	0.3478962	0.0000000	0.7582707	0.4894450	0.1868888	0.6819804	0.2876400	0.0461874	0.5295231	0.4178870	0.1747670	0.3329587	0.5853090	0.6664983	0.0110329	0.0583715	0.0059832	0.1269669	0.5546294	0.3863297	0.6692544	0.4423700	0.0546673	0.2667606	0.4455213	0.6210870	0.6706057	0.7111063	0.0503203	0.5093062	0.5914958
200	0.0865356	0.4903934	0.2608131	0.0369837	0.1148660	0.7209645	0.5359375	0.6071708	0.6236019	0.6995283	0.5941553	0.5649352	0.0046175	0.0721931	0.3721439	0.0011595	0.6532661	0.6735704	0.1703676	0.7438274	0.3285020	0.0595420	0.4894334	0.4565152	0.2052144	0.4103690	0.6646413	0.6267125	0.0046463	0.0409475	0.0201677	0.0640361	0.6123341	0.4913789	0.5506299	0.5035217	0.0742719	0.2610799	0.4695232	0.6134003	0.5691926	0.5482252	0.0577210	0.5845184	0.6249430
250	0.0780914	0.6110139	0.2108779	0.0117748	0.1231299	0.7665226	0.6332849	0.6778912	0.6204228	0.6382035	0.6906759	0.6510142	0.0039329	0.0176214	0.2851932	0.0005310	0.6576755	0.5487853	0.1742258	0.7510707	0.3363391	0.0474415	0.5273293	0.4075404	0.1957433	0.1950599	0.6710350	0.6076635	0.0347759	0.0375853	0.0098457	0.0947744	0.6905874	0.4575828	0.7059078	0.5157060	0.0941316	0.2474310	0.4631981	0.6753927	0.5472539	0.4889444	0.0358134	0.7278557	0.5869903
300	0.0441726	0.6578258	0.2941511	0.0217422	0.1286735	0.6081675	0.4807703	0.5933234	0.5219564	0.6619427	0.6743777	0.5665621	0.0071665	0.0523247	0.3735661	0.0000000	0.6560793	0.6166680	0.1363876	0.7158825	0.2885944	0.0582389	0.5396704	0.3876510	0.2170024	0.2189988	0.6501300	0.6155329	0.0135545	0.0140258	0.0089410	0.0667771	0.7023548	0.4957013	0.6205913	0.4806749	0.0930524	0.2425899	0.4191961	0.6885011	0.5778017	0.6284007	0.0346781	0.5078073	0.7148151
350	0.0916727	0.5460109	0.3080989	0.0500513	0.0926743	0.5682487	0.5332148	0.6273366	0.6681390	0.6890275	0.6576864	0.5559479	0.0177442	0.0274247	0.4525640	0.0001036	0.7760425	0.7625072	0.1673410	0.6976781	0.3989506	0.0609835	0.6274168	0.4068908	0.1935980	0.2613013	0.6201238	0.5851004	0.0215379	0.0205063	0.0144773	0.0827657	0.6115653	0.4271784	0.6879752	0.5357354	0.1117241	0.1749961	0.4849134	0.6355820	0.5544992	0.6215475	0.0353982	0.5058536	0.6910732
400	0.0523910	0.5770744	0.2619117	0.0191753	0.0927152	0.7002512	0.5858086	0.6625720	0.6815578	0.5047600	0.7416518	0.6937366	0.0259453	0.0192129	0.3505482	0.0001238	0.7508323	0.6086854	0.1078372	0.5388654	0.3412081	0.0375324	0.5659436	0.4231081	0.1841339	0.2748995	0.6917248	0.6226806	0.0176452	0.0036492	0.0017619	0.0540329	0.5817740	0.4766980	0.7324354	0.5096854	0.1734534	0.1451391	0.3845830	0.7931708	0.5376423	0.5374115	0.0432121	0.6091903	0.6609902
450	0.0975745	0.5509869	0.2933973	0.0262914	0.1057839	0.7258248	0.5729389	0.5776834	0.5821231	0.5911687	0.6379502	0.5713743	0.0094403	0.0257463	0.4017790	0.0001217	0.6329247	0.6970257	0.1907817	0.5611948	0.3808969	0.0280554	0.5872270	0.4608726	0.1798074	0.1275728	0.7166786	0.6023233	0.0205823	0.0155030	0.0045757	0.0727548	0.6285826	0.4460602	0.6478694	0.4789501	0.2508740	0.1845240	0.4439561	0.5839993	0.6702076	0.5797370	0.0458973	0.5894558	0.6308191
500	0.0681610	0.5158381	0.3220679	0.0286239	0.1023310	0.7615903	0.6114874	0.6851763	0.6957981	0.7667379	0.6598527	0.6215176	0.0104211	0.0190575	0.4091530	0.0009934	0.6472934	0.6664458	0.1826944	0.5828899	0.3905917	0.0483421	0.5520130	0.4230383	0.1880818	0.2370623	0.6827655	0.7546592	0.0207030	0.0091287	0.0048616	0.0795653	0.5883553	0.4604716	0.6257958	0.5262560	0.2677437	0.2150372	0.5038422	0.7999507	0.6598394	0.5619054	0.0405633	0.5354066	0.7232225
550	0.2548023	0.1947999	0.1976298	0.1918934	0.0820171	0.6134479	0.6662404	0.6767263	0.5260515	0.8300591	0.6187854	0.7023906	0.0150116	0.0339687	0.3114840	0.0076418	0.7232767	0.4775061	0.5413522	0.2181407	0.2322176	0.0545425	0.4173960	0.4461324	0.2208563	0.1843810	0.6034794	0.6115304	0.0110216	0.4181428	0.0110237	0.0795565	0.7340609	0.4222660	0.6189835	0.4958635	0.1096895	0.5206923	0.6490022	0.7366170	0.6469391	0.6392356	0.5152838	0.5002068	0.5231731
600	0.2656198	0.2083596	0.0598872	0.2403872	0.0763949	0.7058554	0.6707258	0.6634800	0.5455775	0.5569581	0.6979030	0.5582419	0.0049560	0.0260175	0.3385825	0.0112280	0.8267558	0.2732058	0.5572837	0.1207750	0.3726844	0.0543524	0.5076465	0.4810850	0.1904746	0.1800540	0.5470070	0.5886143	0.0175821	0.6700910	0.0124783	0.0970891	0.8684737	0.4016747	0.7420148	0.6056403	0.0252189	0.5558020	0.7333222	0.7527360	0.5247849	0.6401958	0.7374408	0.4691718	0.2299491
650	0.2646526	0.4076407	0.0311866	0.2623453	0.1417812	0.6790891	0.7180975	0.6068339	0.5238688	0.6075397	0.6573915	0.5245193	0.0296159	0.0173231	0.3119571	0.0210275	0.8203163	0.2354232	0.6623394	0.1156624	0.3491961	0.0389620	0.4695609	0.5042257	0.1535872	0.2484544	0.7414741	0.6141670	0.0104246	0.6022170	0.0130999	0.0911956	0.6350089	0.4965305	0.7307410	0.4356898	0.0172717	0.6941735	0.6068401	0.6636144	0.6070757	0.6005219	0.7022133	0.2810465	0.1153181
700	0.2117400	0.2565251	0.0104255	0.2184717	0.2056105	0.6247909	0.5557857	0.5318452	0.5228230	0.6707003	0.7026233	0.5285159	0.0082101	0.0232295	0.3956592	0.0480236	0.7493198	0.3266657	0.6259580	0.0682672	0.3085022	0.0220399	0.5981313	0.4313204	0.2036156	0.3467986	0.6166458	0.6752348	0.0125909	0.5711712	0.0017054	0.0893412	0.6819094	0.5500238	0.7257738	0.4909020	0.0226872	0.6742145	0.6188095	0.6473679	0.6341052	0.5699569	0.6021009	0.2818131	0.1159165
750	0.2283597	0.2969457	0.0176737	0.2476719	0.1547690	0.7926109	0.7503856	0.5315097	0.5392178	0.5536875	0.7261888	0.5058348	0.0245923	0.0334069	0.3669382	0.0182130	0.6608667	0.3121596	0.6397224	0.0864296	0.3658334	0.0291069	0.5979239	0.4019494	0.1881842	0.2327302	0.8260291	0.5513160	0.0171116	0.6378364	0.0150762	0.0514574	0.7115500	0.4670718	0.7128403	0.4510960	0.0188132	0.7064904	0.7213398	0.7474431	0.5318591	0.6559989	0.6939308	0.2458771	0.0822325
