"Time"	G1	G3	G5	G7	G4	G22	G83	G8	G6	G86	G87	G85	G54	G89	G88	G30	G29	G35	G100	G99	G32	G81	G23	G82	G80	G19	G18	G20	G50	G58	G51	G31	G78	G93	G94	G95	G91	G90	G2	G69	G70	G84	G97	G43	G44
400	0.3508751	0.5195764	0.0056197	0.2303619	0.4690341	0.1132000	0.5138691	0.4442330	0.4969027	0.6898100	0.6163044	0.4161587	0.0105224	0.0187511	0.5705931	0.1491019	0.5099737	0.2884907	0.5690508	0.0737198	0.3963623	0.0405965	0.2103398	0.6954660	0.2500455	0.3025966	0.5771902	0.6703857	0.0121399	0.7346084	0.0022373	0.1563733	0.6188873	0.4462256	0.7350227	0.3982893	0.2784366	0.6862365	0.0433100	0.5097582	0.6485580	0.6557386	0.6434111	0.5143900	0.0868481
450	0.3898404	0.3925764	0.0076207	0.2087617	0.4869194	0.1427401	0.4407198	0.5732078	0.3935242	0.7678399	0.6562727	0.4331455	0.0065773	0.0301653	0.5681908	0.1709639	0.4621805	0.2283513	0.6278985	0.0730499	0.3017644	0.0483993	0.2255453	0.7103886	0.1806538	0.3045170	0.5672285	0.4706980	0.0023526	0.6747408	0.0036923	0.1804649	0.6154681	0.5847904	0.7923912	0.5144005	0.3539129	0.6882574	0.0338725	0.6128433	0.5591140	0.7609022	0.6841100	0.5300350	0.0768552
500	0.2723273	0.4070291	0.0155146	0.3157580	0.4542203	0.1418334	0.5010217	0.5637231	0.4092878	0.7249811	0.7950889	0.4920823	0.0348014	0.0423968	0.5338104	0.2024062	0.5235346	0.2810476	0.5281795	0.0790487	0.3647653	0.0441055	0.3388823	0.7380807	0.1881088	0.2233767	0.6274714	0.5489256	0.0156880	0.8388850	0.0236045	0.1007669	0.6008129	0.4772417	0.9725871	0.4119688	0.4257458	0.6554818	0.0312620	0.6172077	0.5845652	0.6761938	0.6069992	0.4870366	0.1122651
550	0.2669848	0.3769355	0.0386114	0.3124192	0.3904679	0.7645187	0.6853273	0.5400886	0.5058511	0.5598313	0.7671383	0.6166587	0.0155649	0.0311373	0.4998942	0.1352091	0.6952563	0.3163644	0.7915562	0.1151629	0.4234797	0.0191208	0.1135485	0.6196649	0.3396928	0.2191641	0.7432573	0.6428306	0.0178021	0.6758267	0.0052902	0.1114715	0.6538864	0.4720533	0.6206096	0.6122614	0.1048312	0.6972678	0.5399249	0.6092079	0.6514712	0.7075076	0.6988779	0.5144713	0.0955934
600	0.2276018	0.3416193	0.0331121	0.2971007	0.3817871	0.6404890	0.6734153	0.4858220	0.3954516	0.5529755	0.7334376	0.4403490	0.0417975	0.0194123	0.5220372	0.0801541	0.6883691	0.2247818	0.7997610	0.0636081	0.4173205	0.0227462	0.3611763	0.8216956	0.5039073	0.2337141	0.7680687	0.6045214	0.0119645	0.7299335	0.0027340	0.1410878	0.5838082	0.5910577	0.6284900	0.3894849	0.0311537	0.7543158	0.6229060	0.6964554	0.6519890	0.7105189	0.6860446	0.5100340	0.0885369
650	0.2448772	0.3417501	0.0211498	0.2459077	0.3125611	0.6890809	0.6337576	0.5379723	0.4416548	0.6709130	0.6563600	0.4627280	0.0037602	0.0165176	0.3860806	0.0636398	0.7828723	0.2518968	0.7073382	0.0778507	0.3900519	0.0169629	0.4666013	0.6844003	0.3622637	0.2654444	0.7549062	0.6198267	0.0172307	0.7768839	0.0060524	0.1164653	0.6958860	0.5235217	0.7522655	0.4887966	0.0145734	0.6615682	0.6684558	0.7125679	0.6827987	0.6732138	0.7030766	0.4398881	0.0874575
700	0.2677349	0.3977380	0.0094341	0.2789208	0.3145636	0.6778445	0.5788190	0.5900291	0.4908516	0.7016794	0.6312635	0.5241836	0.0055345	0.0242047	0.4163321	0.0789772	0.7903159	0.2336529	0.6947580	0.0857699	0.4236156	0.0299665	0.5141827	0.6277438	0.2872151	0.2222942	0.6465318	0.6308215	0.0173874	0.7718069	0.0064480	0.0733138	0.6637806	0.4894969	0.8153750	0.5139952	0.0240516	0.7441056	0.6148448	0.7047421	0.7184369	0.6714033	0.7712333	0.3024982	0.0630824
750	0.2598870	0.3762590	0.0081319	0.2859071	0.2418500	0.7325667	0.5844219	0.7543967	0.5089031	0.7001265	0.7189787	0.4414041	0.0081575	0.0341452	0.5543540	0.0698010	0.6363819	0.4102123	0.8078439	0.0808479	0.2502718	0.0359652	0.4920233	0.6188145	0.2614760	0.2906066	0.7197143	0.7272296	0.0191428	0.7714963	0.0089497	0.0856587	0.7521394	0.4283552	0.6756378	0.5279964	0.0281509	0.6497310	0.7073158	0.8216751	0.5681315	0.7730905	0.6794562	0.2885193	0.0561301
800	0.2266008	0.2168848	0.0218872	0.2445103	0.1724670	0.7404587	0.6702556	0.5605135	0.6332953	0.7198108	0.6862767	0.5786267	0.0173635	0.0515691	0.4865976	0.0225912	0.6553783	0.2995531	0.8761819	0.1147830	0.2852736	0.0277672	0.5165391	0.5648130	0.2686514	0.2547641	0.7626965	0.6509710	0.0197316	0.6919967	0.0109490	0.0541550	0.6919134	0.4306213	0.7159119	0.4309984	0.0194293	0.7712154	0.6536081	0.6707753	0.7025699	0.5557829	0.7320220	0.1893083	0.0726050
850	0.2508376	0.3278496	0.0124127	0.2979697	0.1878070	0.5604397	0.6557920	0.6977865	0.4132461	0.7969052	0.6837174	0.5251426	0.0096102	0.0314792	0.3933687	0.0532316	0.6848953	0.3240690	0.6365636	0.0825921	0.3858692	0.0195930	0.5547209	0.6117576	0.1944424	0.2421601	0.5912931	0.6868304	0.0198735	0.7196589	0.0032185	0.1514638	0.6904679	0.6058765	0.6979249	0.4905617	0.0173288	0.6685659	0.7377019	0.7263593	0.5751446	0.6470716	0.6994114	0.1884151	0.0692963
900	0.2799930	0.3238489	0.0350707	0.2953980	0.1867084	0.6513080	0.6401315	0.6075272	0.4525039	0.7456577	0.7697572	0.4400947	0.0117746	0.0118317	0.3926414	0.0770431	0.6976075	0.3464678	0.6567775	0.0486792	0.3035407	0.0340353	0.6298410	0.4756251	0.1901374	0.2702898	0.7586170	0.6455402	0.0036816	0.7470945	0.0042713	0.1021774	0.6517604	0.5924885	0.5723415	0.5926513	0.0112146	0.7286340	0.8111867	0.7597899	0.7043420	0.5602045	0.7441694	0.2362675	0.1107393
950	0.2811941	0.2663822	0.0194813	0.2337990	0.1477240	0.8006630	0.7173988	0.5946614	0.4454741	0.6940318	0.6590477	0.6192276	0.0061429	0.0214239	0.4970322	0.0798952	0.7613818	0.2720202	0.6350600	0.0788854	0.4212613	0.0341912	0.4911088	0.3340675	0.1784634	0.2779234	0.7138710	0.5655962	0.0022853	0.7822138	0.0087776	0.0457604	0.8086362	0.4495203	0.7727639	0.6569183	0.0238874	0.8164416	0.8708459	0.7097915	0.6221965	0.6426414	0.7170973	0.2424936	0.0845406
1000	0.2468490	0.3493682	0.0468501	0.2935766	0.2557908	0.7487003	0.6584255	0.5270671	0.4832408	0.8425944	0.6958357	0.5004570	0.0158380	0.0209443	0.4564354	0.0967294	0.7242198	0.2952074	0.6928586	0.1057927	0.3484064	0.0157768	0.5617619	0.4046212	0.2268179	0.3247144	0.6990143	0.6335508	0.0252148	0.6228801	0.0060499	0.0462530	0.7644550	0.4718201	0.7815925	0.5206470	0.0073041	0.6629239	0.7437124	0.6392313	0.5528705	0.6076782	0.7736035	0.2620167	0.1292376

0	0.3021847	0.3427572	0.0124980	0.3102327	0.2147555	0.7014206	0.7002357	0.6817541	0.5866644	0.6970486	0.7215050	0.6658757	0.0039574	0.0222081	0.3778860	0.0611417	0.7312437	0.2603891	0.7388689	0.1162786	0.4523461	0.0483289	0.6649137	0.4434904	0.1710765	0.2204135	0.7979521	0.5830409	0.0418583	0.7104778	0.0222004	0.0891555	0.7466041	0.5343641	0.7118285	0.5988374	0.0376268	0.6451339	0.7281295	0.5992547	0.6581291	0.6709531	0.6728404	0.2409514	0.1471612
50	0.2210501	0.5980140	0.0200873	0.2414716	0.2198007	0.6520926	0.6940947	0.5692050	0.6822976	0.4861429	0.7634197	0.5648185	0.0035049	0.0467761	0.4125278	0.0702075	0.7842460	0.0368395	0.6381317	0.0663381	0.3486341	0.3350218	0.6474670	0.4021666	0.1541477	0.3111954	0.7331843	0.5680994	0.0184320	0.6323044	0.0000742	0.1552867	0.6777050	0.5866598	0.7579445	0.5340420	0.0109179	0.7500339	0.5834209	0.7042499	0.6737280	0.7641874	0.8889446	0.2281861	0.1085156
100	0.2541811	0.7677791	0.0085441	0.2365098	0.2183305	0.6906681	0.7341072	0.5948246	0.5333215	0.4867140	0.7105519	0.4889605	0.0018526	0.0215846	0.4294125	0.0461320	0.7400335	0.0443489	0.7804806	0.0371750	0.3442314	0.3236421	0.5735241	0.2778070	0.2055131	0.1884213	0.7374713	0.7099445	0.0256402	0.5635440	0.0010949	0.0993333	0.7520057	0.4643169	0.6753574	0.5981998	0.0222472	0.7657872	0.6077906	0.7652824	0.6846995	0.6484112	0.6967643	0.2576024	0.0940658
150	0.2295324	0.6504709	0.0150833	0.2790122	0.1626263	0.9289358	0.7569881	0.7400463	0.3655982	0.4140846	0.7514466	0.6263099	0.0100943	0.0318459	0.3759502	0.0396286	0.5969483	0.0706112	0.8608840	0.0302854	0.3322031	0.2433021	0.4576860	0.2871690	0.1717925	0.2134128	0.6719882	0.6887782	0.0092206	0.6433250	0.0021951	0.0905826	0.6236791	0.4737038	0.7417318	0.6922849	0.0107065	0.6018762	0.6859914	0.6778144	0.8503947	0.6197388	0.7470396	0.2395639	0.1065789
200	0.3096076	0.4620909	0.0563741	0.2391540	0.1674289	0.6378431	0.7812803	0.5588026	0.6225217	0.3662851	0.6709300	0.5643751	0.0247187	0.0483079	0.4225980	0.0691642	0.6349970	0.0762715	0.7491996	0.0544728	0.3559702	0.2390740	0.5832548	0.2898426	0.1969820	0.3387964	0.7712840	0.6621853	0.0179458	0.5620071	0.0029731	0.1501313	0.8028470	0.5396279	0.7370167	0.6284818	0.0261969	0.6440222	0.7150542	0.6525428	0.7144549	0.6610230	0.8415449	0.2681747	0.0716552
250	0.1974555	0.6566366	0.0304055	0.3469197	0.2262409	0.7389599	0.7778239	0.6131306	0.4540041	0.4050263	0.6980791	0.4984605	0.0157039	0.0215358	0.3777596	0.0414659	0.5347313	0.1100273	0.7109035	0.0378521	0.3132114	0.2301314	0.5391567	0.3191789	0.2575102	0.2497514	0.7348558	0.6841445	0.0162412	0.6129810	0.0053556	0.0768562	0.7808348	0.5014958	0.6209559	0.7805935	0.0075104	0.6540938	0.6993147	0.6746135	0.7125654	0.6136041	0.6466630	0.2111214	0.0935209
300	0.2404900	0.6507635	0.0087789	0.3193409	0.1615395	0.6295234	0.5533380	0.6135065	0.5818749	0.4307663	0.7901915	0.4901144	0.0103703	0.0274343	0.3481241	0.0587570	0.6438452	0.0886508	0.6359110	0.0486703	0.3387366	0.2421482	0.5662580	0.2303015	0.2441063	0.2779730	0.7023596	0.6614574	0.0229327	0.5361862	0.0095765	0.0839518	0.8158055	0.5246737	0.7404293	0.7165706	0.0169347	0.8598796	0.8587169	0.8695393	0.6659898	0.6373618	0.7517867	0.3080057	0.0939226
350	0.2734201	0.6245978	0.0148879	0.2933252	0.1685072	0.6594975	0.7102835	0.5769998	0.4892355	0.3691917	0.6738112	0.6056355	0.0146830	0.0120466	0.3675218	0.0252886	0.6938781	0.1131216	0.7439990	0.0383102	0.4058883	0.2636669	0.8140333	0.3977402	0.2881096	0.2485196	0.8192193	0.6565818	0.0055432	0.6703003	0.0023627	0.1178009	0.6624765	0.4966410	0.8326254	0.8224121	0.0215000	0.7252456	0.7576427	0.8798512	0.5939217	0.6752775	0.8284547	0.2574252	0.1321036
400	0.2502198	0.6664900	0.0224816	0.2478905	0.2068148	0.9208301	0.6790071	0.5082772	0.3918644	0.4025062	0.7346151	0.6633343	0.0066195	0.0288957	0.4562690	0.0400444	0.7983684	0.0809537	0.6650079	0.0314872	0.3654184	0.3175033	0.5740898	0.3897301	0.2242603	0.2649609	0.7082969	0.6192072	0.0084430	0.5557475	0.0046300	0.0500968	0.6500606	0.4992853	0.7711754	0.6624526	0.0059372	0.5832639	0.7966207	0.7061894	0.6147725	0.7178571	0.7496416	0.2796654	0.1685297
450	0.3416034	0.6208732	0.0224406	0.2344305	0.2811292	0.6858775	0.6324128	0.5994657	0.4789496	0.3716733	0.7064892	0.6771650	0.0238470	0.0199896	0.4639209	0.0510825	0.8003094	0.0739182	0.7603540	0.0411371	0.4109648	0.2718665	0.5300493	0.3768750	0.1312010	0.1512224	0.6882541	0.5451242	0.0139275	0.5002187	0.0559982	0.1006076	0.6887526	0.6075371	0.7808013	0.5967250	0.0129346	0.7077155	0.6505468	0.6613871	0.6475966	0.7074112	0.6683306	0.2710948	0.0870312
500	0.2901108	0.6437380	0.0028929	0.2315003	0.2994314	0.6992863	0.7801368	0.6373866	0.3817776	0.3919418	0.7453489	0.5752920	0.0078121	0.0310466	0.3994796	0.0558720	0.7308848	0.0940718	0.8046449	0.0786620	0.4214285	0.2798073	0.5256498	0.3365262	0.2385963	0.1719533	0.6488086	0.8369712	0.0301579	0.5992077	0.0128303	0.0461878	0.6780268	0.5026663	0.6923817	0.6294788	0.0101297	0.8770724	0.6568854	0.7759443	0.6785249	0.6862635	0.6790571	0.2103216	0.1186521
550	0.3139213	0.3534948	0.0138277	0.2895448	0.1909634	0.6371747	0.8237775	0.5518846	0.5972121	0.6029150	0.9129085	0.5750566	0.0115681	0.0364382	0.3914920	0.0598712	0.9043318	0.2998307	0.8210689	0.0598231	0.3955341	0.0505870	0.5981917	0.4905071	0.1595428	0.2504759	0.7598470	0.5557800	0.0185552	0.6532595	0.0012135	0.0665186	0.7121955	0.4521240	0.6350346	0.5344955	0.0089101	0.6952779	0.6690861	0.6449367	0.6034546	0.8232525	0.7124248	0.2744601	0.1738351
600	0.2832468	0.3085705	0.0280758	0.2414228	0.1272602	0.5555516	0.8340329	0.7004440	0.4803890	0.6878354	0.7044718	0.6895810	0.0117830	0.0415837	0.4806748	0.0612927	0.8543862	0.2625848	0.7778094	0.0684572	0.4170295	0.0460599	0.4692389	0.4052039	0.1802891	0.1984593	0.7141310	0.5795146	0.0147043	0.5987407	0.0278218	0.0710850	0.7474473	0.4825058	0.6983877	0.5137812	0.0572317	0.8558437	0.7342550	0.7194061	0.6752947	0.7656619	0.7236993	0.2843539	0.1109304
650	0.2334473	0.3174279	0.0017668	0.2904136	0.1871972	0.6162150	0.6767263	0.5492793	0.4597926	0.6266013	0.7214615	0.5535575	0.0096277	0.0246541	0.4274533	0.0604526	0.7420613	0.2971132	0.7149292	0.0940931	0.4048966	0.0245056	0.4192643	0.4736785	0.2638219	0.1781251	0.7357366	0.6567076	0.0176069	0.6601794	0.0044120	0.1010566	0.7208451	0.4758093	0.6222147	0.5017619	0.0240399	0.8413979	0.6700432	0.6769678	0.5882252	0.6535168	0.7276832	0.2758514	0.0976894
700	0.3111760	0.3325826	0.0061087	0.3151734	0.1944749	0.6471079	0.6778561	0.5813657	0.6253085	0.6568879	0.7430250	0.5848675	0.0088791	0.0069234	0.3174938	0.0295900	0.5511604	0.2625978	0.7377496	0.0857545	0.3674434	0.0282820	0.4444709	0.6022196	0.2289740	0.1856207	0.6312803	0.6397795	0.0198259	0.8349301	0.0055520	0.0712833	0.7364303	0.4760390	0.6434374	0.4940968	0.0158957	0.8276483	0.6749473	0.5959836	0.6389051	0.7358420	0.7216343	0.2392524	0.0934541
750	0.2337291	0.2424703	0.0046369	0.3185531	0.1143985	0.6941623	0.5995885	0.5194801	0.6115394	0.6248495	0.8786334	0.6916848	0.0135931	0.0234871	0.3886923	0.0472579	0.6927021	0.2601173	0.7195647	0.0948904	0.3158211	0.0244229	0.6362268	0.5260315	0.1765528	0.2169052	0.6807242	0.7418283	0.0216522	0.8401246	0.0077007	0.0682858	0.6409062	0.5629817	0.6279266	0.5743851	0.0112867	0.7304005	0.6606553	0.5890677	0.5992953	0.6582084	0.6349459	0.3503507	0.1030465
800	0.2101994	0.2797175	0.0137773	0.3425995	0.1914436	0.7554663	0.6253245	0.5537987	0.4246891	0.6029246	0.7893856	0.5136637	0.0025743	0.0319010	0.4244546	0.0479921	0.7824284	0.2012396	0.6129102	0.0769003	0.3464736	0.0544823	0.5852662	0.4669039	0.2585483	0.2056872	0.6990648	0.6772887	0.0262281	0.7710893	0.0059643	0.1095853	0.7571706	0.4642333	0.7036236	0.5867616	0.0102757	0.8148996	0.7650946	0.7159289	0.6246021	0.5876686	0.7099885	0.3291701	0.0963045
850	0.3712959	0.3628428	0.0149981	0.2607094	0.1684006	0.6983855	0.5676165	0.6072211	0.4727936	0.6664325	0.6711292	0.5279200	0.0124154	0.0517712	0.4375098	0.1031181	0.6576149	0.2704641	0.6837779	0.0776947	0.2613248	0.0212794	0.6347217	0.4364065	0.2294393	0.2809793	0.7729171	0.5060192	0.0294316	0.6983328	0.0077873	0.1434813	0.6749072	0.4612174	0.6707018	0.4473620	0.0282032	0.7537231	0.7553955	0.7330291	0.7420431	0.7224899	0.6022791	0.2183847	0.0994731
900	0.2598003	0.3558714	0.0107798	0.2781993	0.1730149	0.7402198	0.6343994	0.5548312	0.4957459	0.7424375	0.8118566	0.5106157	0.0198510	0.0542026	0.4086634	0.0503401	0.5917210	0.3388669	0.6659567	0.1210178	0.3337519	0.0429265	0.5603503	0.3942849	0.2095119	0.2430889	0.5852364	0.7042034	0.0077457	0.6678701	0.0106988	0.1041234	0.7418847	0.4253745	0.7414472	0.4773083	0.0170476	0.7333692	0.6987448	0.7232856	0.6890325	0.6373374	0.7265507	0.2125532	0.1253123
950	0.2887966	0.3645580	0.0167088	0.2296339	0.2295707	0.6639923	0.7222825	0.6195633	0.4435652	0.7401597	0.7013236	0.4716772	0.0163444	0.0331884	0.4250331	0.0657693	0.8796059	0.3391051	0.7632724	0.0463602	0.4088737	0.0141515	0.4887176	0.4160489	0.2026657	0.2139816	0.7673952	0.6301889	0.0069198	0.6752161	0.0020025	0.0901053	0.6440198	0.4526088	0.7736792	0.4036045	0.0094399	0.8148479	0.6691747	0.6501208	0.6910428	0.5914262	0.7779615	0.3373864	0.1137626
1000	0.2755422	0.4092979	0.0217152	0.2458737	0.2799306	0.6705803	0.6076337	0.7105366	0.4749978	0.6942367	0.7131533	0.5302445	0.0054536	0.0375894	0.4607197	0.0578333	0.7311497	0.3535097	0.7724942	0.0488227	0.3058192	0.0456472	0.5558427	0.5918967	0.2619792	0.1873173	0.6379971	0.5867950	0.0149690	0.8831912	0.0090290	0.0815963	0.7275662	0.6382451	0.7534401	0.4954040	0.0113149	0.7097547	0.6233404	0.7964176	0.6664138	0.6753263	0.7544398	0.3406597	0.1428988

0	0.2871071	0.2900346	0.0182170	0.3462482	0.1728535	0.7418171	0.8346704	0.6813503	0.4789414	0.7088699	0.8012704	0.6841146	0.0079869	0.0194475	0.4737606	0.0688167	0.7219023	0.2903781	0.7106568	0.0778304	0.3229104	0.0295770	0.6921106	0.4471285	0.1436201	0.2329433	0.7574370	0.7096169	0.0215789	0.7903645	0.0105592	0.0785134	0.6892900	0.6449380	0.6415522	0.6065002	0.0270079	0.7172152	0.6663693	0.7780174	0.6688473	0.6018150	0.7302931	0.2959619	0.1421514
50	0.1293146	0.3298074	0.0214407	0.2302652	0.3204694	0.3977397	0.7317817	0.6382167	0.5150450	0.7099477	0.6794332	0.3650013	0.0196221	0.0603714	0.4599037	0.0256388	0.7745681	0.2569397	0.5829947	0.0887264	0.3650827	0.1464601	0.4239803	0.5080135	0.2109938	0.5388673	0.2742778	0.4662070	0.0191588	0.5683659	0.0222584	0.0910732	0.1722809	0.5326845	0.6590582	0.4898876	0.0097789	0.6701606	0.6526460	0.4717217	0.5985962	0.8255456	0.8147679	0.3164114	0.0780413
100	0.2080491	0.1777507	0.1005597	0.3805886	0.3183564	0.3111598	0.6024870	0.5983825	0.5841318	0.6920778	0.7373231	0.5515536	0.0055539	0.0406554	0.4340935	0.0087395	0.7156838	0.2973953	0.4954458	0.0839715	0.3964937	0.1638817	0.1676349	0.5862168	0.2317326	0.5191153	0.1844738	0.2147501	0.0153438	0.3979873	0.0019743	0.0701960	0.1402281	0.4588819	0.7564823	0.4259922	0.0122316	0.5334853	0.5708150	0.3216885	0.6060507	0.6256401	0.7572551	0.2819293	0.0634481
150	0.2451858	0.2035258	0.1114330	0.4338613	0.2260276	0.3788014	0.6651542	0.4927771	0.5570945	0.7225099	0.7081644	0.5129658	0.0124036	0.0208730	0.3694444	0.0015865	0.6333708	0.2965092	0.4546105	0.0952815	0.3959117	0.1112672	0.1666938	0.6947974	0.4251127	0.4064140	0.1468749	0.0476143	0.0056620	0.4313406	0.0013407	0.0731448	0.1249332	0.2891088	0.6139930	0.1216242	0.0107785	0.3992413	0.7620073	0.2668498	0.5654249	0.7684139	0.6892429	0.2171914	0.0775940
200	0.2421509	0.2245245	0.0627221	0.5487240	0.2464349	0.4058282	0.6504709	0.5611241	0.4705703	0.8066990	0.6390267	0.4648188	0.0058504	0.0342744	0.4799137	0.0000066	0.6560132	0.2899019	0.3458999	0.0610505	0.3829113	0.1259764	0.0750392	0.8245763	0.5147893	0.5839041	0.0991926	0.0616622	0.0048635	0.3891721	0.0287678	0.0667691	0.0770831	0.2430695	0.6395395	0.1190883	0.0449308	0.4832964	0.7474986	0.2601881	0.6865717	0.6065284	0.8009802	0.2656545	0.1161097
250	0.2241862	0.2874800	0.0975441	0.4546286	0.2183672	0.3114336	0.4916920	0.4533060	0.4343301	0.7539783	0.6989741	0.5169225	0.0232445	0.0307615	0.4362379	0.0004175	0.6790443	0.3426400	0.5387753	0.1142992	0.3002716	0.1209687	0.0175540	0.7681103	0.5907017	0.5930623	0.1242931	0.0295282	0.0164899	0.4275395	0.0172076	0.0797376	0.0916083	0.1390642	0.5797077	0.1004441	0.0162418	0.4054307	0.5487929	0.2274340	0.4870170	0.5318884	0.6356932	0.3207050	0.0876880
300	0.3006026	0.2407991	0.0521205	0.3757358	0.3419490	0.3471161	0.6851183	0.4775467	0.4464944	0.6988362	0.7086584	0.4877859	0.0277019	0.0061509	0.3971977	0.0001437	0.6215697	0.4331273	0.4519698	0.0669158	0.2259670	0.1666889	0.0407162	0.6989215	0.5917900	0.6110349	0.1169347	0.0223823	0.0194289	0.4258484	0.0092034	0.0661463	0.1228692	0.1413148	0.5656932	0.0707548	0.0189159	0.6052296	0.6596174	0.2321815	0.4672415	0.6172582	0.7989912	0.3246885	0.0846340
350	0.2089539	0.2607963	0.0603082	0.3185777	0.3208440	0.3533324	0.6706232	0.4495003	0.4477090	0.7602061	0.5786183	0.4755588	0.0092468	0.0394117	0.4196588	0.0004807	0.7361221	0.3949437	0.4685276	0.0458396	0.3813795	0.1296984	0.0417688	0.8513109	0.6346625	0.3924102	0.1531795	0.0381336	0.0217814	0.3799279	0.0068281	0.0687086	0.1366135	0.1753609	0.5508819	0.0473785	0.0314609	0.4289567	0.6638124	0.2494567	0.4829084	0.5885129	0.8044485	0.3440716	0.0950164
400	0.2527216	0.2978335	0.0613227	0.3420579	0.2635161	0.3415528	0.7054058	0.5095527	0.4987164	0.8722987	0.6035722	0.4734973	0.0195293	0.0327221	0.4449928	0.0001393	0.7194461	0.3677391	0.6088897	0.1255629	0.3179944	0.1744761	0.0417709	0.7843616	0.6341403	0.5455220	0.1097328	0.0371356	0.0202933	0.4626358	0.0018499	0.0463944	0.1053946	0.1883177	0.5790557	0.0380556	0.0250090	0.3838705	0.6760486	0.1776612	0.5510034	0.5719664	0.7602162	0.2875556	0.1151361
450	0.2680584	0.4674962	0.0411889	0.4144237	0.3610314	0.3510131	0.6842520	0.4311208	0.5347538	0.7038561	0.5566491	0.5609669	0.0076928	0.0282859	0.5698288	0.0001543	0.8591581	0.3097394	0.4906525	0.1030990	0.3490249	0.1740837	0.0641377	0.6824384	0.6879868	0.4696237	0.1477047	0.0553063	0.0132592	0.4864376	0.0089938	0.1011690	0.1324294	0.1452202	0.5982975	0.0609385	0.0341439	0.5728579	0.7857824	0.2241186	0.5370237	0.6551048	0.6899232	0.2650167	0.1054323
500	0.3042744	0.3308527	0.0531757	0.5174880	0.3625192	0.5009252	0.6493714	0.4554619	0.4167398	0.7352658	0.4950544	0.5205388	0.0046126	0.0571947	0.4858185	0.0021794	0.6270182	0.2644724	0.5362718	0.1064970	0.3376265	0.1588932	0.0363679	0.7370751	0.7049292	0.4818680	0.1130317	0.0294830	0.0169192	0.5115332	0.0000984	0.0700160	0.1162236	0.1454751	0.5850355	0.0742224	0.0193241	0.4621963	0.6365122	0.2584584	0.5247772	0.5747580	0.7698063	0.2595538	0.1239938
550	0.5131718	0.4388887	0.0279586	0.3168942	0.3704862	0.6228242	0.6615096	0.4142961	0.3323368	0.7292613	0.8499239	0.4936458	0.0112283	0.0337361	0.4841882	0.0503628	0.7244912	0.3139972	0.5219290	0.0484841	0.3762234	0.0464849	0.1041192	0.6793985	0.6922999	0.2488196	0.4961951	0.0427076	0.0202416	0.6638515	0.0262720	0.0544763	0.6668125	0.2122590	0.5916925	0.1174036	0.0257464	0.6378544	0.5261755	0.4470633	0.5587735	0.6612420	0.7276821	0.2960490	0.1498244
600	0.4913643	0.4345842	0.0326739	0.3266631	0.4929860	0.7186608	0.5705316	0.4064159	0.3623619	0.6708771	0.6563141	0.4710013	0.0164667	0.0461456	0.4438490	0.1238315	0.7640470	0.2871834	0.7310746	0.0963070	0.2916091	0.0431187	0.2868715	0.8561335	0.5215939	0.1759217	0.5745718	0.2572416	0.0117466	0.8087274	0.0129607	0.0788936	0.5890533	0.3219330	0.6027563	0.3023228	0.0150896	0.7149182	0.4665730	0.6215888	0.5241240	0.6148269	0.6802348	0.3445119	0.1518267
650	0.3306892	0.5312997	0.0076643	0.2681777	0.4883114	0.6171007	0.4601863	0.5395231	0.3717578	0.7064720	0.7842890	0.4509987	0.0192037	0.0159457	0.5370338	0.1901561	0.7682812	0.2705618	0.7483922	0.0788136	0.3724676	0.0264288	0.5189766	0.6996155	0.2902879	0.2395675	0.5767249	0.4614245	0.0090327	0.7165182	0.0216516	0.0887691	0.8266162	0.3795585	0.6947757	0.3942427	0.0147605	0.6604422	0.5953556	0.7748627	0.6984295	0.6684960	0.6444405	0.3621667	0.1647150
700	0.3348382	0.4036174	0.0017651	0.2873291	0.5647255	0.6165290	0.4474489	0.3910691	0.3519216	0.6308771	0.7372670	0.5483136	0.0264370	0.0360099	0.5146422	0.1820998	0.8141392	0.2599090	0.6166324	0.0637155	0.3582009	0.0635785	0.5250830	0.6656978	0.3389193	0.3153978	0.6568096	0.6016574	0.0078591	0.7099613	0.0136233	0.0754978	0.6959092	0.5073739	0.7265917	0.5829325	0.0095967	0.7967728	0.6117989	0.7568075	0.7173572	0.6695247	0.7134844	0.4286307	0.1040358
750	0.3853359	0.5006583	0.0151216	0.2254093	0.4336937	0.6670995	0.4763563	0.4568531	0.3800311	0.6650805	0.6380408	0.5072747	0.0290890	0.0428804	0.5144662	0.1789741	0.6303205	0.3476228	0.7396562	0.0886016	0.3180053	0.0579792	0.4972387	0.4643681	0.1912493	0.2672337	0.7138596	0.8106639	0.0069525	0.5983869	0.0042215	0.0804552	0.7041205	0.4902064	0.6419129	0.5435414	0.0211279	0.6830840	0.6283730	0.7602258	0.5440633	0.7553353	0.8765729	0.4580256	0.1472168
