"Time"	G1	G3	G8	G4	G7	G83	G6	G89	G85	G5	G88	G54	G87	G86	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G22	G23	G80	G82	G58	G51
600	0.0202400	0.1018093	0.7190144	0.0980830	0.6012104	0.5831114	0.0903014	0.5203477	0.1965844	0.3307436	0.6675416	0.4705853	0.0006963	0.0659527	0.6730622	0.1006520	0.1480823	0.7662828	0.3268387	0.8002664	0.4192924	0.7156085	0.4623140	0.4856858	0.7435421	0.6024792	0.3809425	0.0063432	0.6818806	0.6701251
650	0.0246711	0.0743368	0.6126757	0.0899879	0.5137356	0.6763877	0.3312164	0.3664341	0.2460639	0.3623197	0.6521985	0.3683670	0.0101093	0.0777563	0.6949461	0.1917358	0.0719993	0.7579173	0.4959431	0.7330571	0.3662841	0.7216845	0.5368974	0.3854949	0.6862672	0.5644264	0.3707411	0.0067072	0.6148840	0.5029078
700	0.0257543	0.0280939	0.6652037	0.0395215	0.6758236	0.8066404	0.4344795	0.3032129	0.2883503	0.3540657	0.5320537	0.3612394	0.0594631	0.0544673	0.7038419	0.2050266	0.0589243	0.8292351	0.6068887	0.6726009	0.4126267	0.7163502	0.5607600	0.2178333	0.7233529	0.6986890	0.3824664	0.0457731	0.7401699	0.3155237
750	0.0199012	0.0294733	0.6372481	0.0501098	0.7375502	0.4913477	0.7977268	0.2067174	0.5991077	0.5113153	0.2109632	0.3279102	0.1665500	0.0834349	0.6815810	0.3618812	0.1091744	0.5819416	0.5946686	0.7045586	0.4712899	0.6224496	0.4110731	0.2153526	0.7383931	0.6539502	0.4292234	0.0121047	0.7099114	0.2607346
800	0.0351947	0.0444608	0.7141863	0.1041680	0.7820387	0.4749581	0.6677488	0.1233389	0.5898561	0.4385437	0.2200840	0.2511893	0.2805080	0.0977798	0.7190966	0.3594017	0.0490474	0.5898469	0.5272872	0.7151301	0.3903422	0.6164837	0.4549110	0.1713135	0.8780558	0.7012171	0.3565827	0.0196172	0.8047795	0.1671788
850	0.0369574	0.0436802	0.7061866	0.0860396	0.7436078	0.4055020	0.5283444	0.1057771	0.6684155	0.3323679	0.2119953	0.3163327	0.2502918	0.1275706	0.4234185	0.4009306	0.0568468	0.5592230	0.6548998	0.5934721	0.4799673	0.6346137	0.6024907	0.1036149	0.7758661	0.7165465	0.3021074	0.0069209	0.6807719	0.1524674
900	0.0278697	0.0486252	0.6912333	0.1077536	0.7527122	0.4734843	0.4605390	0.0975795	0.6891502	0.3334271	0.3319505	0.3988349	0.2122291	0.1008215	0.3930283	0.4807751	0.0632330	0.6024371	0.6126143	0.5712470	0.4982623	0.6759765	0.5607106	0.1256894	0.7374151	0.8222240	0.3931805	0.0181923	0.7814807	0.1846552
950	0.0167789	0.0506231	0.6654834	0.0455305	0.7099048	0.4699349	0.1756852	0.1563503	0.5430405	0.3573769	0.2609894	0.4782285	0.1415853	0.0783422	0.5294489	0.3746365	0.0842543	0.6214363	0.5968764	0.4085762	0.5267362	0.7313555	0.5697809	0.1498833	0.7327975	0.7119714	0.3028107	0.0203100	0.6782426	0.2049145
1000	0.0680521	0.0229272	0.6808523	0.0509352	0.6950626	0.6317313	0.1496885	0.2632241	0.5019770	0.3075370	0.3013649	0.4421046	0.0653504	0.0346980	0.5259788	0.2652582	0.0600446	0.6444487	0.5374098	0.5069234	0.5529034	0.8078006	0.5145534	0.2255096	0.6642226	0.5908889	0.2960129	0.0046137	0.8416641	0.3674820

0	0.0213641	0.0547839	0.5890441	0.0451138	0.6011942	0.6694069	0.2052662	0.1839796	0.4367291	0.3360323	0.4974443	0.3621913	0.0796117	0.1024269	0.7114619	0.3337739	0.0618047	0.6683568	0.5815038	0.6122089	0.6468560	0.7304433	0.5907319	0.1939672	0.7225948	0.7391312	0.4218605	0.0012442	0.8587289	0.2668129
50	0.0542532	0.0481623	0.6089995	0.0455982	0.6490544	0.7131357	0.0951122	0.1778569	0.2305103	0.2385265	0.4805186	0.3953769	0.1250805	0.2236559	0.5443213	0.2168399	0.0693103	0.7332348	0.6667516	0.3887616	0.5400626	0.4723221	0.5663141	0.4831514	0.7163011	0.7270879	0.3447904	0.0046569	0.3707433	0.3794057
100	0.0807021	0.0856131	0.6594699	0.0505161	0.4535517	0.8526433	0.0861442	0.2269326	0.2174040	0.2729720	0.5528130	0.6599741	0.1480804	0.2953002	0.5881714	0.2020926	0.0791190	0.6652255	0.5703157	0.4169774	0.4778466	0.4730876	0.4635735	0.5797673	0.6888885	0.6903879	0.3305303	0.0009368	0.3445780	0.4945022
150	0.0577784	0.0322577	0.5832585	0.0447356	0.5719555	0.7388552	0.1043430	0.4050175	0.2641381	0.2459468	0.4515216	0.5344052	0.1378993	0.2694299	0.6615168	0.1613192	0.1270500	0.6685875	0.4516452	0.2851002	0.6022999	0.4063392	0.3965491	0.6139496	0.7144059	0.7321598	0.3779012	0.0071552	0.3628708	0.4257624
200	0.0983021	0.0654610	0.5030867	0.0370591	0.4970158	0.6262413	0.0891970	0.4670798	0.2191200	0.2718063	0.5496394	0.6079542	0.1627652	0.3034887	0.7182637	0.2080472	0.1447816	0.6396892	0.4330029	0.2293288	0.6061066	0.4238662	0.3621489	0.6266013	0.6663137	0.6941667	0.3434976	0.0169109	0.3763481	0.5787341
250	0.0721696	0.0949960	0.4791466	0.0808676	0.3079291	0.6658275	0.0597655	0.5207770	0.2888320	0.2761144	0.5582124	0.5879507	0.1425520	0.2989503	0.7525884	0.1749274	0.1038006	0.7069932	0.4370705	0.2147506	0.4736330	0.3853897	0.4015493	0.6462798	0.7418701	0.7259436	0.2953624	0.0141983	0.4737259	0.6036343
300	0.1136932	0.1652126	0.5045039	0.0802846	0.2507803	0.7176413	0.0474272	0.5628980	0.2466416	0.1640524	0.6162462	0.7036240	0.1003743	0.2564379	0.6063506	0.1295025	0.1104813	0.7508951	0.4903402	0.2787652	0.4269755	0.3475419	0.3214541	0.7169313	0.6833104	0.6724522	0.3125668	0.0221013	0.4063978	0.5256366
350	0.1855526	0.1797131	0.5301248	0.0648210	0.2944225	0.6262526	0.1344936	0.5938582	0.2074428	0.2667513	0.6566127	0.5243057	0.1022586	0.2214313	0.6446878	0.0983997	0.0964107	0.7004295	0.4310980	0.2558437	0.5752872	0.3899957	0.3884180	0.6413804	0.6880496	0.7282331	0.3826438	0.0112285	0.4545691	0.7544276
400	0.1170429	0.1374735	0.5361202	0.0970797	0.2041859	0.8427017	0.0594457	0.5199828	0.2168949	0.2324009	0.5922546	0.7729823	0.1354555	0.3032698	0.5813749	0.1218925	0.1010463	0.8047515	0.5081327	0.2896269	0.5077759	0.3003656	0.3224071	0.5637240	0.8385352	0.6475526	0.4412339	0.0031734	0.4089832	0.6771309
450	0.1261783	0.1649353	0.6237645	0.0449638	0.2103627	0.7949854	0.0593440	0.4948190	0.2476973	0.2336571	0.6414443	0.6834764	0.1246953	0.2823156	0.7300329	0.1326809	0.2030005	0.6662307	0.4186412	0.3003539	0.4294868	0.4306166	0.3859887	0.6129839	0.6200451	0.7754443	0.3448852	0.0236128	0.3990009	0.5618754
500	0.1168124	0.2597051	0.6393192	0.0555212	0.1615543	0.8611664	0.0382380	0.4649419	0.2954754	0.2968448	0.5873952	0.6200070	0.0950536	0.3215280	0.6159874	0.1092806	0.1791222	0.7784342	0.3703262	0.3351906	0.5243891	0.3116091	0.4832655	0.7323164	0.6955170	0.6981932	0.3959262	0.0109639	0.4760664	0.6031091
550	0.0562505	0.2069140	0.5386127	0.0930882	0.1691881	0.6869974	0.0478112	0.3832533	0.1840899	0.2115078	0.6942712	0.4878179	0.0135319	0.1101810	0.6202124	0.1214766	0.1530806	0.6425261	0.3940577	0.5796888	0.5008613	0.5915160	0.4184970	0.5138757	0.7874904	0.7772187	0.3059181	0.0050390	0.6238410	0.4925584
600	0.0577263	0.1323083	0.5166905	0.0520841	0.3150848	0.6375240	0.0806267	0.3354278	0.2535578	0.2344099	0.6152490	0.4399270	0.0350709	0.0415288	0.7340390	0.1519613	0.0672466	0.8263468	0.4723150	0.5605962	0.4127670	0.7172679	0.5014287	0.3517151	0.8891093	0.6919556	0.3094965	0.0185272	0.7171084	0.4370250
650	0.0801811	0.0606442	0.6400994	0.0545408	0.4621039	0.6427150	0.1509139	0.2656367	0.2382338	0.2147276	0.5737930	0.4331889	0.0155339	0.0690352	0.7031312	0.1879035	0.0708890	0.7084717	0.5178910	0.5810264	0.4723565	0.5794420	0.5327699	0.2387830	0.6994254	0.6720548	0.3840887	0.0108472	0.6540947	0.4118420
700	0.0687543	0.0646237	0.5847460	0.0706146	0.5727350	0.6307273	0.1618708	0.2771046	0.2915376	0.2982872	0.7065110	0.3328886	0.0043761	0.0570126	0.6086912	0.1630531	0.0578730	0.6040879	0.5460370	0.5614576	0.5003227	0.6623182	0.4545251	0.2557096	0.6454925	0.6930708	0.3249845	0.0122908	0.6261702	0.3734446
750	0.0594984	0.0592328	0.5715989	0.0732551	0.6771177	0.6617026	0.1921079	0.2392874	0.3337163	0.3614210	0.6085856	0.3360608	0.0245223	0.0946098	0.7905232	0.1984386	0.1022700	0.6870724	0.6510753	0.6269504	0.5691254	0.6146667	0.4395234	0.2359279	0.7425953	0.7080941	0.3062257	0.0057895	0.7315242	0.3699216
800	0.0814472	0.0649151	0.5839648	0.0632074	0.4763329	0.5840361	0.1437458	0.1915005	0.3412469	0.3163175	0.5433748	0.3327190	0.0570062	0.0585404	0.6685044	0.3182870	0.0762795	0.7721865	0.6235265	0.6174667	0.4804998	0.8128987	0.4948553	0.1411926	0.7579545	0.7431615	0.4638206	0.0061883	0.8027780	0.2936197
850	0.0272343	0.0396683	0.6011173	0.0402537	0.5806140	0.8033412	0.2534539	0.2004520	0.3167708	0.3616585	0.4441116	0.2998870	0.0558461	0.0585303	0.7136048	0.2855991	0.0548683	0.6766667	0.5559743	0.6121741	0.4359611	0.6573730	0.6123279	0.1444466	0.7252295	0.7199335	0.3435170	0.0040518	0.7922836	0.2211823
900	0.0209086	0.0335913	0.6402421	0.0423130	0.6273185	0.6524535	0.2980831	0.1740368	0.3724060	0.3587783	0.4397505	0.2509799	0.0886403	0.0863917	0.6091518	0.2841378	0.0447796	0.6301497	0.5169590	0.7722496	0.3880866	0.7390678	0.5502333	0.1701707	0.6827012	0.6647589	0.3692824	0.0055258	0.6674227	0.3358546
950	0.0481811	0.0426492	0.7661705	0.0436170	0.7896946	0.7125084	0.2930995	0.1355488	0.5404078	0.3690329	0.3443175	0.3230555	0.1500735	0.0976714	0.6636265	0.4155855	0.0615713	0.5840508	0.5313659	0.6614527	0.3860490	0.8183523	0.5341189	0.1449801	0.6869116	0.7684433	0.3361326	0.0023076	0.8603308	0.1206807
1000	0.0185215	0.0268447	0.6933284	0.0287320	0.6552398	0.6240600	0.3682372	0.1112201	0.5360688	0.2974154	0.3718899	0.2867092	0.1075549	0.1441045	0.5559750	0.4060588	0.0806799	0.5229462	0.5748366	0.5282172	0.4679441	0.7707340	0.5455922	0.2022065	0.7521933	0.6046180	0.3578066	0.0027209	0.7422602	0.1949644

0	0.0217169	0.0496737	0.7457300	0.0567754	0.6068345	0.7104935	0.2152523	0.2044969	0.4553711	0.3264996	0.3723540	0.3951782	0.0488094	0.1066217	0.6829170	0.2822122	0.0664003	0.6671675	0.7861228	0.5559324	0.4994045	0.8431176	0.4594031	0.2518231	0.7724553	0.8214701	0.3488399	0.0008498	0.7400856	0.2732689
50	0.0411260	0.0518538	0.5740261	0.0516497	0.4264605	0.7110751	0.1640912	0.1766344	0.4036929	0.1476947	0.3843039	0.3584208	0.0528424	0.0828309	0.6037601	0.2055663	0.0659380	0.6127661	0.5718963	0.5177634	0.4542214	0.6927169	0.4931721	0.2476184	0.6204229	0.9228086	0.3161571	0.0203980	0.6904561	0.3480642
100	0.0377581	0.0376469	0.6321041	0.0604933	0.3002090	0.7648708	0.1125570	0.2132979	0.5197828	0.0749727	0.4816171	0.4347688	0.0443059	0.0448501	0.7149790	0.1817864	0.0544673	0.5597593	0.5619219	0.4962986	0.4767725	0.7712133	0.5616411	0.1316295	0.4870823	0.8111279	0.3239808	0.0095856	0.7095445	0.2910969
150	0.0289622	0.0352037	0.6401721	0.0525339	0.2621382	0.6715945	0.1543425	0.2464747	0.3504631	0.0431442	0.4318660	0.3276633	0.0507007	0.0725242	0.7606076	0.2413008	0.0480473	0.6195247	0.4517184	0.4751327	0.5109226	0.6985103	0.6704716	0.1575609	0.5858665	0.6648925	0.2496388	0.0079327	0.6919755	0.4385252
200	0.0471044	0.0192980	0.5789429	0.0767336	0.2775910	0.6150145	0.5405447	0.2354048	0.3023471	0.0237722	0.3542761	0.4134851	0.0603343	0.0713036	0.6280987	0.2450903	0.0487980	0.6158790	0.4551372	0.4312332	0.2905919	0.7466643	0.5909989	0.1988159	0.5444195	0.6908059	0.3069327	0.0093381	0.7915553	0.2299552
250	0.0547755	0.0300628	0.6498918	0.0817236	0.1919546	0.7269802	0.2461199	0.1326802	0.5090549	0.0139021	0.3594412	0.3635783	0.0760659	0.0648453	0.6996354	0.2977351	0.0293227	0.5812638	0.5907465	0.4509992	0.5196296	0.6983130	0.5701438	0.2141248	0.5743730	0.8365822	0.3181941	0.0146293	0.7301826	0.3507681
300	0.0261407	0.0441767	0.7774370	0.0432723	0.2847895	0.5953491	0.2260654	0.2368008	0.4916040	0.0179182	0.3370390	0.6010087	0.0378746	0.0571724	0.6842508	0.3288122	0.0378660	0.6428750	0.5965534	0.3900425	0.5068837	0.8257840	0.5994332	0.2225263	0.5836565	0.6181371	0.2445388	0.0193361	0.8387318	0.4899762
350	0.0311684	0.0322690	0.6307375	0.0496647	0.2797108	0.7695472	0.2131529	0.3355080	0.4313667	0.0208742	0.3499874	0.4892307	0.0525965	0.0660364	0.7045547	0.2473879	0.0690093	0.6169791	0.5096403	0.5408089	0.5647085	0.6465239	0.5631687	0.2022013	0.6933940	0.7618169	0.2644846	0.0141989	0.8971979	0.5182751
400	0.0606928	0.0529293	0.7348842	0.1254332	0.2740345	0.6876823	0.3777521	0.2344060	0.5125295	0.0158799	0.4154088	0.4630531	0.0455691	0.0720613	0.5651136	0.2999371	0.0651079	0.6351710	0.4055399	0.4145073	0.4125691	0.6736192	0.6080743	0.2537084	0.4887665	0.7377672	0.3902039	0.0048468	0.7504108	0.5627123
450	0.0516397	0.0510739	0.6935090	0.0757971	0.2747389	0.7484156	0.3989540	0.3189389	0.6045147	0.0051649	0.4325545	0.5137323	0.0634445	0.0877310	0.6836284	0.2554401	0.0536341	0.6246081	0.5965458	0.4289617	0.6039683	0.6756452	0.5551189	0.2807802	0.5379928	0.8320662	0.3730791	0.0074913	0.6898170	0.5636280
500	0.0332314	0.0353272	0.8035225	0.0412137	0.2833034	0.8172804	0.1772438	0.3885139	0.5569048	0.0146993	0.3108015	0.3203892	0.0316045	0.0667173	0.7651050	0.2208436	0.1374831	0.6403307	0.4750033	0.4523441	0.5182943	0.7554991	0.5624527	0.2636819	0.5371646	0.6682704	0.3714276	0.0159688	0.8337513	0.6146391
550	0.0388170	0.0085194	0.7520480	0.0923428	0.5071030	0.7419748	0.1884104	0.2784773	0.4517302	0.2097574	0.3789864	0.4307253	0.0509155	0.0902995	0.7042169	0.2690609	0.0638096	0.6643015	0.5381796	0.5383918	0.4249674	0.7618969	0.5023934	0.2668665	0.7308286	0.7922412	0.3376956	0.0276654	0.8347708	0.3717898
600	0.0753005	0.0499857	0.6815013	0.0308697	0.5355970	0.6413164	0.2515646	0.2682159	0.4418587	0.2420384	0.3991214	0.3671033	0.0500811	0.0511713	0.6018869	0.2515654	0.0616752	0.6055601	0.5268227	0.5824261	0.5146809	0.6461362	0.5965252	0.1770702	0.6973916	0.5891722	0.3343135	0.0149917	0.8013018	0.3209150
650	0.0233419	0.0430424	0.7046856	0.0339886	0.5789010	0.7524982	0.1368493	0.1931561	0.3134818	0.3102814	0.4713761	0.3397653	0.0510519	0.1045140	0.7470978	0.4351188	0.0820353	0.6051215	0.5365870	0.7475378	0.4556975	0.7421170	0.5093304	0.1452671	0.7694337	0.6685979	0.3281620	0.0053778	0.7309425	0.2260888
700	0.0464654	0.0298537	0.5440402	0.0896675	0.4923100	0.7477146	0.1949857	0.1495440	0.3534235	0.3258595	0.3598413	0.3358117	0.0386527	0.1034037	0.5742031	0.4642742	0.0773506	0.5650674	0.4966182	0.5455929	0.4218257	0.6074720	0.5382646	0.2237907	0.8578021	0.8073999	0.3116020	0.0066295	0.7189433	0.2778122
750	0.0400254	0.0647751	0.5745833	0.0542163	0.5312614	0.6831875	0.1373430	0.1988530	0.3696811	0.2965020	0.4239846	0.3653919	0.0388043	0.1031854	0.6751635	0.2294189	0.0773112	0.5940034	0.5749110	0.5551257	0.4527634	0.8116352	0.5465522	0.2263863	0.7647403	0.6297362	0.3254691	0.0235335	0.6637809	0.3104645
800	0.0552057	0.0331395	0.5632764	0.0626097	0.4467153	0.6818683	0.1256603	0.3400159	0.3772313	0.2593677	0.5532367	0.4484473	0.0206117	0.0722679	0.7072773	0.2254369	0.0490179	0.5230872	0.4958838	0.5394705	0.4488335	0.6721902	0.5267658	0.2059531	0.7029198	0.6839938	0.3540954	0.0209040	0.6091337	0.4215312
850	0.0306912	0.0559044	0.7474353	0.0268758	0.7107257	0.6999770	0.1840149	0.3239549	0.2883531	0.3933045	0.5871133	0.3822599	0.0258011	0.0733727	0.6648260	0.2391871	0.0675508	0.7226755	0.5561753	0.6376352	0.4164529	0.7905534	0.6497756	0.1851759	0.7395013	0.7882390	0.3461450	0.0156431	0.7800218	0.3911933
900	0.0463112	0.0974990	0.6085444	0.0725794	0.5453663	0.6805158	0.2333906	0.2520374	0.3111675	0.2803947	0.3994157	0.4571895	0.0610719	0.0600278	0.6723377	0.1979536	0.0851573	0.6173425	0.5982875	0.6023849	0.4878274	0.6694644	0.5037198	0.2021381	0.7026502	0.6767506	0.3493957	0.0062060	0.8497677	0.2627075
950	0.1040866	0.0627734	0.5446235	0.0371421	0.5982970	0.7170675	0.1800218	0.2529521	0.3439309	0.2442696	0.4630008	0.3444060	0.0277475	0.0404482	0.5844833	0.2441255	0.0647773	0.6920078	0.5085350	0.6125652	0.4498671	0.7589002	0.5766640	0.2582049	0.6295902	0.6891848	0.2927758	0.0055513	0.7694091	0.2749282
1000	0.0385960	0.0501956	0.6133145	0.0679171	0.5996885	0.7669168	0.1132062	0.1025604	0.2818090	0.2369687	0.3119258	0.3190709	0.0474771	0.1105993	0.6770420	0.3568455	0.0608842	0.5894108	0.4854545	0.6185816	0.4690204	0.7219722	0.5240825	0.1903890	0.7107860	0.7333846	0.3175862	0.0205226	0.8418395	0.1829957

0	0.0529753	0.0581007	0.5476587	0.0538089	0.6325374	0.5151698	0.2722115	0.1754659	0.4449421	0.3358750	0.4233615	0.3950418	0.0537280	0.0811413	0.6163303	0.3303144	0.0433846	0.6150874	0.6660083	0.4825559	0.4647446	0.8785555	0.4090850	0.1833436	0.6805809	0.8105866	0.3699048	0.0015562	0.7412973	0.3141418
50	0.0127356	0.5316779	0.6970237	0.1034126	0.2684362	0.3263750	0.5006004	0.5259386	0.5506446	0.4598829	0.3088916	0.4746564	0.1195463	0.3861989	0.6964019	0.4233504	0.0378684	0.6137085	0.6079487	0.5149502	0.4908764	0.3971958	0.5583432	0.1730450	0.6304640	0.7489018	0.1203791	0.0001950	0.7313641	0.4309754
100	0.0149156	0.6909466	0.7731552	0.0578417	0.1192332	0.2310687	0.5875425	0.4871492	0.7041706	0.4145139	0.2974138	0.4046099	0.1556031	0.3822547	0.4585250	0.3990542	0.0668545	0.5828681	0.5364626	0.5016429	0.4848423	0.2322242	0.4083012	0.2507977	0.9009113	0.8697575	0.0605500	0.0002626	0.6755483	0.3630727
150	0.0114616	0.5618719	0.6381933	0.0387759	0.1070124	0.2117251	0.5905876	0.5700529	0.6528790	0.3907569	0.2601640	0.5466082	0.1559497	0.5189881	0.5850884	0.4010926	0.0413109	0.5860997	0.5430372	0.5452799	0.3621337	0.2569317	0.2896946	0.1370977	0.8163043	0.7701981	0.0189447	0.0000000	0.6900433	0.3334073
200	0.0361307	0.6764007	0.6574233	0.0523643	0.0631546	0.1434292	0.6495695	0.5658173	0.6068737	0.4437248	0.1916093	0.3822384	0.1729480	0.4011761	0.4700392	0.3874927	0.0709165	0.6756748	0.5563317	0.6042958	0.4351555	0.2974504	0.2031376	0.2158339	0.7710760	0.7094140	0.0386810	0.0007189	0.7107126	0.3056863
250	0.0602743	0.6743133	0.6833160	0.0757991	0.0662114	0.0874564	0.7351112	0.6856648	0.6793477	0.4266943	0.2410281	0.4598748	0.2008419	0.5106237	0.4251004	0.4096637	0.0280660	0.6621348	0.5008689	0.5369230	0.5124148	0.2672188	0.1355598	0.2437349	0.6893173	0.7338798	0.0510105	0.0002197	0.6532062	0.4516139
300	0.0154743	0.5262639	0.7224226	0.0539453	0.0843119	0.0868682	0.4420031	0.5312530	0.5974304	0.3705484	0.2098921	0.4592697	0.2108702	0.4499465	0.3712774	0.2962649	0.0606838	0.6356931	0.5829319	0.4550280	0.4710344	0.2941349	0.1567507	0.2665274	0.7002578	0.7297561	0.0577702	0.0000000	0.6686162	0.4666857
350	0.0388116	0.6731113	0.6993776	0.0509025	0.0785014	0.1337828	0.2979499	0.5840496	0.6428062	0.5021078	0.2615092	0.5109292	0.1644994	0.5855020	0.6059084	0.4269240	0.0484794	0.7504641	0.4539120	0.5088644	0.5828227	0.2127428	0.2407748	0.2106473	0.7483516	0.7616206	0.0263906	0.0023389	0.9123154	0.3994923
400	0.0276619	0.7211551	0.7189166	0.0627289	0.0377498	0.2072513	0.2682170	0.5658003	0.6597426	0.3685186	0.2154762	0.3787511	0.0837730	0.5455079	0.5274580	0.3278553	0.0703129	0.7284653	0.4430826	0.4604818	0.4507241	0.2108542	0.1217296	0.3138815	0.7749749	0.7667772	0.0784817	0.0017593	0.8470914	0.4165957
450	0.0328972	0.6714213	0.7027633	0.0439612	0.0265107	0.2304236	0.4100031	0.6441394	0.5355237	0.4555329	0.3487595	0.5163812	0.0606814	0.4937664	0.5537680	0.3789166	0.0916865	0.7138786	0.4899936	0.5584938	0.3836242	0.2324947	0.1877396	0.2212190	0.7301513	0.6872402	0.0363632	0.0008954	0.7799832	0.3665846
500	0.0556004	0.6994865	0.6922357	0.0399423	0.0527628	0.2687219	0.3052608	0.5852437	0.6003071	0.3772675	0.2738329	0.3961942	0.0845690	0.4545607	0.6312342	0.3775425	0.0944771	0.7105478	0.4524408	0.4539941	0.3742357	0.2387626	0.1420958	0.1840110	0.7800250	0.7726169	0.0393566	0.0007539	0.8437105	0.4529724
550	0.1550766	0.3485543	0.5514123	0.0644114	0.1999022	0.6002634	0.1605841	0.4117310	0.4864103	0.2668311	0.3130147	0.4457079	0.0733326	0.1711575	0.6915719	0.3146104	0.0590781	0.6471709	0.4864115	0.5144938	0.4015876	0.5461795	0.2331217	0.2727112	0.6467970	0.8353519	0.2661839	0.0120151	0.7313533	0.6075536
600	0.1063770	0.2652871	0.6590549	0.1015134	0.1454693	0.5443153	0.0985758	0.2644379	0.4097338	0.1858604	0.3677627	0.3511135	0.0393731	0.1038461	0.6090130	0.2694691	0.0310179	0.6847265	0.5715902	0.5987461	0.4972658	0.6806584	0.3348706	0.2353907	0.7728807	0.7466834	0.3979589	0.0036221	0.9633784	0.4744178
650	0.0705830	0.1575037	0.4537265	0.0570972	0.2921616	0.6926031	0.0537794	0.2824634	0.2997993	0.2174006	0.4940123	0.4354754	0.0220214	0.0530926	0.5611289	0.3231600	0.0589305	0.7098175	0.4827093	0.6536891	0.4248822	0.5792116	0.3972414	0.2181363	0.7091171	0.7647608	0.3657512	0.0177521	0.8314768	0.4057569
700	0.0420124	0.0518277	0.5318041	0.0683464	0.5225779	0.5918964	0.0717386	0.3464513	0.2944749	0.3411317	0.4973966	0.3449790	0.0134031	0.0806588	0.6239307	0.2516843	0.0567944	0.5468138	0.4895846	0.5086312	0.4913758	0.7294334	0.6230514	0.2699650	0.7836314	0.8530488	0.3387383	0.0013876	0.6945415	0.3522132
750	0.0533831	0.0562423	0.7269378	0.1064284	0.5752321	0.7599748	0.1241733	0.2288089	0.2871881	0.3132822	0.5598345	0.3994430	0.0137756	0.1106983	0.6884630	0.2660238	0.0777455	0.6953838	0.5038406	0.6704455	0.5146833	0.7690403	0.5943436	0.2517403	0.7422162	0.7045347	0.3785230	0.0066164	0.6197366	0.3720888
800	0.0458729	0.0549253	0.6768739	0.0432290	0.4978803	0.5653327	0.1131185	0.2555655	0.2794525	0.2694239	0.3748447	0.4313450	0.0689329	0.0760044	0.6630593	0.1864670	0.0926444	0.6261971	0.5698139	0.5168792	0.4371342	0.7106912	0.5452341	0.1903370	0.7031652	0.6981502	0.3204945	0.0189346	0.7286253	0.2846198
850	0.0612714	0.0565409	0.6039003	0.0494740	0.5566998	0.7639396	0.1518114	0.1802273	0.2574159	0.3031732	0.5424352	0.3725159	0.0324884	0.0973317	0.7853215	0.1967784	0.0538391	0.5349913	0.5772848	0.6429128	0.4223527	0.6214107	0.5508625	0.2202619	0.7756320	0.7065504	0.3394877	0.0241438	0.6599351	0.2397723
900	0.0281301	0.0839019	0.5322243	0.0890038	0.5874590	0.7969189	0.0690768	0.2423219	0.2587989	0.3120835	0.5066014	0.3784962	0.0655320	0.0647554	0.5915783	0.3609835	0.1072127	0.7127626	0.5756999	0.6686808	0.4339784	0.6782678	0.5454554	0.1974188	0.7004860	0.7861206	0.4181868	0.0164871	0.7685802	0.2349940
950	0.0640781	0.0549135	0.6274015	0.0643215	0.5635264	0.7425438	0.1249924	0.1303421	0.2524132	0.3645842	0.5748573	0.3932760	0.0432828	0.1525851	0.6504689	0.1983029	0.0358783	0.5847917	0.6272616	0.6498741	0.5500545	0.8561770	0.4684810	0.1884438	0.7149325	0.8532712	0.3692669	0.0178365	0.7043910	0.1500670
1000	0.0379175	0.0203495	0.6247837	0.0658515	0.5653635	0.7126826	0.0859900	0.0991789	0.3351308	0.3679162	0.5317855	0.2921609	0.0779500	0.1037263	0.6327970	0.2309400	0.0887178	0.7499994	0.5180913	0.7014954	0.4158452	0.7641958	0.5834484	0.1477261	0.7026005	0.8083761	0.3630344	0.0089936	0.6518799	0.1491405

0	0.0324807	0.0415983	0.5887466	0.0558225	0.5320598	0.6651784	0.1951364	0.1992737	0.3920357	0.4238015	0.4078864	0.4355259	0.0312673	0.0751269	0.7605808	0.2721830	0.0834060	0.6795684	0.6410686	0.6253400	0.4484693	0.8118582	0.4694462	0.1784353	0.6322498	0.7725488	0.3261565	0.0065613	0.7520584	0.2812205
50	0.0148883	0.0163535	0.7796014	0.0554282	0.5705556	0.7411242	0.3803325	0.1473042	0.3956667	0.3244848	0.2087439	0.1765602	0.0594576	0.2432069	0.1936791	0.3735713	0.0112458	0.6251186	0.7300066	0.6451107	0.3629197	0.7289243	0.5669375	0.1651003	0.8353496	0.8024264	0.2921589	0.0040227	0.6800742	0.2268570
100	0.0165863	0.0673224	0.6943353	0.0651835	0.5609251	0.6220883	0.3669945	0.1021140	0.5451341	0.3024018	0.1392505	0.1454313	0.2765297	0.4036923	0.1575155	0.3455886	0.0093785	0.7262731	0.5731389	0.6304726	0.4289203	0.6877366	0.5239493	0.1138528	0.6981325	0.6968750	0.3638311	0.0004311	0.7919939	0.0498869
150	0.0271429	0.0191157	0.7669299	0.1223416	0.5943737	0.6074497	0.3540989	0.0548347	0.5862599	0.3478592	0.1233607	0.0788284	0.3000891	0.5320143	0.1388781	0.4020378	0.0075006	0.6495315	0.6917692	0.5728306	0.3815099	0.7950191	0.5299186	0.1109048	0.6526269	0.6469094	0.4030421	0.0009404	0.6126796	0.0403085
