"Time"	G1	G3	G8	G4	G7	G83	G6	G89	G85	G5	G88	G54	G87	G86	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G22	G23	G80	G82	G58	G51
600	0.0461179	0.0312056	0.5140113	0.0385646	0.6924196	0.6737142	0.5487235	0.0658120	0.3508214	0.3214951	0.5108621	0.2648236	0.0837692	0.1286422	0.7573928	0.2192395	0.0935193	0.5726580	0.5576146	0.6558680	0.5833371	0.7138848	0.4893130	0.1331519	0.7253990	0.7156519	0.3060785	0.0078981	0.7851223	0.2349932
650	0.0405026	0.0217992	0.6339764	0.0697871	0.7040146	0.6015598	0.2973521	0.0861652	0.4594665	0.3808598	0.3641741	0.3346857	0.1303814	0.1275129	0.6538434	0.3523919	0.0836644	0.6102868	0.6662295	0.5941078	0.3863636	0.7269542	0.5103959	0.1584009	0.6405756	0.8864612	0.3529785	0.0136405	0.7096160	0.2615425
700	0.0411143	0.0176403	0.7276730	0.0876816	0.6415885	0.5233407	0.4644791	0.1358899	0.4204707	0.4036483	0.3178357	0.3120209	0.0852283	0.0817701	0.7348212	0.4136430	0.1284036	0.6398302	0.5476340	0.6215765	0.4609989	0.6104858	0.4515073	0.1495410	0.5971058	0.6279759	0.2670728	0.0088580	0.6466041	0.3118838
750	0.0482589	0.0305359	0.6010926	0.0367885	0.6522169	0.5958319	0.2960338	0.1579310	0.5004236	0.2904260	0.3638958	0.3138727	0.0913608	0.1289785	0.5726088	0.3805567	0.1067400	0.6789246	0.7393133	0.5059963	0.4754980	0.7068244	0.4821878	0.1627567	0.7520519	0.7178276	0.2886481	0.0052407	0.6382771	0.2459051
800	0.0281189	0.0232812	0.6721791	0.0770306	0.5181299	0.5962807	0.3126585	0.1327614	0.5325772	0.3276363	0.3209446	0.3116661	0.1293807	0.1062791	0.4934937	0.3443425	0.0611091	0.6987577	0.7317391	0.4631693	0.5206871	0.6920302	0.4138516	0.1346393	0.6264312	0.6363684	0.3192554	0.0169033	0.6077115	0.2418557
850	0.0480640	0.0506660	0.6391699	0.0853852	0.5514681	0.5503720	0.2994943	0.0994119	0.5183488	0.4601719	0.3727267	0.2849965	0.1635985	0.2016305	0.6816388	0.3326858	0.0554427	0.6327674	0.6030112	0.5501830	0.4935240	0.6918479	0.4262167	0.1395550	0.8317549	0.5939050	0.3565857	0.0088106	0.7346925	0.1878048
900	0.0247182	0.0475924	0.6977378	0.0608394	0.6677791	0.5141574	0.3003109	0.0960505	0.5359776	0.3880393	0.3664060	0.4239969	0.0904258	0.2418745	0.5053251	0.3437263	0.0967742	0.5809624	0.5919852	0.4530215	0.4108105	0.6433681	0.5201148	0.1626241	0.7554810	0.7575048	0.3058640	0.0065563	0.7566108	0.2270207
950	0.0340198	0.0284393	0.6635092	0.0355418	0.6798672	0.5165212	0.5649693	0.2055356	0.4749993	0.4623434	0.3493643	0.4507706	0.0641480	0.1196002	0.6263628	0.3335629	0.0538621	0.5997750	0.6074107	0.5062932	0.5281726	0.7184146	0.6361161	0.1678984	0.8005040	0.6654882	0.3847327	0.0049857	0.6917371	0.3046648
1000	0.0352022	0.0165753	0.6246613	0.0792659	0.6468303	0.5588364	0.4621477	0.1796643	0.5564401	0.3962543	0.3406899	0.4761567	0.1046206	0.0851785	0.5979117	0.2428786	0.0666689	0.6419004	0.5129168	0.5383234	0.4391327	0.7884786	0.4817577	0.2029919	0.8174602	0.8117490	0.3802673	0.0089855	0.6874225	0.2627604

0	0.0743019	0.0347241	0.5953503	0.0340733	0.6914372	0.7602650	0.2926698	0.1681356	0.4211086	0.3502971	0.4256665	0.3700514	0.0665210	0.0748150	0.7411033	0.3776449	0.0525195	0.6488361	0.4491496	0.6210491	0.4909151	0.6350190	0.5175300	0.1496568	0.7232441	0.6943487	0.4085929	0.0166752	0.6711655	0.2084685
50	0.0107061	0.3943646	0.6857679	0.4136689	0.7262310	0.4922682	0.5022910	0.1157961	0.5652165	0.4989264	0.3799163	0.1052293	0.2030445	0.1878406	0.4492535	0.2298915	0.0198922	0.7057813	0.6287416	0.6452458	0.5974862	0.8207592	0.6108734	0.1803220	0.8025892	0.7417223	0.2978533	0.0174646	0.7283260	0.1767324
100	0.0060375	0.5643673	0.6692009	0.3912149	0.7182698	0.6657694	0.7213947	0.0678228	0.6599616	0.4373030	0.2342257	0.0414498	0.5526603	0.3297220	0.6291629	0.1846239	0.0685606	0.5188207	0.6715880	0.6709563	0.5054775	0.7728735	0.6701939	0.1285207	0.5821869	0.7479344	0.4490253	0.0048562	0.6087631	0.0466741
150	0.0162383	0.6278477	0.6886712	0.3261088	0.7125246	0.3540526	0.5354729	0.0225390	0.7854263	0.4490691	0.2458222	0.0473194	0.5659948	0.4759171	0.5886283	0.2744560	0.1131321	0.4206139	0.6447967	0.4980372	0.4840300	0.8576248	0.5777924	0.0596336	0.6869946	0.7463157	0.3663900	0.0077420	0.6308459	0.0117601
200	0.0152848	0.6474461	0.6932996	0.3259898	0.7694415	0.2572991	0.6772943	0.0271121	0.7130712	0.4407742	0.3784727	0.0362576	0.5666986	0.4609513	0.7620622	0.3484809	0.1292807	0.3533630	0.6159522	0.5392031	0.4649534	0.6483744	0.4545398	0.0861931	0.8037517	0.7822131	0.3912468	0.0456727	0.6999314	0.0123289
250	0.0216233	0.6603391	0.7016615	0.4557687	0.7211120	0.4139067	0.6124067	0.0329477	0.6744604	0.5619165	0.2312149	0.0212763	0.5670392	0.5206613	0.6671158	0.2328101	0.1340729	0.4959646	0.6072666	0.6774002	0.4116796	0.8361880	0.5451122	0.0191514	0.7919095	0.6403337	0.3993728	0.0065828	0.7029556	0.0175544
300	0.0128264	0.6031893	0.6576596	0.4387248	0.7730316	0.2808273	0.6836712	0.0107919	0.6527981	0.4337953	0.2759808	0.0268139	0.5918461	0.6491976	0.5869765	0.3104169	0.1153955	0.4923561	0.6686780	0.6413946	0.4876601	0.7681979	0.6353870	0.0523649	0.6786999	0.7122546	0.2708072	0.0039610	0.6474086	0.0113923
350	0.0070247	0.5454475	0.5871249	0.3811344	0.7768668	0.2599662	0.6222913	0.0393616	0.8028784	0.5970426	0.6624214	0.0026530	0.4810692	0.5680681	0.5695666	0.2791271	0.1849028	0.4339480	0.7567731	0.5721996	0.5114851	0.8646188	0.5184923	0.0341789	0.7822953	0.7423110	0.3006489	0.0056367	0.7456873	0.0038739
400	0.0133100	0.4933955	0.6930598	0.4795015	0.7862510	0.3382824	0.6742180	0.0492750	0.5672875	0.4927865	0.5766640	0.0287682	0.6770886	0.7026390	0.6035619	0.2457026	0.2179675	0.3465604	0.6839283	0.6176643	0.4966804	0.7743820	0.5493539	0.0540975	0.6212727	0.8000283	0.3305713	0.0134271	0.7941058	0.0046676
450	0.0105418	0.5327410	0.6254959	0.4167211	0.8020896	0.2750256	0.7896630	0.0477421	0.6808105	0.5449828	0.6843614	0.0319412	0.4658790	0.6390029	0.5223363	0.2527097	0.1533853	0.4583605	0.7581130	0.6700574	0.5330871	0.6939343	0.5858825	0.0685375	0.5276182	0.7424278	0.2877075	0.0142261	0.7894721	0.0185874
500	0.0158908	0.4983879	0.5912956	0.4363292	0.7717534	0.2277690	0.7032172	0.0300279	0.6108823	0.4686808	0.5844828	0.0114529	0.5760086	0.4985324	0.5599724	0.3357181	0.2154522	0.5559374	0.6888785	0.5409771	0.5568334	0.6437521	0.4758183	0.0507703	0.6383003	0.7332855	0.3284366	0.0058964	0.6915279	0.0072630
550	0.0384790	0.1254732	0.5834511	0.2176068	0.7723130	0.2411933	0.7117283	0.0302114	0.7464559	0.4679687	0.1631807	0.2378801	0.5492330	0.4550740	0.5647297	0.5419763	0.1725887	0.2452988	0.6577612	0.5575959	0.5189738	0.7665519	0.5331611	0.0513395	0.6866378	0.6231361	0.3349174	0.0018878	0.7674893	0.0103505
600	0.0368843	0.0702642	0.6715990	0.1511110	0.6216994	0.2373181	0.6995256	0.0370209	0.7256397	0.5302847	0.2350498	0.3633988	0.4739408	0.3432141	0.3216445	0.5904968	0.0800616	0.5073713	0.6055936	0.4821907	0.5959775	0.6323542	0.5318455	0.0697162	0.7394666	0.7291467	0.4488007	0.0146934	0.8015929	0.0638419
650	0.0464521	0.0453370	0.7317889	0.0596988	0.5721742	0.3768880	0.5415715	0.1389580	0.7099061	0.4544859	0.2636047	0.4921323	0.2993639	0.1391388	0.4027021	0.5364234	0.0773360	0.5322301	0.6571398	0.4327904	0.5329960	0.6385392	0.5353108	0.1429205	0.7624723	0.6272233	0.3375285	0.0494189	0.7725079	0.2940074
700	0.0371165	0.0279846	0.6222535	0.0872391	0.7682156	0.5117623	0.7311079	0.2147524	0.6100651	0.3882872	0.2312354	0.5091268	0.1786208	0.1626052	0.4253185	0.4409464	0.0445011	0.7056010	0.6292807	0.4698127	0.4894124	0.6302147	0.5297610	0.2167492	0.6343357	0.7312445	0.3287054	0.0109378	0.7564883	0.3139235
750	0.0228157	0.0315058	0.7459143	0.0658009	0.6918674	0.5491616	0.3685153	0.2643673	0.7560739	0.4031833	0.2058576	0.5875327	0.1217671	0.1005000	0.4528845	0.3352447	0.1039137	0.6267954	0.5089325	0.4219091	0.4017888	0.7794513	0.6386683	0.2307426	0.7847112	0.5570269	0.3391899	0.0062601	0.7781022	0.4672551
800	0.0369952	0.0263342	0.6180750	0.0500888	0.7436805	0.5687348	0.3534220	0.2936020	0.5737080	0.3159723	0.2397600	0.4169619	0.1470998	0.1107462	0.4748801	0.4818562	0.0775632	0.7101005	0.6354361	0.4895079	0.4282467	0.8003663	0.7008320	0.2035500	0.7729653	0.6396657	0.2895667	0.0068826	0.6885415	0.3699090
850	0.0585424	0.0484504	0.5726520	0.0448250	0.6811081	0.5620681	0.3424054	0.2383502	0.7273139	0.3482347	0.1924243	0.3210320	0.1365781	0.1008582	0.4626953	0.3279813	0.0475507	0.6570645	0.5499831	0.7046944	0.4445017	0.8652780	0.5589514	0.2312344	0.6959477	0.6461797	0.3270772	0.0111943	0.6794746	0.3587875
900	0.0367862	0.0377561	0.6809305	0.0574208	0.6883850	0.6065371	0.3119636	0.2054927	0.5895141	0.3849327	0.2858422	0.3919440	0.0758475	0.0637361	0.5962963	0.2575219	0.0665805	0.6540839	0.4667392	0.5540940	0.3838972	0.5981940	0.6398364	0.2619315	0.6340006	0.6673183	0.3962947	0.0063171	0.7665996	0.3719449
950	0.0625614	0.0688132	0.5496413	0.0256845	0.6690492	0.6251771	0.5135535	0.1605754	0.6782067	0.3529647	0.2638554	0.4415474	0.0941253	0.1080662	0.5387990	0.3023226	0.1007040	0.6948022	0.5185613	0.5378255	0.4951300	0.6136953	0.4720553	0.1690003	0.6713037	0.6972394	0.2484324	0.0147060	0.6634013	0.2827758
1000	0.0393907	0.0250794	0.6734863	0.0244875	0.6426356	0.7215566	0.4453109	0.2531236	0.5916138	0.4471315	0.3634193	0.4882409	0.0735631	0.0816233	0.6132946	0.2438252	0.0579097	0.7341899	0.5173813	0.5498234	0.4117549	0.8181880	0.5501178	0.1593656	0.7605160	0.6445076	0.3784687	0.0130130	0.7709412	0.3575168

0	0.0194065	0.0219393	0.7454270	0.0580112	0.7053968	0.6135688	0.2955192	0.1967842	0.4357244	0.3119010	0.3495162	0.3679442	0.0644118	0.0506782	0.6728517	0.3390416	0.0594033	0.5391912	0.5018318	0.5829901	0.4409458	0.7263630	0.5649442	0.1775348	0.6943179	0.6942322	0.3983855	0.0052821	0.6513781	0.2207552
50	0.0207927	0.0973406	0.4264811	0.1808023	0.6852768	0.3318193	0.1057231	0.1051273	0.5209129	0.1311186	0.3753867	0.2454517	0.3604909	0.0958397	0.5729460	0.3962255	0.0174220	0.4853215	0.5374862	0.3496744	0.4880976	0.7740391	0.5513752	0.1690423	0.6998752	0.7639400	0.2718678	0.0180210	0.6951312	0.1583492
100	0.0576791	0.1154963	0.2974557	0.3219462	0.7773253	0.3532993	0.1704868	0.0621508	0.4878547	0.0641325	0.3255189	0.1622834	0.6164826	0.1300932	0.4100901	0.4920990	0.0084130	0.4309492	0.5353054	0.1804134	0.5080181	0.7258548	0.7323465	0.1192606	0.8448630	0.6879283	0.3858149	0.0191193	0.7097163	0.0896512
150	0.0220975	0.1615099	0.3726416	0.3672261	0.8027179	0.3118975	0.1649079	0.0482215	0.3722642	0.0594706	0.4486188	0.2176713	0.4924064	0.1754419	0.3312067	0.4632107	0.0026035	0.5177919	0.6411187	0.2066875	0.5845426	0.7292429	0.7203857	0.0711543	0.6857713	0.7518170	0.4359970	0.0253548	0.6732777	0.0547986
200	0.0298393	0.1178838	0.2029500	0.2889365	0.6225261	0.3382488	0.2261508	0.0443599	0.3734900	0.0576861	0.4366631	0.1636019	0.5790869	0.1668615	0.4707657	0.5512264	0.0130568	0.4450876	0.6651882	0.1659442	0.5882033	0.6197179	0.8722574	0.0922993	0.6620112	0.7594950	0.2923541	0.0039643	0.7285131	0.0634975
250	0.0280572	0.1366281	0.4404311	0.2562675	0.6044435	0.3392431	0.1785191	0.0400079	0.3281540	0.0321209	0.4005206	0.2152680	0.4625915	0.2003661	0.3654966	0.4483864	0.0016036	0.4455865	0.6793173	0.1744426	0.6010549	0.6287778	0.5224876	0.0671229	0.7166228	0.6086400	0.3224914	0.0128303	0.5929189	0.0390803
300	0.0316943	0.3146115	0.2662451	0.3370737	0.5231827	0.2671030	0.1552464	0.0582265	0.3862586	0.0313058	0.4570946	0.2161210	0.4457365	0.1680401	0.2915062	0.5449094	0.0035082	0.4564560	0.7858739	0.1784616	0.6801192	0.9047330	0.5791046	0.0979264	0.6505613	0.7254704	0.3221224	0.0078677	0.8302148	0.0658509
350	0.0381281	0.0958541	0.2761395	0.2651782	0.5663929	0.2748461	0.0819194	0.0698999	0.4161605	0.0121469	0.4560743	0.2342793	0.4205286	0.2008277	0.3622728	0.4035259	0.0005423	0.4995773	0.7123321	0.2147722	0.6771829	0.7676386	0.6757042	0.1038854	0.7753705	0.7566280	0.4121134	0.0041147	0.7289581	0.0932545
400	0.0482526	0.1362223	0.2800110	0.3423559	0.6767280	0.2788589	0.0980517	0.0636999	0.2975685	0.0222184	0.4769087	0.2626363	0.5336477	0.1372162	0.3812929	0.4561398	0.0234530	0.3634062	0.8024497	0.1664389	0.6313811	0.8214443	0.7222127	0.0663137	0.7383114	0.7586681	0.4580206	0.0086478	0.8834687	0.0562921
450	0.0339645	0.1359152	0.2703388	0.2983272	0.7412890	0.2132851	0.1844884	0.0511826	0.2860781	0.0562965	0.6362087	0.2272106	0.5142627	0.1664553	0.4788782	0.4522704	0.0116396	0.4074101	0.6362872	0.2254062	0.5670469	0.6661162	0.6993877	0.1065188	0.7012920	0.7731881	0.2727733	0.0276964	0.8516366	0.0242355
500	0.0424448	0.1218110	0.3117591	0.3611297	0.5937856	0.2279384	0.2430141	0.0563136	0.3319924	0.0315575	0.4369738	0.2326985	0.5149923	0.2133811	0.4212993	0.4363387	0.0288263	0.3358350	0.6985910	0.1811527	0.5456835	0.8150747	0.7829848	0.1012934	0.8204853	0.7239365	0.3994952	0.0112651	0.7483063	0.0411836
550	0.0569445	0.0793922	0.6556757	0.1304576	0.6103484	0.5094019	0.5846887	0.1124126	0.4210927	0.2814198	0.4475085	0.4807874	0.1551499	0.1793555	0.3492773	0.3251689	0.0319422	0.6597351	0.5532331	0.4291642	0.7054646	0.7965345	0.5246410	0.1698343	0.7209917	0.7481315	0.4094383	0.0052159	0.6527069	0.1831129
600	0.0329870	0.0659755	0.5561779	0.1114057	0.7815811	0.5339073	0.4496872	0.3675239	0.4964039	0.3573453	0.2379870	0.4766408	0.1574111	0.0689874	0.4336298	0.3412623	0.0272159	0.6593743	0.4729701	0.5755085	0.5321077	0.7414676	0.5020622	0.2258440	0.7366231	0.7039889	0.3967399	0.0290901	0.7258438	0.4039892
650	0.0293098	0.0290749	0.6639304	0.1156079	0.6486285	0.5001502	0.3604439	0.4312477	0.5724299	0.2967446	0.2901006	0.4540145	0.0745297	0.1086143	0.5743896	0.2598089	0.0629296	0.6054427	0.4973719	0.5783655	0.5285750	0.7729680	0.4891635	0.2739093	0.6982692	0.6900974	0.3986433	0.0050969	0.7901338	0.5266307
700	0.0269351	0.0311522	0.7055478	0.0519780	0.6632392	0.5402068	0.1863339	0.2974660	0.5518040	0.3929368	0.3553299	0.4549268	0.1386148	0.0929401	0.6299072	0.2788052	0.0817754	0.7396442	0.4283429	0.6009927	0.4879060	0.7516698	0.5999950	0.3063893	0.7206526	0.6630855	0.4116446	0.0257600	0.7797669	0.5029228
750	0.0432970	0.0348230	0.7157759	0.0729555	0.6038199	0.5979309	0.1650406	0.2340716	0.4454733	0.2982984	0.3430812	0.4545975	0.1076290	0.0813533	0.6537467	0.2920300	0.0604299	0.6967551	0.6207851	0.5595060	0.4127904	0.7014863	0.5181952	0.1633129	0.8467087	0.8089878	0.4522794	0.0072264	0.6987339	0.3206805
800	0.0655766	0.0297530	0.7177744	0.0391920	0.6056931	0.7631048	0.1593089	0.2211935	0.3883927	0.3349167	0.3524343	0.4187069	0.0426638	0.0809321	0.6029692	0.2809368	0.1020333	0.6860475	0.5023884	0.4192866	0.5488124	0.7586857	0.6454117	0.2522658	0.8057231	0.7216082	0.3705557	0.0139260	0.6608940	0.3332168
850	0.0939103	0.0258563	0.6191697	0.0745261	0.5704262	0.6596218	0.0864365	0.2768319	0.3022078	0.2883122	0.3938687	0.4692653	0.0350850	0.0704780	0.6246470	0.2618889	0.0670141	0.5708566	0.5040830	0.5216613	0.4444568	0.6653012	0.6698589	0.1864288	0.7754367	0.6651225	0.3885289	0.0379416	0.6323564	0.3560029
900	0.0568191	0.0229464	0.7282447	0.0601909	0.6682788	0.6555625	0.2791896	0.1941520	0.3280651	0.3264410	0.4801795	0.3613216	0.0260057	0.0479992	0.5931544	0.2720978	0.0833660	0.6546687	0.5354997	0.5185078	0.4560049	0.6757329	0.6671786	0.2459020	0.7387712	0.7597663	0.2875439	0.0067358	0.6905006	0.3019621
950	0.0653648	0.0591150	0.7052442	0.0694372	0.6393740	0.6937898	0.1492779	0.1365388	0.3398528	0.3103270	0.4465063	0.3984208	0.0439651	0.1163903	0.6969302	0.2605096	0.1065142	0.5866866	0.4901761	0.5164862	0.4112628	0.7277329	0.6645050	0.2311679	0.6545390	0.7390280	0.2940460	0.0024163	0.7499079	0.2962224
1000	0.0534153	0.0219353	0.7409847	0.0305812	0.6082905	0.6413340	0.3081017	0.1364959	0.4528754	0.3027354	0.3070215	0.2872594	0.0695264	0.1064898	0.7283450	0.2889890	0.0468882	0.5420251	0.5857490	0.6499953	0.4987822	0.8644979	0.6783291	0.1604922	0.8554469	0.7764102	0.4890240	0.0088789	0.7750880	0.1824268

0	0.0438303	0.0336938	0.5963687	0.0350940	0.7722093	0.7817133	0.3284242	0.1797847	0.4501317	0.3421774	0.4425136	0.3284012	0.0403027	0.0999972	0.7271120	0.3403070	0.0569145	0.5470189	0.5644066	0.6324715	0.4542500	0.6755372	0.5697144	0.1668782	0.7944028	0.6429223	0.3980733	0.0061696	0.6447004	0.2579118
50	0.0789770	0.0350375	0.4467367	0.0627331	0.3818737	0.5679404	0.3054045	0.1055431	0.5464170	0.3333978	0.2886811	0.3031785	0.3655483	0.5013778	0.5500009	0.4375745	0.0239854	0.5790766	0.5138686	0.3783196	0.5829306	0.7605981	0.6162897	0.1312656	0.6570540	0.6438289	0.3861723	0.0222911	0.7617175	0.1449997
100	0.0135524	0.0242237	0.3808495	0.0555419	0.2634980	0.6862281	0.3652390	0.0727976	0.5765176	0.3224336	0.2856779	0.3536599	0.4738460	0.6671317	0.5602964	0.4012113	0.0113184	0.4525971	0.6462666	0.3478867	0.7481273	0.7360014	0.6228711	0.1238190	0.7510954	0.6964631	0.3285101	0.0052602	0.7699424	0.2020466
150	0.0299259	0.0356909	0.3661295	0.0419915	0.2553024	0.6383465	0.6472856	0.1478499	0.6572716	0.4146783	0.3512672	0.3606002	0.4919918	0.6141216	0.4657917	0.5209716	0.0063409	0.7238329	0.6490397	0.3405105	0.6360674	0.7978876	0.7340060	0.1074258	0.6489083	0.7299883	0.3417926	0.0091498	0.6655292	0.2310345
200	0.0278191	0.0312247	0.4804012	0.0414165	0.1929433	0.5547564	0.6891370	0.1704865	0.6429850	0.4411671	0.2275043	0.3522879	0.4897634	0.6187683	0.4685279	0.3059263	0.0053806	0.6231154	0.5791704	0.2712906	0.7577554	0.7541404	0.7144212	0.1363531	0.7662486	0.7517364	0.3892861	0.0052036	0.6888221	0.2837044
250	0.0512799	0.0337944	0.4054192	0.1028898	0.1293487	0.5084774	0.6598775	0.2541159	0.6570101	0.5710414	0.2729623	0.5068531	0.4793282	0.5492793	0.5438307	0.3552906	0.0001360	0.5868632	0.4474180	0.2219441	0.7204150	0.6916850	0.5772806	0.1673976	0.7681460	0.7575633	0.2811992	0.0107529	0.6930632	0.2970200
300	0.0334574	0.0211330	0.4133959	0.0957209	0.1559107	0.3349606	0.5250657	0.2642976	0.6578176	0.4325748	0.1740055	0.3482381	0.4499320	0.5846370	0.5582237	0.4268559	0.0000834	0.6314444	0.5638113	0.2372311	0.6438773	0.8965549	0.6423442	0.1790956	0.7107963	0.7201760	0.4566021	0.0141658	0.7090001	0.3911270
350	0.0279474	0.0642775	0.3925153	0.0710210	0.1799132	0.3517451	0.2427179	0.2355477	0.6476675	0.3417289	0.2720874	0.4191649	0.4796787	0.6290684	0.5057741	0.4011009	0.0000949	0.6672106	0.4163874	0.2482982	0.5671605	0.7089785	0.4837567	0.1927501	0.6855035	0.7659443	0.3606925	0.0169770	0.7357775	0.3824788
400	0.0280873	0.0623181	0.3573214	0.0302777	0.1672850	0.5347274	0.2367957	0.2939463	0.6129701	0.4086468	0.4297534	0.4169302	0.5566251	0.5521418	0.5012771	0.2663902	0.0001059	0.6448720	0.6970816	0.2503292	0.6400931	0.6468305	0.6219701	0.2439370	0.6255383	0.8333872	0.3299681	0.0049100	0.7202332	0.2872336
450	0.0565871	0.0633771	0.2782779	0.0683522	0.1287838	0.5922757	0.2437075	0.2866949	0.3839199	0.3006639	0.4491706	0.4927526	0.3400920	0.6119362	0.5781764	0.1897723	0.0000662	0.7489004	0.6283248	0.2820428	0.6528471	0.7606422	0.6042600	0.2981057	0.7060935	0.8037083	0.3481623	0.0160695	0.7409448	0.4432357
500	0.0210521	0.0453977	0.3451512	0.0576397	0.1295924	0.6348766	0.2700907	0.3130432	0.4108285	0.3998392	0.4423094	0.3843101	0.2975630	0.8008670	0.5845391	0.2145630	0.0000306	0.7082186	0.4924447	0.2921366	0.6638298	0.7174014	0.5114216	0.2321979	0.7355763	0.8090385	0.2837676	0.0127892	0.6544653	0.3623694
550	0.0299732	0.0516833	0.5594778	0.1108354	0.4555420	0.6412824	0.2713150	0.4218491	0.3528827	0.2958265	0.4767152	0.5470156	0.0413327	0.3194798	0.5408398	0.1781408	0.0573756	0.7406794	0.4745743	0.6912678	0.6521740	0.7381515	0.4180942	0.2863301	0.6472268	0.7679652	0.2870165	0.0238514	0.7326305	0.4586035
600	0.0397935	0.0298055	0.6390101	0.0750796	0.5420651	0.7526185	0.3823684	0.3678442	0.4703816	0.3651736	0.4142342	0.4385115	0.0504389	0.1119072	0.7439373	0.2465261	0.0575162	0.6661942	0.4979917	0.6112958	0.4248062	0.8239181	0.4585247	0.3553834	0.6487925	0.7166127	0.3810849	0.0079492	0.6487681	0.5525718
650	0.0212167	0.0393682	0.5800673	0.0483537	0.7476617	0.6143528	0.4962331	0.2889515	0.5802740	0.2740896	0.2770188	0.4555771	0.0641711	0.0800378	0.7018482	0.2227846	0.0678171	0.7273256	0.5451644	0.6763379	0.5133465	0.7998748	0.4542772	0.3210171	0.7488379	0.6722011	0.3439581	0.0141008	0.7645072	0.3929460
700	0.0354342	0.1020319	0.5812360	0.0408127	0.6323486	0.5325195	0.2166924	0.2557129	0.6595440	0.3850815	0.3023320	0.4273586	0.1141961	0.1517101	0.6852088	0.4911308	0.0561640	0.5488496	0.3459061	0.5767101	0.4419603	0.6527218	0.5540914	0.2599063	0.7273178	0.7851468	0.3439520	0.0096086	0.8012582	0.3958852
750	0.0269412	0.0414357	0.6851754	0.0891343	0.6489002	0.7569848	0.1331736	0.1878796	0.5779448	0.2441376	0.3759137	0.4858675	0.0498712	0.0564393	0.5805204	0.2765226	0.0461384	0.5187064	0.4642100	0.6291889	0.4716969	0.5843447	0.4887499	0.2102473	0.8106384	0.6952782	0.4205266	0.0066036	0.7423519	0.3222455
800	0.0377642	0.0598997	0.5748628	0.0732863	0.6383905	0.5528720	0.0913723	0.2963250	0.4012997	0.3081473	0.5526713	0.4962627	0.0183819	0.1025189	0.7043857	0.2275449	0.0451008	0.5749641	0.6286911	0.5929901	0.4633717	0.6720391	0.5259944	0.2037514	0.9205525	0.6520957	0.4013934	0.0054910	0.8637043	0.3559975
850	0.0537527	0.0366112	0.5851218	0.0866860	0.6174415	0.8116883	0.1798386	0.2094464	0.3846149	0.3590781	0.4605951	0.3707153	0.0120334	0.1323031	0.6907558	0.1918981	0.0583720	0.6327313	0.4974825	0.5548956	0.5476332	0.6675515	0.5229593	0.2070954	0.6163367	0.6305039	0.3520618	0.0135228	0.6456106	0.3936946
900	0.0399470	0.0761277	0.6943215	0.0570610	0.6319259	0.8450960	0.1212495	0.2232541	0.3287422	0.3137949	0.3916965	0.3469653	0.0323038	0.0521004	0.5772689	0.2006237	0.1196006	0.6099416	0.4896197	0.5620117	0.5919570	0.7953885	0.5422566	0.2354680	0.7967501	0.6956879	0.4212916	0.0145583	0.7138835	0.2874726
950	0.0399544	0.0741679	0.6364565	0.0317774	0.6414557	0.6055034	0.4317912	0.1051612	0.4427466	0.3505293	0.3799159	0.4080903	0.0631575	0.0523019	0.6947550	0.2471873	0.0709396	0.5627448	0.5188193	0.6705355	0.4946396	0.6892763	0.5738287	0.2290651	0.6364105	0.6706381	0.4868562	0.0346489	0.6428970	0.3227165
1000	0.0196828	0.0469636	0.5798818	0.0606536	0.5503339	0.5967382	0.4811886	0.1672411	0.4277558	0.3778746	0.3310899	0.3153418	0.0565171	0.0953167	0.6454312	0.2103185	0.0493774	0.6092050	0.5231497	0.7063741	0.4211847	0.6968107	0.6317343	0.2141864	0.7838681	0.7620686	0.4454086	0.0046629	0.8225663	0.2809182

0	0.0470883	0.0274318	0.6616677	0.0286375	0.6334170	0.7616346	0.3587055	0.1750525	0.3891447	0.3380136	0.3856991	0.3899455	0.0939630	0.0667551	0.5780027	0.3089478	0.0748454	0.7322449	0.4712931	0.5696521	0.4229669	0.6644714	0.4260386	0.1552873	0.7184367	0.6945664	0.3617870	0.0054097	0.6442911	0.2469329
50	0.0297191	0.0252285	0.7064999	0.0427261	0.6144217	0.3308217	0.3957323	0.2057084	0.6216313	0.3895091	0.3199169	0.3818632	0.1551556	0.4210764	0.6075649	0.2165359	0.0540279	0.6026114	0.5015598	0.5384943	0.3905192	0.7264025	0.6834934	0.2895300	0.7067996	0.6670923	0.2035227	0.0032460	0.7141743	0.2861810
100	0.0241474	0.0426398	0.5719325	0.0508441	0.8449398	0.1805547	0.4443496	0.2380119	0.6176228	0.3729103	0.2710419	0.3365095	0.1674672	0.4904515	0.7401648	0.1080278	0.0905001	0.6367187	0.4719666	0.6448229	0.3297425	0.6893870	0.4720808	0.2760200	0.7248951	0.6470153	0.2568608	0.0077993	0.8411065	0.2713236
150	0.0162665	0.0290653	0.6376995	0.0861769	0.6947641	0.2123717	0.5793828	0.3010420	0.6554938	0.3894299	0.2245890	0.2899526	0.1392808	0.6893282	0.5980151	0.0988133	0.1467456	0.5747990	0.5669572	0.6780544	0.3057854	0.7436212	0.5869249	0.3175881	0.6491192	0.7090182	0.2554397	0.0084586	0.6828700	0.3083480
