"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.5830084	0.0350984	0.1034782	0.0355294	0.1463726	0.6003426	0.6126663	0.0176882	0.3317264	0.3075645	0.7740440	0.1512637	0.6433610	0.0411786	0.7701801	0.2389657	0.0832352	0.4533174	0.4423805	0.7738378	0.0687058	0.3036851	0.6621949	0.4749260	0.0194866	0.0005502	0.0289597	0.7646512	0.6310890	0.6432050	0.4361174	0.7015919	0.0024013	0.6495209	0.3495904	0.7236774	0.6166496	0.4870347	0.3405620	0.3425338	0.1556083	0.0595971	0.3466960	0.6650491	0.5013249	0.0626618	0.4497209	0.6852639	0.4246996	0.7010549	0.1860047	0.7999178	0.0263536	0.3573227	0.8001343	0.2811620	0.2462464	0.4455849	0.5409375	0.5810160	0.3874880	0.7309595	0.3522213	0.2662604	0.6484318	0.5778082	0.1548780	0.2109200	0.6985218	0.2387911	0.1180691	0.1201400	0.0834278	0.4648519	0.3202460	0.2163477	0.0000260	0.8329696	0.7492465	0.0270957	0.3362268	0.2507395	0.4542132	0.0640999	0.4283441	0.6223542	0.3000995	0.3601949	0.3127337	0.6198759	0.3151262	0.1863596	0.4035350	0.7146238	0.6852447	0.6632423	0.3006920	0.6360873	0.8444356	0.3225543
500	0.4437487	0.0807162	0.2511989	0.0541296	0.1487684	0.7104763	0.4887427	0.0341622	0.3287157	0.3123926	0.5786293	0.1092579	0.5005592	0.0167413	0.6718547	0.2346613	0.0536222	0.5031392	0.5480931	0.7594482	0.1364075	0.3233522	0.7019733	0.4369997	0.0205735	0.0057969	0.0154985	0.7849545	0.6545039	0.7449237	0.4958222	0.6829814	0.0021862	0.6970531	0.2774328	0.7672584	0.6962623	0.5320014	0.3805134	0.3724468	0.2159229	0.0350408	0.2530478	0.6769392	0.4104915	0.0712913	0.3823207	0.5943605	0.3659942	0.6179054	0.2408534	0.7549431	0.0284660	0.3313429	0.6359015	0.2320235	0.2186370	0.4006463	0.4685362	0.6343480	0.4323379	0.6669469	0.3315464	0.3243522	0.6488773	0.8556353	0.1463685	0.1891669	0.6859147	0.1698268	0.1374830	0.0511368	0.0589655	0.3178180	0.3480774	0.2353991	0.0001501	0.5622398	0.6788170	0.0411532	0.3811104	0.3092788	0.4704026	0.0227008	0.4409494	0.5642218	0.1848281	0.3109283	0.3542878	0.6578668	0.3720564	0.2014042	0.5526273	0.8019025	0.7084360	0.8838548	0.2681096	0.5932449	0.6065875	0.3796929
550	0.6503125	0.1291692	0.5182428	0.2395529	0.3372133	0.6502800	0.4829497	0.0464781	0.4249310	0.3352970	0.5740541	0.5374813	0.5851137	0.4142285	0.9166586	0.2821281	0.2622354	0.3665735	0.3328676	0.7383692	0.1290506	0.0812322	0.7623466	0.4011356	0.0146164	0.0165911	0.0909488	0.6536841	0.5425895	0.9705152	0.4462805	0.7342196	0.0676244	0.7608864	0.3453967	0.3540797	0.4163176	0.5218623	0.4083237	0.3817794	0.0609391	0.1996635	0.2786849	0.5647130	0.4196935	0.0498967	0.4764585	0.7394291	0.2746607	0.5569210	0.1966640	0.6423943	0.0766866	0.5065418	0.6876659	0.1577299	0.2508583	0.5369977	0.5500701	0.5987794	0.4689422	0.8078442	0.5039122	0.2558064	0.3028691	0.5858609	0.1309499	0.2043498	0.7143374	0.1242288	0.1317738	0.0890122	0.0410287	0.3284446	0.3093866	0.0918263	0.0000000	0.4559092	0.6780695	0.0952253	0.3376723	0.2874087	0.5138270	0.0362586	0.3790058	0.7237901	0.2262263	0.4499071	0.2966970	0.6659187	0.3607590	0.1897967	0.3709852	0.6766866	0.6464828	0.8175588	0.2687239	0.6576653	0.6266318	0.6092413
600	0.7886556	0.0872311	0.4745255	0.4242323	0.5642016	0.5308800	0.4356641	0.1755084	0.6093884	0.4740311	0.4550004	0.6049759	0.5863151	0.3704226	0.7433349	0.1605474	0.4473515	0.4055219	0.2139022	0.7714490	0.2397189	0.0176878	0.7124595	0.4391667	0.0263395	0.0360363	0.0929542	0.7162170	0.5640763	0.6204315	0.5102954	0.5340755	0.0911230	0.7242590	0.5746009	0.3539939	0.5387594	0.6033336	0.5299210	0.3777323	0.0283513	0.2708437	0.2224113	0.6984605	0.5529257	0.0304468	0.2530338	0.5505930	0.2717816	0.4323461	0.2463187	0.6158079	0.0969684	0.4961067	0.5981922	0.1727612	0.3919483	0.5860825	0.6649802	0.5825611	0.4232991	0.6809302	0.3562662	0.2357365	0.2983841	0.5603528	0.1428348	0.1967517	0.7458273	0.1480167	0.1510294	0.0356283	0.0966432	0.4175092	0.3414437	0.0939683	0.0011386	0.4774738	0.6513956	0.0886820	0.3941326	0.2432925	0.5167710	0.1049824	0.2842044	0.6318000	0.3421733	0.4814992	0.5779333	0.7291888	0.3574758	0.2866419	0.4185388	0.6487435	0.7476659	0.7356092	0.2235943	0.7651537	0.7377881	0.6385037
650	0.5752614	0.1225173	0.4516567	0.5301321	0.5133485	0.4466753	0.4141170	0.1325165	0.5695297	0.3088420	0.4509742	0.6075335	0.6877158	0.3815014	0.7013116	0.1592715	0.4843070	0.5006089	0.1683712	0.8278059	0.4835145	0.0212303	0.5773290	0.4036927	0.0224909	0.0235249	0.1350707	0.5976661	0.5984218	0.7019725	0.4071444	0.6266098	0.1251531	0.7168701	0.6423310	0.3200863	0.4934486	0.4460802	0.4769625	0.3875419	0.0364843	0.3243727	0.1718988	0.6189882	0.6986943	0.0072193	0.2096582	0.5116302	0.2864065	0.3240335	0.3231405	0.6945639	0.1460845	0.6523969	0.5951991	0.0812850	0.4950466	0.6204293	0.6205527	0.5306727	0.5930755	0.7550012	0.3488502	0.2667816	0.2794915	0.6746046	0.1282767	0.1848103	0.6594117	0.2058899	0.1664477	0.0820473	0.1725357	0.3820930	0.3538788	0.1906999	0.0000000	0.3945457	0.5960970	0.1308681	0.3996661	0.2341127	0.6245436	0.1059980	0.2323104	0.8057593	0.2132839	0.5730813	0.4783156	0.8425635	0.3907209	0.3030065	0.4721093	0.7324749	0.6315574	0.7630662	0.2407547	0.7077792	0.5854335	0.7804751
700	0.8028303	0.1011003	0.4221966	0.6646251	0.3920952	0.4296695	0.4767516	0.0878747	0.6252420	0.2511726	0.4968725	0.6677279	0.4896743	0.2557835	0.6881952	0.1771868	0.4406826	0.5171751	0.1351458	0.6969074	0.3255181	0.0280907	0.6681437	0.5270831	0.0239388	0.0429132	0.1979534	0.7922200	0.4852261	0.6081034	0.4156285	0.7531753	0.1702915	0.7255929	0.6900926	0.3208845	0.4885176	0.4663079	0.4791406	0.3816660	0.0266145	0.3729557	0.1495347	0.7321221	0.6849807	0.0119077	0.2023730	0.5259282	0.3651964	0.3458539	0.3006588	0.6485829	0.0894402	0.5792842	0.5713994	0.0722257	0.4254953	0.6462378	0.6587119	0.5731265	0.5301556	0.7697502	0.3373016	0.1517140	0.2715653	0.4761387	0.1810103	0.1742691	0.6439413	0.1675348	0.1602295	0.0976111	0.1400055	0.4074509	0.2932899	0.1617220	0.0019619	0.4031585	0.5216828	0.1423361	0.4048311	0.2148893	0.4829648	0.1597941	0.3134279	0.7057165	0.2256543	0.5800969	0.5079669	0.7310504	0.3683496	0.3430129	0.4341919	0.6033325	0.6391380	0.7737399	0.2084322	0.6925017	0.6880544	0.8112960
750	0.6795247	0.0680333	0.6113792	0.5915941	0.3376243	0.4280227	0.4215430	0.0685431	0.6198133	0.1916304	0.6941376	0.5005826	0.4819468	0.2170005	0.5355006	0.1498392	0.3918612	0.4721814	0.1734297	0.7042194	0.3021056	0.0218851	0.6470041	0.3822717	0.0060531	0.0691546	0.1561045	0.6272991	0.4966146	0.6869986	0.4123127	0.7559228	0.1185141	0.6563288	0.6416748	0.3159568	0.3960865	0.4655844	0.5051636	0.2375694	0.0311411	0.3564291	0.1845431	0.6244642	0.7393684	0.0059776	0.1831287	0.6529824	0.3913458	0.5251528	0.2662862	0.7101606	0.1674358	0.4628794	0.6480630	0.1129702	0.4686510	0.4768825	0.6561137	0.5747861	0.5979825	0.7191994	0.3698566	0.1831999	0.3497399	0.5458513	0.2397285	0.1276677	0.6758368	0.1403596	0.1953365	0.2440505	0.0985584	0.4031694	0.3609314	0.1208202	0.0014102	0.4692455	0.5273643	0.1657027	0.3237632	0.1754561	0.5034148	0.1252869	0.3777776	0.6662927	0.2490705	0.5254140	0.4764751	0.5698147	0.3501869	0.2980127	0.4080146	0.7919767	0.6411247	0.7576664	0.2738659	0.7233941	0.7366378	0.7515505
800	0.6167578	0.0967116	0.4257740	0.4927586	0.2813565	0.5487260	0.5556676	0.0456428	0.6745535	0.1673696	0.6150375	0.4151132	0.5000529	0.2810268	0.7472373	0.2122712	0.4186974	0.4877924	0.2505114	0.6386867	0.2725721	0.0406628	0.6277896	0.3933568	0.0225410	0.0673934	0.1596358	0.8219497	0.4282843	0.6704466	0.5047061	0.7954388	0.0911109	0.7639851	0.5791136	0.3428548	0.4789972	0.4525055	0.4550861	0.3910979	0.0170295	0.3046425	0.2792785	0.5789856	0.7518985	0.0054778	0.1356341	0.5110049	0.3909770	0.5114920	0.2594799	0.7004043	0.1012922	0.4827850	0.6338705	0.0951622	0.4955293	0.5806566	0.7478991	0.5570396	0.6228699	0.6573257	0.3203815	0.1580888	0.2975484	0.6076736	0.2702316	0.1908990	0.6985908	0.1543265	0.1617469	0.1594789	0.1447017	0.3058630	0.3411966	0.0942703	0.0006434	0.5010488	0.4776715	0.1777915	0.3311153	0.1895207	0.4427161	0.1392375	0.3179508	0.8183626	0.2126645	0.5297724	0.4798717	0.6835701	0.4243594	0.4241853	0.3961842	0.7022232	0.5922109	0.5801260	0.2409950	0.8471391	0.8752084	0.6978726
850	0.8333331	0.0474356	0.4747320	0.4040440	0.2292581	0.5044090	0.4700932	0.0483267	0.6617460	0.2192632	0.5938863	0.5598417	0.5118091	0.3887659	0.6885532	0.1738668	0.3485265	0.5757720	0.2101893	0.6961536	0.2958248	0.0228963	0.5897125	0.3509173	0.0182492	0.0640336	0.1656706	0.6408831	0.5256253	0.8530940	0.5179371	0.7331353	0.0802453	0.6142539	0.5124335	0.2876410	0.4027288	0.5378115	0.5183929	0.3253351	0.0301846	0.3193873	0.2018784	0.6744897	0.6650254	0.0018428	0.1906332	0.6376543	0.5447804	0.5208947	0.2341902	0.6047379	0.1068769	0.7085999	0.5722723	0.0949218	0.4512877	0.6019439	0.7402169	0.5586415	0.5593538	0.6373428	0.3423402	0.2541279	0.2709805	0.5722966	0.2769399	0.1927007	0.6181165	0.1910869	0.2043971	0.1464718	0.1076611	0.3690584	0.3179452	0.1184472	0.0003218	0.5722706	0.5527478	0.2334912	0.3203860	0.1927312	0.5392498	0.0937632	0.2633396	0.8393208	0.2950092	0.5316638	0.4665367	0.7319661	0.2974601	0.3339730	0.4921281	0.8070711	0.6617321	0.5988581	0.2236171	0.6905887	0.6775511	0.6886097
900	0.5761442	0.0373310	0.4445908	0.5564918	0.3267925	0.3808642	0.4436622	0.1098593	0.6173703	0.1779086	0.6463035	0.6381992	0.4678657	0.3399265	0.6783924	0.1524194	0.3712150	0.4040525	0.2305325	0.7240006	0.2520889	0.0236319	0.7384028	0.4084606	0.0072983	0.0637039	0.1841616	0.6370530	0.5987036	0.7806407	0.4455679	0.7446085	0.0701340	0.6448137	0.4523380	0.3447364	0.4457793	0.4540763	0.5021667	0.3217089	0.0229859	0.2810042	0.1753056	0.6357780	0.6894173	0.0062253	0.1209062	0.4991309	0.3808044	0.5546039	0.2520657	0.7646728	0.1149795	0.5227198	0.5546510	0.1423230	0.4806367	0.6225003	0.7323999	0.4808987	0.5490254	0.6773381	0.3250724	0.2660536	0.2252401	0.6044027	0.2407238	0.1930941	0.5620761	0.2641101	0.1294014	0.1338606	0.0977818	0.4583880	0.4229240	0.1189183	0.0003148	0.4207027	0.6383210	0.2772713	0.3332582	0.2458429	0.5549645	0.0924231	0.3982671	0.7042638	0.2228711	0.5197931	0.4828799	0.6541143	0.4886588	0.3825481	0.5172576	0.7741972	0.7576586	0.8417623	0.2955453	0.6036742	0.7330333	0.8117824
950	0.6454704	0.0418546	0.4614029	0.5109957	0.2975122	0.5638677	0.5119919	0.1147362	0.6163898	0.2270824	0.6376491	0.6400789	0.6124325	0.2760618	0.6464933	0.1378365	0.3818394	0.3658537	0.2214003	0.8303479	0.2000346	0.0298555	0.6968958	0.4666707	0.0125832	0.0479966	0.1454630	0.7175962	0.5918594	0.7207762	0.5498442	0.7595997	0.0965085	0.6646218	0.5068884	0.2333874	0.4189261	0.4788675	0.5039562	0.3195382	0.0139805	0.2618985	0.2660646	0.7685115	0.7800267	0.0073007	0.1541854	0.6067727	0.3694157	0.4228292	0.2070353	0.6834328	0.0626208	0.5978633	0.6343943	0.1312582	0.3755321	0.7118249	0.6018501	0.5925892	0.6026883	0.7210850	0.3202269	0.1684558	0.2330912	0.4969766	0.3777301	0.2143082	0.7750758	0.2121119	0.1974661	0.1751843	0.1831560	0.4415519	0.3647329	0.0967272	0.0096100	0.5326482	0.4533002	0.2480636	0.3049111	0.2939853	0.4763580	0.1774055	0.3444828	0.7003483	0.1811131	0.5516535	0.4417012	0.5985278	0.4362746	0.3128523	0.4564401	0.8141426	0.6736605	0.6779093	0.2731266	0.9123453	0.7110027	0.7144073
1000	0.8872636	0.0347551	0.4733713	0.4138790	0.2218528	0.4993295	0.4746323	0.0391549	0.7041017	0.1556708	0.6076504	0.5677743	0.6213224	0.3623653	0.8054288	0.3211323	0.2872862	0.3957630	0.2491491	0.7954487	0.2493655	0.0345295	0.7082525	0.3640576	0.0126134	0.0476007	0.1719683	0.6371232	0.5598673	0.6554031	0.4704337	0.7203883	0.0681772	0.6072132	0.6621444	0.3365663	0.4801926	0.5106966	0.5235831	0.3388041	0.0282792	0.3075478	0.3347271	0.7081859	0.6012150	0.0140540	0.1127680	0.4773889	0.4290343	0.5432079	0.2238659	0.6227756	0.1074702	0.4940459	0.5553016	0.1395666	0.4434911	0.5576199	0.6742272	0.6333281	0.6627387	0.6266366	0.3987312	0.2078205	0.3129865	0.5987898	0.3204572	0.2540170	0.7610031	0.2766015	0.1513244	0.1580967	0.2024751	0.4863059	0.4243380	0.1357178	0.0088521	0.5030512	0.4466629	0.3295196	0.4083429	0.2444453	0.5533072	0.1289081	0.3904820	0.7508626	0.1947800	0.6070815	0.4186796	0.6461584	0.4205027	0.4460309	0.5561255	0.7894697	0.6246092	0.6878398	0.2826852	0.6709070	0.7093262	0.6491917

0	0.7525341	0.1019616	0.5066965	0.4879575	0.2607657	0.4663559	0.4794901	0.0898711	0.6100591	0.3302507	0.6088792	0.5805773	0.5652993	0.4692866	0.6604555	0.2264599	0.3910375	0.4646184	0.2253366	0.8165946	0.1808775	0.0305060	0.5969782	0.4201286	0.0177729	0.0421159	0.1823594	0.7603112	0.5818594	0.7990380	0.4940085	0.6316233	0.0597068	0.6465132	0.6145791	0.3600578	0.5907022	0.4611996	0.4601524	0.2868868	0.0410728	0.3450394	0.2849179	0.7811426	0.6414940	0.0021125	0.1663241	0.5254258	0.5108103	0.4535590	0.2582371	0.7706427	0.0510319	0.4004884	0.5335304	0.1279089	0.4823898	0.5227272	0.7467673	0.6462151	0.5625226	0.7749326	0.4685690	0.2492009	0.2609367	0.5990136	0.1770813	0.2996941	0.7618870	0.2303934	0.1360475	0.1130210	0.0927552	0.4127076	0.3827650	0.0841563	0.0054111	0.4518405	0.5578209	0.1707164	0.2632329	0.2373737	0.6005553	0.2096135	0.3352961	0.7072405	0.1967764	0.5320886	0.5253848	0.5229597	0.4366503	0.3884934	0.5232592	0.6352625	0.7428708	0.6563823	0.3450681	0.8235757	0.8714566	0.8343991
50	0.6739252	0.0767070	0.4696611	0.6000779	0.3751555	0.4795409	0.5286450	0.0983911	0.7115246	0.2465838	0.4306553	0.5757886	0.5597958	0.3283935	0.7351018	0.1729640	0.4426600	0.6835242	0.1701177	0.7438137	0.1835374	0.1962867	0.2773488	0.3750480	0.0300093	0.0360961	0.1776357	0.6882783	0.6400939	0.7691547	0.2751830	0.8203510	0.1415767	0.3838482	0.6267741	0.3594963	0.5128837	0.6401782	0.5346670	0.2549777	0.3214458	0.1842965	0.3303794	0.6398155	0.6242491	0.0089587	0.0905471	0.4577435	0.3538351	0.4735834	0.2652545	0.6218084	0.2163858	0.4953185	0.5603990	0.1870989	0.4398721	0.5617787	0.6979675	0.5914741	0.6778432	0.6919488	0.4500649	0.2290850	0.2149881	0.5645205	0.3277131	0.2347730	0.6543633	0.1619380	0.0929110	0.1350942	0.1319140	0.3440061	0.1905339	0.5849596	0.0415301	0.4723335	0.3032500	0.2534425	0.2836243	0.2674985	0.6687996	0.4597116	0.3833492	0.6819920	0.0811227	0.7336390	0.4920872	0.3932759	0.1834084	0.7020295	0.5351870	0.7121653	0.7657421	0.6703577	0.4179257	0.8137773	0.6630551	0.7583514
100	0.5266092	0.1158798	0.5143235	0.5857353	0.4238183	0.4433775	0.5550475	0.0932303	0.5348599	0.1989891	0.4141567	0.5195130	0.6099615	0.3175896	0.7359384	0.2134913	0.4381685	0.6302872	0.2401680	0.5960621	0.2516114	0.2945146	0.1378690	0.3311651	0.0143151	0.0306789	0.1492109	0.7613547	0.6960099	0.7130138	0.1500123	0.8451996	0.0988098	0.2838442	0.5919523	0.1419875	0.5195601	0.6737105	0.4757578	0.2749775	0.2970161	0.1166645	0.2793681	0.7571956	0.7714848	0.0118942	0.1914450	0.4870825	0.3941230	0.3852623	0.3096557	0.5614819	0.2007172	0.6627637	0.4462450	0.1360857	0.4619474	0.6047551	0.6375810	0.5839201	0.5735106	0.6605834	0.3660244	0.2798654	0.3047928	0.5146537	0.3250340	0.2232385	0.8014935	0.1581547	0.0724444	0.1190666	0.0955287	0.4131478	0.1567094	0.5696135	0.0622683	0.4527570	0.4833781	0.2404163	0.2643927	0.2296061	0.6320338	0.4426421	0.3600191	0.8369833	0.0508993	0.6710009	0.3164306	0.4225640	0.1632670	0.6843059	0.4813295	0.7245629	0.6964773	0.7172619	0.5498378	0.7628366	0.7353456	0.6904219
150	0.7250188	0.1156162	0.5534784	0.7229157	0.2389103	0.3119000	0.7615395	0.0593473	0.6321420	0.1752509	0.3536067	0.5826222	0.5799578	0.3686617	0.6941082	0.1942643	0.3389668	0.6756343	0.1495123	0.8140731	0.2590736	0.3011981	0.1640582	0.2807405	0.0185120	0.0170567	0.1381642	0.7131534	0.7170416	0.8331606	0.1228203	0.7507951	0.0978810	0.2201204	0.4978450	0.0937842	0.4366829	0.5809836	0.4145374	0.2745830	0.4141233	0.1158529	0.3023221	0.7282765	0.6220592	0.0011314	0.2300482	0.5859220	0.4076547	0.4371392	0.2768930	0.5669252	0.3091070	0.5329703	0.4097129	0.1649822	0.4012673	0.5899851	0.6329591	0.5455686	0.5324989	0.6596029	0.4076753	0.2658061	0.2197562	0.5409813	0.2619536	0.2962903	0.5329650	0.1474171	0.1066000	0.0649421	0.0721905	0.3956578	0.1354251	0.7001380	0.0485546	0.4736005	0.3117614	0.2596526	0.1997986	0.1667879	0.6329855	0.4727932	0.3110326	0.7922069	0.0460643	0.6120953	0.2570228	0.3449899	0.1308726	0.6190936	0.5853988	0.7282487	0.6889163	0.6973113	0.3735778	0.8616932	0.7706058	0.8477167
200	0.7503573	0.0610208	0.4160827	0.8204661	0.2726850	0.4003782	0.6027422	0.0600655	0.6312443	0.1963684	0.4260468	0.5560124	0.4014908	0.2420677	0.6087584	0.2237819	0.4372436	0.5311442	0.1567581	0.7364163	0.2757037	0.2651850	0.1933373	0.2355763	0.0225354	0.0125831	0.1047394	0.7308877	0.7209232	0.6252592	0.1039220	0.6759302	0.0595976	0.2663177	0.4249532	0.0258959	0.5388658	0.5523106	0.6510327	0.3759646	0.4745027	0.0734626	0.2566454	0.6246935	0.7730332	0.0000695	0.1790559	0.5890806	0.4486159	0.5243765	0.2869412	0.6383496	0.2381867	0.4503292	0.3137203	0.1268357	0.3747323	0.6357474	0.7464915	0.6556194	0.6515987	0.6290744	0.3277598	0.2714865	0.2885730	0.5854549	0.1290701	0.1745674	0.5869680	0.1289181	0.0648429	0.0795924	0.0492861	0.3415975	0.0812409	0.7893234	0.0477570	0.5667211	0.4002500	0.2554851	0.2696587	0.2992159	0.6288160	0.5016731	0.3183373	0.6684521	0.0587388	0.7726114	0.2703322	0.3763935	0.1409011	0.8097640	0.5474456	0.6773353	0.6627661	0.7307613	0.4543908	0.7758878	0.7413523	0.6795393
250	0.7902400	0.0216995	0.4934530	0.6194786	0.3610874	0.2696567	0.7033889	0.0568046	0.4892050	0.2074629	0.6108998	0.4354096	0.4810328	0.1962542	0.6583086	0.1908171	0.2839054	0.6411042	0.2177560	0.7764396	0.1909665	0.2623388	0.0992424	0.2212173	0.0317299	0.0154900	0.0995039	0.5506070	0.7407522	0.7926564	0.1809941	0.6324269	0.0578289	0.1654246	0.4079100	0.0405202	0.4521023	0.5322743	0.4870902	0.3092161	0.3251007	0.0997714	0.3396346	0.6311485	0.7600035	0.0002236	0.1955093	0.5135606	0.4398944	0.5164132	0.3153482	0.6104259	0.2155796	0.4915445	0.4194880	0.1492073	0.3741362	0.5395183	0.7474887	0.6408665	0.5415659	0.4865066	0.3733179	0.2949511	0.3466511	0.6540925	0.1200725	0.2540461	0.8103992	0.1682601	0.1058105	0.0828727	0.0477825	0.2991874	0.0509232	0.6563892	0.0543039	0.5258270	0.3423889	0.3481938	0.2761816	0.2565424	0.5273971	0.5274997	0.3144023	0.6233275	0.0379508	0.6834837	0.1588259	0.3147310	0.2246775	0.6411036	0.5654149	0.7611235	0.6394171	0.8090125	0.5301945	0.8706475	0.6659151	0.6542043
300	0.7035153	0.0642951	0.5681363	0.5381763	0.2443182	0.3240590	0.5946288	0.0473908	0.5733702	0.1476141	0.4863809	0.6202278	0.6042942	0.3162123	0.7438165	0.2477344	0.2889704	0.6963002	0.3327830	0.7125079	0.1762649	0.2854667	0.1202278	0.1900511	0.0346194	0.0074228	0.0903057	0.6939169	0.5779709	0.6035591	0.2386321	0.6394189	0.0931272	0.2350351	0.3574447	0.0446288	0.4296055	0.6259795	0.4214380	0.3188264	0.4144682	0.0614036	0.3894334	0.7379151	0.6183117	0.0002712	0.1642069	0.5254850	0.4766869	0.5614255	0.3186692	0.4956112	0.2339772	0.5430151	0.3783340	0.1258628	0.3755177	0.3998914	0.6393166	0.5089474	0.5956374	0.4910003	0.4056981	0.2087666	0.2847603	0.5546224	0.1523062	0.2341043	0.7431654	0.2749233	0.0477820	0.0431301	0.0523794	0.3970255	0.0926040	0.5701301	0.0648558	0.5506752	0.3399707	0.3491448	0.1811438	0.3535966	0.6972901	0.5094840	0.2537385	0.7329908	0.0586597	0.6946251	0.1696982	0.2382457	0.2321837	0.7007313	0.5421027	0.6444378	0.7028653	0.6603271	0.4049996	0.6202199	0.6891706	0.6477751
350	0.6561686	0.0444009	0.5204755	0.6651411	0.1874658	0.2914269	0.7156580	0.0346037	0.5082076	0.1190795	0.4720704	0.5316360	0.5202070	0.2471774	0.6522910	0.3171166	0.3220676	0.8321481	0.2532760	0.6628808	0.2396895	0.2531947	0.1327194	0.1274838	0.0225242	0.0150299	0.0791978	0.7703298	0.6105941	0.5704110	0.1211038	0.7734489	0.1187524	0.2180772	0.2682846	0.0074804	0.4291525	0.4544858	0.4192479	0.3026685	0.3898430	0.0295992	0.3507861	0.6861541	0.8034149	0.0016506	0.0980821	0.5614570	0.4970964	0.4898437	0.3166562	0.5721320	0.2437719	0.3110970	0.4017307	0.0769090	0.3882134	0.5720947	0.6192587	0.5666909	0.4784679	0.2904079	0.3814332	0.2668251	0.2536085	0.5794966	0.1321704	0.2511976	0.7705610	0.4476650	0.0499728	0.0644163	0.0526651	0.2923442	0.0910748	0.7343891	0.0454692	0.4677881	0.3242256	0.3496930	0.2325927	0.3230165	0.6753263	0.4564556	0.2563926	0.8240151	0.0619893	0.6503309	0.1383177	0.4314781	0.3007989	0.6189392	0.5666080	0.6729183	0.6612004	0.6286591	0.4525572	0.8278742	0.6281038	0.7740438
400	0.6426306	0.0686068	0.4433491	0.4960636	0.2047552	0.2255107	0.7648588	0.0368012	0.4716874	0.1762262	0.4258557	0.6535814	0.5371215	0.5385765	0.6474427	0.3751047	0.2529900	0.6350604	0.3175753	0.7477634	0.0996281	0.3170332	0.0946135	0.1864341	0.0210012	0.0235493	0.1142084	0.7020256	0.7630718	0.7445138	0.1431848	0.7786178	0.1345079	0.2548916	0.3373064	0.0278682	0.4585593	0.5421506	0.4715071	0.4075022	0.3237082	0.0348614	0.3555444	0.6924042	0.7948599	0.0012001	0.1341705	0.4950885	0.5187153	0.5631175	0.2263906	0.5233240	0.2018445	0.3007681	0.3725399	0.1501981	0.3055349	0.5016941	0.7432436	0.6882143	0.4573695	0.2731319	0.3284520	0.3640396	0.2260497	0.6030194	0.1097881	0.1928476	0.7303574	0.6049007	0.0569933	0.0883543	0.0852462	0.4209093	0.0691343	0.5980265	0.0675146	0.5536811	0.3116874	0.3191932	0.2624033	0.3065867	0.6065909	0.5407420	0.3539723	0.6160026	0.0538652	0.6681690	0.1380497	0.2498677	0.2273998	0.7024071	0.5772567	0.7003325	0.7489499	0.7935174	0.3480347	0.7478436	0.8028048	0.6445938
450	0.7731084	0.0693500	0.5560246	0.5287279	0.3222419	0.2132944	0.5537963	0.0885096	0.4921839	0.1634326	0.5093071	0.7140251	0.6419126	0.3146754	0.7410646	0.3279401	0.3608749	0.4806068	0.2216852	0.6909365	0.1845833	0.3184089	0.0631457	0.1551712	0.0335110	0.0195133	0.0997783	0.7202776	0.6420816	0.6731966	0.0970771	0.6151824	0.0597655	0.2188304	0.4546304	0.0228030	0.4474606	0.4945878	0.4436547	0.3242949	0.3926306	0.0447237	0.3721529	0.6324675	0.7090149	0.0002512	0.1001854	0.4965436	0.3976887	0.5014240	0.2541756	0.5098240	0.1612103	0.3856320	0.3812153	0.1075548	0.4230785	0.5676361	0.6860479	0.6082695	0.5374945	0.2643908	0.3231911	0.3135669	0.2521913	0.7241906	0.1391094	0.2123683	0.6404999	0.4989553	0.0297954	0.1043521	0.0842778	0.4300570	0.1451098	0.6410788	0.0386137	0.6483475	0.3503267	0.4104398	0.2948871	0.3202792	0.7487778	0.6298592	0.3149236	0.7267762	0.0897406	0.7324599	0.0931287	0.2503550	0.3001361	0.6311510	0.5769777	0.6902758	0.7417542	0.7393558	0.3352418	0.6732317	0.5561410	0.7042229
