"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
250	0.6082655	0.0740939	0.0400862	0.5028049	0.3319387	0.4357487	0.4799777	0.0660830	0.3522997	0.2709258	0.0022489	0.7571452	0.6195795	0.4153613	0.6936428	0.1689519	0.3573569	0.6240249	0.1566638	0.6283854	0.0752378	0.0143967	0.5935196	0.2632960	0.0320459	0.0161013	0.1504361	0.3029391	0.2808614	0.5696236	0.4282586	0.2446590	0.0982904	0.3722233	0.4360224	0.3913951	0.3468770	0.5053583	0.4037086	0.3009293	0.5473093	0.2465569	0.1789610	0.5681432	0.5360896	0.0147205	0.2998921	0.5059530	0.2663521	0.4695894	0.1767450	0.5966266	0.0495120	0.4430069	0.4556666	0.0788661	0.2821921	0.4568099	0.5779195	0.4359627	0.3949552	0.5828618	0.3511893	0.3564033	0.1636839	0.4902837	0.4408890	0.1922192	0.6643269	0.0989073	0.3178790	0.3282698	0.4548280	0.4376762	0.0561394	0.6896466	0.0012081	0.3603137	0.3117356	0.0727324	0.2105755	0.6354488	0.3691810	0.0287155	0.3673533	0.6421663	0.3268603	0.3997118	0.2965858	0.6606045	0.2007605	0.5373715	0.3549044	0.4350108	0.7683699	0.6754162	0.2533846	0.1800188	0.6617279	0.4477578
300	0.5179017	0.1208896	0.0196861	0.5515044	0.3163394	0.6553063	0.5332402	0.0556184	0.2314524	0.1860164	0.0010411	0.6518093	0.5120492	0.3431390	0.6285329	0.1219579	0.3728407	0.5916715	0.1603795	0.6515467	0.0797874	0.0369750	0.6097195	0.3488051	0.0114408	0.0398866	0.1320862	0.2864718	0.3042475	0.6115816	0.5479560	0.2443774	0.1312336	0.4298274	0.4648073	0.2866801	0.2999253	0.3833777	0.3107928	0.3770122	0.5547081	0.3594898	0.1819642	0.6658731	0.5367042	0.0276871	0.3068878	0.5402465	0.2466050	0.4728444	0.1394119	0.6393590	0.0809925	0.3963855	0.5374713	0.0994107	0.2877136	0.4393215	0.5428545	0.4931954	0.4307473	0.6943545	0.4875747	0.2481822	0.2393651	0.5291464	0.4693655	0.2128225	0.5609989	0.0985016	0.3060237	0.5271129	0.4024054	0.4356780	0.1091438	0.5633865	0.0001473	0.5174092	0.4047765	0.1068763	0.2997981	0.5283831	0.3566736	0.0383622	0.4552132	0.5956297	0.2779981	0.4042963	0.3236563	0.5520814	0.2938892	0.5333953	0.4667815	0.4136931	0.6152840	0.6365656	0.3088639	0.1593568	0.6845156	0.4002730
350	0.5054805	0.0945772	0.0319658	0.4767137	0.2937358	0.5287871	0.5169899	0.0712404	0.3451144	0.2247349	0.0075660	0.6667079	0.5108906	0.5079109	0.5550013	0.1274862	0.3060181	0.6641234	0.1477388	0.5703100	0.0705759	0.0326584	0.5614701	0.3411982	0.0228441	0.0169637	0.1493831	0.3102213	0.2414514	0.6996140	0.4907579	0.2086067	0.0922975	0.4848808	0.4850285	0.2782242	0.3074545	0.4281516	0.3264533	0.3189886	0.5417033	0.3490929	0.1970949	0.5404952	0.6899236	0.0162066	0.2828862	0.4494320	0.1636736	0.5263047	0.1880028	0.6031916	0.0840452	0.3733482	0.6888821	0.1119929	0.2451939	0.4684636	0.5131105	0.5517538	0.4515397	0.5525589	0.4737731	0.2992212	0.2046326	0.5230786	0.4442792	0.2503688	0.7026411	0.0716299	0.3852340	0.4659791	0.3919484	0.5286020	0.0640689	0.5993359	0.0001206	0.4218264	0.3069867	0.1125281	0.1990222	0.6844137	0.3901209	0.0279742	0.2708620	0.6454770	0.2848096	0.4133464	0.3486763	0.6330293	0.2791922	0.4472800	0.4750866	0.4520420	0.5808364	0.6270959	0.2917133	0.3195090	0.6872399	0.3197732
400	0.6919444	0.0999609	0.0878908	0.5426963	0.3620348	0.5342350	0.5189319	0.0798526	0.2467192	0.2833165	0.0051672	0.5951207	0.5119909	0.3716701	0.6791799	0.2518633	0.3200757	0.6011934	0.1202272	0.6972426	0.0985078	0.0130778	0.6173985	0.3133597	0.0458122	0.0126336	0.1535401	0.1941721	0.3339511	0.6030630	0.5052059	0.2385065	0.1384362	0.4688060	0.4397498	0.2521252	0.3360614	0.4365025	0.3551970	0.3191587	0.5836341	0.2577528	0.2732854	0.6904182	0.6187535	0.0153054	0.2587635	0.5274826	0.2743855	0.4634418	0.2484287	0.5354663	0.1798889	0.4551558	0.5210378	0.0967737	0.3122783	0.4808823	0.4962670	0.6543504	0.4220632	0.6229347	0.4595105	0.2969579	0.2479151	0.6258245	0.4070754	0.3483739	0.6181645	0.1308232	0.3248842	0.4891803	0.5028349	0.4043104	0.0520609	0.5915885	0.0000807	0.4276491	0.3002723	0.0755175	0.1539411	0.5571366	0.4064318	0.0216928	0.2707392	0.7040811	0.2959653	0.4388190	0.3338392	0.6218283	0.3031381	0.3976357	0.4116295	0.4981664	0.6317343	0.5940236	0.3342100	0.1563597	0.7756999	0.4421274
450	0.5896292	0.0767523	0.0083593	0.4970298	0.2274058	0.5267147	0.4493040	0.0675988	0.2465350	0.2614333	0.0051802	0.4642471	0.4749475	0.4228097	0.6051608	0.1987885	0.3043180	0.6135231	0.1669104	0.7120622	0.1186118	0.0140001	0.5838103	0.3623666	0.0029968	0.0170020	0.1896076	0.2394239	0.3130807	0.6864351	0.4983505	0.2495052	0.1596618	0.5477415	0.5644168	0.2564009	0.3257046	0.4017530	0.3167794	0.2908322	0.6235878	0.3029755	0.2473465	0.7214414	0.7125062	0.0247479	0.3379233	0.3498464	0.2872468	0.4541355	0.2174358	0.6232481	0.1106504	0.4945722	0.5836277	0.0469564	0.2636713	0.4951661	0.5854517	0.6284884	0.4005378	0.6320323	0.3969769	0.3056117	0.2423018	0.5867859	0.4846793	0.2731901	0.5905887	0.1344538	0.3880998	0.4879042	0.4274616	0.4042639	0.0700968	0.6340012	0.0002286	0.5736192	0.3336544	0.0984977	0.1801081	0.5288813	0.5908461	0.0147800	0.3822577	0.7164361	0.3566805	0.4110985	0.3010729	0.5804134	0.2682346	0.4873931	0.3075444	0.4900895	0.5902561	0.6776707	0.2801104	0.2343341	0.6208183	0.4045191
500	0.6299249	0.0586373	0.0476971	0.4536123	0.1834217	0.5484915	0.4751066	0.0514388	0.2356572	0.2423068	0.0006963	0.5608842	0.4428966	0.3725829	0.5770859	0.1274129	0.3044767	0.6381587	0.1597416	0.6619900	0.0902970	0.0308303	0.7262828	0.3926501	0.0193383	0.0494612	0.2106180	0.2566614	0.2094395	0.6103565	0.3591192	0.2464941	0.1050857	0.4958012	0.5535075	0.3328243	0.3485476	0.3607218	0.2967785	0.4070890	0.5417498	0.2985112	0.1752483	0.5902338	0.5812857	0.0252187	0.2223151	0.5544120	0.2502308	0.4445442	0.2379225	0.4876864	0.0793572	0.3428054	0.5594959	0.1237179	0.2643546	0.4329246	0.5612458	0.5419873	0.4371217	0.6256271	0.4193318	0.1884258	0.2143574	0.5105523	0.4238974	0.3485430	0.7293827	0.0955014	0.4464594	0.4811900	0.6102757	0.4335775	0.0842945	0.6912311	0.0004963	0.5301697	0.3409120	0.0983771	0.1743101	0.5485658	0.5281761	0.0379416	0.3995999	0.5935070	0.3463026	0.3327344	0.2460740	0.5475731	0.1903093	0.4289855	0.4349544	0.4873834	0.6701200	0.5402563	0.2449327	0.2570438	0.7602818	0.4697658
550	0.8196332	0.0750100	0.4129208	0.3616962	0.1649106	0.5168582	0.5139230	0.0305773	0.4869895	0.2095372	0.4288971	0.5758764	0.5212989	0.2334473	0.6316568	0.1456921	0.2279348	0.4724725	0.2731121	0.7454409	0.2204887	0.0125220	0.7399627	0.3169568	0.0105273	0.0304018	0.1251824	0.5063178	0.3540003	0.7161615	0.4741005	0.5505795	0.2019299	0.5920900	0.4543652	0.2887672	0.4398179	0.4104652	0.2416029	0.2682822	0.0913094	0.3341667	0.2385711	0.6553666	0.7019726	0.0244851	0.2756212	0.4772015	0.3495701	0.4147708	0.2062801	0.5620600	0.0601925	0.3548091	0.4773975	0.1908904	0.3184755	0.5299539	0.5948532	0.5716777	0.5059248	0.6284232	0.4097720	0.1167766	0.2224283	0.4044702	0.3612220	0.3056076	0.5793240	0.2097248	0.3852116	0.5594200	0.4801335	0.5000817	0.3654076	0.5461809	0.0011598	0.4153157	0.5870744	0.2389834	0.2216188	0.2435642	0.4488353	0.0597991	0.3287442	0.5764231	0.3640358	0.3593708	0.2219213	0.6582958	0.2891861	0.3272443	0.5956771	0.5484959	0.5573619	0.7378012	0.2944714	0.4898722	0.5784330	0.5026007
600	0.6036046	0.0719062	0.5021789	0.1611498	0.1324564	0.5566652	0.4579942	0.0739913	0.6035637	0.2438231	0.5482526	0.5567422	0.5044250	0.3670684	0.6646262	0.1186314	0.1868333	0.4043865	0.3510469	0.6037233	0.1430346	0.0088608	0.7293308	0.3020819	0.0076527	0.0313302	0.1191316	0.6935777	0.4725425	0.6800085	0.3960667	0.6425815	0.2385560	0.5446584	0.5651405	0.2886555	0.3761499	0.4319574	0.2833947	0.2424330	0.0180044	0.2281990	0.2955497	0.5968970	0.5799509	0.0114979	0.1009427	0.4268499	0.4015420	0.5247549	0.2520501	0.6403965	0.0703985	0.3869582	0.6230799	0.1630874	0.3263227	0.4643135	0.5693548	0.5845923	0.4909577	0.6120364	0.3789500	0.1581990	0.3035186	0.3505544	0.3623392	0.3637434	0.6623111	0.2163497	0.3632266	0.4992825	0.5180778	0.4786666	0.3919096	0.3609297	0.0109967	0.4135251	0.5193805	0.2732597	0.2373052	0.2339367	0.4938646	0.1047378	0.3062311	0.7159753	0.2515208	0.4777016	0.3420884	0.5271599	0.3787264	0.3434136	0.4564462	0.5337000	0.5183594	0.5400655	0.3601275	0.6422285	0.6107336	0.4534535
650	0.6239450	0.0531064	0.4728293	0.2455649	0.2850056	0.5348349	0.4455305	0.0456223	0.6239270	0.2077421	0.6398009	0.5634939	0.4030896	0.3889224	0.5363374	0.1746884	0.2413122	0.3722950	0.2270913	0.5637385	0.2145568	0.0353146	0.6090406	0.3527512	0.0164887	0.0247671	0.1084179	0.5032329	0.3846787	0.6498367	0.4647702	0.5576461	0.2415926	0.7738515	0.4885557	0.3009898	0.4654238	0.4727508	0.2635083	0.2765049	0.0150275	0.1835039	0.3025811	0.5454899	0.5744563	0.0105487	0.1203766	0.4625974	0.4739736	0.5292646	0.2446421	0.5509106	0.0592609	0.3529217	0.5826573	0.1660906	0.2702301	0.4166162	0.5486968	0.5835049	0.5419026	0.5613276	0.4260986	0.2406243	0.2905588	0.2930276	0.5188889	0.2073523	0.4897817	0.1939998	0.3029534	0.3586158	0.3574704	0.4821733	0.3652477	0.2066360	0.0021582	0.5078551	0.4223716	0.2247272	0.2993440	0.2511927	0.5126599	0.1431556	0.4015979	0.6334115	0.2208424	0.4655141	0.4386633	0.4989291	0.4293411	0.4789307	0.4698835	0.5468661	0.6599168	0.6800633	0.3179356	0.5866720	0.7497776	0.6897742
700	0.6547052	0.0897577	0.4517781	0.3514962	0.2704999	0.4427507	0.5274325	0.0865712	0.5304675	0.2085732	0.5945872	0.7122698	0.5204799	0.4339515	0.6755984	0.2132541	0.2793897	0.3636857	0.1724055	0.6175725	0.1722731	0.0307355	0.6317573	0.3475920	0.0366666	0.0103782	0.1065182	0.5648916	0.4644389	0.5600051	0.4845835	0.5606946	0.1274699	0.6800076	0.5280946	0.2893424	0.3659422	0.4683270	0.3435518	0.3533521	0.0313166	0.2171201	0.3932141	0.6485468	0.6593249	0.0114873	0.1009515	0.3661419	0.5069712	0.5620295	0.2041345	0.5699286	0.0771671	0.4054777	0.5746352	0.1416095	0.3535992	0.4946281	0.6642053	0.5262946	0.5965006	0.6575759	0.3231632	0.2307658	0.2775751	0.4575932	0.2648753	0.2284595	0.5515822	0.2144718	0.1909613	0.2216584	0.2656307	0.4058760	0.3436595	0.1755091	0.0001473	0.4070980	0.5418197	0.2300106	0.2892998	0.2791343	0.4834441	0.1402195	0.3333168	0.5911428	0.2506271	0.4999528	0.4208741	0.5325012	0.4170991	0.4147856	0.4525896	0.5455119	0.5115406	0.6598210	0.3805800	0.5999582	0.5970015	0.6651140
750	0.6295228	0.0947567	0.4029984	0.4521399	0.2971697	0.5135833	0.4347329	0.0711137	0.6339102	0.2732095	0.5524085	0.5922873	0.5694197	0.4753035	0.6096364	0.1717948	0.4040523	0.3777900	0.1545098	0.6593348	0.3133034	0.0106756	0.7011310	0.3496424	0.0205477	0.0128245	0.1610078	0.6135837	0.4315814	0.5651645	0.4421386	0.6147999	0.1188470	0.6173509	0.5140796	0.3598780	0.4529172	0.4613992	0.3030819	0.3687624	0.0255722	0.1735212	0.2744639	0.6584503	0.7279194	0.0245885	0.0688994	0.4042633	0.3845266	0.5430070	0.2156131	0.5457629	0.0683245	0.4495567	0.5474639	0.1112427	0.4155944	0.5288599	0.6643963	0.4392096	0.5554009	0.6748715	0.3523451	0.2181666	0.1888302	0.6483528	0.2279239	0.2487966	0.4832900	0.2024621	0.1774117	0.1756322	0.3281866	0.3783249	0.3408383	0.1504026	0.0042463	0.3392407	0.4671049	0.1884872	0.3168842	0.2739823	0.5687049	0.1463891	0.3458908	0.6842001	0.1964310	0.4618471	0.3558435	0.4843347	0.3696234	0.3509081	0.5151435	0.6728174	0.6846106	0.7243695	0.3964676	0.6723153	0.6525920	0.6858927
800	0.5754807	0.0868813	0.5043485	0.4767941	0.3470356	0.4497680	0.4709141	0.0814242	0.6004791	0.3061390	0.4994214	0.5785818	0.4906406	0.3864045	0.6273753	0.1588811	0.5034739	0.3947087	0.2149504	0.6862553	0.2397365	0.0202253	0.6024481	0.3462578	0.0185772	0.0456012	0.0919190	0.6292323	0.4489205	0.7125543	0.4575354	0.5481751	0.0782458	0.6629125	0.4662413	0.3576976	0.3569189	0.4515368	0.5005471	0.3833893	0.0276929	0.1851756	0.2675319	0.7281547	0.6138471	0.0039119	0.1021647	0.4160779	0.4503177	0.5011144	0.2696470	0.6878086	0.1143081	0.5485045	0.4261177	0.1011468	0.5126638	0.4602192	0.6739285	0.5056626	0.5276822	0.7043852	0.3815143	0.2169281	0.2535060	0.5290050	0.2699851	0.2650745	0.5627203	0.1376198	0.0965347	0.1721298	0.1053537	0.3353473	0.3551655	0.1132577	0.0006517	0.4272428	0.3937610	0.2148633	0.3341656	0.2741353	0.5318135	0.1405658	0.2911416	0.5618736	0.3219801	0.5858626	0.4428158	0.6346111	0.3075650	0.4410274	0.5273952	0.5407786	0.6932216	0.5871195	0.3389688	0.6832060	0.5974639	0.6279581
850	0.5456370	0.1287603	0.4996986	0.6266604	0.2885941	0.3795836	0.4536835	0.1248495	0.5517143	0.2390716	0.4763552	0.5985227	0.5338099	0.3450737	0.5535406	0.2211087	0.3671565	0.3645636	0.1339337	0.6468635	0.2548833	0.0268611	0.6268993	0.3442622	0.0298432	0.0147696	0.1230826	0.5978169	0.5024403	0.6386750	0.4256252	0.6499424	0.1204029	0.5228035	0.6867382	0.2298739	0.4835727	0.4550873	0.4746918	0.3194713	0.0228860	0.2362189	0.2907877	0.7355017	0.5959390	0.0070866	0.1008886	0.4048338	0.4759975	0.4525535	0.2612438	0.6618969	0.1194630	0.5407591	0.6785608	0.1426764	0.4359134	0.4524352	0.6566764	0.4529972	0.5073623	0.6268220	0.3069076	0.2292573	0.2393160	0.5434364	0.2654300	0.2233547	0.7071890	0.1530674	0.1390915	0.1211571	0.1581960	0.3634407	0.3608350	0.0984575	0.0073893	0.4279322	0.4470388	0.1965018	0.3487215	0.3477678	0.4645047	0.1347966	0.3361737	0.6789715	0.2133487	0.4758274	0.5113542	0.4987210	0.3642121	0.4206535	0.5691951	0.5554939	0.6133564	0.5655708	0.3851374	0.7400385	0.6119199	0.6119718
900	0.6664753	0.0949232	0.4292055	0.5000727	0.3265880	0.4593855	0.5406979	0.0805631	0.6881280	0.2012092	0.5427998	0.5575557	0.4409480	0.3940552	0.5397038	0.1549413	0.4566946	0.4119933	0.2646047	0.6602179	0.3202199	0.0533679	0.6947331	0.2932900	0.0282351	0.0120762	0.1109334	0.7152749	0.5198595	0.6105385	0.3272167	0.6225776	0.1800739	0.6262572	0.5324052	0.3374408	0.3560974	0.4136445	0.4089023	0.2897979	0.0265488	0.2041311	0.3159192	0.6158142	0.6681288	0.0043824	0.1102568	0.5204330	0.4590530	0.5382575	0.2052769	0.7042490	0.1492890	0.5530532	0.6255250	0.0919957	0.4003820	0.5199110	0.6069756	0.5416615	0.6444473	0.7115912	0.3785473	0.2210336	0.2406841	0.6173517	0.3158584	0.1996086	0.6786529	0.1432952	0.1347916	0.1361636	0.1106270	0.3613199	0.3475420	0.1188007	0.0025506	0.3463627	0.4338849	0.1942086	0.3120068	0.2431839	0.4321537	0.1560557	0.2538360	0.5760710	0.2200416	0.5861331	0.4884338	0.5239531	0.4049162	0.3635058	0.4954551	0.6987860	0.6546141	0.7156340	0.2426125	0.8351397	0.6563902	0.6223501
950	0.6297654	0.1001162	0.3877310	0.5305128	0.2723230	0.3718700	0.4694799	0.0902277	0.5597578	0.2178498	0.4742059	0.6997070	0.5501608	0.4271483	0.6107580	0.1478430	0.4413561	0.3331839	0.1446718	0.7199897	0.2265398	0.0219632	0.7101095	0.3549347	0.0164148	0.0208332	0.1103238	0.6744046	0.4464094	0.6753948	0.4029199	0.8520675	0.0836480	0.6762725	0.4915080	0.3499810	0.3634621	0.3942971	0.5098196	0.3210446	0.0136569	0.1993896	0.2226385	0.5762594	0.6529554	0.0123606	0.1689520	0.4830053	0.3521284	0.3938193	0.3120924	0.6920917	0.0995478	0.5593901	0.6257509	0.0686488	0.5154406	0.5702714	0.6681077	0.5217356	0.4969266	0.6880794	0.3758138	0.2813068	0.2683054	0.5454128	0.2781800	0.1892768	0.6868717	0.1275446	0.1516652	0.2183234	0.1012284	0.3393375	0.3563545	0.1452906	0.0045340	0.4351029	0.4505808	0.2565251	0.3629572	0.2359419	0.5537380	0.1033875	0.3226349	0.5749979	0.1477105	0.4430018	0.5526975	0.5721023	0.3604296	0.3888118	0.5433309	0.6484392	0.6400491	0.6299383	0.2833352	0.6707149	0.6955926	0.5871006
1000	0.6117743	0.0504644	0.4690569	0.5390993	0.3671488	0.3834083	0.4803020	0.1109398	0.6025745	0.2308768	0.5817705	0.4909238	0.5547312	0.3746655	0.6525973	0.1640401	0.4112713	0.4301231	0.2148396	0.7790752	0.2706129	0.0419920	0.6018442	0.3742934	0.0115318	0.0280706	0.0932871	0.6361320	0.5031317	0.7036616	0.4616276	0.5823741	0.0861710	0.6895458	0.5209062	0.3232479	0.4928697	0.3846942	0.4117681	0.3357429	0.0220447	0.2395354	0.2617393	0.6699390	0.7501065	0.0398736	0.1072451	0.5152846	0.4149404	0.4372723	0.1613037	0.6638368	0.0826188	0.5004663	0.5453958	0.0937434	0.4099197	0.4714523	0.6052181	0.5309884	0.5078624	0.5154438	0.3362733	0.2910218	0.2600959	0.5667059	0.3391530	0.1884404	0.6261472	0.1169128	0.1247834	0.0924876	0.1396619	0.3524367	0.4054904	0.1450715	0.0025523	0.3221637	0.4761051	0.2146142	0.2552344	0.1652287	0.5526372	0.1239201	0.3716154	0.6811080	0.1876111	0.4261564	0.3285411	0.5574708	0.3320805	0.4982152	0.4825124	0.6830876	0.6660569	0.7619222	0.3257035	0.6070761	0.6951655	0.6603601

0	0.6028405	0.1054509	0.4738372	0.4638968	0.3096495	0.4555567	0.4762416	0.0816642	0.5606459	0.1730819	0.5522967	0.7144499	0.5071487	0.3823148	0.7583580	0.1414879	0.3698094	0.4417343	0.2174229	0.6775641	0.1909987	0.0446734	0.5959020	0.3743211	0.0348427	0.0330863	0.0848057	0.6151631	0.5181297	0.6093503	0.4387998	0.7326759	0.0588266	0.6731009	0.4183780	0.2960169	0.4201931	0.5079441	0.3611162	0.3292442	0.0105193	0.2103744	0.2362400	0.5945428	0.5902316	0.0133889	0.1220955	0.5041600	0.4359493	0.4661195	0.2150115	0.5810120	0.0568019	0.5138914	0.6341221	0.1402943	0.4081393	0.4685453	0.7022750	0.5585117	0.4887034	0.5398225	0.2909556	0.2356733	0.2306880	0.4684916	0.2624137	0.2097704	0.7060799	0.1612680	0.1253998	0.1275546	0.1805001	0.4026910	0.3629151	0.1779733	0.0029711	0.4093102	0.5256677	0.1390724	0.3004869	0.2926863	0.5685162	0.1806857	0.4135444	0.7150146	0.2243201	0.4839018	0.4472125	0.4908371	0.3842076	0.3939881	0.4536013	0.7670532	0.7384627	0.6380868	0.2553727	0.7322928	0.5796731	0.7184900
50	0.6767197	0.0781000	0.5333991	0.2797634	0.1666512	0.3624942	0.5125988	0.0440055	0.5343810	0.1845480	0.5239679	0.6006862	0.4599774	0.3044086	0.7936932	0.1228736	0.2696488	0.4544441	0.2348942	0.7431908	0.1209665	0.0313571	0.7135961	0.4110931	0.0282744	0.0196682	0.0530698	0.6577017	0.6018772	0.6279152	0.5328566	0.6076449	0.0895880	0.6394000	0.5059526	0.3275736	0.4107555	0.5107801	0.2599371	0.3486166	0.0126331	0.1905939	0.2498756	0.6468949	0.6567197	0.0205516	0.1040349	0.4111225	0.3949573	0.5461566	0.2163907	0.3080081	0.0452124	0.4525478	0.5980233	0.0779067	0.6343050	0.4615637	0.6120620	0.5586480	0.4631355	0.6722379	0.3058834	0.1805361	0.5378268	0.4378274	0.2382735	0.2137638	0.6543300	0.1370840	0.0421664	0.1144685	0.1985583	0.3225704	0.4136418	0.1285690	0.0014551	0.4844055	0.4594755	0.1645246	0.3337795	0.3896816	0.4621443	0.1737702	0.2250899	0.6653245	0.1928173	0.6124013	0.4307360	0.2683759	0.3232813	0.3446122	0.4878980	0.6636083	0.6227589	0.6982576	0.3024111	0.5969339	0.2510419	0.7678634
100	0.5781160	0.1287493	0.4740663	0.0875671	0.0940493	0.4379208	0.5710079	0.0948622	0.5075930	0.2072966	0.5139199	0.5467868	0.6098927	0.4012737	0.6721765	0.1508496	0.1558201	0.3568529	0.2851476	0.5293993	0.1386100	0.0097964	0.5448697	0.3310008	0.0409959	0.0371370	0.0135567	0.6693075	0.5395577	0.4120911	0.6301400	0.6689677	0.0970408	0.6021431	0.5192901	0.2799800	0.4811614	0.5143666	0.3035666	0.3508559	0.0089590	0.1708470	0.1475467	0.6090859	0.5687449	0.0286421	0.0780199	0.3458240	0.3819091	0.5389456	0.2000831	0.3117579	0.0163699	0.2710227	0.5342982	0.0447063	0.5057928	0.3129688	0.7369698	0.7108294	0.3885765	0.7342771	0.3530183	0.1525058	0.6004832	0.5440001	0.1412971	0.2387227	0.7152445	0.1366656	0.0358625	0.0616972	0.1495635	0.3785770	0.4042993	0.1348024	0.0000000	0.4133141	0.4789647	0.1776798	0.3885594	0.4206547	0.5823843	0.1803779	0.0890719	0.7169410	0.2185409	0.4505007	0.5125484	0.1943642	0.3505684	0.2944270	0.5288903	0.7049084	0.6549715	0.7439170	0.2661419	0.6461306	0.1130906	0.6725140
150	0.5546440	0.0715451	0.5263214	0.0593891	0.1413755	0.4957330	0.4982504	0.0611125	0.5618033	0.3211713	0.6694438	0.6664462	0.4741821	0.3652116	0.6866399	0.1705320	0.1607140	0.2831812	0.3009932	0.5293868	0.1178636	0.0168621	0.6078302	0.4152738	0.0250092	0.0239573	0.0086237	0.6913361	0.5122123	0.5335064	0.5340483	0.6374223	0.1169687	0.6410818	0.5531840	0.3235022	0.5465802	0.6872990	0.2184968	0.2730785	0.0164108	0.2214972	0.1773363	0.5349686	0.7245699	0.0082322	0.1027637	0.4804394	0.3478037	0.6701832	0.1954107	0.2876035	0.0154376	0.2463114	0.5093915	0.0367139	0.5088886	0.2779016	0.6227916	0.6190375	0.5429594	0.6468199	0.3884211	0.2542727	0.4812289	0.3953372	0.1464313	0.3276178	0.6392455	0.0931327	0.0158222	0.0332365	0.2235583	0.2967964	0.3673159	0.1552988	0.0017782	0.5480773	0.4767746	0.1326403	0.2944856	0.6097795	0.5472768	0.1204126	0.0769903	0.7472059	0.2853002	0.5686723	0.3963559	0.1919896	0.4206671	0.3908071	0.5699755	0.6464687	0.5454006	0.6555317	0.2725869	0.5540119	0.1232965	0.6789832
200	0.6226335	0.0481163	0.4849293	0.0620267	0.0956070	0.4484499	0.5120339	0.1064378	0.6178525	0.3019611	0.5751305	0.6330221	0.6820307	0.4149678	0.5968242	0.1867311	0.0830586	0.3925102	0.3339306	0.6834784	0.1120417	0.0192319	0.6859125	0.3185193	0.0256665	0.0237037	0.0067497	0.7190329	0.5004397	0.6267562	0.5922273	0.6524188	0.1103876	0.7407291	0.5752447	0.4170468	0.4522306	0.5455955	0.2245989	0.3021858	0.0078217	0.1797813	0.1027466	0.5305891	0.7590942	0.0018255	0.1492282	0.4871575	0.4751556	0.6262286	0.3257983	0.2295740	0.0352077	0.2879703	0.5744208	0.0637511	0.5001931	0.2273193	0.4252667	0.6632426	0.5389064	0.6462809	0.2772659	0.1950748	0.5871104	0.3943438	0.0538596	0.2256057	0.5572838	0.0359463	0.0078516	0.0721574	0.1533779	0.4493165	0.4053262	0.1501464	0.0051075	0.4088592	0.4905669	0.1631439	0.2978428	0.4749177	0.4482147	0.1077126	0.0499860	0.6408855	0.2422880	0.5844940	0.3413669	0.1449012	0.4026937	0.4073527	0.5062253	0.7162328	0.6192640	0.6111535	0.3244124	0.6003392	0.1035579	0.6913572
250	0.5680083	0.0767470	0.5987330	0.0249103	0.1159734	0.4727602	0.4393600	0.0744993	0.5871894	0.2677992	0.5488849	0.6491509	0.5385661	0.4357669	0.6392560	0.1716844	0.0739838	0.3665921	0.3175334	0.6812333	0.1046377	0.0295132	0.6672845	0.3234129	0.0233404	0.0361510	0.0061649	0.7104971	0.5426877	0.5443853	0.6339913	0.5759043	0.1112625	0.5785201	0.5562844	0.3583974	0.4625757	0.5354392	0.3107351	0.2731423	0.0113099	0.1982870	0.1929493	0.6423320	0.7395077	0.0054691	0.1257906	0.5343630	0.4112931	0.5851556	0.1639859	0.3132011	0.0397605	0.2664224	0.4410200	0.0599918	0.4916483	0.2220428	0.2824948	0.4639691	0.6047891	0.6750049	0.3654375	0.2317635	0.5875144	0.4252736	0.1109362	0.2482777	0.6961925	0.1154138	0.0158530	0.0736874	0.1968287	0.5033729	0.4747456	0.1579564	0.0031681	0.3493904	0.5045700	0.1744267	0.2454117	0.4542569	0.4290794	0.0905902	0.0920084	0.6121625	0.1863279	0.4432071	0.4622359	0.1554452	0.5144613	0.3304951	0.5103859	0.7152742	0.7462281	0.5383520	0.2649795	0.6686058	0.0904332	0.7675316
