"Time"	G1	G10	G20	G2	G17	G16	G4	G9	G8	G18	G94	G11	G95	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G15	G14	G12	G49	G39	G41	G44	G22	G21	G50	G13	G52	G53	G51	G55	G42	G40	G45	G54	G61	G47	G43	G48	G57	G72	G67	G60	G59	G99	G58	G80	G84	G83	G89	G82	G81	G79	G88	G78	G77	G85	G75	G90	G91	G86	G69	G93	G92	G87	G68	G96	G97	G63	G27	G26	G25	G23	G24
250	0.7163452	0.1769699	0.5026114	0.3258511	0.1737068	0.2469145	0.2416632	0.0335207	0.0009157	0.3738942	0.8937548	0.3973173	0.6281844	0.5966148	0.0861216	0.4040587	0.3414033	0.5613221	0.4785785	0.6457741	0.6516048	0.7965273	0.5789297	0.2878450	0.0645505	0.1342260	0.4061773	0.2155422	0.1485165	0.5181042	0.1354578	0.1539678	0.1675526	0.5311811	0.1715132	0.4012056	0.6137297	0.1308570	0.1975954	0.0502548	0.1585028	0.2496342	0.5830085	0.0199682	0.0147650	0.6420952	0.0241486	0.4649985	0.3030310	0.7584209	0.7051879	0.6974878	0.8168226	0.0373744	0.5926851	0.5853969	0.7231370	0.6333577	0.0985475	0.6112044	0.3832233	0.0084376	0.7364365	0.0019232	0.3736445	0.0038073	0.5142459	0.3153825	0.3281045	0.7363194	0.2160062	0.2945590	0.0115877	0.4403274	0.3399814	0.4439819	0.2469979	0.4273419	0.6339210	0.5577784	0.0466053	0.0380961	0.0364995	0.7329070	0.6863589
300	0.7321365	0.1321694	0.5199353	0.4775639	0.1932808	0.3708536	0.3450309	0.0153126	0.0014489	0.4111845	0.6647615	0.4282082	0.6275601	0.7691932	0.0738324	0.4415098	0.2960161	0.6803405	0.5623415	0.8044333	0.6967082	0.6751269	0.6905300	0.3708540	0.0388800	0.0955701	0.4091219	0.1881473	0.1485843	0.6064611	0.1008351	0.1886762	0.1858396	0.3656361	0.1610923	0.3714551	0.5145070	0.1893684	0.1581103	0.1114435	0.1786691	0.2198715	0.6619599	0.0358188	0.0048929	0.5217922	0.0248803	0.4046013	0.2373811	0.7671187	0.6665369	0.7681212	0.7754932	0.0377751	0.6564486	0.6885790	0.6535251	0.7170227	0.0555656	0.6221845	0.4059263	0.0072580	0.7401967	0.0007215	0.5108855	0.0016656	0.4365247	0.3973416	0.2853146	0.6652378	0.2312986	0.2553863	0.0295620	0.3460557	0.2842428	0.5337014	0.2079835	0.3614099	0.4494914	0.6351386	0.0388317	0.0953445	0.0248674	0.7344135	0.6113754
350	0.6479007	0.1394457	0.5685537	0.3935700	0.2354319	0.4325019	0.2861488	0.0186494	0.0052021	0.4388655	0.7441774	0.3076348	0.5346331	0.6141847	0.0607287	0.4783213	0.4233504	0.4961755	0.5170424	0.7074995	0.6260517	0.6777218	0.6405957	0.4003653	0.0130612	0.1187343	0.3968262	0.2224282	0.2010687	0.6515931	0.1462563	0.1567007	0.1688585	0.6068973	0.1448323	0.3405995	0.5518246	0.1091409	0.2423011	0.0720008	0.1962613	0.2324214	0.6444554	0.0348387	0.0079818	0.6629216	0.0139574	0.4397497	0.3838847	0.6652703	0.6785134	0.7326151	0.5948199	0.0486560	0.7446963	0.5665121	0.6179625	0.7675318	0.0403137	0.6777764	0.4242531	0.0105364	0.6515805	0.0006895	0.4537445	0.0091172	0.4229243	0.4081720	0.3155477	0.6919167	0.1997982	0.2345403	0.0138157	0.4010719	0.3033070	0.4956082	0.2680802	0.3927044	0.4752920	0.5463514	0.0280022	0.0419469	0.0086076	0.7489394	0.7312433
400	0.7623572	0.1582718	0.5297445	0.2918349	0.1871957	0.2572629	0.2500108	0.0278727	0.0059845	0.3577395	0.6906006	0.3856210	0.6826336	0.7001064	0.1185638	0.5755421	0.4236630	0.6129301	0.4774717	0.7818174	0.5780115	0.7399909	0.6653528	0.4533681	0.0334634	0.1329843	0.3217492	0.2589264	0.2004941	0.6103546	0.1784145	0.1408741	0.2024631	0.5899494	0.1017694	0.4107519	0.5416170	0.1943722	0.2604892	0.0534228	0.1190702	0.1436257	0.7793818	0.0346702	0.0073609	0.5741750	0.0351350	0.4822619	0.2795229	0.6797532	0.7273120	0.5758588	0.8153661	0.0534892	0.6470943	0.6366085	0.6848670	0.7594711	0.0563778	0.5944755	0.3186042	0.0062733	0.6877737	0.0030674	0.4195991	0.0052809	0.3341222	0.3523471	0.2648290	0.8022377	0.2766251	0.2518556	0.0271402	0.4064974	0.3674924	0.5258208	0.2361244	0.3370857	0.4352796	0.5396493	0.0549080	0.0384912	0.0031265	0.7149193	0.7063588
450	0.7011322	0.1728332	0.7518493	0.3323808	0.1830909	0.3072488	0.2018578	0.0446815	0.0108520	0.3657583	0.6547347	0.2856767	0.6173912	0.7659377	0.0826549	0.5395559	0.3522960	0.6174866	0.3841328	0.7640499	0.6393830	0.6865524	0.6727553	0.3262175	0.0030902	0.1498100	0.3521354	0.2428218	0.1484396	0.8131991	0.1087633	0.1352213	0.2120580	0.4630998	0.0917297	0.3939440	0.5692760	0.2102939	0.2697283	0.0563430	0.1622100	0.2069808	0.6858585	0.0699202	0.0031654	0.5201459	0.0264181	0.4096643	0.3105922	0.7613910	0.6449541	0.7006055	0.6727871	0.0314409	0.6905773	0.7289038	0.6499772	0.6538163	0.0351271	0.5884165	0.3978626	0.0054792	0.6145238	0.0046107	0.4563459	0.0026314	0.4633270	0.3626815	0.2760617	0.6071431	0.1930679	0.2346507	0.0078183	0.3134211	0.3475188	0.5129530	0.2034315	0.3959931	0.3475656	0.5063195	0.0559146	0.0573191	0.0127872	0.6590946	0.7228906
500	0.6643165	0.2175816	0.6032820	0.4554987	0.2101452	0.3468767	0.3808466	0.0238805	0.0025612	0.3107668	0.7513348	0.3684305	0.6574553	0.8314961	0.1268793	0.4987223	0.3653195	0.5214140	0.4217296	0.7098274	0.6383921	0.5999710	0.4990440	0.4021295	0.0128872	0.2019576	0.3928216	0.1813166	0.1807729	0.5245564	0.0866306	0.1444915	0.1660961	0.5289044	0.1107046	0.5112940	0.6478460	0.1548146	0.1914091	0.0948212	0.1474506	0.2519860	0.4394678	0.0354939	0.0072971	0.7106591	0.0125379	0.4794304	0.3345809	0.6597498	0.7026955	0.7800916	0.6653038	0.0882993	0.7161040	0.8560068	0.7608397	0.7132815	0.0585109	0.7079756	0.3268441	0.0077813	0.6527382	0.0014066	0.4232987	0.0102274	0.3758727	0.4089565	0.2980492	0.6156627	0.2548856	0.1761786	0.0132393	0.4383435	0.3217078	0.5515454	0.2360467	0.4053398	0.3783197	0.4904959	0.0457547	0.0549202	0.0076961	0.6744252	0.7731490
550	0.6429418	0.1413705	0.5628180	0.4233734	0.2384422	0.3396756	0.3464412	0.0265528	0.0009607	0.4299485	0.6941410	0.3160596	0.4219230	0.6969256	0.0944137	0.4714877	0.4188740	0.6939011	0.4283170	0.5950807	0.6967392	0.6791882	0.4715457	0.5633778	0.0251168	0.1483071	0.4191906	0.1901531	0.5212079	0.6292043	0.0751848	0.1387978	0.1651092	0.6113230	0.2084972	0.2754999	0.6551396	0.1841529	0.4450875	0.2556121	0.4245674	0.2889320	0.3861633	0.0646269	0.0028370	0.4711472	0.0256716	0.4087324	0.2854635	0.7194865	0.4536245	0.6595419	0.7594461	0.0677445	0.7305438	0.6233672	0.5413333	0.7265867	0.0403707	0.5610614	0.3811333	0.0095590	0.4766336	0.0138420	0.4213158	0.0043937	0.3758286	0.3342889	0.4122155	0.6301648	0.2500068	0.2664774	0.0135760	0.3791908	0.3765388	0.5187177	0.5019111	0.4940712	0.4589184	0.7462208	0.0381819	0.1843249	0.0198091	0.5187785	0.6372323
600	0.6981439	0.1417156	0.5699124	0.3180980	0.1331333	0.2395782	0.3837439	0.0207654	0.0025840	0.4170501	0.7347999	0.1465211	0.4844228	0.6621449	0.0985744	0.4282931	0.3227965	0.6749456	0.4627321	0.5874437	0.6678213	0.6635474	0.4719377	0.6305501	0.0163857	0.1372247	0.4599050	0.2574761	0.6435532	0.6108396	0.1113962	0.1528646	0.1218479	0.6172607	0.1506327	0.4740376	0.8094802	0.1774546	0.5119722	0.2955343	0.5451384	0.1643617	0.3634686	0.0336255	0.0013151	0.3490559	0.0242064	0.4841800	0.2897071	0.6945381	0.4227114	0.5927714	0.6105218	0.0406370	0.6802877	0.7617765	0.4134917	0.6461013	0.0652380	0.5601470	0.2763325	0.0043444	0.3672802	0.0051023	0.4590091	0.0059128	0.3803225	0.4116588	0.3307115	0.7643624	0.3031761	0.2013802	0.0280577	0.4500466	0.3153537	0.5169635	0.5587061	0.7115543	0.4960516	0.5641558	0.0624241	0.1875478	0.0085317	0.6858074	0.6873969
650	0.8465610	0.1749321	0.5350376	0.5090930	0.1684523	0.3803763	0.3018140	0.0361669	0.0038276	0.4190828	0.7115646	0.1087629	0.4585179	0.7663441	0.1058401	0.4493247	0.4495198	0.6935672	0.4755419	0.6924154	0.7531664	0.7759481	0.5045258	0.5367050	0.0261153	0.1454586	0.5134038	0.1779116	0.7190220	0.7899040	0.1350856	0.1566630	0.1776457	0.5130184	0.1092736	0.3236036	0.5678181	0.1738394	0.4627226	0.3063022	0.5466241	0.1183804	0.3143311	0.0366975	0.0010882	0.4068441	0.0204059	0.4402279	0.3688974	0.8010615	0.3675131	0.7732839	0.6696797	0.0456276	0.6079965	0.7474727	0.4596833	0.5645216	0.0524332	0.5566841	0.3827498	0.0012097	0.4333651	0.0031869	0.4791882	0.0062572	0.4200008	0.3668709	0.4214863	0.6837456	0.2379072	0.1992472	0.0296662	0.4337468	0.4059250	0.3950532	0.5405949	0.7637419	0.4251900	0.6127236	0.0524340	0.2587207	0.0200481	0.7666630	0.7338990
700	0.7557670	0.1073329	0.4975218	0.3310541	0.1764934	0.3157788	0.2535024	0.0291704	0.0014094	0.4716230	0.6702846	0.1230036	0.4095406	0.7365280	0.1013552	0.5734777	0.4076516	0.6881784	0.4321627	0.8595106	0.6071662	0.5120748	0.5184025	0.5741723	0.0276611	0.1334661	0.4756490	0.2246357	0.7137654	0.5815170	0.1363615	0.2047760	0.1792895	0.4533109	0.0905482	0.3473765	0.6409287	0.1642802	0.4616904	0.2349204	0.5809042	0.1301761	0.3169038	0.0319461	0.0066303	0.3684883	0.0378889	0.4882278	0.3498785	0.7019854	0.3613699	0.6452626	0.8042502	0.0646502	0.5820039	0.7163843	0.3652541	0.5920440	0.0605750	0.4765242	0.4054796	0.0092225	0.4714694	0.0272460	0.4800922	0.0087121	0.4313294	0.4821007	0.3498752	0.7673135	0.2345505	0.1993517	0.0103201	0.3747731	0.3634137	0.4538432	0.6188073	0.6328871	0.4819699	0.5929312	0.0587400	0.3541727	0.0370331	0.6500947	0.6619778
750	0.6671901	0.1661425	0.6254478	0.2641039	0.2118061	0.2507184	0.2144791	0.0118305	0.0003204	0.5722781	0.6566181	0.1087524	0.4659737	0.5948918	0.0903499	0.5259035	0.4005684	0.6471927	0.4971885	0.6645922	0.6396719	0.7612116	0.5028914	0.5584136	0.0383424	0.1935134	0.4118347	0.1498313	0.7670222	0.5810905	0.1600668	0.1231463	0.1792399	0.6435713	0.0946029	0.4041056	0.6299341	0.1261392	0.3726324	0.3956914	0.5844887	0.1793662	0.3071376	0.0817612	0.0021647	0.4076421	0.0255162	0.3940294	0.3272253	0.7137157	0.3742414	0.8006643	0.7370491	0.0995354	0.6357977	0.6231714	0.2733742	0.7152184	0.0490862	0.5635219	0.4028474	0.0092156	0.3180619	0.0264329	0.4072926	0.0145391	0.4336876	0.3978523	0.3988677	0.6519776	0.2859152	0.1633865	0.0492221	0.4312723	0.3363737	0.4469644	0.6242124	0.7430417	0.5334407	0.5866079	0.0707128	0.3736207	0.0166616	0.6573741	0.6537479
800	0.6993596	0.1334404	0.6497110	0.2812528	0.1754456	0.2344899	0.2356913	0.0383638	0.0023923	0.5056794	0.7240671	0.1018516	0.4359045	0.6012427	0.1024066	0.5547712	0.2645382	0.6854971	0.4554682	0.6805537	0.6529133	0.7524809	0.5162576	0.5053060	0.0350587	0.1880339	0.3953457	0.2550075	0.6733642	0.5818700	0.1497131	0.1084979	0.1151126	0.6509797	0.0663667	0.3392461	0.7334997	0.2037428	0.4293517	0.3226850	0.5788995	0.1473469	0.3504653	0.0448850	0.0071221	0.4596089	0.0320592	0.4452560	0.2889072	0.8089417	0.3252100	0.8389310	0.7288870	0.1038702	0.7301846	0.6456282	0.3765684	0.8416665	0.0616132	0.6113810	0.4403689	0.0021269	0.4422426	0.0095277	0.4148367	0.0079994	0.4645448	0.3631067	0.4112815	0.6866840	0.2352597	0.1395759	0.0233269	0.4914959	0.3253157	0.5061304	0.6873636	0.7023561	0.5263993	0.6880254	0.0806957	0.2717946	0.0303514	0.8398899	0.7711391
850	0.6180419	0.1095612	0.5552898	0.3209957	0.1736429	0.2718582	0.2568654	0.0386840	0.0079511	0.4662626	0.7362368	0.1728307	0.4206534	0.7465889	0.0931078	0.5702385	0.4230571	0.7358259	0.4794375	0.5671582	0.6043500	0.6594189	0.4538519	0.4541359	0.0239857	0.1439042	0.4551901	0.1201860	0.7285771	0.6083866	0.0747669	0.1095598	0.1579377	0.6556463	0.0866847	0.2594088	0.6159094	0.1694104	0.3282118	0.3468669	0.5309586	0.2258419	0.3228667	0.0552381	0.0014129	0.3841510	0.0399563	0.4714588	0.2579060	0.7633691	0.3319546	0.6955195	0.6832644	0.0421036	0.7306259	0.6164980	0.4365468	0.7404610	0.0569564	0.5231967	0.4238194	0.0057711	0.4079135	0.0017856	0.3248332	0.0137824	0.5236412	0.4896929	0.3696324	0.6359451	0.2047152	0.1423675	0.0108746	0.3975059	0.3950247	0.5768774	0.6881089	0.6158121	0.4765370	0.5869062	0.0396002	0.3169739	0.0083493	0.6247550	0.8477741
900	0.6845215	0.0961245	0.6390322	0.3353162	0.1631769	0.2236080	0.3435939	0.0401068	0.0002917	0.4864613	0.5718547	0.1164142	0.4867098	0.7669422	0.1130208	0.5758184	0.2809772	0.7342260	0.3836777	0.7140522	0.6024713	0.6658333	0.4771566	0.5223409	0.0303486	0.1507567	0.4108063	0.2062946	0.6391965	0.7028475	0.1353874	0.1223714	0.1053744	0.4883792	0.0810096	0.3335469	0.6415450	0.1404906	0.3441556	0.3925672	0.5795985	0.2030772	0.2938815	0.0777247	0.0031104	0.4278435	0.0286570	0.4247332	0.3240702	0.6470868	0.3925698	0.6530265	0.8231551	0.0711741	0.8166608	0.7177492	0.3851531	0.7483775	0.0400643	0.5284904	0.4644315	0.0170822	0.2912651	0.0192596	0.4569432	0.0050365	0.4902071	0.2950139	0.3790280	0.7131026	0.1982176	0.1862451	0.0142495	0.3165730	0.3086831	0.4914598	0.7418288	0.5434432	0.5936696	0.5750844	0.0413208	0.2964553	0.0285636	0.6818332	0.7414651
950	0.8197003	0.1704623	0.4160796	0.4197259	0.2368146	0.3095630	0.3014996	0.0363032	0.0015159	0.4913027	0.5512062	0.0869189	0.4436274	0.7211051	0.0748556	0.5948970	0.2877429	0.7387287	0.4432705	0.5549177	0.6420419	0.7642078	0.5962504	0.6458698	0.0190241	0.1381616	0.4501019	0.2210293	0.6825208	0.6275411	0.2232791	0.1081077	0.1175056	0.4422935	0.0939339	0.3326876	0.5604750	0.1245286	0.4020308	0.3795494	0.5504274	0.1803647	0.2714900	0.0657820	0.0074567	0.4333666	0.0240556	0.3017255	0.4121871	0.6318074	0.4008443	0.6793204	0.5853837	0.0499956	0.6762011	0.7840470	0.3603138	0.7415303	0.0465454	0.5772266	0.3748944	0.0178216	0.3804832	0.0129090	0.3842604	0.0185364	0.4287010	0.3208870	0.3581928	0.6467528	0.2013511	0.1884210	0.0209391	0.3411098	0.3565906	0.4863244	0.6738484	0.6172112	0.5486623	0.6021115	0.0468323	0.3117265	0.0148150	0.7194374	0.7177972
1000	0.6694297	0.1493951	0.5758935	0.3043463	0.1652195	0.3270212	0.2699837	0.0187995	0.0007230	0.4533229	0.7296285	0.0951521	0.3908912	0.6259048	0.0879613	0.4923023	0.2724458	0.7301691	0.3863495	0.7572458	0.7061979	0.7738943	0.4647004	0.6482119	0.0291181	0.1372259	0.4425022	0.1987864	0.7506875	0.7594182	0.3399406	0.1105163	0.1591154	0.4886230	0.0841152	0.2497939	0.5325774	0.2136553	0.2733328	0.3465780	0.4796140	0.1194736	0.2126379	0.0703044	0.0084350	0.3911467	0.0329969	0.4235240	0.3138291	0.7128680	0.4098456	0.7376459	0.7470981	0.0885377	0.7179911	0.6275757	0.3721736	0.5918607	0.0396296	0.6326480	0.3594376	0.0075116	0.3729303	0.0044731	0.3961955	0.0257920	0.5129828	0.4127034	0.3382624	0.6621404	0.2726421	0.2038886	0.0607328	0.5189094	0.4400692	0.4865208	0.5293403	0.7530474	0.5123164	0.5978455	0.0464180	0.3464630	0.0171535	0.7968677	0.6719741

0	0.7080756	0.1422239	0.4940421	0.3484303	0.1792019	0.3160656	0.2384430	0.0280295	0.0001826	0.4745033	0.7254746	0.0709348	0.4892716	0.7997173	0.0880633	0.4628656	0.3760740	0.7572280	0.4227264	0.7270922	0.6164009	0.7858930	0.4994715	0.5985917	0.0352172	0.0994561	0.4347989	0.1881039	0.6776396	0.6076225	0.1362689	0.1899338	0.1706327	0.4633394	0.1057900	0.4256273	0.5996000	0.1977118	0.4252775	0.3995345	0.6093720	0.1754905	0.3771196	0.0455861	0.0050573	0.4298103	0.0442046	0.4154551	0.3391049	0.7241003	0.3134532	0.6426794	0.9332758	0.0864969	0.6409465	0.6916534	0.4217652	0.7158065	0.0604003	0.5335347	0.4139636	0.0101771	0.3306136	0.0050180	0.3839849	0.0153137	0.5144574	0.3654018	0.3182797	0.8427799	0.2305023	0.1837090	0.0289070	0.4413310	0.4182411	0.5961499	0.6041548	0.6443104	0.5273054	0.7167134	0.0806617	0.2731843	0.0278437	0.6794740	0.6839808
50	0.7010072	0.1109064	0.6646449	0.2896818	0.1859527	0.2587453	0.2985738	0.0363773	0.0000121	0.4669814	0.7032669	0.1014100	0.3458809	0.2854212	0.0747790	0.3958350	0.4289204	0.7898089	0.4973014	0.7277650	0.5779242	0.3439110	0.5545287	0.7472129	0.0258898	0.0471694	0.4225317	0.1579525	0.6339997	0.4625496	0.3796324	0.1172586	0.1016313	0.6880131	0.1046890	0.3641256	0.5532403	0.1642471	0.3239041	0.2966936	0.4451312	0.2578484	0.3438854	0.0532638	0.0078669	0.3807903	0.0238188	0.5188306	0.2514109	0.3636639	0.3696769	0.8019657	0.7163015	0.0636059	0.6822248	0.7008417	0.4179689	0.7072215	0.0563938	0.6000166	0.4170890	0.0116894	0.4924567	0.0042427	0.4075822	0.0157601	0.4193416	0.3635873	0.4144691	0.4924258	0.4305406	0.1569073	0.0292085	0.5060701	0.3657290	0.3686062	0.2830274	0.7019824	0.4791715	0.5666210	0.2276199	0.2198447	0.5290836	0.1893682	0.7554781
100	0.6373073	0.1278975	0.5787819	0.2272775	0.1584252	0.2528006	0.2533946	0.0262248	0.0224383	0.4206237	0.7922342	0.0795777	0.3719571	0.2132908	0.1050400	0.2977170	0.3773293	0.7667778	0.4200697	0.7404691	0.6004574	0.2618799	0.6071924	0.6277711	0.0252688	0.0175213	0.4382582	0.1343253	0.6940856	0.2371010	0.4294216	0.1442208	0.1250509	0.5218131	0.0487471	0.3730079	0.4447160	0.1352954	0.3059584	0.2936495	0.3205408	0.4220783	0.4401840	0.0152698	0.0066180	0.2170004	0.0250540	0.3781529	0.3831625	0.2838148	0.3851839	0.5422192	0.8077286	0.0393124	0.6861044	0.5916396	0.3062857	0.6414113	0.0401107	0.5161940	0.3244917	0.0091872	0.5922008	0.0014428	0.4195668	0.0022991	0.4614460	0.4219381	0.4255112	0.5855799	0.4740624	0.1657728	0.0154492	0.6208316	0.3224802	0.2362000	0.1680054	0.6402140	0.4300511	0.5919727	0.2787345	0.1867614	0.6482170	0.1776830	0.7561720
150	0.5328800	0.1231171	0.6360782	0.2937942	0.1399210	0.3884781	0.2935305	0.0320233	0.0006743	0.4476214	0.8259725	0.0690275	0.3543178	0.1893970	0.0899285	0.4065392	0.3583953	0.6432951	0.3645108	0.8439901	0.6509795	0.2249371	0.7085844	0.6137264	0.0158352	0.0154634	0.3498007	0.1541272	0.7019930	0.3185754	0.3829590	0.1168455	0.1284229	0.3882416	0.0414972	0.3180215	0.4802247	0.1704014	0.4506533	0.3301289	0.4792397	0.2721717	0.3465474	0.0242115	0.0011132	0.1737122	0.0090055	0.4297992	0.2735035	0.1937172	0.3409259	0.7439837	0.8128153	0.0254395	0.5776188	0.7233830	0.2165094	0.7330807	0.0669695	0.4948666	0.4341844	0.0113946	0.3858511	0.0006935	0.4600614	0.0010723	0.5038107	0.4062930	0.3243765	0.4146971	0.5801180	0.1861431	0.0352429	0.5759631	0.3842396	0.3463377	0.1840354	0.6220655	0.4833185	0.6033556	0.3247471	0.2364917	0.7285304	0.1473099	0.6022223
200	0.3805936	0.2043506	0.6532337	0.4420055	0.1959010	0.2391563	0.2649737	0.0418105	0.0036008	0.5535393	0.6971102	0.0517844	0.4737650	0.1697632	0.1338265	0.3149536	0.3767497	0.8962588	0.4971078	0.8801303	0.6847410	0.1581703	0.6215906	0.7050713	0.0239039	0.0089969	0.4107979	0.2299744	0.8029800	0.3769940	0.4492663	0.1337612	0.1061423	0.4756359	0.0472928	0.3866068	0.4908067	0.1306812	0.4582825	0.3522624	0.3677652	0.3079169	0.3270993	0.0284601	0.0050431	0.0872854	0.0210774	0.3560531	0.3907068	0.1591690	0.4079750	0.6742820	0.7609975	0.0291833	0.6459673	0.7318924	0.1392958	0.5223595	0.0911137	0.6127832	0.4290368	0.0110338	0.4629606	0.0004422	0.4937577	0.0008509	0.4429647	0.4172852	0.3792024	0.5628940	0.5166542	0.1812397	0.0134412	0.7637173	0.4143825	0.2158536	0.2834657	0.8462478	0.5473508	0.4637110	0.3487466	0.2921338	0.6700399	0.1625676	0.7779072
250	0.4479796	0.1755054	0.6462320	0.4582568	0.2535073	0.3331278	0.2979339	0.0123999	0.0012971	0.4651950	0.9072491	0.0779550	0.3633907	0.1615239	0.0786911	0.3409056	0.3906737	0.7966687	0.4171241	0.6899678	0.6353991	0.1930651	0.7340349	0.7224419	0.0302387	0.0098744	0.4388381	0.2061545	0.6563116	0.2366209	0.4333284	0.1311986	0.1022493	0.4822165	0.0383386	0.4264987	0.5722011	0.1468043	0.4286212	0.3224706	0.4335629	0.3379346	0.4687466	0.0480007	0.0048315	0.0536291	0.0171639	0.2851522	0.2808861	0.1565137	0.5158060	0.7670802	0.6914811	0.0275113	0.6341039	0.6515142	0.1965756	0.8078978	0.0851300	0.5506756	0.2865490	0.0153826	0.4320199	0.0000000	0.4111567	0.0084102	0.6062811	0.3488232	0.4292445	0.5995340	0.6033345	0.2270126	0.0125894	0.6560450	0.4001683	0.2235071	0.2159668	0.6226263	0.6115181	0.5792190	0.3014344	0.2392669	0.6425190	0.1327382	0.6851121
300	0.3381249	0.2050448	0.4504763	0.4677880	0.2664813	0.3291021	0.1985846	0.0385188	0.0144331	0.5257548	0.6624557	0.0580987	0.4219500	0.1699463	0.0737913	0.2618385	0.4337682	0.6720798	0.3655423	0.6994548	0.6912332	0.1730231	0.7403695	0.7227449	0.0103417	0.0071294	0.4145143	0.2047862	0.6010487	0.2745965	0.3541746	0.1742168	0.1514836	0.5203019	0.1085947	0.3695453	0.4847488	0.2202522	0.4263421	0.3256623	0.4322486	0.3909882	0.3432748	0.0107146	0.0084671	0.0696076	0.0448680	0.3269659	0.3644714	0.1741321	0.4151458	0.8170503	0.8569954	0.0410043	0.7388622	0.7027905	0.2554425	0.6540343	0.0700435	0.5547470	0.4393942	0.0143314	0.4292439	0.0016151	0.3937862	0.0074206	0.3733630	0.3096090	0.3700305	0.5061945	0.4837437	0.1745003	0.0290046	0.5888025	0.3515823	0.2478256	0.1869290	0.6644008	0.4980359	0.6462590	0.3379084	0.2500583	0.7589314	0.0950723	0.6166839
350	0.4740108	0.2581525	0.5207736	0.6840041	0.2326507	0.3860621	0.2789099	0.0463295	0.0122160	0.5032818	0.7613729	0.0544105	0.4517856	0.1526559	0.0680435	0.3339104	0.4458496	0.7867052	0.4151306	0.6927332	0.6072563	0.1817947	0.7189933	0.7188069	0.0087456	0.0086779	0.4104042	0.1936588	0.7565698	0.2223076	0.3556975	0.0784784	0.0698898	0.4341519	0.0744973	0.3418599	0.5506507	0.1656743	0.3341716	0.3371785	0.4563584	0.3551916	0.3950945	0.0042817	0.0127606	0.0857743	0.0229064	0.3158085	0.3929998	0.1161380	0.3757001	0.7721335	0.6757999	0.0435891	0.5840834	0.6196160	0.1905513	0.7730360	0.0367099	0.5374616	0.4232281	0.0043234	0.4433751	0.0000000	0.5059298	0.0090222	0.4363102	0.3061309	0.3726077	0.6297985	0.5845433	0.1698387	0.0214339	0.6831509	0.4504412	0.2666916	0.1514241	0.7867130	0.5356290	0.6045824	0.2996816	0.2919693	0.6595183	0.1096198	0.7276169
400	0.4561955	0.2172719	0.4182431	0.5962997	0.2282733	0.3650235	0.1962843	0.0193367	0.0154631	0.5253287	0.6805700	0.1330464	0.4020957	0.1825577	0.1297224	0.3478247	0.4081162	0.6727438	0.4417206	0.6276034	0.7106400	0.1787034	0.6834329	0.7286418	0.0114459	0.0197859	0.3754494	0.2589322	0.6865508	0.2982000	0.3412744	0.1027065	0.0767151	0.4530887	0.0336377	0.4411536	0.5074321	0.1635987	0.4140341	0.3162333	0.3577290	0.3306370	0.4817620	0.0045723	0.0038456	0.0649605	0.0240339	0.4188431	0.3266198	0.1647955	0.3501207	0.7444744	0.6386262	0.0345138	0.6610736	0.6244629	0.1758018	0.8523088	0.0323595	0.5953801	0.4395998	0.0045714	0.5469622	0.0012819	0.4399920	0.0138645	0.5562256	0.4537076	0.2953560	0.5878636	0.5547148	0.1505393	0.0199145	0.5206975	0.3572322	0.3544039	0.2121991	0.7739440	0.4242102	0.5988306	0.3420130	0.2814835	0.7633776	0.1358345	0.7280062
450	0.4546588	0.2134955	0.4628894	0.7799625	0.3806263	0.4450841	0.1721936	0.0670218	0.0004973	0.6543140	0.8125297	0.0964659	0.4351131	0.0842194	0.0877744	0.2841012	0.3693484	0.6708721	0.5279483	0.5901675	0.7406386	0.1936190	0.7029821	0.5510868	0.0038096	0.0110578	0.3816432	0.2520851	0.8420630	0.3328481	0.4043427	0.1504273	0.0985839	0.4796256	0.0586152	0.4853535	0.4963286	0.1654229	0.4407127	0.2619838	0.4600684	0.3150965	0.5198541	0.0093316	0.0020327	0.0621188	0.0328590	0.3147862	0.3952515	0.1124295	0.4168125	0.7139132	0.7800024	0.0413484	0.7435917	0.6860028	0.1497562	0.6182404	0.0524061	0.5394145	0.5231753	0.0064891	0.5786682	0.0004961	0.4496496	0.0029270	0.4570877	0.3921770	0.3693504	0.6659455	0.5064156	0.1726539	0.0080629	0.5921946	0.4087458	0.2159108	0.1767915	0.6311603	0.5644373	0.6454421	0.2984959	0.2812022	0.7041683	0.1333455	0.6569662
