"Time"	G1	G10	G2	G20	G17	G16	G4	G9	G11	G18	G94	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G15	G12	G13	G14	G41	G50	G52	G53	G51	G21	G22	G55	G42	G44	G39	G49	G40	G54	G45	G47	G43	G61	G72	G67	G57	G48	G95	G8	G60	G59	G99	G58	G79	G82	G83	G81	G89	G84	G80	G88	G91	G90	G75	G78	G77	G86	G85	G69	G93	G92	G87	G68	G27	G96	G97	G63	G26	G25	G23	G24	G62	G76	G71	G74	G31
450	0.3604849	0.0024191	0.0411210	0.0972958	0.4178396	0.0894586	0.6579560	0.0823830	0.1767983	0.3458366	0.5567431	0.3822682	0.3694051	0.6132584	0.0852636	0.6543444	0.7253700	0.7305847	0.7263366	0.6992899	0.5065171	0.0904234	0.6496004	0.3131749	0.2049028	0.6312728	0.4002584	0.4067485	0.0149120	0.5767021	0.3598090	0.6583422	0.0974526	0.2434453	0.4676389	0.1706357	0.3898706	0.2589264	0.6309817	0.6935692	0.7062686	0.4935419	0.5928841	0.5912402	0.2115635	0.2701469	0.1099690	0.6471956	0.5061064	0.3914181	0.5381864	0.6498881	0.0799180	0.7666891	0.0074234	0.5159067	0.0216266	0.0683236	0.6967040	0.2097643	0.4482557	0.6932870	0.4619529	0.7731399	0.5332199	0.4772659	0.4128656	0.1494278	0.3971366	0.4978673	0.0697083	0.1104205	0.5605020	0.0149228	0.5914153	0.4001478	0.3510570	0.0001221	0.1162925	0.3324032	0.2530722	0.2561994	0.4781889	0.6896876	0.4086846	0.6931114	0.4068448	0.3632753	0.0843219	0.6672170
500	0.3583368	0.0006783	0.0339236	0.1504475	0.4247273	0.1190650	0.8011958	0.0688091	0.2478641	0.3573638	0.7956774	0.4485133	0.4913344	0.6585751	0.0858777	0.6028577	0.6989564	0.7675509	0.7186366	0.7868470	0.4254438	0.0931576	0.7303528	0.2137078	0.2304179	0.6211759	0.4837977	0.3598893	0.0149647	0.5858726	0.3550443	0.7318424	0.1001248	0.2286574	0.5187486	0.1185247	0.3597139	0.2621741	0.5147359	0.7032850	0.6039046	0.4732965	0.4618972	0.4712648	0.2897107	0.2342559	0.1228768	0.6265471	0.4945741	0.3567865	0.5949049	0.7633718	0.0748421	0.6193587	0.0000702	0.4620459	0.0323942	0.0890782	0.7403503	0.2115518	0.4137602	0.7134768	0.3207397	0.6906958	0.4100676	0.3802915	0.4450426	0.1617890	0.4152866	0.4469399	0.0614188	0.1295087	0.6511922	0.0213161	0.5878993	0.3668265	0.3374765	0.0000357	0.1127108	0.4313099	0.2527703	0.1985855	0.4755036	0.7219536	0.3300820	0.5669211	0.3645322	0.3489792	0.1688053	0.6606642
550	0.3159028	0.0856810	0.0471941	0.1615731	0.4902049	0.2242974	0.7057415	0.1011954	0.5051484	0.3435604	0.8139592	0.6851129	0.3481056	0.2842496	0.1719370	0.7297100	0.7023774	0.7140155	0.6460286	0.6837520	0.4321726	0.1243975	0.5034721	0.2345136	0.5349177	0.7208184	0.2302159	0.3112533	0.4407304	0.1548795	0.3331068	0.6803320	0.1481171	0.4403961	0.6044141	0.1335020	0.2568068	0.2251705	0.6587120	0.6610993	0.6536225	0.5231142	0.6050685	0.5285546	0.2545664	0.3243689	0.1652617	0.8927009	0.5080945	0.1033721	0.5098301	0.7809530	0.0409225	0.6453031	0.0000303	0.6967471	0.0261601	0.0823805	0.7015949	0.1161317	0.5248517	0.6731449	0.0692210	0.7199501	0.3760201	0.2734509	0.6121002	0.1844498	0.2890888	0.3628809	0.0837053	0.1520484	0.4496663	0.0270026	0.4978959	0.3739193	0.3941470	0.0006069	0.6644831	0.0997246	0.3800279	0.2574100	0.2932825	0.6173647	0.3302150	0.5897018	0.4172384	0.3474405	0.1284130	0.6874039
600	0.2673103	0.0950723	0.0397911	0.2001587	0.5082185	0.2675735	0.6746091	0.0485463	0.6990797	0.2944912	0.7032462	0.6107621	0.4089796	0.3121024	0.1116085	0.7311509	0.5962073	0.5327475	0.6877118	0.6442093	0.5081504	0.1845068	0.5778744	0.2626043	0.6464161	0.7048501	0.3520786	0.3595394	0.5860492	0.0860142	0.4055462	0.7721372	0.0711666	0.5932426	0.4978193	0.1048494	0.2566753	0.2694197	0.5413815	0.6427273	0.7192376	0.6109924	0.6825914	0.4115587	0.2917244	0.2517523	0.1051226	0.7117359	0.5073862	0.0286073	0.6627747	0.7554881	0.0147323	0.4469731	0.0075849	0.6565551	0.0194932	0.0861423	0.6508708	0.1267430	0.4345056	0.5594145	0.1043522	0.7142358	0.3464210	0.2687911	0.4527370	0.1493791	0.2957836	0.4222145	0.0913400	0.1264111	0.3841768	0.0306018	0.4656655	0.3473237	0.3959315	0.0028872	0.7875434	0.0851318	0.4021389	0.2451856	0.2439908	0.6280130	0.3571503	0.6747579	0.2888765	0.2742541	0.1442940	0.6987772
650	0.2995756	0.0706869	0.0695859	0.0601259	0.3680769	0.3001149	0.7220551	0.1202169	0.6177667	0.3637841	0.7509367	0.6892249	0.2923497	0.2694752	0.1498840	0.6219157	0.6122996	0.8203394	0.7163919	0.6411846	0.4836805	0.1310119	0.6141520	0.2782738	0.7256961	0.7081477	0.3157056	0.4303655	0.7671326	0.1414034	0.3309449	0.8306576	0.0748562	0.7968823	0.5577102	0.1141291	0.2857323	0.2717930	0.6399000	0.8219482	0.6199040	0.5326435	0.6542005	0.6123720	0.3324309	0.2448760	0.0809989	0.6631083	0.4356459	0.0189781	0.6697757	0.6091805	0.0096128	0.4993236	0.0119915	0.6977995	0.0239483	0.1117566	0.6648504	0.1385219	0.4165094	0.5750012	0.0340334	0.6671009	0.3662650	0.2721337	0.5838652	0.2043716	0.3463288	0.3608155	0.0593496	0.1948184	0.3624354	0.0579584	0.5795339	0.3579937	0.3836307	0.0000277	0.6846870	0.1563610	0.4693885	0.2149338	0.2615453	0.6881019	0.3434368	0.6703619	0.4253433	0.3455191	0.2101488	0.7679792
700	0.3553512	0.1331057	0.0745808	0.0529661	0.4339743	0.3245841	0.6694006	0.1048225	0.6011018	0.2585664	0.7137200	0.6351644	0.3892666	0.2560781	0.0931848	0.7607523	0.7026696	0.7885138	0.6999446	0.5943458	0.5191669	0.1273135	0.6411117	0.3101334	0.6472536	0.6579458	0.3094117	0.3864514	0.7255487	0.1465976	0.3529418	0.6900218	0.1280551	0.5532872	0.4566341	0.0780271	0.3276386	0.1681818	0.6423113	0.7405543	0.7167691	0.6236255	0.7065525	0.4513496	0.2389047	0.2158730	0.1958414	0.6711511	0.4176104	0.0310449	0.6819522	0.7136913	0.0328762	0.6058277	0.0007209	0.7866129	0.0261360	0.0944409	0.6115466	0.1715343	0.4624079	0.6581997	0.0231542	0.7060618	0.4597836	0.2703805	0.4513513	0.1587931	0.3982070	0.4944418	0.0330876	0.1337988	0.2902882	0.0976979	0.4565020	0.3685257	0.4831327	0.0000000	0.6132648	0.3006813	0.5648900	0.1502526	0.1001647	0.7026202	0.4547413	0.6284566	0.3683253	0.4338734	0.1396988	0.6886116
750	0.3835661	0.1583627	0.0950819	0.0334363	0.4066480	0.3047328	0.7171785	0.1051301	0.7447087	0.2213217	0.7351856	0.7448082	0.2347302	0.2663671	0.1119917	0.7677742	0.8107370	0.7671794	0.7458986	0.6930631	0.7253579	0.0925865	0.5922723	0.3200211	0.7475710	0.5948816	0.2262267	0.3435675	0.7370441	0.1488970	0.3672769	0.7581001	0.1606383	0.7427813	0.5448567	0.1241248	0.2948538	0.1879566	0.6646006	0.7916191	0.7342128	0.5482734	0.7459785	0.4935711	0.2606518	0.2236418	0.1953195	0.6072834	0.6345470	0.0361099	0.5828072	0.6318101	0.0090303	0.5080608	0.0089046	0.6778560	0.0288347	0.0719912	0.7798662	0.1864618	0.3934579	0.7216793	0.0281339	0.6009692	0.4858081	0.3687305	0.3135056	0.1416774	0.4872928	0.6201026	0.0698936	0.1132908	0.3539628	0.1265205	0.6440365	0.3252471	0.5172539	0.0000022	0.7319354	0.2565953	0.5357965	0.1063371	0.1227213	0.6571282	0.5127383	0.6206946	0.3967346	0.3047139	0.1075503	0.6910981
800	0.4241306	0.0960965	0.0415823	0.0560982	0.3306961	0.3868555	0.6855382	0.0968295	0.5868104	0.1500209	0.6730295	0.7310424	0.3078076	0.2384324	0.1363926	0.7185635	0.7240170	0.6901937	0.7705748	0.7818561	0.5003677	0.0880715	0.6835005	0.3200659	0.5888089	0.6596548	0.3375742	0.3822660	0.6097902	0.2237375	0.3889350	0.7019532	0.1951051	0.6379573	0.6213161	0.1107909	0.3934382	0.2565825	0.5953608	0.6832651	0.5628157	0.4827700	0.5436846	0.5456210	0.2183209	0.2632765	0.1799922	0.7525095	0.4257708	0.0248460	0.6865943	0.6905356	0.0119103	0.4689660	0.0032260	0.8595926	0.0259208	0.0972451	0.6868239	0.2138328	0.4729449	0.6554957	0.0662332	0.8075005	0.5023931	0.2334596	0.4602526	0.2075105	0.3534303	0.4870079	0.0688220	0.1231807	0.4720285	0.1102677	0.5372785	0.3512220	0.4127829	0.0000141	0.6924424	0.2737715	0.4909106	0.0859314	0.0532415	0.8009688	0.4691491	0.7560406	0.3981597	0.2650470	0.1632593	0.7057899
850	0.4167101	0.1137999	0.0602259	0.0182235	0.3736748	0.3351106	0.6433421	0.1006236	0.6946030	0.1738724	0.7686923	0.7163500	0.4193758	0.1751852	0.1860810	0.8020573	0.5323333	0.6128958	0.7725975	0.7133324	0.6835052	0.0620325	0.5759617	0.2775090	0.6210387	0.6478330	0.3378004	0.3015147	0.5667300	0.1351478	0.2533246	0.8019225	0.1206167	0.7463044	0.6711601	0.1168059	0.4610423	0.2922936	0.7700747	0.7832323	0.5095792	0.5729725	0.5758731	0.6451624	0.2324598	0.2041913	0.1409740	0.6558118	0.3855109	0.0178420	0.7032684	0.6778910	0.0133123	0.4311842	0.0002387	0.7506492	0.0246035	0.0561511	0.7106106	0.1720828	0.3962539	0.5409625	0.0368216	0.7950461	0.3173924	0.2103661	0.4980485	0.2094617	0.3866041	0.4326345	0.1026438	0.1511078	0.2789288	0.0692684	0.4533938	0.3721657	0.4863861	0.0001094	0.7335321	0.2747383	0.4956018	0.0889812	0.0362467	0.7816820	0.4111740	0.6376744	0.3656499	0.3316293	0.1422597	0.6022314
900	0.3609642	0.1487077	0.0805623	0.0722798	0.3381459	0.3645405	0.7682932	0.0860436	0.7179564	0.2012510	0.9355388	0.8378929	0.3140877	0.1504939	0.1661016	0.7406344	0.6612885	0.6025270	0.6491897	0.6679954	0.5510769	0.0615073	0.5993777	0.3022961	0.5598416	0.7526208	0.3416463	0.3468058	0.6765966	0.2622307	0.2242883	0.6386777	0.1958426	0.6181551	0.5998764	0.2812608	0.3288350	0.2748294	0.7083776	0.7202183	0.5651916	0.5909870	0.5798621	0.6037476	0.2284442	0.2488755	0.1312378	0.6307814	0.4163586	0.0191025	0.6836016	0.7241750	0.0118429	0.4715554	0.0025333	0.6759912	0.0186765	0.1035396	0.7037917	0.1805167	0.4089403	0.5961893	0.0420045	0.5793865	0.3987466	0.2817663	0.4269249	0.1913757	0.3099573	0.4439687	0.0702336	0.1912758	0.3211700	0.0544534	0.5344586	0.3639543	0.4412813	0.0001325	0.8140583	0.2283647	0.4333157	0.0791204	0.0132221	0.7913639	0.4692578	0.6256097	0.3117150	0.3880074	0.1301699	0.7017760
950	0.5007054	0.1359353	0.0315383	0.0927133	0.3457877	0.2669015	0.7669542	0.1023820	0.7678624	0.2449642	0.7394796	0.7553614	0.3989030	0.1542994	0.1554839	0.7749149	0.7648845	0.7946461	0.8760828	0.5975795	0.4790762	0.0538446	0.6205791	0.3315655	0.6430572	0.6619279	0.2667958	0.3402819	0.7584816	0.1665077	0.3421228	0.8080894	0.0865365	0.6295912	0.5366870	0.2945027	0.3909488	0.2679864	0.6031116	0.7524039	0.6878599	0.4983266	0.5472618	0.5448674	0.3265253	0.2750588	0.0888034	0.6267613	0.5917932	0.0279396	0.7910300	0.6313199	0.0074991	0.5115049	0.0060466	0.6976860	0.0176526	0.0788024	0.7171553	0.1339560	0.4729585	0.5400092	0.0223674	0.8146473	0.3729610	0.2385033	0.4309230	0.1875940	0.4175856	0.5385682	0.1124097	0.1704822	0.2586085	0.0270502	0.4656984	0.4268490	0.4366924	0.0008914	0.7713469	0.2377480	0.5224443	0.0690471	0.0215008	0.7713297	0.3908845	0.7790386	0.3821465	0.3601906	0.1409839	0.7283577
1000	0.4649259	0.1070257	0.0279977	0.1453686	0.3698091	0.2766142	0.6578246	0.1256262	0.8975041	0.2269611	0.6386962	0.6037125	0.3456832	0.2170387	0.1850432	0.7556144	0.6731216	0.7294852	0.6888282	0.6224762	0.4599592	0.0788578	0.6044278	0.2214212	0.6536027	0.5454141	0.4348144	0.3668423	0.6682491	0.1242673	0.2961359	0.7361999	0.0693160	0.6595301	0.5094371	0.2008316	0.3728443	0.1942942	0.6572316	0.7919434	0.6672576	0.6186301	0.5978354	0.5773671	0.2722964	0.2522789	0.0993246	0.5667039	0.5309841	0.0372107	0.6580485	0.7208709	0.0369813	0.4517600	0.0004314	0.7499442	0.0118680	0.0549835	0.7866132	0.1934714	0.3949958	0.7141051	0.0609963	0.6461248	0.3744215	0.2065582	0.4955887	0.1178011	0.3514906	0.4653144	0.1008185	0.1237233	0.3428000	0.0374573	0.4941505	0.4359974	0.3954296	0.0003351	0.7719986	0.2548684	0.4880497	0.0917865	0.0227712	0.7816354	0.3735768	0.5575377	0.4132006	0.3128945	0.1519890	0.6620564

0	0.4168935	0.0912772	0.0632529	0.0871125	0.3646660	0.3273362	0.6282018	0.0801713	0.7732680	0.2019168	0.6207260	0.6729683	0.4365669	0.1376076	0.1398288	0.6962600	0.6559236	0.7117110	0.6849251	0.9164959	0.5336100	0.0688123	0.6192293	0.3241236	0.5140846	0.6008284	0.3641331	0.3682011	0.7563817	0.1683698	0.3323850	0.7482389	0.1143535	0.7977285	0.6510996	0.1219545	0.3477070	0.3118616	0.7888709	0.7424332	0.5987123	0.5918686	0.5764085	0.5622486	0.2814278	0.2089452	0.1577034	0.6670722	0.5024486	0.0077768	0.6860412	0.6274761	0.0137153	0.4233443	0.0003120	0.7343398	0.0293121	0.0848091	0.7571284	0.1640654	0.4029833	0.6670120	0.0388949	0.7782677	0.3624750	0.1656390	0.3725854	0.1953965	0.4429049	0.4608966	0.0695687	0.1774394	0.3805637	0.0515136	0.5638466	0.3919946	0.4157227	0.0005765	0.7176946	0.3053435	0.5217251	0.0707764	0.0535813	0.6592636	0.4871774	0.6151750	0.3144893	0.4176114	0.2336353	0.7907855
50	0.5516095	0.0173351	0.0065042	0.2261576	0.4470137	0.1959321	0.6647343	0.0478577	0.7375071	0.1839566	0.2408995	0.7367527	0.5346927	0.1656161	0.1290608	0.2034983	0.7164437	0.6337660	0.6384048	0.6933506	0.2381464	0.0547654	0.6257916	0.2230667	0.2385226	0.6244087	0.2041075	0.3822962	0.7104516	0.3014052	0.2338175	0.6271712	0.1005825	0.6107141	0.7011050	0.1722817	0.4614775	0.1683292	0.7016423	0.6676705	0.5878517	0.2134018	0.6135460	0.6071374	0.2894069	0.2902770	0.1273713	0.4909654	0.5646342	0.0374653	0.7128430	0.8079602	0.0219100	0.4705962	0.0079620	0.7736919	0.1183578	0.0643179	0.7108590	0.1980698	0.7084223	0.6858241	0.0472128	0.6637189	0.5769925	0.2560354	0.4856200	0.1499139	0.6703712	0.5611276	0.0557386	0.1310509	0.3334178	0.0785059	0.6483201	0.2132845	0.4550881	0.0000256	0.6247004	0.4734659	0.4927789	0.0831690	0.0681171	0.6488553	0.4683671	0.6521427	0.3829978	0.4357646	0.2462999	0.6551822
100	0.5229623	0.0000674	0.0002209	0.2643074	0.5173761	0.1880709	0.6613150	0.0603028	0.6624965	0.1392533	0.1235420	0.7237908	0.4242374	0.1801080	0.1978147	0.0914269	0.7761320	0.7933263	0.6133918	0.7483860	0.1131951	0.1964765	0.6192396	0.1906235	0.1594412	0.6527607	0.2050678	0.3217422	0.6700111	0.3847024	0.2546772	0.5311538	0.1021715	0.6195274	0.5124318	0.0919107	0.6478581	0.1243058	0.4601879	0.6611113	0.4399632	0.1380629	0.6090656	0.5839672	0.2857812	0.2863965	0.1528093	0.3136009	0.3611081	0.0344411	0.7559241	0.6224237	0.0267004	0.4474518	0.0024643	0.6815438	0.2568110	0.0987584	0.5653715	0.1909242	0.6495227	0.5119709	0.0328156	0.6387515	0.5503229	0.1662171	0.4632817	0.1509672	0.6001550	0.3723846	0.0457180	0.1585188	0.4111409	0.0556860	0.8026234	0.0903714	0.4887779	0.0013321	0.6363896	0.5453566	0.6314387	0.0833422	0.0428105	0.7159362	0.4391642	0.7802933	0.3643678	0.3680125	0.1414824	0.6004029
150	0.6097580	0.0001758	0.0018337	0.2936458	0.4298500	0.1821602	0.6542706	0.0798044	0.6797211	0.1810877	0.1484768	0.7907606	0.5751962	0.2250828	0.2762768	0.0873076	0.7824452	0.7260410	0.5522815	0.7166430	0.0769328	0.2294759	0.5770195	0.1730981	0.0971675	0.5906046	0.2022587	0.3108778	0.7991226	0.4189797	0.2098230	0.6461985	0.0703469	0.5042063	0.5725984	0.0753637	0.6072561	0.0910954	0.5555305	0.6256033	0.4910289	0.1342392	0.4561482	0.5642333	0.3099561	0.2720522	0.1408960	0.3367286	0.2690526	0.0079477	0.6263955	0.4809051	0.0236541	0.5288791	0.0069836	0.6271487	0.1616035	0.1003016	0.7187493	0.1631334	0.7912191	0.5086585	0.0501375	0.7420558	0.7420004	0.1799348	0.5225991	0.1759481	0.6875402	0.5234506	0.0878412	0.0910777	0.3964077	0.0763469	0.7548236	0.0834044	0.5539428	0.0003041	0.6339396	0.5289455	0.5405490	0.0245156	0.0143762	0.6599262	0.5975748	0.5511183	0.3331606	0.4041459	0.1207516	0.5949842
200	0.5149853	0.0000852	0.0013665	0.3721825	0.3139558	0.1332934	0.7754897	0.0586344	0.6715952	0.1573952	0.1422400	0.6033288	0.6979875	0.2407466	0.3184957	0.0862414	0.5533977	0.7535780	0.5840236	0.8071085	0.0586825	0.2328985	0.5596589	0.1771281	0.1259358	0.6264428	0.2613058	0.3614776	0.6716193	0.3819884	0.2101702	0.7865510	0.1518844	0.6383441	0.5768926	0.0837931	0.4872628	0.1454503	0.5039584	0.7508194	0.6121305	0.0796425	0.4585936	0.6256375	0.2989818	0.2742403	0.1670722	0.3409581	0.2281954	0.0157234	0.5129281	0.4687506	0.0313167	0.4285520	0.0173562	0.6820293	0.1661364	0.0901759	0.7365495	0.1442807	0.7742201	0.6105932	0.0782507	0.6253478	0.7354151	0.1434147	0.3315690	0.1866055	0.5976371	0.5364596	0.0468864	0.1358281	0.3164024	0.0966355	0.7164105	0.0889399	0.7453590	0.0008881	0.5998817	0.4790596	0.6118370	0.0495342	0.0574112	0.6051477	0.7000281	0.6216406	0.3693026	0.3763781	0.1457245	0.6874631
250	0.5423170	0.0000000	0.0025865	0.2678992	0.3781302	0.1483772	0.7262828	0.0293723	0.5615660	0.2389269	0.2172751	0.6209107	0.5523328	0.2438214	0.2312268	0.0494307	0.8276336	0.7500776	0.7694083	0.5953808	0.0823692	0.3109597	0.6762343	0.1665117	0.0684822	0.5318453	0.2160132	0.3553607	0.8007206	0.3748562	0.4568054	0.8075340	0.0439937	0.6216183	0.6129583	0.0601602	0.5694612	0.1283581	0.3327221	0.6830373	0.5436486	0.0971340	0.4223017	0.6060951	0.3241844	0.2625913	0.1773424	0.2612690	0.2658215	0.0212077	0.7242714	0.4024682	0.0045811	0.4888146	0.0122727	0.7134052	0.1693181	0.0870496	0.5874318	0.1462206	0.7518466	0.5254324	0.0772782	0.6420706	0.6912460	0.1589776	0.4715966	0.1174762	0.5755560	0.4643200	0.0874259	0.1105359	0.3845599	0.0875158	0.7584341	0.0419611	0.6393577	0.0003572	0.6962466	0.5954219	0.5744609	0.0333129	0.0138759	0.6164426	0.6218184	0.6582914	0.3876345	0.4192643	0.0959797	0.7374782
300	0.4564720	0.0000967	0.0020437	0.2851701	0.3987238	0.1760464	0.8257994	0.0427252	0.6912628	0.2083635	0.1505562	0.7701938	0.6177986	0.3123653	0.3225455	0.1028696	0.7039486	0.7838243	0.6808218	0.6315357	0.0601045	0.4947431	0.5506128	0.1737627	0.0914873	0.5556718	0.2043174	0.3212743	0.6288660	0.4239251	0.3880219	0.7263123	0.0484773	0.5805784	0.5658474	0.0507770	0.5607832	0.0977788	0.2957151	0.7219918	0.5032517	0.0866489	0.4937341	0.4802072	0.3450884	0.3418176	0.1467151	0.3358495	0.2892666	0.0236696	0.7226251	0.2597660	0.0103473	0.4894476	0.0064000	0.6676087	0.1727325	0.0532414	0.6747177	0.1174893	0.5194771	0.6337371	0.0538941	0.6253133	0.6608041	0.1617424	0.3919510	0.1616532	0.5356924	0.5310166	0.0877310	0.1395719	0.4089561	0.0605208	0.6835016	0.0286697	0.6203931	0.0000704	0.7677138	0.6489189	0.5837751	0.0756191	0.0193913	0.6872709	0.4879905	0.6730633	0.3234403	0.2999434	0.1562799	0.9451190
350	0.4666413	0.0004546	0.0025155	0.3372062	0.4030943	0.1371029	0.5342383	0.0435416	0.5682644	0.2112151	0.1517133	0.8290188	0.5560695	0.2813121	0.2614614	0.0518279	0.6805981	0.6969085	0.7005058	0.6712427	0.0596462	0.3106996	0.6668633	0.2308505	0.0658804	0.7411650	0.2267834	0.5983575	0.7937687	0.3624829	0.2970121	0.7496063	0.0462267	0.6295104	0.4993206	0.1072678	0.5402731	0.1935904	0.4768121	0.6717063	0.5093892	0.1124072	0.5933953	0.5394085	0.2493774	0.2038472	0.1422982	0.3227235	0.2458552	0.0125299	0.6226438	0.3022403	0.0120378	0.4927962	0.0112094	0.6453523	0.1888709	0.0802870	0.7657231	0.1093982	0.7767817	0.5737912	0.0276893	0.7050397	0.5634219	0.1814569	0.4395291	0.1489062	0.7462083	0.5008435	0.0512781	0.1322456	0.4014984	0.0611516	0.6959215	0.0454070	0.7057046	0.0004687	0.8038946	0.6346096	0.5746302	0.0993775	0.0310015	0.6660433	0.5510907	0.6253400	0.2925397	0.4311718	0.1473513	0.7734501
400	0.4244310	0.0013677	0.0010676	0.2831160	0.4833053	0.1559255	0.7675351	0.0354672	0.7461842	0.1775127	0.2015831	0.8220949	0.6064773	0.2160733	0.2306800	0.0453087	0.7124190	0.7183070	0.6507914	0.6886333	0.0498419	0.3726511	0.6070484	0.1682730	0.1119299	0.5560145	0.1951010	0.4064264	0.7065049	0.3135804	0.2768363	0.7167383	0.0289628	0.6960378	0.5279354	0.0998708	0.4897224	0.0832997	0.4170376	0.7925645	0.5543726	0.1152322	0.5480022	0.6800298	0.2951179	0.2569445	0.1803299	0.3801168	0.2193340	0.0194154	0.7835171	0.4142073	0.0179070	0.5073385	0.0067594	0.7093622	0.2476111	0.0686232	0.6024701	0.1634996	0.8177182	0.6016571	0.0285947	0.7795396	0.6952351	0.1170945	0.4566931	0.1865605	0.6080941	0.5258008	0.0503964	0.1261022	0.4025229	0.0939848	0.6933773	0.0551485	0.6974806	0.0006487	0.7476798	0.5981796	0.8135877	0.0479006	0.0164409	0.7394595	0.5448875	0.7744779	0.3490315	0.3841039	0.0831934	0.6227573
450	0.5476890	0.0002606	0.0013411	0.2832304	0.5267870	0.2076201	0.6625444	0.0756652	0.6879999	0.2177628	0.1721821	0.6952151	0.5432453	0.2828606	0.2769198	0.0343994	0.7646466	0.6439934	0.5985748	0.7077844	0.1049106	0.2995455	0.5186296	0.2028640	0.0801487	0.5969824	0.2343068	0.4057272	0.6431483	0.2730401	0.3246469	0.5770366	0.0230813	0.7259966	0.4676855	0.0726029	0.5604814	0.0838404	0.4131435	0.5808758	0.4414512	0.0978215	0.5852756	0.5111861	0.3103174	0.3447174	0.2509706	0.4149216	0.3149280	0.0136695	0.6364716	0.4190938	0.0151066	0.5419499	0.0103094	0.7288698	0.1553607	0.0597655	0.7683543	0.2186558	0.7690520	0.6714679	0.0263741	0.6493465	0.5387172	0.1484010	0.2628496	0.1968224	0.7149302	0.5204373	0.0663186	0.0955055	0.3722447	0.2371467	0.7384462	0.0270945	0.6307391	0.0000908	0.8334405	0.6303427	0.7066782	0.0592514	0.0253601	0.6764833	0.4787260	0.6653430	0.3408575	0.4206428	0.0815380	0.7662013
500	0.4471760	0.0010055	0.0064298	0.2135964	0.5495995	0.2342331	0.7203475	0.0239535	0.5299540	0.2330390	0.1603338	0.8112742	0.5829165	0.3456555	0.2255617	0.0443761	0.6941690	0.6717788	0.6989760	0.7670357	0.0718391	0.2736664	0.5566091	0.1793916	0.0735683	0.6591536	0.1996672	0.3455344	0.8199004	0.3686225	0.3447364	0.6219495	0.0373704	0.6960045	0.5440458	0.0833473	0.4425753	0.0714711	0.4871094	0.6414673	0.4634041	0.1205968	0.5784839	0.6095699	0.2716196	0.2827804	0.1404993	0.3677118	0.3076771	0.0206463	0.5762115	0.3754018	0.0270358	0.5249580	0.0099623	0.8268172	0.2257083	0.0731731	0.6639448	0.1727467	0.5829142	0.5953290	0.0386258	0.7694935	0.5769248	0.1836703	0.3960528	0.2525698	0.5901471	0.4364832	0.0606189	0.1078220	0.4207004	0.1151983	0.7812492	0.0214737	0.5292407	0.0003439	0.6906378	0.5303964	0.7697496	0.0346717	0.0102749	0.5774906	0.6056346	0.7126541	0.4750704	0.4206018	0.1158773	0.7258363
550	0.3925412	0.0550871	0.0235347	0.2433278	0.3429963	0.2139497	0.7018495	0.0680131	0.7809616	0.2422215	0.4895543	0.7045025	0.5579869	0.2996940	0.2368030	0.5909438	0.6192953	0.6258894	0.6614164	0.6881740	0.3217745	0.2732960	0.5842384	0.1710622	0.3951756	0.6929603	0.2779426	0.3596002	0.7675244	0.2244451	0.3657789	0.7331483	0.0647054	0.7133088	0.4229359	0.0501609	0.3117718	0.1795238	0.5620400	0.6409191	0.6509526	0.4089524	0.5404283	0.4614087	0.3278236	0.2177088	0.1150759	0.5768606	0.3741412	0.0073559	0.7252352	0.5126559	0.0332815	0.6128714	0.0015794	0.8038605	0.0681644	0.0626784	0.7524344	0.1408391	0.4817329	0.6026527	0.0157326	0.6345560	0.4316685	0.2339923	0.3896872	0.1788749	0.3773966	0.4422199	0.0760502	0.1388870	0.4052489	0.1364995	0.6101758	0.3414721	0.5620656	0.0002316	0.6884222	0.4956233	0.5526509	0.0391637	0.0326143	0.7255064	0.5137398	0.7420233	0.5119889	0.3343586	0.0825747	0.6278847
600	0.2819451	0.1133254	0.0346005	0.2011359	0.3562493	0.2465336	0.6911313	0.0815913	0.7693516	0.2014445	0.6614573	0.6689311	0.5366776	0.2218757	0.2498724	0.6835916	0.6942056	0.7024176	0.6954214	0.7060891	0.4710596	0.3158140	0.5791535	0.2324736	0.6137986	0.5772586	0.2299765	0.4098160	0.7953697	0.1725463	0.3846156	0.6895546	0.0401260	0.6693644	0.4508221	0.0384832	0.4004196	0.1290624	0.5180772	0.7426320	0.7426436	0.5042009	0.6027528	0.5076858	0.3533199	0.3657828	0.1548878	0.6090857	0.3357776	0.0079513	0.5768785	0.6249668	0.0113023	0.4969124	0.0014303	0.8012937	0.0345872	0.0999662	0.7103835	0.1534838	0.4438087	0.6496750	0.0269180	0.7812750	0.4828151	0.3072557	0.3790445	0.1468551	0.4393724	0.3634330	0.0770354	0.1252511	0.3799273	0.0995071	0.4776216	0.3727679	0.5441935	0.0000000	0.6959166	0.3939975	0.5065960	0.0854646	0.0211997	0.7036089	0.4801617	0.7224648	0.3824567	0.4134148	0.0705834	0.6308217
